...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
25,NA,NA,AK,2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.203485405225268,0.1550207637194905,AK,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.179426818244309,0.138486608359564,AK,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
31,0.167284578590649,0.134064248996911,AK,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
32,NA,NA,AK,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.151585874669171,0.126750539821888,AK,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
34,1.29476124693095,0.58176024635618,AK,2022-12-16,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1
35,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.765733782107857,0.50684186721016,AK,2022-12-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
38,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.784821860965477,0.525040831199725,AK,2022-12-21,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
40,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.231285449084127,0.2594119888054715,AL,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
44,0.95114886937774,0.263267798663411,AL,2022-11-14,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
45,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.404968737950193,0.2586978915261495,AL,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.811376076228067,0.3461047079601315,AL,2022-11-17,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
48,1.24497593249456,0.203219454958512,AL,2022-11-18,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
49,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.960170964774303,0.4356568381254815,AL,2022-11-21,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
52,0.856383458425284,0.403125779878264,AL,2022-11-22,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
53,0.204726561479716,0.1407753995749835,AL,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
54,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.912637389069032,0.414170150702771,AL,2022-11-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
56,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.489994080705473,0.17469152807167251,AL,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,1.0724308134764,0.371930352377797,AL,2022-11-29,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
60,0.858250011206766,0.2545420404108935,AL,2022-11-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
61,1.359138302637,0.311122333704678,AL,2022-12-01,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
62,0.937674001602428,0.316476796072344,AL,2022-12-02,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
63,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,1.35787265382092,0.2887001289853675,AL,2022-12-04,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
65,1.6913299557422,0.3324880844284665,AL,2022-12-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
66,1.72788832417094,0.3717699917800175,AL,2022-12-06,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
67,0.445272338196071,0.2439420654978595,AL,2022-12-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
68,1.89770182374393,0.347755862500648,AL,2022-12-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
69,0.829810674678396,0.2175612464905865,AL,2022-12-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
70,0.427692331602781,0.1294045448192755,AL,2022-12-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
71,2.05763453862996,0.568863625847745,AL,2022-12-11,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
72,1.84870344031073,0.468238706604288,AL,2022-12-12,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
73,0.0390504386146542,0.0331734020233167,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,1.51650064596527,0.3738964784256205,AL,2022-12-14,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1
75,2.15217220244144,0.3280786630076235,AL,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
76,0.946088778261152,0.292184316288986,AL,2022-12-16,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
77,0.104586521245068,0.0296423528407256,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,0.101257649962287,0.02919806497496905,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
79,0.594954635605221,0.209707512362744,AL,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
80,1.89383235266944,0.2317815055879505,AL,2022-12-20,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1
81,3.05605525049244,0.453198134035777,AL,2022-12-21,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
82,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.032639172146891,0.02884829148310785,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
85,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.89933613666934,0.3875171262039305,AR,2022-11-14,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
87,0.793167082943204,0.396702077592386,AR,2022-11-15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
88,0.185827973092296,0.1402603903253425,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,1.22631186955481,0.245493320190805,AR,2022-11-17,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
90,1.06738757293122,0.2760351003880685,AR,2022-11-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
91,0.933134010991444,0.4352830688445175,AR,2022-11-19,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
92,0.70679728036727,0.2916031002998685,AR,2022-11-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
93,2.00230819335563,0.258943371293296,AR,2022-11-21,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
94,3.82694795996146,0.33880100630141,AR,2022-11-22,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
95,2.02416009520189,0.3591591439723355,AR,2022-11-23,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
96,0.868926807221347,0.402084755740502,AR,2022-11-24,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
97,2.70903364911963,0.2625023140061285,AR,2022-11-25,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
98,1.93689299402703,0.67454126825005,AR,2022-11-26,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
99,0.707000140973944,0.381692569955452,AR,2022-11-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,4.37984356806802,0.2907652554310395,AR,2022-11-28,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
101,2.67248373140433,0.2788478492099225,AR,2022-11-29,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
102,1.32269600988039,0.303830876780259,AR,2022-11-30,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
103,1.75303224510829,0.3244656748642985,AR,2022-12-01,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
104,2.13650563113642,0.2450863497671055,AR,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
105,0.823755519003348,0.403188991005511,AR,2022-12-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
106,0.307963591309286,0.273998480285039,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,2.72298673512762,0.340076085478434,AR,2022-12-05,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
108,3.56306376595758,0.3596852307922825,AR,2022-12-06,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
109,1.98964088374781,0.280867678274142,AR,2022-12-07,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
110,3.7199418827926,0.372902416265992,AR,2022-12-08,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
111,1.67822536106146,0.267341805775046,AR,2022-12-09,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
112,0.746548305321965,0.2617178558880025,AR,2022-12-10,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
113,0.879313881536685,0.267032286466856,AR,2022-12-11,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
114,6.98593457483754,0.3486415851598505,AR,2022-12-12,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
115,2.1962236401375,0.293135658561791,AR,2022-12-13,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1
116,5.45803757659003,0.308093871156679,AR,2022-12-14,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
117,2.04331720771672,0.190589619447443,AR,2022-12-15,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
118,3.6292564338026,0.4691643340983685,AR,2022-12-16,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
119,1.03085049422305,0.2772083077952715,AR,2022-12-17,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
120,1.14498021815382,0.28070119860323,AR,2022-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
121,3.79419623569825,0.249114286297235,AR,2022-12-19,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
122,5.30165777600333,0.3524900813208285,AR,2022-12-20,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
123,4.94801902309092,0.2668318158319425,AR,2022-12-21,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
124,2.27864376190839,0.3362516883053985,AR,2022-12-22,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
125,2.3817629551911,0.4298295960074295,AR,2022-12-23,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
126,2.69880816240005,0.13769324226885651,AR,2022-12-24,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1
127,4.56477133891461,0.3207733888187025,AZ,2022-11-13,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
128,3.42779131225811,0.279353192162565,AZ,2022-11-14,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
129,2.1910146489967,0.2816359563488585,AZ,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
130,2.0569676763003,0.298353395751316,AZ,2022-11-16,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
131,5.19268635174587,0.283264800978434,AZ,2022-11-17,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
132,2.89660054857864,0.2822805475025825,AZ,2022-11-18,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
133,2.00428893286077,0.2433802030890225,AZ,2022-11-19,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
134,3.53554825039331,0.297236503068153,AZ,2022-11-20,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
135,3.133303663566,0.2722306982094395,AZ,2022-11-21,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
136,19.4211156938649,0.3174744646913305,AZ,2022-11-22,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
137,12.0832297982256,0.293669619841314,AZ,2022-11-23,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
138,3.56485930928366,0.3612690744521535,AZ,2022-11-24,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
139,5.31482602760086,0.274027863375695,AZ,2022-11-25,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
140,7.29942535253062,0.312152906658988,AZ,2022-11-26,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
141,5.54357448386397,0.278781777449676,AZ,2022-11-27,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
142,4.01987804034952,0.2699828167767955,AZ,2022-11-28,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
143,11.6896680840217,0.3189934184434585,AZ,2022-11-29,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
144,7.88899503528933,0.300808910838443,AZ,2022-11-30,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
145,15.1036548104641,0.36143449710896153,AZ,2022-12-01,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
146,11.6826583825653,0.346207018480967,AZ,2022-12-02,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
147,2.13691576612808,0.2757628362955245,AZ,2022-12-03,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
148,6.81381577270842,0.3061555141797765,AZ,2022-12-04,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
149,22.0275226991666,0.3303283468555505,AZ,2022-12-05,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
150,7.08539880545808,0.294931662220861,AZ,2022-12-06,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
151,9.33616128161554,0.269346396115992,AZ,2022-12-07,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
152,1.90904151863182,0.2377408195600065,AZ,2022-12-08,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
153,5.93005864522616,0.280014792339176,AZ,2022-12-09,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
154,3.86815479593179,0.3116199698898215,AZ,2022-12-10,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
155,2.04952323682856,0.211173740794581,AZ,2022-12-11,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
156,10.4411503761882,0.3080964685212775,AZ,2022-12-12,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
157,10.7632877990611,0.2934951976298925,AZ,2022-12-13,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
158,5.49847987436105,0.245936782706124,AZ,2022-12-14,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
159,7.44907791960698,0.276342179703978,AZ,2022-12-15,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
160,3.65012016325339,0.2452007543274155,AZ,2022-12-16,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
161,3.8682076139779,0.322238995117405,AZ,2022-12-17,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
162,2.62343568892913,0.2235430863798005,AZ,2022-12-18,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
163,12.455740991141,0.2595713308884015,AZ,2022-12-19,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
164,8.69052549691422,0.3369071315286695,AZ,2022-12-20,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
165,5.30273569229782,0.283217078709685,AZ,2022-12-21,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
166,1.80164506084925,0.20792786719178,AZ,2022-12-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
167,2.42329120264024,0.253499167141151,AZ,2022-12-23,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
168,1.00850601000763,0.2439353462829605,AZ,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
169,7.54968977489624,0.3087682224678885,CA,2022-11-13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
170,10.5510276435393,0.3117757312872205,CA,2022-11-14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
171,6.41774460229273,0.3096971979254055,CA,2022-11-15,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
172,9.57240945128211,0.3126437248919515,CA,2022-11-16,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
173,12.326001332825,0.3079890904025375,CA,2022-11-17,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
174,16.3334183200733,0.3058774392488985,CA,2022-11-18,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
175,16.8026225363873,0.3122649296711325,CA,2022-11-19,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
176,9.97492479631759,0.2873508561539085,CA,2022-11-20,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
177,12.5645508678872,0.3120786288856595,CA,2022-11-21,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
178,7.74456421540089,0.2922301763447285,CA,2022-11-22,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
179,9.15149147511773,0.2970212154572605,CA,2022-11-23,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
180,1.04230597067,0.2673285748589835,CA,2022-11-24,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
181,7.21619640060563,0.2736788140975035,CA,2022-11-25,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
182,12.2659321393003,0.271733857025662,CA,2022-11-26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
183,35.2348573231047,0.303210498744272,CA,2022-11-27,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
184,15.5273323073279,0.273991517889729,CA,2022-11-28,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
185,10.441870543211,0.2693554514047305,CA,2022-11-29,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
186,11.9629192440682,0.262536861241022,CA,2022-11-30,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
187,17.9532614561706,0.2702676232004645,CA,2022-12-01,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
188,48.6422296291431,0.2945183613388605,CA,2022-12-02,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
189,51.346370481196,0.294403200225288,CA,2022-12-03,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,22.3077902547561,0.2782059154110155,CA,2022-12-04,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
191,47.1848672372794,0.2639903261712925,CA,2022-12-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,14.2072383508228,0.2467332382928885,CA,2022-12-06,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,49.1947556847244,0.2686151147635965,CA,2022-12-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,30.9959112912721,0.23874427905524,CA,2022-12-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,15.976749267321,0.2207164043485405,CA,2022-12-09,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
196,64.7757553559955,0.285758591343406,CA,2022-12-10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,38.9119656682712,0.2509895325916885,CA,2022-12-11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
198,20.5978602879912,0.231309585176059,CA,2022-12-12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,37.7986470918713,0.2513707242429855,CA,2022-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,48.6152648543853,0.2935074776400275,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,30.7721532507853,0.228876742385078,CA,2022-12-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,21.5834491396334,0.2400914163937325,CA,2022-12-16,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
203,29.149897902495,0.2663081627632175,CA,2022-12-17,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
204,19.9502884269962,0.201640855772562,CA,2022-12-18,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
205,31.2913007020106,0.22694315665610101,CA,2022-12-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,10.7840990288774,0.176153851561263,CA,2022-12-20,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
207,31.5362574938211,0.2280168453919745,CA,2022-12-21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,62.3197307489249,0.256470498387671,CA,2022-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,66.2932140613883,0.2244044009492015,CA,2022-12-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,22.3753660696442,0.2478039332435825,CA,2022-12-24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,1.30703506306234,0.35247565526618,CO,2022-11-13,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
212,1.76126756050848,0.2976575867927535,CO,2022-11-14,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
213,2.08823459151227,0.33116857667517,CO,2022-11-15,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1
214,1.76949033575553,0.3201354373748125,CO,2022-11-16,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0
215,1.83360728018985,0.257296799859405,CO,2022-11-17,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
216,4.04476073374817,0.3466888898839985,CO,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
217,0.644878123913994,0.2263510447293075,CO,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,1.2370174735692,0.1305614382240785,CO,2022-11-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
219,2.9718907995954,0.3079431355568425,CO,2022-11-21,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
220,1.57638503519597,0.293271710255637,CO,2022-11-22,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
221,4.733109621799,0.160704792623833,CO,2022-11-23,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
222,0.132779931437318,0.0919827197438175,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
