...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
43,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.292099602772155,0.219966852747447,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1
45,0.322623436758674,0.234511650325178,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1
46,0.382827582910906,0.263710917133325,AL,2023-01-25,1,1,1,1,1,1,1,0,1,0,1,1
47,0.986543591385089,0.4589786936549465,AL,2023-01-26,0,1,1,1,1,1,0,1,0,0,1,1
48,0.527343866362695,0.251557439013831,AL,2023-01-27,1,1,1,1,1,1,1,0,1,0,1,0
49,0.977541692847385,0.68616647118738,AL,2023-01-28,1,1,1,1,1,0,1,1,1,0,1,0
50,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.10299443192818,0.1864394119661215,AL,2023-01-30,1,1,1,0,1,1,1,0,0,0,1,1
52,0.229635345369059,0.17275092083453,AL,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
53,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.848718932367012,0.347843213792691,AL,2023-02-02,0,1,1,1,1,1,0,0,0,0,1,1
55,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.170167283244195,0.1246640391948925,AL,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
57,0.64257617379579,0.4487457869598335,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
58,0.372547473879355,0.2863920606493275,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
59,0.703897647666667,0.487431882097307,AL,2023-02-07,1,1,1,1,1,1,1,0,1,0,1,1
60,0.897101646134206,0.087253200511782,AL,2023-02-08,1,1,1,0,1,1,1,0,1,0,1,1
61,1.05567843470491,0.72558632764707,AL,2023-02-09,1,1,1,1,0,1,1,0,1,1,0,1
62,0.0932296531295767,0.0722751685900005,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
63,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.065335464422533407,0.0539130596622005,AL,2023-02-13,1,1,1,1,1,1,1,1,0,0,1,1
66,0.193865659891315,0.04877210997855315,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
67,0.336486360579919,0.04407167851985715,AL,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
68,0.0489244918503668,0.0397823580543259,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0296766493043597,0.02617334458492335,AL,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
73,0.0266427793779641,0.02352653494553045,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
74,1.08349264970429,0.73829319866915,AL,2023-02-22,1,0,1,0,1,1,1,1,1,1,1,1
75,0.0203795669294719,0.0189728331820635,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
76,1.12830489614386,0.441819294673915,AL,2023-02-24,1,1,1,0,1,0,1,0,1,1,1,0
77,1.26267855681014,0.872679757364395,AL,2023-02-25,1,1,1,0,1,0,1,1,1,0,1,0
78,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.01363041656159,0.0122648596531469,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.0324700386271402,0.00880950174987455,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
83,1.04885489807389,0.4224202062656305,AL,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
84,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.862820258906871,0.198574621086318,AR,2023-01-22,1,1,1,0,1,1,1,0,1,1,1,0
86,2.42071601084404,0.2446298944547975,AR,2023-01-23,1,0,1,0,1,1,0,0,0,0,1,1
87,4.06526514784499,0.3285447139298065,AR,2023-01-24,1,0,1,0,1,1,0,0,1,0,1,1
88,2.77727813063899,0.3290942269771945,AR,2023-01-25,0,0,1,0,1,1,0,0,1,0,0,1
89,1.46275225123849,0.2283387927205135,AR,2023-01-26,1,1,1,0,1,1,1,0,1,0,1,1
90,2.63067904343503,0.354127379123663,AR,2023-01-27,1,0,1,0,0,1,0,0,1,0,1,1
91,0.428487081139483,0.2406591857107975,AR,2023-01-28,1,1,1,1,1,1,1,0,1,0,1,1
92,1.13829559104586,0.332339718808746,AR,2023-01-29,1,1,1,0,1,1,1,0,1,0,1,1
93,15.1804666381718,0.52894144133849,AR,2023-01-30,0,0,1,0,1,1,0,0,1,0,0,0
94,0.358922238285529,0.164188702842024,AR,2023-01-31,1,1,1,1,1,1,0,0,1,0,1,1
95,2.74512025760849,0.4789106965853925,AR,2023-02-01,0,0,1,0,1,0,0,0,1,1,1,0
96,0.334192717493718,0.231508497155071,AR,2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
97,0.567144707799403,0.22992639192092101,AR,2023-02-03,1,1,1,1,1,1,0,0,1,1,1,1
98,1.19354347602897,0.3817218659140635,AR,2023-02-04,1,0,1,0,1,1,1,0,1,0,1,1
99,0.729586002642541,0.5204975159305,AR,2023-02-05,1,1,1,0,1,1,1,0,1,0,1,1
100,5.69741367331148,0.471992833376437,AR,2023-02-06,0,0,1,0,1,1,0,0,1,0,1,1
101,4.10661817972294,0.509155711754225,AR,2023-02-07,0,0,1,1,0,0,0,0,1,0,1,0
102,1.00271257407892,0.330553227878061,AR,2023-02-08,0,1,1,1,1,1,0,0,1,0,0,1
103,0.492501967848442,0.2475031180600795,AR,2023-02-09,1,1,1,1,1,1,1,0,1,0,1,1
104,6.23479164265096,0.4730334430673385,AR,2023-02-10,0,0,1,1,1,1,0,0,1,0,0,1
105,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.18501071323417,0.130363256729586,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
107,2.9540322202973,0.54326984833435,AR,2023-02-13,0,0,1,1,1,1,0,0,1,0,1,1
108,5.1394994914922,0.495058219531309,AR,2023-02-14,0,0,1,1,1,1,0,0,1,0,1,1
109,2.04877067854997,0.30534958863584,AR,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
110,2.57173206454691,0.303367567535559,AR,2023-02-16,1,0,1,0,1,1,1,1,1,0,0,1
111,3.01204987056212,0.3319810257156405,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,1
112,0.213048745705487,0.254708398991689,AR,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
113,0.970140650198343,0.3008851242396625,AR,2023-02-19,1,0,1,0,1,1,1,0,1,0,1,1
114,1.06913350204887,0.335991306164708,AR,2023-02-20,0,1,1,1,1,1,0,1,1,0,1,1
115,4.86805124925486,0.3410699331478695,AR,2023-02-21,1,0,1,0,0,1,1,0,1,0,0,1
116,1.0520473366699,0.298603222180862,AR,2023-02-22,0,1,1,1,1,1,0,1,1,0,1,1
117,1.57094649742304,0.2463780787165505,AR,2023-02-23,1,0,1,0,1,1,1,1,1,1,1,1
118,1.44202430389681,0.239670603273143,AR,2023-02-24,1,1,1,0,1,1,1,0,1,0,1,1
119,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.329026830704289,0.2360666243429705,AR,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
121,1.86345081172608,0.3007193432904415,AR,2023-02-27,0,1,1,1,1,1,0,0,1,0,1,1
122,2.02644418955644,0.456240971024437,AR,2023-02-28,1,0,1,1,1,0,1,0,1,0,1,0
123,1.87429243217873,0.1656781131825795,AR,2023-03-01,1,0,1,0,1,1,1,0,1,0,1,1
124,0.566580041964181,0.1546179387942055,AR,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
125,0.191233521615453,0.1440596373184115,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.405333731097721,0.262476063591038,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1
128,4.22307652257469,0.319684037501957,AZ,2023-01-23,0,0,1,0,1,1,0,0,0,0,1,0
129,2.59866129346295,0.397926738975437,AZ,2023-01-24,0,1,0,0,1,0,0,0,0,0,1,0
130,1.17416358934412,0.3237663314474905,AZ,2023-01-25,1,1,0,1,1,1,1,0,0,0,1,1
131,2.26521097584403,0.3617120198621755,AZ,2023-01-26,1,0,1,0,0,1,1,0,0,0,1,1
132,1.0579906857398,0.311593742071512,AZ,2023-01-27,0,1,1,1,1,1,0,0,0,0,1,1
133,0.819710071683946,0.351567868981893,AZ,2023-01-28,1,1,0,1,1,1,1,1,0,0,1,1
134,3.00858749264642,0.3760823708761605,AZ,2023-01-29,0,0,1,0,1,1,0,0,0,0,1,1
135,1.78895194801529,0.261288829558033,AZ,2023-01-30,0,1,1,1,1,1,0,0,0,0,0,1
136,5.2905501737384,0.2418612219562615,AZ,2023-01-31,1,0,1,0,1,0,0,0,0,1,1,0
137,9.83458026838076,0.3791386736608285,AZ,2023-02-01,0,1,1,0,1,1,0,0,0,0,1,1
138,1.78755160724863,0.166053510001713,AZ,2023-02-02,1,0,1,0,1,1,1,0,1,0,1,1
139,2.02312910895079,0.3073153224304915,AZ,2023-02-03,0,1,1,1,0,1,0,0,0,0,0,1
140,0.702801179448893,0.271481889629071,AZ,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
141,1.73101370596836,0.2508413815694825,AZ,2023-02-05,0,1,1,1,1,1,0,0,0,0,1,1
142,1.64691967655405,0.2439617588173465,AZ,2023-02-06,0,1,0,1,1,1,1,0,0,0,1,1
143,1.34554785314225,0.2512279741453585,AZ,2023-02-07,1,1,1,1,1,0,0,0,0,0,1,0
144,2.43592052760838,0.0784976974551605,AZ,2023-02-08,0,0,1,0,1,1,0,0,1,1,1,1
145,0.52858202069824,0.1631206634458855,AZ,2023-02-09,1,1,1,1,1,1,1,0,1,0,1,1
146,1.71034461168772,0.3462865058231775,AZ,2023-02-10,0,1,1,0,1,1,0,1,1,0,1,1
147,0.69748836358157,0.182426040018164,AZ,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
148,7.3475401978717,0.307612143600634,AZ,2023-02-12,0,1,0,0,1,1,0,0,0,0,1,1
149,11.0898119551999,0.2579329614221615,AZ,2023-02-13,1,0,0,0,1,0,1,0,0,0,1,0
150,0.913874126039485,0.122762524088643,AZ,2023-02-14,1,1,1,1,1,0,1,0,1,0,0,0
151,1.94629562316481,0.2433398673953045,AZ,2023-02-15,1,1,0,0,1,1,1,0,0,0,1,0
152,1.51376376041209,0.1952154133898085,AZ,2023-02-16,1,1,0,0,1,0,1,1,0,0,1,0
153,2.08788408108318,0.1902780439416475,AZ,2023-02-17,1,1,0,0,1,1,1,0,0,0,1,1
154,2.21991498826494,0.2211263712009115,AZ,2023-02-18,1,0,1,0,1,1,1,0,1,0,1,1
155,4.33896685371237,0.3095696338345155,AZ,2023-02-19,0,1,0,0,0,0,0,0,0,0,0,0
156,8.97483517607229,0.1811501329329895,AZ,2023-02-20,0,0,1,0,1,0,0,0,0,0,1,0
157,2.1876398729024,0.171229339609256,AZ,2023-02-21,1,0,1,0,1,1,1,0,1,0,1,1
158,3.4566362983336,0.283919379283037,AZ,2023-02-22,1,0,0,0,1,1,1,0,0,0,1,1
159,0.542740938176549,0.09348517653876,AZ,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
160,1.55903693282479,0.1895553911154415,AZ,2023-02-24,0,1,1,0,1,1,0,0,1,0,1,1
161,1.99381867797766,0.3200973767745585,AZ,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
162,2.88820953713417,0.166386449980922,AZ,2023-02-26,0,0,1,0,1,0,0,1,1,0,1,0
163,4.41286807253988,0.105454471094829,AZ,2023-02-27,0,1,0,0,1,1,1,1,0,0,1,1
164,1.53928341323907,0.0801883611739165,AZ,2023-02-28,1,1,0,0,1,1,1,0,0,0,0,1
165,5.73291034579364,0.205451283955751,AZ,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0
166,3.4852818017928,0.228660604244144,AZ,2023-03-02,1,1,0,0,0,0,1,0,0,0,0,0
167,4.57659854887633,0.431624701091582,AZ,2023-03-03,1,0,0,0,1,1,1,1,0,0,1,1
168,6.39225431547401,0.4859334350217575,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
169,4.17031263298331,0.3065547541791915,CA,2023-01-22,0,1,1,1,1,0,0,0,0,0,1,0
170,7.38393803154569,0.3138286810450485,CA,2023-01-23,0,0,1,1,1,0,0,0,0,0,0,0
171,4.24629292591854,0.2675632925973015,CA,2023-01-24,1,0,0,1,1,1,0,0,0,0,0,0
172,5.83949791943255,0.317727749536863,CA,2023-01-25,0,1,1,0,1,0,0,0,0,0,0,0
173,4.10807080981088,0.305421553744011,CA,2023-01-26,1,0,1,1,1,0,0,0,1,0,0,0
174,7.75450228974997,0.332136887277004,CA,2023-01-27,0,0,1,1,0,0,0,0,0,0,1,0
175,6.41269164280105,0.3131209281289215,CA,2023-01-28,0,0,1,1,0,0,0,0,0,0,0,1
176,6.99812884730387,0.3135427782435605,CA,2023-01-29,0,0,1,1,1,0,0,0,1,0,1,0
177,4.03129870304585,0.30112822997345,CA,2023-01-30,1,0,1,0,1,0,0,0,1,0,0,0
178,2.10648130798208,0.290346535840802,CA,2023-01-31,1,1,0,1,1,0,1,0,0,0,0,0
179,2.58701645859736,0.282007209758738,CA,2023-02-01,0,1,0,1,1,0,0,0,0,0,1,0
180,11.7350999038157,0.306962234929808,CA,2023-02-02,0,0,0,1,1,0,0,0,0,0,0,0
181,7.76551741345059,0.2797223860112345,CA,2023-02-03,0,0,1,1,1,0,0,0,0,0,0,0
182,5.38696586018841,0.2960730945579005,CA,2023-02-04,0,1,1,0,0,0,0,0,0,0,0,0
183,10.2587274139378,0.292804209422682,CA,2023-02-05,0,1,1,0,0,1,0,0,0,0,0,1
184,3.29741898310742,0.2465977304479415,CA,2023-02-06,0,1,1,1,0,1,0,0,0,0,0,0
185,13.0619307549105,0.301642007906657,CA,2023-02-07,0,1,1,0,1,0,0,0,0,0,0,0
186,4.67795496021714,0.2446130925035595,CA,2023-02-08,0,1,0,1,1,1,0,0,0,0,1,0
187,8.14177193842166,0.25135356809572,CA,2023-02-09,1,0,1,0,1,0,1,0,0,0,0,0
188,8.18182349724714,0.2615344208136625,CA,2023-02-10,0,1,0,0,1,0,0,0,0,0,0,0
189,8.76032530661767,0.2940183659036595,CA,2023-02-11,0,0,1,0,1,0,0,0,1,0,0,0
190,5.41372678117195,0.192550861714933,CA,2023-02-12,0,0,1,1,1,0,0,0,0,0,0,0
191,7.11321123990145,0.1581034971828575,CA,2023-02-13,0,0,0,0,1,0,0,0,0,0,1,0
192,2.51166219107835,0.1543044747114005,CA,2023-02-14,1,1,1,0,1,1,1,0,1,0,0,1
193,16.6537649775299,0.224499434691584,CA,2023-02-15,0,0,0,0,0,0,0,0,0,0,0,0
194,20.6004070962469,0.2288646480449515,CA,2023-02-16,0,0,1,0,1,0,0,0,0,0,0,0
195,6.57473073762463,0.223111696774787,CA,2023-02-17,1,0,0,0,1,0,0,0,0,0,0,0
196,4.16579651229742,0.209607313637516,CA,2023-02-18,0,0,1,0,1,0,0,0,0,0,1,0
197,2.33954470656672,0.1658661787356615,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,0,1
198,1.57186264711271,0.1435168698391915,CA,2023-02-20,1,1,1,1,1,0,1,1,1,0,0,0
199,5.63714003628972,0.1875515826136775,CA,2023-02-21,1,0,1,0,1,0,1,0,1,0,0,0
200,7.45076748559023,0.1726370895652715,CA,2023-02-22,0,1,0,0,1,0,0,0,1,0,0,0
201,20.1455165167995,0.1925338196078165,CA,2023-02-23,0,0,1,0,0,0,0,0,0,0,0,0
202,4.00603992766874,0.119302811281853,CA,2023-02-24,0,1,1,0,1,0,0,0,0,0,0,0
203,11.3799776511808,0.2524717883531485,CA,2023-02-25,0,0,1,0,1,0,0,0,0,0,1,0
204,2.87538544155448,0.1509458241823305,CA,2023-02-26,1,0,0,0,1,1,1,0,0,0,0,1
205,15.2906626126555,0.2032765411373915,CA,2023-02-27,1,0,1,0,1,0,1,0,1,0,0,0
206,15.3701245042558,0.180190821247752,CA,2023-02-28,1,0,1,0,1,0,1,0,1,0,0,0
207,20.6107513394753,0.163526107753804,CA,2023-03-01,1,0,0,0,1,0,1,0,0,0,0,0
208,15.9705999238204,0.14498491203877,CA,2023-03-02,1,0,1,0,1,0,1,0,0,0,0,0
209,21.7472456787904,0.162321059658712,CA,2023-03-03,0,0,0,0,1,0,0,0,0,0,0,0
210,11.1592751095543,0.1358055881546155,CA,2023-03-04,0,1,0,0,1,0,0,0,0,0,1,0
211,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.18308627453542,0.2060214317719425,CO,2023-01-23,1,1,1,0,1,1,0,0,1,0,1,1
213,1.20900497589917,0.421696556937979,CO,2023-01-24,1,1,1,0,1,0,1,0,1,0,1,0
214,1.96217429700567,0.27019695758428,CO,2023-01-25,0,0,0,1,1,1,0,0,0,0,1,1
215,1.09543618910978,0.377728763296022,CO,2023-01-26,1,1,1,1,1,0,1,1,1,0,1,0
216,0.945795696089462,0.2414581751190255,CO,2023-01-27,0,1,1,1,1,1,0,0,1,0,1,0
217,0.739290829761217,0.176650734397494,CO,2023-01-28,1,1,1,1,1,1,1,0,1,0,1,1
218,0.365888395805592,0.3095505933617915,CO,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
219,1.81315767340936,0.105464664913958,CO,2023-01-30,1,0,1,0,1,1,1,1,1,1,1,1
220,3.08604009160364,0.0501970833856705,CO,2023-01-31,1,0,1,0,1,1,1,0,1,0,1,1
221,0.839281577896076,0.1531962098709015,CO,2023-02-01,1,1,1,1,1,1,1,0,0,0,1,1
222,2.55480638789137,0.379702130835149,CO,2023-02-02,1,1,1,0,1,0,1,0,1,0,1,0
223,0.936076306498121,0.1761629960755335,CO,2023-02-03,1,1,0,1,1,1,1,0,0,1,1,1
224,1.22847761773742,0.3636330635643105,CO,2023-02-04,1,0,1,0,1,1,1,1,1,1,1,1
225,0.44166312065606,0.0229430633863222,CO,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
226,0.949438923863829,0.195521098531298,CO,2023-02-06,0,1,1,1,1,1,0,1,1,0,1,1
227,1.07907810678596,0.2026741806099495,CO,2023-02-07,1,0,1,1,1,1,1,0,0,0,1,1
228,2.2557840805795,0.285795691390249,CO,2023-02-08,1,1,1,0,0,1,1,0,1,1,0,1
229,0.0255490690400249,0.01171135308145775,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
230,0.356884866786937,0.1436279336819445,CO,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
231,0.566951928473034,0.2130686364563495,CO,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
232,0.164176173209264,0.006934169927969,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
233,1.51329455203274,0.1886521293081915,CO,2023-02-13,0,1,0,1,1,1,0,0,0,0,1,1
234,0.357545482257875,0.100579372676942,CO,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
235,0.562389068144568,0.149632230851665,CO,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
236,0.936858912796357,0.1102759521197315,CO,2023-02-16,1,1,1,1,0,1,1,1,1,0,0,1
237,1.4095883443457,0.2067727874041065,CO,2023-02-17,0,1,1,0,1,1,0,0,1,1,1,1
238,0.548400215140095,0.115317159013923,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
239,0.904314918849078,0.230008680017587,CO,2023-02-19,1,0,1,0,1,1,1,0,1,0,1,1
240,1.50614503854939,0.1549526762040455,CO,2023-02-20,1,0,1,0,1,1,1,0,1,0,1,1
241,0.385691979256456,0.0592910997305145,CO,2023-02-21,1,1,1,1,1,1,1,0,0,1,1,1
242,1.09972105818342,0.1613645525904295,CO,2023-02-22,1,1,0,0,1,1,1,1,0,0,1,1
243,0.0624348412503121,9.309083516328e-4,CO,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
244,0.110153544063827,7.7250298096652e-4,CO,2023-02-24,1,1,1,1,1,1,1,1,0,0,1,1
245,0.0223763063180255,6.40814622302295e-4,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
246,0.0183287334673014,5.3140475898075e-4,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
247,0.65252090931352,0.064333533988856,CO,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
248,2.75073920842649,0.171075412961674,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,0,1
249,0.168702934289478,3.02595428212755e-4,CO,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
250,0.0349917504533771,2.5071736991598e-4,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
251,0.0112784343239281,2.07708078066385e-4,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
252,1.33601813477212,0.328663526274329,CO,2023-03-04,1,1,1,0,1,0,1,1,1,0,1,0
253,2.11051090738678,0.1993720755975005,CT,2023-01-22,0,0,1,0,1,1,0,0,1,0,0,1
254,0.759615288613211,0.0567018441139535,CT,2023-01-23,1,1,1,1,1,1,0,0,1,0,1,1
255,0.970661703179288,0.1869039926163745,CT,2023-01-24,1,1,1,1,0,1,1,0,1,1,0,1
256,0.320660994577856,0.098947982340794,CT,2023-01-25,1,1,1,1,1,1,1,0,1,0,0,1
257,1.2178136198583,0.0621647223979115,CT,2023-01-26,1,0,1,1,0,1,1,0,1,0,1,1
258,0.310143007091317,0.076633789358318,CT,2023-01-27,1,1,1,1,1,1,1,1,0,0,1,0
259,0.240647910650538,0.0080038960456485,CT,2023-01-28,1,1,1,1,1,1,1,1,0,0,1,1
