...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
108,0.564289596138985,0.3537144466015455,AR,2023-08-22,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
109,2.22777534089409,0.3631123454425775,AR,2023-08-23,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
110,2.345175973616,0.489839149099644,AR,2023-08-24,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1
111,0.325556628929844,0.272484874805038,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.317967690242402,0.2770437101319215,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
114,1.69083596026114,0.360840977676517,AR,2023-08-28,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
115,1.92741579589875,0.347237805098713,AR,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
116,2.03359048473424,0.453906606128425,AR,2023-08-30,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1
117,1.08605734655365,0.526984451599315,AR,2023-08-31,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
118,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2.17283721787487,0.3382694329502855,AR,2023-09-05,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
123,0.848474801025388,0.40308045560739453,AR,2023-09-06,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
124,0.753327190553269,0.427782388272253,AR,2023-09-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
125,1.91550151543814,0.4466894785118465,AR,2023-09-08,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1
126,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,5.45086203586346,0.392060159500742,AZ,2023-07-30,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
128,1.63933987095381,0.40813729493024,AZ,2023-07-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
129,1.7779632960427,0.383435674414778,AZ,2023-08-01,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
130,1.70632744129939,0.3809389230333995,AZ,2023-08-02,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
131,2.34020854024654,0.3879089947273065,AZ,2023-08-03,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
132,0.638398521312768,0.3900484693752475,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
133,2.08441055427877,0.39293567500571,AZ,2023-08-05,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1
134,0.923790239219453,0.381105804412674,AZ,2023-08-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
135,2.9600992158774,0.3911719066120695,AZ,2023-08-07,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
136,4.43637198136782,0.4025113727754585,AZ,2023-08-08,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
137,2.82583666827869,0.4222018078412285,AZ,2023-08-09,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
138,1.03099272744304,0.450730431518708,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
139,0.899305260982196,0.4486399231853435,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
140,0.432767225778858,0.308383180890253,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
141,2.08003020618379,0.388503907822045,AZ,2023-08-13,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
142,9.60213452698227,0.4497512535403215,AZ,2023-08-14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
143,2.05088355258699,0.3673936801797145,AZ,2023-08-15,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
144,3.45815584051126,0.3835807346493555,AZ,2023-08-16,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
145,2.18443023399476,0.4825797718941,AZ,2023-08-17,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0
146,1.75734939491089,0.4346124261058365,AZ,2023-08-18,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
147,1.16911467430268,0.3997571430699185,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
148,2.43275406064297,0.4123506633555135,AZ,2023-08-20,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1
149,2.29838033285338,0.3693224841337515,AZ,2023-08-21,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
150,2.5079374972825,0.3257901932363235,AZ,2023-08-22,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
151,2.41067061776677,0.299723816821979,AZ,2023-08-23,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
152,2.81300327921409,0.4337561015506155,AZ,2023-08-24,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
153,0.98328743635861,0.4382295152140865,AZ,2023-08-25,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
154,1.68383901941655,0.429879738057326,AZ,2023-08-26,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1
155,4.19899597342846,0.4338863438907385,AZ,2023-08-27,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
156,4.52514457487906,0.371484328999964,AZ,2023-08-28,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
157,1.80971108568938,0.4377003335863195,AZ,2023-08-29,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1
158,2.18853158429651,0.390385004903143,AZ,2023-08-30,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
159,1.40484072414003,0.54423576860815,AZ,2023-08-31,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0
160,0.287239756840717,0.20111652975665,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
161,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,3.03417912116292,0.3939709106612105,AZ,2023-09-03,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0
163,8.39730931053885,0.439411498904589,AZ,2023-09-04,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
164,3.29985006555816,0.388517087267311,AZ,2023-09-05,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
165,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,2.55460360805872,0.592799195307595,AZ,2023-09-09,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1
169,4.08555024546795,0.426714736994933,CA,2023-07-30,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
170,3.16501144753434,0.4080177510603645,CA,2023-07-31,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
171,5.64014485309065,0.415691468394364,CA,2023-08-01,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
172,7.41586023356756,0.41990598550386,CA,2023-08-02,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
173,3.21793760199991,0.4118845805061075,CA,2023-08-03,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
174,3.49245200363446,0.411542850269046,CA,2023-08-04,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1
175,4.05053181201608,0.418038155786525,CA,2023-08-05,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
176,0.905556762234329,0.4286188486944875,CA,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
177,2.53714452742328,0.414520752949927,CA,2023-08-07,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1
178,2.85191044558366,0.4135033312119235,CA,2023-08-08,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1
179,1.73266669068113,0.408583550881958,CA,2023-08-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
180,3.83930345726091,0.419144150215502,CA,2023-08-10,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
181,2.65599196776501,0.3996098919325385,CA,2023-08-11,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
182,2.33701699904618,0.3985448728333015,CA,2023-08-12,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
183,1.91968768923839,0.4370305215757065,CA,2023-08-13,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
184,3.01542928525844,0.4096721894727785,CA,2023-08-14,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
185,4.36879018415879,0.417282062079069,CA,2023-08-15,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1
186,9.35336416252569,0.4368223481736125,CA,2023-08-16,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
187,8.55987732378561,0.4361869525950565,CA,2023-08-17,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
188,10.8484787459083,0.416574903636282,CA,2023-08-18,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
189,2.46976385857897,0.4144067481555425,CA,2023-08-19,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0
190,2.84074482630848,0.4513361553438465,CA,2023-08-20,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
191,8.87224490525527,0.415743121415525,CA,2023-08-21,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
192,6.40193567170776,0.4421192839961785,CA,2023-08-22,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
193,6.8226501501906,0.4150861135179485,CA,2023-08-23,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
194,5.38561535677139,0.408474576834764,CA,2023-08-24,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
195,4.17089571406256,0.4098282071025905,CA,2023-08-25,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
196,3.13543359806448,0.4104792779327545,CA,2023-08-26,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
197,1.73999200225385,0.379181866953717,CA,2023-08-27,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
198,8.13969094327556,0.42271094319221453,CA,2023-08-28,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
199,5.93492575484235,0.398266714930396,CA,2023-08-29,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
200,21.2867625328592,0.433175711353158,CA,2023-08-30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
201,4.67716924526864,0.393817341715694,CA,2023-08-31,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
202,3.51858721434245,0.3873037589625705,CA,2023-09-01,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
