...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
27,0.845591674863202,0.301954894047659,AK,2023-01-06,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
28,0.428841215566407,0.28644099274698,AK,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
29,0.180628998767907,0.125228319084434,AK,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.872084667283966,0.3009834763732865,AK,2023-01-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
31,1.02348023864698,0.185649972527624,AK,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
32,1.4760093082014,0.326030935650142,AK,2023-01-11,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
33,1.25462289558398,0.1613724880165365,AK,2023-01-12,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
34,0.812035670813949,0.23205913295229,AK,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
35,0.257118422200725,0.182845649531147,AK,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.269128418746424,0.1943358365330695,AK,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0.730929865743805,0.2307438851818975,AK,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
38,2.26138020076052,0.271766630628829,AK,2023-01-17,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
39,2.01356259499103,0.2939745470825045,AK,2023-01-18,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
40,0.545220069694023,0.2544504237499965,AK,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
41,2.21407556363454,0.255358280860456,AK,2023-01-20,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
42,NA,NA,AK,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1.54574001363091,0.516387031396485,AL,2022-12-11,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
44,1.30970392071946,0.4328120573306805,AL,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
45,0.0971228274866748,0.0638485394249325,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1.03065357920034,0.3252417452619345,AL,2022-12-14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
47,1.40831026819744,0.2907318742211105,AL,2022-12-15,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
48,0.8208560800884,0.2886084211694225,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
49,0.25718617895858,0.04903198112502035,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.239553963907371,0.04617956513943385,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
51,0.44956369587272,0.195640227648985,AL,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,1.49798797758408,0.226921427648276,AL,2022-12-20,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
53,2.5104107662157,0.453706728930145,AL,2022-12-21,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1
54,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.0713628143190373,0.0353848330121087,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
57,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.23511278662362,0.2872647468308855,AL,2022-12-26,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
59,1.19708484702878,0.214954927322662,AL,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
60,2.17269272196516,0.390908624800098,AL,2022-12-28,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
61,2.40869737566308,0.308773690905213,AL,2022-12-29,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1
62,1.89241441128729,0.425965509681496,AL,2022-12-30,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
63,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1.76582934650697,0.227455166176553,AL,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
66,2.66435917926682,0.2431144972286165,AL,2023-01-03,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
67,1.87404999372905,0.3752017734740665,AL,2023-01-04,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
68,0.846696200366247,0.2432743872922225,AL,2023-01-05,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
69,1.71732122829215,0.405883624952045,AL,2023-01-06,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
70,2.36994657973404,0.472972177872238,AL,2023-01-07,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1
71,1.51691494275553,0.74666615494359,AL,2023-01-08,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1
72,1.20764111802127,0.301363558524491,AL,2023-01-09,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
73,1.31320149642719,0.232937185897487,AL,2023-01-10,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
74,0.271245696153312,0.3047500840638045,AL,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,0.885135540376198,0.4451842731547475,AL,2023-01-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
76,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2.37651950228341,0.259078028935016,AL,2023-01-18,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1
82,0.453088583560701,0.1554991947916845,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
83,0.47717575180024,0.168996414408987,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
84,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.799394147288615,0.3044901802755555,AR,2022-12-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
86,3.75572014747729,0.326779371396707,AR,2022-12-12,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
87,1.23387764132571,0.303666574486011,AR,2022-12-13,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
88,2.0058443187393,0.2908978803587035,AR,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
89,1.81718117761061,0.1942882382974345,AR,2022-12-15,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
90,2.82399553548184,0.4241632144141235,AR,2022-12-16,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1
91,0.850114151487221,0.2696753861353275,AR,2022-12-17,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
92,0.610727628525841,0.2580554201489265,AR,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
93,2.00892515461988,0.237254475876655,AR,2022-12-19,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
94,2.38459895828389,0.316640168894551,AR,2022-12-20,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
95,1.41678597636698,0.2413694504912835,AR,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
96,1.40878965144064,0.289219994156469,AR,2022-12-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,1.89994761717168,0.3759000242315485,AR,2022-12-23,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
98,1.70489847230259,0.0834024963968415,AR,2022-12-24,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
99,0.689352013817294,0.2260937947765245,AR,2022-12-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
100,3.61111042995099,0.13470272326857,AR,2022-12-26,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
101,1.02146935484627,0.3042718581954605,AR,2022-12-27,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
102,1.08998102661215,0.289120718644716,AR,2022-12-28,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
103,6.22726566540749,0.409033633543718,AR,2022-12-29,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
104,1.3840608667135,0.209275222414122,AR,2022-12-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
105,0.867265748069406,0.3159222980412275,AR,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
106,0.109342099345853,0.1023129373264745,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.43877684901186,0.1748837829775255,AR,2023-01-02,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
108,3.33213081658518,0.2693094046134055,AR,2023-01-03,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
109,5.68629507107029,0.2509763582920345,AR,2023-01-04,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0
110,3.86319308572799,0.354247895093495,AR,2023-01-05,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
111,1.78906634029486,0.337983693696608,AR,2023-01-06,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
112,1.12094191627848,0.2572407724898975,AR,2023-01-07,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
113,1.54847832041522,0.170664870867393,AR,2023-01-08,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
114,2.748757765261,0.329912015346052,AR,2023-01-09,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
115,5.49506185850668,0.2920344726628335,AR,2023-01-10,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
116,4.47297198975872,0.3053057969986085,AR,2023-01-11,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
117,3.88485102810958,0.358184808135086,AR,2023-01-12,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0
118,2.3559138941082,0.3534695055327625,AR,2023-01-13,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
119,1.45508909313792,0.556882577916065,AR,2023-01-14,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
120,1.06871714338277,0.462939387936739,AR,2023-01-15,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
121,1.6972119396144,0.37408069470153,AR,2023-01-16,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
122,4.65443103868866,0.342883075122383,AR,2023-01-17,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
123,3.10720155855429,0.3885961146902975,AR,2023-01-18,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1
124,1.8939613231027,0.366485885708964,AR,2023-01-19,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
125,2.9110724803288,0.51803254541427,AR,2023-01-20,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
126,0.236379079317454,0.11985070683267,AR,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
127,3.20179160640764,0.21474157837878,AZ,2022-12-11,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0
128,4.54928303439883,0.2908956714242225,AZ,2022-12-12,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
129,4.40332805177979,0.277181136325437,AZ,2022-12-13,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
130,1.68215234590228,0.2377758017626805,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
131,2.55365935485111,0.261749708322357,AZ,2022-12-15,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
132,1.7878584662964,0.235169841969484,AZ,2022-12-16,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
133,2.14427432064541,0.300490397090706,AZ,2022-12-17,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
134,1.46158499984427,0.215431091733174,AZ,2022-12-18,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
135,3.66480083283974,0.2439641141390495,AZ,2022-12-19,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
136,5.24037821008444,0.298433804158986,AZ,2022-12-20,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
137,4.54471755713064,0.2888730908583715,AZ,2022-12-21,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
138,1.73872959175839,0.2000086071265355,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
139,1.46590688995298,0.243052544264129,AZ,2022-12-23,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
140,0.706558168522664,0.23180005625653,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
141,0.0581667168697109,0.0390954497406518,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,1.95265115352458,0.2409933453480655,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
143,3.00700756167454,0.2024977966851425,AZ,2022-12-27,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
144,3.68862452829819,0.299503849555473,AZ,2022-12-28,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
145,3.30943733106321,0.299319058029215,AZ,2022-12-29,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
146,2.52895056012557,0.272373480500764,AZ,2022-12-30,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
147,0.812727797338184,0.236693377383282,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
148,0.734386522157291,0.0360019333415116,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
149,5.2531742555768,0.279810455999045,AZ,2023-01-02,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1
150,2.84530395497453,0.2509108048241405,AZ,2023-01-03,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
151,1.69419818616742,0.2410837142934995,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0
152,1.61923385279615,0.240893609853806,AZ,2023-01-05,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
153,2.5792560752874,0.195091646266641,AZ,2023-01-06,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
154,0.790745512606964,0.1580037409667855,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
155,1.29053130200458,0.2612838332090915,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
156,6.60467432708764,0.322677590579694,AZ,2023-01-09,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
157,1.58901483448302,0.2127803402321175,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
158,2.36547781720297,0.300891643298476,AZ,2023-01-11,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
159,2.06954659989688,0.347198966965265,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
160,1.70301478272302,0.376958037993749,AZ,2023-01-13,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
161,1.5541354041715,0.3650746659046025,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
162,3.48460769875489,0.355692850143013,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
163,4.25418658254208,0.331490738950873,AZ,2023-01-16,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
164,1.48967249049772,0.274474653208213,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
165,1.59315482843735,0.342859030044301,AZ,2023-01-18,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
166,4.4132139492569,0.3709706509880225,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
167,2.0159231672408,0.278550533873246,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
168,0.90735200010735,0.284862880909179,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
169,14.3964689949977,0.243202284463055,CA,2022-12-11,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
170,5.91316795397371,0.2277514666546005,CA,2022-12-12,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
171,11.9634663872857,0.2445743861371865,CA,2022-12-13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
172,27.3042762726256,0.2824692698130675,CA,2022-12-14,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
173,6.04713115371292,0.224294824007458,CA,2022-12-15,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
174,7.60191617220018,0.234238003002179,CA,2022-12-16,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
175,16.8939236584609,0.2556355817072935,CA,2022-12-17,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
176,8.31016047194761,0.197220461241342,CA,2022-12-18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
177,11.1224941175722,0.2213180880852555,CA,2022-12-19,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
178,6.64111220177414,0.17509142818715,CA,2022-12-20,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
179,13.2093968007837,0.22239227663997,CA,2022-12-21,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
180,35.9267818177768,0.248067202515416,CA,2022-12-22,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
181,32.5066291179195,0.2175586992268655,CA,2022-12-23,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
182,11.4518061381107,0.242278154529917,CA,2022-12-24,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
183,0.290330244537286,0.030895345812338,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
184,22.6743283469352,0.2328851656533465,CA,2022-12-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,30.0677788886298,0.228307524213726,CA,2022-12-27,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
186,20.3849943325545,0.217974747940405,CA,2022-12-28,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
187,19.1552618983554,0.232759025229145,CA,2022-12-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,36.9313336827813,0.260580770888486,CA,2022-12-30,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
189,13.5040439703241,0.278999492348912,CA,2022-12-31,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
190,0.922350250889128,0.1938012923345305,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
191,28.4040218587819,0.2310501119210575,CA,2023-01-02,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
192,34.1568846509681,0.305748235558464,CA,2023-01-03,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
193,12.841256861788,0.2656295781422185,CA,2023-01-04,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
194,12.2721635816645,0.265077552294707,CA,2023-01-05,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
195,16.3635486830376,0.2860156611266705,CA,2023-01-06,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
196,11.5058629261502,0.2669673265127315,CA,2023-01-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,8.20685912320342,0.2678815323759815,CA,2023-01-08,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
198,14.9544029373739,0.250987099490217,CA,2023-01-09,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
199,20.6608276322597,0.3073932930243325,CA,2023-01-10,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
200,26.213520752284,0.3248766108313465,CA,2023-01-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,18.2319726358822,0.2867820401087385,CA,2023-01-12,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
202,14.9061580992698,0.308641687741683,CA,2023-01-13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
203,11.1915102935781,0.2952243114010775,CA,2023-01-14,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
204,14.5492309321125,0.3316526207429065,CA,2023-01-15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205,14.739959390938,0.31692097574754,CA,2023-01-16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
206,17.9921606761602,0.3207674699507965,CA,2023-01-17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
207,13.53592064587,0.3015244191714075,CA,2023-01-18,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
208,5.77447299217974,0.3483981313188735,CA,2023-01-19,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
209,11.8158442065272,0.320040667906348,CA,2023-01-20,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
