...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
27,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.155365643255552,0.099372669172203,AK,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.986136080803877,0.69503075435332,AK,2022-12-29,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
34,0.908913585624514,0.64723283606971,AK,2022-12-30,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
35,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.368219930111257,0.271641817289438,AK,2023-01-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
39,0.602468136843466,0.168831827226262,AK,2023-01-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
40,0.259023820418542,0.1831053389656305,AK,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.285169277500338,0.198379783023821,AK,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,NA,NA,AK,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.78573083578185,0.2010025243497285,AL,2022-11-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
45,0.779163419144415,0.310746698534594,AL,2022-11-29,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
46,0.991232415652478,0.260390473847664,AL,2022-11-30,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
47,0.875988226997814,0.2767005911452435,AL,2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.631461077034692,0.2805403276072265,AL,2022-12-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
49,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.860809201090343,0.2624084156685855,AL,2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
51,1.1548641288381,0.293221099751437,AL,2022-12-05,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
52,1.22926699645959,0.349514661549096,AL,2022-12-06,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
53,0.309560238998474,0.2297481429338715,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
54,1.35974056006527,0.3069583374258025,AL,2022-12-08,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.886133345182549,0.234657372911649,AL,2022-12-09,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
56,0.697544543616243,0.14045037650966,AL,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
57,1.70774699187045,0.525838590387155,AL,2022-12-11,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
58,1.49169453330599,0.4356960973422135,AL,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1
59,0.075939350832154,0.0603088245867765,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.15302037061979,0.334222798866106,AL,2022-12-14,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
61,1.58563359906192,0.298158919203623,AL,2022-12-15,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
62,0.860649109396294,0.2905379030883635,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
63,0.217119102602148,0.054721530128828,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
64,0.213962166859457,0.0547774415659185,AL,2022-12-18,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
65,0.475393365420076,0.2048096552146715,AL,2022-12-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
66,1.70570006042103,0.2340443573338065,AL,2022-12-20,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
67,2.51085883808579,0.4200093287391265,AL,2022-12-21,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
68,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.0731152087741191,0.0702758627654375,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.54534352377104,0.2915265142363215,AL,2022-12-26,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
73,1.4863759963833,0.2447991968975325,AL,2022-12-27,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
74,2.30006796051441,0.37782887994171,AL,2022-12-28,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
75,2.6643117631359,0.3196625062541695,AL,2022-12-29,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0
76,1.79255081190594,0.3717508208265485,AL,2022-12-30,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
77,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2.69350515316686,0.2795556926161605,AL,2023-01-02,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
80,3.33278728408492,0.3296966837101325,AL,2023-01-03,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
81,1.88795068719026,0.352536444359118,AL,2023-01-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
82,0.882046070936795,0.2424877155494605,AL,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
83,1.86318033774399,0.4787251212077085,AL,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
84,2.54822960451535,0.4865382772432795,AL,2023-01-07,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
85,0.705900091942915,0.381015616180592,AR,2022-11-27,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
86,4.25587985304937,0.2821586490360365,AR,2022-11-28,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
87,2.54716763304597,0.269123393730723,AR,2022-11-29,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
88,1.41562208713856,0.3086294206824105,AR,2022-11-30,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
89,1.53570334144105,0.317373450536897,AR,2022-12-01,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
90,2.19089556594974,0.257844783960794,AR,2022-12-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
91,0.730071804579622,0.3866092505508815,AR,2022-12-03,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
92,0.297697859415832,0.268797913899937,AR,2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
93,2.27853099052972,0.327178301211564,AR,2022-12-05,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
94,3.38134015405438,0.3585405096926175,AR,2022-12-06,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
95,1.56623119348547,0.275319258605154,AR,2022-12-07,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
96,3.122995517975,0.3580070945522465,AR,2022-12-08,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
97,1.34924599986074,0.264661140618609,AR,2022-12-09,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
98,0.640935504131293,0.2551322444734495,AR,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
99,0.694211387140906,0.261443180264383,AR,2022-12-11,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
100,5.41350243664855,0.335649313248966,AR,2022-12-12,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
101,1.28861310783783,0.2841910911469015,AR,2022-12-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
102,3.60688306577135,0.297870696560181,AR,2022-12-14,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1
103,1.49203632551577,0.180901636048451,AR,2022-12-15,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
104,3.38224553281264,0.4522140017993955,AR,2022-12-16,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0
105,0.800971109415927,0.265371834307337,AR,2022-12-17,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
106,0.712393992751483,0.260778309077999,AR,2022-12-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
107,2.16467443466183,0.237027435063149,AR,2022-12-19,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
108,3.60907506130864,0.3292107107257965,AR,2022-12-20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
109,2.08994243395087,0.2430430293721325,AR,2022-12-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
110,1.76563823635954,0.306144791357807,AR,2022-12-22,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
111,2.13596711715754,0.403327409290005,AR,2022-12-23,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
112,1.80184378351136,0.0803569188579825,AR,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
113,0.838374913126662,0.2345682941357635,AR,2022-12-25,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
114,4.53730194369451,0.1438411856682375,AR,2022-12-26,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
115,1.17296832906501,0.311543258645532,AR,2022-12-27,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
116,1.6909599399561,0.311137083910423,AR,2022-12-28,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
117,6.86657274205202,0.4367369692871735,AR,2022-12-29,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
118,1.81642646268592,0.215635305299742,AR,2022-12-30,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
119,1.2823528232931,0.3477553461629895,AR,2022-12-31,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
120,0.208502950091944,0.147088768159523,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
121,2.52505427323211,0.2250018013338855,AR,2023-01-02,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
122,6.37259518319714,0.314379789511558,AR,2023-01-03,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
123,11.5250538974093,0.302889717685745,AR,2023-01-04,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
124,5.81546290575918,0.398712123177551,AR,2023-01-05,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
125,2.97050236738332,0.4085590755459665,AR,2023-01-06,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
126,2.04507826551023,0.3498302313100945,AR,2023-01-07,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
127,2.77240421217094,0.273779044540473,AZ,2022-11-27,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
128,3.24860741083717,0.26962021621247,AZ,2022-11-28,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
129,6.73751339027865,0.306866179764369,AZ,2022-11-29,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
130,4.56102673306562,0.288430077999914,AZ,2022-11-30,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
131,10.6371493182043,0.3399794597107675,AZ,2022-12-01,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
132,7.47154582120425,0.329399340527051,AZ,2022-12-02,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
133,1.60384889977944,0.27312651041308,AZ,2022-12-03,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
134,3.52817637605992,0.289876544082029,AZ,2022-12-04,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
135,13.2521552289328,0.3118511709455115,AZ,2022-12-05,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
136,3.79322064342421,0.286259820331013,AZ,2022-12-06,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
137,4.76523097738652,0.2606038662746435,AZ,2022-12-07,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
138,2.10842394246869,0.2391222262440655,AZ,2022-12-08,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1
139,3.5387828742604,0.2695992056466485,AZ,2022-12-09,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
140,2.43935317794931,0.29900258855782,AZ,2022-12-10,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1
141,2.17270254196498,0.2120890108346685,AZ,2022-12-11,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
142,6.45532121728964,0.294590597465074,AZ,2022-12-12,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0
143,6.3724220833325,0.2806381580750885,AZ,2022-12-13,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
144,2.42627880223391,0.2387929205172245,AZ,2022-12-14,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
145,4.03871951864273,0.2648310186206425,AZ,2022-12-15,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
146,2.24206751362202,0.237247731773959,AZ,2022-12-16,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
147,2.67202634600274,0.3048709854595915,AZ,2022-12-17,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
148,1.72146389190733,0.217355741538195,AZ,2022-12-18,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
149,6.45288244730512,0.246668935588846,AZ,2022-12-19,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
150,6.41132960552385,0.3060037724108485,AZ,2022-12-20,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
151,5.54319964289945,0.295521089544402,AZ,2022-12-21,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
152,1.50882177679033,0.198420203488658,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
153,1.70277698908126,0.244385330764874,AZ,2022-12-23,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
154,0.782424327055674,0.234217982061184,AZ,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
155,0.0473602867843759,0.03340331112294675,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
156,2.78444899096487,0.2426451645564575,AZ,2022-12-26,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
157,4.07462826900888,0.204179412910628,AZ,2022-12-27,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0
158,4.37702641156364,0.304076086319108,AZ,2022-12-28,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
159,3.83563111922052,0.304846749347541,AZ,2022-12-29,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
160,2.80703157834395,0.2721481147496815,AZ,2022-12-30,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
161,0.937471586163652,0.237019980860031,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
162,0.638339890753672,0.03373553463382915,AZ,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
163,6.73222829832163,0.2815700205034005,AZ,2023-01-02,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
164,3.83449925909326,0.2526638190868065,AZ,2023-01-03,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
165,2.05709351643163,0.2418199205755495,AZ,2023-01-04,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
166,1.97435342525877,0.242104990962035,AZ,2023-01-05,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
167,2.72039583519998,0.196031278862277,AZ,2023-01-06,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
168,0.839059705398431,0.161809270765829,AZ,2023-01-07,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
169,18.1249608779804,0.2993992155198745,CA,2022-11-27,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
170,6.93851717778622,0.2726613314240925,CA,2022-11-28,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
171,5.45847209096562,0.2683552757716575,CA,2022-11-29,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
172,5.89145959672117,0.260376931984563,CA,2022-11-30,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
173,7.09800597984958,0.267639591009023,CA,2022-12-01,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
174,28.0634307554318,0.289883098372115,CA,2022-12-02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175,32.5763122687584,0.288463660401757,CA,2022-12-03,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
176,11.933651726993,0.274251451845271,CA,2022-12-04,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
177,24.8229028040631,0.260021698845031,CA,2022-12-05,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
178,4.93536084041627,0.244605883712003,CA,2022-12-06,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
179,29.2994632775343,0.2639309305464785,CA,2022-12-07,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
180,14.975125009709,0.2360047654836305,CA,2022-12-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,6.37272378647782,0.219116838755556,CA,2022-12-09,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
182,47.7807086653165,0.27911044381297,CA,2022-12-10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
183,25.2095213066268,0.24624317388093,CA,2022-12-11,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
184,10.5525081666235,0.228652560701585,CA,2022-12-12,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
185,23.4187241130142,0.2471440017950495,CA,2022-12-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,36.7669133692396,0.287273559699134,CA,2022-12-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187,16.3737724868873,0.2257807093449295,CA,2022-12-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,13.2982329670555,0.236376741965019,CA,2022-12-16,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
189,22.4870186555222,0.2603753095078445,CA,2022-12-17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
190,12.9021713244218,0.198748943633995,CA,2022-12-18,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
191,19.9234659261919,0.2234610619775785,CA,2022-12-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192,6.58045946810335,0.1750320408743015,CA,2022-12-20,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
193,21.0671502132431,0.224255551115633,CA,2022-12-21,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
194,47.5471907531675,0.251167421493365,CA,2022-12-22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
195,47.5228287922515,0.2200309274067965,CA,2022-12-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
196,15.0407577689661,0.243592711429674,CA,2022-12-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,0.265876380704166,0.03026418818621135,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,30.4471982030023,0.2339283494100745,CA,2022-12-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,39.0219479188545,0.2303114665088725,CA,2022-12-27,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
200,28.7212483857236,0.2191597165782345,CA,2022-12-28,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
201,25.9658287318155,0.234227436973641,CA,2022-12-29,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
202,41.2008480840172,0.2628802725873895,CA,2022-12-30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203,14.3918427836511,0.2801044637235145,CA,2022-12-31,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
204,0.980784969637607,0.193484469376317,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
205,32.4219362683368,0.2357249940232655,CA,2023-01-02,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
206,32.1116210154794,0.3045599608343125,CA,2023-01-03,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
207,13.0919153821861,0.2666409690393355,CA,2023-01-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
208,13.6282646334489,0.2667616147377665,CA,2023-01-05,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
209,13.8256096214045,0.283280788823778,CA,2023-01-06,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
210,12.8840570175989,0.275320695450812,CA,2023-01-07,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
211,0.929285548030891,0.2446796764463545,CO,2022-11-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
212,3.13232903166723,0.289180288904811,CO,2022-11-28,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
213,1.61093834396324,0.336673364152932,CO,2022-11-29,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
214,4.41315218472899,0.3528421629699415,CO,2022-11-30,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1
215,3.22725663788243,0.2197686081592745,CO,2022-12-01,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
216,3.88327695227418,0.3522904565693045,CO,2022-12-02,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
217,1.37895671442267,0.310474401691819,CO,2022-12-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
218,1.86067796877355,0.324264897729621,CO,2022-12-04,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
219,1.9177977679467,0.3089479254019245,CO,2022-12-05,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
220,1.50307190130877,0.202758759744375,CO,2022-12-06,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
221,1.72928341907521,0.23749821245291,CO,2022-12-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
222,1.50218385620184,0.3638434543627135,CO,2022-12-08,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
