...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
19,0.00922375539060594,0.004879009702015635,AK,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
20,NA,NA,AK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.00616679136233145,0.0032359450292702,AK,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
24,NA,NA,AK,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.00508889193070845,0.00265091242644361,AK,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
26,0.00455212717487914,0.00240383644412191,AK,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
27,NA,NA,AK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.00388402440661501,0.001985217785595085,AK,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
29,NA,NA,AK,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.00381734423734298,0.001650365231275855,AK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
31,NA,NA,AK,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,1.31021652549329,0.939718084520725,AK,2023-03-24,0,1,0,1,1,1,0,1,0,1,1,1
35,NA,NA,AK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.00800286884586429,7.4891609223249e-4,AK,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0386836623306824,0.0219492193214874,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
45,0.0382908362295293,0.0198877737326299,AL,2023-02-21,1,1,1,1,1,1,1,1,0,0,1,1
46,1.03732963602521,0.767132566728385,AL,2023-02-22,0,1,0,1,1,1,0,1,0,1,1,1
47,0.0288576923672634,0.01639779234841435,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
48,1.05412729651053,0.438630536005051,AL,2023-02-24,1,1,1,1,1,0,1,1,1,1,0,0
49,1.17417835899336,0.835389906031155,AL,2023-02-25,1,1,0,1,0,1,1,1,0,1,0,1
50,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0207706818258973,0.0114090508377898,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.0550613560810682,0.00892546488256445,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
55,0.971509738356577,0.428955480193512,AL,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
56,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.0464324541613423,0.00717886809444705,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
58,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.0116330944622386,0.0063148747580282,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
60,0.0382278418594726,0.00595409376001775,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
61,1.06067451723346,0.306220452636179,AL,2023-03-09,1,0,1,1,1,1,1,0,0,1,1,1
62,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.00766570217108721,0.004505185905382415,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
67,0.0299696579993322,0.00435204379814013,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
68,0.00797121472708535,0.00421743070457322,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
69,0.00829762935860971,0.004099457582747535,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.21200435055275,0.4676210068386125,AL,2023-03-20,1,1,0,1,1,0,1,1,0,1,1,0
73,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0072973702520303,0.00370693560811491,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.00650869163500679,0.003620692932713945,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
77,1.21744188820771,0.469552416613503,AL,2023-03-25,1,1,0,1,1,0,1,1,0,1,1,0
78,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0272859995541679,0.003546597356250375,AL,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
80,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.406161519236248,0.1038144068838955,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
86,1.04512173993498,0.3310243307461245,AR,2023-02-20,1,1,1,1,1,0,0,1,0,1,1,0
87,2.38058470788489,0.277638387547887,AR,2023-02-21,1,1,1,0,1,1,0,1,0,0,1,1
88,1.85200307270228,0.323047839787421,AR,2023-02-22,0,1,0,1,1,0,0,1,0,1,1,0
89,0.440819933750115,0.1886671722208035,AR,2023-02-23,1,1,1,1,1,1,0,1,0,1,1,1
90,0.44839258907707,0.188333227866801,AR,2023-02-24,1,1,1,1,1,1,0,1,0,1,1,1
91,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.364557993463146,0.233677495944867,AR,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,1
93,4.85995222583897,0.3504905570703345,AR,2023-02-27,0,1,0,1,1,0,0,1,0,1,1,0
94,1.96577554951139,0.4237449544297175,AR,2023-02-28,1,1,0,1,1,0,0,1,0,1,1,0
95,0.670379688030484,0.039145831822442,AR,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
96,0.143989974783786,0.0352171670919981,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0418627437146199,0.03164506876375745,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.844209745251525,0.02281351987763885,AR,2023-03-06,1,1,1,1,1,1,0,1,0,1,1,1
101,0.402185160915499,0.0204178105701025,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
102,0.941453186951618,0.1874340808841535,AR,2023-03-08,1,1,1,1,1,0,0,1,1,1,1,0
103,0.143526876751837,0.0163163502077434,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
104,0.132436847445001,0.01457086364371575,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
105,1.25521282441921,0.882151922464025,AR,2023-03-11,1,1,0,1,0,1,1,1,0,1,0,1
106,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0134144237261572,0.0103438426027409,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
108,1.01818662447737,0.23094350629114,AR,2023-03-14,1,1,1,0,1,1,0,1,0,0,1,1
109,0.0417519809660106,0.0082156674041871,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
110,0.0348985307495216,0.00731928749866005,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
111,0.662929570204147,0.174574190821267,AR,2023-03-17,1,1,1,1,1,1,0,1,0,1,1,1
112,1.05471347362285,0.43048169415512,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
113,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0495171091240669,0.00460789604087772,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
115,0.427990603179397,0.00410544334372881,AR,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
116,1.17997924847588,0.00365868852903556,AR,2023-03-22,1,1,0,1,1,1,0,1,0,1,0,1
117,0.0176518790126869,0.003261626446633055,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
118,0.0146405207909632,0.002908859114954355,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1.26992262544018,0.472731022992384,AR,2023-03-26,1,1,0,0,1,1,0,1,1,0,1,1
121,0.00291576895587686,0.00207035128214612,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
122,2.19519308065918,0.3071593288216165,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,1,1
123,0.258689449804529,0.001656543328241085,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
124,0.00790949027201959,0.001483855317399505,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
125,NA,NA,AR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.15252934909454,0.2870138348271005,AZ,2023-02-19,1,0,0,0,1,0,0,0,0,0,1,0
128,3.91192068616931,0.1689300310494345,AZ,2023-02-20,1,0,0,1,1,0,0,0,1,1,1,0
129,1.06778186578235,0.1567252371176385,AZ,2023-02-21,0,1,1,1,1,1,0,0,0,1,1,1
130,2.08571881286499,0.254085441410242,AZ,2023-02-22,0,1,0,1,1,1,0,0,0,1,1,1
131,0.383555638376518,0.091020943526719,AZ,2023-02-23,1,1,1,1,1,1,1,0,0,1,1,1
132,0.996153452808485,0.1777921829834845,AZ,2023-02-24,1,1,1,1,1,0,1,1,0,1,1,0
133,1.55977432414062,0.299722326868059,AZ,2023-02-25,1,0,0,1,1,0,1,0,0,1,1,1
134,1.92742190026051,0.157127242851424,AZ,2023-02-26,1,1,0,1,1,0,0,1,0,1,1,0
135,2.85733496956279,0.1028415449007415,AZ,2023-02-27,0,0,1,1,1,0,1,0,0,0,1,0
136,0.65771705507196,0.0780772945072565,AZ,2023-02-28,1,1,1,1,1,1,0,0,1,1,1,1
137,3.80475589747412,0.194048150339042,AZ,2023-03-01,1,0,0,0,1,0,0,0,0,0,1,0
138,2.41383380454993,0.2161372285226125,AZ,2023-03-02,1,1,0,0,0,1,0,0,0,0,0,1
139,3.87092530594477,0.402373166073804,AZ,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
140,5.40374895409329,0.4524613960350605,AZ,2023-03-04,0,0,0,1,1,0,0,0,0,1,1,0
141,0.657265299630439,0.0755595632890605,AZ,2023-03-05,1,1,1,1,1,1,0,0,0,1,1,1
142,3.455506960397,0.1187132502161215,AZ,2023-03-06,0,1,0,1,0,0,0,0,0,1,1,0
143,0.607270008214263,0.0548413249538535,AZ,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
144,0.998336259932529,0.2296114213716225,AZ,2023-03-08,0,1,0,1,1,1,0,1,0,1,1,1
145,0.0486080786019304,0.001973700233367935,AZ,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
146,0.0348929385049192,0.001718350313626035,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
147,1.96771428269278,0.1868614224178145,AZ,2023-03-11,0,1,0,1,1,1,0,0,0,1,1,1
148,1.10302558858385,0.0738250155715165,AZ,2023-03-12,1,1,1,1,0,1,1,1,0,1,0,1
149,5.52328351831216,0.159383543150559,AZ,2023-03-13,0,1,0,0,1,0,0,0,0,0,1,0
150,0.888520594648093,0.080384284832329,AZ,2023-03-14,1,0,1,1,1,1,1,0,0,1,1,1
151,2.06402781279524,0.1201053443212535,AZ,2023-03-15,1,0,0,1,0,1,0,0,0,1,0,1
152,0.0904676811673739,7.58189801162685e-4,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
153,2.28067234381221,0.642771198747045,AZ,2023-03-17,1,0,0,1,0,1,1,0,0,1,0,1
154,2.65533873799041,0.63741518393906,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
155,3.60609698443725,0.18403730767539,AZ,2023-03-19,0,0,0,0,1,1,0,0,0,0,1,1
156,4.31644580919175,0.094852774838716,AZ,2023-03-20,0,1,0,1,0,1,0,1,0,1,1,1
157,2.74089567986471,0.181967363844227,AZ,2023-03-21,0,0,0,1,0,1,0,0,0,1,0,1
158,1.7008921543677,0.1023030326838215,AZ,2023-03-22,0,0,0,1,1,1,0,0,0,1,0,1
159,1.11569640755367,0.1213216433058755,AZ,2023-03-23,0,1,0,1,1,1,0,1,0,1,1,1
160,0.0122355235131899,2.71847525544675e-4,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
161,2.5296038038153e-4,2.4105439866671e-4,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
162,1.87683628678432,0.108604802495242,AZ,2023-03-26,0,0,0,1,1,1,0,0,0,1,1,1
163,4.62952619651876,0.119509809547532,AZ,2023-03-27,0,1,0,1,0,0,0,1,0,1,0,0
164,1.58264240329267,0.0458335876117628,AZ,2023-03-28,1,0,0,1,1,0,0,0,0,1,1,0
165,0.0242208724541974,1.5260797471443e-4,AZ,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
166,3.13453201953504,0.245674363607734,AZ,2023-03-30,0,1,0,0,0,1,0,1,0,0,0,1
167,5.779167477691e-4,1.2340970047454e-4,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
168,1.34917484802641,0.327400661930853,AZ,2023-04-01,0,1,0,1,1,1,0,1,0,1,1,1
169,2.60208897379062,0.1672618671294845,CA,2023-02-19,0,0,1,1,1,1,0,0,0,0,1,0
170,2.18415092002413,0.1441720073725785,CA,2023-02-20,1,1,1,1,1,1,0,1,0,0,0,1
171,2.04267264641285,0.1817371650239085,CA,2023-02-21,1,1,1,1,1,1,0,0,0,0,0,0
172,4.94154668908326,0.1704331745945035,CA,2023-02-22,0,0,1,1,1,0,0,0,0,1,1,0
173,9.6490015876863,0.1869066585861265,CA,2023-02-23,1,1,0,0,1,0,0,0,0,0,0,0
174,5.87344881062291,0.120099134870151,CA,2023-02-24,0,1,0,0,1,0,0,0,0,0,0,0
175,7.54690783618015,0.2409818203655565,CA,2023-02-25,0,1,0,1,0,0,0,0,0,0,0,0
176,1.41668687602054,0.1462594276920175,CA,2023-02-26,1,1,1,1,1,1,0,0,1,1,1,1
177,10.4316745071469,0.1924164423539575,CA,2023-02-27,0,1,0,1,1,1,0,0,0,1,0,0
178,8.77673858842785,0.172289061683018,CA,2023-02-28,0,1,0,1,0,1,0,0,0,1,0,0
179,10.3030185198371,0.1577347871568815,CA,2023-03-01,0,0,0,1,1,0,0,0,0,0,0,0
180,6.83658742618196,0.1403857327030505,CA,2023-03-02,0,1,0,1,0,0,0,1,0,1,0,0
181,13.4551771183765,0.1565044024608455,CA,2023-03-03,0,1,0,1,0,0,0,0,0,0,1,0
182,6.45185592047888,0.13290005610183,CA,2023-03-04,0,0,0,1,0,0,0,0,0,1,0,0
183,1.96301074381318,0.0564021421675655,CA,2023-03-05,1,1,0,1,1,1,0,1,0,0,0,1
184,5.45696941721331,0.171043368260038,CA,2023-03-06,0,1,0,1,1,1,0,1,0,1,0,1
185,10.1398133127769,0.1827068965263945,CA,2023-03-07,0,0,0,1,0,0,0,0,0,0,0,0
186,21.2759700695082,0.1853060351241875,CA,2023-03-08,0,0,0,0,0,0,0,0,0,0,0,0
187,4.23179245410181,0.091147745180687,CA,2023-03-09,1,1,0,1,0,0,0,0,0,1,0,0
188,9.32535349153308,0.1304804957471595,CA,2023-03-10,0,1,0,1,0,0,0,0,0,0,0,0
189,2.26917784384305,0.0877294984644395,CA,2023-03-11,1,1,0,1,0,1,0,1,0,0,0,1
190,9.48662556589999,0.1523468218019805,CA,2023-03-12,0,1,0,1,0,0,0,1,0,1,0,0
191,12.2036075757453,0.173627714996538,CA,2023-03-13,0,0,0,1,0,0,0,0,0,1,0,0
192,9.72642353802017,0.1363171236461025,CA,2023-03-14,0,1,0,1,0,0,0,0,0,0,0,0
193,10.4624321634612,0.136511550829423,CA,2023-03-15,0,0,0,1,1,0,0,0,0,0,1,0
194,5.85163478870503,0.0995631909180505,CA,2023-03-16,1,0,0,1,0,0,0,0,0,1,0,0
195,11.2146083718132,0.1584419878919115,CA,2023-03-17,1,0,0,1,0,0,0,0,0,1,0,1
196,5.4893670858012,0.1365987445872875,CA,2023-03-18,1,0,0,1,0,0,0,0,0,1,0,0
197,8.70075677215213,0.179921992393587,CA,2023-03-19,0,0,0,0,0,0,0,0,0,1,0,0
198,2.14352963009178,0.06170539427825,CA,2023-03-20,1,0,0,1,0,0,0,0,0,1,0,0
199,4.72725303403032,0.091985210319626,CA,2023-03-21,1,0,0,0,1,0,0,0,0,0,0,0
200,11.9971714405805,0.128088513916674,CA,2023-03-22,0,0,0,1,0,0,0,0,0,1,0,0
201,11.8732290421474,0.143187953449065,CA,2023-03-23,1,0,0,0,0,0,0,0,0,0,0,0
202,9.40641125118145,0.1397987520319125,CA,2023-03-24,1,0,0,0,0,0,0,0,0,0,0,0
203,13.1210821006725,0.2508826349541695,CA,2023-03-25,0,0,0,0,1,0,0,0,0,0,0,0
204,11.1165025748891,0.184784543172194,CA,2023-03-26,1,1,0,0,0,0,1,0,0,0,0,0
205,7.65722414289619,0.100939389065714,CA,2023-03-27,1,0,0,1,0,0,0,0,0,1,0,0
206,1.4837758803833,0.0513532851470115,CA,2023-03-28,1,1,0,1,1,0,0,1,0,1,0,0
207,15.9891621952381,0.217484345574484,CA,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0
208,3.21237573562741,0.071766942657373,CA,2023-03-30,1,0,0,1,0,0,1,0,0,1,0,0
209,7.33511437499562,0.125328218805434,CA,2023-03-31,0,0,0,0,0,0,0,0,0,0,1,0
210,11.5408632032787,0.2188099589243095,CA,2023-04-01,1,0,0,0,0,1,1,0,0,0,0,1
211,0.741108038593987,0.214151274186203,CO,2023-02-19,0,1,1,1,1,1,1,1,1,1,1,1
212,1.10766514976978,0.146332778102889,CO,2023-02-20,0,1,1,1,1,1,0,1,0,1,1,1
213,0.366690647825932,0.0589579596008755,CO,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
214,0.965461644193706,0.157224635500195,CO,2023-02-22,1,0,1,1,1,1,1,0,0,1,1,1
215,0.136682413514021,0.00451760161136247,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
216,0.242392727477531,0.003930549160993195,CO,2023-02-24,1,1,1,1,1,1,0,1,0,1,1,1
217,0.0505539734795611,0.00341973519352651,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
218,0.0455612338673779,0.00297555307665653,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
219,0.439519495515917,0.062604208619118,CO,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
220,2.18497823025647,0.164318147511267,CO,2023-02-28,0,0,0,1,1,1,0,0,0,0,1,1
221,0.410435613906747,0.001963061372428465,CO,2023-03-01,1,1,1,1,1,1,0,1,0,0,1,1
222,0.0995579037730791,0.001710331822763275,CO,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
223,0.03709518958018,0.00149100783262407,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
224,1.26981927942607,0.3202331188515685,CO,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
225,0.0376225935321514,0.001135596246925315,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
226,1.93326068978806,0.238613906082867,CO,2023-03-06,0,1,0,1,1,0,0,1,0,0,1,0
227,0.772078371877661,0.07339937794594,CO,2023-03-07,0,1,1,1,1,1,0,1,0,1,1,1
228,0.87202728756294,0.086822944848354,CO,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
229,0.0163119037889162,6.6661638832526e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
230,0.0102719377902222,5.85360925507905e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
231,5.670006452093e-4,5.148005947675e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
232,0.00222561509482734,4.5350521282375e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
233,0.00167964251674532,4.0023564838457e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
234,0.00865496882924505,3.53918780500075e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0546724899088956,3.1362560380714e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
236,0.0310989915818416,2.78552117031395e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
237,1.24742965992361,0.194356799047013,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
238,1.35103294100028,0.4863847368137115,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
239,1.23077106366383,0.162527962424006,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
240,0.0241643473550661,1.7787574616569e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
241,1.27596388178905,0.123205993945106,CO,2023-03-21,1,1,0,1,1,0,1,1,0,1,1,0
242,5.73771599683253,0.54513017852462,CO,2023-03-22,0,0,0,1,0,1,1,0,0,1,0,1
243,1.24106684123041,0.1228197845994785,CO,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
244,0.00425361576397693,1.19250775365915e-4,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
245,6.59872046770617e-5,1.0884186410409e-4,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
246,1.30948053398368,0.196743367478452,CO,2023-03-26,1,1,0,1,0,1,1,1,0,1,0,1
247,0.00325085119152162,9.1683203721025e-5,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
248,0.00223637031868365,8.46281235921e-5,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
249,0.00285248364979103,7.8419145373395e-5,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
250,0.001715466839679,7.294977914108e-5,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,4.5749808636749e-5,6.3872580070945e-5,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0333246149910593,9.0236871505954e-4,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
254,0.0407993195747128,8.20535797820855e-4,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
255,0.0769191827451142,7.4776125771638e-4,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
256,0.0250701721472449,6.83060068593115e-4,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
