...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23F_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23F_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
21,NA,NA,AK,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.0813486973096097,0.0166525624335827,AK,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
25,NA,NA,AK,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1.19760558447602,0.853260449325085,AK,2024-01-25,1,1,1,0,1,0,1,1,1,0,1,0
27,0.0587266226882294,0.01153298233603445,AK,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
28,0.013503802017182,0.0101844655310998,AK,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
29,0.0142081369381374,0.0089861910289935,AK,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
30,0.011664405151071,0.00792289521016195,AK,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
31,0.0123167818657795,0.0069805894815369,AK,2024-01-30,1,1,1,1,1,1,0,1,1,0,1,1
32,NA,NA,AK,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.00918946071197971,0.0054090296163793504,AK,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
34,1.16115676020394,0.4568590053402575,AK,2024-02-02,1,1,1,0,1,0,1,1,1,0,1,0
35,NA,NA,AK,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.278258609773194,0.172884440710652,AL,2024-01-02,1,1,1,1,1,1,1,1,0,0,1,1
46,1.04546608720808,0.53134884491413,AL,2024-01-03,0,1,1,1,1,1,0,1,1,1,1,0
47,0.243389632905461,0.1484666314476565,AL,2024-01-04,1,1,1,1,1,1,1,1,0,0,1,1
48,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.831489397562371,0.2934984922578945,AL,2024-01-07,1,1,1,1,1,0,1,0,1,1,1,0
51,NA,NA,AL,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.10173404051575,0.053884692540651,AL,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.556473411726843,0.349483787659216,AL,2024-01-18,1,1,1,1,1,1,1,1,1,0,1,0
62,NA,NA,AL,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0550565359884747,0.0247622213292473,AL,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1.00065005566679,0.77752284077011,AL,2024-01-26,1,1,0,0,1,1,1,1,0,0,1,1
70,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.0186801489174796,0.0072131187171683,AL,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.17022553311318,0.878642582015015,AL,2024-02-05,1,1,0,0,1,1,1,1,0,0,1,1
80,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.27625472417576,0.92662662429303,AL,2024-02-07,1,1,1,0,1,0,1,1,1,0,1,0
82,0.00890103185922721,0.0028854430070078,AL,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.153069907946298,0.113657312274745,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1
88,0.690011810218718,0.103823504438953,AR,2024-01-03,1,1,1,0,1,1,1,1,0,0,1,1
89,1.30073074558421,0.307185025988756,AR,2024-01-04,1,1,1,1,1,0,1,1,1,0,1,0
90,0.113806573570858,0.085953786989359,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,1.00963963142248,0.707538684038915,AR,2024-01-10,1,1,1,1,1,0,1,1,1,0,1,0
96,0.191258919840147,0.04601774348252485,AR,2024-01-11,1,1,1,1,1,1,1,1,1,0,0,1
97,0.843007399081541,0.387487150294741,AR,2024-01-12,1,1,1,1,1,0,1,0,1,1,1,0
98,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0230999764106924,0.01791939344755735,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0165550809079781,0.0122852842663214,AR,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.047085432766704,0.00950178196856145,AR,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.0040325168301175,0.003304631955273695,AR,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.00249802441119554,0.001687247562646945,AR,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
123,0.00218742068829385,0.001474537551771625,AR,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
124,0.00708199438785583,0.001288660068324455,AR,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
125,0.00629162443266396,0.001126279571755425,AR,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.00262940534832,0.179288477501132,AZ,2023-12-31,1,1,1,0,1,1,1,1,0,0,1,0
128,2.45171682920983,0.301608485725868,AZ,2024-01-01,0,1,1,1,1,1,0,0,0,0,0,1
129,3.4019778207737,0.2949207178229925,AZ,2024-01-02,1,0,1,1,1,0,0,0,0,1,1,0
130,0.879491095587917,0.315956548525838,AZ,2024-01-03,1,1,1,1,1,1,0,0,0,0,1,0
131,0.779089722297218,0.229173609401406,AZ,2024-01-04,1,1,1,1,1,1,1,0,0,0,1,0
132,0.375990633622071,0.2353690710761955,AZ,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
133,0.973730289894836,0.131297955434503,AZ,2024-01-06,1,1,1,0,1,1,0,0,0,0,1,0
134,1.28404165990208,0.061141819938992,AZ,2024-01-07,1,1,1,0,1,1,1,1,1,1,1,1
135,1.09637961138449,0.1657470627962645,AZ,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1
136,1.21367309802329,0.1858936922275995,AZ,2024-01-09,1,1,1,1,0,1,0,1,0,0,0,0
137,0.196396564094459,0.0436184114531722,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1
138,1.81935435278784,0.3271792467594665,AZ,2024-01-11,1,1,0,0,1,1,1,0,0,0,1,0
139,0.824732841387434,0.2193965985928785,AZ,2024-01-12,1,1,0,1,1,1,1,1,1,0,1,0
140,0.864320051751728,0.1596230289681875,AZ,2024-01-13,1,0,1,1,1,1,1,0,0,1,1,1
141,1.92206163867392,0.24672541884102,AZ,2024-01-14,1,1,0,0,1,1,1,1,0,0,1,0
142,2.34378470601871,0.1745373577461505,AZ,2024-01-15,0,0,0,1,1,1,0,0,0,0,0,0
143,0.102726933295989,0.02099225727256775,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
144,1.11724305058257,0.1791342621776735,AZ,2024-01-17,1,1,1,1,1,1,1,0,0,0,1,0
145,0.879067847734774,0.225393762013113,AZ,2024-01-18,1,0,1,1,1,1,1,0,0,1,1,1
146,0.246049769790516,0.01423406979663975,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
147,0.593933218378385,0.20924671919692,AZ,2024-01-20,1,1,1,1,1,1,1,1,0,1,1,0
148,3.16883729378902,0.206938252244405,AZ,2024-01-21,1,1,1,0,0,0,1,0,1,0,0,0
149,1.13893775959431,0.0574283358780185,AZ,2024-01-22,1,1,1,1,1,1,1,1,0,0,0,0
150,0.765222265926597,0.0743951884416955,AZ,2024-01-23,1,1,1,1,1,1,1,1,0,1,0,1
151,2.82654408842976,0.35182086520845,AZ,2024-01-24,0,1,0,0,1,0,0,1,0,0,1,1
152,0.0733339895446528,0.00632665909109315,AZ,2024-01-25,1,1,1,1,1,1,1,1,0,0,1,1
153,1.15222570593037,0.4533481149100165,AZ,2024-01-26,1,1,1,0,1,0,1,1,1,0,1,0
154,1.24153397411685,0.1325712731477705,AZ,2024-01-27,1,1,1,1,0,1,1,1,0,0,0,1
155,0.00678712199962671,0.00416426018853772,AZ,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
156,1.61093334491124,0.114246693293815,AZ,2024-01-29,1,1,0,1,1,1,1,1,0,0,1,1
157,0.971550506215123,0.097125709594922,AZ,2024-01-30,1,1,0,1,1,1,1,1,0,0,1,1
158,0.765985637264775,0.068943444465334,AZ,2024-01-31,1,1,1,1,1,0,1,1,0,0,1,1
159,0.0294288960815494,0.00236200474855736,AZ,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
160,0.0265156913662933,0.00204712614710204,AZ,2024-02-02,1,1,1,1,1,1,1,1,0,0,1,1
161,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0.036851538600317,0.001535780051017235,AZ,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
163,2.80233904178472,0.1654860070158625,AZ,2024-02-05,1,1,0,0,1,1,1,1,0,0,1,1
164,0.772112145183703,0.0408558544332154,AZ,2024-02-06,1,1,1,1,1,0,1,1,0,1,1,0
165,0.308869265962442,9.9543838130328e-4,AZ,2024-02-07,1,1,1,1,1,1,1,1,0,0,0,1
166,0.0013702456660464,8.6102624564145e-4,AZ,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
167,1.25892177180649,0.321496431608497,AZ,2024-02-09,1,1,1,0,1,0,1,1,1,0,1,0
168,0.00453728447071515,6.438242477247e-4,AZ,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
169,0.364888505541917,0.084128853992995,CA,2023-12-31,1,1,1,1,1,1,1,1,1,0,0,1
170,0.339126191017952,0.233061530475433,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1
171,1.19484485847204,0.2704668377381165,CA,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1
172,1.26858854152302,0.243338074477797,CA,2024-01-03,1,1,0,1,1,1,1,1,1,0,1,0
173,2.34739645486758,0.269695351085439,CA,2024-01-04,1,1,1,0,1,0,1,1,0,0,0,0
174,0.889759948894456,0.2231381349661175,CA,2024-01-05,1,1,1,1,1,1,0,1,0,0,1,0
175,4.1125537854308,0.45222302521557,CA,2024-01-06,1,1,0,0,1,1,1,1,0,0,1,0
176,1.94253944606566,0.56584146802735,CA,2024-01-07,0,1,1,0,0,1,0,1,1,0,0,0
177,2.45090667571917,0.2160962516045985,CA,2024-01-08,0,1,0,1,1,1,0,0,1,0,1,1
178,4.55213652623111,0.1263992460833655,CA,2024-01-09,1,1,0,0,1,1,1,1,0,0,0,0
179,3.96119080184864,0.134514267979563,CA,2024-01-10,0,1,0,0,1,1,0,0,0,0,0,0
180,2.72696084274408,0.131810217763546,CA,2024-01-11,0,1,0,0,1,1,0,0,0,0,1,0
181,2.02740846228667,0.157900142690178,CA,2024-01-12,1,1,1,1,1,0,0,1,1,0,0,0
182,1.23779658139097,0.1139864008265855,CA,2024-01-13,1,1,1,1,1,1,1,1,0,0,0,0
183,1.44820886392133,0.197128677871597,CA,2024-01-14,0,0,1,1,1,1,1,0,1,0,1,0
184,2.79358983883847,0.2358372975076115,CA,2024-01-15,0,1,1,0,1,0,0,1,0,0,1,0
185,2.0273855805921,0.1736309345060815,CA,2024-01-16,0,1,1,1,1,1,0,1,0,1,1,0
186,1.65961558475682,0.012376148420107,CA,2024-01-17,1,1,0,0,1,1,0,0,0,0,0,1
187,1.22084428183548,0.1524520132108715,CA,2024-01-18,1,1,1,1,1,1,1,1,0,0,1,1
188,0.886866153195056,0.00962119364872665,CA,2024-01-19,1,1,1,0,1,1,1,1,1,1,1,1
189,0.873589978994787,0.0757821671818965,CA,2024-01-20,1,1,1,1,1,0,1,1,0,0,1,0
190,1.30668567318556,0.2532935725127565,CA,2024-01-21,1,1,1,0,0,1,1,1,1,0,0,1
191,0.799225316783586,0.070806041696494,CA,2024-01-22,1,1,1,1,1,1,1,1,0,0,1,0
192,0.753871852069598,0.00575847662696595,CA,2024-01-23,1,1,1,1,1,1,1,0,0,0,1,1
193,0.858953233221077,0.087758590875205,CA,2024-01-24,0,1,1,1,1,1,0,1,0,1,1,1
194,2.76909245044178,0.15299126626589649,CA,2024-01-25,1,1,1,0,1,0,1,1,0,0,1,0
195,2.77617457011156,0.1268296680317845,CA,2024-01-26,0,1,1,0,1,0,0,1,1,0,0,0
196,0.852488651177797,0.003413422579384325,CA,2024-01-27,1,1,1,0,1,1,1,1,0,0,1,1
197,0.86214110193076,0.04710615572920105,CA,2024-01-28,1,1,1,1,1,0,1,1,0,1,1,0
198,3.30943886713235,0.0881219587830295,CA,2024-01-29,1,1,1,0,1,0,1,1,1,0,0,0
199,1.12022923570061,0.0620285881010135,CA,2024-01-30,0,1,1,1,1,1,0,1,0,0,0,1
200,2.5981324495292,0.0857700732274465,CA,2024-01-31,1,1,0,0,1,1,0,1,0,0,0,0
201,7.5274422085587,0.11024803285591,CA,2024-02-01,1,1,1,0,1,0,0,1,1,0,1,0
202,6.9266378325437,0.116292403664519,CA,2024-02-02,0,1,1,0,1,0,0,1,0,0,0,0
203,0.703587503847442,0.04361117212935255,CA,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
204,0.780091916453058,0.0364598514395443,CA,2024-02-04,1,1,1,1,0,1,0,1,0,0,0,1
205,1.69477941130146,0.0658701441606355,CA,2024-02-05,1,1,1,0,1,0,1,1,0,0,1,0
206,5.6820045381084,0.1005142772149965,CA,2024-02-06,1,1,0,0,0,0,1,1,0,0,0,0
207,4.34068778408999,0.0865947376502675,CA,2024-02-07,1,0,0,0,1,0,1,0,0,0,0,0
208,1.0175581020503,0.03379059582365005,CA,2024-02-08,0,1,1,1,1,1,0,1,0,0,0,1
209,8.17802468976194,0.1196239595553595,CA,2024-02-09,1,1,1,0,1,0,1,1,1,0,0,0
210,5.23178210270008,0.1490309954752965,CA,2024-02-10,0,1,0,0,1,0,0,1,0,0,0,0
211,NA,NA,CO,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.735524964191412,0.571130108539955,CO,2024-01-01,1,1,0,1,1,1,1,1,1,1,1,1
213,1.74217072518949,0.3791747226611625,CO,2024-01-02,1,1,0,0,1,1,1,1,0,0,1,1
214,0.517526802237944,0.1682427130943415,CO,2024-01-03,1,1,1,1,1,1,1,0,0,0,1,1
215,0.521582130424451,0.337898501987675,CO,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1
216,1.06361759602238,0.324833372171433,CO,2024-01-05,1,0,1,1,1,1,1,0,1,0,0,0
217,NA,NA,CO,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.85377333310723,0.68778939433866,CO,2024-01-08,1,1,0,0,1,1,1,1,0,0,1,1
220,0.0551723600734527,0.03069290732740235,CO,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
221,0.96435187454968,0.717987781937675,CO,2024-01-10,1,1,0,0,1,1,1,1,0,0,1,1
222,0.295775845141241,0.02437472343413135,CO,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
223,0.905160582627271,0.4162647269887675,CO,2024-01-12,1,1,1,1,1,0,1,1,0,1,1,0
224,0.037971308814045,0.01924959560590155,CO,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
225,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0308068322047577,0.01512746934811615,CO,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
227,0.0256803080476785,0.0133882182690352,CO,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
228,0.0833054844366641,0.01183712539796655,CO,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
229,0.145213924598031,0.01045607690789805,CO,2024-01-18,1,1,1,1,1,1,1,1,0,0,1,1
230,0.0679625104804694,0.0092282966506329,CO,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.223246405833258,0.00631625060399025,CO,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0397599691502032,0.00555937868687195,CO,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.0302319350888303,0.00377971741293539,CO,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.075132114467399,0.002561501276061575,CO,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
241,0.00467755377588462,0.00224887661834509,CO,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00427491303397828,0.00197408991027568,CO,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0522961991643474,0.00173267686260564,CO,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
244,0.0269598497506097,0.00152067313561301,CO,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.00254794615051612,0.001027941393889675,CO,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
248,0.00188407188078111,9.02246829407405e-4,CO,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
249,0.00180109997096958,7.92009890241885e-4,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
250,0.00506667854134789,6.95341587905375e-4,CO,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
251,0.00552040270762512,6.10578762833105e-4,CO,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
252,1.30743645313643,0.484621845264091,CO,2024-02-10,1,1,1,0,1,0,1,1,1,0,1,0
253,0.509739855951908,0.3202284674423685,CT,2023-12-31,1,1,1,1,1,1,1,1,0,0,1,1
254,NA,NA,CT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,2.70929574412173,0.0987922558899055,CT,2024-01-02,0,1,0,0,1,1,0,1,0,1,1,1
256,1.47054255598359,0.177320786926791,CT,2024-01-03,0,1,0,1,1,1,0,1,0,0,1,0
257,1.36071796703697,0.321923776095804,CT,2024-01-04,0,1,1,0,1,1,0,1,0,0,1,0
