...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
40,0.754711044397489,0.3538567561533375,AK,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.587379609845963,0.02847887362883075,AK,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.435767269098024,0.1392029076131845,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
43,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.29612577795174,0.227263272783351,AL,2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
45,2.0301489412436,0.2402423996158285,AL,2023-01-03,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
46,1.81998614052407,0.3558030595077585,AL,2023-01-04,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
47,1.23293656720476,0.2428169721054145,AL,2023-01-05,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
48,1.59120354406177,0.3901734693390015,AL,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
49,2.09254085502989,0.445267557415357,AL,2023-01-07,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
50,1.44109440315438,0.684276315582705,AL,2023-01-08,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
51,0.890547555144225,0.295268908624889,AL,2023-01-09,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
52,0.949467289408271,0.2359089123066715,AL,2023-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
53,0.376954421030777,0.295064962346528,AL,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
54,0.881109294587444,0.420766460511458,AL,2023-01-12,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
55,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1.80208537041982,0.27572370220456,AL,2023-01-18,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
61,0.320664920681138,0.1928021334745965,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
62,0.352314595941261,0.208081498542734,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.42677443907248,0.2592712077233685,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
66,0.460908067322088,0.277973436636888,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,0.246413702348735,0.21295095130938901,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.941461903944624,0.4470909010789025,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
69,0.465594531180493,0.243363787543215,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
70,1.03391913268043,0.718716087124725,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
71,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.725177842370272,0.137243152379788,AL,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
73,0.133127672409976,0.124644865275979,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.994574406727401,0.354557485335067,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
76,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.0825044130410421,0.0826800781983755,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,0.857928513887781,0.534638526110645,AL,2023-02-05,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
79,0.57809156966493,0.3112171511171705,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
80,0.916723396235303,0.57703620616571,AL,2023-02-07,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
81,0.458840005620258,0.0528989634181305,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,1.1549829978818,0.78557331117983,AL,2023-02-09,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
83,0.038506730078365,0.0418227741474271,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0578411083401377,0.0434507914896594,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.681436331940338,0.1213194037236515,AR,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
87,2.07936379097746,0.241003216860945,AR,2023-01-03,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
88,2.34065526373573,0.2133221419582245,AR,2023-01-04,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
89,4.01910542983269,0.341282780245332,AR,2023-01-05,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
90,1.41810018677782,0.295431914330133,AR,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
91,0.520475738140708,0.1717623433906825,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
92,0.636995220122109,0.036462744844535,AR,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
93,5.22273332481427,0.351174849009002,AR,2023-01-09,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
94,1.85834659563949,0.2238880496350475,AR,2023-01-10,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
95,2.17983792446324,0.2413591639273775,AR,2023-01-11,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
96,2.50841981789018,0.2973543575355875,AR,2023-01-12,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
97,1.62916193769097,0.2734894983174155,AR,2023-01-13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
98,1.48883998426457,0.519631946621955,AR,2023-01-14,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
99,1.67394477478198,0.73279323288957,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
100,3.53947331819709,0.512777304271635,AR,2023-01-16,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
101,2.00338828223534,0.2473032869438705,AR,2023-01-17,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
102,1.59095044898814,0.282423348192573,AR,2023-01-18,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
103,1.16128251080928,0.283065683822887,AR,2023-01-19,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
104,1.23250637361567,0.286622334431943,AR,2023-01-20,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
105,0.929050148320851,0.62044495559479,AR,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
106,0.443222864768553,0.2393430494533695,AR,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
107,1.43408709556323,0.217540059773086,AR,2023-01-23,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0
108,3.6124574507298,0.3214698372029845,AR,2023-01-24,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
109,1.86136748602377,0.3046373764046385,AR,2023-01-25,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
110,0.963308637615163,0.2215313232545495,AR,2023-01-26,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
111,0.591538056362374,0.208138693797333,AR,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
112,0.0977387033605345,0.0830712044734275,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
113,0.448687793722425,0.2962698877711555,AR,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,13.9637007147337,0.506440287032155,AR,2023-01-30,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
115,0.405438015466088,0.286718368366487,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
116,2.30175258818646,0.434264086112084,AR,2023-02-01,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0
117,0.296192967938951,0.2250681026421135,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.504081571464265,0.225309059256573,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
119,0.166184645724082,0.1377742897484285,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
120,0.6032800013652,0.385188311046891,AR,2023-02-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
121,4.48313978569463,0.393234867597947,AR,2023-02-06,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
122,2.2742751669288,0.4377382039462815,AR,2023-02-07,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
123,0.954974083782471,0.318364814901286,AR,2023-02-08,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
124,0.456410667583246,0.243331695635262,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
125,5.71064615216185,0.451056834821786,AR,2023-02-10,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
126,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.848096190069615,0.0496819906042066,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
128,3.67229238780501,0.2748051137937775,AZ,2023-01-02,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
129,2.14130321676825,0.248664783505497,AZ,2023-01-03,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
130,1.41057358529498,0.239873449911255,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1
131,1.48873085479906,0.2394599257967345,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
132,2.96577375706154,0.197684298477051,AZ,2023-01-06,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1
133,0.837375733231811,0.164655613484722,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
134,1.13157077032875,0.258339107518925,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
135,5.19874191931292,0.314087892342848,AZ,2023-01-09,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
136,2.01269860353142,0.217229097471254,AZ,2023-01-10,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
137,2.0901369108273,0.2974386609672425,AZ,2023-01-11,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
138,1.7071796373722,0.335056336100354,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
139,1.42022913887859,0.36032524099555,AZ,2023-01-13,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
140,1.32861980546392,0.3460146899247275,AZ,2023-01-14,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
141,2.71830965095159,0.3408250365275215,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
142,4.09545484785654,0.3297074614524695,AZ,2023-01-16,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
143,1.28590686937433,0.274402856991069,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
144,1.24178428970968,0.3336361514978905,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
145,3.75768608126523,0.3491510912333805,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
146,1.6260545077778,0.265054301262584,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
147,0.74887206484723,0.2655544937588815,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,0.4089256779868,0.274225329539482,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,4.73612590441677,0.3235020458842125,AZ,2023-01-23,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
150,2.81515563670538,0.400205243307709,AZ,2023-01-24,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1
151,1.29626616527296,0.325596506673425,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
152,2.23980718632722,0.358596683608905,AZ,2023-01-26,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1
153,1.17821277324564,0.313765610089678,AZ,2023-01-27,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
154,0.878183889478771,0.3524927932308355,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
155,2.90324491633229,0.374815305401198,AZ,2023-01-29,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
156,2.20820502197717,0.2618353113085945,AZ,2023-01-30,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
157,5.05900790127281,0.243816306433276,AZ,2023-01-31,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
158,9.77113888961038,0.380650842085906,AZ,2023-02-01,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
159,1.78341318843453,0.166910468946179,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
160,2.08732372502045,0.3079020499341405,AZ,2023-02-03,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
161,0.683555571419227,0.271166936297294,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
162,1.80721281616532,0.2513467844956485,AZ,2023-02-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
163,1.8702995871636,0.2449795066642905,AZ,2023-02-06,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
164,1.4246468241462,0.252021949241977,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
165,2.42697452747322,0.07786627365695,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
166,0.541527906249786,0.163124739494286,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
167,1.70018665177204,0.348074709342672,AZ,2023-02-10,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
168,0.704483776497192,0.1828332067353585,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
169,1.08311972557716,0.1960942777339165,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
170,18.8818949602087,0.2283518740086405,CA,2023-01-02,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
171,28.3417322996279,0.3020050920491345,CA,2023-01-03,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
172,9.07529894846708,0.263657694878921,CA,2023-01-04,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
173,8.5520745452458,0.263480273801746,CA,2023-01-05,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
174,16.9117297006995,0.285581721033085,CA,2023-01-06,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
175,8.05686268726597,0.263670188118902,CA,2023-01-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
176,9.96636172512208,0.268630423916805,CA,2023-01-08,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
177,7.59431056924689,0.249117495863909,CA,2023-01-09,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
178,21.1047438373648,0.3071015080586465,CA,2023-01-10,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
179,26.9770210505595,0.324441441992748,CA,2023-01-11,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
180,12.2547530938033,0.28416409512656,CA,2023-01-12,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
181,11.9455796438166,0.3070701999180375,CA,2023-01-13,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
182,7.36026343894034,0.2925447395552445,CA,2023-01-14,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
183,13.0701338699089,0.3305764162190055,CA,2023-01-15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
184,13.265118095206,0.3164587559039165,CA,2023-01-16,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
185,12.7413992579153,0.3177933500431395,CA,2023-01-17,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
186,6.40768684499381,0.294252225949222,CA,2023-01-18,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
187,4.54795451983645,0.3439151092286555,CA,2023-01-19,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
188,6.71189165878243,0.314122953379689,CA,2023-01-20,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
189,14.8453575621774,0.2812424212494015,CA,2023-01-21,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
190,7.7695296284303,0.311729814175674,CA,2023-01-22,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
191,11.4001914374178,0.317630174306107,CA,2023-01-23,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
192,12.0072747723083,0.279466231907822,CA,2023-01-24,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
193,12.8763524370283,0.327877497645363,CA,2023-01-25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
194,7.79797690407544,0.3103971521214385,CA,2023-01-26,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
195,10.8409715661424,0.3396616347480505,CA,2023-01-27,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
196,7.24602555104466,0.3146537623257075,CA,2023-01-28,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
197,4.71302418148821,0.3104442104681175,CA,2023-01-29,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
198,11.007038322227,0.3253766401739775,CA,2023-01-30,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
199,6.39279245206866,0.3037537564177095,CA,2023-01-31,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
200,8.25604582157917,0.2941370069157485,CA,2023-02-01,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
201,15.9526195415026,0.3121188626869375,CA,2023-02-02,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
202,7.21191843050842,0.2803784215923935,CA,2023-02-03,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
203,13.8260109204118,0.3092889226807015,CA,2023-02-04,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
204,31.6910151286393,0.3135845262797265,CA,2023-02-05,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
205,14.6745680821113,0.2558643831954275,CA,2023-02-06,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
206,27.6120915253886,0.3258148008256185,CA,2023-02-07,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
207,18.9882200745792,0.254512049974478,CA,2023-02-08,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
208,30.3054538436993,0.2692657554243445,CA,2023-02-09,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
209,20.6712770727693,0.276034753617958,CA,2023-02-10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
210,17.2320003968219,0.323367832807381,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.963157395934842,0.180014733888973,CO,2023-01-02,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
213,2.94023969502184,0.3041326905684495,CO,2023-01-03,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
214,1.5501971257441,0.392562894968716,CO,2023-01-04,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
215,1.1011520541036,0.2675271312393505,CO,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
216,0.497643409665967,0.061210051660194,CO,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,0.851336846051107,0.396592212730817,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
218,0.469352769540203,0.169619911795648,CO,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
219,1.64510624662952,0.3722446873980215,CO,2023-01-09,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
220,1.38895961918681,0.387635985012889,CO,2023-01-10,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
221,3.21383808949148,0.479899097943277,CO,2023-01-11,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1
222,0.772395706051349,0.3431267082892,CO,2023-01-12,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
223,0.998752789118278,0.705685347862105,CO,2023-01-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
