"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"29",NA,NA,"AK",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0544339415160397,0.0563308959291482,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.0327433572687526,0.155329231288765,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0627021704849248,0.294541022619866,"AL",2024-04-01,1,1,1,1,1,0,0,1,1,1
"59",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.0222905150400949,0.0473839349097465,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1
"90",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.0146668229659047,0.0841890259775076,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0.00140760918847606,0.00513910709758837,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1
"129",0.0279879415300635,0.00550316281506786,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1
"130",1.2038418571641,0.187394000488107,"AZ",2024-03-20,0,1,0,1,1,0,0,0,1,1
"131",0.0755976615943,0.00636853701562767,"AZ",2024-03-21,1,1,1,1,1,0,0,1,1,1
"132",0.0227816588167109,0.00688295092421829,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1
"133",0.017015648977471,0.00746285036113274,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1
"134",0.00808464855448011,0.008118741137739,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1
"135",0.0078845506548262,0.00886354230799734,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1
"136",0.00926788409378493,0.00971328816548247,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1
"137",0.0199604081263184,0.010688060329613,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1
"138",0.024911836250454,0.0118132228110127,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1
"139",1.09032840560284,0.576412080681965,"AZ",2024-03-29,0,0,1,1,1,0,0,1,1,1
"140",2.25314549922416,0.601761068836116,"AZ",2024-03-30,0,1,0,1,1,0,1,0,1,1
"141",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.631940454281431,0.200123056726001,"AZ",2024-04-01,1,1,1,1,1,1,0,1,0,1
"143",0.847393995981819,0.2102486765175,"AZ",2024-04-02,1,1,1,0,1,0,1,1,0,1
"144",0.0704112070578042,0.0243313418047579,"AZ",2024-04-03,1,1,1,1,1,0,0,1,1,1
"145",0.950652486158573,0.355308335637928,"AZ",2024-04-04,1,1,1,0,1,0,1,1,0,1
"146",0.967717668444723,0.542999171282759,"AZ",2024-04-05,0,0,1,1,1,0,0,1,1,1
"147",0.0906066306898918,0.0385216121652363,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1
"148",0.927218725064953,0.419767130169472,"AZ",2024-04-07,1,1,1,0,1,1,1,1,1,1
"149",0.995100908062606,0.375762495943005,"AZ",2024-04-08,1,1,1,1,0,0,1,1,1,0
"150",0.0120653912650316,0.0643584707276059,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"151",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0.0622075762415743,0.107848016009542,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"154",0.12902715847932,0.12679582667981,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1
"155",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1.37230928729887,0.489276025822195,"AZ",2024-04-15,1,0,1,1,1,1,0,1,0,1
"157",0.593573813185043,0.37344442389532,"AZ",2024-04-16,1,1,1,1,1,0,1,1,0,1
"158",0.776106857487864,0.380776775517881,"AZ",2024-04-17,1,1,1,1,1,0,1,1,0,1
"159",0.0442604720894901,0.248941155862878,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"160",0.0535192575638346,0.277145348394131,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0.626764501309841,0.474810894437594,"AZ",2024-04-21,1,1,1,1,1,1,1,1,1,1
"163",1.15431809280425,0.593002541420145,"AZ",2024-04-22,1,1,0,1,1,0,0,0,0,1
"164",0.541217770960097,0.395006653963893,"AZ",2024-04-23,1,1,1,1,1,0,1,1,0,1
"165",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0.265211042444256,0.454182910559463,"AZ",2024-04-25,1,1,1,1,1,0,1,1,0,1
"167",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0.556838181886674,0.529076208536701,"AZ",2024-04-27,1,1,1,1,1,1,1,1,1,1
"169",4.49986205888424,0.408660504208449,"CA",2024-03-17,0,0,1,1,1,0,0,1,1,1
"170",1.63128749498159,0.232360159840592,"CA",2024-03-18,0,1,0,0,1,0,1,0,0,1
"171",0.874572244537124,0.150756173345446,"CA",2024-03-19,1,1,1,1,0,0,1,1,1,0
"172",5.59350998677146,0.516474224584046,"CA",2024-03-20,0,1,0,0,0,0,0,0,0,0
"173",0.66303630108344,0.179270014490196,"CA",2024-03-21,1,1,1,1,1,0,0,0,1,1
"174",3.76878024697938,0.437373735928469,"CA",2024-03-22,0,0,1,1,1,0,0,0,0,1
"175",3.73951961134933,0.507213197547222,"CA",2024-03-23,0,0,1,1,1,0,0,0,1,1
"176",0.415222069936652,0.0283291884056561,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"177",1.98163166323065,0.356620225203385,"CA",2024-03-25,0,1,0,1,1,0,0,0,0,1
"178",1.68047415563263,0.312549767897978,"CA",2024-03-26,1,0,1,1,1,0,0,0,1,1
"179",3.29420989101665,0.495982754713014,"CA",2024-03-27,0,0,1,1,1,0,0,0,1,1
"180",2.91405962665797,0.432696652756488,"CA",2024-03-28,0,0,1,1,0,0,0,1,1,0
"181",0.921414391481716,0.251142292060599,"CA",2024-03-29,1,1,1,1,0,1,1,1,0,0
"182",1.0820004258237,0.412731781665023,"CA",2024-03-30,1,1,1,1,0,0,1,0,0,0
"183",0.642175260561598,0.440831335561858,"CA",2024-03-31,1,1,1,1,1,0,0,1,1,1
"184",1.2623063974965,0.414434434460677,"CA",2024-04-01,1,1,0,1,1,0,0,0,0,1
"185",0.939885280055555,0.354827187861151,"CA",2024-04-02,1,1,1,1,0,0,0,1,0,0
"186",2.31553753414159,0.595580452641107,"CA",2024-04-03,0,0,1,1,0,0,0,1,1,0
"187",1.86051094391999,0.632005320184009,"CA",2024-04-04,0,0,1,1,0,0,0,1,1,0
"188",4.10906573367558,0.522452892496371,"CA",2024-04-05,1,1,0,1,1,0,1,0,0,1
"189",1.40994943649434,0.387010570597393,"CA",2024-04-06,1,1,1,1,0,0,0,1,0,0
"190",2.10713830611136,0.501916551433366,"CA",2024-04-07,1,1,1,1,0,0,0,1,0,0
"191",1.58462397336773,0.550381871655389,"CA",2024-04-08,1,1,0,1,0,0,1,0,0,0
"192",0.689240523877439,0.515398456827726,"CA",2024-04-09,1,1,1,1,1,0,0,1,0,1
"193",1.87361481101813,0.701685566119363,"CA",2024-04-10,1,0,1,1,1,0,0,1,1,1
"194",1.64455861130475,0.632650751231627,"CA",2024-04-11,1,0,1,1,1,0,0,1,0,1
"195",1.14962952902468,0.652877786846043,"CA",2024-04-12,1,0,1,1,1,0,0,1,0,1
"196",2.55931122840351,0.64987770527528,"CA",2024-04-13,0,1,1,0,0,0,1,1,0,0
"197",1.20090136844549,0.680796381518692,"CA",2024-04-14,1,1,1,1,1,0,0,1,0,1
"198",3.08060952528257,0.792403816923994,"CA",2024-04-15,1,0,1,0,0,0,0,1,0,0
"199",3.53931981247633,0.793868514406388,"CA",2024-04-16,0,1,0,0,1,0,1,0,0,1
"200",6.9238372797048,0.909581540455304,"CA",2024-04-17,1,0,0,0,0,0,1,0,0,0
"201",5.70066480042354,0.911296362814729,"CA",2024-04-18,1,1,0,0,1,0,0,0,0,1
"202",4.84221855047421,0.926031373994556,"CA",2024-04-19,0,1,0,0,1,0,1,0,0,1
"203",0.33841330088988,0.860918407755365,"CA",2024-04-20,1,1,1,1,1,0,1,1,0,1
"204",3.50991119111235,1.05567108169128,"CA",2024-04-21,1,0,1,0,0,0,0,1,0,0
"205",6.90510998784461,1.16372000820117,"CA",2024-04-22,1,0,0,0,0,0,0,0,0,0
"206",3.24834419308545,1.11317116723454,"CA",2024-04-23,1,1,1,0,0,0,0,1,0,0
"207",8.11745545519734,1.2158721083584,"CA",2024-04-24,1,0,0,0,1,0,0,0,0,1
"208",10.1549612484046,1.20088050998401,"CA",2024-04-25,0,1,1,0,0,0,0,1,0,0
"209",3.93266430890932,1.17702795332819,"CA",2024-04-26,0,0,1,0,1,0,0,1,0,1
"210",7.84166112141436,1.24904649030894,"CA",2024-04-27,1,0,1,0,0,0,0,1,0,0
"211",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00162081602565217,0.00373001303767866,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.33148011735749,1.8708541785834,"CO",2024-03-25,0,1,1,1,0,0,1,1,1,0
"220",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",0.00469001299726408,0.00859542327300175,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1
"223",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.0289898972587888,0.0155118759381406,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1
"228",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",1.07123409143948,0.833648347392306,"CO",2024-04-04,0,0,1,1,1,0,0,1,1,1
"230",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",0.0178732835131574,0.0275231212140914,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"232",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.878242279497013,0.739211789006503,"CO",2024-04-15,1,0,1,1,1,0,0,1,1,1
"241",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0.555758178327398,0.631729610232959,"CO",2024-04-17,1,1,1,1,1,0,1,1,0,1
"243",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.194312731221364,0.269086386682792,"CO",2024-04-22,1,1,1,1,1,0,1,1,0,1
"248",0.213068045624921,0.29516606503341,"CO",2024-04-23,1,1,1,1,1,0,1,1,0,1
"249",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,"CT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",0.000390676497634912,9.41054731235004e-05,"CT",2024-03-21,1,1,1,1,1,1,1,1,1,1
"258",0.000446665212679144,0.000101527446485252,"CT",2024-03-22,1,1,1,1,1,1,1,1,1,1
"259",0.000538504241757033,0.000111280670321141,"CT",2024-03-23,1,1,1,1,1,1,1,1,1,1
"260",0.00069102717487679,0.000124023110460822,"CT",2024-03-24,1,1,1,1,1,1,1,1,1,1
"261",NA,NA,"CT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",0.00364786438250796,0.000162364182850699,"CT",2024-03-26,1,1,1,1,1,0,0,1,1,1
"263",NA,NA,"CT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,"CT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,"CT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
