...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
47,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.410929774401425,0.276999918899156,AL,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
50,0.598438201027028,0.44924645510702,AL,2023-07-23,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
51,0.405049120850978,0.275522583438758,AL,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.907621508021927,0.412793157876387,AL,2023-07-25,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
53,0.842329961592035,0.4596852652617635,AL,2023-07-26,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
54,NA,NA,AL,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.918607289310729,0.460306781519536,AL,2023-07-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,1.18219264201123,0.481704237132017,AL,2023-08-01,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
60,0.901958135802165,0.419870121883753,AL,2023-08-02,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
61,0.713641579271473,0.492155952876884,AL,2023-08-03,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
62,0.760405789269597,0.52297408837723,AL,2023-08-04,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
63,NA,NA,AL,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.772733404019902,0.5279971543339,AL,2023-08-08,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
67,0.741983465574278,0.517820835322005,AL,2023-08-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
68,0.754569584430241,0.521879100950965,AL,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
69,NA,NA,AL,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.440034741967969,0.295240275010912,AL,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
73,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.767896217604876,0.42419675563603,AL,2023-08-16,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
75,0.87362714023282,0.4260668066846965,AL,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
76,0.818178344832827,0.3074352811611595,AL,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
77,1.07594563838327,0.309298104171232,AL,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
78,1.21252605461647,0.387473852411423,AL,2023-08-20,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1
79,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.486870652543915,0.319407365582956,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.749440885500324,0.413098972510853,AL,2023-08-23,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
82,1.80002689515911,0.4951866324116615,AL,2023-08-24,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
83,0.749097804059153,0.410162297636141,AL,2023-08-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
84,0.781597425798878,0.55484667156589,AL,2023-08-26,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
85,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.378425489790737,0.275362865040879,AR,2023-07-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
87,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.79869566955763,0.4185709909970415,AR,2023-07-19,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
89,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.476686971472486,0.3300144313230515,AR,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
91,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.708071338003187,0.3836987433743165,AR,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
96,NA,NA,AR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,1.05948719715575,0.3839642314598045,AR,2023-07-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
98,NA,NA,AR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.429796698512879,0.305472850495173,AR,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1.48514137224466,0.4273911951507495,AR,2023-08-01,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
102,1.25172080436218,0.3542275022281605,AR,2023-08-02,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
103,NA,NA,AR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.687754357606846,0.4790046940168895,AR,2023-08-04,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
105,NA,NA,AR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.541008529731835,0.3767975071636685,AR,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
108,1.79364117208972,0.374351119516329,AR,2023-08-08,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
109,1.16898493504289,0.4118888974619435,AR,2023-08-09,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0
110,0.603885412231765,0.437747216686771,AR,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
111,0.635120277005191,0.373416170409028,AR,2023-08-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
112,NA,NA,AR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.668599061618636,0.3847213569489975,AR,2023-08-14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
115,0.491726873020514,0.316275644045641,AR,2023-08-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,1.42852738139959,0.443647784134386,AR,2023-08-16,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
117,1.50421970354675,0.3543140536299905,AR,2023-08-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
118,1.40898844962064,0.449461065696887,AR,2023-08-18,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
119,0.712315895460781,0.50995519824235,AR,2023-08-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
120,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.58251603245661,0.3737524044789005,AR,2023-08-21,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
122,0.414719456538726,0.278883656976949,AR,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,1.58890292160236,0.3225855868514535,AR,2023-08-23,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
124,2.14839446494043,0.487054294819264,AR,2023-08-24,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1
125,0.458242529447114,0.33531787217548,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.06803219777563,0.360494957096663,AZ,2023-07-16,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1
128,3.79242890988178,0.389850105169985,AZ,2023-07-17,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
129,1.77039181911686,0.3955259993159715,AZ,2023-07-18,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
130,2.42260619873742,0.3700045935402905,AZ,2023-07-19,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
131,1.14877851098303,0.395166642778513,AZ,2023-07-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
132,1.63078382066574,0.3633567006676375,AZ,2023-07-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
133,1.37199633608466,0.364434326272858,AZ,2023-07-22,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
134,0.676119923768168,0.3805164083485015,AZ,2023-07-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
135,3.03243719055647,0.3980482305940925,AZ,2023-07-24,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1
136,3.50666275211442,0.4222020706591045,AZ,2023-07-25,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
137,1.67225144089341,0.416347883311924,AZ,2023-07-26,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
138,1.59106793734609,0.44322772884202,AZ,2023-07-27,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
139,1.02289813237466,0.385117274466519,AZ,2023-07-28,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
140,0.68648313753135,0.3853041839502815,AZ,2023-07-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
141,5.5234733341883,0.391491214658206,AZ,2023-07-30,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
142,1.65880613121144,0.408075987156348,AZ,2023-07-31,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0
143,2.10176724338808,0.391428586888744,AZ,2023-08-01,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
144,1.88301873587546,0.3828739031298925,AZ,2023-08-02,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
145,2.25508794871238,0.387534749213125,AZ,2023-08-03,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1
146,0.654688744328288,0.394622194062969,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
147,1.98761501174923,0.39222155689198,AZ,2023-08-05,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1
148,0.99763693463062,0.388343537056147,AZ,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
149,3.08612304361269,0.3926160570499845,AZ,2023-08-07,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
150,5.17883723867537,0.406328825827694,AZ,2023-08-08,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
151,2.5447068956164,0.4189520726697265,AZ,2023-08-09,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1
152,1.0238221243209,0.448777989269514,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
153,0.896843304447525,0.446645736981449,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
154,0.418930574411152,0.303512319370725,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
155,2.2755724602025,0.3941939724145285,AZ,2023-08-13,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
156,10.0522981445552,0.451971772695437,AZ,2023-08-14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
157,2.25686461202881,0.3701517560598235,AZ,2023-08-15,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
158,3.24277313481265,0.3818825404967045,AZ,2023-08-16,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1
159,2.19093701975784,0.482249321681705,AZ,2023-08-17,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0
160,1.85657847630847,0.4403111409691425,AZ,2023-08-18,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
161,1.25779008126646,0.41282405230075,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
162,2.51561411577753,0.414497565666372,AZ,2023-08-20,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1
163,2.21132157512218,0.3697457679768735,AZ,2023-08-21,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
164,2.58386493158506,0.3324473337976525,AZ,2023-08-22,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
165,1.92061719244247,0.315083416196439,AZ,2023-08-23,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
166,2.9641364177578,0.4473012461326255,AZ,2023-08-24,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
167,1.01647699806905,0.4459013706060235,AZ,2023-08-25,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
168,1.69697231814638,0.4308683146328425,AZ,2023-08-26,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
169,1.66787659862097,0.3827103866742185,CA,2023-07-16,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
170,1.64669465866947,0.4196468711702405,CA,2023-07-17,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
171,2.26271845891437,0.4110643088239805,CA,2023-07-18,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
172,2.91628731927056,0.404174478844397,CA,2023-07-19,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
173,2.20895224070058,0.412984382742171,CA,2023-07-20,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
174,2.54584021965201,0.387878412316351,CA,2023-07-21,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1
175,2.05536438352304,0.400421456925772,CA,2023-07-22,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
176,1.96096800182713,0.4301120672255425,CA,2023-07-23,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
177,4.82622694631401,0.475005268021811,CA,2023-07-24,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
178,4.23635143118634,0.428503483681096,CA,2023-07-25,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
179,3.30991000572545,0.4095288960105715,CA,2023-07-26,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
180,3.11335752669,0.415160566232568,CA,2023-07-27,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1
181,2.74740829487856,0.39668512076855,CA,2023-07-28,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
182,2.72511044427874,0.395610931884755,CA,2023-07-29,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
183,4.4654648565955,0.4358151011601875,CA,2023-07-30,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
184,3.51093884718855,0.4115224634531195,CA,2023-07-31,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
185,5.16239032454943,0.415491054367811,CA,2023-08-01,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
186,9.55997354615568,0.4314982753183955,CA,2023-08-02,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
187,4.4275506519167,0.4170723228907595,CA,2023-08-03,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
188,4.59345503349371,0.425091767857976,CA,2023-08-04,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
189,5.28153986771511,0.438118856767723,CA,2023-08-05,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
190,0.927707246674608,0.432634005858779,CA,2023-08-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
191,2.7627682478582,0.4171282087267045,CA,2023-08-07,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1
192,2.61003107171428,0.40640869220385,CA,2023-08-08,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
193,1.81305386211572,0.409044765275723,CA,2023-08-09,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
194,4.51751244256227,0.421825642555083,CA,2023-08-10,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
195,2.26856180267944,0.3970425609954825,CA,2023-08-11,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
196,2.7776979405175,0.418668065875668,CA,2023-08-12,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
197,1.99945390682202,0.4357140990398835,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
198,4.3769745284051,0.41629718698941,CA,2023-08-14,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
199,3.46297075113495,0.410128390621497,CA,2023-08-15,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
200,9.94808453699155,0.4360688990616205,CA,2023-08-16,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
201,9.79483798731295,0.438615271959156,CA,2023-08-17,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
202,8.74370646054725,0.409008673248204,CA,2023-08-18,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
