"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.290769603343667,0.163891168979076,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",1.64166699300936,0.67424986519658,"AK",2022-12-26,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"3",6.79527539064956,1.19356398764834,"AK",2022-12-27,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
"4",1.57466672100849,0.755289930648335,"AK",2022-12-28,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"5",0.792197544083756,0.570679570152599,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"6",2.96689147975486,1.09986467267122,"AK",2022-12-30,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
"7",1.03394292096701,0.748238528642475,"AK",2022-12-31,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"8",0.8118149185732,0.755954515299781,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"9",0.759549792801051,0.444086151829259,"AK",2023-01-02,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"10",1.55721643107007,0.523722118920842,"AK",2023-01-03,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"11",1.0362685474124,0.394644254675991,"AK",2023-01-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"12",0.484079540027403,0.13123670996168,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"13",0.758330317189462,0.550605468758892,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"14",0.566861325812441,0.687287868537977,"AK",2023-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
