...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
538,0.960475604748477,0.2516923975654415,IA,2023-02-10,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
539,1.15633643489534,0.2084581309388925,IA,2023-02-11,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
540,2.16916183691548,0.2054866742218535,IA,2023-02-12,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
541,1.47550902486142,0.2178457556536665,IA,2023-02-13,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0
542,2.36895581687585,0.1779420356787285,IA,2023-02-14,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
543,1.74978939844805,0.214789404970783,IA,2023-02-15,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
544,2.39749773614099,0.3592682059370285,IA,2023-02-16,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
545,2.38162601854576,0.304092186426727,IA,2023-02-17,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
546,1.79636143081735,0.291371132013722,IA,2023-02-18,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
547,NA,NA,ID,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.304776678536098,0.0577178038852,ID,2023-01-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
549,0.552750608787423,0.058264238712115,ID,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,1.26877611131396,0.63996888256605,ID,2023-01-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
551,NA,NA,ID,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.119716685187946,0.06255569398271,ID,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,NA,NA,ID,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,1.0197427448043,0.745355824106335,ID,2023-01-15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
555,1.019774578751,0.742568693113515,ID,2023-01-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
556,0.859146967249475,0.2089929447532025,ID,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
557,0.15147526903257,0.0803595980482415,ID,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558,0.168363708396424,0.0858364187029835,ID,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,0.344608023593536,0.2995917381250215,ID,2023-01-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
560,1.2950896183756,0.4886216465127015,ID,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
561,0.553733906006885,0.469579661858738,ID,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
562,0.27250686749437,0.282741429246196,ID,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
563,0.244310639502273,0.1248454889922325,ID,2023-01-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
564,1.16296761306442,0.3414494343430215,ID,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
565,NA,NA,ID,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.342148139922962,0.309620195763388,ID,2023-01-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
570,0.389580622390645,0.2163077814035915,ID,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,NA,NA,ID,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.854697425282717,0.185113299138521,ID,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
577,1.01233447124115,0.411362096337312,ID,2023-02-07,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
578,0.422673690283165,0.155872135247687,ID,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
579,0.14687873556292,0.1424714430334175,ID,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
580,0.125671924378731,0.1298927146913565,ID,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,0.117488874587169,0.1181320052816955,ID,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
582,NA,NA,ID,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0.848326668485839,0.51796777757221,ID,2023-02-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
586,NA,NA,ID,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,4.32968493076272,0.313068520833451,IL,2023-01-08,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
590,5.76481933648043,0.330889723998347,IL,2023-01-09,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
591,4.3152325238093,0.3184992046779505,IL,2023-01-10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
592,3.02710848011991,0.309065079664332,IL,2023-01-11,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
593,2.7173106572877,0.246362090300493,IL,2023-01-12,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
594,2.91547564331998,0.326430483929081,IL,2023-01-13,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
595,2.88937139258443,0.332646758759166,IL,2023-01-14,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
596,3.13150266157828,0.321083426458757,IL,2023-01-15,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
597,7.16692360461841,0.381266886592587,IL,2023-01-16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
598,4.15413365501006,0.311953050712782,IL,2023-01-17,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
599,8.22768948540027,0.3675486705593565,IL,2023-01-18,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
600,2.03253297127614,0.33103610884571,IL,2023-01-19,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
601,4.10876260306848,0.3010271268056675,IL,2023-01-20,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
602,5.92574251291772,0.3769337147460105,IL,2023-01-21,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
603,5.81038659928413,0.348932738619351,IL,2023-01-22,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
604,5.77146177836272,0.3271438086415395,IL,2023-01-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
605,5.16519344149739,0.348427215446529,IL,2023-01-24,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
606,2.94952636657566,0.300832622316281,IL,2023-01-25,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
607,4.40709700743267,0.308418398143057,IL,2023-01-26,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
608,3.62622454142853,0.324686987757645,IL,2023-01-27,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
609,3.84672439827597,0.3644525840870155,IL,2023-01-28,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
610,6.06856818576419,0.3385423393524285,IL,2023-01-29,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
611,3.06351429921065,0.2843177010135215,IL,2023-01-30,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
612,1.92728001271335,0.276534970743657,IL,2023-01-31,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
613,4.37377398585367,0.303219199598448,IL,2023-02-01,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
614,1.39832370268644,0.2618868076236165,IL,2023-02-02,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
615,1.62619339244613,0.246906256271615,IL,2023-02-03,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
616,2.28973660863754,0.221090333235688,IL,2023-02-04,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
617,5.48330588468724,0.150346108605558,IL,2023-02-05,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
618,4.32768210180354,0.2554793819011815,IL,2023-02-06,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
619,6.07930536601046,0.2651904587405595,IL,2023-02-07,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
620,9.31958419412185,0.291374631390796,IL,2023-02-08,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
621,12.5270974114647,0.3115087335309525,IL,2023-02-09,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
622,1.58258094618882,0.173012823469269,IL,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
623,1.47558927335256,0.155256223636023,IL,2023-02-11,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
624,1.6675952010219,0.16790005059321,IL,2023-02-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
625,5.00153587603444,0.1841285276143595,IL,2023-02-13,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
626,1.53356586711372,0.148578600001794,IL,2023-02-14,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
627,8.37942644577768,0.2094257806381,IL,2023-02-15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
628,7.3837580701479,0.2322874334835045,IL,2023-02-16,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
629,3.06745430635832,0.161065992646395,IL,2023-02-17,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
630,2.35570109913162,0.1483272029711655,IL,2023-02-18,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0
631,1.22415769942416,0.12465695767103151,IN,2023-01-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
632,2.08971045336485,0.3225846313763735,IN,2023-01-09,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
633,1.06742210888577,0.203933521506473,IN,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
634,1.1808623426296,0.1575493050954225,IN,2023-01-11,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
635,1.6586821997287,0.169442708980415,IN,2023-01-12,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
636,1.81716025761579,0.3471679214417315,IN,2023-01-13,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
637,0.962372744778938,0.218236991031702,IN,2023-01-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
638,0.630789476996481,0.2118662004099735,IN,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,3.27185028649726,0.344262682661387,IN,2023-01-16,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0
640,1.5078285964309,0.286696183964206,IN,2023-01-17,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
641,3.50529033473485,0.4402229552937905,IN,2023-01-18,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
642,1.13780270655425,0.238537136413277,IN,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
643,1.67024500723062,0.3548923535330685,IN,2023-01-20,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
644,0.958001884611216,0.2620008364038215,IN,2023-01-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
645,1.98317638371572,0.324200683841201,IN,2023-01-22,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
646,1.74451964201535,0.284479782579336,IN,2023-01-23,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
647,1.39515465562457,0.3044411141384035,IN,2023-01-24,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
648,1.27352889255452,0.366501977346691,IN,2023-01-25,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1
649,1.08495070423179,0.2753673302947035,IN,2023-01-26,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
650,2.19953096280819,0.3482982980724745,IN,2023-01-27,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
651,4.57105776233572,0.311705208878181,IN,2023-01-28,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
652,1.14300089581197,0.2742692210929305,IN,2023-01-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
653,1.50294893784976,0.292141966213851,IN,2023-01-30,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0
654,1.82092881151849,0.289864558584889,IN,2023-01-31,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
655,1.10520296875938,0.2523489163836445,IN,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
656,1.28530964786601,0.2602816608111275,IN,2023-02-02,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
657,0.904217610703609,0.2899257708346065,IN,2023-02-03,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
658,0.545076977661468,0.2682251665219775,IN,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
659,2.54386482845662,0.338709208634391,IN,2023-02-05,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1
660,1.57710636571496,0.2145662439972905,IN,2023-02-06,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
661,2.16387214861832,0.2705918066061695,IN,2023-02-07,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
662,2.79574475237151,0.192502741202028,IN,2023-02-08,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0
663,1.80322247066925,0.172534206046852,IN,2023-02-09,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
664,0.936380859041104,0.2141928728608395,IN,2023-02-10,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
665,0.671273969632622,0.1469418837119415,IN,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
666,2.21353177935089,0.267830487167231,IN,2023-02-12,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
667,0.970060361833006,0.1821035389731365,IN,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
668,0.73729270534158,0.1219661409817755,IN,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
669,1.46133627603496,0.2247431753057045,IN,2023-02-15,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
670,0.775537716407629,0.1205227594282965,IN,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
671,1.33756605212874,0.2034769676736715,IN,2023-02-17,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
672,2.3299343541844,0.3641869468748045,IN,2023-02-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
673,1.02819514573273,0.72382236775635,KS,2023-01-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
674,1.497199765896,0.3659430363139435,KS,2023-01-09,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
675,0.078185051250329,0.0501963363461385,KS,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,0.616375479326985,0.1781214193462095,KS,2023-01-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
677,NA,NA,KS,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,1.06447394926606,0.3766039634112495,KS,2023-01-13,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
679,NA,NA,KS,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,1.80628005500817,0.65922083112815,KS,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
681,0.0790103297175477,0.0540846545327865,KS,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.890870019882759,0.250363717601637,KS,2023-01-17,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
683,0.501661140562832,0.1719930109069825,KS,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
684,0.793538720772665,0.35577331815465,KS,2023-01-19,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
685,0.570777722538024,0.063153562965074,KS,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
686,1.5232946812458,0.70088071270029,KS,2023-01-21,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
687,0.778833029195796,0.378884764121265,KS,2023-01-22,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
688,2.45367007983753,0.345593236731031,KS,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
689,1.823780323684,0.4302329385510925,KS,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
690,0.325917190359598,0.233421371166644,KS,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
691,0.67823484046812,0.302596749021611,KS,2023-01-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
692,0.44857133311809,0.1971051856810285,KS,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
693,0.951134040578131,0.685132463482315,KS,2023-01-28,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
694,0.556457002503376,0.4623035111948435,KS,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
695,1.17277139552383,0.4439905032580175,KS,2023-01-30,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
696,0.870193103401757,0.358691443368951,KS,2023-01-31,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
697,NA,NA,KS,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.97589444517839,0.67847885267256,KS,2023-02-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
699,1.053929503234,0.52274163054876,KS,2023-02-03,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
700,0.910920452900541,0.349650445221254,KS,2023-02-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
701,0.351904629582551,0.3307811131584055,KS,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
702,0.221905066521073,0.2571141361182635,KS,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
703,0.722339142153306,0.268111639268816,KS,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
704,0.633765081457531,0.2648475621132825,KS,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
705,0.923681159415451,0.256132548324603,KS,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
706,0.930696872146843,0.4001517447477145,KS,2023-02-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
707,0.967826847592216,0.4599711722559045,KS,2023-02-11,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
708,1.2335647396773,0.3020990068031455,KS,2023-02-12,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
709,1.93595396782411,0.192525116595125,KS,2023-02-13,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
710,1.12724256022942,0.3056025845090575,KS,2023-02-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
711,0.363306348688117,0.261980429658572,KS,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,0.469501473673871,0.196321299063864,KS,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
713,0.577525943491418,0.1815287927530325,KS,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
714,1.0530087328268,0.2789721790877395,KS,2023-02-18,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
715,0.657606321965857,0.086195569501227,KY,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
716,1.43431571091013,0.447038016099267,KY,2023-01-09,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
717,0.769760887669455,0.237615775511418,KY,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
718,0.736543011163037,0.102294333023512,KY,2023-01-11,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
719,1.10000600814227,0.386930984072897,KY,2023-01-12,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
720,1.10662591950579,0.22093717599043,KY,2023-01-13,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
721,0.971602123168473,0.688011016867115,KY,2023-01-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
722,0.561874747177623,0.2492383804224135,KY,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
723,0.673402725752339,0.2972558894156325,KY,2023-01-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
724,1.09908678675226,0.3455173568008435,KY,2023-01-17,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
725,1.74362576994087,0.4764128928919875,KY,2023-01-18,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1
726,2.70880118806461,0.3338519554539645,KY,2023-01-19,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
727,1.2210554045958,0.2696406128237595,KY,2023-01-20,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
728,0.902399607446853,0.3610489791222295,KY,2023-01-21,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
729,0.484009013660916,0.2526960942420475,KY,2023-01-22,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
730,3.55461141338247,0.3830183656358335,KY,2023-01-23,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
731,2.21750288773934,0.267549721925308,KY,2023-01-24,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
732,0.906750978128215,0.279581610786629,KY,2023-01-25,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
733,0.747779083007408,0.277775079032841,KY,2023-01-26,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
734,0.795750411813698,0.263978234294342,KY,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
735,0.425408095316723,0.2424308649603555,KY,2023-01-28,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
736,0.634295910718077,0.208883462588372,KY,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
737,0.966166721965133,0.2766467988185165,KY,2023-01-30,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
738,1.47870231037622,0.333668134123269,KY,2023-01-31,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
739,0.966017097997673,0.2964532017795505,KY,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
740,1.61678981774504,0.0721441277548715,KY,2023-02-02,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
741,3.72695332430877,0.3967150035467055,KY,2023-02-03,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
742,0.441501281923527,0.322026147307468,KY,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
743,0.496434426241885,0.0470700161851072,KY,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
744,3.07663401452618,0.332367438343119,KY,2023-02-06,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
745,0.490144393550499,0.191858773627856,KY,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
746,1.42037577247829,0.2484227907779705,KY,2023-02-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
747,1.45045263311147,0.33782623760014,KY,2023-02-09,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
748,0.890972918174526,0.2571219200661515,KY,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
749,0.318464238848508,0.164288071873245,KY,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,NA,NA,KY,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.69914464537883,0.2700215199496215,KY,2023-02-13,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
752,0.782074299272421,0.186499777368304,KY,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,0.072130560405581,0.0094921356609958,KY,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
754,0.557811531510766,0.21342607996333,KY,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
755,0.119688961293723,0.0067366350031184,KY,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,0.930495481171986,0.4306556494452845,KY,2023-02-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
757,1.22662152211335,0.258287593874932,LA,2023-01-08,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
758,5.01538216511137,0.2081786589236555,LA,2023-01-09,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0
759,3.96514644945948,0.230350361649104,LA,2023-01-10,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
760,2.08204785941564,0.306884931988332,LA,2023-01-11,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
761,0.934806261720195,0.2850641555969745,LA,2023-01-12,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
762,2.49230892508719,0.373090333854555,LA,2023-01-13,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
763,1.00514735776878,0.283933502915823,LA,2023-01-14,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
