...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
28,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1.73413807957293,0.309751509366555,AK,2022-10-10,1,0,0,0,1,1,1,0,0,0,1,1
31,0.0080109682719872,0.003545998089073345,AK,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
32,NA,NA,AK,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.0694898475016288,0.00924257707016395,AK,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
39,0.0245259986651595,0.010683682264735,AK,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
40,NA,NA,AK,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.328735151084506,0.1618943344322235,AL,2022-09-11,1,1,1,1,1,1,1,1,0,1,0,1
44,0.635769985370342,0.1772473618973805,AL,2022-09-12,1,1,1,1,1,1,1,0,0,1,1,1
45,0.468500453233599,0.086841282796961,AL,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
46,0.753457162180309,0.196628878856883,AL,2022-09-14,1,1,1,1,1,1,1,0,0,1,1,1
47,0.746512531933931,0.02377949490246705,AL,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
48,0.434117873543104,0.1968902685865345,AL,2022-09-16,1,1,1,1,1,1,1,0,0,1,1,1
49,0.422804233511331,0.1970147078604305,AL,2022-09-17,1,1,1,1,1,1,1,0,0,1,1,1
50,0.0280116674004793,0.02326658392452295,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
51,0.56498633384213,0.25529077725278,AL,2022-09-19,1,1,1,1,1,1,1,0,0,1,1,1
52,0.306321331547503,0.0230002129433636,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
53,0.290380235716478,0.122647672609729,AL,2022-09-21,1,1,1,1,1,1,1,1,1,1,1,1
54,0.356301822049715,0.1626104090890235,AL,2022-09-22,1,1,1,1,1,1,1,0,0,1,1,1
55,1.93284882040532,0.2851049665006385,AL,2022-09-23,1,0,0,1,1,1,1,0,0,1,1,1
56,0.197589480809075,0.02271263785610575,AL,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
57,0.449705516601398,0.1978186707411935,AL,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
58,0.454762647455915,0.197893220838818,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
59,0.587475794020893,0.256350625144733,AL,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
60,0.446481768249902,0.02290844031268935,AL,2022-09-28,1,1,1,1,1,1,1,0,0,1,1,1
61,0.581556373197622,0.256434520806965,AL,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
62,0.105153370352897,0.02328129642430625,AL,2022-09-30,1,1,1,1,1,1,1,1,1,1,1,1
63,1.31743610196824,0.3030198091023385,AL,2022-10-01,1,0,0,1,1,1,1,0,0,1,0,1
64,0.203154726426339,0.0239169321403529,AL,2022-10-02,1,1,1,1,1,1,1,1,0,1,0,1
65,0.0301222397104147,0.02435973846175015,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.118484720971254,0.02556539839934855,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.135805637489032,0.0284645244792674,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
71,0.282317014674547,0.02982348735485365,AL,2022-10-09,1,1,1,1,1,1,1,0,0,1,0,1
72,0.156643687978888,0.0314336349095141,AL,2022-10-10,1,1,1,1,1,1,1,1,0,1,0,1
73,0.296139656288144,0.03333565721915585,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
74,1.52335342313592,0.37432295346054,AL,2022-10-12,1,1,0,1,0,1,1,1,0,1,0,1
75,0.534806650400362,0.1698368549936515,AL,2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
76,0.567868387005171,0.04129236171383455,AL,2022-10-14,1,1,1,1,1,1,1,1,0,1,0,1
77,0.0756638478938414,0.04489536662659345,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
78,0.955761133644388,0.1944076217191215,AL,2022-10-16,1,1,1,0,1,1,1,0,0,0,0,1
79,0.925833612369701,0.4112276492863695,AL,2022-10-17,1,1,1,0,1,1,1,1,1,0,0,1
80,0.0973977647547302,0.0596017920755915,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
81,0.315345476685169,0.0660982802111025,AL,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
82,0.12219261959208,0.073553647420906,AL,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1
83,0.130264837466771,0.0820702790705455,AL,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1
84,0.15504861901555,0.0917510946707575,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
85,0.458024925148517,0.0638652347351195,AR,2022-09-11,1,1,1,1,1,1,0,0,0,1,0,1
86,2.78843863223825,0.1562533260444465,AR,2022-09-12,1,0,0,1,1,1,1,0,0,0,1,1
87,1.00825213951873,0.104487661476705,AR,2022-09-13,1,1,1,1,1,0,1,1,0,1,1,0
88,2.00841839505761,0.050185295440145,AR,2022-09-14,1,0,1,1,1,0,1,1,0,1,1,0
89,0.976985679990624,0.1423836431910735,AR,2022-09-15,1,1,1,1,1,1,1,0,1,0,1,1
90,1.02098473161886,0.134406538537216,AR,2022-09-16,1,1,1,1,1,0,1,0,1,1,1,0
91,1.09087199273061,0.306996466714591,AR,2022-09-17,0,1,1,1,1,1,0,0,1,1,1,1
92,0.969159793204199,0.185717235634983,AR,2022-09-18,1,0,1,1,1,1,1,0,0,1,0,1
93,1.49284519305573,0.1180314966957795,AR,2022-09-19,1,1,1,0,1,0,1,0,0,0,1,0
94,0.570446345436856,0.0800317016409545,AR,2022-09-20,1,1,1,1,1,1,1,0,0,1,1,1
95,1.81091220738786,0.11946184006799,AR,2022-09-21,0,1,1,1,1,1,0,1,0,1,1,1
96,0.524637578447005,0.064356657446087,AR,2022-09-22,1,1,1,1,1,1,1,1,1,1,1,1
97,0.572499551850103,0.2067562382534585,AR,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
98,0.018683882447218,0.0129105343603492,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
99,0.0668992146430942,0.01314808401337655,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
100,1.54053196988172,0.064777750965057,AR,2022-09-26,0,0,1,1,1,1,0,1,0,1,1,1
101,0.526189982918215,0.068666429955382,AR,2022-09-27,1,1,1,1,1,1,1,0,0,1,0,1
102,0.560984305826979,0.0948056335367995,AR,2022-09-28,1,1,1,1,1,1,1,0,0,0,1,1
103,1.38598099032328,0.01449322771301065,AR,2022-09-29,1,0,0,1,1,1,1,0,0,1,1,1
104,1.17585027768016,0.2325497297345565,AR,2022-09-30,1,0,0,1,1,1,1,0,0,1,1,1
105,0.076455832194385,0.01550981092450475,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
106,0.357577556492994,0.01614166473837405,AR,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
107,1.26575669148792,0.177863638702729,AR,2022-10-03,1,0,1,1,1,1,1,0,0,1,1,1
108,0.708191118877244,0.1899170741055675,AR,2022-10-04,1,1,1,1,1,1,1,0,0,1,1,1
109,2.97455494598519,0.01872703955294065,AR,2022-10-05,1,0,0,1,1,1,1,1,0,1,0,1
110,0.418633812056825,0.0198912287386283,AR,2022-10-06,1,1,1,1,1,1,1,0,0,1,1,1
111,1.74705820262772,0.192027110372184,AR,2022-10-07,1,1,1,1,1,0,1,1,0,1,0,0
112,0.456341644549711,0.143798974792583,AR,2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
113,0.227147260810633,0.0247101720837737,AR,2022-10-09,1,1,1,1,1,1,1,1,0,0,1,1
114,0.845201074933196,0.0268920911459039,AR,2022-10-10,1,1,0,1,1,1,1,1,1,1,1,1
115,1.41174373817167,0.107620960816866,AR,2022-10-11,1,1,1,1,0,1,1,0,0,1,0,1
116,0.541221326626013,0.171393165579838,AR,2022-10-12,1,1,1,1,1,1,1,0,0,1,1,1
117,0.59806240865609706,0.1501217884916575,AR,2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
118,0.603310863727978,0.20870618904128,AR,2022-10-14,1,1,1,1,1,1,1,0,1,1,0,1
119,0.642157496788448,0.265956605860132,AR,2022-10-15,1,0,1,1,1,1,1,0,0,1,1,1
120,0.628169177341515,0.2130517923517955,AR,2022-10-16,1,1,1,1,1,1,1,0,0,1,1,1
121,1.04944320356624,0.239488064541845,AR,2022-10-17,1,0,1,1,1,1,1,0,1,1,0,1
122,2.1408338557384,0.126627656546681,AR,2022-10-18,1,1,0,0,0,1,1,1,1,0,0,1
123,0.760086616747833,0.377257884292,AR,2022-10-19,1,0,1,1,1,1,1,0,1,1,0,1
124,0.789533002507846,0.2296743867288615,AR,2022-10-20,1,1,1,1,1,1,1,0,0,1,1,1
125,1.47697603926591,0.526085394346475,AR,2022-10-21,0,1,1,0,1,1,0,0,1,0,0,1
126,0.732121253193628,0.102132985389045,AR,2022-10-22,1,1,1,1,1,1,1,0,0,1,1,1
127,0.33490862142032,0.0587649471455545,AZ,2022-09-11,1,1,1,1,1,1,1,0,0,0,1,1
128,2.06578657835896,0.10479576471133,AZ,2022-09-12,1,1,0,0,1,1,1,0,0,0,1,1
129,0.888321046674671,0.1096393064087745,AZ,2022-09-13,1,1,1,1,0,1,1,0,1,1,0,1
130,3.3603031346707,0.2107025562011695,AZ,2022-09-14,1,0,0,1,1,1,1,0,0,1,1,1
131,1.06066465187722,0.1211841501864945,AZ,2022-09-15,1,0,1,1,1,1,1,0,0,1,1,1
132,0.53372544662863,0.003933869690805,AZ,2022-09-16,1,1,1,1,1,1,1,0,0,1,1,1
133,0.915121984982075,0.1234205790760715,AZ,2022-09-17,1,1,1,1,0,1,1,1,1,1,1,1
134,0.750269280378669,0.08664816227173,AZ,2022-09-18,1,1,1,1,0,1,1,1,0,1,0,1
135,3.00002166522893,0.1309834609568975,AZ,2022-09-19,1,0,0,1,1,1,1,0,0,1,0,1
136,0.699363112689836,0.064371696586339,AZ,2022-09-20,1,1,1,1,1,1,1,0,0,0,0,1
137,3.61051811842003,0.205386143693417,AZ,2022-09-21,1,0,0,0,1,1,1,0,0,1,1,1
138,0.96139452062205,0.106474193492188,AZ,2022-09-22,1,1,1,1,1,1,1,0,0,1,0,1
139,1.16776915243643,0.00478923609883857,AZ,2022-09-23,1,1,0,1,1,1,1,0,0,1,0,1
140,0.19300492758852,0.00507410524063445,AZ,2022-09-24,1,1,1,1,1,1,1,0,0,0,1,1
141,1.04152834015779,0.0973334767029135,AZ,2022-09-25,1,0,1,1,1,1,1,1,0,0,1,1
142,1.46295124389228,0.0828355861974265,AZ,2022-09-26,1,1,1,1,1,0,1,0,0,0,1,0
143,2.26784140621449,0.1042717509351845,AZ,2022-09-27,1,1,1,0,0,1,1,0,0,0,0,1
144,1.34898871037997,0.115713036686834,AZ,2022-09-28,1,0,1,1,1,1,1,1,1,0,0,1
145,1.48975691232745,0.1538506616738855,AZ,2022-09-29,0,1,1,0,1,1,0,0,0,0,0,1
146,0.718145924851475,0.0085413916243135,AZ,2022-09-30,1,1,1,1,1,1,1,0,0,1,0,1
147,0.803401924595643,0.070399413648936,AZ,2022-10-01,1,1,1,1,1,1,1,0,0,0,0,1
148,2.96631938213413,0.28476102044219,AZ,2022-10-02,1,0,0,1,0,1,1,0,0,0,0,1
149,2.98882024416418,0.173442045565166,AZ,2022-10-03,1,0,0,0,1,1,1,0,0,1,0,1
150,2.12339002651124,0.186275719962641,AZ,2022-10-04,1,0,1,1,1,1,1,0,1,1,0,1
151,2.00544612741494,0.0877514628022795,AZ,2022-10-05,1,0,1,1,0,1,1,0,1,0,0,1
152,1.71217116568414,0.1204811679847,AZ,2022-10-06,1,0,1,1,0,1,1,0,0,0,0,1
153,1.49714117324196,0.137819951406497,AZ,2022-10-07,1,0,1,1,1,1,1,1,0,1,0,1
154,2.09785930928863,0.322995570820612,AZ,2022-10-08,1,0,0,1,1,1,1,0,0,0,0,1
155,0.38635348370526,0.12412748993092,AZ,2022-10-09,1,1,1,1,1,1,1,1,0,1,0,1
156,2.58502607011048,0.154350993381288,AZ,2022-10-10,1,1,1,1,1,0,1,0,0,0,0,0
157,2.63112504987816,0.0855063400772985,AZ,2022-10-11,1,1,0,1,0,1,1,0,0,1,0,1
158,1.02558992460427,0.182924673930189,AZ,2022-10-12,1,1,1,1,1,1,1,1,0,0,0,1
159,1.10309940291499,0.210092691113599,AZ,2022-10-13,1,1,1,1,1,1,1,0,0,0,0,1
160,1.32261326524206,0.175764428995755,AZ,2022-10-14,1,1,1,1,1,1,1,0,0,1,0,1
161,1.47969563951149,0.1158643884244065,AZ,2022-10-15,1,1,0,1,1,1,1,1,0,1,0,1
162,1.10495239067798,0.1587343504366675,AZ,2022-10-16,1,1,1,1,1,1,1,1,1,0,0,1
163,9.62851578797349,0.1449512123984105,AZ,2022-10-17,1,1,0,1,0,1,1,0,0,0,0,1
164,2.13598729983365,0.2159715727478555,AZ,2022-10-18,1,1,1,1,1,1,1,0,0,1,0,1
165,1.92044879607139,0.2589665706229255,AZ,2022-10-19,1,1,1,1,1,0,1,1,0,1,0,0
166,1.78226418932391,0.2414108259201565,AZ,2022-10-20,1,1,1,1,1,1,1,0,0,0,0,1
167,3.13993281458312,0.183225471192523,AZ,2022-10-21,1,1,0,1,0,1,1,1,0,1,0,1
168,0.235127501245561,0.259908856024876,AZ,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
169,14.8471306419211,0.107287312916081,CA,2022-09-11,1,0,0,1,0,0,1,0,0,0,0,0
170,9.2355595709539,0.078078185675526,CA,2022-09-12,0,0,0,1,1,0,0,0,0,0,0,0
171,16.6845043758616,0.092865701225642,CA,2022-09-13,1,0,0,1,1,1,1,0,0,0,0,0
172,4.7616960195934,0.09054923699383,CA,2022-09-14,0,0,0,0,0,0,0,0,0,0,0,0
173,8.56564643575412,0.094434368419578,CA,2022-09-15,0,0,0,1,1,1,0,0,0,1,0,1
174,5.1691980749791,0.081373832377458,CA,2022-09-16,0,0,0,0,0,1,0,0,0,0,1,1
175,15.3217899871959,0.110380993423796,CA,2022-09-17,0,0,0,1,0,1,0,0,0,1,0,1
176,8.21443933185732,0.0937628078096275,CA,2022-09-18,0,1,0,0,1,1,0,0,0,0,0,1
177,10.0392137960489,0.087580171769144,CA,2022-09-19,0,0,0,0,1,0,0,0,0,0,0,0
178,3.90446290977389,0.0709062965566985,CA,2022-09-20,1,0,1,1,0,1,1,0,0,0,1,1
179,10.1735397149382,0.1175282613824645,CA,2022-09-21,0,0,0,1,1,1,0,0,0,1,0,1
180,1.86472395589498,0.0775280739753385,CA,2022-09-22,1,1,1,1,1,0,1,0,0,0,1,0
181,3.55296689012244,0.0708499551604425,CA,2022-09-23,0,0,1,1,0,1,0,0,0,0,1,1
182,10.2835540840575,0.121437626976565,CA,2022-09-24,0,0,0,0,0,1,0,0,0,0,0,1
183,10.4789018394962,0.1193716719432005,CA,2022-09-25,0,0,0,1,1,1,0,0,0,1,1,1
184,7.89994440476127,0.0917198540958785,CA,2022-09-26,0,0,0,0,1,0,0,0,0,0,0,1
185,10.8264028374122,0.130580449870179,CA,2022-09-27,0,0,0,1,0,0,0,0,0,0,0,0
186,4.21560036500466,0.0969418322911595,CA,2022-09-28,1,0,0,1,1,1,1,0,0,1,0,1
187,7.28791839090233,0.124028321006074,CA,2022-09-29,1,0,0,0,0,1,1,0,0,0,0,1
188,13.2223646586316,0.156212183923344,CA,2022-09-30,0,0,0,1,1,1,0,0,0,0,1,1
189,8.31836212355951,0.1225902240612235,CA,2022-10-01,0,0,0,1,1,0,0,0,0,1,0,0
190,8.56537027778053,0.146481934795763,CA,2022-10-02,0,0,0,1,1,1,0,0,1,0,0,1
191,15.3797417946276,0.135797544263032,CA,2022-10-03,0,0,0,1,0,0,0,0,0,0,0,0
192,4.51689224903639,0.1363064041202275,CA,2022-10-04,0,1,0,0,1,0,0,0,1,0,0,0
193,8.14633170757599,0.1384933382664785,CA,2022-10-05,0,0,0,1,0,1,0,0,0,0,0,1
194,9.43973696745087,0.1767988360465525,CA,2022-10-06,0,0,0,1,0,1,0,0,0,0,0,1
195,6.51898497513863,0.1644861408792655,CA,2022-10-07,0,0,0,1,1,0,0,0,0,0,0,0
196,3.14335465238381,0.145545943720446,CA,2022-10-08,0,0,1,1,0,1,0,1,0,0,1,1
197,5.20679369918598,0.15702498708057,CA,2022-10-09,0,0,1,0,0,1,0,0,0,0,0,1
198,8.66974798326181,0.136494624681976,CA,2022-10-10,0,0,1,0,0,0,0,0,0,0,0,0
199,6.73340304246609,0.187367165247408,CA,2022-10-11,0,0,0,1,1,0,0,0,0,0,0,0
200,13.4948784565502,0.212604981399655,CA,2022-10-12,0,0,0,1,1,1,0,0,0,0,0,1
201,15.4918720298224,0.210991317274703,CA,2022-10-13,0,0,0,0,0,1,0,0,0,0,0,1
202,7.16469773042238,0.202815335369141,CA,2022-10-14,0,0,0,1,1,0,0,0,0,0,1,0
203,5.96722539298784,0.185311898710874,CA,2022-10-15,0,0,1,0,0,0,0,0,0,0,0,0
204,4.11951400537843,0.19274893589212,CA,2022-10-16,0,0,1,0,1,0,0,0,0,0,1,0
205,12.5034440494226,0.213552772668156,CA,2022-10-17,0,0,1,1,0,0,0,0,0,0,0,0
206,8.95079730154412,0.25519634680953,CA,2022-10-18,0,0,0,0,1,1,0,0,0,0,0,1
207,14.1555949047804,0.2623349003463485,CA,2022-10-19,0,0,0,0,0,0,0,0,0,0,0,0
208,8.84543496023528,0.2293635421489205,CA,2022-10-20,0,0,1,1,0,1,0,0,0,0,0,1
209,8.11334283371387,0.20024316366672,CA,2022-10-21,0,1,0,1,0,0,0,0,0,0,0,0
210,3.86554964068744,0.2426256530113345,CA,2022-10-22,0,1,1,1,1,0,0,1,0,0,0,0
211,1.60357820713232,0.300874014342196,CO,2022-09-11,1,1,0,0,1,1,1,1,1,1,1,1
212,1.75103700639321,0.1485490815876815,CO,2022-09-12,1,0,0,1,1,1,1,0,0,1,0,1
213,0.433032258825243,0.100720890284793,CO,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
214,0.9776119174549,0.0816821141693335,CO,2022-09-14,1,1,1,1,1,0,1,0,1,1,1,0
215,0.337204106718033,0.004619443516722085,CO,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
216,0.773493481208265,0.004564490931197285,CO,2022-09-16,1,1,1,1,1,1,1,1,0,1,0,1
217,0.383791737008885,0.0834506008268505,CO,2022-09-17,1,1,1,1,1,1,1,0,1,0,1,1
218,0.829294101020266,0.221755197407496,CO,2022-09-18,1,0,1,1,1,1,1,0,0,1,1,1
219,0.530168783883706,0.040713167039899,CO,2022-09-19,1,1,1,1,1,1,1,0,0,1,1,1
220,2.82900810661492,0.227399367874932,CO,2022-09-20,1,0,0,1,0,1,1,0,0,1,0,1
221,1.6448800572681,0.1702768830766755,CO,2022-09-21,1,0,0,1,0,1,1,0,0,1,0,1
222,1.45263774282708,0.1786953166836245,CO,2022-09-22,1,0,0,1,1,1,1,1,1,1,1,1
223,0.782526318215255,0.074320220912522,CO,2022-09-23,1,1,1,1,0,1,1,0,0,1,1,1
224,0.947918844870332,0.2948890247754105,CO,2022-09-24,1,0,0,1,1,1,1,0,0,1,1,1
225,0.654238903483247,0.149803889815391,CO,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
226,0.786765716753299,0.115307539489288,CO,2022-09-26,1,1,1,1,1,1,1,0,0,1,0,1
227,0.484653881440067,0.0050484040163183,CO,2022-09-27,1,1,1,1,1,1,1,1,0,1,0,1
228,0.766598856042386,0.0052547528629221,CO,2022-09-28,1,1,1,1,1,1,1,0,0,1,1,1
229,0.598390959257067,0.04881565109205315,CO,2022-09-29,1,1,1,1,1,1,1,0,0,1,0,1
230,0.613705415881049,0.129296079828732,CO,2022-09-30,1,1,1,1,1,1,1,0,1,1,0,1
231,0.114534397095798,0.0061814591072224,CO,2022-10-01,1,1,1,1,1,1,1,0,0,1,0,1
232,0.117142349333856,0.006622977266448,CO,2022-10-02,1,1,1,1,1,1,1,1,0,1,0,1
233,0.568904982876159,0.073056965068063,CO,2022-10-03,1,1,1,1,1,1,1,1,0,0,0,1
234,0.205982511630687,0.00777794142278005,CO,2022-10-04,1,1,1,1,1,1,1,1,0,1,0,1
235,0.596027011769985,0.1029187644584605,CO,2022-10-05,1,1,1,1,1,1,1,0,0,1,0,1
236,0.621565620798729,0.115055943815604,CO,2022-10-06,1,1,1,1,1,1,1,0,1,1,0,1
237,1.64600430405175,0.289231779303798,CO,2022-10-07,1,1,0,0,1,1,1,0,0,0,0,1
238,0.815973188161114,0.2203749694724055,CO,2022-10-08,1,0,1,1,1,1,1,0,0,1,1,1
239,1.61919226119645,0.551631772653415,CO,2022-10-09,1,0,0,1,0,1,1,0,0,1,1,1
240,2.87520402718698,0.2538006090609575,CO,2022-10-10,1,0,0,1,1,1,1,0,0,1,0,1
241,3.3476203467318,0.271136043048471,CO,2022-10-11,1,0,0,0,1,1,1,0,0,0,0,1
242,0.878023058463683,0.13520392824645,CO,2022-10-12,1,1,1,0,1,1,1,1,0,0,0,1
243,1.25902281704528,0.269413707021103,CO,2022-10-13,1,1,0,1,1,1,1,0,0,1,1,1
244,1.32629220269732,0.2549674541471315,CO,2022-10-14,0,1,1,1,1,1,0,0,0,0,0,1
245,1.07356627163163,0.2965916244030525,CO,2022-10-15,1,1,1,1,0,1,1,1,0,1,0,1
246,1.05524241682819,0.1656450146985645,CO,2022-10-16,0,1,1,1,1,1,0,1,0,1,0,1
247,1.54534519032787,0.0387005207072221,CO,2022-10-17,1,1,0,1,0,1,1,1,0,1,0,1
248,1.00932404811483,0.200487737639117,CO,2022-10-18,1,1,1,1,1,1,1,1,0,1,0,1
249,0.83578782152017,0.20244681466279,CO,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
250,1.67593972968666,0.299101405916986,CO,2022-10-20,1,1,1,0,1,1,1,1,0,0,0,1
251,0.968052250735771,0.359550080138689,CO,2022-10-21,1,1,1,0,1,1,1,1,1,0,0,1
252,0.313021634013149,0.2270466138138445,CO,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
253,2.60123166928033,0.173163983930874,CT,2022-09-11,1,0,0,1,1,1,1,1,1,1,1,1
254,3.99275106003497,0.1909179028205625,CT,2022-09-12,1,0,0,1,1,1,1,0,0,0,1,1
255,4.6197278798509,0.2477047813872805,CT,2022-09-13,1,0,0,0,1,1,1,0,0,0,1,1
256,1.1593098694147,0.163158838173521,CT,2022-09-14,1,1,1,1,0,1,1,0,0,1,0,1
257,1.90081336991714,0.1336927252883975,CT,2022-09-15,1,1,1,0,0,1,1,0,0,0,0,1
258,8.37460502021601,0.205985743425868,CT,2022-09-16,1,0,0,1,1,1,1,0,0,1,0,1
259,1.17637574442013,0.1433360711264175,CT,2022-09-17,1,1,1,1,1,1,1,0,0,0,1,1
