...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
24,NA,NA,AK,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.305657342930603,0.2242998715350225,AK,2023-09-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,NA,NA,AK,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.748466003702667,0.3448679541638865,AL,2023-08-28,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
45,0.719032462340715,0.50920956058823,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
46,1.1279582938629,0.475300167870031,AL,2023-08-30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
47,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.453901292243613,0.3084423892189525,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
49,0.385659446733644,0.263428686303218,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
50,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.381722813562065,0.2662657251988915,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
52,0.374084716807867,0.2678181865168995,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
53,1.00995653006637,0.3522695865027815,AL,2023-09-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
54,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.388159719702524,0.276913143961754,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
58,0.42573002830967,0.3108718185846845,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.401053430002706,0.283427381719622,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
61,0.412586525441842,0.285773048277312,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
62,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.433128910793624,0.301644158445327,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
68,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.33903897727099,0.243995122310213,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
74,0.464322162705536,0.3239167730188835,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
75,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.299508229192865,0.2138443809738285,AL,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
81,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.38522682466781,0.2906191364288235,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
86,2.02847932418611,0.367457257148958,AR,2023-08-28,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
87,2.56795119441546,0.352849176921021,AR,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
88,1.76637905927857,0.4407039270495425,AR,2023-08-30,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1
89,1.02938564560061,0.505368383409155,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
90,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,1.8200453523457,0.341123795246325,AR,2023-09-05,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
95,0.744529148699634,0.392022458197911,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
96,0.765046923993743,0.405465623624806,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
97,1.95711187289263,0.4438837443806825,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
98,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.64855218564844,0.432934543683236,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
101,0.748762237965086,0.305019954941274,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
102,1.12687160195921,0.536069688496805,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
103,0.744153222611615,0.51110518014005,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
104,0.854587831343941,0.24520755726461,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
105,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.486390640100231,0.34829918251884,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
108,1.19523161175894,0.400800150438015,AR,2023-09-19,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
109,2.12591206866469,0.4901006272607135,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
110,1.64059801051885,0.4554212725158355,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
111,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.527021080548647,0.380432710225474,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
116,0.278461931243176,0.1909565044309595,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.765203804146769,0.3909638203930885,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
118,2.10417974293961,0.351490160073135,AR,2023-09-29,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
119,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,3.4415194658079,0.407673094203937,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
122,1.96751581367544,0.4124397189026715,AR,2023-10-03,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
123,2.029452790305,0.4916728198680505,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
124,3.86044680042033,0.414506449444745,AR,2023-10-05,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1
125,0.572397579347088,0.4270840550492945,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
126,0.599540000426172,0.432072693451435,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
127,3.55588562731336,0.4309756764334105,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
128,3.25220519569644,0.363179440575486,AZ,2023-08-28,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
129,1.51065646518467,0.4254380862635125,AZ,2023-08-29,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
130,1.94360704651874,0.382059436927035,AZ,2023-08-30,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
131,1.27932362087966,0.50949657128029,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0
132,0.382670393191039,0.2664367205810105,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
133,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2.59698255154514,0.391510530619748,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
135,5.88416307706634,0.4114700003919205,AZ,2023-09-04,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1
136,2.6171146417252,0.383929947967764,AZ,2023-09-05,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0
137,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2.21694870091461,0.545391616907725,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1
141,2.38272620369963,0.394757048016737,AZ,2023-09-10,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
142,5.52954496187501,0.3856336102558765,AZ,2023-09-11,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
143,3.20107007107693,0.394670584285189,AZ,2023-09-12,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
144,1.77532028252921,0.4058055663141025,AZ,2023-09-13,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
145,1.51666121408148,0.461945304056409,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
146,1.0301839584505,0.362983848636699,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
147,1.35760524267208,0.3877483198602075,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
148,4.46218315228866,0.350195570816555,AZ,2023-09-17,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
149,5.78461451453694,0.4105949556408555,AZ,2023-09-18,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
150,4.73441006662995,0.419685884923275,AZ,2023-09-19,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
151,1.93378478507,0.3913664407746215,AZ,2023-09-20,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0
152,2.8181411733669,0.494440341186037,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
153,1.12983777929934,0.302922131733148,AZ,2023-09-22,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
154,2.03418275806394,0.504447824779095,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
155,2.74899310459669,0.3802533882444775,AZ,2023-09-24,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
156,6.18601052491114,0.447380842394385,AZ,2023-09-25,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0
157,5.62580142868542,0.415910850836489,AZ,2023-09-26,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
158,3.30023019199885,0.372098691313708,AZ,2023-09-27,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1
159,1.43081944716811,0.392989415452158,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
160,0.785714111409861,0.3995382462047575,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
161,1.54725344068148,0.378776581130462,AZ,2023-09-30,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1
162,11.4086868768193,0.419481027625608,AZ,2023-10-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
163,15.3072100110173,0.483341758001163,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
164,0.903219093797451,0.315643330788185,AZ,2023-10-03,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
165,3.42221594873845,0.549849124468225,AZ,2023-10-04,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
166,2.73970156265626,0.394715759232929,AZ,2023-10-05,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0
167,4.07014622231747,0.4469327831454305,AZ,2023-10-06,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
168,1.82434147690498,0.65877990926493,AZ,2023-10-07,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1
169,2.37164032904876,0.384530357832933,CA,2023-08-27,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1
170,6.88832943981279,0.4150740126728875,CA,2023-08-28,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
171,3.69385688668771,0.392479622879358,CA,2023-08-29,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
172,15.4719447321693,0.4063051059501595,CA,2023-08-30,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
173,5.06093585004824,0.39400415738647,CA,2023-08-31,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
174,3.7671256830874,0.3878545908643705,CA,2023-09-01,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
175,1.38020227780945,0.408207357567777,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
176,1.54368161820998,0.4289252987952195,CA,2023-09-03,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
177,1.61446953067037,0.381235516510054,CA,2023-09-04,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
178,5.71688789696515,0.4304031414065275,CA,2023-09-05,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1
179,4.27802672289127,0.3765601801431055,CA,2023-09-06,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
180,4.14824390609465,0.3978741854435865,CA,2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1
181,5.13483399150621,0.353595396414902,CA,2023-09-08,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1
182,3.04832863750459,0.385029758746746,CA,2023-09-09,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
183,2.24383702524435,0.374061534100859,CA,2023-09-10,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
184,5.85450884082903,0.4349145890535575,CA,2023-09-11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
185,9.83310875016136,0.423092034074029,CA,2023-09-12,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
186,8.60039176666158,0.4201538982997245,CA,2023-09-13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
187,4.73477853808664,0.4050637426966815,CA,2023-09-14,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0
188,1.95886326632841,0.3760965431440155,CA,2023-09-15,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
189,2.2306518426313,0.414874523617903,CA,2023-09-16,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
190,3.35078760324888,0.4007884081722815,CA,2023-09-17,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
191,4.73307588008759,0.4160665860604555,CA,2023-09-18,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
192,2.7227943178476,0.3832828276149555,CA,2023-09-19,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
193,3.43584155991674,0.374370452348973,CA,2023-09-20,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
194,2.1125991836769,0.379549105553287,CA,2023-09-21,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
195,2.80685313619069,0.335676502788988,CA,2023-09-22,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
196,1.55517617106874,0.36905510390909,CA,2023-09-23,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
197,1.72046770780589,0.346715285966965,CA,2023-09-24,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0
198,1.89137733879461,0.330192820910947,CA,2023-09-25,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
199,1.67107681205838,0.331728004645294,CA,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
200,4.23993422901659,0.397030507531979,CA,2023-09-27,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
201,3.53214326366393,0.37004489979433,CA,2023-09-28,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
