...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
228,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.339278021874619,0.229558030676983,CO,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.336027381280316,0.230447249981459,CO,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.338608335172157,0.23286553551804,CO,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,0.903292675856772,0.4736195584452385,CO,2024-07-11,1,0,1,1,1,1,1,1,1,1,1,1,1,1
237,0.609053174745016,0.397507602715624,CO,2024-07-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.574549958615519,0.3555797979387965,CO,2024-07-15,1,1,1,1,1,1,1,0,1,0,1,1,0,1
241,1.29090120278652,0.4545452033765485,CO,2024-07-16,1,1,1,1,1,0,1,1,1,0,1,1,0,1
242,1.00862832073837,0.5086988805077,CO,2024-07-17,0,1,1,1,1,1,1,0,1,1,1,0,0,1
243,1.81922460653419,0.508912626289055,CO,2024-07-18,0,1,0,1,1,1,1,0,0,0,1,0,1,1
244,0.820247656184241,0.571332338740865,CO,2024-07-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
245,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.730403852267009,0.2867856741773985,CO,2024-07-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
249,0.83917478158182,0.4337354998697095,CO,2024-07-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1
250,0.958838963555884,0.4498132858862735,CO,2024-07-25,1,0,1,1,1,1,1,1,0,1,1,0,0,1
251,0.448523742593822,0.2585531923466725,CO,2024-07-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1
252,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.366826491924304,0.269839796194994,CT,2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
255,0.373503390133959,0.277820114967766,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,0.502650518750455,0.3472987968567055,CT,2024-06-19,1,1,1,1,1,1,1,0,0,0,1,1,0,1
257,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0.409831948573069,0.3099255823445255,CT,2024-06-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1
260,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.02250800108463,0.32595252724697,CT,2024-06-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
262,0.928206422162811,0.453562977258277,CT,2024-06-25,1,1,1,1,0,1,1,0,0,1,1,0,1,1
263,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,2.33901534137799,0.349749533483755,CT,2024-06-27,0,1,1,1,1,1,1,0,0,0,1,1,0,1
265,0.807683464390575,0.428471182124759,CT,2024-06-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1
266,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,1.10552975053355,0.366798946496875,CT,2024-06-30,0,1,1,1,1,1,1,0,0,0,1,1,1,1
268,1.16048198229627,0.380670094938769,CT,2024-07-01,0,1,1,1,1,1,1,0,0,1,1,1,0,1
269,0.837572660763719,0.4391438376413045,CT,2024-07-02,1,1,1,1,1,0,1,1,0,1,1,1,0,1
270,1.02949976786968,0.462955299830273,CT,2024-07-03,1,1,1,1,1,1,1,0,1,0,1,0,0,1
271,0.68973265849533,0.486201862247475,CT,2024-07-04,1,1,1,1,1,0,1,1,0,1,1,1,0,1
272,0.576808525786878,0.3570366604475495,CT,2024-07-05,1,0,1,1,1,1,1,1,0,1,0,1,1,1
273,0.86366246936847,0.450127074920223,CT,2024-07-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1
274,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,1.46861736723389,0.440189533473653,CT,2024-07-09,1,1,1,1,1,0,1,0,1,1,1,0,0,1
277,0.712347117777167,0.3929785482540455,CT,2024-07-10,1,1,1,1,1,0,1,1,1,1,1,0,0,1
278,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.402067336347552,0.3064145191865605,CT,2024-07-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
280,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.406919757632837,0.305760571196211,CT,2024-07-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
282,0.556163015944961,0.4181524792796435,CT,2024-07-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1
283,1.43954584427578,0.474551310231428,CT,2024-07-16,1,1,1,1,1,0,1,1,1,0,1,0,0,1
284,1.42561654663302,0.41901795439628,CT,2024-07-17,1,0,1,1,1,1,1,0,0,0,1,0,1,1
285,0.51476564741562,0.3928396257915905,CT,2024-07-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
286,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.943647068687279,0.4353813560817135,CT,2024-07-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1
288,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,2.13545785163949,0.4249853638676475,CT,2024-07-23,0,1,1,1,1,1,1,0,0,0,1,1,0,1
291,0.749304623598486,0.4000931472172405,CT,2024-07-24,1,1,1,1,1,0,1,1,1,0,1,0,0,1
292,0.759281616668652,0.53431905867875,CT,2024-07-25,0,1,1,1,1,1,1,0,0,1,1,1,1,1
293,0.423885596829506,0.3212972042317975,CT,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1
294,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.615152076642862,0.349489965747509,DC,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.421544606673574,0.310722963064244,DC,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.509525717388932,0.370772940106868,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.510700476326279,0.318865687025357,DC,2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
301,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.995266479756245,0.3128819841204785,DC,2024-06-24,1,0,1,1,1,1,1,0,0,0,1,1,1,1
304,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.471379427894619,0.28496074932235,DC,2024-06-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
307,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.635397788806479,0.3891835594528995,DC,2024-06-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
310,0.653885902976836,0.393901680599668,DC,2024-07-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
311,0.709467980419684,0.55442625017456,DC,2024-07-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
312,0.700242358248156,0.549434438426125,DC,2024-07-03,1,1,1,1,0,1,1,1,1,0,1,0,1,1
313,0.734826625639616,0.58423109204348,DC,2024-07-04,1,1,1,1,1,0,1,0,1,1,1,1,0,1
314,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.787388565967248,0.441561665314185,DC,2024-07-11,0,1,1,1,1,1,1,0,1,0,1,1,1,1
321,1.64623691052621,0.54732152113528,DC,2024-07-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
322,0.600332737980973,0.4851575969386395,DC,2024-07-13,1,1,1,1,0,1,1,1,1,1,1,0,0,1
323,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.916864078577293,0.50660831076709,DC,2024-07-15,0,1,1,1,1,1,1,1,1,0,1,0,1,1
325,0.847390946560619,0.2793329471911855,DC,2024-07-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
326,0.43275818889871,0.228158591992442,DC,2024-07-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
327,0.751908034440728,0.55817608017426,DC,2024-07-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
328,1.57306678962311,0.519475992700985,DC,2024-07-19,0,1,1,1,1,1,1,0,0,0,1,0,1,1
329,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,0.742703187037842,0.58907857707911,DC,2024-07-23,1,1,1,1,1,0,1,1,0,1,1,1,0,1
333,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.856007969090703,0.464632444776655,DC,2024-07-25,1,1,1,1,1,1,1,1,0,0,1,1,0,1
335,0.811959077793202,0.59143008782968,DC,2024-07-26,0,1,1,1,1,1,1,0,1,0,1,1,1,1
336,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.63102992827002,0.4957401410614955,DE,2024-06-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
338,0.946136439292215,0.474571331896113,DE,2024-06-17,1,1,1,1,0,1,1,1,1,0,1,0,1,1
339,0.817342104664635,0.435525194058914,DE,2024-06-18,1,1,1,1,1,0,1,1,0,0,1,1,0,1
340,1.07120124068317,0.33363171763066,DE,2024-06-19,1,0,1,1,1,1,1,0,0,1,1,1,0,1
341,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,1.64899132288358,0.365908635534713,DE,2024-06-21,0,1,0,1,1,1,1,0,0,1,1,1,1,1
343,1.37864295329964,0.3374168758517915,DE,2024-06-22,0,0,0,1,1,1,1,0,0,0,1,1,0,1
344,1.45756062649889,0.343899435435517,DE,2024-06-23,0,1,1,1,1,1,1,0,1,0,1,1,1,1
345,0.90481212835342,0.454251546354513,DE,2024-06-24,1,1,1,1,0,1,1,0,0,1,1,0,0,1
346,1.85042614045886,0.338989199544083,DE,2024-06-25,1,0,1,1,1,1,1,1,0,0,1,1,0,1
347,0.992907900210862,0.378777742091595,DE,2024-06-26,1,1,1,1,1,1,1,0,0,1,1,1,0,1
348,0.959973727520939,0.3368774074347195,DE,2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,0,1
349,1.24337334788902,0.4239433656204945,DE,2024-06-28,1,1,1,1,1,0,1,0,0,1,1,1,0,1
350,0.627003419841263,0.3902717465177015,DE,2024-06-29,0,1,1,1,1,1,1,0,1,1,1,0,1,1
351,0.921125007137043,0.407939547903351,DE,2024-06-30,1,1,1,1,1,1,1,0,0,0,1,1,1,1
352,0.793687405637872,0.383032550760062,DE,2024-07-01,1,1,1,1,1,1,1,0,0,0,1,0,1,1
353,0.522025971463493,0.32910154627091,DE,2024-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,2.11477533647811,0.4013870869664015,DE,2024-07-03,0,1,0,1,1,1,1,0,1,1,1,1,0,1
355,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,1.62283090313778,0.355293486961954,DE,2024-07-06,1,0,1,1,1,1,1,1,0,0,1,1,1,1
358,1.73652204203049,0.420846836556253,DE,2024-07-07,1,1,0,1,1,0,1,0,0,0,1,0,0,1
359,1.72680193850395,0.4325335128554235,DE,2024-07-08,1,1,0,1,1,0,1,0,0,0,1,1,1,1
360,1.29442613293431,0.4246948779723365,DE,2024-07-09,1,1,1,1,1,0,1,0,1,1,1,0,0,1
361,0.594773067327341,0.384809650964977,DE,2024-07-10,1,1,1,1,1,1,1,0,1,0,1,0,1,1
362,0.914080748574964,0.418840552085751,DE,2024-07-11,0,1,1,1,1,1,1,0,0,0,1,1,1,1
363,2.11718145426365,0.420444579216326,DE,2024-07-12,0,1,1,1,1,1,1,0,0,0,1,0,0,1
364,1.9862401848674,0.415722215907003,DE,2024-07-13,0,1,0,1,1,1,1,0,0,1,1,1,0,1
365,1.18025676345768,0.42194300380519,DE,2024-07-14,1,1,1,1,1,1,1,1,1,0,1,0,0,1
366,1.04669912311199,0.4360559116582655,DE,2024-07-15,0,1,1,1,1,1,1,0,0,0,1,0,1,1
367,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.19253872971393,0.4100431163263035,DE,2024-07-18,1,1,1,1,1,1,1,0,1,0,1,1,0,1
370,0.666074421143328,0.4669177294991555,DE,2024-07-19,1,1,1,1,1,0,1,1,1,0,1,1,0,1
371,1.90937978329679,0.4015682745546545,DE,2024-07-20,0,0,1,1,1,1,1,0,0,0,1,0,0,1
372,2.8096144428516,0.4390313859915765,DE,2024-07-21,0,0,0,1,1,1,1,0,0,0,1,0,1,1
373,2.51808006410783,0.4887587389101775,DE,2024-07-22,0,1,0,1,1,1,1,0,0,0,1,1,0,1
374,1.56278014495625,0.3600048702157655,DE,2024-07-23,1,1,1,1,1,0,1,0,0,0,1,0,0,1
375,1.53439045645951,0.3090228305901935,DE,2024-07-24,1,1,0,1,1,1,1,1,1,1,1,1,1,1
376,1.90214596289305,0.4467980887944825,DE,2024-07-25,0,1,1,1,1,1,1,0,1,0,1,0,1,1
377,2.20008082626881,0.470858536458886,DE,2024-07-26,0,1,0,1,1,0,1,0,0,0,1,1,0,1
378,1.40808323038341,0.407518601497399,DE,2024-07-27,1,1,1,1,1,1,1,1,1,0,1,0,0,1
379,1.97870155899576,0.4218827665675785,FL,2024-06-16,1,1,0,1,1,1,1,1,1,0,1,0,0,1
380,4.46216781104894,0.367890068015499,FL,2024-06-17,0,0,1,1,1,0,1,0,0,0,1,0,0,1
381,2.85572034535819,0.3755476483934275,FL,2024-06-18,0,0,0,1,1,1,1,0,0,0,1,0,0,1
382,2.57063210881839,0.367242800160234,FL,2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,0,1
383,3.24446753077666,0.3622465023146025,FL,2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,0,1
384,2.361998135263,0.3688742063064995,FL,2024-06-21,1,0,1,1,1,0,1,0,0,0,1,0,0,1
385,1.63572202894916,0.3755947644942335,FL,2024-06-22,1,1,1,1,1,0,1,0,0,0,1,1,0,1
386,2.22638025214321,0.3807274101148045,FL,2024-06-23,0,1,1,1,1,0,1,0,1,0,1,1,0,1
387,4.10766546059985,0.397056010507833,FL,2024-06-24,0,1,0,1,0,1,1,0,1,0,1,0,0,0
388,2.93952816531031,0.402086722144003,FL,2024-06-25,0,1,0,1,1,1,1,0,0,0,1,0,1,1
389,5.97490166734859,0.3873109839367195,FL,2024-06-26,0,0,1,1,1,1,1,0,1,0,1,1,0,0
390,6.1501637752027,0.3961056212922785,FL,2024-06-27,0,0,1,1,1,1,1,0,0,0,1,1,0,1
391,4.73577099337203,0.3785756564944785,FL,2024-06-28,1,0,0,1,1,0,1,0,0,1,1,0,0,1
392,2.30300718456924,0.4270494670677905,FL,2024-06-29,0,1,0,1,0,0,1,0,0,0,1,0,0,1
393,5.33937540824195,0.3998968867954855,FL,2024-06-30,0,1,1,1,0,0,1,0,0,0,1,1,0,1
394,4.93100351228409,0.4070945194625245,FL,2024-07-01,0,0,0,1,1,0,0,0,0,0,1,0,0,0
395,5.22593819889918,0.394668268232909,FL,2024-07-02,0,1,1,1,0,1,1,0,0,0,1,1,0,1
396,4.68896635640427,0.4093853838015455,FL,2024-07-03,0,1,1,1,1,0,1,0,1,0,1,0,0,1
397,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,2.96862283017181,0.38898528780691,FL,2024-07-05,0,0,0,1,0,1,1,0,0,0,1,0,1,1
399,1.63348389119253,0.3848835994141105,FL,2024-07-06,1,1,0,1,0,1,1,0,0,0,1,0,0,1
400,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,6.69506687495406,0.406120992768057,FL,2024-07-08,0,1,0,1,1,1,1,0,0,0,1,0,0,1
402,5.07773346409664,0.3984278799641685,FL,2024-07-09,0,0,1,1,1,1,1,0,1,1,1,0,0,1
403,6.13275723916505,0.41792191314757,FL,2024-07-10,0,1,0,1,0,1,1,0,0,0,1,0,0,1
404,4.27026727260635,0.405847286166352,FL,2024-07-11,0,1,0,1,1,1,1,0,1,0,1,0,0,1
405,6.4595342714914,0.430971101717744,FL,2024-07-12,0,0,0,1,0,0,0,0,1,0,0,0,1,0
406,1.86156464071627,0.3837607550545735,FL,2024-07-13,1,1,1,1,0,1,1,0,0,0,1,0,0,0
407,2.13152764928294,0.416124040392552,FL,2024-07-14,1,1,0,1,0,0,1,1,0,0,1,0,0,1
408,8.47589633119009,0.4170717055856275,FL,2024-07-15,0,1,1,1,1,0,1,0,0,0,1,0,0,0
409,8.0899930133629,0.423584085334267,FL,2024-07-16,0,1,1,1,0,0,1,0,0,0,1,0,0,1
410,2.50914488873036,0.408715188990444,FL,2024-07-17,0,0,1,1,1,1,1,0,1,0,1,0,0,0
411,3.34749382103859,0.383724731435482,FL,2024-07-18,1,1,0,1,0,1,1,0,1,0,1,0,0,1
412,4.32948325614586,0.3859494054585865,FL,2024-07-19,1,0,0,1,0,0,1,0,0,0,1,0,0,1
413,1.67707721239473,0.447102355251681,FL,2024-07-20,0,1,1,1,1,1,1,0,1,0,1,0,1,1
414,2.25099185240567,0.408104734923006,FL,2024-07-21,0,1,1,1,0,0,1,0,0,0,1,0,1,1
415,2.71107976080241,0.3811965155999585,FL,2024-07-22,1,0,0,1,1,1,1,1,0,0,1,0,0,1
416,8.72035099014783,0.422717124547681,FL,2024-07-23,0,1,0,1,1,0,1,0,1,0,0,0,0,1
417,3.71863476710541,0.397405925972795,FL,2024-07-24,0,1,0,1,1,1,1,0,0,0,1,0,1,1
418,4.00080680362935,0.4555146607148775,FL,2024-07-25,0,0,1,1,0,1,0,0,0,0,1,0,0,0
419,6.82535883988713,0.442097522187105,FL,2024-07-26,0,0,0,1,0,1,1,0,0,0,1,0,0,1
420,3.22710678834793,0.4031298981145725,FL,2024-07-27,0,1,0,1,1,1,1,0,0,0,1,0,0,1
421,1.10967286833227,0.463196803793446,GA,2024-06-16,1,1,1,1,0,1,1,1,0,0,1,0,0,0
422,0.895758321668523,0.385561311072815,GA,2024-06-17,1,1,1,1,1,1,1,0,0,0,1,0,0,1
423,0.822552225883858,0.322585363799956,GA,2024-06-18,0,1,1,1,1,1,1,0,1,0,0,0,1,1
424,1.47297571186898,0.378162581567854,GA,2024-06-19,0,1,1,1,1,1,0,0,0,0,0,0,1,0
425,2.51664143797938,0.4025646253742745,GA,2024-06-20,0,0,1,1,1,1,1,0,0,1,0,0,1,1
426,1.18236649839712,0.412296312066322,GA,2024-06-21,1,1,1,1,1,1,0,0,0,1,0,0,0,0
427,0.991581728080376,0.3882322568061605,GA,2024-06-22,1,1,1,1,1,1,1,0,0,1,1,0,0,1
428,1.33268171019029,0.3962562795700525,GA,2024-06-23,1,1,1,1,1,0,1,1,0,1,1,0,0,1
429,0.76060374346526,0.3870309826985115,GA,2024-06-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430,1.10277260768465,0.3482613262958245,GA,2024-06-25,1,1,1,1,1,1,1,0,1,0,0,0,1,1
431,1.57951653349595,0.4103833278975835,GA,2024-06-26,1,0,0,1,1,0,1,0,0,1,1,0,0,1
432,1.44460713834148,0.454328194069588,GA,2024-06-27,0,1,1,1,1,1,0,0,0,1,0,1,1,0
433,1.29022281411919,0.3752342950064885,GA,2024-06-28,1,0,1,1,1,1,1,1,1,0,1,0,1,1
434,0.848762585773988,0.59504727756065,GA,2024-06-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
435,1.25037351065298,0.50080971930236,GA,2024-06-30,1,1,1,1,1,1,0,1,0,1,1,1,1,0
436,3.3906245592698,0.4230366466274765,GA,2024-07-01,0,1,0,1,1,1,1,0,0,0,1,0,1,1
437,1.36672137653094,0.423731357632344,GA,2024-07-02,1,0,1,1,1,1,1,1,0,0,1,1,0,1
438,2.6142454896553,0.4292039687215955,GA,2024-07-03,0,1,0,1,1,1,1,0,0,0,1,0,1,1
439,1.41189471497452,0.438003031950532,GA,2024-07-04,0,1,1,0,1,1,1,0,0,0,0,0,0,1
440,0.614756748832435,0.372213854284545,GA,2024-07-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
441,0.737829565148588,0.3876651144685455,GA,2024-07-06,1,1,1,1,1,1,1,0,1,0,1,0,0,1
442,0.665361661114475,0.388183074352151,GA,2024-07-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1
443,2.32589016571754,0.4222830426335025,GA,2024-07-08,0,1,1,1,1,1,1,0,1,0,1,0,1,1
444,2.52344721565477,0.4449955871394675,GA,2024-07-09,0,1,1,1,1,1,0,0,1,0,1,0,1,0
445,0.78679542029856,0.3799158887001625,GA,2024-07-10,1,1,1,1,1,1,1,0,0,0,1,0,1,1
446,1.9820596364912,0.425256466619244,GA,2024-07-11,1,0,0,1,1,1,1,0,1,1,1,0,1,1
447,0.777022966466327,0.4146206857872325,GA,2024-07-12,1,1,1,1,1,1,1,0,0,0,1,0,1,1
448,2.05354303117588,0.444656771633881,GA,2024-07-13,1,0,0,1,1,1,1,1,0,1,1,0,1,1
449,1.67851344932057,0.4779576135582495,GA,2024-07-14,0,1,0,1,1,1,1,0,0,0,1,0,0,1
450,1.60388632750894,0.4204344475728455,GA,2024-07-15,1,0,1,1,1,1,1,0,0,0,1,0,0,1
451,0.712420997729367,0.40767760629734,GA,2024-07-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
452,1.87974104446338,0.4172590346155235,GA,2024-07-17,1,1,1,1,0,0,1,0,0,0,1,0,0,1
453,0.816741723236175,0.440418737145916,GA,2024-07-18,0,1,1,1,1,1,1,0,1,0,1,0,1,1
454,1.05042225352072,0.526029560683085,GA,2024-07-19,0,0,1,1,1,1,1,0,0,0,1,0,1,1
455,2.44333370692916,0.556587570499105,GA,2024-07-20,0,1,1,1,1,1,1,0,1,0,1,0,1,1
456,1.06264420680057,0.476376068154028,GA,2024-07-21,0,1,1,1,1,1,1,0,0,0,1,1,1,1
457,1.14412375097094,0.4466542283726585,GA,2024-07-22,0,1,1,1,1,1,1,0,0,0,1,0,0,1
458,4.50670231618657,0.490552471305905,GA,2024-07-23,1,0,0,1,0,0,1,1,0,0,1,0,0,1
459,3.25408408927758,0.4801068065776415,GA,2024-07-24,0,1,1,1,0,1,1,0,0,0,1,0,0,1
460,2.80288314263806,0.54958095569942,GA,2024-07-25,0,1,0,1,0,1,1,0,1,0,1,0,0,1
461,0.559050789068771,0.35512225876513,GA,2024-07-26,1,1,1,1,1,1,1,1,1,0,1,0,0,0
462,0.848407236157834,0.601848303619905,GA,2024-07-27,0,1,1,1,1,1,1,0,1,1,1,1,0,1
463,NA,NA,HI,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
