"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.278626598452235,0.015285490465094,"AK",2022-08-07,1,1,1,1,1,1
"2",0.599076819564724,0.189199678272276,"AK",2022-08-08,1,1,1,0,0,1
"3",0.757364490162289,0.175200945084623,"AK",2022-08-09,1,1,1,0,0,1
"4",1.09708428394461,0.0134625404558345,"AK",2022-08-10,1,0,1,0,0,1
"5",0.599467507724116,0.292734367627755,"AK",2022-08-11,1,1,1,1,1,1
"6",0.233000099028413,0.0123881160533181,"AK",2022-08-12,1,1,1,0,0,1
"7",1.30264191390012,0.319496500401311,"AK",2022-08-13,0,0,1,0,0,1
"8",0.72547053913794,0.351023404647777,"AK",2022-08-14,1,1,1,0,0,1
"9",0.310690828589448,0.0109548663908665,"AK",2022-08-15,1,1,1,0,0,1
"10",0.463611042126831,0.200524478755293,"AK",2022-08-16,1,1,1,1,1,1
"11",0.992785303757006,0.178359285619668,"AK",2022-08-17,1,1,0,0,0,0
"12",0.0381486110788562,0.00970455141761709,"AK",2022-08-18,1,1,1,1,1,1
"13",0.434820175633237,0.182021073026976,"AK",2022-08-19,1,1,1,1,1,1
"14",1.12407523491761,0.875139044949391,"AK",2022-08-20,0,0,1,1,1,1
"15",0.115973218747411,0.00860905802180391,"AK",2022-08-21,1,1,1,1,1,1
"16",2.02926160044666,0.589196597645309,"AK",2022-08-22,0,0,1,0,0,1
"17",0.00393111772452373,0.00795345160442186,"AK",2022-08-23,1,1,1,1,1,1
"18",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA
"19",0.0149844250402588,0.00735099091519024,"AK",2022-08-25,1,1,1,1,1,1
"20",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA
"21",0.0117035933534438,0.00679677174453512,"AK",2022-08-27,1,1,1,1,1,1
"22",0.0116142170829682,0.00653637864267162,"AK",2022-08-28,1,1,1,1,1,1
"23",0.0275610768867944,0.00628646019521488,"AK",2022-08-29,1,1,1,1,1,1
"24",0.0112444348666935,0.006046549339435,"AK",2022-08-30,1,1,1,1,1,1
"25",0.885245595378103,0.362676794299415,"AK",2022-08-31,0,0,1,0,0,1
"26",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
