...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
19,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.00176209596060549,0.001075312958701755,AK,2022-09-23,1,1,1,1,1,1,1,1,1,1
21,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.0421045745593907,0.0011397002263292,AK,2022-09-26,1,1,1,1,1,1,1,1,1,1
24,NA,NA,AK,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.00196523359711741,0.001230044281333445,AK,2022-09-28,1,1,1,1,1,1,1,1,1,1
26,NA,NA,AK,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.00258198627070096,0.00158918928846369,AK,2022-10-02,1,1,1,1,1,1,1,1,1,1
30,1.21286324984807,0.467151388168264,AK,2022-10-03,0,0,1,1,1,0,0,1,1,1
31,1.29468665038447,0.92308226662873,AK,2022-10-04,1,0,1,0,1,1,0,1,0,1
32,1.30870696565196,0.92913003406796,AK,2022-10-05,0,0,1,1,1,0,0,1,1,1
33,NA,NA,AK,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.00425102696821913,0.00265663357324757,AK,2022-10-07,1,1,1,1,1,1,1,1,1,1
35,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1.7192920248111,0.3094372896301975,AK,2022-10-10,0,0,0,1,1,0,0,0,1,1
38,0.00773461679916204,0.004522297406195925,AK,2022-10-11,1,1,1,1,1,1,0,1,0,1
39,NA,NA,AK,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1.30642648943695,0.02601036970131865,AL,2022-09-04,0,0,1,1,1,0,0,1,1,1
44,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.507406055948496,0.16166566128807,AL,2022-09-06,1,1,1,1,1,1,0,1,0,1
46,0.423766864494051,0.0934233355607485,AL,2022-09-07,1,1,1,1,1,0,0,1,1,1
47,1.26545604148976,0.185999121952501,AL,2022-09-08,0,1,1,1,1,0,0,1,1,1
48,0.285991129871313,0.1390058725635875,AL,2022-09-09,1,1,1,1,1,0,0,1,1,1
49,0.736322258744539,0.368555411393775,AL,2022-09-10,1,1,1,1,1,0,0,1,1,1
50,0.322407082767386,0.162058028478984,AL,2022-09-11,1,1,1,1,1,0,0,1,1,1
51,0.604303599588084,0.1775145388929345,AL,2022-09-12,1,1,1,1,1,1,1,1,1,1
52,0.474096512995998,0.0865477611142785,AL,2022-09-13,1,1,1,1,1,1,1,1,1,1
53,0.765985490449236,0.1970549531075065,AL,2022-09-14,1,1,1,1,1,0,0,1,1,1
54,0.739015212912968,0.0230222524995124,AL,2022-09-15,1,1,1,1,1,0,0,1,1,1
55,0.428608015942343,0.197361375216182,AL,2022-09-16,1,1,1,1,1,0,0,1,1,1
56,0.413406636026069,0.197509147983614,AL,2022-09-17,1,1,1,1,1,0,0,1,1,1
57,0.0298953574366994,0.0223979726533316,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1
58,0.577333065330239,0.2563177403079215,AL,2022-09-19,1,1,1,1,1,0,0,1,1,1
59,0.326187090372305,0.0220441563965119,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1
60,0.285851431201245,0.122555197362362,AL,2022-09-21,1,1,1,1,1,0,0,1,1,1
61,0.348757815279127,0.1628922143727585,AL,2022-09-22,1,1,1,1,1,1,1,1,1,1
62,1.90889580235721,0.286625776303279,AL,2022-09-23,0,0,1,1,1,0,0,1,1,1
63,0.204595793784863,0.02153137718394945,AL,2022-09-24,1,1,1,1,1,0,0,1,1,1
64,0.452717030380234,0.1985077841549775,AL,2022-09-25,1,1,1,1,1,0,0,1,1,1
65,0.446404882489633,0.198604244108507,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1
66,0.579772179951866,0.2577988431460885,AL,2022-09-27,1,1,1,1,1,0,0,1,1,1
67,0.448078768281268,0.02138658280834715,AL,2022-09-28,1,1,1,1,1,1,1,1,1,1
68,0.575942032230831,0.257993870420142,AL,2022-09-29,1,1,1,1,1,0,1,1,0,1
69,0.0999488496165266,0.0215152036376827,AL,2022-09-30,1,1,1,1,1,0,0,1,1,1
70,1.31039687008631,0.3053978199094265,AL,2022-10-01,0,0,1,1,1,0,0,1,1,1
71,0.204810305582794,0.021829642088855,AL,2022-10-02,1,1,1,1,1,1,1,1,1,1
72,0.0323124039692838,0.0220733096769667,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.111281186197369,0.02277678915526065,AL,2022-10-05,1,1,1,1,1,1,0,1,0,1
75,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.121751646276171,0.02454503804067025,AL,2022-10-08,1,1,1,1,1,1,0,1,0,1
78,0.256315360890512,0.02538283240703865,AL,2022-10-09,1,1,1,1,1,0,0,1,1,1
79,0.137878676753561,0.02637493338494865,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1
80,0.275797219738344,0.027542742760558,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1
81,1.66155532107172,0.386455272626403,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
82,0.49140361039177,0.1670638602354595,AL,2022-10-13,1,1,1,1,1,1,1,1,1,1
83,0.498909673021899,0.0323489850158055,AL,2022-10-14,1,1,1,1,1,1,1,1,1,1
84,0.0605029128283956,0.03447906499901575,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1
85,0.651595119485385,0.142198795865625,AR,2022-09-04,1,1,1,1,1,1,1,1,1,1
86,0.978761758263319,0.140251467375516,AR,2022-09-05,1,1,1,1,0,1,0,1,1,0
87,1.7020681015253,0.1180501990689475,AR,2022-09-06,1,1,1,0,1,0,0,1,0,1
88,4.71257776196021,0.1839997976590745,AR,2022-09-07,0,0,1,1,0,0,0,0,0,0
89,3.7679431208702,0.215549732400634,AR,2022-09-08,0,0,1,1,1,0,0,1,1,1
90,1.84720151537798,0.176243959543417,AR,2022-09-09,0,0,1,1,1,0,0,1,1,1
91,0.525299528436421,0.123499683112902,AR,2022-09-10,1,1,1,1,1,0,0,1,1,1
92,0.505406653005666,0.064203278646276,AR,2022-09-11,1,1,1,1,1,0,0,1,1,1
93,2.71148161549506,0.155613047133343,AR,2022-09-12,0,0,1,1,1,1,1,1,1,1
94,1.01638600253937,0.1047397729529695,AR,2022-09-13,1,1,1,1,0,1,0,1,1,0
95,2.07759873287906,0.050974631329794,AR,2022-09-14,0,0,1,1,0,0,0,1,1,0
96,0.914307403614416,0.1418664150432665,AR,2022-09-15,1,1,1,1,1,0,0,1,1,1
97,1.00680728913871,0.1343033931781865,AR,2022-09-16,1,1,1,1,0,0,0,1,1,0
98,1.08148522110693,0.3066476238187745,AR,2022-09-17,1,1,1,1,0,0,1,1,1,0
99,0.938925729524542,0.184665619184208,AR,2022-09-18,0,1,1,1,1,1,1,1,1,1
100,1.50835555214405,0.1184260469444575,AR,2022-09-19,1,1,0,1,0,0,1,0,1,0
101,0.625824044804175,0.080240500954,AR,2022-09-20,1,1,1,1,1,0,0,1,1,1
102,1.80023955428447,0.1196436452056335,AR,2022-09-21,1,1,1,1,0,1,0,1,1,0
103,0.578262896305493,0.0647608659107115,AR,2022-09-22,1,1,1,1,1,0,0,0,1,1
104,0.55362686529668,0.205399720028311,AR,2022-09-23,1,1,1,1,1,0,0,1,1,1
105,0.0211796582532995,0.0139481837640263,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1
106,0.0746621268473804,0.0141753580582484,AR,2022-09-25,1,1,1,1,1,0,0,1,1,1
107,1.59895924999214,0.065616998371575,AR,2022-09-26,0,1,1,1,0,0,0,1,1,0
108,0.605597771543762,0.068982668385079507,AR,2022-09-27,1,1,1,1,1,0,0,1,1,1
109,0.660046331265976,0.094786578131724,AR,2022-09-28,1,1,1,1,1,1,0,0,1,1
110,1.54545913580496,0.0153971961687826,AR,2022-09-29,0,0,1,1,1,0,0,1,1,1
111,1.11750467717769,0.2308930381088945,AR,2022-09-30,0,1,1,1,1,0,0,1,1,1
112,0.0917349746576799,0.01627609856049225,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1
113,0.403846433143887,0.0168103990177903,AR,2022-10-02,1,1,1,1,1,1,1,1,1,1
114,1.2966604597544,0.176780061061847,AR,2022-10-03,0,1,1,1,1,0,0,1,1,1
115,0.62725103388888,0.1903790867311435,AR,2022-10-04,1,1,1,1,1,1,0,1,0,1
116,3.34807035160424,0.01893687169996855,AR,2022-10-05,0,0,1,1,1,0,0,1,1,1
117,0.50880521159776,0.0198736757565608,AR,2022-10-06,1,1,1,1,1,1,1,1,1,1
118,1.77778826844976,0.191866060910977,AR,2022-10-07,1,1,1,1,0,0,1,1,1,0
119,0.510073235594302,0.1424875505976,AR,2022-10-08,1,1,1,1,1,0,1,0,1,1
120,0.284058106847333,0.02367993255260565,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1
121,1.00835169821807,0.02538157268607045,AR,2022-10-10,1,0,1,1,1,1,0,0,1,1
122,1.85227967809486,0.105449857363791,AR,2022-10-11,1,0,1,0,1,1,0,0,0,1
123,0.599386833779636,0.168737657514116,AR,2022-10-12,1,1,1,1,1,1,1,1,1,1
124,0.711383750279972,0.146896127748151,AR,2022-10-13,1,1,1,1,1,0,0,1,1,1
125,0.628733169349128,0.205096328408128,AR,2022-10-14,1,1,1,1,1,0,0,1,1,1
126,0.67015893797462,0.262099047251454,AR,2022-10-15,0,1,1,1,1,1,1,1,1,1
127,0.309924974644107,0.066425190930641,AZ,2022-09-04,1,1,1,1,1,1,1,1,1,1
128,2.29148103200618,0.1301426178511525,AZ,2022-09-05,0,0,0,1,1,0,0,0,1,1
129,3.30938857051182,0.1613669631976985,AZ,2022-09-06,0,0,0,1,0,0,0,1,1,0
130,0.327252753867367,0.0525859498449545,AZ,2022-09-07,1,1,1,1,1,1,1,1,1,1
131,2.55269795002763,0.2233677711557515,AZ,2022-09-08,0,0,1,1,1,0,0,1,1,1
132,4.73434968896132,0.2482194380225495,AZ,2022-09-09,0,0,1,1,1,0,0,1,1,1
133,1.74683613116384,0.153490951715956,AZ,2022-09-10,1,0,1,1,0,0,0,1,1,0
134,0.329653295703232,0.058719154759948,AZ,2022-09-11,1,1,1,1,1,0,0,1,1,1
135,2.29667815794932,0.105138818535145,AZ,2022-09-12,1,0,0,1,1,0,0,0,1,1
136,1.04252935684152,0.110394286975338,AZ,2022-09-13,1,1,1,0,1,1,1,0,0,1
137,3.54046892948122,0.21244034235129,AZ,2022-09-14,0,0,1,1,1,0,0,1,1,1
138,1.16640050175193,0.1218975236971775,AZ,2022-09-15,0,0,1,1,1,0,0,1,1,1
139,0.443431011838902,0.003068116795091405,AZ,2022-09-16,1,1,1,1,1,1,1,1,1,1
140,1.10985095415954,0.1247744049986935,AZ,2022-09-17,1,0,1,0,1,0,0,1,0,1
141,0.881609048175214,0.0877486050031155,AZ,2022-09-18,1,1,1,0,1,1,0,1,0,1
142,3.62531378158788,0.1322037596591875,AZ,2022-09-19,0,0,1,1,1,0,0,1,1,1
143,0.836883505677311,0.0649929490803475,AZ,2022-09-20,1,1,1,0,1,0,1,1,0,1
144,3.91806008875624,0.207992258972225,AZ,2022-09-21,0,0,0,1,1,0,0,1,1,1
145,1.31077204389857,0.1077061015748815,AZ,2022-09-22,1,0,1,0,1,0,0,1,0,1
146,0.83168437892037,0.002892898560431615,AZ,2022-09-23,1,1,1,1,1,0,0,1,1,1
147,0.120525786428147,0.002910688021544085,AZ,2022-09-24,1,1,1,1,1,0,0,1,1,1
148,1.06826844165296,0.0975896556473295,AZ,2022-09-25,0,1,1,1,1,0,0,0,1,1
149,1.46360851492452,0.0828974554481815,AZ,2022-09-26,1,1,1,1,0,0,0,0,0,0
150,2.23302441489715,0.1043256062260075,AZ,2022-09-27,1,0,0,1,1,1,0,0,1,1
151,1.37136503597106,0.1161059784350785,AZ,2022-09-28,0,0,1,1,1,0,0,0,1,1
152,1.67073870931264,0.1555213796551915,AZ,2022-09-29,1,0,0,1,0,0,0,0,1,0
153,0.372561834895775,0.00335631776387105,AZ,2022-09-30,1,1,1,1,1,0,0,1,0,1
154,0.53403773969876,0.067552523922301,AZ,2022-10-01,1,1,1,1,1,1,1,1,1,1
155,4.01165459466629,0.303783394114435,AZ,2022-10-02,0,0,1,0,1,0,0,1,0,1
156,5.26055876911044,0.179879707001572,AZ,2022-10-03,0,0,0,0,1,0,0,0,0,1
157,2.64931556352982,0.1920878560690325,AZ,2022-10-04,0,0,1,1,1,0,0,1,1,1
158,1.14133709076969,0.0818754397210865,AZ,2022-10-05,0,1,1,1,1,0,0,0,0,1
159,1.29583650791865,0.1158067793078775,AZ,2022-10-06,0,1,1,1,1,0,0,1,0,1
160,1.3514414566639,0.1375079697537155,AZ,2022-10-07,0,1,1,1,1,0,0,1,0,1
161,3.08594666634901,0.3556609004142615,AZ,2022-10-08,0,0,1,0,1,0,0,1,1,1
162,0.552290997724554,0.129029663190847,AZ,2022-10-09,1,1,1,1,1,1,1,1,1,1
163,4.68670772972384,0.160645969488215,AZ,2022-10-10,1,0,1,0,0,0,0,0,0,0
164,0.940063170217845,0.062134853389312,AZ,2022-10-11,1,1,1,1,1,0,0,0,0,1
165,1.77440984431623,0.1946573490571785,AZ,2022-10-12,1,0,1,0,1,1,0,1,0,1
166,3.23996892364766,0.234682540563035,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
167,1.06355351791445,0.1752430238180695,AZ,2022-10-14,1,1,1,1,1,1,0,1,0,1
168,0.47672642871834,0.091402083962683,AZ,2022-10-15,1,1,1,1,1,1,0,1,0,1
169,10.1978267031619,0.0854598454351035,CA,2022-09-04,0,0,1,1,1,0,0,0,1,0
170,1.3034742622758,0.075783071091331,CA,2022-09-05,0,1,1,1,1,0,1,0,1,1
171,5.99337078246375,0.0703489298904945,CA,2022-09-06,1,0,1,1,0,0,0,1,0,0
172,12.0665773522427,0.1055964125975025,CA,2022-09-07,0,0,1,1,0,0,0,1,1,0
173,7.38542977935308,0.104246953252501,CA,2022-09-08,0,0,1,1,1,0,0,1,1,1
174,4.25544624796039,0.084015368268072,CA,2022-09-09,0,0,0,1,0,0,0,0,0,0
175,3.62632734186281,0.075443410377942,CA,2022-09-10,1,0,1,0,0,0,0,0,1,0
176,15.3637593785334,0.107311089876027,CA,2022-09-11,0,0,1,0,0,0,0,1,0,1
177,10.4842604303409,0.0780823338176205,CA,2022-09-12,0,0,1,1,0,0,0,0,0,0
178,17.3563442929021,0.092884139495956,CA,2022-09-13,0,0,1,1,1,0,0,1,0,1
179,5.1987831994915,0.090557997931834,CA,2022-09-14,0,0,0,0,0,0,0,0,0,0
180,8.85889277786785,0.094450565773727,CA,2022-09-15,0,0,1,1,0,0,0,0,1,0
181,5.42122376361347,0.0813839702919825,CA,2022-09-16,0,0,0,1,0,0,0,0,1,0
182,15.7914598155574,0.110399723099405,CA,2022-09-17,0,0,1,0,0,0,0,0,0,0
183,8.69657145656865,0.093774731957264,CA,2022-09-18,1,0,0,1,0,0,0,0,0,0
184,11.0996820962892,0.087593811088378,CA,2022-09-19,0,0,0,0,0,0,0,0,0,0
185,4.04497028250206,0.070918392011816,CA,2022-09-20,0,0,1,1,1,0,0,0,0,1
186,10.6126062857016,0.117562937038347,CA,2022-09-21,0,0,1,0,0,0,0,0,1,0
187,2.06059629463528,0.077542201433482,CA,2022-09-22,1,0,1,1,0,0,0,0,0,0
188,3.6266061314481,0.0708569558007805,CA,2022-09-23,0,1,1,0,0,0,0,0,0,0
189,11.1727059072752,0.1214942821333765,CA,2022-09-24,0,0,0,0,0,0,0,0,0,0
190,11.0388949355358,0.1194303931835755,CA,2022-09-25,0,0,1,1,0,0,0,1,0,0
191,9.37920001962845,0.091751687705381,CA,2022-09-26,0,0,0,1,0,0,0,0,0,0
192,11.8883169179947,0.1306936730484375,CA,2022-09-27,0,0,1,0,0,0,0,0,0,0
193,4.49734108668454,0.096986615296491,CA,2022-09-28,0,0,1,1,1,0,0,0,0,1
194,8.27978211330663,0.124154366838051,CA,2022-09-29,0,0,0,0,1,0,0,0,0,1
195,13.8526657892139,0.1564009215859675,CA,2022-09-30,0,0,1,1,0,0,0,1,0,0
196,9.70071249222924,0.122721917687649,CA,2022-10-01,0,0,1,1,0,0,0,0,0,0
197,9.72625528517414,0.146729266544553,CA,2022-10-02,0,0,1,1,0,0,0,0,0,0
198,16.4418316503822,0.1359101866311185,CA,2022-10-03,0,0,1,0,0,0,0,0,0,0
199,5.82340525628344,0.1364748171707065,CA,2022-10-04,1,0,0,1,0,1,0,0,0,0
200,8.52341973154792,0.1386253201624115,CA,2022-10-05,0,0,1,1,0,0,0,0,0,0
201,9.85418091547974,0.177099943981841,CA,2022-10-06,0,0,1,0,0,0,0,0,0,0
202,7.99632438538718,0.164962331314348,CA,2022-10-07,0,0,1,1,0,0,0,0,1,0
203,3.20714837201411,0.1455806178627785,CA,2022-10-08,0,0,1,1,0,0,0,0,1,0
204,5.18111422509562,0.1569763436612605,CA,2022-10-09,0,0,0,0,0,0,0,0,0,0
205,8.34495301725043,0.136413165771368,CA,2022-10-10,0,1,0,1,0,0,0,0,0,0
206,8.8928533375644,0.1883551943045265,CA,2022-10-11,0,0,1,1,0,0,0,0,0,0
207,16.2174469640599,0.213972143787272,CA,2022-10-12,0,0,1,1,0,0,0,0,0,0
208,16.2372769346104,0.2113406742978625,CA,2022-10-13,0,0,0,0,0,0,0,0,0,0
209,10.5928448346057,0.2041025232602365,CA,2022-10-14,0,0,1,1,0,0,0,1,0,0
210,5.09448985167772,0.184661174067688,CA,2022-10-15,0,1,0,1,0,0,0,0,0,0
211,2.07908939631272,0.1986867004083605,CO,2022-09-04,0,0,1,1,1,0,0,1,1,1
212,0.863374176695481,0.284273745794616,CO,2022-09-05,0,0,1,1,1,0,0,1,1,1
213,3.46274933137578,0.176185418172892,CO,2022-09-06,0,0,1,0,1,0,0,1,0,1
214,1.18998492160729,0.00681425207749855,CO,2022-09-07,0,0,1,1,1,1,1,1,1,1
215,0.326720283589388,0.00666375965609965,CO,2022-09-08,1,1,1,1,1,0,0,1,1,1
216,0.74980226642738,0.0065230084669044,CO,2022-09-09,1,1,1,1,1,0,0,1,1,1
217,0.208361983260589,0.0063922624680545,CO,2022-09-10,1,1,1,1,1,1,1,1,1,1
218,1.58131598275742,0.2981562548839905,CO,2022-09-11,1,0,0,1,1,0,0,0,1,1
219,1.66767289839178,0.1468366868203005,CO,2022-09-12,0,0,1,1,1,0,0,1,1,1
220,0.411615090250279,0.100004727678624,CO,2022-09-13,1,1,1,1,1,0,0,0,1,1
221,0.969908148193856,0.0822649875041215,CO,2022-09-14,1,1,1,1,0,0,0,1,0,0
222,0.361952540500593,0.0059041971455716,CO,2022-09-15,1,1,1,1,1,0,0,1,1,1
223,0.82402170589226,0.0058445035469817,CO,2022-09-16,1,1,1,1,1,0,0,1,1,1
224,0.378721082800689,0.0830657652564595,CO,2022-09-17,1,1,1,1,1,1,1,1,1,1
225,0.796684236916883,0.2184440124787055,CO,2022-09-18,0,1,1,1,1,0,0,1,1,1
226,0.599251458257793,0.0412317816795156,CO,2022-09-19,1,1,1,1,1,0,1,0,1,1
227,2.69638099095341,0.224755407375933,CO,2022-09-20,0,0,1,0,1,0,0,1,0,1
228,1.57113323258972,0.1684054106656015,CO,2022-09-21,0,0,1,0,1,0,0,0,0,1
229,1.35898190353428,0.1762608764943295,CO,2022-09-22,0,0,1,1,1,0,0,1,1,1
230,0.76388753746809,0.0745367612343625,CO,2022-09-23,1,1,1,0,1,0,0,1,0,1
231,0.92246790882144,0.2898634111747835,CO,2022-09-24,0,0,1,1,1,0,0,1,1,1
232,0.629920381502609,0.148009916199676,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
233,0.732261637548595,0.114476387321355,CO,2022-09-26,1,1,1,1,1,0,0,1,1,1
234,0.538827978924435,0.0066822923907744,CO,2022-09-27,1,1,1,1,1,1,0,1,0,1
235,0.859650329782693,0.0069946437281012,CO,2022-09-28,1,0,1,1,1,1,0,0,1,1
236,0.675691547319851,0.0496200163888163,CO,2022-09-29,1,1,1,1,1,0,0,0,0,1
237,0.582124554280726,0.128198621399855,CO,2022-09-30,1,1,1,1,1,1,1,1,1,1
238,0.136473557620907,0.0083945083696317,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
239,0.138332109815625,0.00906120464597345,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
240,0.602607734513549,0.073918888429088,CO,2022-10-03,1,1,1,1,1,0,1,1,0,1
241,0.231150942386622,0.0108033732219945,CO,2022-10-04,1,1,1,1,1,1,0,1,0,1
242,0.593557456160155,0.1034566333419455,CO,2022-10-05,1,1,1,1,1,0,1,1,0,1
243,0.628442545795993,0.115551997667793,CO,2022-10-06,1,1,1,1,1,0,0,1,0,1
244,1.56980278929871,0.2844624465066035,CO,2022-10-07,1,0,0,1,1,1,1,0,0,1
245,0.777758999957885,0.218083957095445,CO,2022-10-08,0,1,1,1,1,0,0,1,1,1
246,1.58080206913146,0.53156656520868,CO,2022-10-09,0,0,1,0,1,0,0,1,0,1
247,2.74341394095147,0.247989093525786,CO,2022-10-10,0,0,1,1,1,0,1,1,0,1
248,3.18982778621461,0.2674989125081265,CO,2022-10-11,0,0,0,1,1,0,0,0,0,1
249,0.854500484343835,0.1408219267594065,CO,2022-10-12,1,1,0,1,1,1,0,0,0,1
250,1.24557383182853,0.261537246742552,CO,2022-10-13,1,1,1,1,1,1,0,1,0,1
251,1.28300741509834,0.252629588410669,CO,2022-10-14,1,1,1,1,0,0,0,0,0,0
252,1.07711998909772,0.281855395689634,CO,2022-10-15,1,1,1,0,1,1,0,1,0,1
253,1.77034512705941,0.171215603356284,CT,2022-09-04,0,0,1,1,1,0,0,1,1,1
254,2.83819475851439,0.2867252489072935,CT,2022-09-05,0,0,1,1,1,0,0,1,1,1
255,2.64723938674674,0.174291650337976,CT,2022-09-06,0,0,1,1,1,0,0,1,1,1
256,1.75788845270206,0.1560556161549095,CT,2022-09-07,0,1,1,1,1,0,0,1,1,1
257,0.774922547701157,0.1267376967690935,CT,2022-09-08,1,1,1,1,1,0,0,1,1,1
258,3.27379066956521,0.190554139686392,CT,2022-09-09,0,0,1,1,1,0,0,1,1,0
259,4.33301594806445,0.255299768170253,CT,2022-09-10,0,0,0,1,0,0,0,0,1,0
260,2.79367800839054,0.174908801066214,CT,2022-09-11,0,0,1,1,1,0,0,0,1,1
261,4.3250555881803,0.192933006637514,CT,2022-09-12,0,0,1,1,1,0,0,0,1,1
262,4.82623499582154,0.2512819944371105,CT,2022-09-13,0,0,0,1,1,0,0,0,1,0
263,1.21839865984979,0.1640320649586625,CT,2022-09-14,1,1,1,0,1,0,0,1,0,1
264,1.83723287713445,0.133356173806273,CT,2022-09-15,1,1,0,0,1,1,0,0,0,1
265,8.89641163573145,0.2087165699536625,CT,2022-09-16,0,0,1,1,1,0,0,1,0,1
266,1.26957231770256,0.1439556008749525,CT,2022-09-17,1,1,1,1,1,0,0,0,1,1
267,4.18901733948063,0.2045658255431985,CT,2022-09-18,0,0,1,1,1,0,0,0,0,1
268,0.973367698168829,0.117324036192198,CT,2022-09-19,1,1,1,1,1,0,0,1,1,1
269,4.07642633525664,0.1773811090368395,CT,2022-09-20,0,0,1,1,1,0,0,1,0,1
270,8.395914625962,0.305933737345174,CT,2022-09-21,0,0,1,1,1,0,0,1,1,1
271,0.930137284154638,0.1399301951882515,CT,2022-09-22,1,1,1,1,1,0,1,1,0,1
272,1.01035439692675,0.101751012201081,CT,2022-09-23,1,1,1,1,1,0,0,0,1,1
273,4.61530136154198,0.240913938001854,CT,2022-09-24,0,0,1,1,1,0,0,1,0,1
274,1.95117323609944,0.174833796338014,CT,2022-09-25,0,0,1,1,1,0,0,1,1,1
275,1.1641898035235,0.0932204967582095,CT,2022-09-26,1,1,1,1,1,0,0,1,1,1
276,0.814076074267296,0.1264058316259135,CT,2022-09-27,1,1,1,1,1,0,0,1,0,1
277,3.70204095496932,0.2316994630837475,CT,2022-09-28,0,0,1,1,1,0,0,1,1,1
278,0.891094756644621,0.102633043965654,CT,2022-09-29,1,1,1,1,1,0,0,1,0,1
279,1.37407308972776,0.090164952908497,CT,2022-09-30,1,1,1,1,1,0,0,1,0,1
280,3.10385665972806,0.215914803373954,CT,2022-10-01,0,0,1,0,1,1,0,1,0,1
281,1.30046665079742,0.163689767324957,CT,2022-10-02,0,1,1,1,1,0,0,0,1,1
282,2.6871959894635,0.18929636162773,CT,2022-10-03,1,0,1,0,0,0,0,0,0,0
