...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
32,NA,NA,AK,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.023972475464877,0.01523526736287155,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.0255717812969373,0.01669681252460935,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,1.91313320908651,0.85672333138248,AL,2023-04-06,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
48,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.0988294215702813,0.01939461442548465,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.01092231665727,0.4310567571676535,AL,2023-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
52,1.16016873516373,0.837732466433545,AL,2023-04-11,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
53,0.0373862910888114,0.0240905846706453,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
54,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.0388467352911824,0.0269889487352054,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0428390884585279,0.02859344693861155,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0490654606465034,0.0321412830726031,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0558536291713607,0.0340966505101537,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.0595273600242987,0.03618140177658635,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.105190901713758,0.058348225471053,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.590085092255481,0.310714775950516,AL,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
75,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0185875874659981,0.00476299160041871,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.00455256558025952,0.00484392479599259,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.197824933673296,0.004956952701088915,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0941574814215272,0.00510272115557845,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.00455976392729479,0.00528221339532765,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,1.22210188163744,0.4575671398144405,AR,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
91,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.0195638912328744,0.00603791338152135,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.0409780488482477,0.0063688800117722,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.005117275196257,0.00674357524032755,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.0225573370697928,0.0071650496670382,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.13579182964474,0.433497063382671,AR,2023-04-16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
100,0.031429855687744,0.0101070339326399,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0118537966307584,0.01375467722225105,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.0870239703746377,0.01489616967889085,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.0137070245058993,0.01614365504212645,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.0132727336645642,0.0175048701724792,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.155324121132972,0.028532156862725,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.20442347976736,0.816721153605925,AR,2023-05-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
116,0.0300820760436348,0.03628746558678935,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
117,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.964657372974676,0.60764971944558,AR,2023-05-08,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
122,0.161130447856152,0.0574732695464955,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,2.06803917468013,0.538512656926355,AR,2023-05-10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
124,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.703916868416138,0.1503002454646985,AZ,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
128,0.834495673055542,0.0523179187753265,AZ,2023-04-03,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
129,2.0291850633698,0.173780778220027,AZ,2023-04-04,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
130,1.08344440219949,0.0835128380970615,AZ,2023-04-05,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
131,0.0932327109248466,0.00537339341882125,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
132,0.247139305262034,0.00561832402417505,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.459561007457584,0.091486188115865,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.67673828041637,0.14003910107069,AZ,2023-04-09,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1
135,1.58986381380656,0.1384140161340035,AZ,2023-04-10,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1
136,2.59855164880996,0.214816069304141,AZ,2023-04-11,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
137,0.0369420169687252,0.0072607842962334,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
138,0.253587779112973,0.00768482301099815,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
139,1.05625714063301,0.303732036804896,AZ,2023-04-14,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
140,0.365332313975289,0.0086453020012507,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.46233957510089,0.258288583756273,AZ,2023-04-16,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
142,0.985093483996883,0.1061367439499545,AZ,2023-04-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
143,1.16170710266082,0.1748733620945,AZ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
144,1.94315992264669,0.046022297964866,AZ,2023-04-19,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
145,3.4812579767607,0.2423824829830095,AZ,2023-04-20,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
146,1.19208800198385,0.84389770849935,AZ,2023-04-21,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
147,0.13057265458168,0.01348717893295945,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,1.80801491398935,0.0773285102307635,AZ,2023-04-23,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
149,1.62902989766462,0.0488811742836755,AZ,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
150,1.34474495499056,0.132533255414621,AZ,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
151,1.40518015669244,0.098158856962092,AZ,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
152,0.748457823427256,0.076334369743673,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
153,0.83528142405034,0.02021441815336255,AZ,2023-04-28,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
154,0.444182773014268,0.02164721948516535,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
155,1.51332440086579,0.2036006547181035,AZ,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
156,2.04539439632485,0.095710708828207,AZ,2023-05-01,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
157,3.36439239298172,0.2073644812425455,AZ,2023-05-02,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
158,1.8291862802667,0.1429122225663495,AZ,2023-05-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
159,1.45224955022346,0.081887878344542,AZ,2023-05-04,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
160,1.31785229457299,0.2456821701054605,AZ,2023-05-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
161,1.03759785142061,0.0350274732865243,AZ,2023-05-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
162,2.83319721173422,0.3014623640005155,AZ,2023-05-07,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
163,5.99643933590693,0.30095490540119,AZ,2023-05-08,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
164,4.79608812735988,0.1115148242005705,AZ,2023-05-09,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
165,3.02932766555822,0.1499716609303915,AZ,2023-05-10,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1
166,0.217405789157345,0.0492275028021833,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
167,1.21467494098801,0.156002897418056,AZ,2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
168,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,4.22003781483282,0.168564493186115,CA,2023-04-02,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
170,6.09017570017641,0.1579110321779885,CA,2023-04-03,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
171,2.07834652626702,0.0813155843410225,CA,2023-04-04,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
172,6.15124163427175,0.1643811738791335,CA,2023-04-05,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
173,9.19822227189884,0.205078208669546,CA,2023-04-06,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
174,3.34916084860344,0.1454388200104975,CA,2023-04-07,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
175,3.2855182543888,0.131759002597311,CA,2023-04-08,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
176,0.578390594882781,0.0689904030733195,CA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
177,9.93037137196935,0.192369232583503,CA,2023-04-10,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
178,2.77044194014172,0.1065823230556885,CA,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
179,9.0085714410360591,0.2141216308843005,CA,2023-04-12,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
180,2.27215591358456,0.143728708771336,CA,2023-04-13,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
181,4.63886691755171,0.0775193286912685,CA,2023-04-14,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
182,3.40831044607681,0.1480408997369415,CA,2023-04-15,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
183,2.83439986574648,0.1482544105499115,CA,2023-04-16,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0
184,2.89918896362246,0.147369849457483,CA,2023-04-17,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
185,2.44740431631326,0.1280553974160245,CA,2023-04-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0
186,3.97860993836573,0.2141337442071655,CA,2023-04-19,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
187,2.9602888100212,0.2070617303216835,CA,2023-04-20,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
188,4.8827147633766,0.079169020399116,CA,2023-04-21,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
189,5.85197504346587,0.322435629892375,CA,2023-04-22,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
190,1.76234459764533,0.2622481713336715,CA,2023-04-23,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
191,1.98994256473719,0.156767369239213,CA,2023-04-24,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
192,7.58822640796968,0.2447108952625705,CA,2023-04-25,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
193,6.8470790720149,0.1459031146106855,CA,2023-04-26,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
194,3.44585483778352,0.1707558155585785,CA,2023-04-27,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1
195,2.87153065207862,0.180317984005084,CA,2023-04-28,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
196,5.64280855788896,0.279789949836065,CA,2023-04-29,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
197,4.20684775633324,0.196329798037374,CA,2023-04-30,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0
198,6.20573470702911,0.2512720946518675,CA,2023-05-01,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
199,6.94836049014916,0.278789434668237,CA,2023-05-02,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
200,4.58069567228888,0.198695567462799,CA,2023-05-03,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1
201,2.61868977014055,0.238607405675389,CA,2023-05-04,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
