...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
304,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
305,0.0183792467000036,0.0072260928135102,DC,2024-01-17,1,1,1,1,1,1,1,1
306,0.0156989725921187,0.00630892763556605,DC,2024-01-18,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
309,1.18130828639757,0.881206377629965,DC,2024-01-21,0,0,1,1,0,0,1,1
310,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
311,0.0311620857814653,0.00316019270441539,DC,2024-01-23,1,1,1,1,1,0,1,0
312,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
319,0.00271114639617186,0.001012226906754035,DC,2024-01-31,1,1,1,1,1,1,1,1
320,0.00260228023664751,8.7621675712263e-4,DC,2024-02-01,1,1,1,1,1,1,1,1
321,0.00196476690635294,7.5822547468222e-4,DC,2024-02-02,1,1,1,1,1,1,1,1
322,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
331,4.8250138438936e-4,1.7608926763614e-4,DC,2024-02-12,1,1,1,1,1,1,1,1
332,NA,NA,DC,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
337,0.168332369557909,0.03296765417846655,DE,2024-01-07,1,1,1,1,1,1,1,1
338,1.87912147794627,0.44830932574924,DE,2024-01-08,0,0,1,1,0,0,1,0
339,0.419864113437798,0.02599340803906255,DE,2024-01-09,1,1,1,1,0,0,1,1
340,1.09664813093256,0.791129573462715,DE,2024-01-10,1,0,1,0,0,1,1,0
341,0.442029414046122,0.1666724598694355,DE,2024-01-11,1,1,1,1,0,0,1,1
342,NA,NA,DE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA
343,0.176400249902711,0.01586653100954945,DE,2024-01-13,1,1,1,1,1,1,1,1
344,0.761731244762898,0.2192036561873725,DE,2024-01-14,1,1,1,0,1,1,1,1
345,0.0190333063289619,0.01229888060319915,DE,2024-01-15,1,1,1,1,1,0,1,0
346,0.279768567145348,0.01080965587055245,DE,2024-01-16,1,1,1,1,1,1,1,1
347,0.0540900952976474,0.0094907507869326,DE,2024-01-17,1,1,1,1,1,1,1,1
348,0.0951847487891505,0.00832453217711095,DE,2024-01-18,1,1,1,1,0,0,1,1
349,NA,NA,DE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
351,0.00919805913335346,0.0055875951465724,DE,2024-01-21,1,1,1,1,1,1,1,1
352,1.26137821734538,0.225292954842476,DE,2024-01-22,1,0,1,0,1,0,1,0
353,0.0884683284705789,0.00426695200303199,DE,2024-01-23,1,1,1,1,1,1,1,1
354,0.0720062560664373,0.00372499696645615,DE,2024-01-24,1,1,1,1,1,1,1,1
355,0.00526122799751905,0.003249892823614395,DE,2024-01-25,1,1,1,1,1,1,1,1
356,0.0157065003627646,0.00283377970803616,DE,2024-01-26,1,1,1,1,1,1,1,1
357,0.0326924853812045,0.0024696476916984,DE,2024-01-27,1,1,1,1,1,1,1,1
358,NA,NA,DE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
359,0.114844333894106,0.001873075128832355,DE,2024-01-29,1,1,1,1,1,1,1,1
360,0.0976891106369551,0.00163018713545389,DE,2024-01-30,1,1,1,1,0,0,1,1
361,0.0196865384929807,0.001418252799748995,DE,2024-01-31,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
363,0.00142028054182027,0.00107235879976362,DE,2024-02-02,1,1,1,1,1,1,1,1
364,0.0125241199541061,9.3204004752829e-4,DE,2024-02-03,1,1,1,1,1,1,1,1
365,0.0112396550291047,8.09862651081445e-4,DE,2024-02-04,1,1,1,1,1,1,1,1
366,0.00100266327607069,7.0352702084716e-4,DE,2024-02-05,1,1,1,1,1,1,1,1
367,0.038695606666896,6.11015770351075e-4,DE,2024-02-06,1,1,1,1,0,0,1,1
368,0.0188458043287655,5.30560937238065e-4,DE,2024-02-07,1,1,1,1,0,0,1,1
369,0.0158408640944014,4.6061464346409e-4,DE,2024-02-08,1,1,1,1,1,1,1,1
370,0.00560996612837684,3.9982290822207e-4,DE,2024-02-09,1,1,1,1,1,1,1,1
371,1.33652613460731,0.48703855609906,DE,2024-02-10,1,0,1,0,1,0,1,0
372,4.902654168171e-4,3.01119406546305e-4,DE,2024-02-11,1,1,1,1,1,1,1,1
373,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
374,0.00829379975337342,2.26673827108325e-4,DE,2024-02-13,1,1,1,1,1,1,1,1
375,1.30819453077798,0.2452291723016525,DE,2024-02-14,1,0,1,0,0,1,1,0
376,2.6451576307428,0.3273480318870645,DE,2024-02-15,1,0,1,0,1,0,1,0
377,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
378,0.00503628301965751,1.28315453184705e-4,DE,2024-02-17,1,1,1,1,1,1,1,1
379,0.991245849484705,0.2414782386559215,FL,2024-01-07,1,0,1,1,1,1,1,1
380,0.858381448726732,0.1155927443696965,FL,2024-01-08,1,1,0,1,1,0,1,0
381,0.413775553737548,0.01115448816063535,FL,2024-01-09,1,1,1,1,0,0,1,1
382,1.57820696537432,0.1377545166510535,FL,2024-01-10,1,1,0,1,1,0,0,1
383,0.779534869711392,0.087494411252963,FL,2024-01-11,1,1,1,1,0,1,0,1
384,0.483601754484644,0.0634740551172315,FL,2024-01-12,1,1,1,1,0,0,1,1
385,0.109850243634462,0.0065515900829632,FL,2024-01-13,1,1,1,1,1,1,1,1
386,0.0582165734599069,0.00572239564597695,FL,2024-01-14,1,1,1,1,1,1,1,1
387,0.514131915137258,0.0484366741165259,FL,2024-01-15,1,1,1,1,0,0,1,1
388,0.666108887131758,0.0660535505600815,FL,2024-01-16,1,1,1,1,1,0,1,0
389,3.1727221908243,0.1537913651168125,FL,2024-01-17,0,0,0,1,0,0,0,0
390,1.79001332919225,0.1132107832886285,FL,2024-01-18,1,0,0,0,0,0,1,0
391,1.12481962646985,0.090831527734868,FL,2024-01-19,1,1,0,1,0,0,0,0
392,0.217177022606849,0.00250348315107653,FL,2024-01-20,1,1,1,1,0,0,1,1
393,0.651075623533052,0.093484657608771,FL,2024-01-21,1,1,1,1,0,1,0,1
394,0.508430205370451,0.059324388041752,FL,2024-01-22,1,1,1,1,1,1,1,1
395,1.37419745948192,0.1063381890487195,FL,2024-01-23,1,0,0,0,0,1,0,0
396,2.69079333306528,0.2179483398868385,FL,2024-01-24,1,0,1,0,1,0,1,0
397,0.197830690510772,0.0012393064278104,FL,2024-01-25,1,1,1,1,1,1,1,1
398,0.757863265392904,0.05698215237456,FL,2024-01-26,1,1,1,0,1,0,1,0
399,0.011365978661083,9.331830161621e-4,FL,2024-01-27,1,1,1,1,1,1,1,1
400,NA,NA,FL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
401,0.420142687938546,7.0194765155308e-4,FL,2024-01-29,1,1,1,1,0,0,1,1
402,0.105129929125273,6.0860145008062e-4,FL,2024-01-30,1,1,1,1,1,0,0,1
403,0.353765531553697,5.27571182003575e-4,FL,2024-01-31,1,1,1,1,0,0,1,1
404,1.99455668381746,0.075157271483669,FL,2024-02-01,1,0,0,1,0,0,0,1
405,2.1126929293671,0.0850084606356355,FL,2024-02-02,1,0,0,1,0,0,0,1
406,1.23344805676815,0.162818564533176,FL,2024-02-03,1,0,0,1,1,0,0,1
407,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
408,1.1325585065888,0.1214953572393065,FL,2024-02-05,0,0,1,1,0,0,1,1
409,4.79004129375191,0.1479029035699435,FL,2024-02-06,0,0,0,0,0,0,0,0
410,1.7893093440845,0.078610809276793,FL,2024-02-07,1,0,0,0,1,0,0,0
411,0.783815480481729,0.0376951110169624,FL,2024-02-08,0,1,1,1,1,1,1,1
412,0.066481705244996,1.4507019957354e-4,FL,2024-02-09,1,1,1,1,1,0,0,1
413,0.00392929235678947,1.25647822617415e-4,FL,2024-02-10,1,1,1,1,1,1,1,1
414,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
415,1.27100655124199,0.1233203596941105,FL,2024-02-12,1,0,1,0,1,0,1,0
416,1.14323160872787,0.054904880860826,FL,2024-02-13,1,0,1,0,1,1,0,0
417,0.0190721589559647,7.070753291496e-5,FL,2024-02-14,1,1,1,1,1,1,1,1
418,0.0334655507660587,6.124420614772e-5,FL,2024-02-15,1,1,1,1,1,0,0,1
419,0.00691948429644067,5.3049389924385e-5,FL,2024-02-16,1,1,1,1,1,1,1,1
420,3.1238563442533e-4,4.59531345442294e-5,FL,2024-02-17,1,1,1,1,1,1,1,1
421,0.0824327406920127,0.0597598243544555,GA,2024-01-07,1,1,1,1,1,1,1,1
422,2.39267289021536,0.345612911887023,GA,2024-01-08,0,0,1,1,0,0,1,1
423,2.75067771607298,0.3152484543581,GA,2024-01-09,0,0,1,1,0,0,1,0
424,1.32476896537809,0.16532282423506,GA,2024-01-10,0,1,1,0,0,0,0,0
425,1.32236885046384,0.155074586742832,GA,2024-01-11,1,1,0,1,0,0,0,0
426,3.73215795354294,0.353996555202709,GA,2024-01-12,1,0,1,0,0,0,0,0
427,0.56440825921914906,0.147363446398745,GA,2024-01-13,1,1,1,1,0,0,1,1
428,0.540183436331594,0.1044183299329745,GA,2024-01-14,1,1,1,1,0,1,1,0
429,0.525510298177633,0.146485092590344,GA,2024-01-15,1,1,1,1,0,0,1,1
430,0.618854639429958,0.132776426952081,GA,2024-01-16,1,1,1,1,0,0,1,1
431,1.08037794298542,0.1352570119437025,GA,2024-01-17,1,1,0,1,0,0,0,0
432,1.85343117707845,0.2559267055651315,GA,2024-01-18,1,0,1,0,0,0,1,0
433,0.440761560065456,0.01514081465692675,GA,2024-01-19,1,1,1,1,0,0,1,1
434,0.721966436002492,0.0879753783647625,GA,2024-01-20,1,1,1,1,1,1,1,1
435,0.653115271697094,0.115778436792736,GA,2024-01-21,1,1,1,1,0,1,1,0
436,0.442306618335256,0.0778271245870655,GA,2024-01-22,1,1,1,1,0,1,1,0
437,1.60264573410093,0.1669984426568605,GA,2024-01-23,0,0,1,1,0,0,1,0
438,0.192260237075995,0.0080527717059864,GA,2024-01-24,1,1,1,1,1,1,1,1
439,0.120029302634078,0.0070763235861961,GA,2024-01-25,1,1,1,1,1,1,1,1
440,0.152110499613092,0.0062129212173443,GA,2024-01-26,1,1,1,1,1,1,1,1
441,0.0892089668042215,0.00545045512542855,GA,2024-01-27,1,1,1,1,1,0,1,0
442,0.264982859990174,0.00477793584786475,GA,2024-01-28,1,1,1,1,1,0,1,0
443,0.704058999681107,0.086129954504791,GA,2024-01-29,1,1,1,0,0,0,1,1
444,0.31204339912511,0.00366395086935537,GA,2024-01-30,1,1,1,1,1,1,1,1
445,0.678552221895444,0.056972458282158,GA,2024-01-31,1,1,1,1,0,1,1,0
446,0.561602025949945,0.002802712668002865,GA,2024-02-01,1,1,1,1,0,0,1,1
447,0.832112862409263,0.105243996733503,GA,2024-02-02,1,1,1,0,1,1,1,1
448,0.762415156073406,0.079654750574212,GA,2024-02-03,1,1,1,0,1,0,1,0
449,0.0520322351835246,0.001867655982623625,GA,2024-02-04,1,1,1,1,1,1,1,1
450,0.873114799903683,0.0955599000288435,GA,2024-02-05,1,1,1,0,0,1,1,0
451,0.606475148508848,0.001421681969889005,GA,2024-02-06,1,1,1,1,0,0,1,1
452,0.914799773225638,0.04118841720788825,GA,2024-02-07,1,1,0,1,1,1,0,0
453,0.0587862929097043,0.00108057107861061,GA,2024-02-08,1,1,1,1,1,1,1,1
454,0.0187296696617811,9.41591771943825e-4,GA,2024-02-09,1,1,1,1,0,0,1,1
455,0.00113196482235419,8.20242279756505e-4,GA,2024-02-10,1,1,1,1,1,1,1,1
456,0.0218145647582484,7.1433463956255e-4,GA,2024-02-11,1,1,1,1,1,1,1,1
457,0.0959876911589265,6.21943019980885e-4,GA,2024-02-12,1,1,1,1,1,0,1,0
458,1.82343583025438,0.1297641620896065,GA,2024-02-13,1,0,0,0,1,0,0,0
459,1.99814683183329,0.1770663534007465,GA,2024-02-14,1,0,0,0,1,0,0,0
460,0.125912165132443,4.09937212996905e-4,GA,2024-02-15,1,1,1,1,0,0,1,0
461,1.3639558206225,0.96432774057598,GA,2024-02-16,0,0,1,1,0,0,1,1
462,3.9288267063303e-4,3.10184600958505e-4,GA,2024-02-17,1,1,1,1,1,1,1,1
463,NA,NA,HI,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA
465,0.0623192297342134,0.1542134161776955,HI,2024-01-09,1,1,1,1,1,1,1,1
466,NA,NA,HI,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA
468,0.0471390896518255,0.1253749382657715,HI,2024-01-12,1,1,1,1,0,0,1,1
469,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
487,0.00564281110057231,0.0225105016853499,HI,2024-01-31,1,1,1,1,1,1,1,1
488,NA,NA,HI,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
505,1.88662820947531,0.22351623954753,IA,2024-01-07,1,0,1,0,0,0,1,0
506,0.73574185701773,0.2092856759373185,IA,2024-01-08,1,1,1,1,1,1,0,0
507,0.021512040861775,0.0182928623820348,IA,2024-01-09,1,1,1,1,1,1,1,1
508,1.20067390139002,0.130840396400161,IA,2024-01-10,1,1,1,0,0,0,1,1
509,0.43707490860081,0.100640163621528,IA,2024-01-11,1,1,1,1,1,0,1,0
510,0.0156138086508652,0.0129078752760418,IA,2024-01-12,1,1,1,1,1,1,1,1
511,1.1455317123078,0.4460861611822465,IA,2024-01-13,1,0,0,1,1,0,0,1
512,0.42038809751642,0.01017922829920935,IA,2024-01-14,1,1,1,1,1,0,1,0
513,0.079583275089238,0.009027311030337,IA,2024-01-15,1,1,1,1,0,0,1,1
514,0.0639657348628526,0.007999085096342,IA,2024-01-16,1,1,1,1,1,1,1,1
515,1.01452481336748,0.297449854310693,IA,2024-01-17,1,0,1,0,0,1,1,0
516,0.0899673117461988,0.0062661740107724,IA,2024-01-18,1,1,1,1,1,1,1,1
517,0.0455238085949722,0.0055401591981815,IA,2024-01-19,1,1,1,1,1,1,1,1
518,0.042539988713363,0.004895077095774175,IA,2024-01-20,1,1,1,1,1,1,1,1
519,0.0177709708660719,0.00432247080780675,IA,2024-01-21,1,1,1,1,1,1,1,1
520,3.33254414250816,0.382555672973829,IA,2024-01-22,0,0,1,1,0,0,1,1
521,2.80769208660978,0.342115439174032,IA,2024-01-23,0,0,0,1,0,0,0,1
522,1.37320352641026,0.167968566166803,IA,2024-01-24,1,0,1,0,0,0,1,0
523,0.699365200364949,0.103008725161121,IA,2024-01-25,0,1,1,1,1,1,1,1
524,0.00886815965724135,0.00230244377662982,IA,2024-01-26,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
526,0.115441499142714,0.001784236816192635,IA,2024-01-28,1,1,1,1,1,1,1,1
527,0.0492130118461693,0.001569831241080355,IA,2024-01-29,1,1,1,1,1,1,1,1
528,1.16779246157409,0.237502466717469,IA,2024-01-30,1,0,1,0,1,0,1,0
529,0.00125992286569578,0.00121408046664742,IA,2024-01-31,1,1,1,1,1,1,1,1
530,0.00843767873624124,0.00106724008671172,IA,2024-02-01,1,1,1,1,1,1,1,1
531,1.08542402194776,0.1372956893665765,IA,2024-02-02,1,0,1,0,1,0,1,0
532,0.00323343446860368,8.2408803730169e-4,IA,2024-02-03,1,1,1,1,1,1,1,1
533,7.695443119384e-4,7.23915371660805e-4,IA,2024-02-04,1,1,1,1,1,1,1,1
534,1.03373171983117,0.0881586192863865,IA,2024-02-05,1,0,1,0,1,1,0,0
535,1.12722580996279,0.15974314632258,IA,2024-02-06,0,0,1,1,0,0,1,1
536,0.0107432238686482,4.90183026173775e-4,IA,2024-02-07,1,1,1,1,1,1,1,1
537,0.0127591024422139,4.30309852825125e-4,IA,2024-02-08,1,1,1,1,1,1,1,1
538,0.015999951668246,3.77701039145815e-4,IA,2024-02-09,1,1,1,1,1,1,1,1
539,0.00668934984682018,3.3148572889277e-4,IA,2024-02-10,1,1,1,1,1,1,1,1
540,1.18792319881429,0.108633197877705,IA,2024-02-11,1,0,1,0,1,1,1,1
541,0.0247988792681008,2.552521068934e-4,IA,2024-02-12,1,1,1,1,1,1,1,1
542,0.0175154082738001,2.2395838411552e-4,IA,2024-02-13,1,1,1,1,0,0,1,1
543,0.00840137966454921,1.9648771927807e-4,IA,2024-02-14,1,1,1,1,1,1,1,1
544,2.25343848035992,0.2457157876696655,IA,2024-02-15,1,0,0,0,1,0,0,0
545,5.3038164647066e-4,1.51216452972845e-4,IA,2024-02-16,1,1,1,1,1,1,1,1
546,1.37652747208519,0.4918089845383505,IA,2024-02-17,1,0,1,0,1,0,1,0
547,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA
549,0.0450237514321319,0.0400917712159931,ID,2024-01-09,1,1,1,1,1,0,1,0
550,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
589,2.42497813792473,0.0775424720447885,IL,2024-01-07,0,0,1,1,0,0,1,0
590,1.71913312690765,0.1992910371464055,IL,2024-01-08,1,1,0,1,0,0,0,0
591,1.2896596263809,0.263314452661509,IL,2024-01-09,1,1,1,0,0,0,1,0
592,2.03982185305481,0.0767288722525405,IL,2024-01-10,0,0,1,1,0,0,1,1
593,3.68676714158319,0.229294492417921,IL,2024-01-11,1,0,0,0,0,0,0,0
594,3.00016138206123,0.276735518282453,IL,2024-01-12,0,0,1,1,0,0,1,0
595,3.18080020437862,0.3216133932262215,IL,2024-01-13,1,0,1,0,0,0,1,0
596,0.938910206395065,0.273902218487848,IL,2024-01-14,1,1,1,1,0,0,1,0
597,1.58474584263966,0.304783243595778,IL,2024-01-15,0,0,1,1,0,0,1,0
598,3.91203352862667,0.3098351333590365,IL,2024-01-16,0,0,0,0,0,0,0,0
599,1.11222478229402,0.0692045386272575,IL,2024-01-17,0,1,1,1,0,0,1,1
600,3.51765750935042,0.378757572283702,IL,2024-01-18,0,0,1,0,0,0,1,0
601,0.400908340019299,0.0836976027043215,IL,2024-01-19,1,1,1,1,1,0,1,0
602,0.65424612708353,0.2120827971998065,IL,2024-01-20,1,1,1,1,0,0,1,1
603,1.28719167712911,0.289255218522543,IL,2024-01-21,1,0,1,0,0,0,1,0
604,0.908442508109294,0.109447200367408,IL,2024-01-22,1,1,0,1,1,0,0,1
605,1.43391939179179,0.0907380604854595,IL,2024-01-23,0,1,1,0,1,0,1,0
606,0.658899108357928,0.072951890401192,IL,2024-01-24,1,1,1,1,0,1,1,0
607,0.628829170213191,0.0055543838056204,IL,2024-01-25,1,1,1,1,0,0,1,1
608,0.889537890693963,0.0498898474297031,IL,2024-01-26,1,1,1,1,0,0,1,1
609,0.767602908668624,0.104962320664301,IL,2024-01-27,1,1,1,0,1,0,1,0
610,0.75599264504768,0.0866966862988225,IL,2024-01-28,1,1,1,0,0,0,1,0
611,0.757550008339384,0.0573391747676455,IL,2024-01-29,1,1,1,1,0,0,1,0
612,1.63766901015117,0.147858186756567,IL,2024-01-30,1,0,0,1,1,0,0,0
613,0.449779456560935,0.002682561124692555,IL,2024-01-31,1,1,1,1,1,1,1,1
614,0.756170172082318,0.04892075945835855,IL,2024-02-01,1,1,1,1,0,1,1,0
615,1.96224119456791,0.1204721138420965,IL,2024-02-02,1,0,0,1,0,1,0,0
616,2.74299717873108,0.402750425049221,IL,2024-02-03,0,0,0,0,1,0,0,0
617,0.208801059155603,0.00163645739405778,IL,2024-02-04,1,1,1,1,1,1,1,1
