...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
26,0.0464292938215193,0.0155622002912524,AK,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
27,NA,NA,AK,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.0221490167928157,0.02202829853024585,AK,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
30,NA,NA,AK,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.98453755586657,0.418322742334021,AK,2023-04-07,1,1,1,0,1,1,1,1,0,0,1,1
35,NA,NA,AK,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0918643430768808,0.069252516141839,AK,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.0534531317928266,0.01282645174009105,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
44,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.0127017590809994,0.01171765803692685,AL,2023-03-07,1,1,1,1,1,1,1,1,0,0,1,1
46,0.0453313817158106,0.0112921073391199,AL,2023-03-08,1,1,1,1,1,1,1,1,0,0,1,1
47,1.01365270256511,0.2989675545029835,AL,2023-03-09,1,0,1,1,1,1,1,0,0,1,1,1
48,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0103790830150746,0.01018216737824605,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
53,0.0374013531038305,0.0102012643886038,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
54,0.0105203770918166,0.01027206332157245,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
55,0.00984626391497545,0.01039338088128455,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.16643205890045,0.449664612634568,AL,2023-03-20,1,1,0,1,1,0,1,1,0,1,1,0
59,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.0115960844945053,0.0117540000672689,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.0115776007233478,0.01267137321789995,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
63,1.14614940069411,0.4475069044618835,AL,2023-03-25,1,1,0,1,1,0,1,1,0,1,1,0
64,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.053725948285477,0.01451850458316335,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.025912875470463,0.0219490404672527,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0335868649416001,0.02528475577817515,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
75,2.30327356403312,0.838341174651345,AL,2023-04-06,1,1,0,1,1,0,1,1,0,1,1,0
76,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.142097652028062,0.03187612373851495,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.993580145113322,0.4249481968400135,AL,2023-04-10,1,0,1,1,1,1,1,0,0,1,1,1
80,1.12319952385359,0.80254342671287,AL,2023-04-11,0,1,0,1,1,1,0,1,0,1,1,1
81,0.0707922074455075,0.04496496474898445,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.0923313870975178,0.0541280309620335,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
84,0.1064438100883,0.0595528881989395,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
85,0.129885849015416,0.0243960429952899,AR,2023-03-05,1,1,1,1,1,1,0,1,0,1,1,1
86,1.16652925120325,0.02205306497824345,AR,2023-03-06,1,1,0,1,1,1,0,1,0,1,1,1
87,0.744823684001882,0.0199465637648368,AR,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
88,0.844150721510845,0.192672118525873,AR,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
89,0.282746371588184,0.0163702893456342,AR,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
90,0.256886171496912,0.01486739591599425,AR,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
91,1.10202243887347,0.4438484241975995,AR,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
92,1.09465544747607,0.7937095163289,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
93,0.0617711323588463,0.0113298236012348,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
94,0.955173518716122,0.2290274261250595,AR,2023-03-14,1,1,1,1,1,0,1,1,0,1,1,0
95,0.0516347118441531,0.00966837441169955,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
96,0.0495284423023616,0.00902129119000865,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
97,0.581674139219391,0.1730655411495535,AR,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
98,0.998775539050766,0.4224922759188205,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
99,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0777222414326244,0.0075650645411707,AR,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1
101,0.692011204108836,0.00748638288387305,AR,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
102,1.81466240048847,0.00753229883077365,AR,2023-03-22,0,1,0,1,1,1,0,1,0,0,1,0
103,0.0367719936616482,0.00771386716217305,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0373328024648317,0.00804624695442545,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,1.16017959213966,0.4499213968529555,AR,2023-03-26,1,1,0,1,1,0,1,1,0,1,1,0
107,0.0106205316966723,0.01017360645839815,AR,2023-03-27,1,1,1,1,1,1,1,1,0,0,1,1
108,1.81764032205573,0.2914243728587835,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,0,1
109,0.914539420384383,0.0128618268385606,AR,2023-03-29,1,1,0,1,1,1,1,1,1,1,1,1
110,0.0484042408555488,0.01472055994072945,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
111,0.014150366316399,0.0169985485120868,AR,2023-03-31,1,1,1,1,1,1,1,1,0,0,1,1
112,0.0177033374705644,0.01976178299107285,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
113,0.0716023222169964,0.0230826314550274,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
114,0.0246950254665747,0.02703875593620305,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
115,0.704066599615053,0.03171160748472265,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
116,0.412555498207349,0.0371845573176277,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
117,0.0364389518624961,0.04354077495742595,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
118,1.04973677941644,0.4296542747166865,AR,2023-04-07,1,1,1,1,1,0,1,1,0,1,1,0
119,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.178260144849316,0.0686917827300275,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
121,0.368631012568359,0.0793337663651495,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
122,0.0845471738268416,0.0912000175355255,AR,2023-04-11,1,1,1,1,1,1,1,1,0,1,0,1
123,0.273148663283049,0.10433337827299,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.63461161722678,0.075763435439565,AZ,2023-03-05,1,1,1,1,1,1,1,0,0,1,1,1
128,1.61746820960445,0.116850349801367,AZ,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,0
129,0.876394907995124,0.055558477544209,AZ,2023-03-07,1,1,1,1,1,1,0,0,0,1,1,1
130,0.838071550932199,0.221606292954317,AZ,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
131,0.129021922216818,0.00450505404661353,AZ,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
132,0.0807733498377131,0.004029659972781325,AZ,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
133,1.58753451309755,0.181188159025154,AZ,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
134,0.794705893945377,0.0731222400772065,AZ,2023-03-12,1,1,1,0,1,1,0,0,1,0,1,1
135,4.89635571557329,0.1560141320931835,AZ,2023-03-13,0,1,0,1,1,0,0,0,0,1,1,0
136,0.698473570887403,0.0794503237218115,AZ,2023-03-14,1,0,1,1,1,1,1,0,0,1,1,1
137,1.35326838057305,0.117675247126119,AZ,2023-03-15,1,1,0,0,1,1,1,0,0,0,1,1
138,0.251694497320284,0.002174734742845535,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
139,2.12621256428651,0.62439399267179,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
140,2.48850180422652,0.617161047130735,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
141,2.8175349299641,0.1796671487500915,AZ,2023-03-19,0,1,0,1,1,0,0,0,0,1,1,0
142,2.91824550075667,0.0929331824441265,AZ,2023-03-20,0,1,0,1,1,1,0,1,0,0,1,1
143,2.09011256729966,0.177431832120805,AZ,2023-03-21,1,0,0,0,1,1,0,0,0,1,1,1
144,1.13822536714174,0.100214906601396,AZ,2023-03-22,1,0,0,1,1,1,0,0,0,0,1,1
145,0.898440797125646,0.118489936213859,AZ,2023-03-23,0,1,1,1,1,1,0,1,0,1,1,1
146,0.0519310815695637,0.00127967594105028,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
147,0.00169623603531589,0.001248200492146315,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
148,1.30764041588002,0.1061763702001335,AZ,2023-03-26,0,0,0,1,1,1,0,0,0,1,1,1
149,3.12365782221538,0.116603922773667,AZ,2023-03-27,0,1,0,0,1,0,1,1,0,1,1,0
150,1.07619784851353,0.04549153605714235,AZ,2023-03-28,1,1,1,1,1,0,1,0,0,0,1,0
151,0.203145920537386,0.001291392917216875,AZ,2023-03-29,1,1,1,1,1,1,0,1,0,1,1,1
152,2.51290191920026,0.238007402311433,AZ,2023-03-30,0,1,0,0,1,0,0,1,0,0,1,0
153,0.00759534858917363,0.00143582065579132,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
154,1.20355427266253,0.315782486479524,AZ,2023-04-01,0,1,0,1,1,1,0,1,0,1,1,1
155,1.01641070217011,0.1579766911211385,AZ,2023-04-02,1,1,1,0,1,1,1,1,0,0,1,1
156,0.568834497842598,0.050290888433569,AZ,2023-04-03,1,1,1,1,1,1,1,1,0,0,0,1
157,3.00756951901952,0.1805732085942125,AZ,2023-04-04,0,1,0,0,1,0,0,1,0,0,1,0
158,1.00352870959356,0.082511389328337,AZ,2023-04-05,0,1,1,1,1,1,0,1,0,1,0,1
159,0.044511679138464,0.0027666495736736,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
160,0.121185932776347,0.003208969550029545,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
161,0.822155778262241,0.095466757748223,AZ,2023-04-08,1,1,1,0,1,1,1,0,1,0,1,1
162,2.24216647931606,0.141514921310779,AZ,2023-04-09,1,1,0,0,1,1,1,1,0,0,0,1
163,2.69723282308458,0.14278856928285,AZ,2023-04-10,1,1,0,0,1,1,1,1,0,0,0,1
164,3.69931116024372,0.222046418133774,AZ,2023-04-11,1,0,0,0,1,0,1,1,0,0,0,0
165,0.0283005400794967,0.00735732033222725,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
166,0.198527939773919,0.0087633906951362,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
167,1.10675836444774,0.305829532628422,AZ,2023-04-14,0,1,1,1,1,1,0,1,0,1,1,1
168,0.316893639865781,0.0124383309997755,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
169,3.33622786826282,0.058172856465385,CA,2023-03-05,0,1,0,1,1,1,0,1,0,1,0,0
170,4.4658257054698,0.1674957449578995,CA,2023-03-06,0,1,0,1,1,1,0,1,0,1,1,1
171,7.87370191845612,0.1793131948524585,CA,2023-03-07,0,0,0,1,1,0,0,0,0,1,1,0
172,16.7724881662502,0.182000568324852,CA,2023-03-08,0,0,0,0,1,0,0,0,0,0,0,0
173,3.44931123668257,0.0909884537266315,CA,2023-03-09,0,1,1,1,1,0,0,1,0,1,0,0
174,5.39357980195655,0.1284618307516005,CA,2023-03-10,1,1,0,0,1,0,0,1,0,0,0,0
175,1.27293484362179,0.0872002694454265,CA,2023-03-11,1,1,1,1,1,1,0,0,1,0,0,0
176,6.75473694118004,0.14925998474587,CA,2023-03-12,1,1,0,0,1,0,0,0,0,0,1,0
177,9.12359069381757,0.169786779914717,CA,2023-03-13,0,0,0,0,1,0,0,0,0,0,0,0
178,6.23357471297248,0.1337600936341005,CA,2023-03-14,0,1,0,1,1,0,0,0,0,0,0,0
179,7.63724502100828,0.132883941890615,CA,2023-03-15,0,0,0,1,1,0,0,0,0,0,0,0
180,3.20348023013844,0.0982551166135425,CA,2023-03-16,1,1,0,1,1,0,1,1,0,0,0,0
181,8.08301467064061,0.1545893224633025,CA,2023-03-17,1,0,0,0,1,0,0,0,0,0,0,0
182,3.3715534085963,0.133692873111623,CA,2023-03-18,1,0,0,1,1,0,0,0,0,0,0,0
183,6.82466365088061,0.17523271042045999,CA,2023-03-19,0,0,0,1,1,0,0,0,0,1,0,0
184,1.37807443210436,0.06140692631965,CA,2023-03-20,1,0,1,1,1,0,0,0,0,0,0,0
185,2.46533617585632,0.0904421914453765,CA,2023-03-21,1,0,0,1,0,0,0,0,0,0,0,0
186,6.76796123766813,0.124672219908553,CA,2023-03-22,0,1,0,0,1,0,0,0,0,0,0,0
187,7.53042053183293,0.138941419689823,CA,2023-03-23,1,0,0,0,1,0,0,0,0,0,1,0
188,6.40274404804374,0.135842564019409,CA,2023-03-24,1,0,0,0,1,0,0,0,0,0,0,0
189,10.2062773879879,0.241462590009481,CA,2023-03-25,0,0,0,1,0,0,0,0,0,1,0,0
190,7.41541126671545,0.177699196846984,CA,2023-03-26,1,1,0,1,0,0,0,1,0,1,0,0
191,3.2177023207726,0.097999853941417,CA,2023-03-27,0,0,0,1,1,0,0,0,0,0,0,0
192,0.913953016624333,0.051040433867966,CA,2023-03-28,1,1,1,1,1,1,0,1,0,0,0,1
193,10.5273790626921,0.2066533332407075,CA,2023-03-29,0,0,0,0,0,0,0,1,0,0,0,0
194,1.2419632037861,0.0702840939602225,CA,2023-03-30,1,0,1,1,1,1,0,0,0,1,0,1
195,3.10238086086944,0.120215721630568,CA,2023-03-31,0,0,0,1,1,0,0,0,0,0,0,0
196,8.05608473631846,0.206510415045905,CA,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0
197,6.29014226302936,0.1722901331156345,CA,2023-04-02,1,0,0,0,1,0,1,0,0,0,0,0
198,7.58638240235629,0.159923510904222,CA,2023-04-03,1,0,0,0,1,0,0,0,0,0,0,0
199,2.29541525670329,0.08123031008535,CA,2023-04-04,1,0,1,1,0,0,1,0,0,1,0,0
200,8.43361337842201,0.167212625086569,CA,2023-04-05,1,0,0,0,1,0,1,0,0,0,0,0
201,11.6228421132203,0.210008489166586,CA,2023-04-06,1,0,0,0,0,0,0,0,0,0,0,0
202,6.44500426190309,0.148957219190749,CA,2023-04-07,1,0,0,0,0,0,0,0,0,0,0,0
203,1.7888650993587,0.129725374401928,CA,2023-04-08,1,1,1,1,1,0,1,1,0,1,0,0
204,1.06111137680505,0.073796980885866,CA,2023-04-09,1,1,1,1,1,1,1,1,0,0,0,1
205,14.0375315389434,0.1977156112057995,CA,2023-04-10,0,1,0,0,0,0,0,1,0,0,0,0
206,9.21554759787029,0.113565514578594,CA,2023-04-11,1,0,1,0,0,0,0,0,0,0,0,0
207,10.4453802622053,0.2169631422196745,CA,2023-04-12,0,0,0,0,0,0,0,0,0,0,0,0
208,6.92394359769785,0.1494066711626275,CA,2023-04-13,1,0,1,0,0,0,1,0,0,0,0,0
209,9.22994827087234,0.089288351787772,CA,2023-04-14,1,1,0,1,0,0,1,1,0,0,0,0
210,4.73355944676002,0.153612923156856,CA,2023-04-15,0,0,1,1,0,0,0,0,0,0,0,0
211,0.0404898187339567,6.44631067593005e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
212,1.92144185688382,0.241000139176386,CO,2023-03-06,0,1,0,1,1,0,0,0,0,1,1,0
213,0.743968227046951,0.074184870025106,CO,2023-03-07,0,1,1,1,1,1,0,1,0,1,1,1
214,0.828569271225526,0.087762103915894,CO,2023-03-08,0,1,1,1,1,1,1,1,1,1,1,1
215,0.0189605466608333,4.0354739320089e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0101439198063639,3.6650538852597e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
217,8.0617244359018e-4,3.36589064725355e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
218,0.00201943635169917,3.13088206974315e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
219,0.00208374402054703,2.95479959364795e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0140640387434089,2.83421743604455e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
221,0.0761275055016577,2.7675026260078e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
222,0.0463906841019952,2.7548690271332e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
223,1.21651149452907,0.1948287372186575,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
224,1.33317088397055,0.486786254812654,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
225,1.19052529867199,0.162476448695585,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
226,0.0482298885655317,3.32311761920315e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
227,1.13796954456571,0.120924742500633,CO,2023-03-21,1,1,0,1,0,1,1,1,0,1,0,1
228,5.57189744570354,0.540388310277385,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
229,1.13582224046382,0.1217173179262835,CO,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,1
230,0.0177095835990957,5.4096434680944e-4,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
231,4.3088258936802e-4,6.32672455988695e-4,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
232,1.21038692826315,0.1936381024940475,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
233,0.0203777695835601,8.89774876666265e-4,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0158145313007425,0.00106605888661701,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0247930405736345,0.001283208904032065,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
236,0.0216591801967795,0.00154952833303811,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00139447114422291,0.002269662292380055,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.09595050502676,0.1591092825009095,CO,2023-04-03,1,1,0,0,1,1,1,1,0,0,1,1
241,0.00789831603888591,0.004005581179513575,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00233295740756809,0.0048181549480035,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0818131183586763,0.00577530028265735,CO,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00439478177969226,0.0081925093004801,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00554921844928567,0.00968635228553915,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00752491721705163,0.01139125879617725,CO,2023-04-10,1,1,1,1,1,1,1,1,0,1,0,1
248,1.06884466245657,0.189631145785509,CO,2023-04-11,1,0,1,1,1,1,1,0,0,1,1,1
249,0.0651030145768238,0.01548691543044595,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
250,0.123083331321389,0.0178984037839937,CO,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
251,1.00937943253947,0.127271101813227,CO,2023-04-14,0,1,1,1,1,1,0,1,0,1,1,1
252,0.0186832884797187,0.023481670911128,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0165358101821737,0.002091082945546965,CT,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
254,0.0659663170718042,0.002175796574145765,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
255,1.85315239835295,0.236677414674593,CT,2023-03-07,0,1,0,1,1,0,0,1,0,0,1,0
256,1.07245414532266,0.13697829062511,CT,2023-03-08,1,1,1,1,1,0,0,1,1,1,1,0
257,0.120880048313055,0.00253103256278322,CT,2023-03-09,1,1,1,1,1,1,1,1,0,0,1,1
