...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23B_95_CI,other_95_CI
64,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0253252414498637,0.0172240252477136,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.0310113133448648,0.0197723131073152,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.90134300430008,0.8454199506273,AL,2023-04-06,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0
69,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.119552093396556,0.0247148083703591,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.0018369490219,0.426061686197937,AL,2023-04-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
73,1.14043615674861,0.816833460860515,AL,2023-04-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
74,0.0573065780461897,0.0341102600330203,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
75,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.0681545718702273,0.04038840744358135,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,0.076267123112875,0.0440076546354738,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0933833922760549,0.0523399953804175,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.093516865752123507,0.0571089169165585,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.109055141282846,0.0623179621047045,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.13141852300209,0.78526472759144506,AR,2023-03-12,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.0556725983831335,0.01249690698487345,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.940605579994523,0.2265067178030205,AR,2023-03-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
88,0.0509112203940012,0.0104300929551141,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
89,0.0438020433886767,0.00958142733487245,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
90,0.642288851913592,0.1727844587237,AR,2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
91,1.01815701976766,0.421835817639615,AR,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
92,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0665055035645191,0.00720800308906315,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.595259862692539,0.00683755618853715,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,1.5912583597878,0.0065478528656889,AR,2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
96,0.0295397340917459,0.00633707443723045,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0279179527165853,0.0062048886335989,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.16654100021665,0.45201709996071,AR,2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
100,0.0068904444383583,0.00630143402846715,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1.92616877143724,0.295215017718815,AR,2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
102,0.682810948408648,0.0068319734950932,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,0.0298721825105713,0.00726559004044715,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0.00847410906599591,0.0078303684762248,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.00947073364509252,0.00854445854941625,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.0361637441561199,0.0094295546077989,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.0105659571940707,0.0105112127661245,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.410367361439906,0.0118191472969632,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,0.226893999735658,0.01338748572168005,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.0154678476667839,0.01525495917116855,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,1.09489444249316,0.4383549860535155,AR,2023-04-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
112,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0799223979949506,0.02310983459049255,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.169980936147629,0.02665416972747315,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0.0302445267563767,0.0307593799692363,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.11062689430438,0.03548919533716115,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
117,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.967168017702841,0.420361447235175,AR,2023-04-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
121,0.207542241442355,0.070840527107675,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.123054455488034,0.1169564868032425,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.613623965369931,0.1313913783515485,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
127,0.766885276409178,0.0731460975396995,AZ,2023-03-12,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
128,3.86764268187041,0.1548011641081745,AZ,2023-03-13,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
129,0.656150513356272,0.0790208940259665,AZ,2023-03-14,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
130,1.13989560795283,0.1167071421836125,AZ,2023-03-15,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
131,0.314437360739975,0.003160189479191455,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,2.07872284365098,0.614030447473445,AZ,2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
133,2.45501447089196,0.60896610751078,AZ,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
134,2.56508341701389,0.177745323446764,AZ,2023-03-19,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
135,2.63148180610642,0.0923978460433585,AZ,2023-03-20,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
136,1.89550831657822,0.175346654988215,AZ,2023-03-21,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
137,1.02936112107526,0.099464235611652,AZ,2023-03-22,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
138,0.842438837558309,0.117646417949515,AZ,2023-03-23,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
139,0.0770023463707311,0.001994618057030485,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.00245269886595445,0.00192814987407503,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.16543944647177,0.1053974953174605,AZ,2023-03-26,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
142,2.63805282907212,0.115450267339699,AZ,2023-03-27,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
143,1.08160242182245,0.0455212286944675,AZ,2023-03-28,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
144,0.268276334483898,0.001786719460922465,AZ,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,2.33987330899597,0.2357885451625695,AZ,2023-03-30,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
146,0.00966606112628143,0.001783760295486715,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
147,1.17650076033341,0.314017775483753,AZ,2023-04-01,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
148,0.917158081072535,0.156270220201362,AZ,2023-04-02,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
149,0.695629182146158,0.0511804233862435,AZ,2023-04-03,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
150,2.72397664427256,0.178987967810706,AZ,2023-04-04,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
151,1.0739961602065,0.083297995779579,AZ,2023-04-05,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
152,0.0428516221368728,0.0020490426161245,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,0.121015004549269,0.00213957132208419,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,0.700377534706154,0.0940899109526775,AZ,2023-04-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
155,2.30422629188352,0.143953643798747,AZ,2023-04-09,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
156,2.51689028252098,0.1434200126719495,AZ,2023-04-10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
157,3.34309318671317,0.2220146119629835,AZ,2023-04-11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
158,0.0174898710814725,0.002875765324687755,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,0.13690618044687,0.00309691970652622,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.12855284323665,0.311336920180731,AZ,2023-04-14,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
161,0.213123653479888,0.00364088397864147,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,1.51384326693397,0.2632124227098295,AZ,2023-04-16,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0
163,1.54446508460514,0.1081210426851235,AZ,2023-04-17,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
164,1.67303432340253,0.1818470992613055,AZ,2023-04-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
165,1.44021958808069,0.04168565306043845,AZ,2023-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
166,4.40558352317132,0.2534105468752035,AZ,2023-04-20,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
167,1.16935412299642,0.86312433303885,AZ,2023-04-21,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
168,0.108325913609882,0.0072264206551859,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,5.84853638836443,0.148615674448912,CA,2023-03-12,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
170,7.89029726237448,0.1687989786521375,CA,2023-03-13,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
171,5.33267295583243,0.133235935382204,CA,2023-03-14,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
172,6.60236846352277,0.1323530773505685,CA,2023-03-15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
173,1.7379236474105,0.0979698984747415,CA,2023-03-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
174,6.90399713760322,0.153520532034429,CA,2023-03-17,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
175,2.77414975892636,0.132886253391784,CA,2023-03-18,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
176,5.90966511052185,0.1739003965496415,CA,2023-03-19,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0
177,1.8814790021855,0.0616383222209645,CA,2023-03-20,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
178,1.86423196499115,0.09008320260805,CA,2023-03-21,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
179,4.89125281355414,0.123799254714327,CA,2023-03-22,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
180,5.88196754973197,0.137762424208298,CA,2023-03-23,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
181,4.88054449025679,0.134776307365076,CA,2023-03-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,8.93113034132151,0.238059024425267,CA,2023-03-25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
183,5.51765575215905,0.1752143788886165,CA,2023-03-26,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
184,2.2302607529742,0.0973880350579535,CA,2023-03-27,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
185,1.64385048848634,0.0517627758378255,CA,2023-03-28,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
186,8.36228045993041,0.203317526780421,CA,2023-03-29,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
187,1.91495100823195,0.070803811478168,CA,2023-03-30,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1
188,2.40273662750706,0.1194841261497155,CA,2023-03-31,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
189,7.06718318554884,0.203337075622675,CA,2023-04-01,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
190,4.9370777613598,0.170084106543271,CA,2023-04-02,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
191,5.93858940675033,0.158418834532962,CA,2023-04-03,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
192,3.77682913805329,0.0826876058898365,CA,2023-04-04,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
193,6.85662358712538,0.165553935155337,CA,2023-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
194,9.97328479073753,0.207035192934391,CA,2023-04-06,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
195,6.40421924862142,0.1487006873282115,CA,2023-04-07,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
196,1.48561497354683,0.1294941357716435,CA,2023-04-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
197,1.52905384353516,0.0788401241756155,CA,2023-04-09,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
198,13.8365487343904,0.197092080266115,CA,2023-04-10,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
199,14.2375731580143,0.1187001305964925,CA,2023-04-11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
200,10.3782485387811,0.216103013238803,CA,2023-04-12,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
201,10.7531603470162,0.1543185710706485,CA,2023-04-13,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
202,15.5075864694169,0.1003358379152815,CA,2023-04-14,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
203,7.66495563382755,0.161878390683173,CA,2023-04-15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
204,11.0573017769557,0.1814805917864865,CA,2023-04-16,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
205,19.0277899507521,0.179216209194448,CA,2023-04-17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
206,13.4928226680906,0.174086571921286,CA,2023-04-18,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
207,12.8195353107777,0.251018457844581,CA,2023-04-19,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
208,13.5554686909971,0.249246527408246,CA,2023-04-20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
209,17.9835379187236,0.174628588221431,CA,2023-04-21,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
210,8.49689095867259,0.3467923940745695,CA,2023-04-22,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
211,0.00749609603054686,9.9536312971489e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.0060860245216538,9.75779027376735e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.0371307668117229,9.66220496063725e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,0.210183121441842,9.66524868388395e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
215,0.141476450003512,9.76757050478695e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,1.12005424988926,0.1914468138236075,CO,2023-03-17,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
217,1.27288250784228,0.477207815532417,CO,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
218,1.0779281412415,0.159775637529127,CO,2023-03-19,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
