...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
115,1.61391688220191,0.004213555878391845,AR,2022-08-16,1,0,0,1,1,1,0,0,0,1
116,0.445949158882886,0.0420332815825101,AR,2022-08-17,1,1,1,1,1,1,0,0,1,1
117,0.495350096928864,0.06642404299182,AR,2022-08-18,1,1,1,1,1,1,0,0,1,1
118,2.38638415395724,0.272477549883885,AR,2022-08-19,0,0,0,1,1,0,1,0,1,1
119,0.623622760558811,0.003805631306727405,AR,2022-08-20,1,1,1,1,1,1,0,0,1,1
120,2.02853973787288,0.196113205616052,AR,2022-08-21,1,0,0,1,0,1,0,0,1,0
121,5.28527530057745,0.197897162345378,AR,2022-08-22,0,0,0,1,1,0,0,0,1,1
122,0.835448806746201,0.03950807915541955,AR,2022-08-23,1,1,1,1,1,1,1,1,1,1
123,2.18820913950425,0.116618881933814,AR,2022-08-24,0,1,0,1,0,0,0,0,1,0
124,2.83423278127682,0.143251369152544,AR,2022-08-25,0,0,0,1,1,0,0,0,1,1
125,0.568767489966831,0.0713977962077675,AR,2022-08-26,1,1,1,1,1,1,1,1,1,1
126,0.369118931825851,0.0417704808864264,AR,2022-08-27,1,1,1,1,1,1,0,0,1,1
127,1.86879415578111,0.174745077240174,AZ,2022-07-17,1,0,1,1,1,1,0,0,0,1
128,1.96002001846073,0.19275929186185,AZ,2022-07-18,0,1,0,1,1,0,0,0,1,1
129,1.52726246371743,0.1220880985761,AZ,2022-07-19,1,1,1,0,1,1,0,0,0,1
130,2.020081765548,0.0209493771124516,AZ,2022-07-20,1,0,0,1,1,1,0,0,0,1
131,0.0236703853147093,0.0189360400967786,AZ,2022-07-21,1,1,1,1,1,1,1,1,1,1
132,0.410539137185447,0.10080217610515,AZ,2022-07-22,1,1,1,1,1,1,0,0,1,1
133,1.28571914077527,0.1570718023574705,AZ,2022-07-23,1,1,1,1,0,1,0,0,1,0
134,1.31097474665141,0.14929451062639,AZ,2022-07-24,1,0,1,1,1,1,1,0,0,1
135,1.97825812494218,0.1271785039881935,AZ,2022-07-25,1,1,1,1,1,1,0,0,0,1
136,1.77048173127818,0.1202002178930685,AZ,2022-07-26,1,1,1,1,1,1,0,0,0,1
137,4.5600018129124,0.1365352664694535,AZ,2022-07-27,1,0,0,1,1,1,0,0,1,1
138,0.767917810262314,0.0738497968354835,AZ,2022-07-28,1,1,1,1,1,1,0,0,1,1
139,8.60983761098824,0.1868790826192025,AZ,2022-07-29,1,0,0,1,1,1,0,0,1,1
140,2.40702647762948,0.138876083660341,AZ,2022-07-30,1,0,0,1,1,1,0,1,0,1
141,0.827597472290907,0.05485810440456,AZ,2022-07-31,1,1,1,1,1,1,0,0,0,1
142,7.90234022257913,0.2574569739676385,AZ,2022-08-01,1,0,0,0,0,1,0,0,0,0
143,5.76496164640506,0.12002491473919,AZ,2022-08-02,1,0,0,1,0,1,1,0,0,0
144,8.61887821486023,0.2515326947688975,AZ,2022-08-03,0,0,0,1,0,0,0,0,0,0
145,1.78513124710839,0.106445037160211,AZ,2022-08-04,1,0,0,1,1,1,0,0,1,1
146,2.08425207657818,0.0949977140133545,AZ,2022-08-05,1,0,0,1,1,1,0,0,0,1
147,2.19136556357182,0.107108425869639,AZ,2022-08-06,1,0,0,1,0,1,0,0,1,0
148,2.75615080237465,0.1413021650481755,AZ,2022-08-07,1,1,0,0,0,1,0,0,0,0
149,0.717566766578433,0.0534858237872185,AZ,2022-08-08,1,1,1,1,1,1,0,0,1,1
150,2.9476999433882,0.072221837967731,AZ,2022-08-09,1,1,1,1,0,1,0,1,1,0
151,7.9368958494883,0.132653757509884,AZ,2022-08-10,1,0,0,1,1,1,0,0,0,1
152,4.89234049496238,0.1131461421410855,AZ,2022-08-11,1,0,0,1,1,1,0,0,0,1
153,1.61161826923378,0.0835617137018045,AZ,2022-08-12,1,1,0,1,1,1,0,0,1,1
154,0.884037795439771,0.0493148051223784,AZ,2022-08-13,1,1,1,0,1,1,1,0,0,1
155,1.78581629710783,0.090302476789847,AZ,2022-08-14,1,0,0,1,1,1,0,0,1,1
156,7.09176659699119,0.127777065916963,AZ,2022-08-15,0,0,0,1,0,0,0,0,0,0
157,0.830299610839286,0.04614362903284645,AZ,2022-08-16,1,1,1,1,1,1,1,1,1,1
158,3.00270155706169,0.0893230813990335,AZ,2022-08-17,1,0,0,1,0,1,0,0,0,0
159,6.10774223236679,0.1699988103012135,AZ,2022-08-18,1,0,0,1,1,1,0,0,1,1
160,2.44647929597627,0.10861674143559,AZ,2022-08-19,1,0,0,1,1,1,0,0,1,1
161,0.588081209059418,0.063362373754789,AZ,2022-08-20,1,1,1,1,1,1,0,0,1,1
162,8.47046417480795,0.2159924295204545,AZ,2022-08-21,1,0,0,1,0,1,0,0,1,0
163,9.03348893803207,0.127130624695578,AZ,2022-08-22,1,0,0,1,1,1,0,0,1,1
164,0.974614632185727,0.050430070944911,AZ,2022-08-23,1,0,1,1,1,1,0,0,1,1
165,7.9518632362959,0.1897135162794025,AZ,2022-08-24,1,0,0,1,1,1,0,0,1,1
166,0.834419996195535,0.086805224824479,AZ,2022-08-25,1,0,0,1,1,1,0,0,1,1
167,3.51964704153257,0.123933147109171,AZ,2022-08-26,1,0,0,1,0,1,0,0,1,0
168,1.57995598511347,0.0767175475454045,AZ,2022-08-27,1,0,0,1,1,1,0,0,1,1
169,8.81577553247197,0.177700913119366,CA,2022-07-17,0,0,0,1,0,0,0,0,0,0
170,7.68674429052024,0.1520570163533195,CA,2022-07-18,0,0,1,1,0,1,0,0,0,0
171,8.01886338597597,0.1590226909485785,CA,2022-07-19,0,1,0,1,0,0,0,0,0,0
172,10.0746302282446,0.146585276618674,CA,2022-07-20,0,0,1,1,0,0,0,0,0,0
173,6.37768377911088,0.142838563358176,CA,2022-07-21,0,1,1,0,0,0,0,0,0,0
174,6.41973932232586,0.140424170389812,CA,2022-07-22,0,1,1,0,0,0,0,0,0,0
175,15.1861277612034,0.1796316068354555,CA,2022-07-23,1,0,0,0,1,1,0,0,0,1
176,12.7777583958804,0.150638498508744,CA,2022-07-24,0,0,0,1,0,0,0,0,0,0
177,31.0021519940949,0.1515674887198405,CA,2022-07-25,0,0,0,1,0,0,0,0,0,0
178,7.37868789027794,0.1213338154003655,CA,2022-07-26,0,1,1,1,0,0,0,0,1,0
179,19.1816586730805,0.149888569620389,CA,2022-07-27,0,0,0,1,0,0,0,0,0,0
180,3.82748652626805,0.08911194232311,CA,2022-07-28,1,0,0,1,0,0,0,0,0,0
181,6.10601845217832,0.1234898296546345,CA,2022-07-29,0,0,0,1,0,0,0,0,0,0
182,3.42412701505424,0.108991072576023,CA,2022-07-30,0,0,1,1,1,0,0,0,0,1
183,10.8342509207287,0.114692828905754,CA,2022-07-31,1,0,0,1,0,0,0,0,0,0
184,5.35513066127023,0.093174146728272,CA,2022-08-01,0,0,1,0,0,0,0,0,0,0
185,5.80955342600218,0.098102183302797,CA,2022-08-02,0,1,0,1,0,0,0,0,0,0
186,19.7018175155372,0.139037761341512,CA,2022-08-03,0,0,0,0,0,0,0,0,0,0
187,21.3737544337996,0.122991705405658,CA,2022-08-04,0,0,0,1,1,0,0,0,0,1
188,6.73677076634222,0.1230706245234045,CA,2022-08-05,0,0,0,0,1,0,0,0,0,1
189,11.7565160427572,0.1244837088764325,CA,2022-08-06,0,0,0,1,1,0,0,0,0,1
190,1.76432950034826,0.070029777456488,CA,2022-08-07,1,1,1,1,0,1,0,1,0,0
191,21.819436830614,0.1441593448222865,CA,2022-08-08,1,0,0,1,0,1,0,0,0,0
192,8.06139678787438,0.096850211716329,CA,2022-08-09,0,0,0,1,1,0,0,0,0,1
193,11.0815162356564,0.092583032148593,CA,2022-08-10,0,0,0,0,0,0,1,0,0,0
194,15.9044362107426,0.103159337048575,CA,2022-08-11,1,0,0,0,0,1,0,0,0,0
195,12.9672010105618,0.088846940415587,CA,2022-08-12,1,0,0,1,0,0,0,0,0,0
196,13.4929552108398,0.0988329189211515,CA,2022-08-13,0,0,0,0,0,0,0,0,0,0
197,5.22111367854898,0.076827064514069,CA,2022-08-14,1,0,0,1,0,1,0,0,0,0
198,17.3694189493066,0.090078108030261,CA,2022-08-15,0,0,0,0,0,0,0,0,0,0
199,12.2785196623265,0.07967693923623,CA,2022-08-16,0,0,0,1,0,0,0,0,0,0
200,16.4048650613991,0.0964040154920575,CA,2022-08-17,0,0,0,0,0,0,0,0,0,0
201,2.87000737569072,0.062701284626733,CA,2022-08-18,0,1,0,1,0,0,0,0,1,0
202,7.27649909429321,0.07620635925638,CA,2022-08-19,1,0,0,1,0,1,0,0,0,0
203,4.28963345295307,0.0664023201890495,CA,2022-08-20,1,1,0,0,0,1,0,0,0,0
204,14.0933684783164,0.099371921982412,CA,2022-08-21,0,0,0,0,0,0,0,0,0,0
205,13.8039389404334,0.064878359814366,CA,2022-08-22,1,0,0,1,0,1,1,0,1,0
206,15.1719347155405,0.080029524590943,CA,2022-08-23,0,0,0,1,0,0,0,0,1,0
207,8.49264876690713,0.0643888229354605,CA,2022-08-24,0,0,0,1,0,0,0,0,0,0
208,0.976054062547449,0.03759481050599585,CA,2022-08-25,1,1,1,1,1,1,0,0,0,1
209,8.17654506687467,0.075958984061133,CA,2022-08-26,1,0,0,1,0,1,0,0,0,0
210,18.6989393021392,0.112253258439572,CA,2022-08-27,1,0,0,1,0,1,0,0,0,0
211,0.995115887472139,0.250603899385304,CO,2022-07-17,1,0,1,1,1,1,0,0,0,1
212,0.778498183826299,0.1972950912029685,CO,2022-07-18,1,1,1,1,1,1,0,0,1,1
213,0.7542282679568,0.0924542474545925,CO,2022-07-19,1,1,1,1,1,1,0,0,0,1
214,0.700692462015045,0.0303675780937036,CO,2022-07-20,1,1,1,1,1,1,1,1,1,1
215,2.44739812320083,0.09373157150993,CO,2022-07-21,1,0,0,1,1,1,0,0,1,1
216,0.972823379682619,0.146631738873704,CO,2022-07-22,1,1,1,1,1,1,0,0,0,1
217,2.02699771362422,0.02504053319726735,CO,2022-07-23,1,0,0,1,1,1,0,0,0,1
218,0.585689470915399,0.1318458518974785,CO,2022-07-24,1,1,1,1,1,1,0,0,0,1
219,2.10895863765353,0.153290397473605,CO,2022-07-25,1,0,1,0,1,1,0,0,0,1
220,0.845600823513119,0.08937360021477,CO,2022-07-26,1,1,1,1,1,1,1,0,0,1
221,0.762411031437175,0.109950824460273,CO,2022-07-27,1,1,1,1,1,1,0,0,0,1
222,1.33198411961927,0.168656055563364,CO,2022-07-28,1,1,1,1,1,1,0,0,1,1
223,1.54148253400187,0.04969061798457275,CO,2022-07-29,1,1,0,1,1,1,0,0,0,1
224,0.722120650491695,0.0632434998588565,CO,2022-07-30,1,1,1,1,1,1,1,0,0,1
225,0.717974451972829,0.1380399032745935,CO,2022-07-31,1,1,1,1,1,1,0,1,0,1
226,2.43910747788893,0.18017531618697,CO,2022-08-01,1,0,0,1,1,1,0,0,0,1
227,1.07209250783349,0.0959028370400305,CO,2022-08-02,1,1,1,1,0,1,1,0,1,0
228,0.646352275772541,0.058672799366622,CO,2022-08-03,1,1,1,1,1,1,1,1,1,1
229,0.886570983612999,0.139780448882817,CO,2022-08-04,1,1,1,1,1,1,0,0,0,1
230,0.323729930848336,0.083165025004277,CO,2022-08-05,1,1,1,1,1,1,1,1,1,1
231,0.323792147873838,0.077060708874927,CO,2022-08-06,1,1,1,1,1,1,1,1,1,1
232,0.345850410946384,0.1100576052002665,CO,2022-08-07,1,1,1,1,1,1,0,0,0,1
233,0.774051674904898,0.1061521661057585,CO,2022-08-08,1,1,1,1,1,1,0,0,1,1
234,0.610052447165576,0.1102629514938765,CO,2022-08-09,1,1,1,1,1,1,1,1,1,1
235,6.0025408524864,0.189535728257106,CO,2022-08-10,1,0,0,0,1,1,0,1,0,1
236,1.43625528751367,0.04916718728796525,CO,2022-08-11,1,0,1,0,1,1,0,0,0,1
237,1.80100184208725,0.1606291631967305,CO,2022-08-12,1,1,0,0,1,1,1,0,0,1
238,0.310406419508148,0.0827162363646735,CO,2022-08-13,1,1,1,1,1,1,0,0,1,1
239,0.223072566024638,0.0074450677928142,CO,2022-08-14,1,1,1,1,1,1,1,1,1,1
240,0.31066843092469,0.0665275216209835,CO,2022-08-15,1,1,1,1,1,1,1,1,1,1
241,0.671764680841964,0.00673897397428715,CO,2022-08-16,1,1,1,1,1,1,1,1,1,1
242,0.401475758598276,0.099773746399039,CO,2022-08-17,1,1,1,1,1,1,0,0,1,1
243,0.697566339728569,0.0998923674834535,CO,2022-08-18,1,1,1,1,1,1,0,0,1,1
244,2.28199267334283,0.2014639058852725,CO,2022-08-19,1,0,0,1,1,1,0,0,1,1
245,1.50778883811008,0.227360360923712,CO,2022-08-20,1,1,0,1,0,1,0,0,1,0
246,0.735238923084807,0.095273168223129,CO,2022-08-21,1,1,1,1,1,1,1,1,1,1
247,6.78068386862391,0.2662901979272835,CO,2022-08-22,1,0,0,1,1,1,0,0,1,1
248,0.114248016651528,0.00478658218664037,CO,2022-08-23,1,1,1,1,1,1,1,0,0,1
249,0.436274871415542,0.00456134382957948,CO,2022-08-24,1,1,1,1,1,1,1,1,1,1
250,1.24247869955383,0.1379264301725675,CO,2022-08-25,1,0,0,1,1,1,0,0,1,1
251,0.968422334140581,0.1066579231197495,CO,2022-08-26,1,1,1,1,1,1,0,0,0,1
252,0.42878197689205,0.0834409056600675,CO,2022-08-27,1,1,1,1,1,1,0,0,1,1
253,4.48993566918564,0.236564754811702,CT,2022-07-17,0,0,0,0,1,0,0,0,0,1
254,3.61832199248041,0.1938457132827295,CT,2022-07-18,1,0,1,0,1,1,0,0,0,1
255,2.9686587507854,0.1224371031508605,CT,2022-07-19,0,1,0,0,1,0,0,0,0,1
256,4.14550964191441,0.2392769654328935,CT,2022-07-20,0,0,0,1,1,0,0,0,1,1
257,2.17431822858023,0.1799523573232055,CT,2022-07-21,0,1,1,1,1,0,0,0,0,1
258,3.43889039943375,0.232472445107191,CT,2022-07-22,0,1,0,1,1,0,0,0,0,1
259,3.55276146480988,0.24186519837306,CT,2022-07-23,0,0,0,1,1,0,0,0,0,1
260,1.12861515655675,0.1082158376184185,CT,2022-07-24,1,1,1,1,1,1,1,1,1,1
261,1.74882270718837,0.165912672364637,CT,2022-07-25,1,1,0,1,1,1,0,0,0,1
262,3.43223775877251,0.18473070513183,CT,2022-07-26,0,1,0,1,1,0,0,0,0,1
263,1.23593530446263,0.1424750923869835,CT,2022-07-27,1,1,1,0,1,1,0,0,0,1
264,2.22370516644919,0.165171320048375,CT,2022-07-28,1,0,0,1,1,1,0,0,1,1
265,1.64632614226376,0.173585967880563,CT,2022-07-29,1,1,0,0,1,1,0,0,0,1
266,1.01702548953704,0.0998652376972035,CT,2022-07-30,0,1,1,1,1,0,0,0,1,1
267,0.936807016233967,0.130904910231105,CT,2022-07-31,0,1,1,1,1,0,1,0,1,1
268,2.76550725843557,0.0113587391561238,CT,2022-08-01,1,0,0,1,1,1,0,0,1,1
269,0.866930426561979,0.0945067055749695,CT,2022-08-02,1,1,1,1,1,1,1,0,0,1
270,1.0988527135137,0.0660048990214455,CT,2022-08-03,1,1,1,1,1,1,0,0,1,1
271,1.58546581960485,0.121652866220826,CT,2022-08-04,1,0,1,1,1,1,0,0,1,1
272,1.59134791821746,0.118804256897496,CT,2022-08-05,1,0,1,1,1,1,0,0,0,1
273,4.18145216348789,0.1675556863630465,CT,2022-08-06,1,0,0,1,1,1,0,0,1,1
274,3.6990709424932,0.1726401782711515,CT,2022-08-07,1,0,0,1,1,1,0,0,0,1
275,1.11479167795835,0.1053809906370885,CT,2022-08-08,1,1,1,1,1,1,0,0,0,1
276,1.42039897364476,0.114559993962922,CT,2022-08-09,1,0,1,1,1,1,0,0,1,1
277,0.837148787050121,0.0792309984235425,CT,2022-08-10,1,1,1,0,1,1,0,1,0,1
278,1.56970283072581,0.1047275371813615,CT,2022-08-11,1,1,0,1,1,1,0,0,1,1
279,1.79332554593826,0.122710211140688,CT,2022-08-12,1,0,0,1,1,1,0,0,0,1
280,0.832956708929646,0.0763061104000245,CT,2022-08-13,1,1,1,0,1,1,0,0,0,1
281,2.94053789694016,0.1852708559391985,CT,2022-08-14,1,0,0,1,1,1,0,0,1,1
282,0.668204279874793,0.0908912188364515,CT,2022-08-15,1,1,1,1,1,1,0,0,1,1
283,3.90431811402056,0.1446171467681755,CT,2022-08-16,1,0,0,1,1,1,0,0,1,1
