...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
237,0.0331462767628326,0.001043824860165805,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,1.26983351505671,0.3228542804353095,CO,2023-03-04,1,1,1,0,1,1,0,1,1,1,0,1,1,0
239,0.0371426955329787,7.60870595149925e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.97155517301339,0.240752328774613,CO,2023-03-06,1,0,1,0,1,1,0,1,0,1,0,1,1,0
241,0.777488679289812,0.0739290058398045,CO,2023-03-07,1,0,1,1,1,1,1,1,1,1,1,1,1,1
242,0.888061300420437,0.087510669910664,CO,2023-03-08,1,0,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0142233904745984,4.04413469054665e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.00813062148015202,3.45412151071465e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,4.5944970332504e-4,2.950770617347e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00111665386525382,2.5213577539423e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00138650759575916,2.1550115057179e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.00724329593749985,1.84244851478005e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.0409573451254458,1.57574523363235e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.0249538578238699,1.34814148928275e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,1.26991671991517,0.1959532745299155,CO,2023-03-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
252,1.35893761297035,0.4904842016519465,CO,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
253,1.88332359617424,0.271882248269086,CT,2023-02-05,1,1,1,0,0,1,0,1,1,1,0,0,0,0
254,0.0912983747977458,0.00187621199656667,CT,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,0.292018878970257,0.001654712925974455,CT,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
256,0.985817403631943,0.1071293050730815,CT,2023-02-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1
257,1.92663022992597,0.187265560886418,CT,2023-02-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
258,0.0964619302060142,0.00113666799599868,CT,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
259,0.0486640729156119,0.001003541040799055,CT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,0.00145658340400601,8.8634489359467e-4,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0.114453993936272,7.83171152801905e-4,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1
262,0.00103866915345172,6.92336402262645e-4,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,1.26547350436305,0.2432918218776965,CT,2023-02-15,0,1,1,0,1,1,1,0,1,1,0,1,1,1
264,0.637175538025931,0.0567151620169485,CT,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
265,1.10340010928015,0.1082982811303125,CT,2023-02-17,1,1,1,0,0,1,1,1,1,1,0,0,1,1
266,0.0154300637813822,4.252368087309e-4,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0151537292804844,3.77076602874655e-4,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.0173556784454597,3.34624573204735e-4,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,0.0319836292288321,2.9719159382006e-4,CT,2023-02-21,1,1,1,1,1,1,1,1,0,1,0,0,1,1
270,0.0102890959288883,2.64171972683785e-4,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,1.1515228043015,0.138915239898155,CT,2023-02-23,1,0,1,0,1,1,1,1,0,1,1,0,1,1
272,1.27735908554146,0.1637346746470625,CT,2023-02-24,1,1,0,0,1,1,1,1,1,0,0,1,1,1
273,2.4782678504949e-4,1.86586110533875e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,0.00884910620932741,1.66505623014145e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,1.2778388162288,0.1406921851377815,CT,2023-02-27,1,1,1,0,1,0,1,1,1,1,0,1,0,1
276,1.20334608399916,0.082180186115284,CT,2023-02-28,1,1,1,0,1,0,1,1,1,1,1,0,0,1
277,1.29153383538875,0.1409178397192565,CT,2023-03-01,1,1,0,0,1,1,1,1,1,0,0,1,1,1
278,0.00143169452143622,1.0681392817948e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,1.34141286584907,0.3273639477697745,CT,2023-03-03,1,0,1,0,1,1,1,1,0,1,0,1,1,1
280,4.1835278805318e-4,8.620380386547e-5,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,0.00108635037949131,7.7602135254565e-5,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.00318608283548026,6.9959471339485e-5,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,2.29941698812094,0.247026782065192,CT,2023-03-07,1,0,1,0,1,1,0,1,1,1,0,1,1,0
284,1.33268541455465,0.141582303307501,CT,2023-03-08,0,1,1,0,1,1,1,0,1,1,0,1,1,1
285,0.00481143275025292,5.172629981652e-5,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,0.00100039118427185,4.69219350497841e-5,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,9.484321998484e-4,4.26340710306979e-5,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,1.9302600932527e-4,3.880338339090025e-5,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,1.36413242653491,0.198556517333109,CT,2023-03-13,0,1,1,0,1,1,1,0,1,1,0,1,1,1
290,0.00384773199079601,3.23107679603403e-5,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,2.34234949338731,0.247815385922097,CT,2023-03-15,1,0,1,0,1,0,1,1,0,1,0,1,0,1
292,1.35646423140978,0.124215612298898,CT,2023-03-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
293,1.3630311664764,0.165411365013524,CT,2023-03-17,1,1,1,0,1,0,1,1,1,1,0,1,0,1
294,6.8013788789132e-4,2.288938677929595e-5,CT,2023-03-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
295,0.12590520103589,0.00721224676905795,DC,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.110420009737558,0.0062974245642759,DC,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.100159907584981,0.00549656448456755,DC,2023-02-07,1,1,1,1,1,1,1,1,0,0,0,1,1,1
298,1.69878651258934,0.2225748412772965,DC,2023-02-08,1,0,1,0,1,1,1,1,0,0,0,1,1,1
299,0.10599900630109,0.004183845507690745,DC,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,1.02198134452793,0.1582381705524575,DC,2023-02-10,1,1,1,1,1,1,0,1,1,1,0,1,1,0
301,0.113210770059937,0.0031823441605754,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1
302,1.11755372318928,0.3086653753382995,DC,2023-02-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
303,0.0453543151076748,0.002419943761980235,DC,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.12650570208501,0.0021103182265533,DC,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,2.61614344117809,0.284087791777465,DC,2023-02-15,1,1,0,0,0,1,0,1,1,0,0,0,1,0
306,1.15293047844099,0.1919288381065,DC,2023-02-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
307,0.0151856767795936,0.00140045321262618,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,1.27436203753189,0.321219272456321,DC,2023-02-19,0,1,1,0,1,1,1,0,1,1,0,1,1,1
310,0.0370180272354008,9.31084988197255e-4,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,0.980710338854271,0.1194341980592415,DC,2023-02-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
312,1.15145961789447,0.1216662084030785,DC,2023-02-22,0,1,1,0,1,1,1,0,1,1,0,1,1,1
313,0.0245308105650046,6.20731131971245e-4,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1
314,0.00551369202147996,5.4266335719741e-4,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,0.0133720740638633,4.74609192300425e-4,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,3.27992879515515,0.2907573685240695,DC,2023-02-26,1,0,1,0,1,0,1,1,0,1,0,1,0,1
317,3.8579746085967e-4,3.6351330657103e-4,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,3.5086638572812e-4,3.1835780733746e-4,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.0188173332791489,2.7894770294754e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,2.24302349067849,0.3258595148396045,DC,2023-03-02,1,0,1,0,1,0,1,1,0,1,0,1,0,1
321,0.00106000443320776,2.14486534847625e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.00521422381284653,1.8822693423655e-4,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,2.69698179714829,0.489321394592255,DC,2023-03-05,1,1,0,0,1,1,1,1,1,0,0,1,1,1
324,0.0103604396361054,1.45196765490665e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.00358062950044798,1.2763185829721e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.00184664173076458,1.12255940431375e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1
327,4.4945990310218e-4,9.878952789567e-5,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,2.7127290267098e-4,8.698946704842e-5,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,1.39690121249088,0.98509574965583,DC,2023-03-11,1,1,0,0,1,1,1,1,1,0,0,1,1,1
330,1.38186795297071,0.4930204889483355,DC,2023-03-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
331,0.00171698739729027,5.960489019396e-5,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1.38101349959253,0.330417542730346,DC,2023-03-14,0,1,1,0,1,1,1,0,1,1,0,1,1,1
333,8.4318364662042e-4,4.64656671571443e-5,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,3.83676138583922e-5,4.10631983485387e-5,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,1.8966018104717e-4,3.631097037777275e-5,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,1.35839795245934,0.198209733180924,DC,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
337,0.0766962788645862,0.0074034273343824,DE,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.00800136576458713,0.0055007060093341,DE,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
340,0.329907510673697,0.0047368521334431,DE,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,1.62699990630806,0.261573761199132,DE,2023-02-09,0,1,1,0,1,1,1,0,0,1,0,1,1,1
342,0.0630012281062635,0.003507156915788055,DE,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,2.39666823845648,0.3782947341962635,DE,2023-02-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
344,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.0126466378219235,0.00222798320642845,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,0.0748082513344956,0.00191430648345993,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,2.51374307547695,0.61459916003729,DE,2023-02-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
348,0.296958255969893,0.00141265536673385,DE,2023-02-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
349,0.597850600209163,0.072816132659531,DE,2023-02-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
350,0.00531718691873045,0.001042291247840305,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,1.1897121087693,0.314438986373589,DE,2023-02-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
352,0.0242350974180481,7.69226316168105e-4,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,0.00827004968069878,6.6097390200957e-4,DE,2023-02-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
354,8.3533352686772e-4,5.6807896807008e-4,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.0309359932912782,4.88370045460545e-4,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.00871262864949604,4.19978375851285e-4,DE,2023-02-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
357,0.0039263359541033,3.6129690975614e-4,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,4.1542523490166e-4,3.1094457063671e-4,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,4.1657074782926e-4,2.67735175154875e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,1.05202804623227,0.097234426334898,DE,2023-02-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
361,0.00871758580405728,1.9881667893917e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,0.00193598522707991,1.71484427956585e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,4.07492794767936,0.4225059216206285,DE,2023-03-03,1,1,0,0,1,1,1,1,1,0,0,1,1,1
364,0.00160739858428984,1.2784593177553e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,1.35661425333991,0.489801640085731,DE,2023-03-05,1,0,1,0,1,1,1,1,0,1,0,1,1,1
366,2.16782649230114,0.1642008312164175,DE,2023-03-06,1,0,1,0,0,1,1,1,0,1,0,0,1,1
367,0.00931519718176765,8.2806723645715e-5,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,1.36311747911582,0.247646293134225,DE,2023-03-08,0,1,1,0,1,1,1,0,1,1,0,1,1,1
369,4.1300511649826e-4,6.2291869927265e-5,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,0.00540012873874603,5.411740384745e-5,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,2.6534950829552e-4,3.575404136771015e-5,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,4.18890056258763e-5,3.122645006906215e-5,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,1.3375631854212e-4,2.731355409115165e-5,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,1.40548284423521,0.99429381645724,DE,2023-03-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
377,1.36103381437794,0.1982789680416645,DE,2023-03-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
378,1.315218611138e-4,1.84607543419287e-5,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,4.14225081151354,0.281983269367443,FL,2023-02-05,0,0,1,0,0,1,0,0,1,0,0,0,1,0
380,7.24963211367398,0.213651258328755,FL,2023-02-06,0,0,0,0,1,1,0,0,0,0,0,0,1,0
381,2.23909097732591,0.1690858809484085,FL,2023-02-07,1,1,1,1,1,1,0,1,0,0,1,1,0,0
382,5.47929767005136,0.226556553043823,FL,2023-02-08,0,1,1,0,0,0,1,0,0,0,0,0,0,0
383,3.43170163328326,0.2100897779908605,FL,2023-02-09,1,0,1,0,0,0,0,1,0,1,0,0,0,0
384,1.83434527544739,0.169757997660313,FL,2023-02-10,1,1,1,1,1,1,0,0,0,0,0,0,1,0
385,2.9056647348635,0.191077555236487,FL,2023-02-11,1,1,1,0,0,0,0,1,0,0,0,0,0,0
386,4.64799433264532,0.1858726806669195,FL,2023-02-12,1,0,1,0,1,1,1,1,0,0,0,1,1,1
387,12.8963894525756,0.2238300922310875,FL,2023-02-13,0,0,1,0,1,1,0,0,0,0,0,1,0,0
388,4.85460253253459,0.1599007339995285,FL,2023-02-14,0,0,0,0,1,1,0,0,0,0,0,0,0,0
389,2.77023756951946,0.153453942170306,FL,2023-02-15,0,1,1,0,1,1,0,0,0,1,0,0,1,0
390,8.18121012745333,0.166798479690301,FL,2023-02-16,0,0,0,0,1,1,1,0,0,0,0,0,0,1
391,5.2942988367008,0.1626211440693975,FL,2023-02-17,0,0,0,0,1,1,1,0,0,0,0,1,1,0
392,2.21857659889646,0.1202035321124835,FL,2023-02-18,0,1,1,1,1,1,1,0,0,1,0,0,0,1
393,2.48718246349531,0.1345789547834305,FL,2023-02-19,0,0,1,0,1,1,0,0,0,0,0,1,1,0
394,4.37745835801482,0.130380172024682,FL,2023-02-20,0,0,0,0,1,0,1,0,0,0,0,0,0,1
395,10.6450347757569,0.1709281796965635,FL,2023-02-21,0,0,1,0,1,1,0,0,0,0,0,1,0,0
396,2.83144830429015,0.105969434688561,FL,2023-02-22,0,1,1,0,1,1,0,0,0,1,0,0,0,0
397,3.00919719928817,0.1033322503720105,FL,2023-02-23,1,1,1,0,0,0,0,1,0,1,0,0,0,0
398,3.29175954225487,0.1066202667994275,FL,2023-02-24,0,1,1,0,1,0,1,0,0,0,0,0,0,1
399,1.9354110118916,0.0802038922596995,FL,2023-02-25,1,0,1,1,1,1,1,1,0,0,0,1,0,1
400,1.3169687602892,0.0713409327843615,FL,2023-02-26,1,0,1,1,1,1,1,1,1,0,1,1,0,1
401,6.89173103666186,0.127086735726866,FL,2023-02-27,1,0,0,0,1,0,0,1,0,0,0,0,0,0
402,3.36477318790291,0.0901885656333125,FL,2023-02-28,0,1,1,0,1,0,1,0,0,1,0,0,1,1
403,9.72014892110782,0.1403427149903175,FL,2023-03-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0
404,2.94977980791533,0.0800464042639935,FL,2023-03-02,1,0,1,0,1,1,1,1,0,1,0,1,1,1
405,2.59369133030242,0.0630219568930845,FL,2023-03-03,1,1,1,0,1,0,1,1,0,0,0,1,0,1
406,2.61173874805705,0.0918232659279515,FL,2023-03-04,1,0,1,0,0,1,1,1,0,1,0,0,1,1
407,3.51092840640821,0.101452877636344,FL,2023-03-05,1,0,1,0,0,1,1,1,0,0,0,0,1,1
408,10.9412549071731,0.150821380724421,FL,2023-03-06,1,0,0,0,1,0,0,1,0,0,0,0,0,0
409,6.06254865007259,0.107190051730677,FL,2023-03-07,0,0,1,0,0,0,1,0,0,0,0,0,0,1
410,4.10008213584968,0.094152144146933,FL,2023-03-08,0,1,1,0,1,0,0,0,0,1,0,1,0,0
411,8.49223045573454,0.117448403293324,FL,2023-03-09,1,0,0,0,1,1,1,1,0,0,0,0,1,1
412,7.72099345474127,0.155670601166179,FL,2023-03-10,0,0,0,0,1,0,1,0,0,0,0,1,0,1
413,4.24015127094784,0.1523312301384,FL,2023-03-11,0,1,1,0,1,0,0,0,1,1,0,1,0,0
414,0.996414925383698,0.0517790390286675,FL,2023-03-12,0,1,1,1,1,1,1,0,1,1,0,1,1,1
415,9.47237770215772,0.159354216161887,FL,2023-03-13,1,0,0,0,1,0,1,1,0,0,0,0,0,1
416,4.23534716802933,0.11367734651562,FL,2023-03-14,1,0,1,0,1,0,0,1,0,1,0,1,0,0
417,7.95151069865217,0.1240500930431925,FL,2023-03-15,1,0,1,0,1,0,0,1,0,1,0,1,0,0
418,1.37059259261087,0.04469848035702845,FL,2023-03-16,1,1,0,0,0,1,1,1,1,0,0,0,1,1
419,7.57613794988285,0.191004878289882,FL,2023-03-17,1,1,1,0,1,0,0,1,0,0,0,1,0,0
420,0.958403824148923,0.03798086238288395,FL,2023-03-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1
421,1.58196567887219,0.2734102184519845,GA,2023-02-05,1,1,1,1,0,1,1,1,0,0,0,0,1,1
422,4.36842308161858,0.2850575579806885,GA,2023-02-06,1,0,1,0,1,1,1,0,0,0,0,1,0,1
423,4.96991731420318,0.3058905150887115,GA,2023-02-07,0,1,1,0,0,1,1,0,0,0,0,0,1,0
424,1.8483171852464,0.2470017113086535,GA,2023-02-08,1,1,1,1,1,1,0,1,0,0,0,0,1,0
425,2.01442692855184,0.195511417395501,GA,2023-02-09,0,0,1,1,0,1,1,0,0,1,1,0,1,1
426,5.00725972335184,0.1338472654187855,GA,2023-02-10,1,0,1,0,0,0,1,1,0,0,0,0,0,1
427,0.475343020999294,0.160914219573735,GA,2023-02-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0
428,2.60631383459687,0.296983613006512,GA,2023-02-12,0,1,0,0,0,1,1,0,1,0,0,0,1,1
429,0.761452613533799,0.134327695745217,GA,2023-02-13,1,1,1,1,1,1,1,1,0,1,0,1,0,1
430,2.48886497834005,0.2424656316307745,GA,2023-02-14,1,1,1,0,0,1,1,1,0,0,0,0,1,1
431,0.814770676337389,0.1446517654504835,GA,2023-02-15,1,1,1,1,1,1,1,1,0,0,0,1,1,1
432,1.89411619542341,0.1863712508766665,GA,2023-02-16,1,1,1,0,1,1,0,1,0,1,0,1,1,0
433,2.32372340945172,0.231590378316087,GA,2023-02-17,1,1,1,0,0,1,1,1,0,0,0,0,1,1
434,1.59677213780746,0.3843009855922645,GA,2023-02-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
435,1.08327864915592,0.1018594174764765,GA,2023-02-19,0,1,1,1,1,1,1,0,1,1,1,1,0,1
436,0.896044670227358,0.1196437550694365,GA,2023-02-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
437,3.21076785602193,0.22902033825213,GA,2023-02-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
438,2.60023781792213,0.1965615453012865,GA,2023-02-22,1,1,1,0,0,1,1,1,0,0,0,0,1,1
439,2.26878505524145,0.230177698578159,GA,2023-02-23,1,0,1,0,0,1,1,1,0,1,0,0,0,1
440,3.13058408847178,0.273596162618594,GA,2023-02-24,1,0,0,0,1,1,0,1,0,0,0,1,1,0
441,1.06545713577499,0.00725547431203355,GA,2023-02-25,1,1,1,0,1,1,1,1,0,1,0,1,1,1
442,1.27106014679128,0.201149217946186,GA,2023-02-26,0,1,1,0,1,1,1,0,0,1,0,1,1,1
443,0.940726004947794,0.0758700048234285,GA,2023-02-27,1,1,1,1,1,0,1,1,1,1,0,1,0,1
444,0.39935195006548,0.0911333324502505,GA,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
445,3.05145198882561,0.303419848257257,GA,2023-03-01,1,0,0,0,1,1,0,1,0,0,0,1,1,0
446,0.147079997994723,0.00364685399664985,GA,2023-03-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
447,0.487924701153242,0.0920781706719405,GA,2023-03-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
448,0.760311989163139,0.1521884618608935,GA,2023-03-04,1,0,1,1,1,1,1,0,1,1,0,1,1,1
449,2.80142822409768,0.3463775824713455,GA,2023-03-05,1,0,1,0,1,1,0,1,0,1,0,1,1,0
450,3.90512039380099,0.532772425332055,GA,2023-03-06,0,0,1,0,1,0,1,0,0,1,0,1,0,1
451,7.78752231234584,0.293362017396639,GA,2023-03-07,1,0,1,0,1,1,1,1,0,1,0,1,1,1
452,2.99735526809259,0.2143489294187225,GA,2023-03-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
453,0.145592623963197,0.001368727625904535,GA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454,0.0694974002284391,0.001189034924216325,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,1.08926817829661,0.2352766718604145,GA,2023-03-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
456,2.14425606594618,0.3865316663720215,GA,2023-03-12,1,1,1,0,0,0,1,1,1,1,0,0,0,1
457,1.22065503452713,0.1943999623871105,GA,2023-03-13,1,1,1,0,1,1,0,1,1,1,1,1,0,0
458,0.00820839852339285,6.77104294573095e-4,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,1.89945158398747,0.150005978273426,GA,2023-03-15,0,1,1,0,1,0,1,0,1,1,0,1,0,1
460,0.0321953393166504,5.11209419402315e-4,GA,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,3.08337616948721,0.3659698938036115,GA,2023-03-17,1,1,1,0,0,0,0,1,1,1,0,0,0,0
462,0.0387866607945647,3.86244535561535e-4,GA,2023-03-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
463,NA,NA,HI,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.868895798424678,0.1239276551309545,HI,2023-02-06,1,1,1,0,1,1,1,1,0,1,0,1,1,1
465,0.166077123069146,0.1120679626047125,HI,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,2.19907960531562,0.468018458605722,HI,2023-02-08,1,0,1,0,1,1,1,1,0,1,0,0,1,1
467,2.30259003741677,0.4905673517827625,HI,2023-02-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
468,1.04366306414448,0.758442062891035,HI,2023-02-10,1,1,1,1,0,1,1,1,1,1,0,0,1,1
469,NA,NA,HI,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,0.0879205540004834,0.0580307949286,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,1.77600604690309,0.62015729690353,HI,2023-02-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
474,0.198895171287445,0.04047675293020435,HI,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,0.0517548564470344,0.0357534286006868,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
