...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
38,NA,NA,AK,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.12564380980645,0.057415241004304,AK,2022-11-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1
40,NA,NA,AK,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.231196103335152,0.0555692897691945,AL,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.0749612948762608,0.0586925732244345,AL,2022-10-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
45,0.26214437593498,0.0621464205692795,AL,2022-10-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
46,0.798561347844492,0.34498702663595,AL,2022-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
47,2.01033992400095,0.722824166475385,AL,2022-10-27,1,1,0,0,1,1,1,1,1,0,0,1,1,1
48,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.548493456048501,0.322531454778105,AL,2022-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
50,0.680337134604693,0.3544693827949905,AL,2022-10-30,1,0,1,1,1,1,1,1,0,0,1,0,1,1
51,0.559523156855735,0.179509544318295,AL,2022-10-31,1,1,1,1,1,1,1,1,0,0,1,0,1,1
52,0.552971976219819,0.2852255541811855,AL,2022-11-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
53,0.372283524834402,0.2354740223930355,AL,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,1.6701444479855,0.4010988807172175,AL,2022-11-03,1,0,0,1,1,1,1,1,0,0,1,1,1,1
55,0.682439064016174,0.457952954499178,AL,2022-11-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
56,0.955516363141496,0.67327333896429,AL,2022-11-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1
57,0.63602300511766,0.419682714358762,AL,2022-11-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
58,0.590717200338723,0.2514333068789385,AL,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.547010824023242,0.163664725599637,AL,2022-11-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
60,0.609188324943467,0.330049034499143,AL,2022-11-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,0.750539181220576,0.2548100609158785,AL,2022-11-10,1,1,1,1,1,1,1,1,1,0,1,0,0,1
62,0.491766617367755,0.3235753013801735,AL,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
63,0.379493521096689,0.2465932827899855,AL,2022-11-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
64,0.253809918017271,0.259676143068852,AL,2022-11-13,1,1,1,1,1,1,1,1,0,0,1,0,0,1
65,0.983246798236321,0.268677533539533,AL,2022-11-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
66,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.442196494700386,0.2586815595229045,AL,2022-11-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
68,0.824658149718552,0.3479534974239055,AL,2022-11-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1
69,1.32450398815907,0.2026012598175855,AL,2022-11-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
70,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.963868420792229,0.4324824237500075,AL,2022-11-21,1,1,1,1,1,1,0,1,1,1,1,0,1,0
73,0.853528826168973,0.402365294093291,AL,2022-11-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1
74,0.22424816749954,0.135500939439159,AL,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.85980233625602,0.420474655864694,AL,2022-11-25,1,1,1,0,1,1,1,1,1,1,0,0,1,1
77,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.531749101850621,0.173045857342655,AL,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,1.08007861560435,0.383993450999058,AL,2022-11-29,1,1,0,1,1,1,1,1,1,0,1,0,1,1
81,0.828391653157015,0.2501507074992575,AL,2022-11-30,1,1,1,1,1,0,1,1,1,1,1,0,0,1
82,1.34698690803185,0.3199550332674385,AL,2022-12-01,1,1,0,1,1,1,1,1,1,0,1,0,1,1
83,0.920435656836206,0.326088339676953,AL,2022-12-02,1,1,0,1,1,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.22349363762837,0.02549422953215085,AR,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,1.87854276638517,0.2330860580242275,AR,2022-10-24,1,1,0,1,0,1,1,1,0,0,1,1,1,1
87,2.13621000013141,0.2506656772164005,AR,2022-10-25,0,1,0,1,1,1,1,0,1,1,1,0,1,1
88,0.492475671111862,0.2007962591594225,AR,2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.465595121898358,0.144135033580882,AR,2022-10-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
90,0.292810694009212,0.0319925381219226,AR,2022-10-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
91,0.458609657994668,0.03374152941256725,AR,2022-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
92,1.25281316762049,0.3943227676319035,AR,2022-10-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
93,1.63054746864018,0.2749154832733415,AR,2022-10-31,1,0,0,1,1,1,1,1,0,0,1,0,1,1
94,1.48523557300526,0.36765289339560703,AR,2022-11-01,1,1,0,1,0,1,1,1,0,0,1,0,1,1
95,2.67388963113477,0.1833039184614405,AR,2022-11-02,1,0,1,1,0,1,1,1,0,0,1,0,1,1
96,1.48220341808939,0.1420477710528045,AR,2022-11-03,1,0,1,0,1,1,1,1,0,0,0,0,1,1
97,1.2836802444289,0.352558094692808,AR,2022-11-04,1,1,1,1,0,1,1,1,0,0,1,0,1,1
98,1.2823584007343,0.301756822190588,AR,2022-11-05,1,0,1,1,1,1,1,1,0,1,1,0,1,1
99,1.38190521816467,0.6486381716606,AR,2022-11-06,1,0,0,1,1,1,1,0,0,0,1,0,1,1
100,0.487602347819093,0.0608920955326735,AR,2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
101,1.23335968167865,0.283261997986517,AR,2022-11-08,1,1,1,0,1,1,1,1,0,0,0,0,1,1
102,0.484913420616418,0.17222041390089,AR,2022-11-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
103,1.70822051292228,0.0767464313914855,AR,2022-11-10,1,1,0,1,0,1,1,1,1,0,1,0,1,1
104,0.358567915982137,0.083080229752892,AR,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
105,0.130928796585833,0.0899986006700445,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.0211948886752,0.4017185770699525,AR,2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,1,1
108,0.812675792622004,0.4044805356853765,AR,2022-11-15,1,0,1,1,1,1,1,1,0,0,1,0,1,1
109,0.174008923665985,0.124184848962052,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,1.26078830570054,0.2469108948508805,AR,2022-11-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
111,1.0533370392159,0.265284768263863,AR,2022-11-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
112,0.934888794234763,0.429349431620858,AR,2022-11-19,1,1,1,1,1,1,0,1,0,0,1,0,1,0
113,0.696199014825355,0.3017156240037495,AR,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,1.91530637373072,0.2530510849179935,AR,2022-11-21,1,1,0,1,0,1,1,1,0,1,1,0,1,1
115,3.82879897245413,0.3519121074433545,AR,2022-11-22,1,1,0,0,0,1,1,1,0,0,0,0,1,1
116,2.02516541558091,0.365057437487823,AR,2022-11-23,1,1,0,1,1,1,0,1,0,0,1,0,1,0
117,0.878324512084966,0.402770981355237,AR,2022-11-24,1,1,1,1,1,1,0,1,1,1,1,0,1,0
118,2.66200441595634,0.27373250651755,AR,2022-11-25,1,1,0,1,0,1,1,1,1,0,1,0,1,1
119,2.32599476954955,0.679387066081495,AR,2022-11-26,1,1,0,0,0,1,0,1,0,1,0,0,1,0
120,0.726924210432815,0.381928856892529,AR,2022-11-27,1,0,1,1,1,1,1,1,0,1,1,0,1,1
121,4.36923672166971,0.288578460242512,AR,2022-11-28,1,1,0,1,0,1,1,1,1,0,0,0,0,1
122,2.70042362506352,0.279503828782913,AR,2022-11-29,1,1,0,1,1,1,1,1,0,0,1,0,1,1
123,1.3555816256581,0.305305541389137,AR,2022-11-30,1,0,1,1,1,1,1,1,0,0,1,0,1,1
124,1.79774065783797,0.3233713400192935,AR,2022-12-01,1,1,1,1,1,1,1,1,1,0,0,0,0,1
125,2.03443614338235,0.2458910223590695,AR,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,1,1
126,0.883697835571338,0.408548405673277,AR,2022-12-03,1,1,1,0,1,1,1,1,1,0,0,0,1,1
127,0.830311499114773,0.1256653182333285,AZ,2022-10-23,1,1,1,1,1,1,1,1,1,0,0,0,0,1
128,1.8503870859546,0.255772173827887,AZ,2022-10-24,1,1,1,1,0,1,1,1,0,0,0,0,1,1
129,2.14764420868334,0.2768539891131855,AZ,2022-10-25,0,1,1,0,1,1,1,0,0,0,0,0,1,1
130,1.37191662174973,0.236878991712145,AZ,2022-10-26,1,1,1,1,1,1,1,1,0,0,0,0,0,1
131,3.3053602262197,0.337331229931516,AZ,2022-10-27,1,0,0,1,0,1,1,1,0,0,1,1,1,1
132,1.6502295659518,0.2077285297059235,AZ,2022-10-28,1,1,0,1,1,1,1,1,1,0,0,0,1,1
133,2.96278225593595,0.359107843049746,AZ,2022-10-29,1,0,0,1,1,1,1,1,0,0,0,0,1,1
134,2.68138122999236,0.3320102189990295,AZ,2022-10-30,0,0,1,1,0,1,1,0,0,0,0,1,1,1
135,2.3814528701743,0.2940957046613085,AZ,2022-10-31,1,1,1,0,1,1,1,1,0,0,0,0,0,1
136,2.06312416873773,0.2568211099100645,AZ,2022-11-01,1,1,1,1,1,1,1,1,1,0,0,0,1,1
137,3.65392002496577,0.275367548242296,AZ,2022-11-02,1,1,1,0,0,1,1,1,0,0,0,0,1,1
138,6.38254895451556,0.3732688901812035,AZ,2022-11-03,1,0,0,1,1,0,1,1,0,0,0,0,0,1
139,2.15342379715359,0.2544043019496755,AZ,2022-11-04,1,1,1,0,1,1,1,1,0,0,0,0,0,1
140,5.04359684858509,0.3241659896087195,AZ,2022-11-05,1,1,1,0,0,0,1,1,0,0,0,0,0,1
141,6.29529008399808,0.2772503696200545,AZ,2022-11-06,1,1,0,1,0,1,1,1,0,0,1,0,1,1
142,6.96800536744715,0.2800061932010105,AZ,2022-11-07,0,1,0,1,0,1,1,0,0,0,0,0,0,1
143,3.36668406492899,0.2980990025353345,AZ,2022-11-08,1,0,1,1,0,1,1,1,0,0,1,0,0,1
144,2.85827662151235,0.307826170186445,AZ,2022-11-09,0,1,1,1,1,1,0,0,0,0,1,0,0,0
145,2.89217163080961,0.3107035653922995,AZ,2022-11-10,1,1,1,0,1,1,1,1,0,0,0,0,0,1
146,15.0632908326222,0.3799398770177975,AZ,2022-11-11,1,0,0,0,0,0,1,1,0,0,0,0,0,1
147,9.01825602521673,0.2920125003999735,AZ,2022-11-12,1,1,0,1,0,1,1,1,1,0,1,0,0,1
148,1.75118421377903,0.307902690394078,AZ,2022-11-13,1,1,1,1,1,1,0,1,0,0,0,0,0,0
149,6.84927497913001,0.28405937473051,AZ,2022-11-14,1,0,0,1,0,1,1,1,0,0,0,0,0,0
150,8.84605947941625,0.2937876042548775,AZ,2022-11-15,1,1,0,1,0,1,1,1,1,0,0,0,0,1
151,7.53832255522668,0.311778534009014,AZ,2022-11-16,1,0,0,1,0,1,1,1,0,0,0,0,0,1
152,17.2239285138839,0.306727252151745,AZ,2022-11-17,1,1,0,1,0,1,1,1,1,0,0,0,0,1
153,10.2786995088186,0.3043900652298895,AZ,2022-11-18,1,1,0,1,0,1,1,1,0,0,0,0,0,1
154,1.66400264541626,0.23402894931418,AZ,2022-11-19,1,1,0,1,1,1,1,1,1,0,0,0,1,1
155,10.2856755574672,0.3465626990609715,AZ,2022-11-20,1,1,0,1,0,1,1,1,0,0,0,0,0,1
156,16.3581280568258,0.288843976421273,AZ,2022-11-21,0,1,0,1,0,1,1,0,0,0,0,0,0,1
157,42.1402878609944,0.388044825554464,AZ,2022-11-22,0,1,0,0,0,1,1,0,0,0,0,0,0,1
158,19.0883571961143,0.3349175118581435,AZ,2022-11-23,1,1,0,1,0,1,1,1,1,0,0,0,0,1
159,2.2953390322661398,0.3461569984156475,AZ,2022-11-24,0,1,0,1,0,1,1,0,1,0,0,0,0,1
160,15.0805446331506,0.2912478052281725,AZ,2022-11-25,1,1,0,1,0,1,1,1,1,0,1,0,0,1
161,16.5128134623167,0.3545944751131915,AZ,2022-11-26,0,0,0,1,0,1,0,0,0,0,1,0,0,0
162,16.7124718855249,0.307638538524484,AZ,2022-11-27,1,1,0,1,0,1,1,1,0,0,1,0,1,1
163,24.4709610496677,0.287149602776279,AZ,2022-11-28,0,1,0,0,0,1,1,0,1,0,0,0,1,1
164,24.7857031309519,0.3611604820492235,AZ,2022-11-29,0,1,0,1,0,1,0,0,0,0,0,0,0,0
165,16.5670876036506,0.342701296615447,AZ,2022-11-30,1,1,0,0,0,1,1,1,0,0,0,0,0,1
166,24.9651713164254,0.4181408896671365,AZ,2022-12-01,1,1,0,0,0,1,0,1,1,0,0,0,0,0
167,21.3286471103394,0.392470903850703,AZ,2022-12-02,1,1,0,0,0,1,0,1,0,0,0,0,1,0
168,6.16969709231305,0.2958762250127435,AZ,2022-12-03,0,1,0,0,0,1,1,0,1,0,0,0,0,1
169,4.8105831294966,0.252591441902961,CA,2022-10-23,0,1,1,1,0,1,0,0,0,0,1,0,0,0
170,14.4493169207515,0.28771729233757,CA,2022-10-24,0,1,0,0,0,0,1,0,0,0,0,0,0,1
171,10.5094612128687,0.283240341404001,CA,2022-10-25,1,1,0,1,0,1,1,1,0,0,1,0,0,1
172,9.50937280780512,0.28023822957985,CA,2022-10-26,0,0,0,1,0,1,1,0,0,0,0,0,1,1
173,7.94650037353696,0.277970499171907,CA,2022-10-27,0,1,0,1,0,1,1,0,0,0,0,0,1,1
174,5.5169162057971,0.223508517403995,CA,2022-10-28,0,1,0,0,1,1,1,0,0,0,0,0,1,1
175,5.22595880257949,0.2623796549109705,CA,2022-10-29,0,1,1,1,0,1,0,0,0,0,0,0,1,1
176,10.6995053705038,0.292565274939503,CA,2022-10-30,0,0,1,1,0,1,0,0,0,0,0,0,0,0
177,7.76710875723593,0.289661808342462,CA,2022-10-31,0,1,0,1,1,0,0,0,1,0,0,0,0,0
178,7.36211682568212,0.2954924682046005,CA,2022-11-01,0,0,0,1,1,1,1,0,0,0,0,0,0,1
179,3.36465876236925,0.292604284722393,CA,2022-11-02,0,1,1,1,1,1,1,0,0,0,0,0,0,1
180,7.33617387093647,0.3018430541578595,CA,2022-11-03,0,1,0,1,1,1,0,0,0,0,0,0,1,0
181,7.96723005927696,0.279532478149453,CA,2022-11-04,0,1,0,0,0,1,0,0,0,0,0,0,0,0
182,6.45531541180187,0.306857092476418,CA,2022-11-05,0,1,1,0,0,1,1,0,0,0,0,0,0,1
183,5.8827109053891,0.311335789123988,CA,2022-11-06,0,0,0,1,1,0,1,0,1,0,0,0,0,1
184,9.88345863410713,0.3076958068190095,CA,2022-11-07,0,0,1,1,0,1,0,0,0,0,0,0,0,0
185,11.0180471389031,0.311456124640732,CA,2022-11-08,0,1,1,1,0,1,0,0,0,0,0,0,0,0
186,9.41258704592764,0.2961662592307165,CA,2022-11-09,0,0,0,1,0,0,0,0,0,0,0,0,1,0
187,7.01091046024984,0.312707930866092,CA,2022-11-10,0,0,0,1,1,1,0,0,0,0,0,0,0,0
188,7.32215883165557,0.3159344336836525,CA,2022-11-11,0,0,1,1,0,0,0,0,0,0,0,0,0,0
189,11.3415150332811,0.3207202656334155,CA,2022-11-12,0,1,1,0,0,0,0,0,0,0,0,0,0,0
190,29.7361537752572,0.320198728745908,CA,2022-11-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,20.7990985569783,0.315159933444239,CA,2022-11-14,0,1,0,0,0,0,1,0,1,0,0,0,0,1
192,28.1610706016159,0.3194641655750815,CA,2022-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,52.0335814643661,0.3241942935925175,CA,2022-11-16,0,0,0,1,0,1,0,0,0,0,0,0,0,0
194,44.7017034686227,0.3223502955406125,CA,2022-11-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0
195,37.0406081713084,0.3287477960138915,CA,2022-11-18,0,1,0,1,0,1,1,0,0,0,0,0,0,1
196,31.6083355626514,0.3410185964251205,CA,2022-11-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,29.3853987640233,0.302711909283269,CA,2022-11-20,0,1,0,1,0,0,0,0,0,0,0,0,0,0
198,48.0766100995096,0.327923646202476,CA,2022-11-21,0,1,0,1,0,0,0,0,0,0,0,0,0,0
199,41.3286614300285,0.3051581987582495,CA,2022-11-22,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200,38.3929775636137,0.31255001859638,CA,2022-11-23,0,1,0,1,0,0,0,0,0,0,0,0,0,0
201,2.07126387336385,0.2769435330271235,CA,2022-11-24,1,1,0,1,0,1,1,1,1,0,0,0,1,1
202,39.035463267534,0.2803714873955355,CA,2022-11-25,0,1,0,1,0,1,0,0,0,0,1,0,0,0
203,60.0977955025117,0.2824361219251175,CA,2022-11-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,89.1529913552115,0.324302373252448,CA,2022-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,68.7332407334907,0.287894940529847,CA,2022-11-28,0,1,0,1,0,1,0,0,0,0,0,0,0,0
206,50.5073309194373,0.282081850687751,CA,2022-11-29,0,1,0,0,0,1,0,0,1,0,0,0,0,0
207,38.761446816527,0.2775356248599525,CA,2022-11-30,0,1,0,1,0,1,0,0,0,0,0,0,0,0
208,53.6727924849684,0.286228951178964,CA,2022-12-01,0,1,0,1,0,1,0,0,0,0,0,0,0,0
209,102.942594084403,0.316106445203269,CA,2022-12-02,0,1,0,0,0,1,0,0,1,0,0,0,0,0
210,96.6254396109864,0.317651116857245,CA,2022-12-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,0.0969768240888804,0.064229921617241,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,1.26645515681529,0.2526111092442645,CO,2022-10-24,1,1,1,1,1,1,0,1,0,0,0,0,1,0
213,2.12162665826242,0.278783460172818,CO,2022-10-25,1,0,1,0,1,1,1,1,0,0,1,0,1,1
214,1.17170067425129,0.2043437221789735,CO,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,0,1,1
215,2.29224456107287,0.323599857789888,CO,2022-10-27,0,0,1,1,1,1,1,0,0,0,0,0,1,1
216,1.11003505759526,0.264598704269817,CO,2022-10-28,1,1,1,1,1,1,1,1,0,0,0,0,1,1
217,0.908996994560076,0.282614088026773,CO,2022-10-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1
218,0.815386350040237,0.199800614994242,CO,2022-10-30,1,1,1,1,1,1,1,1,0,0,1,0,1,1
219,1.89614067395031,0.318743577657616,CO,2022-10-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
220,1.33206667413183,0.301602010971818,CO,2022-11-01,1,0,1,1,1,1,1,1,0,0,1,0,1,1
221,2.17539292364368,0.3475207973675235,CO,2022-11-02,1,0,0,0,1,1,1,1,0,1,0,0,1,1
222,1.91174887722088,0.250090369375903,CO,2022-11-03,1,1,0,1,1,1,1,1,1,0,0,0,1,1
223,1.52731013504564,0.2961862971018205,CO,2022-11-04,1,0,1,1,1,1,1,1,0,0,0,0,1,1
224,2.83760043948355,0.4084730695047335,CO,2022-11-05,1,0,1,1,0,1,0,1,0,0,1,0,1,0
225,2.13315433623091,0.323132842504559,CO,2022-11-06,1,0,0,1,1,1,1,1,0,0,0,0,1,1
226,1.47626974463851,0.2657730206501265,CO,2022-11-07,1,1,1,1,1,1,1,1,0,0,0,0,1,1
227,1.89003260255455,0.300373552617262,CO,2022-11-08,1,0,1,1,1,1,1,1,0,1,0,0,1,1
228,1.62556925120627,0.252794113635826,CO,2022-11-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1
229,3.34701561153672,0.3144305388209105,CO,2022-11-10,1,1,0,1,0,0,0,1,0,0,1,0,0,0
230,2.14955634491726,0.352954393899849,CO,2022-11-11,1,0,1,1,0,1,1,1,0,0,0,0,1,1
231,1.98659599716542,0.284545723489282,CO,2022-11-12,1,0,0,1,1,1,1,1,0,0,0,0,1,1
232,1.63758643229309,0.3846617287613775,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,0,0,1,1
233,2.32378276939408,0.299845671372013,CO,2022-11-14,1,0,1,1,1,1,1,1,0,0,1,0,1,1
234,2.81413762414851,0.337141842692991,CO,2022-11-15,0,0,1,1,0,1,1,0,0,0,0,0,1,1
235,3.10780790914707,0.3340638202574765,CO,2022-11-16,1,0,1,1,0,1,0,1,0,0,0,0,1,0
236,3.08847892437503,0.27043018682195,CO,2022-11-17,1,1,0,1,0,1,1,1,1,0,1,0,0,1
237,5.37830722119545,0.3960817139642095,CO,2022-11-18,1,0,0,1,0,1,1,1,0,0,1,0,1,1
238,0.630687146930984,0.224560299109874,CO,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,0.88187981066102,0.0851253011498815,CO,2022-11-20,1,1,1,1,0,1,1,1,0,0,1,0,1,1
