...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
224,1.25083229791831,0.8805425447049,CO,2023-04-22,1,1,0,1,0,1,1,1,1,0,1,0,1,1
225,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.903490261138373,0.1854815821038695,CO,2023-04-24,1,1,1,1,1,0,1,1,1,1,0,1,0,1
227,1.08347394569764,0.305742107120895,CO,2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
228,0.0873686172361283,0.00909731024694555,CO,2023-04-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1
229,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1.60430067184807,0.2807690884178055,CO,2023-04-28,1,1,0,0,1,1,1,1,1,1,0,1,0,1
231,0.0141410890743277,0.01113666050502175,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0521502480591419,0.0119176712508744,CO,2023-04-30,1,1,1,1,1,1,1,1,1,0,0,1,1,1
233,0.274097976650647,0.0127550074144616,CO,2023-05-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
234,0.573315034448247,0.1708994970435815,CO,2023-05-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1
235,0.0190969600786277,0.0146136440177583,CO,2023-05-03,1,1,1,1,1,1,1,1,1,0,0,1,1,1
236,0.148399093624,0.01564289947593395,CO,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1
237,0.0208304889185718,0.0167443882342058,CO,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1
238,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.866061048849074,0.3946432886733185,CO,2023-05-07,1,1,1,0,1,1,1,1,1,0,0,1,1,1
240,1.12118644744345,0.783167088863915,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,1,1,1,1
241,0.845003509148792,0.3896874718193265,CO,2023-05-09,1,1,1,0,1,1,1,1,1,0,0,1,1,1
242,3.36616901670001,0.79386300062575,CO,2023-05-10,1,1,0,0,1,0,0,1,1,0,0,0,0,0
243,0.109443310279629,0.0251300011659071,CO,2023-05-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
244,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.237216863960255,0.0287224402448984,CO,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1
246,0.0428326255055129,0.03069206521628455,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.610367981531088,0.1477144785385685,CO,2023-05-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1
248,0.815001761486275,0.3738994548612275,CO,2023-05-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
249,0.0482480452105964,0.0373607807902669,CO,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
250,1.37003040130322,0.50882697449143,CO,2023-05-18,1,1,0,1,1,0,1,1,1,0,0,1,0,1
251,1.12940973158593,0.79946953370191,CO,2023-05-19,1,0,0,1,1,1,1,1,0,0,1,1,1,1
252,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.59391035938453,0.558000085321355,CT,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,0,1,0
255,0.600158759127165,0.175371884984973,CT,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,0,0,1
256,0.572790855309744,0.1746647188102835,CT,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,0,0,1
257,0.0431524357612917,0.0203426373870182,CT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0465213894484049,0.0226723402737896,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.490603458111561,0.203125075542376,CT,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,0,1,1
261,0.210606893454496,0.03137474258207535,CT,2023-04-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
262,0.681385193750447,0.377898824675906,CT,2023-04-18,1,1,1,1,0,1,1,1,1,0,0,1,1,1
263,0.252809450484338,0.03889010598746245,CT,2023-04-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1
264,0.0928730025999322,0.04325529361138945,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.0982070484592431,0.04806952398493225,CT,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
266,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.122536641175098,0.059180120174319,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.527932485712315,0.342264543171495,CT,2023-04-24,1,1,1,1,1,1,1,1,1,0,0,0,0,1
269,0.528074119511356,0.2530796351535235,CT,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1
270,1.0048427038364,0.74344491313736,CT,2023-04-26,1,0,1,1,1,1,1,1,0,1,0,1,1,1
271,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.533226050652856,0.097110491387274,CT,2023-04-28,1,1,1,1,1,1,1,1,1,0,0,1,1,1
273,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.930172072340467,0.4195909776665405,CT,2023-05-02,1,0,1,1,1,1,1,1,0,0,0,0,1,1
277,1.34422237377338,0.50593793190332,CT,2023-05-03,1,1,1,1,1,0,0,1,1,0,1,0,0,0
278,0.795887617357739,0.1650722109440765,CT,2023-05-04,1,1,0,1,1,1,1,1,1,0,1,0,1,1
279,0.33910929193658,0.1788693769356835,CT,2023-05-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1
280,0.365100415891375,0.193332972433746,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.973163332293901,0.311576512205201,CT,2023-05-08,1,1,1,1,1,1,1,1,1,0,0,0,1,1
283,1.97980482032644,0.4498223850864795,CT,2023-05-09,1,1,1,1,0,0,1,1,1,1,0,1,0,1
284,0.674549676318751,0.3247979067017765,CT,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,0,1,1
285,3.20399846682295,0.339915803059112,CT,2023-05-11,1,0,0,1,0,1,1,1,0,0,0,0,1,1
286,0.475354352374709,0.346172503197487,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
287,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.615557680221444,0.3647694572973695,CT,2023-05-16,1,1,0,1,1,1,1,1,1,0,0,1,1,1
291,2.1047093842502,0.608874727482305,CT,2023-05-17,1,0,1,1,0,1,1,1,0,0,0,0,0,1
292,0.886501623538886,0.35639856523879,CT,2023-05-18,1,1,1,1,1,0,1,1,1,0,1,0,0,1
293,0.697522867867456,0.420257725062642,CT,2023-05-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1
294,2.17564899791712,0.60311851825102,CT,2023-05-20,1,0,1,1,0,1,1,1,0,0,0,1,0,1
295,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.0335907540295027,0.02563470442930485,DC,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.0359428315972664,0.02799758603631795,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.0443172103361508,0.03337212353889925,DC,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1
300,0.0480046166334179,0.0364141568452818,DC,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.0624316879944838,0.04328674596676085,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.191191131343548,0.04714972191898815,DC,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.881182208294366,0.29334947319829,DC,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
305,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0794199284019988,0.060641078731566,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.563046107006722,0.343338556490055,DC,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1
308,0.0995727969239687,0.0713794904607425,DC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.526538694803928,0.3386212056270955,DC,2023-04-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
310,1.50057351863699,0.4122112867104625,DC,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,0,1,1
311,0.115270143195535,0.090393818668735,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.798359222301334,0.512464282680115,DC,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
315,1.52736050308667,0.70857474333786,DC,2023-04-29,1,0,0,1,1,0,1,1,0,0,1,1,0,1
316,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.88070481130999,0.425457989666421,DC,2023-05-04,1,1,1,1,1,0,1,1,1,0,1,1,0,1
321,0.250230933439373,0.1817010034219235,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.271522045896631,0.193201873424129,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.13588315200649,0.51056048196912,DC,2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,0,1
325,0.968272079292803,0.302668822637712,DC,2023-05-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
326,0.340358466774841,0.2429830890580225,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.93641013989315,0.67320086734473,DC,2023-05-11,1,0,1,1,1,1,1,1,0,1,1,0,1,1
328,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.408701242269634,0.29777863936276,DC,2023-05-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
331,0.43155473544744,0.3120694343940405,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.0150467552923,0.4542149034927475,DC,2023-05-17,1,0,1,1,1,1,1,1,0,1,0,1,1,1
334,0.988489917746162,0.3930281180833825,DC,2023-05-18,1,1,0,1,1,1,1,1,1,0,0,0,1,1
335,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00718106532784636,0.00502461558506885,DE,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0570910235566428,0.0054851929590184,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00881241723627592,0.00599336787351105,DE,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0686207318926146,0.00655394753438735,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,0.00985715336056345,0.0071722023769984,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0434977553988383,0.0086053474101741,DE,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
345,0.0118543906015534,0.0094334142342559,DE,2023-04-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
346,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0152627159912397,0.0113499666574748,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0176207756808934,0.0136712585970254,DE,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1
350,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.916934625079742,0.4026423796760405,DE,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
353,0.0259211344770663,0.0198553273728018,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0301486006474924,0.02391137802396335,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.891411785699183,0.285106781081045,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,1,1,1,1
360,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.160674442067279,0.0413262870405111,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.0584861170100412,0.04931185853600825,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0692401080581117,0.0537880347663175,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1.39782182127779,0.619809182841075,DE,2023-05-09,1,1,0,0,1,1,1,1,1,0,0,0,1,1
368,0.095383344810765,0.0752717376706935,DE,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
369,0.280760037557157,0.081603827645586,DE,2023-05-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
370,0.890115095301099,0.628200156234425,DE,2023-05-12,1,1,1,0,1,1,1,1,1,0,0,1,1,1
371,0.120179430011112,0.095494203824512,DE,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
372,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,1.85871571953882,0.545054354793375,DE,2023-05-17,1,1,0,0,1,1,1,1,1,0,0,1,1,1
376,0.160811228143407,0.1375873793891365,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,0.437131727876053,0.23992655932031,DE,2023-05-20,1,1,1,1,1,1,1,1,1,0,0,0,0,1
379,0.398542508440992,0.00951149262948665,FL,2023-04-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1
380,4.69915196261573,0.1466625797118025,FL,2023-04-10,1,0,0,0,1,0,1,1,0,0,0,0,0,1
381,4.49552850138794,0.1777673469336365,FL,2023-04-11,0,0,0,0,0,1,1,0,0,0,0,0,1,1
382,3.69199524048063,0.152177098728137,FL,2023-04-12,1,0,1,0,0,1,1,0,0,1,0,1,1,1
383,3.35584362836723,0.06609788917297,FL,2023-04-13,1,1,0,0,0,1,0,1,0,0,0,0,0,0
384,2.18717466209893,0.068154541224598,FL,2023-04-14,1,1,0,0,1,1,1,1,1,0,0,0,0,1
385,2.43038411180344,0.2022746995160045,FL,2023-04-15,0,0,0,1,1,1,1,0,0,0,0,1,0,1
386,2.2910197113785302,0.1907415093734655,FL,2023-04-16,1,0,0,0,1,1,1,1,1,0,0,0,1,0
387,3.60434233847462,0.219111001720139,FL,2023-04-17,0,0,0,1,1,0,1,0,0,0,0,0,0,1
388,0.878314566093746,0.224134489150686,FL,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
389,3.72134335676446,0.238562060216231,FL,2023-04-19,0,0,0,0,1,1,0,0,0,1,0,0,1,0
390,1.44979847239818,0.1775630419427105,FL,2023-04-20,1,1,1,1,1,1,0,1,1,0,0,0,0,0
391,2.27088524284132,0.137985805714147,FL,2023-04-21,1,0,1,1,0,1,1,1,0,0,0,0,0,1
392,1.14338895457218,0.15416366741436,FL,2023-04-22,1,1,1,1,1,1,0,1,1,1,0,0,1,0
393,1.81696938197906,0.321805173117555,FL,2023-04-23,0,1,0,1,1,1,1,0,1,0,0,0,0,1
394,3.87804513252677,0.239402083778782,FL,2023-04-24,0,0,0,1,1,1,1,0,0,1,0,0,1,1
395,4.01981003063239,0.1812667388839465,FL,2023-04-25,1,0,1,1,0,1,0,1,0,0,1,0,0,0
396,2.56894108807096,0.209660359616519,FL,2023-04-26,1,0,1,1,1,1,1,1,0,0,1,0,0,0
397,2.89526931666153,0.222349408084961,FL,2023-04-27,0,0,1,0,1,1,1,0,0,0,0,0,1,1
398,4.21087442778605,0.120245617340911,FL,2023-04-28,1,0,0,0,0,1,1,1,0,0,0,0,0,1
399,3.36392597372018,0.338100472415006,FL,2023-04-29,1,0,0,1,0,1,1,1,0,0,1,0,1,1
400,2.79469533570151,0.337138795742285,FL,2023-04-30,1,0,0,0,1,1,1,1,0,0,0,0,1,1
401,3.63205337799689,0.2472073279850785,FL,2023-05-01,1,0,1,1,0,1,1,1,0,0,0,0,0,1
402,2.701511498589,0.2230741728300755,FL,2023-05-02,1,0,1,1,0,1,1,1,0,0,0,0,1,1
403,3.10554326404869,0.1603600412165595,FL,2023-05-03,1,0,0,1,0,1,1,1,0,1,0,0,0,1
404,5.39045848579644,0.1362069519084575,FL,2023-05-04,1,1,0,0,0,1,1,1,1,0,0,0,1,1
405,6.75524539436477,0.109315327727563,FL,2023-05-05,1,1,0,0,0,1,1,1,1,0,0,0,1,1
406,2.65428093074033,0.31747262134809,FL,2023-05-06,1,0,1,1,0,0,0,1,0,0,0,0,0,0
407,4.3370639538288,0.1535997009699895,FL,2023-05-07,1,0,0,0,0,1,1,1,0,0,0,0,0,1
408,4.60775040739468,0.2309784498160535,FL,2023-05-08,0,0,0,0,0,1,0,0,0,0,0,0,1,0
409,1.84648610629131,0.2751472313748715,FL,2023-05-09,1,0,1,1,1,1,1,1,1,0,0,0,0,1
410,5.44595772078565,0.309754612505831,FL,2023-05-10,1,0,1,1,0,1,0,1,0,0,0,0,0,0
411,5.63256355906293,0.3078031234040455,FL,2023-05-11,1,0,1,1,0,0,0,1,0,1,0,0,0,0
412,0.857018943611943,0.2618923713141205,FL,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
413,0.540305975707342,0.256920967491943,FL,2023-05-13,1,1,1,1,1,1,1,1,1,0,0,0,1,1
414,1.38054776644688,0.2484012352973475,FL,2023-05-14,1,0,1,1,1,1,1,1,0,0,0,0,1,1
415,1.95731797375119,0.3410413218964855,FL,2023-05-15,1,0,1,1,1,1,1,1,0,0,0,0,0,1
416,3.4899479268775,0.2487665316520355,FL,2023-05-16,1,0,0,1,0,1,1,1,0,0,0,0,1,1
417,2.74536225042474,0.2899239869656485,FL,2023-05-17,1,0,1,0,1,1,1,1,0,0,0,1,0,1
418,6.55686790146948,0.2904801588081985,FL,2023-05-18,1,0,0,1,0,1,1,1,0,0,0,0,0,1
419,2.37763660385641,0.2825799143994655,FL,2023-05-19,1,1,0,1,1,1,1,1,1,1,0,0,1,1
420,1.72739595674948,0.30839490317241,FL,2023-05-20,1,0,0,1,0,1,1,1,0,0,1,0,0,1
421,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.4914757940193,0.2216386634862555,GA,2023-04-10,1,0,0,1,1,1,1,1,0,0,1,0,1,1
423,2.77228605338228,0.228197777132443,GA,2023-04-11,0,1,0,1,1,1,1,0,1,0,0,0,1,1
424,0.41460375447645,0.01085419149134095,GA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,0.524129466364081,0.1459755536893495,GA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,0.629055811831164,0.114647738622587,GA,2023-04-14,1,1,1,1,1,1,1,1,0,0,0,0,1,1
427,0.668295570735155,0.148594037750952,GA,2023-04-15,1,1,1,0,1,1,1,1,1,0,0,1,1,1
428,0.902343592720575,0.1370325097841435,GA,2023-04-16,1,1,1,1,1,1,0,1,1,0,1,1,1,0
429,0.896121991273812,0.1372944646348545,GA,2023-04-17,1,0,1,1,1,1,1,1,0,1,0,1,1,1
430,0.263476236743182,0.01818000373359605,GA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
431,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1.52629327339936,0.419990933644304,GA,2023-04-20,1,0,0,0,1,1,1,1,0,0,1,1,1,1
433,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0362221104924417,0.0260810499752669,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1.48045907524805,0.413996257206973,GA,2023-04-23,1,0,0,0,1,1,1,1,0,0,0,0,1,1
436,0.926695979324494,0.189860646848896,GA,2023-04-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
437,0.676107681540757,0.2300725089362695,GA,2023-04-25,1,1,1,1,1,1,1,1,1,0,0,0,1,1
438,1.57417234584549,0.312713678697893,GA,2023-04-26,1,1,0,1,1,1,0,1,1,0,1,0,1,0
439,0.725937023291974,0.2155602776815755,GA,2023-04-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1
440,0.98082747394166,0.3656381292959055,GA,2023-04-28,1,1,1,0,1,1,1,1,1,0,0,0,1,1
441,0.983747477677243,0.4214848821950845,GA,2023-04-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
442,0.897906981599855,0.2957555272623995,GA,2023-04-30,1,1,1,1,1,0,1,1,1,0,1,1,0,1
443,2.10013274267707,0.3313413310990325,GA,2023-05-01,1,0,0,0,1,0,1,1,0,0,0,1,0,1
444,2.20783584525488,0.3497401559774425,GA,2023-05-02,1,0,0,0,1,0,1,1,0,0,0,0,0,1
445,1.91998819110234,0.3478782385627705,GA,2023-05-03,1,0,1,0,0,1,1,1,0,0,0,1,1,1
446,1.80332014775193,0.406892156103127,GA,2023-05-04,1,0,1,1,0,1,0,1,0,0,0,0,1,0
447,0.339652442053258,0.1936740298676455,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
448,0.125599318644573,0.0902170941521225,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.49931255282984,0.176437233929842,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1
450,0.988029283902822,0.3176684846644655,GA,2023-05-08,0,1,1,1,1,1,1,0,1,0,1,0,1,1
451,1.84229216415453,0.330127531971846,GA,2023-05-09,1,0,1,1,1,1,1,1,0,1,0,0,0,1
452,0.610610847447461,0.1868292334386,GA,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
453,1.48840561708699,0.222261686507106,GA,2023-05-11,1,1,1,1,0,1,1,1,1,0,0,0,1,1
454,1.49041039450587,0.4946522968254415,GA,2023-05-12,1,1,0,1,1,0,0,1,1,1,0,0,0,0
455,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.910521320174952,0.62423458158678,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1
458,0.933250008264039,0.410782614842436,GA,2023-05-16,1,0,1,1,1,1,1,1,0,0,1,0,1,1
459,1.6910882268394,0.388977941411852,GA,2023-05-17,1,0,1,1,0,1,1,1,0,0,0,1,1,1
460,4.81982652351333,0.3175372388758815,GA,2023-05-18,1,1,0,0,0,0,1,1,1,0,0,0,0,1
461,2.84246799184984,0.288878037222668,GA,2023-05-19,1,1,0,1,0,1,1,1,1,0,0,0,0,1
462,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
