...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
26,0.593179844519082,0.377440521983227,AK,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
27,1.01060360050037,0.0181825849105669,AK,2023-02-10,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
28,0.353277802998944,0.141045448785888,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
29,0.392330620922054,0.0134846994871251,AK,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,2.80260336322845,0.347157962653655,AK,2023-02-13,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
31,1.09178459536883,0.277538638483119,AK,2023-02-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
32,1.34479585337208,0.33552529666809,AK,2023-02-15,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
33,0.601877861155502,0.00727709514170595,AK,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
34,0.378730000612883,0.1268014847180715,AK,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
35,0.598681523913755,0.2193084709497875,AK,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.902156977316555,0.438071051513175,AK,2023-02-19,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
37,0.726494912570839,0.1208349094405915,AK,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
38,0.425921055105664,0.114142067012123,AK,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.11973704887605,0.00236419799225829,AK,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,1.17653374461784,0.4746548249836995,AK,2023-02-24,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
42,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1.50092153015846,0.252612748363953,AL,2023-01-18,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
47,0.252452549815465,0.164712266745889,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.279406682494668,0.1773894323817115,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.340632541377569,0.22071694468991,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
52,0.365271139767639,0.23684459622252,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
53,0.336771483795756,0.255354569155101,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.963928771565262,0.459827298716879,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
55,0.494610147320393,0.248212956174329,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
56,1.00012350146104,0.70689300028319,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
57,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.00334214797122,0.173638069708995,AL,2023-01-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
59,0.212283623782644,0.159540535544091,AL,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
60,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.870042136905531,0.3494527339140575,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
62,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.142813126120046,0.1112168934165225,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.696020562975319,0.471284503250918,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
65,0.420099745750952,0.2918097163172415,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
66,0.763972647844498,0.51223934571897,AL,2023-02-07,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
67,0.744960433953496,0.075181506486472,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.08461226839385,0.761751817042705,AL,2023-02-09,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
69,0.0745152519284071,0.061218160686222003,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
70,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0525290252330116,0.0445259337108302,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.152075810375092,0.0399465161158618,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.261589276728301,0.03579925581826245,AL,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
75,0.0379576899466118,0.032049947852868,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0218910218136303,0.0204060856032061,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.0195738611794473,0.0181926763702079,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,1.13646807152587,0.76520305855489,AL,2023-02-22,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
82,0.0152703951739623,0.01443157793167125,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
83,1.16644393160072,0.449704020587253,AL,2023-02-24,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
84,1.27996311740215,0.892197299259035,AL,2023-02-25,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
85,4.22020081207846,0.4860055975625245,AR,2023-01-15,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
86,7.08204458396335,0.602405272613375,AR,2023-01-16,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
87,3.98261810580179,0.2430897279306845,AR,2023-01-17,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
88,4.52079225051119,0.340450284815345,AR,2023-01-18,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
89,2.80443806308613,0.2754778446121995,AR,2023-01-19,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
90,3.3778350976293,0.427057452821248,AR,2023-01-20,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
91,1.45995202046411,0.50200055501174,AR,2023-01-21,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
92,0.989521793358552,0.199578900973844,AR,2023-01-22,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
93,3.11911586585271,0.2448896328447245,AR,2023-01-23,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
94,4.48715560563854,0.329431983129,AR,2023-01-24,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
95,3.16456700659176,0.3285709936266585,AR,2023-01-25,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
96,1.80705075170937,0.2288283112129205,AR,2023-01-26,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
97,2.99367218415905,0.354180080138799,AR,2023-01-27,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
98,0.523470118697806,0.2418303493584645,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
99,1.30446846818757,0.333657067509906,AR,2023-01-29,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
100,16.0381087563941,0.527181696615535,AR,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
101,0.394419158925246,0.165237294563118,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
102,3.1059273569309,0.481318517681351,AR,2023-02-01,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
103,0.434099307776885,0.232765797597839,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
104,0.758181789904814,0.231176767677459,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
105,1.37200976625198,0.3840441909230255,AR,2023-02-04,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
106,0.832463420794361,0.524212545205555,AR,2023-02-05,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
107,6.44601602929492,0.473473403507973,AR,2023-02-06,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
108,4.58794720787875,0.50670855229022,AR,2023-02-07,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
109,1.18040048914933,0.3307882350684025,AR,2023-02-08,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
110,0.678206376323634,0.248868195829102,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
111,6.63638362406934,0.471759612218851,AR,2023-02-10,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
112,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.125589405006783,0.128401040367179,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,3.0397297837486,0.54068241044973,AR,2023-02-13,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
115,5.7487981299467,0.495742901335956,AR,2023-02-14,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
116,2.71897486204014,0.309199103199355,AR,2023-02-15,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
117,3.42335884837034,0.3076467929901125,AR,2023-02-16,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
118,3.60929098670709,0.3391181261288895,AR,2023-02-17,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
119,0.289753128128347,0.2561268251651275,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,1.22219114409187,0.308458962934165,AR,2023-02-19,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
121,1.36313611259558,0.3370341374229855,AR,2023-02-20,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
122,6.37828477692258,0.343244719138697,AR,2023-02-21,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
123,1.46004253189449,0.2993484078514725,AR,2023-02-22,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
124,2.41531024782975,0.2507086325613745,AR,2023-02-23,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
125,2.27310311705251,0.2439245275674345,AR,2023-02-24,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
126,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.30539344595304,0.340849512388082,AZ,2023-01-15,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
128,3.99705362420777,0.326736088601753,AZ,2023-01-16,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
129,1.49181839399137,0.274953658177919,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
130,1.08534744647312,0.3334265143929585,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
131,3.31042465514903,0.3506257839597385,AZ,2023-01-19,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
132,1.50242189529393,0.270342078188219,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
133,0.697277639802332,0.272576821000984,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
134,0.388553733628553,0.2959813727617715,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,3.93505617056229,0.3274928558383725,AZ,2023-01-23,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
136,2.86550729925987,0.392355932494583,AZ,2023-01-24,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
137,1.22749281731285,0.323652512348466,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
138,2.46802539051643,0.3468176839504335,AZ,2023-01-26,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
139,1.04944299080927,0.314861918282924,AZ,2023-01-27,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
140,0.895301736783086,0.342784638166524,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
141,3.16900063717614,0.359737646979031,AZ,2023-01-29,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
142,1.74490674512366,0.263285902359166,AZ,2023-01-30,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
143,4.37458554770264,0.2533170033032875,AZ,2023-01-31,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
144,10.6387955520637,0.36886932766912,AZ,2023-02-01,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
145,1.58149918719775,0.177507180051569,AZ,2023-02-02,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
146,2.14179154689398,0.30433080332379,AZ,2023-02-03,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1
147,0.769075477187524,0.260738848306609,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
148,2.14516797928814,0.246013287914108,AZ,2023-02-05,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
149,1.96375607286487,0.2410248073666725,AZ,2023-02-06,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
150,1.51393556966758,0.2470971265376985,AZ,2023-02-07,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1
151,2.20893391985781,0.087930875064994,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
152,0.572994707308417,0.161281638897354,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
153,1.84718466866217,0.334207509862311,AZ,2023-02-10,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
154,0.801012359475716,0.1780818462045515,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
155,8.00481235611427,0.299767406799923,AZ,2023-02-12,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
156,12.0647014873747,0.249986519167067,AZ,2023-02-13,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0
157,0.935546216873403,0.123244884695427,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
158,2.10337511828615,0.238870851353765,AZ,2023-02-15,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
159,1.64792839467325,0.19270279243352,AZ,2023-02-16,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0
160,2.32347403488632,0.1869113977144735,AZ,2023-02-17,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
161,2.37500065277816,0.2146557918592185,AZ,2023-02-18,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
162,4.58053404121173,0.3044745431890855,AZ,2023-02-19,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
163,9.71116382956693,0.1776076432987965,AZ,2023-02-20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
164,2.39507376081748,0.1672694989998245,AZ,2023-02-21,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
165,3.61318466624184,0.2774176419562425,AZ,2023-02-22,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
166,0.60843408577812,0.0921306484837355,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.65769408996691,0.1867743180890125,AZ,2023-02-24,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
168,2.04530152702885,0.316287627904722,AZ,2023-02-25,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
169,14.9104770500796,0.332253476592701,CA,2023-01-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,16.8230708164559,0.3184951936829735,CA,2023-01-16,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
171,13.8329421655838,0.318648231965509,CA,2023-01-17,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
172,4.46774837845515,0.292400045297346,CA,2023-01-18,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
173,4.56796278350125,0.344955036548764,CA,2023-01-19,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
174,6.4375402295237,0.313823315947793,CA,2023-01-20,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
175,7.80692162775859,0.27430210966708,CA,2023-01-21,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
176,4.48773390358017,0.307426560612005,CA,2023-01-22,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
177,7.14373256610801,0.31411885678842,CA,2023-01-23,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
178,6.26468836797921,0.270446675224754,CA,2023-01-24,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
179,7.50035749998523,0.320214730255018,CA,2023-01-25,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
180,3.32401529457991,0.3058083715404955,CA,2023-01-26,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
181,7.23561254635352,0.333071355040391,CA,2023-01-27,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
182,5.65781411558691,0.312113235488398,CA,2023-01-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,4.93802006587416,0.310598757472102,CA,2023-01-29,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
184,6.10598366651589,0.307673724339378,CA,2023-01-30,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
185,2.85466449427801,0.293061304870876,CA,2023-01-31,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
186,3.37828371225714,0.2841694449315155,CA,2023-02-01,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
187,10.3280761165659,0.3063874378488545,CA,2023-02-02,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
188,5.29676749576704,0.2775969651262215,CA,2023-02-03,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
189,6.79623554693465,0.2986510862941675,CA,2023-02-04,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
190,17.2046006711545,0.298056457572853,CA,2023-02-05,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
191,4.5833589009248,0.2477742529438645,CA,2023-02-06,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
192,16.9143193418677,0.308367287411093,CA,2023-02-07,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
193,7.00641395077756,0.2461452998509685,CA,2023-02-08,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1
194,15.22731590853,0.2560647167968345,CA,2023-02-09,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
195,11.4957863592258,0.2649609270730835,CA,2023-02-10,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
196,11.8001947935173,0.3031759128674765,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
197,3.91499824361133,0.1922610180831335,CA,2023-02-12,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
198,3.37257789746752,0.1559522311601015,CA,2023-02-13,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
199,1.36544272027289,0.153510911400269,CA,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
200,25.7488471842218,0.229139479769433,CA,2023-02-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
201,30.0020888796455,0.234137559641149,CA,2023-02-16,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
202,9.23504986482439,0.228117444809,CA,2023-02-17,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
203,5.93214016418206,0.2140544514573685,CA,2023-02-18,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
204,2.645624463497,0.1670380732126065,CA,2023-02-19,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
205,2.93703308058457,0.145189464780165,CA,2023-02-20,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0
206,8.03092709884505,0.191832680203762,CA,2023-02-21,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
207,10.1567057000493,0.17498943069235,CA,2023-02-22,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
208,25.4206249781442,0.196220230131275,CA,2023-02-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,6.06584911711129,0.120269098088409,CA,2023-02-24,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
210,12.6563119775497,0.258006544327553,CA,2023-02-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,1.08759393936968,0.3357332566301845,CO,2023-01-15,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
212,1.32304913729704,0.37677378312701,CO,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
213,1.96061239065089,0.346878320982624,CO,2023-01-17,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
214,0.369715504863732,0.2560889757682605,CO,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
215,0.485617369364924,0.2461680893713595,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
216,3.36263487162387,0.30983101487129,CO,2023-01-20,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
217,0.23313635687803,0.253371465287032,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
218,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.963347290155349,0.225687245082899,CO,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
220,1.2974876208998,0.3914094247583785,CO,2023-01-24,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
221,1.75171646015821,0.289479951037284,CO,2023-01-25,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
222,1.16621995919769,0.357923181381517,CO,2023-01-26,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
223,0.920431361695281,0.2447089206923625,CO,2023-01-27,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
