...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
77,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.24241925418224,0.471285303543398,AL,2023-03-20,1,1,1,0,1,0,1,1,1,0,1,0
80,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.00391025807051479,0.00263664977664112,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.00401294411715376,0.00248178632189955,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
84,1.26657437176515,0.4740212535229685,AL,2023-03-25,1,1,1,0,1,0,1,1,1,0,1,0
85,0.482258647471757,0.3533197136982485,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
86,2.82396884675333,0.52791733772788,AR,2023-02-13,0,1,1,0,1,1,0,0,1,0,1,1
87,3.64467394997785,0.395185500479509,AR,2023-02-14,0,0,1,1,1,1,0,0,1,0,1,1
88,0.58962526757402,0.211371177096205,AR,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
89,0.72971154104245906,0.198177793044802,AR,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,0
90,1.52870159825974,0.111116631139127,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,1
91,0.329711157506676,0.2846593719334845,AR,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
92,0.400750455359956,0.0926989677667845,AR,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
93,1.07284550733292,0.337182422145771,AR,2023-02-20,0,1,1,1,1,1,1,0,1,0,1,1
94,2.41935773133984,0.276706028697508,AR,2023-02-21,1,1,1,1,1,0,1,0,1,0,1,0
95,1.83375493301705,0.3300333998413355,AR,2023-02-22,0,0,1,0,1,1,0,0,1,0,1,1
96,0.440590366455028,0.1881741311007055,AR,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
97,0.437942147225564,0.18826710628376,AR,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
98,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.363736625018399,0.236935112152823,AR,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
100,4.89549171830064,0.3583798394634655,AR,2023-02-27,0,0,1,0,1,1,0,0,1,0,1,0
101,1.99144136448862,0.427719394881672,AR,2023-02-28,1,1,1,0,1,0,1,0,1,0,1,0
102,0.658196467836979,0.03364559452373825,AR,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
103,0.153370457833752,0.03016537017872195,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0409512265074117,0.0270162606265173,AR,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
105,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.875268400697255,0.0193015825832139,AR,2023-03-06,1,1,1,1,1,1,1,0,1,0,1,1
108,0.398085370174454,0.01722884884754695,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
109,0.967212763287181,0.1877160872471945,AR,2023-03-08,0,1,1,1,1,1,0,1,1,0,1,1
110,0.147525420503549,0.0137037395223617,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
111,0.13451222082464,0.01221352958131395,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
112,1.25741681968887,0.885488617374375,AR,2023-03-11,1,1,1,0,0,1,1,1,1,0,0,1
113,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.013870550027046,0.0086336340361553,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
115,1.0389615595307,0.2326910939706685,AR,2023-03-14,1,1,1,1,1,0,1,1,1,0,1,0
116,0.041968039821179,0.00684930884504285,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
117,0.036432666082307,0.00610198473852525,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
118,0.655498870242437,0.176368920546065,AR,2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1
119,1.05114369952551,0.436325060116537,AR,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
120,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0509169340025383,0.003859225538160865,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
122,0.42199498198167,0.003446926321342175,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
123,1.12983830963608,0.00308130257840517,AR,2023-03-22,1,1,1,0,1,1,1,1,1,0,0,1
124,0.017068832578276,0.002757145035443355,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
125,0.0145875810905484,0.00246979760881888,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.03489370531322,0.283233946029309,AZ,2023-02-12,0,1,0,0,1,1,0,0,0,0,1,1
128,3.682368133339,0.2335510466258375,AZ,2023-02-13,1,0,1,0,1,1,1,0,0,0,1,0
129,1.48005521557114,0.131429547742221,AZ,2023-02-14,1,1,1,1,1,0,1,0,1,1,1,0
130,1.38371496968579,0.2301934132145475,AZ,2023-02-15,1,1,0,1,1,1,1,0,0,1,1,1
131,1.17092860098461,0.1899303387650305,AZ,2023-02-16,1,1,1,1,0,1,1,0,0,0,0,1
132,1.17929407760606,0.1810257118352555,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,1,1,1
133,1.17277659905287,0.1983906791911405,AZ,2023-02-18,1,0,1,1,1,1,0,0,1,0,1,1
134,3.2701583359822,0.289703780686569,AZ,2023-02-19,0,1,0,0,1,0,0,0,0,0,1,0
135,3.41549053936779,0.169433981613249,AZ,2023-02-20,0,1,0,0,1,0,0,0,0,0,1,1
136,1.06845451078127,0.1572322726777745,AZ,2023-02-21,1,0,1,1,1,1,1,0,0,0,1,1
137,2.13425549056844,0.2567115136884635,AZ,2023-02-22,1,0,1,0,1,1,1,1,0,0,1,1
138,0.351791743692417,0.0905600087823205,AZ,2023-02-23,1,1,1,1,1,1,1,1,0,0,1,1
139,1.02847258345162,0.1787054787166545,AZ,2023-02-24,0,1,1,1,1,1,0,1,1,0,1,1
140,1.59676154029797,0.3029404681722345,AZ,2023-02-25,1,1,0,0,1,0,1,0,0,0,1,0
141,1.62835174666627,0.1578427088326125,AZ,2023-02-26,0,1,1,0,1,0,0,0,0,0,1,0
142,3.06327749366774,0.1031559528434075,AZ,2023-02-27,0,0,0,1,1,1,0,0,0,0,1,1
143,0.658531188852489,0.078028877239944,AZ,2023-02-28,1,1,1,1,1,1,1,0,1,0,1,1
144,3.94439198953597,0.195456023918262,AZ,2023-03-01,0,1,0,0,1,0,0,0,0,0,1,0
145,2.46891817898176,0.2177650691372295,AZ,2023-03-02,1,1,0,0,0,0,1,0,1,0,0,0
146,3.93844374985483,0.40699327760893,AZ,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
147,5.45145821061673,0.456917048853576,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
148,0.688402508315352,0.075776516544479,AZ,2023-03-05,1,1,1,1,1,1,1,1,1,0,1,0
149,3.7063796654455,0.119342864420713,AZ,2023-03-06,0,0,0,0,0,1,0,0,1,1,0,1
150,0.633054186095458,0.054893324566046,AZ,2023-03-07,1,1,1,1,1,1,1,1,0,0,1,1
151,1.02060984011128,0.231162344563704,AZ,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
152,0.0462545368783107,0.00157111027096423,AZ,2023-03-09,1,1,1,1,1,1,1,1,0,0,1,1
153,0.0285533679028796,0.001356645556040515,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
154,1.96505397499588,0.1879527768458565,AZ,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
155,1.16737024777344,0.074095265381235,AZ,2023-03-12,1,1,1,0,0,1,1,0,1,1,0,1
156,6.24981058119704,0.1601719452084235,AZ,2023-03-13,1,0,1,0,1,0,1,0,1,0,1,0
157,0.929547274804278,0.0808396289454155,AZ,2023-03-14,1,1,0,1,1,1,1,1,0,0,1,1
158,2.18561303156659,0.120785141739653,AZ,2023-03-15,1,1,0,0,0,1,1,0,0,0,0,1
159,0.0820320554315628,5.6359815574828e-4,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
160,2.30074308651845,0.64745271172309,AZ,2023-03-17,1,1,0,0,0,1,1,1,0,0,0,1
161,2.64542761679782,0.64090748300137,AZ,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
162,3.7071487722714,0.1849773783528965,AZ,2023-03-19,1,0,0,0,1,0,1,0,0,0,1,0
163,4.4813268327932,0.095256935445116,AZ,2023-03-20,1,0,1,0,0,1,1,0,0,0,0,1
164,2.7929589924879,0.182983414311141,AZ,2023-03-21,1,0,0,0,0,1,1,0,0,0,0,1
165,1.74593707807616,0.102776406286577,AZ,2023-03-22,1,0,0,0,1,1,1,1,0,0,1,1
166,1.13824974076684,0.12180847569149,AZ,2023-03-23,1,0,1,0,1,1,1,0,1,0,1,1
167,0.00874152206319494,1.78354031934875e-4,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
168,2.227103520976e-4,1.549063053779e-4,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
169,10.2464109503979,0.1952824563101865,CA,2023-02-12,0,0,1,0,1,1,0,0,0,0,1,0
170,12.864637427734401,0.1630376479549105,CA,2023-02-13,0,0,0,0,1,1,0,0,0,0,0,0
171,5.60925368453556,0.1577988449514715,CA,2023-02-14,1,0,1,0,1,1,1,0,0,0,0,0
172,7.59336941912493,0.220861782583953,CA,2023-02-15,0,1,0,0,0,1,0,0,0,0,0,0
173,9.89854385368909,0.224352927097657,CA,2023-02-16,0,1,1,0,1,0,0,0,0,0,0,0
174,3.40374963315186,0.218526045995448,CA,2023-02-17,1,1,0,0,1,0,1,0,0,0,0,1
175,2.25567505743607,0.2056038384570315,CA,2023-02-18,0,1,1,0,1,0,0,0,1,0,1,0
176,2.40689620145223,0.1658913545794615,CA,2023-02-19,1,0,0,1,1,1,1,0,0,0,0,1
177,1.80551299069284,0.143150077947568,CA,2023-02-20,1,1,1,1,1,0,1,1,0,0,1,0
178,2.72687431477399,0.183319574425497,CA,2023-02-21,1,0,1,0,1,1,1,0,0,0,0,0
179,5.31386596263588,0.1706856273214885,CA,2023-02-22,0,0,0,0,1,0,0,0,0,0,0,0
180,13.3955752378452,0.1885650294445,CA,2023-02-23,0,1,1,0,1,0,0,0,0,0,1,0
181,3.76351914231664,0.1191588032618885,CA,2023-02-24,1,0,1,1,1,0,1,0,1,0,0,0
182,8.67218995345032,0.245124209401513,CA,2023-02-25,0,0,1,0,0,0,0,0,0,0,0,0
183,1.71310878642577,0.147634852042105,CA,2023-02-26,1,1,1,1,1,1,1,0,0,0,1,0
184,11.9668849272663,0.1963573129699,CA,2023-02-27,1,0,1,0,1,1,1,0,1,0,0,0
185,10.7943219603762,0.1750619777867955,CA,2023-02-28,1,0,1,0,0,1,1,0,1,0,0,0
186,13.4409081532168,0.1596772575934675,CA,2023-03-01,1,0,0,0,0,0,1,0,0,0,0,0
187,9.70332492524971,0.141894839719758,CA,2023-03-02,1,0,1,0,0,0,1,0,0,0,0,0
188,15.8883061403818,0.1585888208704015,CA,2023-03-03,0,0,1,0,1,0,0,1,0,0,1,0
189,7.64286401013582,0.133786611186297,CA,2023-03-04,0,1,0,0,0,0,1,0,0,0,0,0
190,1.42709213705334,0.055665926116883,CA,2023-03-05,1,1,1,1,1,0,1,1,1,0,0,0
191,6.06469284606187,0.174341659693796,CA,2023-03-06,1,0,1,0,1,1,1,0,1,0,0,1
192,11.7121879524836,0.1855430609596555,CA,2023-03-07,1,0,0,0,0,0,1,0,0,0,0,0
193,24.5324432894375,0.187913736465168,CA,2023-03-08,1,0,0,0,0,0,1,0,0,0,0,0
194,4.98041113914442,0.091602465489766,CA,2023-03-09,0,1,1,0,0,0,0,0,0,0,0,0
195,11.0492763515869,0.131985791630668,CA,2023-03-10,0,0,1,0,0,0,0,0,1,0,0,0
196,3.33656676969535,0.0884450581734375,CA,2023-03-11,1,0,1,0,0,0,1,0,1,0,0,0
197,10.6088365558189,0.1541860882345415,CA,2023-03-12,1,0,1,0,0,0,1,1,1,0,0,0
198,13.5144972075654,0.175858324704875,CA,2023-03-13,1,0,0,0,0,0,1,0,0,0,0,0
199,11.02160694412,0.137936468247172,CA,2023-03-14,0,0,1,0,0,0,0,0,0,0,0,0
200,11.79336403948,0.138159860028957,CA,2023-03-15,0,0,0,0,1,0,0,0,0,0,1,0
201,7.02736029743929,0.1003977826212455,CA,2023-03-16,0,1,0,0,0,0,0,0,0,0,0,0
202,12.2349445644665,0.1601668102535745,CA,2023-03-17,1,0,0,0,0,0,1,0,0,0,0,0
203,6.0947138182574,0.1378806910895335,CA,2023-03-18,1,1,0,0,0,0,1,1,0,0,0,0
204,9.48151623454163,0.1820828118892605,CA,2023-03-19,0,0,0,0,0,0,0,0,0,0,0,1
205,2.85430501418302,0.0620499581092835,CA,2023-03-20,0,1,0,0,0,1,0,0,0,0,0,1
206,5.89106969387734,0.0926539108865195,CA,2023-03-21,1,1,0,0,1,0,1,0,0,0,0,0
207,13.2417395348051,0.1292867280659755,CA,2023-03-22,1,0,0,0,0,0,1,1,0,0,0,0
208,13.030867052697,0.1444998598815355,CA,2023-03-23,1,1,0,0,0,0,1,1,0,0,0,0
209,10.2275363777258,0.141014155023385,CA,2023-03-24,0,1,0,0,0,0,0,0,0,0,0,0
210,14.0096334373866,0.2530771208857905,CA,2023-03-25,1,0,0,0,0,0,1,0,0,0,1,0
211,0.280256865108099,0.0198261505275955,CO,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
212,1.38468588406378,0.1869912666800075,CO,2023-02-13,0,1,0,1,1,1,0,1,0,0,1,1
213,0.317085604277579,0.099092802303075,CO,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
214,0.409125801180982,0.142018862128254,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
215,0.850921223980734,0.109344121884943,CO,2023-02-16,1,1,1,1,1,0,1,0,1,0,1,1
216,1.15893234450588,0.197898236592187,CO,2023-02-17,0,1,1,0,1,1,0,0,1,0,1,1
217,0.401597614698755,0.1107247159258465,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
218,0.745692530303287,0.2153223723524275,CO,2023-02-19,1,0,1,1,1,1,1,0,1,0,1,1
219,1.12425158790029,0.146947995187021,CO,2023-02-20,1,0,1,1,1,1,1,0,1,0,1,1
220,0.340665698084549,0.058764966463071,CO,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
221,0.986672792764406,0.157981246639894,CO,2023-02-22,1,1,0,1,1,1,1,0,0,1,1,1
222,0.138454606378708,0.00385341152649,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
223,0.223653684966063,0.003303131966193305,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
224,0.0479790346954019,0.00283007688593457,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0438643625535639,0.00242379611022266,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
226,0.44409200497122,0.062724846016982,CO,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
227,2.24970142772808,0.165465644679569,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,1,1
228,0.363191932506528,0.001520079808435545,CO,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
229,0.0880763452968594,0.00130072702840395,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
230,0.0326016437549588,0.001112981925962275,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
231,1.28316445692064,0.3224675550172765,CO,2023-03-04,1,1,1,0,1,0,1,1,1,0,1,0
232,0.0317842483057345,8.1500064997678e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
233,1.97605360548576,0.2403750203310565,CO,2023-03-06,1,0,1,0,1,0,1,1,1,0,1,0
234,0.784073452213668,0.073808916522337,CO,2023-03-07,1,0,1,1,1,1,1,0,1,0,1,1
235,0.89063487365241,0.087364342124039,CO,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
236,0.0147081906328599,4.3812613795621e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
237,0.00754076757797707,3.7550624659914e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
238,4.3751525077257e-4,3.2200437386608e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
239,0.00146784361555038,2.7629072090331e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
240,0.0013474359825273,2.37227599470525e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
241,0.00723250561208656,2.0384227876931e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
242,0.037799254017924,1.7530351896828e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0231894369459541,1.5090132645389e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
244,1.27473176458579,0.195678631903983,CO,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
245,1.35493718437827,0.4897961182369605,CO,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
246,1.26652905957237,0.163574619015544,CO,2023-03-19,1,0,1,0,1,1,1,0,1,0,1,1
247,0.0160209977063044,8.379120872541e-5,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
248,1.30484525949598,0.123812288696847,CO,2023-03-21,1,1,1,0,1,0,1,1,1,0,1,0
249,5.78698794347076,0.54913801006922,CO,2023-03-22,1,0,0,0,0,1,1,0,0,0,0,1
250,1.28031199057052,0.1237610378807925,CO,2023-03-23,1,1,1,0,0,1,1,1,1,0,0,1
251,0.00330355051870007,4.76170636494052e-5,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
252,6.22678230137383e-5,4.152951748543675e-5,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
253,0.00137829254086876,0.001189136109324235,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
254,0.137659286013891,0.001046193731709645,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
255,0.00139720057625355,9.20358815321775e-4,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
256,1.25470838729089,0.242869796911441,CT,2023-02-15,0,1,1,0,1,1,0,1,1,0,1,1
257,0.595191296243905,0.0564165080573925,CT,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
