...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
548,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.21498784102242,0.4099112448518475,IL,2023-07-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
590,2.09844887241676,0.400183213773378,IL,2023-07-31,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0
591,1.54488841885206,0.391591477966106,IL,2023-08-01,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
592,3.46842101062969,0.450347910454184,IL,2023-08-02,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
593,1.64492326053138,0.414191396579563,IL,2023-08-03,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
594,2.17355807562479,0.4188756008993485,IL,2023-08-04,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0
595,1.69654794736813,0.4510160696306165,IL,2023-08-05,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0
596,2.20756222472667,0.431468424397281,IL,2023-08-06,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0
597,2.78600805679841,0.424531692093944,IL,2023-08-07,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
598,2.25249969115096,0.404764553744815,IL,2023-08-08,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
599,1.44638954616545,0.391510140451035,IL,2023-08-09,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
600,1.34667361488758,0.399817582429505,IL,2023-08-10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
601,1.74997560231791,0.4123088471933025,IL,2023-08-11,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
602,1.66766254835977,0.390555234858943,IL,2023-08-12,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0
603,1.31064994856903,0.3864604954898795,IL,2023-08-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
604,1.77862888647021,0.440509736340501,IL,2023-08-14,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
605,2.67061791000538,0.4710153063403455,IL,2023-08-15,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
606,2.72648874357811,0.4405776509668375,IL,2023-08-16,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
607,5.41636731419292,0.464108586732001,IL,2023-08-17,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
608,1.82386236491741,0.4157571133363355,IL,2023-08-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
609,1.53155833740447,0.41843920364019,IL,2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
610,2.19211166332516,0.4572873679142195,IL,2023-08-20,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
611,2.24600050338175,0.431359176735201,IL,2023-08-21,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0
612,3.37493205788873,0.455329051040288,IL,2023-08-22,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
613,1.88822027942082,0.40025861121823,IL,2023-08-23,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
614,4.61594447882337,0.4384644988047415,IL,2023-08-24,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
615,3.25124729036102,0.3644724192191925,IL,2023-08-25,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
616,2.42517902907425,0.423320268562713,IL,2023-08-26,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0
617,2.10842908122672,0.3989481277647545,IL,2023-08-27,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0
618,2.17422729537238,0.386193515194728,IL,2023-08-28,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
619,1.43293768732895,0.4083171362823815,IL,2023-08-29,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
620,4.99505834559035,0.4459087756306605,IL,2023-08-30,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0
621,1.29478223261128,0.384779856220988,IL,2023-08-31,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
622,1.49458582022423,0.453054781709996,IL,2023-09-01,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
623,1.56102478099185,0.3409393636280455,IL,2023-09-02,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
624,2.65432038027523,0.465257572591203,IL,2023-09-03,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
625,1.7120302736118,0.3784618009033565,IL,2023-09-04,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
626,6.71693516512303,0.4139985510643965,IL,2023-09-05,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
627,2.35692693286469,0.397356033878132,IL,2023-09-06,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
628,3.97150629649189,0.415457106931202,IL,2023-09-07,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
629,3.08908532733269,0.374154606800015,IL,2023-09-08,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
630,2.3149113901426,0.377355007217609,IL,2023-09-09,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
631,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.430440476856489,0.3041995495076305,IN,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
633,0.442151706650326,0.3037983639044935,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
634,0.740888680491642,0.520874623566785,IN,2023-08-02,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
635,1.27137070361958,0.510284639542,IN,2023-08-03,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
636,1.00872469696451,0.303295266519403,IN,2023-08-04,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
637,0.934941170879285,0.3401066053421675,IN,2023-08-05,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
638,0.423509741447412,0.3035484702681265,IN,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
639,0.56064523863138,0.4038265471636205,IN,2023-08-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
640,3.12439948831467,0.4919148929891005,IN,2023-08-08,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0
641,0.922582963027968,0.4701057955063125,IN,2023-08-09,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
642,0.982461174442617,0.346759979677291,IN,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
643,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.923060386441576,0.4674470406006035,IN,2023-08-14,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
647,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,0.533557779499902,0.3346659533780685,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
649,1.50984988751387,0.3787098152238335,IN,2023-08-17,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0
650,0.43834075461057,0.3151913724167385,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
651,0.881290318152846,0.3249798951016665,IN,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
652,0.452831918135767,0.3188516932841445,IN,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
653,1.18229246454864,0.4603300043695545,IN,2023-08-21,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
654,0.823028392155048,0.4250539316295625,IN,2023-08-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
655,2.12664592463747,0.490354054733159,IN,2023-08-23,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
656,1.10362827470358,0.372476469610706,IN,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
657,0.967432598495258,0.4284302368538555,IN,2023-08-25,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
658,NA,NA,IN,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.868288660972121,0.440124656795067,IN,2023-08-27,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
660,2.48427237897881,0.426502413469178,IN,2023-08-28,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
661,1.2083342748706,0.57871601744151,IN,2023-08-29,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
662,0.8393196641187,0.4144260564549215,IN,2023-08-30,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
663,0.861321703454202,0.3232344040878955,IN,2023-08-31,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
664,0.864322720070661,0.323614465552805,IN,2023-09-01,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
665,1.14307662852279,0.354740404634582,IN,2023-09-02,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
666,0.682047046301704,0.375532489476737,IN,2023-09-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
667,NA,NA,IN,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,0.959499648060181,0.3638380055999465,IN,2023-09-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
669,1.76428275955994,0.2890651510692835,IN,2023-09-06,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
670,1.14873011967876,0.4126042562848095,IN,2023-09-07,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
671,1.18275121182725,0.479547970524917,IN,2023-09-08,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0
672,NA,NA,IN,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.440136678595236,0.304716692640397,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
674,0.801255432921186,0.565383529079295,KS,2023-07-31,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
675,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.585041002423648,0.416905031509709,KS,2023-08-02,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.793632613272376,0.4136098297902865,KS,2023-08-07,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
682,NA,NA,KS,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,0.43290317420316,0.3048212335649235,KS,2023-08-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
684,0.60776850330058,0.4293086701553815,KS,2023-08-10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,NA,NA,KS,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.976232244395278,0.489999797149775,KS,2023-08-18,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
693,NA,NA,KS,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.640857550947084,0.451318636927466,KS,2023-08-20,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
695,NA,NA,KS,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.457720430145536,0.323009792515279,KS,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
697,0.453451994198124,0.325275736262301,KS,2023-08-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
698,NA,NA,KS,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,0.425851466912368,0.302091149660697,KS,2023-08-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
701,NA,NA,KS,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.611742408698475,0.3695584234338535,KS,2023-08-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
703,NA,NA,KS,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,0.490387745140081,0.3478683708952805,KS,2023-08-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
706,NA,NA,KS,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.345414054114758,0.2516114014911225,KS,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,0.669799573652966,0.371104877968125,KS,2023-09-05,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
711,NA,NA,KS,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0.516243019697435,0.373986093463611,KS,2023-09-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
713,NA,NA,KS,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,0.594900856949251,0.415692815200224,KY,2023-08-01,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
718,1.38143033059636,0.463094596652402,KY,2023-08-02,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
719,NA,NA,KY,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,0.659207254798243,0.4623090926420855,KY,2023-08-05,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
722,NA,NA,KY,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.825121734714023,0.4329828393493335,KY,2023-08-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
724,0.559346340045476,0.3988590793466345,KY,2023-08-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
725,1.03433920946771,0.50808556980671,KY,2023-08-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
726,NA,NA,KY,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.51233566090257,0.3679705435636325,KY,2023-08-14,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
731,5.75316845912547,0.3574554790225535,KY,2023-08-15,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0
732,0.455295817589975,0.312027268086072,KY,2023-08-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
733,1.03100535680544,0.313547424033364,KY,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
734,0.453470916398534,0.3151913724167385,KY,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,0.480301786219963,0.34102091045508,KY,2023-08-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736,0.759972587387711,0.53626892320282,KY,2023-08-20,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
737,1.34670612443607,0.484891204757292,KY,2023-08-21,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1
738,0.815468305948991,0.4250539316295625,KY,2023-08-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
739,1.71478680804298,0.4279628077821065,KY,2023-08-23,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
740,1.24415687854831,0.3830050085733675,KY,2023-08-24,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
741,0.467105250322709,0.3301812604966645,KY,2023-08-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
742,NA,NA,KY,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1.54975913973373,0.406230615248506,KY,2023-08-28,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
745,0.880928187269571,0.419594052499432,KY,2023-08-29,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
746,1.02089533211443,0.3889256336449935,KY,2023-08-30,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
747,1.56482794812608,0.465113070475081,KY,2023-08-31,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
748,0.801979340809009,0.4128380357374605,KY,2023-09-01,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
749,1.07658893166659,0.524326774987215,KY,2023-09-02,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
750,NA,NA,KY,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.503750917773775,0.3620894369422085,KY,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
