...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
217,0.284303608651362,0.082729444929748,CO,2022-08-27,1,1,1,1,1,1
218,0.165174847136616,0.0096600510250826,CO,2022-08-28,1,1,1,1,1,1
219,0.320660205162075,0.071403433450426,CO,2022-08-29,1,1,1,1,1,1
220,0.766748221976291,0.0090811460410788,CO,2022-08-30,1,1,1,0,0,1
221,0.550037275033288,0.00880551998056485,CO,2022-08-31,1,1,1,0,0,1
222,0.0436503063444365,0.00853863184336725,CO,2022-09-01,1,1,1,1,1,1
223,0.311024519307703,0.0991726057881815,CO,2022-09-02,1,1,1,1,1,1
224,0.348700646338263,0.0080297537394678,CO,2022-09-03,1,1,1,1,1,1
225,1.90289206902031,0.1978318055022135,CO,2022-09-04,0,0,1,0,0,1
226,0.835738160578214,0.282955022536608,CO,2022-09-05,0,0,1,0,0,1
227,3.276765469394,0.1758880392249935,CO,2022-09-06,0,0,0,0,0,0
228,1.32244865549481,0.0071033515200691,CO,2022-09-07,0,0,1,1,1,1
229,0.387105616702362,0.0068892407354214,CO,2022-09-08,1,1,1,1,1,1
230,0.880057337555322,0.00668164865454645,CO,2022-09-09,1,1,1,0,0,1
231,0.221663837721222,0.00648035626249755,CO,2022-09-10,1,1,1,1,1,1
232,1.60919135766843,0.29979219166261,CO,2022-09-11,1,0,0,0,0,0
233,1.55625857005953,0.146737976294124,CO,2022-09-12,0,0,1,0,0,1
234,0.35412289462422,0.099936876978286,CO,2022-09-13,1,1,1,1,1,1
235,1.05119572475153,0.0826850537575065,CO,2022-09-14,1,1,0,1,0,0
236,0.378684697148258,0.00556138140509025,CO,2022-09-15,1,1,1,0,0,1
237,0.883292533344105,0.0053937983379427,CO,2022-09-16,1,1,1,1,1,1
238,0.319136803716467,0.082990099761714,CO,2022-09-17,1,1,1,0,0,1
239,0.788684113702212,0.219459666398271,CO,2022-09-18,1,1,1,0,0,1
240,0.494711747117398,0.0407417013698849,CO,2022-09-19,1,1,1,0,0,1
241,3.02589883526707,0.228803515607811,CO,2022-09-20,1,0,0,0,0,0
242,1.82253418522876,0.170839781509029,CO,2022-09-21,1,0,0,1,0,0
243,1.38176556938252,0.177690669364048,CO,2022-09-22,0,0,1,0,0,1
244,1.04901081447659,0.076170676175752,CO,2022-09-23,1,1,0,0,1,0
245,0.950435353325168,0.2942413333767025,CO,2022-09-24,0,0,1,0,0,1
246,0.649085233780718,0.149433521823221,CO,2022-09-25,1,1,1,0,0,1
247,1.16449552761607,0.1171374884055245,CO,2022-09-26,1,1,0,1,0,0
248,0.399106913050222,0.003849417124935315,CO,2022-09-27,1,1,1,1,1,1
249,0.605429704537771,0.00373281406512001,CO,2022-09-28,1,1,1,0,0,1
250,0.303711515618307,0.0476033165460116,CO,2022-09-29,1,1,1,0,0,1
251,0.61528048362958,0.129440099331624,CO,2022-09-30,1,1,1,0,0,1
252,0.0601898941392134,0.0034033948696405,CO,2022-10-01,1,1,1,1,1,1
253,0.654949532176338,0.103888463129914,CT,2022-08-21,1,1,1,1,1,1
254,2.72730733778917,0.060731592362775,CT,2022-08-22,0,0,0,1,0,0
255,1.19018885433475,0.0841334773286445,CT,2022-08-23,1,1,0,0,0,0
256,1.31765726141044,0.2369135602829705,CT,2022-08-24,0,0,1,0,0,1
257,0.96834370589142,0.1097903096850505,CT,2022-08-25,1,1,0,0,0,0
258,1.35281650943048,0.0801924851882835,CT,2022-08-26,1,1,0,0,0,0
259,1.41469435130459,0.1304836565798845,CT,2022-08-27,1,1,0,1,0,0
260,1.88925705727486,0.0340079165955889,CT,2022-08-28,0,0,1,0,0,1
261,1.31955367392652,0.1143051252876515,CT,2022-08-29,1,1,0,0,0,0
262,3.94781072114867,0.1948282454461735,CT,2022-08-30,0,0,0,0,0,0
263,2.21192591135224,0.148866880810002,CT,2022-08-31,0,0,1,0,0,1
264,2.14851228502929,0.171582087695284,CT,2022-09-01,0,0,1,0,0,1
265,1.58151154720863,0.1391652872032965,CT,2022-09-02,0,0,1,0,0,1
266,2.58441108705835,0.160030049695953,CT,2022-09-03,0,0,1,0,0,1
267,3.02217353728966,0.1793552419133475,CT,2022-09-04,0,0,1,0,0,1
268,3.60130086406758,0.3079916555435,CT,2022-09-05,0,0,1,0,0,1
269,4.65642078318067,0.1831406163624,CT,2022-09-06,0,0,1,0,0,1
270,3.46116975745479,0.1629997448372075,CT,2022-09-07,0,0,1,0,0,1
271,1.6912965691547,0.1304456529292875,CT,2022-09-08,0,0,1,0,0,1
272,5.28463053377702,0.201870742638595,CT,2022-09-09,0,0,1,0,0,1
273,6.32815069182413,0.2707330108922095,CT,2022-09-10,0,0,0,0,0,0
274,5.00627645829657,0.184774002502102,CT,2022-09-11,0,0,1,0,0,1
275,7.36596995330867,0.2041323061389905,CT,2022-09-12,0,0,0,0,0,0
276,6.83143435084519,0.2692090434103325,CT,2022-09-13,0,0,0,0,0,0
277,2.22696904234612,0.170928252749249,CT,2022-09-14,0,0,0,0,0,0
278,3.37721090800586,0.135475050378959,CT,2022-09-15,1,0,0,0,0,0
279,13.7478793128916,0.2232127466221915,CT,2022-09-16,0,0,0,0,0,0
280,3.19814594057913,0.149779749416421,CT,2022-09-17,0,0,0,0,0,0
281,7.66320135638762,0.217675556343141,CT,2022-09-18,0,0,0,0,0,0
282,2.3888913886479,0.1210973905065785,CT,2022-09-19,0,0,1,0,0,1
283,7.29736069307722,0.189452339766563,CT,2022-09-20,0,0,1,0,0,1
284,11.0387424191474,0.3346599516885795,CT,2022-09-21,0,0,0,0,0,0
285,2.16469119130567,0.145712837967024,CT,2022-09-22,0,0,0,0,0,0
286,1.48636071644392,0.102624560411901,CT,2022-09-23,1,0,0,1,0,0
287,7.75787902918441,0.2609878375971695,CT,2022-09-24,0,0,0,0,0,0
288,4.32054712912582,0.1867104961877395,CT,2022-09-25,0,0,0,0,0,0
289,1.4418427336958,0.0936097028405455,CT,2022-09-26,0,0,1,0,0,1
290,2.0445174019264,0.1311858764248135,CT,2022-09-27,1,0,0,1,0,0
291,5.8193447604937,0.2545347642464595,CT,2022-09-28,0,0,1,0,0,1
292,1.34309501922208,0.1035808505388415,CT,2022-09-29,1,0,0,1,0,0
293,1.19745209371337,0.0879963923151025,CT,2022-09-30,1,1,0,1,0,0
294,6.62218527784643,0.2369847009517485,CT,2022-10-01,0,0,0,0,0,0
295,0.3783344330329,0.142166167262648,DC,2022-08-21,1,1,1,0,0,1
296,0.377314734578613,0.1423610624379855,DC,2022-08-22,1,1,1,0,0,1
297,0.60485999069192,0.1324606682431215,DC,2022-08-23,1,1,1,0,0,1
298,0.856920219782763,0.01093993399911915,DC,2022-08-24,1,1,1,1,1,1
299,2.31190046727772,0.1974587528495855,DC,2022-08-25,0,0,1,0,0,0
300,1.10724461406862,0.1794135171334835,DC,2022-08-26,1,1,0,1,0,0
301,0.543276881607706,0.116686602221892,DC,2022-08-27,1,1,1,0,0,0
302,0.0135595361842979,0.0096600510250826,DC,2022-08-28,1,1,1,1,1,1
303,0.496104933438358,0.0093658641766063,DC,2022-08-29,1,1,1,1,1,1
304,0.290823342907091,0.0826672104497285,DC,2022-08-30,1,1,1,0,0,1
305,0.304600274499713,0.0990672858484245,DC,2022-08-31,1,1,1,0,0,1
306,2.64402973053765,0.3142451115657105,DC,2022-09-01,0,0,1,0,0,1
307,0.0412894096089598,0.0082801480265566,DC,2022-09-02,1,1,1,1,1,1
308,0.0855622907336405,0.0080297537394678,DC,2022-09-03,1,1,1,1,1,1
309,0.206302556826041,0.0077871514453079,DC,2022-09-04,1,1,1,0,0,1
310,0.0120230638623212,0.0075520594607964,DC,2022-09-05,1,1,1,1,1,1
311,0.684622938592532,0.2145364030885105,DC,2022-09-06,1,1,1,0,0,1
312,NA,NA,DC,2022-09-07,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2022-09-08,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2022-09-09,NA,NA,NA,NA,NA,NA
315,0.00895028892405156,0.00648035626249755,DC,2022-09-10,1,1,1,1,1,1
316,0.162448489810206,0.00628515445938945,DC,2022-09-11,1,1,1,1,1,1
317,0.166672059503397,0.0060958433732952,DC,2022-09-12,1,1,1,0,0,1
318,0.106893990877656,0.0059122317363169,DC,2022-09-13,1,1,1,1,1,1
319,1.03739572952158,0.1376499947862525,DC,2022-09-14,1,1,0,1,0,0
320,0.199094937135852,0.00556138140509025,DC,2022-09-15,1,1,1,0,0,1
321,2.7842711825967,0.28976627450586,DC,2022-09-16,0,0,1,0,0,1
322,0.803244512757479,0.0052312250731356,DC,2022-09-17,1,1,1,0,0,1
323,2.78753829546804,0.4456156310312005,DC,2022-09-18,0,0,0,0,0,0
324,0.189022533385539,0.00492049054991295,DC,2022-09-19,1,1,1,0,0,1
325,3.08500722067992,0.668295351936525,DC,2022-09-20,0,0,0,0,0,0
326,0.290907362030215,0.058624391133135,DC,2022-09-21,1,1,1,1,1,1
327,0.920693426018015,0.2931589484289895,DC,2022-09-22,0,0,1,0,0,1
328,2.37318259400792,0.2046722153705665,DC,2022-09-23,0,0,1,0,0,1
329,0.555824491631721,0.128515484469464,DC,2022-09-24,1,1,1,0,0,1
330,1.08438702994148,0.1600421449933935,DC,2022-09-25,1,1,0,1,0,0
331,3.62522771055511,0.659462902655455,DC,2022-09-26,0,0,1,0,0,1
332,2.14966706874983,0.1743369933759055,DC,2022-09-27,1,0,0,1,0,0
333,1.20841563647277,0.316616753859404,DC,2022-09-28,1,0,0,1,0,0
334,1.07149755566896,0.1378491205395405,DC,2022-09-29,1,1,0,1,0,0
335,1.12286179403407,0.1916188830475645,DC,2022-09-30,1,1,0,0,1,0
336,0.0909535882922871,0.0034033948696405,DC,2022-10-01,1,1,1,1,1,1
337,1.79099229938294,0.402454555365239,DE,2022-08-21,0,0,1,0,0,1
338,5.4080107386112,0.448646522733857,DE,2022-08-22,0,0,0,0,0,0
339,3.23585750371357,0.2976960323814145,DE,2022-08-23,0,0,1,0,0,1
340,0.473296782951596,0.169121472397815,DE,2022-08-24,1,1,1,0,0,1
341,0.681374010837219,0.0524001277892525,DE,2022-08-25,1,1,1,1,1,1
342,0.829834226735483,0.155242872022146,DE,2022-08-26,1,1,1,0,0,1
