"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X21L_50_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI","X21L_95_CI"
"52",1.19176418607586,0.634259814671964,"AL",2022-07-12,1,1,0,1,1,0,0,0,1,1
"53",0.820244563793865,0.385347139493424,"AL",2022-07-13,1,1,1,1,1,0,0,0,1,1
"54",1.81635470453212,0.653266651529719,"AL",2022-07-14,0,0,1,1,1,0,0,0,1,1
"55",2.41225896185951,0.825793029471031,"AL",2022-07-15,0,0,1,1,1,0,0,1,1,1
"56",0.803639327360655,0.473061447778759,"AL",2022-07-16,1,1,1,1,1,0,0,1,1,1
"57",1.24276622271535,0.483025871113589,"AL",2022-07-17,0,1,1,1,1,0,0,0,1,1
"58",0.524848647781124,0.373309889838766,"AL",2022-07-18,1,1,1,1,1,1,1,1,1,1
"59",1.65427726114778,0.284534600202397,"AL",2022-07-19,1,1,1,0,1,0,0,0,0,1
"60",2.28794799508237,0.468867287411783,"AL",2022-07-20,0,0,1,1,1,0,0,1,1,1
"61",1.52950441752863,0.226118164905446,"AL",2022-07-21,1,1,1,0,1,1,0,1,0,1
"62",3.3691979371179,0.444209162673301,"AL",2022-07-22,0,0,1,1,0,0,0,0,1,0
"63",1.41432233169311,0.317920183623674,"AL",2022-07-23,1,1,1,0,1,0,1,1,0,1
"64",0.59818202773399,0.294497030026169,"AL",2022-07-24,1,1,1,1,1,0,1,0,1,1
"65",0.688014838912335,0.305411978021184,"AL",2022-07-25,1,1,1,1,1,0,1,0,1,0
"66",0.654964279512858,0.319171442403714,"AL",2022-07-26,1,1,1,1,1,0,1,0,1,1
"67",0.67279542331616,0.536800533665401,"AL",2022-07-27,1,1,1,1,1,1,1,1,1,1
"68",0.885095046911725,0.181787527299435,"AL",2022-07-28,1,1,1,1,1,0,0,1,1,1
"69",0.576357087995949,0.24773566719259,"AL",2022-07-29,1,1,1,1,1,0,0,1,1,1
"70",1.98335657818155,0.493470469441671,"AL",2022-07-30,0,0,1,1,1,0,0,1,1,1
"71",1.87738318376618,0.452913155744194,"AL",2022-07-31,0,0,1,1,1,0,0,0,1,1
"72",0.712520783302358,0.24324611426016,"AL",2022-08-01,1,1,1,1,1,0,0,0,1,1
"73",2.97846361288173,0.395349826092159,"AL",2022-08-02,0,0,1,1,1,0,0,0,1,1
"74",0.569757464912699,0.22076199471674,"AL",2022-08-03,1,1,1,1,1,0,0,1,1,1
"75",3.9608923977759,0.525512474310001,"AL",2022-08-04,0,0,1,1,1,0,0,1,1,1
"76",2.95101067536855,0.834465673369,"AL",2022-08-05,0,0,1,1,1,0,0,1,1,1
"77",1.19580135298454,0.314490679289364,"AL",2022-08-06,1,0,0,1,1,0,0,1,1,1
"78",0.494647626745484,0.291017824844374,"AL",2022-08-07,1,1,1,1,1,0,1,0,1,1
"79",3.14864275654699,0.361232029460603,"AL",2022-08-08,0,0,1,1,1,0,0,1,1,1
"80",0.607735804915537,0.0132765006009998,"AL",2022-08-09,1,1,1,1,1,0,0,1,1,1
"81",3.47580691504811,0.378877805643737,"AL",2022-08-10,0,0,1,1,1,0,0,1,1,1
"82",0.648943050496688,0.35066165805752,"AL",2022-08-11,1,1,1,1,1,1,1,1,1,1
"83",7.15463802129591,0.712428934239808,"AL",2022-08-12,0,0,1,1,1,0,0,0,1,1
"84",0.349827276554632,0.181634048960323,"AL",2022-08-13,1,1,1,1,1,0,0,1,1,1
"85",2.0182583163249,0.385305377814276,"AR",2022-07-03,0,0,1,1,1,0,0,0,1,1
"86",1.62476701096309,0.462853794642493,"AR",2022-07-04,1,1,0,1,0,0,0,0,1,0
"87",9.16905040828512,0.411184470687517,"AR",2022-07-05,0,0,1,0,1,0,0,0,0,0
"88",4.22557339888456,0.287494168118964,"AR",2022-07-06,1,0,0,1,1,1,0,0,1,1
"89",4.44904348948644,0.340831892670828,"AR",2022-07-07,0,0,1,1,1,0,0,0,1,1
"90",4.7463126660573,0.225262037222141,"AR",2022-07-08,1,0,0,1,1,0,0,0,1,1
"91",1.63215453102509,0.37719245523334,"AR",2022-07-09,0,1,1,1,0,0,1,0,1,0
"92",0.961973119849687,0.408091791455575,"AR",2022-07-10,1,1,1,1,1,0,0,0,1,0
"93",6.0329823475573,0.271110394628656,"AR",2022-07-11,0,0,1,1,1,0,0,0,1,1
"94",5.91332277692641,0.302968185015494,"AR",2022-07-12,0,0,0,1,0,0,0,0,1,0
"95",4.16980085316014,0.315514700887147,"AR",2022-07-13,0,0,1,1,0,0,0,1,1,0
"96",1.40828183236797,0.342256815445479,"AR",2022-07-14,1,1,1,1,1,0,0,0,1,1
"97",2.83556474446098,0.385748867095664,"AR",2022-07-15,0,1,0,1,1,0,0,0,1,0
"98",1.20330236860624,0.22896755407051,"AR",2022-07-16,1,1,1,1,1,0,0,1,1,1
"99",0.304463194749788,0.0629750054404951,"AR",2022-07-17,1,1,1,1,1,0,0,1,1,1
"100",3.04882840216589,0.302829541496779,"AR",2022-07-18,0,1,0,1,1,0,0,0,1,1
"101",1.53836334617262,0.211805685977826,"AR",2022-07-19,1,0,1,1,1,0,1,0,1,1
"102",0.853093321987916,0.295714772323129,"AR",2022-07-20,1,1,1,1,1,0,0,0,1,1
"103",2.24814413088627,0.171588099347426,"AR",2022-07-21,1,0,0,1,1,0,0,0,1,1
"104",1.2592575393326,0.240653275817827,"AR",2022-07-22,1,1,1,0,1,0,0,0,0,1
"105",0.440679012190908,0.0401498638758654,"AR",2022-07-23,1,1,1,1,1,0,0,0,1,1
"106",1.19279266159769,0.393898711748736,"AR",2022-07-24,1,1,1,1,0,0,0,0,1,0
"107",1.27582768808193,0.260449704785283,"AR",2022-07-25,1,1,1,1,0,0,0,0,1,0
"108",1.9397164687549,0.275843620430172,"AR",2022-07-26,1,1,0,1,0,0,0,0,1,0
"109",1.50715163703902,0.203764215893445,"AR",2022-07-27,1,1,0,1,0,0,0,1,1,0
"110",0.900214487175673,0.181787527299435,"AR",2022-07-28,1,1,1,1,1,0,0,0,1,1
"111",1.64491297687295,0.312230388508658,"AR",2022-07-29,1,1,1,0,0,1,0,0,0,1
"112",2.37029055618852,0.47762317332433,"AR",2022-07-30,1,0,1,1,0,0,0,0,1,0
"113",0.584316938029075,0.173310378856621,"AR",2022-07-31,1,1,1,1,1,0,0,1,1,1
"114",1.85672327279231,0.152550235919431,"AR",2022-08-01,1,0,1,1,1,0,0,1,1,1
"115",2.02444711769002,0.112805297544468,"AR",2022-08-02,1,0,1,1,1,0,0,0,1,1
"116",2.70784868514636,0.11135025972462,"AR",2022-08-03,0,0,1,1,1,0,0,0,1,1
"117",3.73717849285897,0.333802332639028,"AR",2022-08-04,0,0,1,1,1,0,1,0,1,1
"118",0.992521954350822,0.217298934626313,"AR",2022-08-05,1,1,1,0,1,0,1,1,0,1
"119",2.77977641701906,0.721269533136933,"AR",2022-08-06,0,0,1,1,1,0,0,1,1,1
"120",0.535173047488283,0.137669421905033,"AR",2022-08-07,1,1,1,1,1,0,0,1,1,1
"121",3.56477000333216,0.380390790142131,"AR",2022-08-08,1,0,0,1,0,0,0,0,1,0
"122",1.14701086094605,0.210444626621282,"AR",2022-08-09,1,1,1,1,1,0,0,1,1,1
"123",2.00711571261434,0.259885812111096,"AR",2022-08-10,1,0,1,0,1,0,1,1,0,1
"124",1.00716878572864,0.232587358293885,"AR",2022-08-11,1,1,1,1,0,1,0,1,1,0
"125",0.562521025178424,0.181419128331445,"AR",2022-08-12,1,1,1,1,1,1,1,1,1,1
"126",3.21034696799324,0.438399198520879,"AR",2022-08-13,0,0,1,1,1,0,0,1,1,1
"127",1.31471464166664,0.527699436282054,"AZ",2022-07-03,1,1,1,1,1,0,0,0,1,0
"128",1.02524246119491,0.522584649922981,"AZ",2022-07-04,1,1,1,1,0,0,0,1,1,0
"129",9.453414369229,0.503378643861572,"AZ",2022-07-05,0,0,0,1,0,0,0,0,1,0
"130",5.54261221791648,0.330787376613672,"AZ",2022-07-06,0,0,1,1,1,0,0,1,1,1
"131",3.67768009503273,0.564881502289087,"AZ",2022-07-07,0,1,0,1,0,0,0,0,1,0
"132",1.09317116719282,0.409782266081195,"AZ",2022-07-08,1,1,1,1,1,1,0,0,1,1
"133",1.17695593951679,0.446541589588709,"AZ",2022-07-09,1,1,1,1,0,0,1,0,1,0
"134",1.78138600095206,0.489803083487052,"AZ",2022-07-10,1,1,1,1,0,0,0,0,1,0
"135",1.8384931071309,0.448509994851681,"AZ",2022-07-11,1,1,1,1,1,0,0,0,1,1
"136",8.60348565587793,0.296922579878734,"AZ",2022-07-12,0,0,0,1,0,0,0,0,1,0
"137",2.7411459699404,0.595555162383592,"AZ",2022-07-13,0,0,1,1,1,0,0,0,1,1
"138",1.1428903342256,0.304365013425164,"AZ",2022-07-14,1,1,1,1,1,0,1,0,1,1
"139",0.868770118614477,0.203052794025983,"AZ",2022-07-15,1,1,1,1,1,0,1,0,1,1
"140",1.35308613746104,0.220033132741549,"AZ",2022-07-16,1,0,1,1,1,0,0,1,1,1
"141",1.41501134997672,0.34806049210003,"AZ",2022-07-17,1,1,1,1,1,0,0,0,1,1
"142",1.52896296865012,0.38457489803682,"AZ",2022-07-18,1,1,1,1,0,0,0,0,1,0
"143",1.53878701828548,0.244210258113706,"AZ",2022-07-19,1,1,0,1,1,0,0,0,1,1
"144",2.42076201301434,0.0500342400574854,"AZ",2022-07-20,0,0,1,1,1,0,0,1,1,1
"145",0.0351230119996764,0.0464450215403603,"AZ",2022-07-21,1,1,1,1,1,0,0,1,1,1
"146",0.434503893508736,0.202795771623995,"AZ",2022-07-22,1,1,1,1,1,0,1,0,1,1
"147",1.07226114747603,0.312991354710849,"AZ",2022-07-23,1,1,1,0,1,0,0,0,0,0
"148",0.870091591201414,0.296012061782453,"AZ",2022-07-24,1,1,1,1,1,0,0,1,1,1
"149",1.70068343558501,0.254288074447272,"AZ",2022-07-25,1,1,1,1,1,0,0,0,1,1
"150",1.14816516161242,0.239682100888274,"AZ",2022-07-26,1,1,1,1,1,0,0,0,1,1
"151",2.04946074326823,0.269947982535067,"AZ",2022-07-27,0,1,1,1,1,0,0,0,1,1
"152",1.33889804209387,0.152023348985494,"AZ",2022-07-28,0,1,1,1,1,0,0,0,1,1
"153",5.76359287928794,0.364545146299793,"AZ",2022-07-29,0,0,1,1,1,0,0,1,1,1
"154",1.29669789166893,0.274347107585992,"AZ",2022-07-30,1,1,1,1,1,0,0,0,1,1
"155",1.53851693881143,0.113298075524654,"AZ",2022-07-31,1,0,1,1,1,0,0,0,1,1
"156",6.36115288238128,0.501693389412694,"AZ",2022-08-01,0,0,0,0,1,0,0,0,0,1
"157",2.14021805614016,0.237169769165817,"AZ",2022-08-02,1,1,1,0,1,0,0,0,0,1
"158",6.79121481992414,0.486687571087011,"AZ",2022-08-03,0,0,1,0,0,0,0,0,0,0
"159",0.909189667345402,0.209091237019157,"AZ",2022-08-04,1,1,1,1,1,0,0,1,1,1
"160",0.953693698392759,0.187269661748866,"AZ",2022-08-05,1,1,1,1,1,0,0,1,1,1
"161",1.21818454952362,0.211120157861813,"AZ",2022-08-06,1,1,1,0,1,1,0,1,0,1
"162",2.10730648048157,0.279023560109123,"AZ",2022-08-07,1,0,0,0,1,0,0,0,0,1
"163",1.26961410617294,0.108418625442189,"AZ",2022-08-08,1,1,1,1,1,0,0,0,1,1
"164",3.89772071054211,0.14632207207584,"AZ",2022-08-09,0,1,1,0,1,0,0,0,0,1
"165",4.63246194941613,0.256752331699092,"AZ",2022-08-10,0,0,1,1,1,0,0,0,1,1
"166",2.37348993082748,0.219863490761051,"AZ",2022-08-11,0,0,1,1,1,0,0,1,1,1
"167",0.844769885405292,0.165284384686798,"AZ",2022-08-12,1,1,1,1,1,0,0,1,1,1
"168",1.16990977853142,0.102208386369522,"AZ",2022-08-13,0,1,0,1,1,1,0,0,1,1
"169",15.4399498509294,0.542532322210657,"CA",2022-07-03,0,1,1,0,0,0,0,0,0,0
"170",2.37513485107839,0.491165177630231,"CA",2022-07-04,0,1,1,1,0,0,0,0,1,0
"171",34.8665827599407,0.50240020234515,"CA",2022-07-05,0,0,0,0,0,0,0,0,0,0
"172",30.726373875614,0.467002014395843,"CA",2022-07-06,0,0,0,0,0,0,0,0,0,0
"173",31.1792284674349,0.444217303576978,"CA",2022-07-07,0,0,0,0,0,0,0,0,0,0
"174",19.7535305570332,0.468076611165616,"CA",2022-07-08,0,1,1,0,0,0,0,1,0,0
"175",14.0727306539078,0.414552713687353,"CA",2022-07-09,0,0,1,1,0,0,0,0,1,0
"176",6.70345060571923,0.453477568823045,"CA",2022-07-10,0,1,1,0,0,0,0,0,0,0
"177",16.571782725469,0.420279138165056,"CA",2022-07-11,0,1,1,0,0,0,0,0,0,0
"178",16.5186028869886,0.399748380077043,"CA",2022-07-12,1,0,0,0,0,0,0,1,0,0
"179",11.9247634501895,0.387610056225564,"CA",2022-07-13,0,1,0,1,0,0,0,0,1,0
"180",12.3565678616245,0.386332166376338,"CA",2022-07-14,0,1,1,0,0,0,0,0,0,0
"181",11.1620685401394,0.359636517143933,"CA",2022-07-15,0,1,1,0,0,0,0,0,0,0
"182",13.8241401117803,0.313664468018871,"CA",2022-07-16,0,0,0,0,0,0,0,0,0,0
"183",6.283381183155,0.354911332185984,"CA",2022-07-17,1,1,1,0,0,0,0,0,0,0
"184",24.487052442372,0.305345746239144,"CA",2022-07-18,0,0,1,0,0,0,0,0,0,0
"185",17.1550458391347,0.318491090648395,"CA",2022-07-19,0,1,0,0,0,0,0,0,0,0
"186",21.3333849906257,0.29430113830714,"CA",2022-07-20,0,0,1,0,0,0,0,0,0,0
"187",11.8093667508675,0.286273473267799,"CA",2022-07-21,0,0,1,0,0,0,0,0,0,0
"188",8.86802661499713,0.281120307995906,"CA",2022-07-22,0,1,1,0,0,0,0,0,0,0
"189",10.9578503937141,0.356339644849687,"CA",2022-07-23,0,0,0,1,1,0,0,0,1,1
"190",5.77638938984411,0.299730314840562,"CA",2022-07-24,1,0,0,0,0,0,0,0,0,0
"191",15.8601688416732,0.301356613889702,"CA",2022-07-25,1,0,1,0,0,0,0,0,0,0
"192",16.2723471139709,0.243317338046955,"CA",2022-07-26,0,1,0,0,0,0,0,0,0,0
"193",10.32533699998,0.297227668231179,"CA",2022-07-27,0,0,0,0,0,0,0,0,0,0
"194",8.00139847282974,0.180363780416229,"CA",2022-07-28,0,0,1,0,1,0,0,0,0,1
"195",2.79928166928462,0.245701990046574,"CA",2022-07-29,1,1,1,0,0,0,0,0,0,0
"196",1.97502621870141,0.217364178684738,"CA",2022-07-30,1,1,1,1,0,0,0,0,1,0
"197",6.98101334667517,0.228718802068014,"CA",2022-07-31,0,1,0,0,1,0,0,0,0,0
"198",12.2826737448406,0.187420434530116,"CA",2022-08-01,0,0,0,0,0,0,0,0,0,1
"199",6.71479116070746,0.196191090522884,"CA",2022-08-02,0,1,1,0,0,0,0,0,0,0
"200",12.6132526586855,0.273912251941657,"CA",2022-08-03,0,0,1,0,0,0,0,0,0,0
"201",11.8450464232862,0.242758080918703,"CA",2022-08-04,0,0,1,1,0,0,0,0,1,0
"202",4.21922627018095,0.243758779313616,"CA",2022-08-05,1,0,0,1,0,0,0,0,1,0
"203",6.92764156640401,0.2453976679135,"CA",2022-08-06,0,0,1,1,0,0,0,0,1,0
"204",3.11878833877206,0.140564757048914,"CA",2022-08-07,0,0,1,0,1,0,0,0,0,1
"205",16.2240773686071,0.282695081288157,"CA",2022-08-08,0,0,1,0,1,0,0,0,0,1
"206",3.34030039736699,0.191993940770661,"CA",2022-08-09,1,0,1,1,0,0,0,0,1,0
"207",4.57018206554258,0.183361770717845,"CA",2022-08-10,0,0,0,0,0,0,0,0,0,0
"208",9.34596261270415,0.204381728505971,"CA",2022-08-11,1,0,0,0,1,0,0,0,0,1
"209",4.81460979163399,0.176061378686739,"CA",2022-08-12,1,0,0,0,1,0,0,0,0,1
"210",7.80546672112017,0.195777627021245,"CA",2022-08-13,1,0,0,0,0,0,0,0,0,0
"211",0.418381579199526,0.484980217304825,"CO",2022-07-03,1,1,1,1,1,0,1,0,1,1
"212",0.501041492272895,0.412616496898358,"CO",2022-07-04,1,1,1,1,1,1,0,0,1,1
"213",2.06407911851617,0.474023352518821,"CO",2022-07-05,1,1,1,1,1,0,0,0,1,1
"214",1.26035627524528,0.523105348462198,"CO",2022-07-06,0,1,1,1,1,0,0,1,1,1
"215",3.80429910078049,0.584828971123563,"CO",2022-07-07,1,0,0,1,1,1,0,0,1,1
"216",5.01426819239907,0.661508256614091,"CO",2022-07-08,0,0,0,1,0,0,0,0,1,0
"217",0.534268498427719,0.349270305852641,"CO",2022-07-09,1,1,1,1,1,1,1,1,1,1
"218",1.03738131811943,0.89951647014725,"CO",2022-07-10,1,0,1,1,1,1,1,1,1,1
"219",1.69984334915121,0.589212383405171,"CO",2022-07-11,1,0,0,1,1,1,0,0,1,1
"220",1.49421846004602,0.357534849581463,"CO",2022-07-12,0,1,1,1,0,1,0,1,1,0
"221",2.03059696146142,0.424652673082467,"CO",2022-07-13,0,1,1,1,1,0,0,0,1,1
"222",0.585288805476781,0.379325605412612,"CO",2022-07-14,1,1,1,1,1,1,0,0,1,1
"223",0.62384235739876,0.404787866764637,"CO",2022-07-15,1,1,1,1,1,0,1,0,1,1
"224",1.83365344362331,0.877974925408302,"CO",2022-07-16,0,0,1,1,1,0,0,1,1,1
"225",1.01077070279215,0.508759478393682,"CO",2022-07-17,0,1,1,1,1,0,0,0,1,1
"226",0.814520892365095,0.397939619255864,"CO",2022-07-18,1,1,1,1,1,1,0,0,1,1
"227",0.720837006965359,0.179352438256,"CO",2022-07-19,1,1,1,1,1,1,0,0,1,1
"228",0.674284676214602,0.0500342400574854,"CO",2022-07-20,1,1,1,1,1,0,0,1,1,1
"229",2.33220131497878,0.181359659698543,"CO",2022-07-21,0,0,1,1,1,0,0,0,1,1
"230",1.0108047696199,0.293364259208807,"CO",2022-07-22,1,1,1,1,1,0,0,0,1,1
"231",1.95569982000587,0.0401498638758654,"CO",2022-07-23,0,0,1,1,1,0,0,1,1,1
"232",0.614060183188372,0.263787425938776,"CO",2022-07-24,1,1,1,1,1,0,0,1,1,1
"233",2.35202697977546,0.308972005233814,"CO",2022-07-25,0,1,0,1,1,0,0,0,1,1
"234",0.790967637682415,0.175751880268489,"CO",2022-07-26,1,1,1,1,1,0,0,0,1,1
"235",0.720617033263342,0.217701280780151,"CO",2022-07-27,1,1,1,1,1,0,0,0,1,1
"236",1.43791619580423,0.341059044963948,"CO",2022-07-28,1,0,1,1,1,0,1,0,1,1
"237",1.41782641160506,0.0938645708428379,"CO",2022-07-29,1,0,1,1,1,1,0,0,1,1
"238",0.630106240772086,0.122479420855137,"CO",2022-07-30,1,1,1,1,1,1,0,0,1,1
"239",0.964579748217175,0.166715916094969,"CO",2022-07-31,1,1,0,1,1,0,1,0,1,1
"240",2.64602656291064,0.367065461747206,"CO",2022-08-01,0,0,1,1,1,1,1,1,1,1
"241",1.01806288860299,0.189563513265454,"CO",2022-08-02,1,1,1,0,1,0,0,1,0,1
"242",0.541372075740714,0.114060147897799,"CO",2022-08-03,1,1,1,1,1,1,0,0,1,1
"243",0.969643806163396,0.281891542275078,"CO",2022-08-04,1,1,1,1,1,0,0,0,1,1
"244",0.312661502127297,0.165593240307044,"CO",2022-08-05,1,1,1,1,1,1,1,1,1,1
"245",0.305021047420737,0.153086573938252,"CO",2022-08-06,1,1,1,1,1,0,0,1,1,1
"246",0.375447976200161,0.222011043521671,"CO",2022-08-07,1,1,1,1,1,0,0,1,1,1
"247",0.868637093953907,0.21405009124553,"CO",2022-08-08,1,1,1,1,1,0,0,0,1,1
"248",0.671803169663586,0.22276763449755,"CO",2022-08-09,1,1,1,1,1,0,0,1,1,1
"249",6.17245205442579,0.382426460214616,"CO",2022-08-10,1,0,0,1,1,0,0,0,1,1
"250",1.32351263249474,0.0946048722458781,"CO",2022-08-11,0,1,0,1,1,0,0,0,1,1
"251",2.03522279598461,0.326482139067025,"CO",2022-08-12,0,0,0,1,1,0,0,0,1,1
"252",0.329170482530228,0.166072524744532,"CO",2022-08-13,1,1,1,1,1,0,0,1,1,1
"253",2.07537893776362,0.37879006038233,"CT",2022-07-03,1,0,0,1,1,0,0,0,1,1
"254",0.501020821405514,0.412616496898358,"CT",2022-07-04,1,1,1,1,1,1,1,1,1,1
"255",2.29590974685836,0.512946151950726,"CT",2022-07-05,1,1,1,1,0,0,0,0,1,0
"256",5.56089292138574,0.34419748381743,"CT",2022-07-06,0,0,0,1,1,0,0,0,1,0
"257",0.855972201682724,0.412846794253788,"CT",2022-07-07,1,1,1,1,1,0,0,0,1,1
"258",0.880462987521387,0.440564273425126,"CT",2022-07-08,1,1,1,1,1,0,0,0,1,1
"259",1.69292118305963,0.495606412134781,"CT",2022-07-09,1,1,1,1,0,0,0,1,1,0
"260",1.79697580895325,0.38876101233973,"CT",2022-07-10,1,1,1,1,1,0,0,0,1,1
"261",3.53547606659858,0.50051027409835,"CT",2022-07-11,1,1,0,1,0,1,0,0,1,0
"262",1.78793551523068,0.354729668539164,"CT",2022-07-12,1,1,1,1,1,0,0,1,1,1
"263",5.10106256864161,0.296502373161146,"CT",2022-07-13,0,0,0,1,0,0,0,0,1,0
"264",2.65974785065027,0.486945223263349,"CT",2022-07-14,0,0,1,1,0,0,0,0,1,0
"265",1.26584549157,0.288170260441007,"CT",2022-07-15,1,1,1,1,1,0,0,0,1,0
"266",1.79672148491617,0.232548201353394,"CT",2022-07-16,1,0,0,1,1,0,0,1,1,1
"267",4.26968619504914,0.473231351750309,"CT",2022-07-17,0,0,1,1,0,0,0,1,1,0
"268",3.97624139961321,0.389966059227543,"CT",2022-07-18,0,1,0,1,1,0,0,0,1,1
"269",2.9438974547831,0.243164925862039,"CT",2022-07-19,1,0,0,1,0,0,0,0,1,0
"270",3.95897108262761,0.479378782530038,"CT",2022-07-20,0,0,1,1,0,0,0,0,1,0
"271",2.10138998431968,0.360216572560336,"CT",2022-07-21,1,1,1,1,0,1,0,0,1,0
"272",3.41023287530724,0.466352118424035,"CT",2022-07-22,1,0,0,1,0,1,0,0,1,0
"273",3.41116716868148,0.484590064513662,"CT",2022-07-23,0,0,1,1,0,0,0,0,1,0
"274",1.16399431526367,0.215961679493381,"CT",2022-07-24,1,1,1,1,1,0,0,0,1,1
