"","es_score","brier_score","location","target_date","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X22B_50_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI","X22B_95_CI"
"544",3.9966840392311,0.572370397002164,"IA",2022-12-29,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"545",3.08402068430153,0.67540595243083,"IA",2022-12-30,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"546",3.76352641264301,1.0853239405168,"IA",2022-12-31,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"547",NA,NA,"ID",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",1.54482356937909,0.757817661542717,"ID",2022-11-21,1,1,0,1,1,0,1,1,1,0,1,1,0,0
"549",2.04652819893589,0.859318882360021,"ID",2022-11-22,1,0,0,1,1,1,0,1,0,0,1,1,1,0
"550",NA,NA,"ID",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",0.299494837250456,0.552371576598238,"ID",2022-11-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"554",0.883806912440049,0.663565658611787,"ID",2022-11-27,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"555",2.99169421966706,0.903415707781925,"ID",2022-11-28,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"556",0.702506915489458,0.590396032100976,"ID",2022-11-29,1,0,1,1,1,1,1,1,0,0,1,1,1,0
"557",0.683329735722326,0.967311456964368,"ID",2022-11-30,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"558",NA,NA,"ID",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",0.376347186630961,0.389708537447655,"ID",2022-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"560",0.864904765993785,0.612074151184934,"ID",2022-12-03,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"561",0.335889822531791,0.154846740732547,"ID",2022-12-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"562",0.325063423011181,0.145422118261187,"ID",2022-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"563",1.82605750017415,0.740539413292518,"ID",2022-12-06,1,1,0,1,1,1,0,1,1,0,1,0,1,0
"564",1.14036613222468,0.925362972336299,"ID",2022-12-07,0,1,0,1,1,1,1,0,0,0,1,1,1,0
"565",2.88538533353326,0.83652703508604,"ID",2022-12-08,1,1,0,1,1,1,0,1,0,0,1,0,1,0
"566",NA,NA,"ID",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",0.900955565523099,1.27834314193115,"ID",2022-12-12,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"570",0.500346644494107,0.341065563752861,"ID",2022-12-13,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"571",0.0699616539510376,0.101000800896703,"ID",2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"572",3.86835784032955,1.32595693751865,"ID",2022-12-15,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"573",1.07357895600564,1.51796777545094,"ID",2022-12-16,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"574",NA,NA,"ID",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",0.253791411731883,0.109516253420264,"ID",2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"577",0.968242630594328,1.37295324121437,"ID",2022-12-20,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"578",NA,NA,"ID",2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",0.102965127559573,0.139872266756005,"ID",2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"581",0.116748448914161,0.151748807443332,"ID",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"582",NA,NA,"ID",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.157288323170032,0.20015048370702,"ID",2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"585",2.1947460942981,1.05514261629075,"ID",2022-12-28,1,1,0,0,1,1,0,1,1,0,0,0,1,0
"586",0.966939644907618,1.38223954978748,"ID",2022-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"587",0.898124952193012,0.826307270974599,"ID",2022-12-30,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"588",0.522279844766566,0.770493797845942,"ID",2022-12-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"589",2.87794535940546,0.588549777487326,"IL",2022-11-20,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"590",2.19962509630165,0.62943127645458,"IL",2022-11-21,1,0,1,1,1,0,1,0,0,0,1,1,0,0
"591",11.0770005336199,0.672906448124023,"IL",2022-11-22,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"592",6.82908293012782,0.540829845694538,"IL",2022-11-23,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"593",3.67492508325535,0.705988034293333,"IL",2022-11-24,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"594",7.26376965051296,0.660713435545837,"IL",2022-11-25,0,1,0,1,1,0,1,0,0,0,0,1,0,0
"595",7.84189253199059,0.613728783987113,"IL",2022-11-26,1,1,0,0,1,1,0,0,0,0,0,0,1,0
"596",4.80376910661359,0.596806829523551,"IL",2022-11-27,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"597",12.1767697325759,0.59788569034023,"IL",2022-11-28,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"598",10.6988142894034,0.656600364473006,"IL",2022-11-29,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"599",9.50385549823895,0.601489216608237,"IL",2022-11-30,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"600",10.7967816004051,0.558938261661335,"IL",2022-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"601",10.518530536513,0.626314126236877,"IL",2022-12-02,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"602",2.61634044237269,0.52285399785195,"IL",2022-12-03,0,1,1,0,0,1,1,0,1,0,0,0,0,1
"603",4.8483035723196,0.584187134632624,"IL",2022-12-04,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"604",16.3996550991409,0.743183349700896,"IL",2022-12-05,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"605",7.03637128602123,0.544941865325673,"IL",2022-12-06,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"606",7.24922862623236,0.461667156950461,"IL",2022-12-07,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"607",15.8607018544109,0.569106943358202,"IL",2022-12-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"608",6.55251400303162,0.525705341789987,"IL",2022-12-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"609",4.73457726585529,0.487834559451451,"IL",2022-12-10,1,1,1,0,0,0,0,0,0,1,0,0,0,1
"610",14.5232251891085,0.632714629391292,"IL",2022-12-11,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"611",14.3327477561221,0.491507197166133,"IL",2022-12-12,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"612",3.76029205796017,0.455631405198674,"IL",2022-12-13,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"613",6.23141265785724,0.437124304912624,"IL",2022-12-14,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"614",14.1942956959793,0.471571246871946,"IL",2022-12-15,1,1,1,0,0,0,0,1,0,0,1,0,0,0
"615",9.488469167716,0.65786227222884,"IL",2022-12-16,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"616",8.54832626254591,0.520162546221767,"IL",2022-12-17,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"617",12.3767523613838,0.49377679832139,"IL",2022-12-18,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"618",17.1870479021233,0.43117764960627,"IL",2022-12-19,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"619",11.392176062871,0.544296922882896,"IL",2022-12-20,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"620",9.23682817748187,0.487182037886721,"IL",2022-12-21,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"621",8.84434964759915,0.526561026297687,"IL",2022-12-22,1,0,1,0,0,1,0,1,0,0,1,0,1,0
"622",5.41511458726895,0.462731917648616,"IL",2022-12-23,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"623",4.79499234913626,0.623436079718028,"IL",2022-12-24,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"624",0.126965604499132,0.165646448238285,"IL",2022-12-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"625",20.959686773893,0.655826432390844,"IL",2022-12-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"626",7.40118968207594,0.564138919754742,"IL",2022-12-27,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"627",7.55796166037828,0.57128808577559,"IL",2022-12-28,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"628",10.794498383066,0.66089098836904,"IL",2022-12-29,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"629",19.4275103411559,0.5712140483995,"IL",2022-12-30,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"630",6.87907120172239,0.744851573026429,"IL",2022-12-31,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"631",1.10291245695511,0.63476189002979,"IN",2022-11-20,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"632",1.90573070180837,0.599222299481007,"IN",2022-11-21,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"633",6.68153667152226,0.624689409303625,"IN",2022-11-22,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"634",5.857968387933,0.624408078089828,"IN",2022-11-23,1,1,0,1,1,1,0,0,0,0,1,1,1,0
"635",NA,NA,"IN",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",6.50245817186877,0.652032561789969,"IN",2022-11-25,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"637",1.1177344341569,0.504719187532476,"IN",2022-11-26,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"638",3.22760393079017,0.636135151586579,"IN",2022-11-27,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"639",9.3069760105267,0.677108499381921,"IN",2022-11-28,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"640",13.9599699110697,0.755747018480107,"IN",2022-11-29,0,1,0,1,1,0,0,0,0,0,0,1,1,0
"641",4.80642728060205,0.609303260004587,"IN",2022-11-30,1,1,0,0,1,0,0,0,1,0,0,0,0,1
"642",6.75092347869261,0.567083810430322,"IN",2022-12-01,1,1,0,0,1,1,0,1,1,0,0,0,1,0
"643",4.91791667655622,0.667045852572903,"IN",2022-12-02,1,1,0,0,1,0,1,0,1,0,0,1,0,0
"644",1.8329892885105,0.537599288155347,"IN",2022-12-03,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"645",1.75793835863716,0.435279226763541,"IN",2022-12-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"646",7.93256296291807,0.672153732893556,"IN",2022-12-05,1,1,0,0,1,0,0,0,0,0,0,1,1,0
"647",13.7235558241975,0.734603452519678,"IN",2022-12-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"648",14.6309650355904,0.766100765865786,"IN",2022-12-07,1,1,0,1,0,1,0,1,0,0,0,1,1,0
"649",9.38435150728582,0.72418261121088,"IN",2022-12-08,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"650",5.3835379011445,0.667464345392736,"IN",2022-12-09,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"651",5.63606329879022,0.688983437882727,"IN",2022-12-10,0,1,0,1,1,1,0,0,1,0,1,0,1,0
"652",2.91921518915154,0.386719907662178,"IN",2022-12-11,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"653",8.02181060662936,0.630666132662436,"IN",2022-12-12,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"654",5.70937064329565,0.521569410506234,"IN",2022-12-13,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"655",4.1496711639342,0.539048704685047,"IN",2022-12-14,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"656",4.97971127990719,0.50018874560895,"IN",2022-12-15,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"657",2.80907239327969,0.428847372654218,"IN",2022-12-16,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"658",4.10461308635737,0.463174357027079,"IN",2022-12-17,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"659",5.31828172068631,0.709417713570866,"IN",2022-12-18,1,1,0,1,0,1,0,1,0,0,0,0,1,0
"660",4.99999812362923,0.521709084348046,"IN",2022-12-19,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"661",3.24897674015686,0.570290361829737,"IN",2022-12-20,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"662",7.93184321166719,0.790753134569174,"IN",2022-12-21,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"663",3.85115475419117,0.827245526930761,"IN",2022-12-22,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"664",2.58806504063815,0.79861074895328,"IN",2022-12-23,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"665",1.79878767146647,1.29553761121626,"IN",2022-12-24,1,1,0,0,1,1,0,1,1,0,0,0,1,0
"666",NA,NA,"IN",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",6.49864411591842,0.698283084005846,"IN",2022-12-26,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"668",4.62649172667083,0.675549018199377,"IN",2022-12-27,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"669",8.65040995577927,0.667913373887392,"IN",2022-12-28,0,1,1,0,0,1,0,0,0,0,1,0,1,0
"670",4.57273892539948,0.458554349387703,"IN",2022-12-29,1,1,0,1,0,1,0,1,0,0,1,0,1,0
"671",5.16732246939917,0.644828656189763,"IN",2022-12-30,0,0,1,1,0,1,0,0,1,0,0,0,1,0
"672",1.38152752330367,0.526005965339162,"IN",2022-12-31,1,0,1,1,0,1,1,1,0,0,1,0,1,1
"673",0.480340828037159,0.494872888915094,"KS",2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"674",2.28918701552468,0.627001697208193,"KS",2022-11-21,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"675",1.37144239565187,0.697152503919806,"KS",2022-11-22,1,1,1,0,1,0,1,0,0,1,0,1,0,0
"676",0.261349009935752,0.533116527690593,"KS",2022-11-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"677",NA,NA,"KS",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",4.05458943498783,0.68990852966939,"KS",2022-11-25,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"679",0.690818642967095,0.380822975961494,"KS",2022-11-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"680",0.707386882825201,0.482104715505072,"KS",2022-11-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"681",5.47532110482215,0.733059001563074,"KS",2022-11-28,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"682",0.950686735477286,0.376481331073527,"KS",2022-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"683",3.72893281057455,0.785975335412191,"KS",2022-11-30,0,1,0,1,1,1,0,0,1,0,0,1,1,0
"684",0.392718171506649,0.593728558092342,"KS",2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"685",3.23582230143229,1.02909332633005,"KS",2022-12-02,1,1,0,1,1,1,0,1,0,0,1,1,1,0
"686",1.12575156837257,0.276937267551792,"KS",2022-12-03,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"687",1.03831853102863,0.884813322143405,"KS",2022-12-04,1,0,1,1,1,1,1,1,0,0,1,1,1,0
"688",5.33238689294528,0.872926105081299,"KS",2022-12-05,0,1,0,1,1,0,0,0,1,0,1,0,0,0
"689",0.988733245921766,0.388433216739036,"KS",2022-12-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"690",3.32354831337924,0.845761330462372,"KS",2022-12-07,0,1,0,1,1,1,0,0,1,0,1,1,1,1
"691",1.30605508948507,0.658949764919796,"KS",2022-12-08,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"692",0.39997767295984,0.391840751610641,"KS",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"693",1.80912523572331,0.700543660125877,"KS",2022-12-10,1,1,0,1,1,1,0,1,0,0,1,1,1,0
"694",NA,NA,"KS",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",1.78532486264884,0.508533618325633,"KS",2022-12-12,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"696",0.989979386644329,0.341065563752861,"KS",2022-12-13,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"697",0.652161159657537,0.101000800896703,"KS",2022-12-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"698",1.70488197014108,0.560093322567785,"KS",2022-12-15,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"699",0.0746236230977417,0.10114727632486,"KS",2022-12-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"700",0.874632703729643,0.460403467726136,"KS",2022-12-17,1,1,1,1,1,0,1,1,1,0,1,1,0,0
"701",1.07739545003956,0.44031726833117,"KS",2022-12-18,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"702",4.5200062769774,0.764809884128472,"KS",2022-12-19,1,1,0,1,0,0,0,1,1,0,0,0,0,0
"703",0.722480638807617,0.366443455603417,"KS",2022-12-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"704",1.08289364971184,0.301011807697872,"KS",2022-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"705",0.821160684647756,0.57414888578521,"KS",2022-12-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"706",NA,NA,"KS",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2.39048644925824,1.40695980105205,"KS",2022-12-24,1,0,0,1,1,1,0,1,0,0,1,1,1,0
"708",NA,NA,"KS",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",4.05058549074995,0.917430822467623,"KS",2022-12-26,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"710",0.745194071668428,0.20015048370702,"KS",2022-12-27,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"711",NA,NA,"KS",2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",0.947835556789236,0.623826559023011,"KS",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"713",2.77027854306702,1.04754776462819,"KS",2022-12-30,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"714",2.1265790148202,0.660616273079034,"KS",2022-12-31,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"715",NA,NA,"KY",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1.13376508025608,0.675821966805125,"KY",2022-11-21,1,1,0,1,1,1,0,1,1,0,1,0,1,0
"717",0.688791272512715,0.527953061936887,"KY",2022-11-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"718",0.473251067078213,0.491697853886825,"KY",2022-11-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"719",NA,NA,"KY",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2.37967543742225,0.758034039525099,"KY",2022-11-25,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"721",1.17176052537723,0.552371576598238,"KY",2022-11-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"722",3.71152140769432,0.789000407038618,"KY",2022-11-27,0,1,0,1,1,1,0,0,1,0,1,1,1,0
"723",7.16121166216709,0.769009860683972,"KY",2022-11-28,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"724",3.43847585324038,1.00331970093819,"KY",2022-11-29,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"725",5.25304007212129,0.906920864081764,"KY",2022-11-30,0,1,0,1,1,1,0,0,1,0,0,1,1,0
"726",2.8570103632355,0.630527853486884,"KY",2022-12-01,1,1,0,1,1,1,0,0,0,0,1,1,1,0
"727",1.07427870429706,0.497792385449513,"KY",2022-12-02,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"728",1.10889899734694,0.54823855430243,"KY",2022-12-03,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"729",0.324984315610482,0.154846740732547,"KY",2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"730",6.02976430662473,0.994802002989376,"KY",2022-12-05,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"731",1.3237725557004,0.453922047126017,"KY",2022-12-06,1,1,1,1,1,0,1,1,0,0,1,1,0,0
"732",3.13897531161073,0.960919939529843,"KY",2022-12-07,1,1,0,1,1,1,0,1,1,0,1,0,1,0
"733",2.91971793305031,0.658059853190651,"KY",2022-12-08,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"734",0.555484249652941,0.300177528055294,"KY",2022-12-09,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"735",0.835855116032177,0.784797699402594,"KY",2022-12-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"736",2.01183888802104,1.38836492039566,"KY",2022-12-11,1,0,0,0,1,1,1,1,0,0,1,1,1,0
"737",3.08181217109077,0.660949004841996,"KY",2022-12-12,1,1,0,1,1,1,0,1,0,0,1,0,1,0
"738",1.65018046496321,1.50310129995935,"KY",2022-12-13,1,0,0,1,1,0,1,1,0,0,1,1,0,1
"739",0.419753472895599,0.101000800896703,"KY",2022-12-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"740",0.758465233993693,0.369139701944183,"KY",2022-12-15,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"741",1.05920333711876,0.410504665044467,"KY",2022-12-16,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"742",0.23293718172031,0.10277685302447,"KY",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"743",1.82188414431786,0.881070235855764,"KY",2022-12-18,1,0,0,1,1,1,0,1,0,0,1,1,1,0
"744",9.01873568272555,0.917926891067283,"KY",2022-12-19,1,1,0,1,1,1,0,0,0,0,1,1,1,0
"745",1.35344181852267,0.618070902006155,"KY",2022-12-20,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"746",2.47992878920953,1.00785697392405,"KY",2022-12-21,0,1,0,1,1,1,1,0,1,0,0,0,1,1
"747",2.8361537657865,0.680696060257201,"KY",2022-12-22,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"748",NA,NA,"KY",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",1.01388597732972,1.45142797985618,"KY",2022-12-24,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"750",NA,NA,"KY",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.09972913208876,0.422336682350021,"KY",2022-12-26,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"752",1.45792482507339,0.20015048370702,"KY",2022-12-27,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"753",1.55234160904564,0.4147417920619,"KY",2022-12-28,1,1,0,1,0,1,0,1,1,0,1,0,1,1
"754",1.48665049433854,0.712710930704072,"KY",2022-12-29,0,1,1,1,0,1,0,0,1,1,0,0,1,0
"755",1.39653754773592,0.270921585725529,"KY",2022-12-30,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"756",1.94492675819827,0.732726893183767,"KY",2022-12-31,1,1,1,1,0,1,0,1,1,0,1,0,1,0
"757",NA,NA,"LA",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",1.61349387043294,0.762513939726086,"LA",2022-11-21,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"759",0.499616478450597,0.707847603485375,"LA",2022-11-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"760",2.61385439887048,0.740209896709433,"LA",2022-11-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"761",0.220553011306892,0.305071520989732,"LA",2022-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"762",0.294706455613436,0.458654904057394,"LA",2022-11-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"763",0.854913437299607,0.815179029523259,"LA",2022-11-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"764",0.493820563551339,0.248797788653581,"LA",2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"765",1.48585588866965,0.655552129420946,"LA",2022-11-28,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"766",1.0930339590917,0.72510856691877,"LA",2022-11-29,0,0,1,1,1,1,1,0,0,0,1,1,1,0
"767",0.771614155836618,0.32981526714341,"LA",2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"768",0.844578652485162,0.605560663099742,"LA",2022-12-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"769",0.890713902776428,0.483169291189893,"LA",2022-12-02,1,1,1,0,1,1,1,0,1,0,0,1,1,0
"770",0.115970461750795,0.165224973007411,"LA",2022-12-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"771",NA,NA,"LA",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",1.62887169522172,0.78293819839366,"LA",2022-12-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"773",0.0961871696527935,0.136928790629406,"LA",2022-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"774",0.839738000958393,0.785634181658822,"LA",2022-12-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"775",0.501502899757476,0.122658307504486,"LA",2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"776",0.916319730263399,0.725478642767086,"LA",2022-12-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"777",1.00835186268933,1.42991764422745,"LA",2022-12-10,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"778",1.16717571611542,0.943460082319565,"LA",2022-12-11,1,0,0,1,1,1,1,1,1,1,0,1,1,0
"779",1.31426565086828,0.713959461747333,"LA",2022-12-12,1,1,0,1,1,1,0,1,1,0,1,0,1,1
"780",0.468195363673964,0.40073759933464,"LA",2022-12-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
