...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X21L_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI,X21L_95_CI
283,3.22892928879402,0.1427819865539865,CT,2022-08-16,0,0,1,1,1,0,0,1,1,1
284,2.08268441893336,0.1202543929338035,CT,2022-08-17,0,0,1,1,1,0,0,1,1,1
285,0.707063318839263,0.085322379776851,CT,2022-08-18,1,1,1,1,1,0,0,1,1,1
286,6.71718603991532,0.199144595450611,CT,2022-08-19,0,0,1,0,1,0,0,1,0,1
287,4.44527619316319,0.2431400590807485,CT,2022-08-20,0,0,1,1,1,0,0,1,1,1
288,1.53853926011248,0.106104250900238,CT,2022-08-21,0,0,1,1,1,0,1,0,1,1
289,1.20081121058952,0.057801261845228,CT,2022-08-22,1,1,1,0,1,0,0,1,0,1
290,0.993109119662115,0.0826378028554055,CT,2022-08-23,1,1,1,1,0,0,0,1,1,0
291,1.80970306153885,0.2528874419046365,CT,2022-08-24,0,0,1,1,1,0,0,1,1,1
292,1.11734218805886,0.110409616364979,CT,2022-08-25,1,1,1,0,1,0,1,1,0,1
293,1.21029982280522,0.079701888941718,CT,2022-08-26,1,1,1,0,1,0,1,1,0,1
294,2.81689301743843,0.1347208879993605,CT,2022-08-27,0,0,1,1,0,0,1,1,1,0
295,0.479004041671375,0.128338883029794,DC,2022-07-17,1,1,1,1,1,0,0,1,1,1
296,0.721278956128077,0.1791987858970105,DC,2022-07-18,1,1,1,1,1,0,0,1,1,1
297,0.755378821850574,0.2188102476914035,DC,2022-07-19,1,1,1,1,1,0,0,1,1,1
298,0.537941657130329,0.1712839173926415,DC,2022-07-20,1,1,1,1,1,0,0,1,1,1
299,1.22129824775804,0.227886575943612,DC,2022-07-21,1,1,1,1,1,0,0,0,1,1
300,1.50811074571825,0.2333189033232695,DC,2022-07-22,0,1,1,1,1,0,0,0,1,1
301,0.601497970593503,0.140922139293091,DC,2022-07-23,1,1,1,1,1,1,0,0,1,1
302,1.26459581332873,0.184438891318435,DC,2022-07-24,1,1,1,1,0,0,1,0,1,0
303,0.327998002432846,0.0213200298335239,DC,2022-07-25,1,1,1,1,1,1,1,1,1,1
304,0.306881814477612,0.02003497934335095,DC,2022-07-26,1,1,1,1,1,0,0,1,1,1
305,1.64979193746331,0.23846962065074,DC,2022-07-27,0,0,1,1,1,0,0,0,1,1
306,0.35058697282066,0.099894597842136,DC,2022-07-28,1,1,1,1,1,1,1,1,1,1
307,0.742872357291676,0.166003870181101,DC,2022-07-29,1,1,1,1,1,0,0,1,1,1
308,0.330061117195584,0.1233714183263965,DC,2022-07-30,1,1,1,1,1,0,0,1,1,1
309,0.673133427560611,0.01487335653940175,DC,2022-07-31,1,1,1,1,1,1,1,1,1,1
310,0.830264358944209,0.1672968328580985,DC,2022-08-01,1,1,1,1,1,0,0,1,1,1
311,3.53710868527329,0.2546600211175825,DC,2022-08-02,0,0,1,1,1,0,0,1,1,0
312,3.73623867581433,0.4017641183633935,DC,2022-08-03,0,0,1,1,1,0,0,1,1,1
313,0.366431746733148,0.0118699897529163,DC,2022-08-04,1,1,1,1,1,0,0,1,1,1
314,2.06340271901933,0.537804303472415,DC,2022-08-05,0,0,1,1,1,0,0,1,1,1
315,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.335886634135127,0.1101526373289415,DC,2022-08-07,1,1,1,1,1,0,0,1,1,1
317,0.484569949188375,0.0827996677720065,DC,2022-08-08,1,1,1,1,1,1,1,1,1,1
318,0.0926297016658192,0.00905879972873985,DC,2022-08-09,1,1,1,1,1,1,1,1,1,1
319,1.18082996502287,0.1898139539664745,DC,2022-08-10,0,0,1,1,1,1,1,1,1,1
320,2.32596246287821,0.206139232647041,DC,2022-08-11,0,0,1,0,1,0,0,1,0,1
321,0.369608958299348,0.059283710756613,DC,2022-08-12,1,1,1,1,1,0,0,1,1,1
322,0.990422719290997,0.1160739956838835,DC,2022-08-13,1,1,1,0,1,0,0,1,0,1
323,1.00364677467258,0.108419253526884,DC,2022-08-14,1,1,1,0,1,1,0,1,0,1
324,0.880239353512747,0.0985350315788675,DC,2022-08-15,1,1,0,1,1,1,0,0,1,1
325,0.647373182356613,0.1053155330429585,DC,2022-08-16,1,1,1,1,1,0,0,1,1,1
326,0.536366228652422,0.00598415662625575,DC,2022-08-17,1,1,1,1,1,0,0,0,1,1
327,1.53996921192307,0.1512964571421075,DC,2022-08-18,1,0,1,0,1,0,0,1,0,1
328,0.413687572913425,0.100203381859629,DC,2022-08-19,1,1,1,1,1,0,0,1,1,1
329,0.909623471046672,0.290739822094169,DC,2022-08-20,0,0,1,1,1,0,0,1,1,1
330,0.61700208382273,0.148277250316836,DC,2022-08-21,1,1,1,1,1,1,1,1,1,1
331,0.611652034182263,0.14861134712361251,DC,2022-08-22,1,1,1,1,1,0,0,1,1,1
332,1.14269876493064,0.137825693621173,DC,2022-08-23,0,0,1,1,1,1,1,1,1,1
333,0.402837293160511,0.00420747400270762,DC,2022-08-24,1,1,1,1,1,0,0,1,1,1
334,3.431499648422,0.2095457310496335,DC,2022-08-25,0,0,1,1,1,0,0,0,1,1
335,1.45501908814746,0.1851762778233435,DC,2022-08-26,1,0,1,0,1,0,0,1,0,1
336,1.08258552398912,0.1209131565249955,DC,2022-08-27,0,0,1,1,1,0,0,1,1,1
337,2.41492159117537,0.2643476986472365,DE,2022-07-17,1,0,0,1,1,1,0,0,1,1
338,1.50796655121697,0.226251551644748,DE,2022-07-18,1,1,0,1,1,1,0,0,1,1
339,1.82242343237044,0.3038949464449375,DE,2022-07-19,0,0,1,1,1,0,0,1,1,1
340,1.11086305028218,0.0295443079013802,DE,2022-07-20,1,0,1,1,1,0,0,0,1,1
341,1.08004971090362,0.155031030815684,DE,2022-07-21,1,1,1,1,0,0,0,1,1,0
342,2.21296722072283,0.2521942714160585,DE,2022-07-22,0,0,0,1,1,0,0,0,1,1
343,1.11392533344776,0.070897353970027,DE,2022-07-23,1,0,1,1,1,1,0,0,1,1
344,1.25968736169302,0.184438891318435,DE,2022-07-24,1,1,1,1,0,1,0,0,1,0
345,2.07196046819987,0.097223455541827,DE,2022-07-25,0,1,0,1,1,0,0,0,1,1
346,0.715968249779207,0.1703591031997955,DE,2022-07-26,1,1,1,1,1,0,0,1,1,1
347,0.909594766471662,0.201865483437872,DE,2022-07-27,0,1,1,1,1,0,0,1,1,1
348,1.13079175851506,0.080967622977935,DE,2022-07-28,0,1,1,1,1,1,0,0,1,1
349,0.727044421198705,0.1533166961286075,DE,2022-07-29,1,1,1,1,1,1,0,0,1,1
350,0.575056555434249,0.095053081143597,DE,2022-07-30,1,1,1,1,1,0,0,1,1,1
351,1.26592338556615,0.071065956033518,DE,2022-07-31,0,1,1,1,1,0,1,0,1,1
352,0.72550347935608706,0.1533648272345955,DE,2022-08-01,1,1,1,1,1,0,0,1,1,1
353,0.374899852774324,0.0776413722293875,DE,2022-08-02,1,1,1,1,1,0,0,1,1,1
354,1.65899586084856,0.058809122469185,DE,2022-08-03,0,1,1,1,0,1,1,0,1,0
355,0.516009068844897,0.109899215709587,DE,2022-08-04,1,1,1,1,1,1,1,1,1,1
356,1.20127511284896,0.150621063146571,DE,2022-08-05,0,1,1,1,1,0,0,1,1,1
357,0.767069776367148,0.1431895386624885,DE,2022-08-06,1,1,1,1,1,0,0,1,1,1
358,0.713374723781701,0.133246352326147,DE,2022-08-07,1,1,1,1,1,0,0,1,1,1
359,0.466100115343953,0.0901242516109125,DE,2022-08-08,1,1,1,1,1,0,0,1,1,1
360,0.908713759475697,0.1077501137354935,DE,2022-08-09,1,1,0,1,1,0,0,0,1,1
361,0.507096403573194,0.00859254754343135,DE,2022-08-10,1,1,1,1,1,0,0,1,1,1
362,1.07196082283507,0.172188677147757,DE,2022-08-11,0,0,1,1,1,0,0,1,1,1
363,0.368919299513848,0.110829003132296,DE,2022-08-12,1,1,1,1,1,1,1,1,1,1
364,0.861863327208399,0.2837273250258855,DE,2022-08-13,0,0,1,1,1,0,0,1,1,1
365,0.0357067591027574,0.0069772177450257,DE,2022-08-14,1,1,1,1,1,0,0,1,1,1
366,2.09873925723996,0.199920586225189,DE,2022-08-15,0,0,1,1,1,1,1,1,1,1
367,0.315672176505044,0.0828113320704255,DE,2022-08-16,1,1,1,1,1,0,0,1,1,1
368,0.304947652110018,0.0764508023492435,DE,2022-08-17,1,1,1,1,1,0,0,1,1,1
369,6.54136211422379,0.4304051659252985,DE,2022-08-18,0,0,1,1,1,0,0,1,1,1
370,1.60769712646118,0.140117549682956,DE,2022-08-19,0,0,1,1,1,0,0,1,1,1
371,1.10946657851177,0.106503630464934,DE,2022-08-20,1,1,0,1,1,0,1,0,1,1
372,2.15088524517674,0.4350536463497,DE,2022-08-21,0,0,1,1,1,0,0,1,1,1
373,6.25048666689111,0.481487808699806,DE,2022-08-22,0,0,0,1,1,0,0,0,1,1
374,4.0641923890613,0.319738606888653,DE,2022-08-23,0,0,1,1,1,0,0,1,1,1
375,0.737556284944528,0.178283451534058,DE,2022-08-24,1,1,1,1,1,0,0,1,1,1
376,0.3039153927066,0.0499796264071606,DE,2022-08-25,1,1,1,1,1,0,0,1,1,1
377,1.39113627193374,0.163199935326441,DE,2022-08-26,0,0,1,1,1,0,0,1,1,1
378,4.69615589017221,0.3220034863547065,DE,2022-08-27,0,0,1,0,1,0,0,1,0,1
379,4.49765038559594,0.173081731239092,FL,2022-07-17,1,1,0,1,0,1,0,0,1,0
380,13.4320180369196,0.2039237595371155,FL,2022-07-18,1,0,0,1,0,0,0,0,1,0
381,5.930883709084,0.1833623192308175,FL,2022-07-19,1,0,1,0,1,0,0,0,0,0
382,3.51322372519606,0.180044960571907,FL,2022-07-20,1,1,0,0,1,0,0,0,0,1
383,3.25859753768067,0.15893413475164,FL,2022-07-21,0,1,0,1,1,0,0,0,1,0
384,7.41982315065171,0.175308082143229,FL,2022-07-22,0,0,1,0,0,0,0,0,0,0
385,11.6852434834636,0.18404298977532,FL,2022-07-23,0,0,0,1,0,0,0,0,1,0
386,3.88792100444923,0.1578439573154375,FL,2022-07-24,1,1,0,0,1,0,0,0,0,1
387,6.40229985794937,0.1518227508083805,FL,2022-07-25,0,0,0,1,0,0,0,0,1,0
388,2.0461271548353,0.1452145515272705,FL,2022-07-26,1,1,1,1,0,0,0,0,1,1
389,115.972127655755,0.297058317692565,FL,2022-07-27,0,0,0,1,0,0,0,0,1,0
390,3.29133392828106,0.145085214379366,FL,2022-07-28,0,1,0,1,0,0,1,0,1,0
391,12.7108685484742,0.1621804087914985,FL,2022-07-29,0,0,0,0,1,0,0,0,0,0
392,4.92272188113964,0.139781923243685,FL,2022-07-30,0,0,1,1,1,0,0,0,1,1
393,6.90799856504958,0.146801590555112,FL,2022-07-31,0,0,0,1,0,0,0,1,1,0
394,20.9130992483443,0.156516753644261,FL,2022-08-01,0,0,1,0,0,0,0,0,0,0
395,13.1670422755234,0.166474831267165,FL,2022-08-02,0,0,0,0,0,0,0,0,0,0
396,7.40974369751833,0.137939602905011,FL,2022-08-03,0,0,0,1,1,0,0,0,1,1
397,1.36764651099118,0.1014967106275865,FL,2022-08-04,1,1,1,1,1,1,1,1,1,1
398,12.5667569291917,0.164669159025532,FL,2022-08-05,0,0,1,1,0,0,0,0,1,0
399,1.25309440481855,0.1181124835150795,FL,2022-08-06,1,1,1,1,1,0,0,1,1,1
400,7.34031184724503,0.171159053530103,FL,2022-08-07,0,0,0,1,1,0,0,0,1,1
401,5.16054495272649,0.137739847956833,FL,2022-08-08,1,0,0,1,0,0,0,0,1,0
402,1.77452957356877,0.104259104611773,FL,2022-08-09,1,1,1,1,1,0,0,0,1,1
403,2.62927622789507,0.10158774294473,FL,2022-08-10,0,1,1,1,1,0,0,0,1,1
404,23.1577765194228,0.1554665974786765,FL,2022-08-11,0,0,0,1,1,0,0,0,1,1
405,17.9656031740127,0.1479870471220835,FL,2022-08-12,0,0,1,1,0,0,0,0,1,0
406,6.954622525897,0.1336170890385285,FL,2022-08-13,0,0,0,1,0,0,0,0,1,0
407,3.57539474508447,0.122235670464542,FL,2022-08-14,0,0,1,0,1,0,0,1,0,1
408,1.8095850182884,0.088525917240205,FL,2022-08-15,1,1,1,0,1,0,0,0,0,1
409,1.61143345386655,0.086415969323006,FL,2022-08-16,1,1,1,0,1,0,0,1,0,1
410,4.85904356186552,0.1173969738137865,FL,2022-08-17,0,0,1,1,0,0,0,1,1,0
411,21.5755345131944,0.1439072992737225,FL,2022-08-18,0,0,1,0,1,0,0,0,0,1
412,17.3487693736345,0.1370424223371265,FL,2022-08-19,0,0,1,0,1,0,0,0,0,1
413,1.87268233210524,0.0887562596392695,FL,2022-08-20,1,0,1,1,1,0,0,1,1,0
414,11.6250813620675,0.128688677484212,FL,2022-08-21,0,0,1,0,1,0,0,0,0,1
415,17.1388253081008,0.1191422151049205,FL,2022-08-22,0,0,1,0,1,0,0,0,0,1
416,1.86820806419577,0.0907780928124985,FL,2022-08-23,1,0,0,1,1,0,0,0,1,1
417,1.63748586505469,0.0833329183351395,FL,2022-08-24,0,1,1,1,1,0,0,0,1,1
418,26.7508180418972,0.1561545680191565,FL,2022-08-25,0,0,1,0,1,0,0,0,0,1
419,19.8865044036944,0.139481004436726,FL,2022-08-26,0,0,1,1,1,0,0,0,1,1
420,29.692068932937,0.175204822699093,FL,2022-08-27,0,0,1,0,0,0,0,0,0,0
421,1.71104279415751,0.1943952496644135,GA,2022-07-17,1,1,1,1,1,1,0,0,1,0
422,1.96045116010645,0.2077508091913385,GA,2022-07-18,1,1,1,1,0,0,0,0,1,0
423,9.23682465215378,0.2225877412517995,GA,2022-07-19,0,0,1,0,0,0,0,0,0,0
424,2.59616464761744,0.1213105846521325,GA,2022-07-20,0,0,1,1,1,0,0,1,1,1
425,2.25388074514249,0.1954221829277025,GA,2022-07-21,1,0,0,1,1,0,0,0,1,1
426,5.73995524772105,0.2412548540522065,GA,2022-07-22,0,0,1,1,1,0,0,0,1,1
427,8.45455402711608,0.255843536185479,GA,2022-07-23,0,0,0,1,0,1,0,0,1,1
428,2.14510604666693,0.15399201438413,GA,2022-07-24,1,1,1,1,0,0,0,0,1,0
429,2.23780682422401,0.134485250307165,GA,2022-07-25,0,1,0,1,1,0,0,0,1,1
430,7.83819162744829,0.2345235222295675,GA,2022-07-26,0,0,0,1,0,0,0,0,1,0
431,1.2616761553172,0.1231802630162105,GA,2022-07-27,1,1,1,0,1,0,1,0,0,1
432,6.24279389638054,0.180552716119125,GA,2022-07-28,0,0,1,0,1,0,0,0,0,1
433,3.40604115904778,0.199570351279716,GA,2022-07-29,1,0,0,0,1,0,0,0,0,1
434,5.04071910615186,0.1931986850591015,GA,2022-07-30,1,0,0,1,0,1,0,0,1,0
435,1.93900188931819,0.15210483676667,GA,2022-07-31,1,0,1,0,0,0,0,1,0,0
436,14.7748063778695,0.190223601020854,GA,2022-08-01,0,0,0,1,1,0,0,0,1,1
437,6.55388226880315,0.1670251679684265,GA,2022-08-02,0,0,1,0,0,0,0,0,0,0
438,3.32295388451186,0.144339758546671,GA,2022-08-03,1,0,0,0,1,0,0,0,0,1
439,6.75876951093357,0.167164831878315,GA,2022-08-04,0,0,0,1,1,0,0,0,1,1
440,18.1123123412414,0.2255884459751655,GA,2022-08-05,0,0,0,1,1,0,0,0,1,1
441,1.06329678460358,0.12654456696706,GA,2022-08-06,1,1,1,1,1,0,0,0,1,1
442,7.05116741984772,0.2798800821589245,GA,2022-08-07,0,0,1,1,1,0,0,1,1,1
443,4.21308579930687,0.130990529450714,GA,2022-08-08,0,0,1,0,1,0,0,1,0,1
444,10.8944706625971,0.199060424236374,GA,2022-08-09,0,0,1,1,1,0,0,1,1,1
445,9.58126400868344,0.184606596673016,GA,2022-08-10,0,0,0,1,1,0,0,0,1,1
446,6.63154962360589,0.1480823665232655,GA,2022-08-11,0,0,0,1,1,0,0,1,1,1
447,7.57948571951972,0.2025289931063615,GA,2022-08-12,0,0,1,0,1,0,0,1,0,1
448,13.5363676996448,0.176741390543521,GA,2022-08-13,0,0,1,1,1,0,0,1,1,1
449,13.9093639479734,0.187841547749459,GA,2022-08-14,0,0,1,0,1,0,0,0,0,1
450,18.3659923694824,0.1778756211990935,GA,2022-08-15,0,0,0,1,1,0,0,0,1,1
451,14.6079362294891,0.1889337278879945,GA,2022-08-16,0,0,1,0,1,0,0,1,0,1
452,13.0658601515284,0.193895211887556,GA,2022-08-17,0,0,1,1,1,0,0,1,1,1
453,11.7423465552266,0.15985427208364,GA,2022-08-18,0,0,0,1,1,0,0,0,1,1
454,6.47618118815641,0.1589890826649995,GA,2022-08-19,0,0,0,0,1,0,0,0,0,1
455,5.85439605018381,0.163928094570768,GA,2022-08-20,0,0,1,0,1,0,0,1,0,1
456,14.5486465944362,0.1857464777296115,GA,2022-08-21,0,0,1,0,1,0,0,1,0,1
457,8.94465146405192,0.133552210651898,GA,2022-08-22,0,0,1,1,1,0,0,0,1,1
458,13.4489006305792,0.210354972682543,GA,2022-08-23,0,0,1,0,1,0,0,1,0,1
459,6.23225860763695,0.1411927245985795,GA,2022-08-24,0,0,1,0,1,0,0,1,0,1
460,12.437329543023,0.222392154728477,GA,2022-08-25,0,0,1,1,1,0,0,1,1,1
461,21.8996758575652,0.192137426597445,GA,2022-08-26,0,0,1,0,1,0,0,0,0,1
462,14.5956308280913,0.1641355321224185,GA,2022-08-27,0,0,0,1,1,0,0,0,1,1
463,0.171516155720436,0.03642449741134315,HI,2022-07-17,1,1,1,1,1,1,1,1,1,1
464,0.64131751883219,0.106563829163932,HI,2022-07-18,1,1,1,1,1,0,0,1,1,1
465,1.26062147105942,0.153444075109475,HI,2022-07-19,1,1,1,0,1,1,0,0,0,1
466,1.47151840026013,0.416023476725817,HI,2022-07-20,1,0,0,1,0,0,0,0,1,0
467,1.09309433967053,0.128785410154467,HI,2022-07-21,1,1,1,1,0,0,1,1,1,0
468,1.35020336988353,0.0258457947872093,HI,2022-07-22,1,0,1,1,1,1,1,1,1,1
469,1.85671943245389,0.3872464347668555,HI,2022-07-23,0,0,0,1,1,0,0,1,1,1
470,0.474386262294621,0.02270953377188855,HI,2022-07-24,1,1,1,1,1,1,1,1,1,1
471,0.0286306545279139,0.0213200298335239,HI,2022-07-25,1,1,1,1,1,1,1,1,1,1
472,0.552541323486859,0.02003497934335095,HI,2022-07-26,1,1,1,1,1,1,1,1,1,1
473,0.799652286406393,0.01884479737353015,HI,2022-07-27,1,1,1,1,1,0,0,1,1,1
474,0.35847909295279,0.140971456951174,HI,2022-07-28,1,1,1,1,1,0,0,1,1,1
475,0.420381194204137,0.0845738519642645,HI,2022-07-29,1,1,1,1,1,0,0,0,1,1
476,0.70293775090486,0.14822639705587,HI,2022-07-30,1,1,1,1,1,0,0,0,1,1
477,0.867139816678972,0.394808782019144,HI,2022-07-31,0,0,1,1,1,0,0,1,1,1
478,0.0198812970684727,0.01404477099956695,HI,2022-08-01,1,1,1,1,1,1,1,1,1,1
479,0.137019987767888,0.0132709544518619,HI,2022-08-02,1,1,1,1,1,1,1,1,1,1
480,0.892180053718522,0.1846537113462855,HI,2022-08-03,1,1,0,1,1,1,0,0,1,1
481,0.919390743619984,0.4039868935795985,HI,2022-08-04,0,0,1,1,1,0,0,1,1,1
482,0.055758250419818,0.01123509662926755,HI,2022-08-05,1,1,1,1,1,1,1,1,1,1
483,0.014474716202603,0.01063939002618265,HI,2022-08-06,1,1,1,1,1,1,1,1,1,1
484,0.43699398949958,0.1435102256582385,HI,2022-08-07,1,1,1,1,1,0,0,1,1,1
485,0.100824855440699,0.0095538293829455,HI,2022-08-08,1,1,1,1,1,0,0,1,1,1
486,0.79250693981833,0.2792833323618195,HI,2022-08-09,0,1,1,1,1,0,0,1,1,1
487,0.0130937366613753,0.00859254754343135,HI,2022-08-10,1,1,1,1,1,0,0,1,1,1
488,0.0113189834973903,0.0081530384891583,HI,2022-08-11,1,1,1,1,1,1,1,1,1,1
489,1.64970502137634,0.2826466443845725,HI,2022-08-12,0,0,1,1,1,1,1,1,1,1
490,0.344382582124317,0.0994737711951465,HI,2022-08-13,1,1,1,1,1,1,1,1,1,1
491,0.596159302977179,0.173663633889203,HI,2022-08-14,1,1,1,1,1,0,0,1,1,1
492,0.0332560835494875,0.0066276699964382,HI,2022-08-15,1,1,1,1,1,1,1,1,1,1
493,0.0677927842846748,0.0062970487638132,HI,2022-08-16,1,1,1,1,1,1,1,1,1,1
494,0.881578124708141,0.2878507395182065,HI,2022-08-17,0,0,1,1,1,0,0,1,1,1
495,1.21687492311918,0.855122441184925,HI,2022-08-18,0,0,1,1,1,0,0,1,1,1
496,0.00707690850525547,0.0054072332792262,HI,2022-08-19,1,1,1,1,1,1,1,1,1,1
497,0.56480726023110694,0.0394130733833106,HI,2022-08-20,1,1,1,1,1,0,0,1,1,1
498,2.0786103415083,0.1897186400825465,HI,2022-08-21,1,0,0,1,1,1,0,0,1,1
499,0.00619274218862827,0.004649850985242675,HI,2022-08-22,1,1,1,1,1,1,1,1,1,1
500,NA,NA,HI,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,1.81130544939506,0.3643964628556235,HI,2022-08-24,1,0,0,1,1,0,0,0,1,1
502,0.00554203424619912,0.00400295218814294,HI,2022-08-25,1,1,1,1,1,1,1,1,1,1
503,0.019009254900486,0.00380871974755582,HI,2022-08-26,1,1,1,1,1,1,1,1,1,1
504,0.546334479974373,0.1135825974533885,HI,2022-08-27,1,1,1,1,1,0,0,1,1,1
505,1.80613214142059,0.1007645673442585,IA,2022-07-17,1,0,0,1,1,0,0,0,1,1
506,1.10647034415392,0.1678923807647545,IA,2022-07-18,1,1,1,1,1,0,0,0,1,1
507,2.92953424822494,0.2135716637562445,IA,2022-07-19,1,1,1,1,0,0,0,0,1,0
508,1.44497190802157,0.1922208894140775,IA,2022-07-20,1,1,0,1,1,0,0,0,1,1
509,1.80174541508266,0.217038062031473,IA,2022-07-21,0,0,1,1,1,0,1,0,1,1
510,1.29525040151594,0.208763864643242,IA,2022-07-22,1,1,1,1,0,1,0,0,1,1
511,1.5467649903699,0.135313866556357,IA,2022-07-23,0,1,0,1,1,0,0,0,1,1
512,0.420951341092255,0.1014454053495565,IA,2022-07-24,1,1,1,1,1,0,0,0,1,1
513,4.34375634512868,0.2132472966778855,IA,2022-07-25,1,0,0,0,1,1,0,0,0,1
514,3.04897006662142,0.2037071384624905,IA,2022-07-26,0,0,1,1,1,0,0,0,1,1
515,3.76251508141441,0.2535660627728535,IA,2022-07-27,0,0,0,1,1,0,0,0,1,1
516,1.73225501231779,0.102857979308468,IA,2022-07-28,0,1,0,1,1,1,0,0,1,1
517,0.676556735673603,0.145727740979809,IA,2022-07-29,1,1,1,1,1,1,0,0,1,1
518,5.09384939336083,0.3385907809156745,IA,2022-07-30,0,0,1,1,1,0,0,0,1,1
519,3.1062184955753,0.1957337434964335,IA,2022-07-31,0,0,1,1,0,0,0,1,1,0
520,2.20315504708017,0.147878598411798,IA,2022-08-01,1,0,1,1,0,1,0,0,1,0
521,0.911723461568628,0.1047650852628625,IA,2022-08-02,1,1,1,1,1,0,0,1,1,1
522,0.986371326165284,0.0838067370574755,IA,2022-08-03,1,1,1,1,1,0,0,0,1,1
523,0.586611282928978,0.080064233896687,IA,2022-08-04,1,1,1,1,1,0,0,1,1,1
524,1.88175638549664,0.1724422127500945,IA,2022-08-05,0,0,1,1,1,0,0,0,1,1
525,1.04534451715056,0.1362132150500515,IA,2022-08-06,1,1,1,1,1,0,0,1,1,1
526,1.08914802793279,0.1347931869690575,IA,2022-08-07,1,1,1,1,0,0,0,0,1,0
527,5.55403621368976,0.1822047341571605,IA,2022-08-08,0,0,1,1,1,0,0,1,1,1
528,1.01462617803678,0.069108695869424,IA,2022-08-09,1,1,1,1,1,0,0,1,1,1
529,0.732688740080083,0.0862588645818785,IA,2022-08-10,1,1,1,1,1,0,0,1,1,1
530,0.645768904371161,0.0472091429316818,IA,2022-08-11,1,1,1,1,1,0,0,1,1,1
531,0.632486674326016,0.110829003132296,IA,2022-08-12,1,1,1,1,1,0,0,1,1,1
532,0.774859830479137,0.1257957074566805,IA,2022-08-13,1,1,1,1,1,0,0,1,1,1
533,0.939965076292537,0.0069772177450257,IA,2022-08-14,1,1,1,1,1,1,1,1,1,1
534,1.22929951401926,0.0616030424870215,IA,2022-08-15,1,1,1,1,1,0,0,0,1,1
535,0.770879491859477,0.0933650263196135,IA,2022-08-16,1,1,1,1,1,0,0,1,1,1
536,1.67229984008634,0.1275463903564715,IA,2022-08-17,1,0,0,1,0,0,0,0,1,0
537,1.11742382711173,0.00568789066567075,IA,2022-08-18,0,0,1,1,1,0,0,1,1,1
538,2.85865853066839,0.1430145457346495,IA,2022-08-19,0,0,1,1,1,0,0,1,1,1
539,1.01292551887148,0.108051222165467,IA,2022-08-20,1,1,1,0,1,1,0,1,0,1
540,0.305037596140598,0.055496651600321,IA,2022-08-21,1,1,1,1,1,0,0,1,1,1
541,1.29298647602942,0.0547926914191915,IA,2022-08-22,1,1,1,0,1,0,0,1,0,1
542,2.33674374286349,0.112812668046894,IA,2022-08-23,0,0,1,1,1,0,0,1,1,1
543,0.568911940100923,0.0352924699904487,IA,2022-08-24,1,1,1,1,1,1,1,1,1,1
544,3.4191890024688,0.2095457310496335,IA,2022-08-25,0,0,1,1,1,0,0,1,1,1
545,2.11356944003179,0.1585119583976505,IA,2022-08-26,0,0,1,1,1,0,0,1,1,1
546,0.407894191809618,0.0835939467059055,IA,2022-08-27,1,1,1,1,1,0,0,1,1,1
547,0.478449994870585,0.128338883029794,ID,2022-07-17,1,1,1,1,1,1,0,0,1,1
548,0.934365116042283,0.1137206874180645,ID,2022-07-18,1,1,1,1,1,0,1,0,1,1
549,0.617808591742606,0.03164207388713165,ID,2022-07-19,1,1,1,1,1,0,0,0,1,1
550,0.413392914215816,0.0295443079013802,ID,2022-07-20,1,1,1,1,1,1,1,1,1,1
551,0.255261325555742,0.0276176259724251,ID,2022-07-21,1,1,1,1,1,1,1,1,1,1
552,0.0373977886554097,0.0258457947872093,ID,2022-07-22,1,1,1,1,1,1,1,1,1,1
553,0.222875854595812,0.02421416375465055,ID,2022-07-23,1,1,1,1,1,1,1,1,1,1
554,0.475903836992832,0.02270953377188855,ID,2022-07-24,1,1,1,1,1,1,1,1,1,1
555,0.304149895833722,0.0213200298335239,ID,2022-07-25,1,1,1,1,1,1,1,1,1,1
556,0.646656323049947,0.105273737789605,ID,2022-07-26,1,1,1,1,1,1,1,1,1,1
557,0.184054138164413,0.01884479737353015,ID,2022-07-27,1,1,1,1,1,1,0,0,1,1
558,0.171225421924714,0.01774087962406055,ID,2022-07-28,1,1,1,1,1,0,0,1,1,1
559,0.0823462282955988,0.0167155034502338,ID,2022-07-29,1,1,1,1,1,1,1,1,1,1
560,1.05240605905581,0.4339158126451955,ID,2022-07-30,1,1,0,1,1,1,0,0,1,1
561,0.0703644265265723,0.01487335653940175,ID,2022-07-31,1,1,1,1,1,1,1,1,1,1
562,0.139200527940684,0.01404477099956695,ID,2022-08-01,1,1,1,1,1,1,0,0,1,1
563,0.714413237733104,0.0132709544518619,ID,2022-08-02,1,1,1,1,1,1,1,1,1,1
564,0.71819246063223,0.2720252072185895,ID,2022-08-03,1,1,1,1,1,0,0,1,1,1
565,0.0580143525131298,0.0118699897529163,ID,2022-08-04,1,1,1,1,1,0,0,1,1,1
566,NA,NA,ID,2022-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,1.98290827259386,0.84602864876478,ID,2022-08-06,0,0,0,1,1,0,0,0,1,1
