"","es_score","brier_score","location","target_date","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_50_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI","X22B_95_CI"
"539",4.34996528539952,1.1914423881534,"IA",2022-12-31,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
"540",2.94375623690523,0.995305243580773,"IA",2023-01-01,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0
"541",8.86459863048163,0.8829139371579,"IA",2023-01-02,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"542",8.75173522204823,1.01931194743554,"IA",2023-01-03,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
"543",7.85409086179733,1.04754790901173,"IA",2023-01-04,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
"544",10.8495852207151,1.20592718597115,"IA",2023-01-05,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
"545",7.73243812909668,1.10925238848509,"IA",2023-01-06,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
"546",3.74919422124924,1.13711847440295,"IA",2023-01-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"547",0.835991752001629,0.64540599448488,"ID",2022-11-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"548",2.89448296239538,0.86427634907552,"ID",2022-11-28,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
"549",0.704785567297233,0.590923148468791,"ID",2022-11-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"550",0.66341089124689,0.926026352029985,"ID",2022-11-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"551",NA,NA,"ID",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",0.383166337402685,0.393353405115703,"ID",2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"553",0.806105593392672,0.599466544389368,"ID",2022-12-03,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
"554",0.356214033273791,0.173498690088303,"ID",2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"555",0.348696986739658,0.163915990495885,"ID",2022-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"556",1.73710254996853,0.719753294389356,"ID",2022-12-06,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0
"557",1.09110473715724,0.906795126219769,"ID",2022-12-07,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"558",2.72900886655336,0.810072503049369,"ID",2022-12-08,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
"559",NA,NA,"ID",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",0.868058610458243,1.22279475906839,"ID",2022-12-12,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"563",0.576145113716652,0.350653792723002,"ID",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"564",0.0897029297554563,0.130599084011826,"ID",2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"565",3.72485316043933,1.26352649974884,"ID",2022-12-15,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"566",1.03633032438248,1.46247926349301,"ID",2022-12-16,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"567",NA,NA,"ID",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",0.35950907346162,0.171593469859123,"ID",2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"570",0.908486464850931,1.29917691537889,"ID",2022-12-20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"571",NA,NA,"ID",2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",0.197234326722611,0.259960840640803,"ID",2022-12-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"574",0.220502311752804,0.292427930130791,"ID",2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"575",NA,NA,"ID",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",0.327796743112887,0.41816519194294,"ID",2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"578",2.11326809966809,1.0120599268303,"ID",2022-12-28,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0
"579",0.970667639132943,1.359931107833,"ID",2022-12-29,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"580",1.08282140608597,0.98057204769355,"ID",2022-12-30,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"581",0.233738049630062,0.37752946070522,"ID",2022-12-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"582",1.2242766692206,0.715539372849661,"ID",2023-01-01,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"583",NA,NA,"ID",2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",3.79832616417058,1.02821711710988,"ID",2023-01-03,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
"585",3.58735691784833,1.03888197253369,"ID",2023-01-04,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"586",0.983660872559924,0.851338590586962,"ID",2023-01-05,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"587",NA,NA,"ID",2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",0.850046748156285,1.13711847440295,"ID",2023-01-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"589",3.78964384560556,0.594386531865798,"IL",2022-11-27,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
"590",8.91265999993391,0.594372931007177,"IL",2022-11-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591",8.73810296600186,0.650154105270793,"IL",2022-11-29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"592",8.36055197365234,0.594042829050035,"IL",2022-11-30,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"593",8.79514930793979,0.555141559724135,"IL",2022-12-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"594",8.53540769333514,0.621376864719398,"IL",2022-12-02,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"595",2.45513341285257,0.522248459886178,"IL",2022-12-03,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
"596",3.74505694985812,0.580086701881549,"IL",2022-12-04,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"597",15.0260139673238,0.730460237336076,"IL",2022-12-05,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
"598",5.90011380245948,0.541409814613386,"IL",2022-12-06,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
"599",7.18217554666371,0.461696964621609,"IL",2022-12-07,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"600",14.1313489596784,0.563264381840012,"IL",2022-12-08,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"601",5.93850496140543,0.522960223070282,"IL",2022-12-09,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
"602",4.42952027141113,0.487113055314405,"IL",2022-12-10,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0
"603",13.213178781375,0.622952339138692,"IL",2022-12-11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"604",14.5510346352589,0.491328165282313,"IL",2022-12-12,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"605",4.88274977780276,0.459591442344193,"IL",2022-12-13,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"606",8.62056608305013,0.444593207650451,"IL",2022-12-14,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
"607",16.3083875294099,0.477744910324539,"IL",2022-12-15,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"608",8.92973072164744,0.651945935103545,"IL",2022-12-16,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"609",10.3763590234148,0.528661619382843,"IL",2022-12-17,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"610",15.5285013963149,0.508197754561215,"IL",2022-12-18,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
"611",24.9158386365934,0.458557099968832,"IL",2022-12-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"612",15.3945869545996,0.563378434874353,"IL",2022-12-20,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"613",14.3157045058498,0.52183946540801,"IL",2022-12-21,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"614",12.9827780494604,0.56943253211556,"IL",2022-12-22,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
"615",9.35071016398836,0.526019406485752,"IL",2022-12-23,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"616",7.06469176989486,0.686588491058137,"IL",2022-12-24,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
"617",0.249369974376767,0.329551544917714,"IL",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"618",30.2147105358322,0.735016833229531,"IL",2022-12-26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"619",16.1074567025276,0.661297952318502,"IL",2022-12-27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"620",15.1195162833604,0.71195761457883,"IL",2022-12-28,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"621",19.5073554986586,0.799084637556479,"IL",2022-12-29,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"622",36.3236613511291,0.768577902100939,"IL",2022-12-30,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"623",12.1319964217756,0.892535987287183,"IL",2022-12-31,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
"624",1.21663918652324,0.715539372849661,"IL",2023-01-01,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"625",50.6510842666847,0.863988150175534,"IL",2023-01-02,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"626",68.8706040484146,0.970932135968071,"IL",2023-01-03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"627",27.4753819563348,0.936097477027259,"IL",2023-01-04,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"628",31.4931550381556,1.03914768811729,"IL",2023-01-05,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"629",21.6853790843245,1.04978088912443,"IL",2023-01-06,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"630",14.3073854702543,1.07391853672994,"IL",2023-01-07,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"631",2.64094570490241,0.629380014982886,"IN",2022-11-27,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
"632",8.57673985976577,0.665660049072228,"IN",2022-11-28,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
"633",12.9912274841312,0.740655378100027,"IN",2022-11-29,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"634",4.09223706489958,0.602506519917838,"IN",2022-11-30,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"635",5.96184944802985,0.559965594605594,"IN",2022-12-01,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
"636",4.11362766668382,0.662024637472594,"IN",2022-12-02,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"637",1.7259761327827,0.530245962809502,"IN",2022-12-03,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"638",2.02511948994043,0.439713424281508,"IN",2022-12-04,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"639",7.13949296690047,0.660817745805586,"IN",2022-12-05,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0
"640",12.595062356324,0.719065507635222,"IN",2022-12-06,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"641",13.647350678017,0.749495211892204,"IN",2022-12-07,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
"642",8.49935579426484,0.712359341859425,"IN",2022-12-08,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"643",4.85214072393381,0.656515461585945,"IN",2022-12-09,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"644",5.08835960309348,0.676197888339666,"IN",2022-12-10,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
"645",3.34502555023673,0.391364233156641,"IN",2022-12-11,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"646",7.24113927844168,0.622054786218886,"IN",2022-12-12,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
"647",5.55277065877593,0.519562906283354,"IN",2022-12-13,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"648",4.10801594997906,0.539464879239763,"IN",2022-12-14,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
"649",5.93598804003049,0.506440735791219,"IN",2022-12-15,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
"650",3.85351097720323,0.439251928173619,"IN",2022-12-16,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
"651",5.03712180939971,0.476875378578302,"IN",2022-12-17,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"652",5.26131556758191,0.705431302943217,"IN",2022-12-18,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
"653",6.65986182424054,0.538443821542289,"IN",2022-12-19,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
"654",4.05947818720794,0.577463862017077,"IN",2022-12-20,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"655",8.09811392616293,0.79439209838747,"IN",2022-12-21,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
"656",3.95300966327931,0.832902209801706,"IN",2022-12-22,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"657",2.6910374172502,0.821310737644012,"IN",2022-12-23,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
"658",1.56250889522391,1.1525771674069,"IN",2022-12-24,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0
"659",NA,NA,"IN",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",8.71466445323606,0.783419104967746,"IN",2022-12-26,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
"661",7.78134115240177,0.743880911048175,"IN",2022-12-27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"662",13.1336392969025,0.77894672694511,"IN",2022-12-28,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
"663",9.57326112745955,0.637161431433491,"IN",2022-12-29,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"664",9.13177661365168,0.852964196453317,"IN",2022-12-30,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
"665",2.85850886204711,0.720052817286509,"IN",2022-12-31,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"666",NA,NA,"IN",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",9.60486004254677,0.906755306644559,"IN",2023-01-02,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
"668",13.4780872336409,0.965179106271404,"IN",2023-01-03,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
"669",11.9081118101017,0.908054348143397,"IN",2023-01-04,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"670",12.4402931836588,0.858147216447278,"IN",2023-01-05,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
"671",7.37260957567836,1.02371839090745,"IN",2023-01-06,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"672",5.40199699701124,1.12006706972308,"IN",2023-01-07,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"673",0.704810029633751,0.481275270142218,"KS",2022-11-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"674",5.08945835139858,0.717150284085126,"KS",2022-11-28,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0
"675",1.04933595133184,0.383530342950801,"KS",2022-11-29,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"676",3.52750808004338,0.769488329944531,"KS",2022-11-30,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0
"677",0.37841693271326,0.582427031310339,"KS",2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"678",3.18647579790543,0.985878331297626,"KS",2022-12-02,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
"679",1.23273438825657,0.287973927279969,"KS",2022-12-03,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
"680",0.998351227742983,0.867458403291214,"KS",2022-12-04,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"681",5.03342972162142,0.850113755901353,"KS",2022-12-05,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
"682",1.04975092944848,0.390549719863575,"KS",2022-12-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"683",3.16072415078138,0.830913651036361,"KS",2022-12-07,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"684",1.22162914330413,0.651746795494559,"KS",2022-12-08,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"685",0.423889342192717,0.393962896827145,"KS",2022-12-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"686",1.71064263772486,0.688475885758032,"KS",2022-12-10,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
"687",NA,NA,"KS",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",1.73614718287619,0.506749271609506,"KS",2022-12-12,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
"689",1.14637828079051,0.350653792723002,"KS",2022-12-13,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"690",0.779549995341669,0.130599084011826,"KS",2022-12-14,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"691",1.69585568106454,0.557718894881223,"KS",2022-12-15,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
"692",0.0986753935565777,0.139891763019593,"KS",2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"693",0.911599738053983,0.475947661761842,"KS",2022-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"694",1.29569950417558,0.461447280814682,"KS",2022-12-18,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
"695",4.45111910811657,0.7601928879798,"KS",2022-12-19,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"696",0.986231258024831,0.410300563903826,"KS",2022-12-20,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"697",1.61904609426828,0.364519074534693,"KS",2022-12-21,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
"698",0.924831719705349,0.617141795752675,"KS",2022-12-22,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"699",NA,NA,"KS",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2.27771908213007,1.33625982602733,"KS",2022-12-24,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
"701",NA,NA,"KS",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",4.46408895466786,0.957672332206296,"KS",2022-12-26,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0
"703",1.31824484169836,0.41816519194294,"KS",2022-12-27,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
"704",NA,NA,"KS",2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",1.35073799642056,0.803604108729698,"KS",2022-12-29,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
"706",2.78215366467739,1.02857091761238,"KS",2022-12-30,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0
"707",3.32183988697451,0.897351394673425,"KS",2022-12-31,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"708",1.20158740197739,1.06524671126355,"KS",2023-01-01,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"709",4.24348826951745,0.973610978674715,"KS",2023-01-02,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"710",2.21688131232879,0.854862587304068,"KS",2023-01-03,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"711",3.04327115819677,1.09017102752686,"KS",2023-01-04,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
"712",2.45103801506382,1.35098213542903,"KS",2023-01-05,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
"713",8.57729071545747,1.44050270464691,"KS",2023-01-06,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"714",0.522101256635439,0.629752929681579,"KS",2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"715",3.48555255045016,0.76717574187469,"KY",2022-11-27,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0
"716",6.86200847426608,0.746258854692212,"KY",2022-11-28,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0
"717",3.41997535064473,1.00088732271809,"KY",2022-11-29,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"718",5.04398872530358,0.882015542878812,"KY",2022-11-30,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0
"719",2.710189895342,0.616410905088943,"KY",2022-12-01,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"720",1.13969577388274,0.501350416761551,"KY",2022-12-02,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"721",1.03412116108609,0.540134617320911,"KY",2022-12-03,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
"722",0.348041130115965,0.173498690088303,"KY",2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"723",5.76441591211787,0.965076774364576,"KY",2022-12-05,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
"724",1.3196259386053,0.454025227760049,"KY",2022-12-06,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
"725",3.02577682468236,0.926231320557297,"KY",2022-12-07,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
"726",2.72941051263786,0.642972017081733,"KY",2022-12-08,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"727",0.623903737092539,0.308146410756656,"KY",2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"728",0.819295234844533,0.776183357002804,"KY",2022-12-10,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"729",1.93522022847648,1.3484075198836,"KY",2022-12-11,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"730",2.8640240355893,0.649097596010565,"KY",2022-12-12,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"731",1.58422590188171,1.45652704175281,"KY",2022-12-13,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
"732",0.52080898079679,0.130599084011826,"KY",2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"733",0.876457875144617,0.388601151075493,"KY",2022-12-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"734",1.20553028506867,0.423312743691017,"KY",2022-12-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"735",0.324033340525499,0.147815055541025,"KY",2022-12-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"736",1.76127571051332,0.860970756846934,"KY",2022-12-18,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0
"737",8.5918176695832,0.885715581732979,"KY",2022-12-19,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0
"738",1.42747149134442,0.632519651772592,"KY",2022-12-20,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
"739",2.41808718492453,0.99081760307856,"KY",2022-12-21,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0
"740",2.94856671070171,0.685127678863405,"KY",2022-12-22,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"741",NA,NA,"KY",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",0.973438536046716,1.37895401136126,"KY",2022-12-24,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"743",NA,NA,"KY",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1.773308895055,0.562590565667707,"KY",2022-12-26,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"745",2.39096574512058,0.41816519194294,"KY",2022-12-27,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
"746",2.68924342748279,0.615753468290408,"KY",2022-12-28,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"747",2.15738499484698,0.870412015086596,"KY",2022-12-29,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
"748",2.36310582140597,0.585405445268827,"KY",2022-12-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"749",2.78402910058703,0.947027174409666,"KY",2022-12-31,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
"750",NA,NA,"KY",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",4.38340197418162,0.95413285809092,"KY",2023-01-02,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
"752",4.90480627363089,0.967473823352715,"KY",2023-01-03,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"753",1.4558131476834,0.638462237883852,"KY",2023-01-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"754",4.37005653861365,0.791749423465712,"KY",2023-01-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"755",5.48139275581631,1.01266470042351,"KY",2023-01-06,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"756",2.59248812081369,1.42989175840421,"KY",2023-01-07,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
"757",0.534973633453408,0.270250053130223,"LA",2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"758",1.34778202202864,0.645546221576505,"LA",2022-11-28,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
"759",1.06003659328071,0.723213373399989,"LA",2022-11-29,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
