...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
42,NA,NA,AK,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
43,0.748739143258083,0.2753834811876025,AL,2024-01-07,1,1,1,0,1,1,1,1
44,NA,NA,AL,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
51,0.01056616933006,0.0077845988430458,AL,2024-01-15,1,1,1,1,1,1,1,1
52,NA,NA,AL,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
54,1.08056338357371,0.4389258062879195,AL,2024-01-18,0,0,1,1,1,1,1,1
55,NA,NA,AL,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
58,0.00407853534148786,0.002848882933101925,AL,2024-01-22,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
62,1.31828564624827,0.92735718109411,AL,2024-01-26,0,0,1,1,0,0,1,1
63,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
68,8.0407940725804e-4,6.4216931323393e-4,AL,2024-02-01,1,1,1,1,1,1,1,1
69,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
72,1.36783961876008,0.9651200804885,AL,2024-02-05,0,0,1,1,0,0,1,1
73,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
74,1.38215861593157,0.97588454276217,AL,2024-02-07,1,0,1,0,1,0,1,0
75,3.9228870098025e-4,2.21804001983945e-4,AL,2024-02-08,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
82,1.1057735825035e-4,7.5991150718885e-5,AL,2024-02-15,1,1,1,1,1,1,1,1
83,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA
88,1.1620453258736,0.81727164004747,AR,2024-01-10,1,0,1,0,0,1,1,0
89,0.0731127236009885,0.0135189564460789,AR,2024-01-11,1,1,1,1,0,0,1,1
90,1.01294856632325,0.4255518468747475,AR,2024-01-12,1,0,1,0,1,0,1,0
91,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
97,0.00701852976476289,0.004405337979718415,AR,2024-01-19,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00489378703108397,0.002848882933101925,AR,2024-01-22,1,1,1,1,1,1,1,1
101,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0113782992674629,0.002123201931402785,AR,2024-01-24,1,1,1,1,1,0,1,0
103,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
110,0.00105050612096757,6.4216931323393e-4,AR,2024-02-01,1,1,1,1,1,1,1,1
111,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
115,3.6482467350062e-4,3.00844924287155e-4,AR,2024-02-06,1,1,1,1,1,1,1,1
116,4.9288171200837e-4,2.5834167628012e-4,AR,2024-02-07,1,1,1,1,1,1,1,1
117,0.00143150995165515,2.21804001983945e-4,AR,2024-02-08,1,1,1,1,1,1,1,1
118,9.2235546258671e-4,1.904032301653e-4,AR,2024-02-09,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
121,1.4816715479903e-4,1.2034585849451e-4,AR,2024-02-12,1,1,1,1,1,1,1,1
122,1.36673155517764,0.4924805039416995,AR,2024-02-13,1,0,1,0,1,0,1,0
123,5.4161551143502e-4,8.858462714345e-5,AR,2024-02-14,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
127,0.605047760576014,0.0229591286928956,AZ,2024-01-07,1,1,1,1,1,0,1,0
128,0.64923192462837,0.160843961988263,AZ,2024-01-08,1,1,1,1,0,0,0,1
129,1.23730646078053,0.1847048990804555,AZ,2024-01-09,1,1,1,1,1,0,0,1
130,0.0753933070869239,0.01546842579756985,AZ,2024-01-10,1,1,1,1,1,1,1,1
131,2.90372431385093,0.3659624281855485,AZ,2024-01-11,0,0,1,1,1,0,1,0
132,1.37938545870822,0.2402456082379435,AZ,2024-01-12,0,0,1,1,0,1,1,0
133,0.676413403315129,0.1501574905747855,AZ,2024-01-13,1,1,1,0,0,1,1,0
134,3.43626059504204,0.268364579402564,AZ,2024-01-14,0,0,1,1,0,0,1,0
135,3.96767903521585,0.175361641904296,AZ,2024-01-15,1,0,0,0,1,0,0,0
136,0.0367556275315462,0.0067616641437479,AZ,2024-01-16,1,1,1,1,1,1,1,1
137,2.57424819152459,0.187594699143139,AZ,2024-01-17,0,0,0,1,0,0,0,0
138,0.931292978190055,0.227069854838529,AZ,2024-01-18,1,1,1,0,1,0,1,0
139,0.0781540416998994,0.004405337979718415,AZ,2024-01-19,1,1,1,1,1,1,1,1
140,0.877346502270567,0.225122437581517,AZ,2024-01-20,0,1,1,1,0,0,1,1
141,5.18859658975051,0.2126990842428485,AZ,2024-01-21,1,0,1,0,1,0,1,0
142,0.649863337167157,0.0537778101633435,AZ,2024-01-22,1,1,1,1,1,0,1,0
143,0.935226748790621,0.0750663101971665,AZ,2024-01-23,0,1,1,1,0,0,1,0
144,3.57304800363941,0.372234942618222,AZ,2024-01-24,0,0,0,0,0,0,0,0
145,0.0228152961008398,0.001831334121210365,AZ,2024-01-25,1,1,1,1,1,1,1,1
146,1.24871770970403,0.4708006605356355,AZ,2024-01-26,1,0,1,0,0,1,1,0
147,1.94122229225603,0.1361065414905525,AZ,2024-01-27,1,0,0,1,0,0,0,0
148,0.00148773852888304,0.001171612694724015,AZ,2024-01-28,1,1,1,1,1,1,1,1
149,2.61780120031743,0.1185751468828735,AZ,2024-01-29,0,0,1,1,0,0,1,1
150,1.63333770635974,0.1003196113021305,AZ,2024-01-30,0,0,1,1,0,0,1,1
151,1.00463425551832,0.069827951313979,AZ,2024-01-31,1,1,0,1,0,1,0,1
152,0.00825366860062487,6.4216931323393e-4,AZ,2024-02-01,1,1,1,1,1,0,1,0
153,0.00779405114648268,5.52089181187145e-4,AZ,2024-02-02,1,1,1,1,0,0,1,1
154,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
155,0.00892907857382891,4.07735153131215e-4,AZ,2024-02-04,1,1,1,1,1,1,1,1
156,3.46033906951094,0.1706037683879015,AZ,2024-02-05,0,0,1,1,0,0,1,1
157,0.851632880919457,0.0408696171117661,AZ,2024-02-06,1,1,1,0,0,1,1,0
158,0.0876938773415181,2.5834167628012e-4,AZ,2024-02-07,1,1,1,1,1,1,1,1
159,3.3130781197465e-4,2.21804001983945e-4,AZ,2024-02-08,1,1,1,1,1,1,1,1
160,1.33262354214096,0.326573599608792,AZ,2024-02-09,1,0,1,0,1,0,1,0
161,6.6838105919034e-4,1.63423944786185e-4,AZ,2024-02-10,1,1,1,1,1,1,1,1
162,1.23772528722633,0.122911353480336,AZ,2024-02-11,1,0,1,0,1,0,1,0
163,0.0116769333293214,1.2034585849451e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1
164,1.19891315907162,0.065954300343409,AZ,2024-02-13,1,0,0,1,1,0,0,1
165,0.0346115202619722,8.858462714345e-5,AZ,2024-02-14,1,1,1,1,1,1,1,1
166,8.36790163282267e-5,7.5991150718885e-5,AZ,2024-02-15,1,1,1,1,1,1,1,1
167,8.9418145852003e-4,6.518293539074e-5,AZ,2024-02-16,1,1,1,1,1,1,1,1
168,0.00492166424329404,5.590810935441e-5,AZ,2024-02-17,1,1,1,1,1,1,1,1
169,2.42810499957124,0.582030992362395,CA,2024-01-07,1,0,1,0,0,0,1,0
170,2.93848367160866,0.210971523466351,CA,2024-01-08,1,0,1,0,1,0,1,0
171,1.48259423368008,0.1218636722689375,CA,2024-01-09,1,1,1,1,0,0,0,0
172,1.2278975767035,0.131249347676697,CA,2024-01-10,1,1,1,1,0,0,1,0
173,1.23271233046127,0.127853804059877,CA,2024-01-11,1,1,1,1,0,1,0,0
174,2.43627531031799,0.159971813058778,CA,2024-01-12,0,0,0,1,0,0,0,0
175,1.59743257096757,0.1151481746913045,CA,2024-01-13,0,1,1,1,0,1,1,0
176,2.26010581359253,0.1965021558422355,CA,2024-01-14,1,0,1,0,0,0,1,0
177,3.46574345955404,0.2433684365802815,CA,2024-01-15,1,0,0,0,1,0,0,1
178,2.89691185741152,0.1778113272223475,CA,2024-01-16,0,0,1,1,0,0,1,0
179,1.01563087510594,0.00586720092130585,CA,2024-01-17,1,0,1,1,0,0,0,1
180,1.98740546083689,0.156867626522831,CA,2024-01-18,0,0,1,1,0,0,1,0
181,0.50215053508386,0.004405337979718415,CA,2024-01-19,1,1,1,1,1,1,1,1
182,0.895283131557711,0.0750295022990895,CA,2024-01-20,1,1,0,1,1,0,0,1
183,1.54681213895053,0.260931705436519,CA,2024-01-21,1,0,1,0,0,0,1,0
184,0.912053975317265,0.0708670784179345,CA,2024-01-22,1,1,0,1,0,0,0,0
185,0.405082485855602,0.00246017942894334,CA,2024-01-23,1,1,1,1,1,0,1,0
186,0.744959661170449,0.086519587394804,CA,2024-01-24,1,1,1,0,0,1,1,0
187,3.92431543289179,0.1567233331465475,CA,2024-01-25,0,0,0,0,0,0,0,0
188,3.27886852359122,0.128798802983826,CA,2024-01-26,1,0,0,0,0,0,0,0
189,0.437898748557126,0.00136033970391044,CA,2024-01-27,1,1,1,1,0,0,1,1
190,0.89624704941126,0.04683100590344335,CA,2024-01-28,1,1,0,1,1,1,0,0
191,3.89192304827608,0.0888022537374895,CA,2024-01-29,1,0,0,0,0,0,0,0
192,1.99713914350483,0.0626033751667005,CA,2024-01-30,0,0,0,1,0,0,1,0
193,4.66439752624791,0.087356372576529,CA,2024-01-31,0,0,0,1,0,0,0,0
194,9.97308051524638,0.111965307925949,CA,2024-02-01,0,0,0,0,0,0,0,0
195,8.25481197908001,0.1182885754267945,CA,2024-02-02,0,0,0,0,0,0,0,0
196,1.15871927252121,0.04406793553543895,CA,2024-02-03,0,1,1,1,0,0,0,1
197,0.747329828763742,0.0363045878591764,CA,2024-02-04,1,1,1,0,1,0,1,0
198,2.33603678135084,0.066707880766895,CA,2024-02-05,1,0,0,1,1,0,0,1
199,7.4354640100782,0.1020914971042535,CA,2024-02-06,0,0,0,0,0,0,0,0
200,5.50143210037144,0.0877156673853705,CA,2024-02-07,0,0,0,0,0,0,0,0
201,1.58926227158387,0.0338633740699453,CA,2024-02-08,1,0,1,0,0,0,1,0
202,8.58451328686905,0.1210927659084475,CA,2024-02-09,1,0,0,0,1,0,0,0
203,5.91260906750513,0.151093090385705,CA,2024-02-10,0,0,0,0,0,0,0,0
204,0.0029601545111355,1.40248899464985e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
205,5.5479105562632,0.1121813544443725,CA,2024-02-12,1,0,0,0,1,0,0,1
206,5.03891037388723,0.0913957526740395,CA,2024-02-13,1,0,0,0,1,0,0,0
207,2.56487427830223,0.0390785637767213,CA,2024-02-14,1,0,0,0,1,0,0,1
208,7.92233347264089,0.1214658579940445,CA,2024-02-15,0,0,0,0,0,0,0,0
209,2.18018040024902,0.0381527553442658,CA,2024-02-16,1,0,0,1,1,0,0,1
210,1.1276670842435501,0.03422812704239125,CA,2024-02-17,1,0,0,1,1,0,0,1
211,NA,NA,CO,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
212,2.15811542772242,0.759159266388845,CO,2024-01-08,0,0,1,1,0,0,1,1
213,0.0231523306019551,0.01767290291111555,CO,2024-01-09,1,1,1,1,1,1,1,1
214,1.10436574891692,0.78640369629299,CO,2024-01-10,0,0,1,1,0,0,1,1
215,0.141905161987821,0.0135189564460789,CO,2024-01-11,1,1,1,1,1,0,1,0
216,1.00659355027886,0.4255518468747475,CO,2024-01-12,1,0,1,0,1,1,1,1
217,0.0143441984277726,0.01028394097284195,CO,2024-01-13,1,1,1,1,1,1,1,1
218,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0112871071179695,0.0077845988430458,CO,2024-01-15,1,1,1,1,1,1,1,1
220,0.00970344249016711,0.0067616641437479,CO,2024-01-16,1,1,1,1,1,1,1,1
221,0.0323832652867244,0.00586720092130585,CO,2024-01-17,1,1,1,1,1,1,1,1
222,0.0579928577412543,0.0050862425341135,CO,2024-01-18,1,1,1,1,1,0,1,0
223,0.0254433763754177,0.004405337979718415,CO,2024-01-19,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0836946139660326,0.002848882933101925,CO,2024-01-22,1,1,1,1,1,1,1,1
227,0.0135971675887518,0.00246017942894334,CO,2024-01-23,1,1,1,1,1,1,1,1
228,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
230,0.00868185241073886,0.001578751951120425,CO,2024-01-26,1,1,1,1,0,0,1,1
231,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0203286978699507,0.001008646586151405,CO,2024-01-29,1,1,1,1,1,0,1,0
234,0.00127323061535969,8.68013146786415e-4,CO,2024-01-30,1,1,1,1,1,1,1,1
235,0.00111328306113936,7.46722184047645e-4,CO,2024-01-31,1,1,1,1,1,1,1,1
236,0.0138901955141583,6.4216931323393e-4,CO,2024-02-01,1,1,1,1,1,1,1,1
237,0.00667956352849368,5.52089181187145e-4,CO,2024-02-02,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
240,4.9996692198404e-4,3.50272937773715e-4,CO,2024-02-05,1,1,1,1,1,1,1,1
241,3.8931885251402e-4,3.00844924287155e-4,CO,2024-02-06,1,1,1,1,1,1,1,1
242,3.1060372532247e-4,2.5834167628012e-4,CO,2024-02-07,1,1,1,1,1,1,1,1
243,0.00104340665798516,2.21804001983945e-4,CO,2024-02-08,1,1,1,1,1,1,1,1
244,0.00114193923528481,1.904032301653e-4,CO,2024-02-09,1,1,1,1,1,1,1,1
245,1.36834482985944,0.492469716741364,CO,2024-02-10,1,0,0,1,1,0,0,1
246,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
247,6.1184105983409e-4,1.2034585849451e-4,CO,2024-02-12,1,1,1,1,1,1,1,1
248,1.38017423955177,0.4939860876924085,CO,2024-02-13,1,0,0,1,1,0,0,1
249,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
250,1.3323305950964e-4,7.5991150718885e-5,CO,2024-02-15,1,1,1,1,1,1,1,1
251,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
253,0.61975738560273,0.2635395752628135,CT,2024-01-07,1,1,1,1,0,0,1,1
254,0.71126147852612,0.1060427599572135,CT,2024-01-08,1,1,1,1,1,1,1,1
255,0.515333946027745,0.01767290291111555,CT,2024-01-09,1,1,1,1,1,1,1,1
256,0.589931181434414,0.01546842579756985,CT,2024-01-10,1,1,1,1,1,1,1,1
257,0.463237865651964,0.0920841253991815,CT,2024-01-11,1,1,1,1,1,1,1,1
258,0.0593930481860238,0.01179874471368105,CT,2024-01-12,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
261,2.01115468218194,0.426154600365218,CT,2024-01-15,0,0,1,1,0,0,1,1
262,0.115329038737418,0.0067616641437479,CT,2024-01-16,1,1,1,1,1,0,1,0
263,0.275664161208961,0.00586720092130585,CT,2024-01-17,1,1,1,1,0,0,1,1
264,0.0303458622780179,0.0050862425341135,CT,2024-01-18,1,1,1,1,1,1,1,1
265,0.119149618172253,0.004405337979718415,CT,2024-01-19,1,1,1,1,1,1,1,1
266,0.107106071573432,0.003812443319401345,CT,2024-01-20,1,1,1,1,0,0,1,1
267,0.0172783884464191,0.003296811470665665,CT,2024-01-21,1,1,1,1,1,1,1,1
268,0.175215342845322,0.002848882933101925,CT,2024-01-22,1,1,1,1,1,1,1,1
269,0.236966222531467,0.00246017942894334,CT,2024-01-23,1,1,1,1,1,0,1,0
270,0.0862555595495445,0.002123201931402785,CT,2024-01-24,1,1,1,1,1,1,1,1
271,1.04237942912687,0.188548196781987,CT,2024-01-25,1,0,1,0,0,1,1,0
272,0.0184415452483926,0.001578751951120425,CT,2024-01-26,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00167563094313634,0.001171612694724015,CT,2024-01-28,1,1,1,1,1,1,1,1
275,1.08876646443755,0.1212352671214515,CT,2024-01-29,1,1,0,1,1,0,0,1
276,0.00517076521130254,8.68013146786415e-4,CT,2024-01-30,1,1,1,1,1,1,1,1
277,0.00420183826938292,7.46722184047645e-4,CT,2024-01-31,1,1,1,1,1,1,1,1
278,1.05639731995317,0.1593821028498905,CT,2024-02-01,0,0,1,1,0,0,1,1
279,0.0450763100527221,5.52089181187145e-4,CT,2024-02-02,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
281,5.9104227569495e-4,4.07735153131215e-4,CT,2024-02-04,1,1,1,1,1,1,1,1
282,0.00503195065917346,3.50272937773715e-4,CT,2024-02-05,1,1,1,1,1,1,1,1
283,1.20506888621401,0.1937661285104635,CT,2024-02-06,0,0,1,1,0,0,1,1
284,0.00513303744897134,2.5834167628012e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
285,1.34936493818876,0.488949665477756,CT,2024-02-08,1,0,1,0,1,0,1,0
286,0.00268369197204973,1.904032301653e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
288,1.6612766709713e-4,1.40248899464985e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
289,0.0058745310966338,1.2034585849451e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
291,1.4939752062707e-4,8.858462714345e-5,CT,2024-02-14,1,1,1,1,1,1,1,1
292,1.403465537132e-4,7.5991150718885e-5,CT,2024-02-15,1,1,1,1,1,1,1,1
293,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
294,8.23779398566107e-5,5.590810935441e-5,CT,2024-02-17,1,1,1,1,1,1,1,1
295,0.112369955044959,0.0229591286928956,DC,2024-01-07,1,1,1,1,1,1,1,1
296,0.191670202136948,0.0201600038839194,DC,2024-01-08,1,1,1,1,1,1,1,1
297,0.637341623522635,0.01767290291111555,DC,2024-01-09,1,1,1,1,1,1,1,1
298,1.11603517455482,0.78640369629299,DC,2024-01-10,0,0,1,1,0,0,1,1
299,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA
301,0.0153220988201749,0.01028394097284195,DC,2024-01-13,1,1,1,1,1,1,1,1
302,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
305,0.00769313791629554,0.00586720092130585,DC,2024-01-17,1,1,1,1,1,1,1,1
306,0.00753121046416505,0.0050862425341135,DC,2024-01-18,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
309,1.26749418028794,0.896487360652695,DC,2024-01-21,0,0,1,1,0,0,1,1
