"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","other_50_CI","X22B_50_CI","X21L_95_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","other_95_CI","X22B_95_CI"
"542",12.6709208425976,0.876616647694336,"IA",2022-12-13,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"543",14.9600282805354,0.96838980122041,"IA",2022-12-14,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"544",6.05946012648669,0.808150261093328,"IA",2022-12-15,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"545",10.4655381922646,0.848770540556949,"IA",2022-12-16,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"546",11.9177458403982,1.21657497608125,"IA",2022-12-17,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"547",0.244324102810776,0.337905919924661,"ID",2022-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"548",0.261661441845641,0.362637129618522,"ID",2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"549",0.355603482011964,0.477632991968608,"ID",2022-11-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"550",1.23863739632716,0.416130427419341,"ID",2022-11-09,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"551",NA,NA,"ID",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",0.341859951472778,0.474818944999128,"ID",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"553",0.87537691900234,0.50599811452178,"ID",2022-11-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"554",NA,NA,"ID",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",0.987810822840143,0.542417170030547,"ID",2022-11-14,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"556",0.499850311244084,0.497115077760626,"ID",2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"557",0.598323558957469,0.559368149823117,"ID",2022-11-16,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"558",0.256670427626779,0.367913190621827,"ID",2022-11-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"559",0.913560399502376,0.415987031790758,"ID",2022-11-18,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"560",1.19517025669369,0.751016576965055,"ID",2022-11-19,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"561",NA,NA,"ID",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",1.89912460729777,0.837925842454682,"ID",2022-11-21,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"563",2.37022188731622,0.990303859725361,"ID",2022-11-22,1,1,0,0,1,1,0,1,1,0,0,1,1,0
"564",NA,NA,"ID",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",0.40404793510952,0.596336477795572,"ID",2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"568",1.13694041806587,0.755478203817991,"ID",2022-11-27,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"569",3.42126199557609,1.08801525046087,"ID",2022-11-28,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"570",0.773561216077283,0.59827111334197,"ID",2022-11-29,1,1,0,1,1,1,1,1,1,0,0,1,1,0
"571",0.826797925699557,1.15834008626647,"ID",2022-11-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"572",NA,NA,"ID",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",0.341043456299934,0.384729229552435,"ID",2022-12-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"574",1.16925558546239,0.676532593661141,"ID",2022-12-03,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"575",0.202798680420297,0.0875398769450839,"ID",2022-12-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"576",0.188754257032578,0.0801746197281527,"ID",2022-12-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"577",2.30110532268647,0.837885525088981,"ID",2022-12-06,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"578",1.40100004320224,1.01503821266912,"ID",2022-12-07,1,0,1,0,1,1,1,1,0,1,1,0,1,1
"579",3.51132351817474,0.955355130891494,"ID",2022-12-08,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"580",NA,NA,"ID",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",1.0632147363913,1.49777797467113,"ID",2022-12-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"584",0.489679140556949,0.33705839283263,"ID",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"585",0.0287619925340872,0.0386534275969528,"ID",2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"586",4.45443441919371,1.55810354471656,"ID",2022-12-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"587",1.21268387290702,1.70330606190713,"ID",2022-12-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"588",NA,NA,"ID",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",3.70969667432298,0.52973514764005,"IL",2022-11-06,1,1,1,1,1,0,0,0,0,1,0,0,0,1
"590",4.44632073023841,0.591828692984133,"IL",2022-11-07,1,0,0,1,1,1,1,1,0,1,0,0,1,0
"591",5.76339204653362,0.535966742803127,"IL",2022-11-08,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"592",4.57592147872843,0.569719180004557,"IL",2022-11-09,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"593",3.04228624111108,0.601598667965312,"IL",2022-11-10,1,0,0,1,1,1,1,1,0,1,0,0,1,1
"594",7.73108027615322,0.628455666976205,"IL",2022-11-11,0,1,0,0,1,1,0,0,0,0,0,1,1,0
"595",1.97694772676101,0.639327055651449,"IL",2022-11-12,0,1,1,1,1,1,1,0,0,0,0,0,1,0
"596",3.35817465101481,0.60649582581549,"IL",2022-11-13,0,1,1,0,1,1,0,0,0,0,0,1,1,0
"597",2.08764036980652,0.602546188720093,"IL",2022-11-14,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"598",6.62226146430582,0.68950850974324,"IL",2022-11-15,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"599",6.38967560423582,0.616154836363241,"IL",2022-11-16,0,1,1,0,1,1,0,0,1,0,0,0,1,0
"600",4.76723342653378,0.656250403815834,"IL",2022-11-17,1,0,0,0,1,1,1,1,0,1,0,0,1,0
"601",4.16824408089285,0.580878769774543,"IL",2022-11-18,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"602",4.18260488760889,0.603154081953142,"IL",2022-11-19,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"603",5.24149854607702,0.608645702667607,"IL",2022-11-20,0,0,1,0,1,1,0,0,0,0,0,1,1,0
"604",2.216909569628,0.628924693180416,"IL",2022-11-21,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"605",18.9568339713116,0.709939486323933,"IL",2022-11-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"606",3.67669730421283,0.532302239017408,"IL",2022-11-23,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"607",4.29359571566857,0.835976901291352,"IL",2022-11-24,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"608",14.5281334756808,0.686744035940862,"IL",2022-11-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"609",15.0315411470202,0.648019379620652,"IL",2022-11-26,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"610",12.9620957158727,0.619234239005054,"IL",2022-11-27,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"611",27.2030058970737,0.62440388658588,"IL",2022-11-28,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"612",18.0312271807036,0.695493979319123,"IL",2022-11-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"613",15.2806791723503,0.644570092136903,"IL",2022-11-30,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"614",22.2982968340208,0.586216935427889,"IL",2022-12-01,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"615",20.4222143072402,0.658744645416468,"IL",2022-12-02,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"616",6.27455496592949,0.537059496714457,"IL",2022-12-03,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"617",10.8413462396279,0.613105705843705,"IL",2022-12-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"618",24.04003660306,0.809221095760701,"IL",2022-12-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"619",14.0241977106826,0.571401058992366,"IL",2022-12-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"620",14.34906815855,0.474414300044125,"IL",2022-12-07,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"621",25.6139457570451,0.606122138026825,"IL",2022-12-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"622",12.8180454834597,0.551098110640175,"IL",2022-12-09,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"623",9.64652856766092,0.506989742967411,"IL",2022-12-10,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"624",21.4729098047457,0.687795583440619,"IL",2022-12-11,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"625",26.6505831325937,0.514942275163973,"IL",2022-12-12,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"626",7.11668941850235,0.468644378560758,"IL",2022-12-13,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"627",8.40132923985025,0.443783111305898,"IL",2022-12-14,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"628",20.154983753926,0.490154259872523,"IL",2022-12-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"629",15.110722785355,0.716080004030221,"IL",2022-12-16,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"630",13.731211434113,0.545699195689199,"IL",2022-12-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"631",1.68275757133779,0.539819089293863,"IN",2022-11-06,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"632",6.43131505734829,0.534115015900737,"IN",2022-11-07,1,0,1,0,1,1,0,1,1,0,1,0,1,0
"633",1.3108309868097,0.532806631722312,"IN",2022-11-08,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"634",2.58625582880317,0.49624293195189,"IN",2022-11-09,1,0,1,1,1,1,0,1,0,0,0,1,1,0
"635",2.85979596237753,0.645781481549214,"IN",2022-11-10,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"636",4.15711957745606,0.639141628075858,"IN",2022-11-11,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"637",1.42801578853273,0.510012169641849,"IN",2022-11-12,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"638",2.266513514617,0.689935764026949,"IN",2022-11-13,0,1,1,0,1,1,0,0,1,1,0,1,1,0
"639",2.24540375444204,0.55331780431268,"IN",2022-11-14,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"640",3.50719259976821,0.604414703831075,"IN",2022-11-15,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"641",1.71406779911602,0.573029484760898,"IN",2022-11-16,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"642",2.50679733941283,0.539760746012725,"IN",2022-11-17,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"643",1.41814189037436,0.581589875204843,"IN",2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"644",0.943615926903391,0.533723607474748,"IN",2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"645",1.4748344484204,0.673873967530653,"IN",2022-11-20,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"646",3.07751518749231,0.626123904082915,"IN",2022-11-21,0,1,1,0,1,1,0,0,0,0,1,0,1,0
"647",8.71934299719944,0.699015819827649,"IN",2022-11-22,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"648",8.37719319124645,0.681222038801158,"IN",2022-11-23,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"649",NA,NA,"IN",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",10.4096493265124,0.696033063761905,"IN",2022-11-25,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"651",1.58577329384769,0.526555508305108,"IN",2022-11-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"652",5.05211976659261,0.676596562973104,"IN",2022-11-27,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"653",13.360829814885,0.738102897162989,"IN",2022-11-28,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"654",18.3850892863068,0.834350802612501,"IN",2022-11-29,1,0,1,0,1,0,0,1,0,1,0,0,0,0
"655",8.16048683387576,0.649698700177151,"IN",2022-11-30,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"656",10.6405493185914,0.608456079190204,"IN",2022-12-01,1,1,1,0,0,1,0,1,1,0,0,1,1,0
"657",7.88362162459897,0.70054320703245,"IN",2022-12-02,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"658",2.56286381216961,0.579716868224745,"IN",2022-12-03,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"659",1.37671458992779,0.429194627211776,"IN",2022-12-04,1,1,1,1,1,0,1,1,1,1,0,0,0,0
"660",11.8568390045034,0.731309988117666,"IN",2022-12-05,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"661",18.3130897449886,0.808831976191884,"IN",2022-12-06,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"662",19.1422388705478,0.847403464146317,"IN",2022-12-07,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"663",13.6502911040268,0.784879590677315,"IN",2022-12-08,0,1,0,0,1,1,0,0,1,0,0,1,1,0
"664",7.95250143216598,0.722524858465339,"IN",2022-12-09,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"665",8.47783888097903,0.753882558690601,"IN",2022-12-10,1,0,1,0,1,0,0,1,0,0,0,1,0,0
"666",3.25192317013654,0.39003193705348,"IN",2022-12-11,0,1,1,1,0,1,0,0,1,1,0,0,1,0
"667",12.7290683108845,0.682880224492152,"IN",2022-12-12,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"668",8.34916217640089,0.554783049212521,"IN",2022-12-13,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"669",6.7695804277321,0.567846573246507,"IN",2022-12-14,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"670",7.34600299333045,0.518091755389155,"IN",2022-12-15,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"671",4.0503213013056,0.440725634856446,"IN",2022-12-16,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"672",5.24027297155156,0.477658042549699,"IN",2022-12-17,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"673",1.23723103573631,0.584238301623267,"KS",2022-11-06,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"674",0.827385171011077,0.628313142246791,"KS",2022-11-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"675",1.31266431745769,0.623630458229865,"KS",2022-11-08,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"676",0.50325771682966,0.497699522943391,"KS",2022-11-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"677",2.09440561755466,0.476050685006798,"KS",2022-11-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"678",1.94979848534439,0.723325562506659,"KS",2022-11-11,1,1,0,0,1,1,1,1,0,0,0,1,1,0
"679",0.933068153246179,0.904274039496819,"KS",2022-11-12,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"680",0.224184739068666,0.512056311017847,"KS",2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"681",1.52223000471353,0.746813506747195,"KS",2022-11-14,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"682",1.73712543238692,0.554171117551075,"KS",2022-11-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"683",1.14570826777487,0.610686423706541,"KS",2022-11-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"684",1.65797920178969,0.683010393101924,"KS",2022-11-17,1,1,0,0,1,1,1,1,0,1,0,1,1,0
"685",3.45435736171245,0.744458657151938,"KS",2022-11-18,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"686",0.819318975821682,0.403347825780565,"KS",2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"687",0.462840929534841,0.491028987024568,"KS",2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"688",3.20213948198074,0.68527101083713,"KS",2022-11-21,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"689",1.81543223330904,0.728843165666371,"KS",2022-11-22,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"690",0.326358220453826,0.565839519186835,"KS",2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",4.86231671890729,0.803522126096088,"KS",2022-11-25,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"693",0.470530811838468,0.345124987629904,"KS",2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"694",0.880786464758796,0.496191833637535,"KS",2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"695",7.15030294092992,0.816039923704311,"KS",2022-11-28,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"696",0.639539163884872,0.355847700264089,"KS",2022-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"697",4.82460591575424,0.871050532932398,"KS",2022-11-30,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"698",0.535056105200045,0.65327554070023,"KS",2022-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"699",3.71478912080171,1.22533899231769,"KS",2022-12-02,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"700",0.671687055018867,0.24086182919736,"KS",2022-12-03,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"701",1.26270651719951,0.968282851066112,"KS",2022-12-04,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"702",6.66937593774084,0.979342341456488,"KS",2022-12-05,1,0,1,0,1,0,0,1,1,1,0,0,0,0
"703",1.07546385544435,0.391986902738898,"KS",2022-12-06,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"704",4.1385777415016,0.920277107234014,"KS",2022-12-07,1,0,1,0,1,1,0,1,0,1,0,1,1,1
"705",1.88409058499521,0.701291874561455,"KS",2022-12-08,1,0,0,0,1,1,1,1,1,0,0,1,1,0
"706",0.468466195223296,0.399656394892069,"KS",2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"707",2.49584197110071,0.766037323834801,"KS",2022-12-10,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"708",NA,NA,"KS",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",2.626585828528,0.538008199314047,"KS",2022-12-12,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"710",0.912072082009209,0.33705839283263,"KS",2022-12-13,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"711",0.289540192197694,0.0386534275969528,"KS",2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"712",2.25002067680055,0.60680232764544,"KS",2022-12-15,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"713",0.0233051505152251,0.033662007212056,"KS",2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"714",0.928166177478644,0.455133540764532,"KS",2022-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"715",0.646406709056638,0.337905919924661,"KY",2022-11-06,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"716",1.82944093420215,0.409600605362808,"KY",2022-11-07,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"717",1.47374651398515,0.528638061385693,"KY",2022-11-08,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"718",2.35377427988052,0.600977083203653,"KY",2022-11-09,1,1,1,0,0,1,0,1,0,1,0,0,1,1
"719",3.92171062187627,0.538028628079836,"KY",2022-11-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"720",0.831003928778719,0.474818944999128,"KY",2022-11-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"721",1.92296089880235,0.508005142081815,"KY",2022-11-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"722",0.375337837176651,0.538315564054541,"KY",2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"723",0.652509612819841,0.504777099969406,"KY",2022-11-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"724",1.06067425862262,0.560654758436353,"KY",2022-11-15,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"725",0.786964541612439,0.784624643567275,"KY",2022-11-16,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"726",1.20993566694597,0.599907390399539,"KY",2022-11-17,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"727",1.47234544279947,0.589749468837361,"KY",2022-11-18,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"728",0.229970754394777,0.316430637984442,"KY",2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"729",NA,NA,"KY",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",1.30991059365864,0.826384013160334,"KY",2022-11-21,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"731",0.901451585525924,0.556745794051123,"KY",2022-11-22,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"732",0.511170865669991,0.498545651542723,"KY",2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"733",NA,NA,"KY",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",3.18034974097226,0.828707538022263,"KY",2022-11-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"735",1.64156423691206,0.596336477795572,"KY",2022-11-26,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"736",4.55117149156958,0.899161925915548,"KY",2022-11-27,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"737",8.71827932087378,0.880200251021846,"KY",2022-11-28,1,1,1,0,1,0,0,1,1,1,0,1,0,0
"738",3.71069834861769,1.03062808912049,"KY",2022-11-29,0,0,1,0,0,1,0,0,0,1,0,0,1,1
"739",6.3689928078845,1.02937682559624,"KY",2022-11-30,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"740",3.81783021785768,0.70227690376361,"KY",2022-12-01,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"741",1.00034982417776,0.494130775361051,"KY",2022-12-02,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"742",1.54914953347976,0.59354768614423,"KY",2022-12-03,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"743",0.199567215452039,0.0875398769450839,"KY",2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"744",7.22913243356855,1.13162874133933,"KY",2022-12-05,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"745",1.70804597841026,0.464100933782597,"KY",2022-12-06,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"746",3.72813306981351,1.11375024499415,"KY",2022-12-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"747",3.79686836441986,0.732001916073004,"KY",2022-12-08,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"748",0.416934373544028,0.285432808218763,"KY",2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"749",0.956299768195538,0.829866080991599,"KY",2022-12-10,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"750",2.38180366661776,1.55490098426073,"KY",2022-12-11,1,1,0,0,0,1,1,1,1,0,0,0,1,0
"751",4.23824353143601,0.725642283237276,"KY",2022-12-12,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"752",1.90333306095443,1.66646628703856,"KY",2022-12-13,0,1,0,0,1,1,1,0,1,0,0,1,1,1
"753",0.185901009586902,0.0386534275969528,"KY",2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"754",0.636697143340719,0.348737520702772,"KY",2022-12-15,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"755",1.20983078213769,0.419281591841679,"KY",2022-12-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"756",0.0769235022609639,0.0315485653132741,"KY",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"757",1.5355610295842,0.760518786726303,"LA",2022-11-06,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"758",2.24134431320362,0.58180001642519,"LA",2022-11-07,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"759",1.70619650269945,0.77541323211589,"LA",2022-11-08,1,1,1,0,1,0,1,1,0,1,0,0,0,1
"760",0.424457215907897,0.518091796824403,"LA",2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",3.38746658838056,1.01187453947606,"LA",2022-11-10,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"762",1.17326355768587,0.67377059603507,"LA",2022-11-11,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"763",2.30926313295148,0.780452223939315,"LA",2022-11-12,1,1,0,0,0,1,0,1,0,0,0,0,1,0
"764",0.428902039925751,0.503303226672282,"LA",2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"765",1.55499365730746,0.548272292040058,"LA",2022-11-14,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"766",1.64150386014933,0.569731855675743,"LA",2022-11-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"767",3.0938476890314,0.606162574544301,"LA",2022-11-16,1,1,1,0,1,1,0,1,0,1,1,1,1,0
"768",1.43816254066405,0.626399955866199,"LA",2022-11-17,0,1,1,1,1,1,1,0,1,0,0,1,1,0
"769",0.919847703712644,0.822670719260651,"LA",2022-11-18,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"770",NA,NA,"LA",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",NA,NA,"LA",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",1.47381635500749,0.721709961487716,"LA",2022-11-21,1,1,0,1,1,0,0,1,1,0,0,1,0,0
"773",0.623327892820003,0.864341460083752,"LA",2022-11-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"774",2.99708204511088,0.902308857407396,"LA",2022-11-23,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"775",0.144339854509418,0.210882462222599,"LA",2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"776",0.290714712013977,0.45502689000471,"LA",2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"777",1.006351868191,0.869941058693817,"LA",2022-11-26,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"778",0.342845674440058,0.16282364340552,"LA",2022-11-27,1,1,1,1,1,1,1,1,1,0,0,1,1,1
