...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
64,0.304461695904572,0.071203225709573,AL,2022-08-14,1,1,1,1,0,0,1,1
65,5.98107342478453,0.2589874805807535,AL,2022-08-15,0,0,1,1,0,0,1,1
66,1.50946601751173,0.153736925806114,AL,2022-08-16,0,0,1,1,0,0,1,1
67,1.62689917815798,0.179046948294993,AL,2022-08-17,1,0,1,0,0,0,1,0
68,7.66303629974382,0.298074159400196,AL,2022-08-18,0,0,1,1,0,0,1,1
69,4.63178363880771,0.2868934988840255,AL,2022-08-19,0,0,1,1,0,0,1,1
70,0.535639004823092,0.005977568359368,AL,2022-08-20,1,1,1,1,1,1,1,1
71,0.459958054732902,0.00569793644353075,AL,2022-08-21,1,1,1,1,1,1,1,1
72,1.87142324526202,0.127254609193591,AL,2022-08-22,0,0,1,1,0,0,1,1
73,6.85558941931616,0.2905812436982605,AL,2022-08-23,0,0,1,1,0,0,1,1
74,0.304068268042923,0.062243328519021,AL,2022-08-24,1,1,1,1,0,0,1,1
75,0.289003436332671,0.066341818788685,AL,2022-08-25,1,1,1,1,0,0,1,1
76,1.84030765240764,0.170970468516281,AL,2022-08-26,1,0,1,0,0,0,1,0
77,1.54520033365547,0.122806808775721,AL,2022-08-27,0,0,1,1,0,0,1,1
78,1.09211057587005,0.1286878431492,AL,2022-08-28,0,0,1,1,0,0,1,1
79,0.497580385882504,0.04877968564779665,AL,2022-08-29,1,1,1,1,0,0,1,1
80,2.74915267118486,0.1823308305920455,AL,2022-08-30,0,0,1,0,1,0,1,0
81,3.72452903381554,0.238454966896381,AL,2022-08-31,0,0,1,1,0,0,1,1
82,0.354860871131671,0.0713596778512665,AL,2022-09-01,1,1,1,1,0,0,1,1
83,0.422491544088025,0.083808196445474,AL,2022-09-02,1,1,1,1,1,1,1,1
84,2.76559686127988,0.225328187190117,AL,2022-09-03,0,0,1,1,0,0,1,1
85,1.07617068118961,0.195048234772777,AR,2022-07-24,1,1,1,0,1,0,0,0
86,1.63654111378587,0.1309876849851435,AR,2022-07-25,1,1,1,0,0,1,0,0
87,1.98345989446709,0.13809949439957,AR,2022-07-26,1,1,0,0,1,0,1,0
88,1.9878808484219,0.1032878001566515,AR,2022-07-27,1,1,0,0,1,0,0,0
89,1.17918013420718,0.0921874275274025,AR,2022-07-28,1,1,1,1,0,0,0,1
90,1.90682784975522,0.15596216724301,AR,2022-07-29,1,1,1,0,0,0,0,0
91,2.0496519383697702,0.234339595293696,AR,2022-07-30,1,0,1,0,0,0,0,0
92,0.712820611967751,0.087649434098595,AR,2022-07-31,1,1,1,1,0,0,0,1
93,3.16038526798524,0.077888493338491,AR,2022-08-01,0,0,1,1,0,0,0,1
94,2.97805138956666,0.058618683068647,AR,2022-08-02,0,0,1,1,0,0,0,1
95,4.00410492449314,0.057773919664426,AR,2022-08-03,0,0,0,1,0,0,0,1
96,2.94012604945413,0.163351073270229,AR,2022-08-04,0,0,1,1,0,1,0,1
97,1.02520115449053,0.110333566892401,AR,2022-08-05,1,1,1,0,1,0,1,0
98,2.58929500140329,0.3475185990694215,AR,2022-08-06,0,0,1,1,0,0,1,1
99,0.743306725426616,0.0697538343129715,AR,2022-08-07,1,1,1,1,0,0,1,1
100,2.93897417623317,0.1870753492824345,AR,2022-08-08,1,0,0,0,1,0,0,0
101,0.823501872508724,0.104204268951521,AR,2022-08-09,1,1,1,1,0,1,0,1
102,2.68617152118931,0.1519402660915175,AR,2022-08-10,1,0,0,0,0,0,0,0
103,1.8905074565971,0.1395549450836085,AR,2022-08-11,1,1,1,0,1,0,1,0
104,0.450589857630185,0.0901081145318125,AR,2022-08-12,1,1,1,1,0,0,1,1
105,2.73212849461805,0.212727948612632,AR,2022-08-13,0,0,1,1,1,0,0,1
106,0.141238545763855,0.00799673102022205,AR,2022-08-14,1,1,1,1,0,0,1,1
107,3.08244984538864,0.1386649754166555,AR,2022-08-15,0,0,1,1,0,0,0,1
108,2.18312319118056,0.00725176984580845,AR,2022-08-16,0,0,1,1,0,0,1,1
109,0.653621645253004,0.04317378655289835,AR,2022-08-17,1,1,1,1,1,1,1,1
110,0.452348029941644,0.066441703704338,AR,2022-08-18,1,1,1,1,1,1,1,1
111,2.19018280430526,0.2664693852966085,AR,2022-08-19,0,0,1,0,0,0,1,0
112,0.755694110307445,0.005977568359368,AR,2022-08-20,1,1,1,1,1,1,1,1
113,1.83381962580617,0.192897579161843,AR,2022-08-21,1,0,1,0,0,0,1,0
114,4.84353832018547,0.194208923202836,AR,2022-08-22,0,0,1,0,0,0,1,0
115,1.16135405229237,0.04012648071548965,AR,2022-08-23,1,1,1,1,0,0,1,1
116,2.25864203694062,0.1158089095188115,AR,2022-08-24,1,0,1,0,0,0,1,0
117,2.60252658842709,0.141623058647962,AR,2022-08-25,0,0,1,0,0,0,1,0
118,0.471135023182883,0.07111083475528,AR,2022-08-26,1,1,1,1,1,1,1,1
119,0.402864572327079,0.04207435699225735,AR,2022-08-27,1,1,1,1,1,0,0,1
120,3.73644572269543,0.253288523552235,AR,2022-08-28,0,0,1,1,0,0,1,1
121,3.40642946024459,0.118482502055726,AR,2022-08-29,0,0,1,0,0,0,1,0
122,1.59263735921663,0.087687500513565,AR,2022-08-30,1,0,1,0,1,0,1,0
123,3.66847648401727,0.1457228766838805,AR,2022-08-31,0,0,1,0,0,0,1,0
124,6.32736545243602,0.157065602921039,AR,2022-09-01,0,0,1,1,0,0,1,1
125,2.38391658930623,0.2294884093234145,AR,2022-09-02,0,0,1,0,1,0,1,0
126,0.191937416036792,0.00308277032027784,AR,2022-09-03,1,1,1,1,1,1,1,1
127,0.763476615839997,0.147565194497127,AZ,2022-07-24,1,1,1,1,0,1,0,1
128,2.52090659251235,0.127840949535055,AZ,2022-07-25,0,1,1,1,0,0,0,1
129,1.6079875851038,0.1204192403747695,AZ,2022-07-26,1,1,1,1,0,0,0,1
130,1.54880561148548,0.134490138573862,AZ,2022-07-27,1,1,1,1,0,0,0,1
131,1.72731485100745,0.0787400458722765,AZ,2022-07-28,0,0,1,1,0,0,0,1
132,4.26045815511094,0.179148251253372,AZ,2022-07-29,0,0,1,1,0,0,0,1
133,1.03647230606619,0.1365034168785515,AZ,2022-07-30,1,1,1,1,0,0,0,1
134,2.18841233980833,0.0591829440834765,AZ,2022-07-31,0,0,1,1,0,0,0,1
135,5.49742474122906,0.245842815368703,AZ,2022-08-01,0,0,0,0,0,0,0,0
136,1.61381996223817,0.1183098271760505,AZ,2022-08-02,1,1,1,0,0,0,0,1
137,5.92701225753945,0.2377018819044055,AZ,2022-08-03,0,0,1,0,0,0,0,0
138,0.788331617826008,0.1040801468745275,AZ,2022-08-04,1,1,1,1,0,0,1,1
139,0.941471968815645,0.0935871918196355,AZ,2022-08-05,1,1,1,1,0,0,0,1
140,1.10059184613574,0.1053336173973545,AZ,2022-08-06,1,1,1,0,1,1,0,0
141,1.94643619166936,0.138874723439761,AZ,2022-08-07,1,1,0,0,0,1,0,0
142,2.09456474703137,0.0557085162284155,AZ,2022-08-08,0,0,1,1,0,0,1,1
143,4.93742171572091,0.0747148541573375,AZ,2022-08-09,0,0,1,0,0,0,0,0
144,3.183087281694,0.1261934981956515,AZ,2022-08-10,0,0,1,1,0,0,0,1
145,1.55109988508898,0.1085286997059325,AZ,2022-08-11,0,1,1,1,0,0,1,1
146,0.92012653251773,0.0828415404279185,AZ,2022-08-12,1,1,1,1,0,0,0,1
147,1.40560913507423,0.053182181521612,AZ,2022-08-13,0,1,0,1,1,0,0,1
148,0.601147200432937,0.0875145791777925,AZ,2022-08-14,1,1,1,1,0,0,1,1
149,4.12401752168415,0.1237259880541455,AZ,2022-08-15,1,0,1,0,0,0,1,0
150,1.8057665135798,0.04741705454460195,AZ,2022-08-16,1,0,1,1,0,0,1,1
151,1.09782872237892,0.0871025469807125,AZ,2022-08-17,1,1,1,0,0,1,1,0
152,3.55160630662254,0.1589527253356765,AZ,2022-08-18,0,0,1,1,0,0,1,1
153,0.909340366125532,0.103410102723319,AZ,2022-08-19,1,1,1,1,0,0,0,1
154,0.301703413599438,0.0623502486998505,AZ,2022-08-20,1,1,1,1,0,0,1,1
155,5.77298671419472,0.2018949348905225,AZ,2022-08-21,0,0,1,0,0,0,0,0
156,4.20294688409311,0.1199816239425325,AZ,2022-08-22,0,0,1,1,0,0,1,1
157,0.622478047834725,0.050242768571587,AZ,2022-08-23,1,1,1,1,1,1,1,1
158,5.25649175475613,0.176852362414829,AZ,2022-08-24,0,0,1,1,0,0,1,1
159,0.34293726571777,0.0831505084196135,AZ,2022-08-25,1,1,1,1,0,0,1,1
160,1.72141911153424,0.118353308919473,AZ,2022-08-26,1,0,1,0,0,0,1,0
161,0.498646325773477,0.073817669948819,AZ,2022-08-27,1,1,1,1,0,0,1,1
162,1.21468228067987,0.0871542830148545,AZ,2022-08-28,1,1,1,1,0,0,1,1
163,1.61158961597379,0.08112018460458,AZ,2022-08-29,0,1,1,1,0,0,1,1
164,2.77329693287941,0.11925530442945,AZ,2022-08-30,0,0,1,1,0,0,1,1
165,1.3619758421743,0.038345544087467,AZ,2022-08-31,0,1,1,0,0,1,1,0
166,2.3598101270888,0.1415376331514735,AZ,2022-09-01,0,0,1,0,0,0,1,0
167,1.03596767687645,0.0827412102624825,AZ,2022-09-02,1,1,1,0,0,1,1,0
168,0.461048164328268,0.00308277032027784,AZ,2022-09-03,1,1,1,1,0,0,1,1
169,4.14230897749494,0.149692874812057,CA,2022-07-24,1,1,1,0,1,0,0,0
170,12.5590700983584,0.150402414506246,CA,2022-07-25,0,1,1,0,0,0,0,0
171,29.5099261191361,0.1226621190846655,CA,2022-07-26,0,0,1,0,0,0,0,0
172,4.78134934454865,0.147926169890557,CA,2022-07-27,1,1,1,0,0,0,0,0
173,12.3928287448081,0.0921041256836855,CA,2022-07-28,0,0,1,0,0,0,0,0
174,3.69831274316853,0.122969377737656,CA,2022-07-29,1,1,1,0,0,0,1,0
175,4.22847567057083,0.1091797448341275,CA,2022-07-30,0,0,1,0,0,0,0,0
176,11.6658971217158,0.114704191079292,CA,2022-07-31,0,0,1,0,0,0,0,0
177,20.3534031312563,0.094944522110789,CA,2022-08-01,0,0,0,0,0,0,1,0
178,14.1452867602686,0.0988620157269485,CA,2022-08-02,0,0,1,0,0,0,0,0
179,7.56323855863275,0.135550066005463,CA,2022-08-03,0,0,0,0,0,1,0,0
180,4.96500779276865,0.1204624185215935,CA,2022-08-04,0,0,1,0,0,1,1,0
181,2.81921306107197,0.121243916636405,CA,2022-08-05,1,1,0,0,0,0,0,0
182,3.44383212559991,0.121548968948566,CA,2022-08-06,0,0,1,0,0,0,0,0
183,6.36381485785083,0.071353199410451,CA,2022-08-07,0,0,0,0,0,0,0,0
184,10.9017841248751,0.1390800397114525,CA,2022-08-08,0,0,1,0,0,0,0,0
185,2.22435510744313,0.095801278579022,CA,2022-08-09,1,1,1,0,0,0,0,0
186,3.30709908795878,0.091473287888981,CA,2022-08-10,1,1,0,0,0,0,1,0
187,6.18156747046607,0.101801489875049,CA,2022-08-11,1,1,0,0,0,0,0,0
188,2.79038870380127,0.0878509467313915,CA,2022-08-12,1,1,1,0,0,0,0,0
189,5.50265386491299,0.0975147367792985,CA,2022-08-13,1,1,0,0,1,0,0,0
190,4.66149995016109,0.076731240766968,CA,2022-08-14,0,1,1,0,0,0,0,0
191,4.70262074882838,0.088813067790347,CA,2022-08-15,1,1,0,0,0,0,0,0
192,3.55051249033522,0.0788910573958525,CA,2022-08-16,0,1,1,0,0,0,0,0
193,5.82348720254907,0.094664397212477,CA,2022-08-17,1,0,0,0,0,0,0,0
194,4.60953024470915,0.0629658223986475,CA,2022-08-18,0,0,1,0,0,0,1,0
195,2.27256858672299,0.07529092526574,CA,2022-08-19,1,1,1,0,0,0,0,0
196,3.8241207961292,0.066302442768976,CA,2022-08-20,0,1,0,0,0,0,0,0
197,6.3957259930566,0.0972879261422395,CA,2022-08-21,1,0,0,0,0,0,0,0
198,8.51300124289904,0.0645616689955865,CA,2022-08-22,0,1,1,0,0,0,0,0
199,3.63690413012357,0.0784426471943845,CA,2022-08-23,1,0,1,0,0,0,0,0
200,5.35518189997732,0.0640227585828595,CA,2022-08-24,0,1,1,0,0,0,0,0
201,4.78538807639906,0.0384525404625085,CA,2022-08-25,0,0,1,1,0,0,1,1
202,3.13975283665586,0.0747209381710985,CA,2022-08-26,1,1,1,0,0,0,0,0
203,10.1900039183571,0.108608632651519,CA,2022-08-27,0,0,1,0,0,0,1,0
204,3.48768943701829,0.0690127269713735,CA,2022-08-28,1,1,0,0,0,0,0,0
205,8.10465578854064,0.061292708740044,CA,2022-08-29,0,1,0,0,0,0,0,0
206,5.5593475371136,0.078512933006493,CA,2022-08-30,1,0,1,0,0,0,1,0
207,8.64242698514755,0.0967677384466565,CA,2022-08-31,0,0,0,0,0,0,1,0
208,1.58290083238838,0.0619710501288205,CA,2022-09-01,1,1,1,1,0,0,1,1
209,4.97286824432961,0.0865223850049815,CA,2022-09-02,0,0,1,0,0,0,1,0
210,1.57701440713643,0.0659480437084115,CA,2022-09-03,1,1,1,0,0,0,1,0
211,0.604096104314869,0.131809080392684,CO,2022-07-24,1,1,1,1,0,1,0,1
212,1.92876973688778,0.1529710500872675,CO,2022-07-25,0,1,0,1,0,0,0,1
213,1.03059916143479,0.089728225659711,CO,2022-07-26,1,1,1,1,1,0,0,1
214,0.830605047387643,0.1103567102969435,CO,2022-07-27,1,1,1,1,0,0,0,1
215,1.11409375001544,0.1683109225693405,CO,2022-07-28,1,1,1,1,0,0,1,1
216,1.81257430337943,0.0503380994798885,CO,2022-07-29,0,0,1,1,0,0,1,1
217,0.854264210009193,0.063713840369474,CO,2022-07-30,1,1,1,1,0,0,1,1
218,0.687154784309367,0.1381519300259275,CO,2022-07-31,1,1,1,1,0,0,0,1
219,2.14396436452766,0.1794440753972855,CO,2022-08-01,0,0,1,1,0,0,1,1
220,1.16469847379565,0.0961769589738375,CO,2022-08-02,1,1,1,0,0,0,0,0
221,0.733129626033295,0.059061200322781,CO,2022-08-03,1,1,1,1,1,1,1,1
222,0.801250140131119,0.139674911466788,CO,2022-08-04,1,1,1,1,1,0,0,1
223,0.330890877164193,0.0832799813201675,CO,2022-08-05,1,1,1,1,0,0,1,1
224,0.346528342263491,0.0772095106458735,CO,2022-08-06,1,1,1,1,0,0,1,1
225,0.318581487046165,0.109899160715648,CO,2022-08-07,1,1,1,1,0,0,1,1
226,0.651823462048152,0.1060132048755465,CO,2022-08-08,1,1,1,1,0,0,0,1
227,0.549751989243404,0.110075853433466,CO,2022-08-09,1,1,1,1,1,1,1,1
228,5.86851660831305,0.189541809579766,CO,2022-08-10,0,0,0,1,0,0,0,1
229,1.6281556370161,0.0496705117704399,CO,2022-08-11,0,1,0,1,1,0,0,1
230,1.60847255766317,0.160220570449634,CO,2022-08-12,1,0,0,1,0,0,0,1
231,0.294043101743313,0.082701338939309,CO,2022-08-13,1,1,1,1,1,1,1,1
232,0.248511486110315,0.00799673102022205,CO,2022-08-14,1,1,1,1,1,1,1,1
233,0.308680586844803,0.066610041944998,CO,2022-08-15,1,1,1,1,0,0,1,1
234,0.786718789721878,0.00725176984580845,CO,2022-08-16,1,1,1,1,0,0,1,1
235,0.360095108950581,0.099587345880652,CO,2022-08-17,1,1,1,1,0,0,1,1
236,0.582113274693618,0.0996972997156035,CO,2022-08-18,1,1,1,1,0,0,1,1
237,2.11954566870423,0.2005483712789875,CO,2022-08-19,0,0,1,1,0,0,1,1
238,1.43858234969838,0.2267180409914095,CO,2022-08-20,1,0,1,0,0,0,1,0
239,0.598904244936661,0.0950895142874955,CO,2022-08-21,1,1,1,1,0,0,1,1
240,6.55325850277316,0.264967003838629,CO,2022-08-22,0,0,1,1,0,0,0,1
241,0.137902474040327,0.00517930448533555,CO,2022-08-23,1,1,1,1,1,1,1,1
242,0.526036669537519,0.00493881157111741,CO,2022-08-24,1,1,1,1,0,0,1,1
243,1.09425441069507,0.1374555056887655,CO,2022-08-25,0,0,1,1,1,1,1,1
244,0.844924672288808,0.106379569160404,CO,2022-08-26,1,1,1,1,1,1,1,1
245,0.365511161181833,0.083299438754026,CO,2022-08-27,1,1,1,1,0,0,1,1
246,0.0808343886766869,0.004087162746164425,CO,2022-08-28,1,1,1,1,1,1,1,1
247,0.321549203255716,0.0712200318627075,CO,2022-08-29,1,1,1,1,1,1,1,1
248,0.370873444287162,0.003719708728905725,CO,2022-08-30,1,1,1,1,1,1,1,1
249,0.264843503417217,0.003548857102628125,CO,2022-08-31,1,1,1,1,0,0,1,1
250,0.0183832831373152,0.00338601314075694,CO,2022-09-01,1,1,1,1,1,1,1,1
251,0.508617864810248,0.101714289745919,CO,2022-09-02,1,1,1,1,1,1,1,1
252,0.155246124984725,0.00308277032027784,CO,2022-09-03,1,1,1,1,0,0,1,1
253,1.65593492250781,0.1095492281925925,CT,2022-07-24,1,0,1,1,0,0,0,1
254,1.19764426781778,0.164732491006442,CT,2022-07-25,1,1,1,1,1,1,1,1
255,2.56047553432925,0.1833791391374165,CT,2022-07-26,1,0,1,0,0,0,0,0
256,1.30599847110447,0.1432897437150235,CT,2022-07-27,1,1,0,1,0,0,0,1
257,1.52044122619689,0.1632180568725975,CT,2022-07-28,0,1,1,1,0,0,1,1
258,1.30954782155878,0.172134881673706,CT,2022-07-29,1,1,0,1,1,0,0,1
259,1.1812946618761,0.1013996686398985,CT,2022-07-30,1,1,1,0,0,0,1,0
260,0.941246839778784,0.1312502108337645,CT,2022-07-31,1,1,1,0,0,0,1,0
261,3.46940701075937,0.01560252848712245,CT,2022-08-01,0,0,1,1,0,0,0,1
262,0.935662873487617,0.0947676420884915,CT,2022-08-02,1,1,1,1,0,0,0,1
263,1.72518028344317,0.0674434929818375,CT,2022-08-03,1,0,1,1,0,0,1,1
264,1.10907867339448,0.1204742328988705,CT,2022-08-04,1,1,1,1,0,0,1,1
265,1.08266290627187,0.1176638804380835,CT,2022-08-05,1,1,1,1,0,0,1,1
266,3.12515874840113,0.164205539104027,CT,2022-08-06,0,0,1,1,0,0,1,1
267,2.86973729068097,0.1690222777814085,CT,2022-08-07,0,0,1,1,0,0,0,1
268,0.821115751666412,0.1049979510894805,CT,2022-08-08,1,1,1,1,0,0,0,1
269,0.969972278078037,0.1132957546009845,CT,2022-08-09,1,1,1,1,0,0,1,1
270,0.983404231752806,0.080100990984905,CT,2022-08-10,1,1,0,1,1,1,1,1
271,0.965355879255013,0.104077266009431,CT,2022-08-11,1,1,1,1,0,0,1,1
272,1.19215319874079,0.120938951883447,CT,2022-08-12,1,1,1,1,0,0,1,1
273,0.994273088187636,0.0767857024720845,CT,2022-08-13,1,1,1,1,0,0,0,1
274,2.40232271724887,0.1809829270121295,CT,2022-08-14,0,0,1,1,0,0,1,1
275,0.480245397004111,0.090208341084317,CT,2022-08-15,1,1,1,1,0,0,1,1
276,2.91018933850309,0.141859750998522,CT,2022-08-16,0,0,1,1,0,0,1,1
277,1.82629487697749,0.119626139155375,CT,2022-08-17,0,0,1,1,0,0,1,1
278,0.627766807862171,0.085147976460675,CT,2022-08-18,1,1,1,1,0,0,1,1
279,6.26301088871259,0.197600971072259,CT,2022-08-19,0,0,1,0,0,0,1,0
280,4.27559394898148,0.240863736444712,CT,2022-08-20,0,0,1,1,0,0,1,1
281,1.34173046728786,0.1056061705044325,CT,2022-08-21,0,1,1,1,0,0,1,1
282,1.33242683730391,0.0580286674407,CT,2022-08-22,1,1,1,0,0,0,1,0
283,0.990256261511986,0.0826756675680635,CT,2022-08-23,1,1,1,0,1,0,1,0
284,1.72478321843249,0.250529598490705,CT,2022-08-24,0,0,1,1,0,0,1,1
285,1.07140408310419,0.1101617836142725,CT,2022-08-25,1,1,1,0,1,0,1,0
286,1.10779200720951,0.0795920511468075,CT,2022-08-26,1,1,1,0,1,0,1,0
287,2.54742837544105,0.1339875515578,CT,2022-08-27,0,0,1,0,0,0,1,0
288,0.805610249226712,0.03051761010438405,CT,2022-08-28,1,1,1,1,0,0,1,1
289,2.84830718361925,0.1169274182149325,CT,2022-08-29,0,0,1,0,0,0,1,0
290,5.62440652393026,0.2039272577364935,CT,2022-08-30,0,0,1,0,0,0,1,0
291,3.6811585450915,0.155427807400313,CT,2022-08-31,0,0,1,1,0,0,1,1
292,3.23475453205665,0.1801175413880815,CT,2022-09-01,0,0,1,1,0,0,1,1
293,2.85816065588521,0.1450470355329965,CT,2022-09-02,0,0,1,1,0,0,1,1
294,4.05985417753887,0.167709005038677,CT,2022-09-03,0,0,1,1,0,0,1,1
295,1.27102412805851,0.184767421912546,DC,2022-07-24,1,1,1,0,1,0,0,1
296,0.335979942782035,0.02328691627818925,DC,2022-07-25,1,1,1,1,1,0,0,1
297,0.319287238748967,0.0219365112769794,DC,2022-07-26,1,1,1,1,0,0,1,1
298,1.60999166014127,0.2364947722633815,DC,2022-07-27,0,0,1,1,0,1,0,1
299,0.356132547990544,0.1002616902481255,DC,2022-07-28,1,1,1,1,0,0,1,1
300,0.710141882782312,0.165187591201754,DC,2022-07-29,1,1,1,1,0,1,0,1
301,0.320507599085951,0.1232272635989045,DC,2022-07-30,1,1,1,1,0,0,1,1
302,0.727333083238547,0.016483209060799,DC,2022-07-31,1,1,1,1,0,0,1,1
303,0.7536893791092,0.1663367516444725,DC,2022-08-01,1,1,1,1,0,0,0,1
304,3.39629189228713,0.2522463518611115,DC,2022-08-02,0,0,1,1,0,0,1,1
305,3.64503362328333,0.3969723731410025,DC,2022-08-03,0,0,1,1,0,0,1,1
306,0.406202085421722,0.01328213197047425,DC,2022-08-04,1,1,1,1,1,0,0,1
307,2.02033934380337,0.53090740872563,DC,2022-08-05,0,0,1,1,0,0,1,1
308,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
309,0.314620674772497,0.109899160715648,DC,2022-08-07,1,1,1,1,0,0,1,1
