...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
23,5.50451632442648,0.274436040226632,AK,2023-02-20,1,0,1,0,1,1,1,0,0,0,1,0
24,2.87115436990329,0.275207783837848,AK,2023-02-21,1,0,1,0,1,1,0,0,1,0,1,0
25,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1.90214865998471,0.278041564438769,AK,2023-02-23,1,0,1,0,1,1,0,0,1,0,1,1
27,0.981667013356786,0.452954283851683,AK,2023-02-24,1,1,1,1,0,1,1,0,1,0,0,1
28,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.372168033027861,0.2858388979348705,AK,2023-02-27,1,1,1,1,1,1,1,1,1,0,1,0
31,NA,NA,AK,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.371697198904928,0.303964029786175,AK,2023-03-05,1,1,1,1,1,1,1,0,1,0,1,1
37,NA,NA,AK,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.809550891899475,0.3155365171227,AK,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
40,0.363376956254089,0.319728535299598,AK,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
41,NA,NA,AK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.10640281000777,0.167241146711649,AL,2023-01-30,1,1,1,0,1,1,1,0,1,0,1,1
45,0.238085851222167,0.153956154098882,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1
46,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.711400356736002,0.3401133726883435,AL,2023-02-02,0,1,1,1,1,1,0,1,1,1,0,1
48,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.179209892031168,0.108078480112928,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
50,0.637985028451307,0.4838441572326045,AL,2023-02-05,1,1,1,1,1,1,0,0,1,1,1,1
51,0.369341798917865,0.296708320244749,AL,2023-02-06,1,1,1,1,1,1,1,0,1,0,1,1
52,0.71495988070118,0.52394903469586,AL,2023-02-07,1,0,1,1,1,1,1,0,1,0,1,1
53,0.944618269780219,0.0734838681690615,AL,2023-02-08,1,1,1,0,1,1,1,1,1,1,1,1
54,1.03592477036611,0.748410048784545,AL,2023-02-09,1,1,1,1,0,1,1,1,0,1,0,1
55,0.105470930150585,0.06000807313066,AL,2023-02-10,1,1,1,1,1,1,1,1,1,0,0,1
56,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0788580189309996,0.0438914604440602,AL,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
59,0.228000670124336,0.0394787404909206,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
60,0.396249682613727,0.0354900985125024,AL,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
61,0.059032993396472,0.03189299602713455,AL,2023-02-16,1,1,1,1,1,1,0,1,1,0,1,1
62,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0434542855069097,0.02080932292427265,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
66,0.0390237099835908,0.01872455473863865,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
67,1.00649891769375,0.7696639079597,AL,2023-02-22,1,0,1,0,1,1,1,0,1,0,1,1
68,0.0330438635048381,0.01520526106055875,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
69,1.04409982158907,0.4357613360477265,AL,2023-02-24,1,1,1,1,1,0,1,1,1,0,1,0
70,1.20035142152162,0.86324471800872,AL,2023-02-25,1,1,1,0,1,0,1,1,1,0,1,0
71,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0260831043588446,0.0102059691834969,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.0662374075343281,0.00773437930725865,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
76,0.916621914781097,0.430213355485407,AL,2023-03-03,1,0,1,0,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.0560715740790942,0.0060004334102856,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
79,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0166233732847217,0.00514040375262805,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
81,0.0496695188504744,0.00477955441490766,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
82,1.05171139636406,0.3078050872361635,AL,2023-03-09,1,1,0,1,1,1,1,1,0,0,1,1
83,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.690011591963845,0.277434601180165,AR,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
86,10.068813903331,0.4224175689463045,AR,2023-01-30,0,0,1,1,1,1,0,0,1,1,0,0
87,0.814268023254561,0.2126989492806535,AR,2023-01-31,1,1,1,1,1,1,1,0,1,1,1,0
88,1.4722600284365,0.3830036123037055,AR,2023-02-01,1,0,1,1,1,1,0,0,1,0,1,0
89,0.355209276965685,0.2417911406172605,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
90,0.688772017699287,0.243505350409783,AR,2023-02-03,1,1,1,1,1,1,0,0,1,0,1,1
91,0.70973682695053,0.2831056469773435,AR,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
92,0.469048421999975,0.3088433408591685,AR,2023-02-05,1,1,1,1,1,1,0,1,1,0,1,1
93,3.33669638304677,0.338786556161156,AR,2023-02-06,0,0,1,0,1,1,0,0,1,0,1,0
94,2.53896286829493,0.420321211495837,AR,2023-02-07,1,0,1,1,0,1,1,0,1,0,0,0
95,0.677875000257588,0.314184942574398,AR,2023-02-08,1,1,1,1,1,1,0,0,1,0,1,1
96,0.591508814263355,0.259054223516513,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
97,4.45544945167519,0.405560965529568,AR,2023-02-10,0,0,1,1,1,1,0,0,1,0,1,1
98,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.374478942851228,0.2838509479385515,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
100,2.40625365242734,0.4658602633775935,AR,2023-02-13,0,1,1,1,1,1,0,0,1,0,1,1
101,3.40204407373398,0.3816157092392535,AR,2023-02-14,0,0,1,1,1,1,0,0,1,1,0,1
102,1.11973131270062,0.240605605813418,AR,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
103,1.41508438437884,0.23387729046465,AR,2023-02-16,1,1,1,0,1,1,1,1,1,0,0,1
104,2.02867965918944,0.1981818284257015,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,1
105,0.287517957516147,0.264863464098313,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
106,0.603397368388057,0.1858888226865025,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
107,0.791108756765531,0.309386878282979,AR,2023-02-20,1,1,1,1,1,1,0,1,1,0,1,0
108,3.03172240632973,0.2975697166165165,AR,2023-02-21,1,1,1,1,0,1,1,0,1,0,0,1
109,1.15490933422274,0.293685373427357,AR,2023-02-22,1,1,1,1,1,1,0,1,1,0,1,1
110,1.01350067276751,0.2187075833699915,AR,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,0
111,0.979891291606536,0.217404107299007,AR,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,0
112,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.399077556050671,0.2355615261074835,AR,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
114,2.54786095616664,0.299521617581137,AR,2023-02-27,1,1,1,1,1,1,0,0,1,0,1,1
115,1.75748945127741,0.411791730141396,AR,2023-02-28,1,1,1,1,1,0,1,0,1,0,1,0
116,1.14131567335801,0.1460869244994555,AR,2023-03-01,1,1,1,1,1,1,0,0,1,0,1,1
117,0.369433455946814,0.1437646663190895,AR,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
118,0.144093441938544,0.141695367963759,AR,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
119,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.5404258690192,0.1369071007628695,AR,2023-03-06,1,1,1,0,1,1,1,0,1,0,1,1
122,0.864389599068838,0.1357540524953615,AR,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
123,0.983420452601089,0.222055726361777,AR,2023-03-08,0,1,1,1,1,1,0,0,1,0,1,1
124,0.4351750507115,0.134062002131122,AR,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
125,NA,NA,AR,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.697609590862,0.362496841338516,AZ,2023-01-29,0,0,1,0,1,1,0,0,1,0,1,1
128,1.76692865229862,0.2616456140838445,AZ,2023-01-30,1,1,1,1,1,1,0,0,0,0,1,1
129,5.25425622778761,0.247660246866946,AZ,2023-01-31,1,0,1,0,1,0,0,0,0,0,1,0
130,7.68863840904887,0.3636210871627055,AZ,2023-02-01,0,1,1,0,1,1,0,0,0,0,1,1
131,2.01077051094945,0.17738377380243,AZ,2023-02-02,1,0,1,0,1,1,1,0,0,0,0,1
132,1.55155269006587,0.299396630905009,AZ,2023-02-03,0,1,1,1,0,1,0,0,1,0,1,1
133,0.677148776621376,0.2610821689014345,AZ,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
134,1.2589375183354,0.244696184499286,AZ,2023-02-05,1,1,1,1,1,1,0,0,1,0,1,1
135,1.15901061643406,0.2393544784791195,AZ,2023-02-06,1,1,1,1,1,1,1,0,0,0,1,1
136,1.03873213897092,0.245205416981191,AZ,2023-02-07,1,1,1,1,1,0,1,0,0,0,1,0
137,2.9999369846428,0.09459130254124,AZ,2023-02-08,1,0,1,0,1,1,0,0,1,0,1,1
138,0.620999093179309,0.1624263120726535,AZ,2023-02-09,1,1,1,1,1,1,0,0,1,1,1,1
139,1.26215641983654,0.3204265985270815,AZ,2023-02-10,0,1,1,0,1,1,0,1,0,1,1,1
140,0.623185144245191,0.17615991204324,AZ,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
141,4.7214531514253,0.288859880198613,AZ,2023-02-12,1,1,0,0,1,1,0,0,0,0,1,1
142,6.46464481078629,0.2405385670806785,AZ,2023-02-13,0,0,1,0,1,1,1,0,0,0,1,0
143,1.10947665207392,0.126032840124951,AZ,2023-02-14,1,1,1,1,1,0,1,0,1,1,1,0
144,1.42429257131632,0.231380906586048,AZ,2023-02-15,1,1,0,1,1,1,1,0,0,0,1,1
145,1.06341189322297,0.1886928559999575,AZ,2023-02-16,1,1,1,1,1,0,0,0,0,0,1,0
146,1.27468140563647,0.181446427205862,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,0,1,1
147,1.41904279333617,0.2024505215472795,AZ,2023-02-18,1,0,1,1,1,1,1,1,1,1,1,1
148,2.85651000353982,0.289705005072811,AZ,2023-02-19,1,1,0,0,0,0,1,0,0,0,0,0
149,3.733475775162,0.1699292401143485,AZ,2023-02-20,1,0,0,1,1,0,0,0,1,0,1,0
150,1.26985676024971,0.1583816653131865,AZ,2023-02-21,1,0,1,1,1,1,1,0,1,0,1,1
151,2.10063956325944,0.256964325957876,AZ,2023-02-22,1,0,1,0,1,1,1,0,0,0,1,1
152,0.45703373536677,0.0910615246052175,AZ,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
153,0.893401608448988,0.1768705355472155,AZ,2023-02-24,0,1,1,1,1,1,0,0,1,0,1,1
154,1.45585004477773,0.298206202769793,AZ,2023-02-25,1,1,0,0,1,0,1,0,0,0,1,0
155,1.3763597322613,0.156169134456768,AZ,2023-02-26,1,1,1,1,1,0,0,0,1,0,1,0
156,2.81045945618299,0.102845145255638,AZ,2023-02-27,1,0,0,1,1,1,0,0,0,0,1,1
157,1.14779667806538,0.078603783745063,AZ,2023-02-28,1,1,1,1,1,1,1,1,0,0,1,1
158,2.63277463049614,0.191185499234784,AZ,2023-03-01,1,1,0,0,0,0,0,0,0,0,0,0
159,1.89033181187372,0.212370496256018,AZ,2023-03-02,1,1,1,0,0,0,1,1,0,0,0,0
160,3.30313263886488,0.3891629671286185,AZ,2023-03-03,1,1,0,0,1,1,1,0,0,0,1,1
161,4.44877418245138,0.4346391798613855,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
162,0.909766185789084,0.075893076623206,AZ,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
163,2.30316603322285,0.116519866088204,AZ,2023-03-06,1,1,1,1,1,0,0,0,0,0,1,0
164,1.28066095187093,0.0562749927203505,AZ,2023-03-07,1,1,1,1,1,1,1,0,0,0,1,1
165,0.770295635425513,0.217307236961601,AZ,2023-03-08,1,0,1,1,1,1,1,0,1,0,1,1
166,0.198506541007142,0.00737691009293285,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
167,0.139523225177323,0.0073883257080867,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
168,1.35045453184613,0.175632317824514,AZ,2023-03-11,1,0,1,1,1,1,1,0,1,0,1,1
169,4.54250939085407,0.3089090921716505,CA,2023-01-29,1,0,1,0,1,0,0,0,0,0,1,0
170,4.91645046770898,0.3039747085961525,CA,2023-01-30,0,0,1,0,0,1,0,0,0,0,0,0
171,2.24590394532237,0.2909740490830445,CA,2023-01-31,1,1,0,1,0,1,0,0,1,0,1,0
172,2.53005914925642,0.282197229267772,CA,2023-02-01,1,1,0,1,1,1,0,0,0,0,0,0
173,6.82999495198533,0.303711898598025,CA,2023-02-02,0,0,0,1,1,0,0,0,0,1,0,0
174,6.03476852416964,0.27792718472413,CA,2023-02-03,1,0,1,0,1,0,0,0,0,0,0,1
175,2.77897787085377,0.2939270510524995,CA,2023-02-04,1,1,1,1,0,1,0,0,0,0,0,0
176,6.42495120983867,0.2909163610081655,CA,2023-02-05,1,0,1,0,0,0,0,0,0,0,0,0
177,4.634659090297,0.247000470988728,CA,2023-02-06,1,1,1,0,0,0,0,0,0,0,0,0
178,8.17707805676801,0.297326076289349,CA,2023-02-07,1,1,1,0,1,0,0,0,1,0,1,0
179,4.52601813740412,0.2443180178424215,CA,2023-02-08,1,1,0,1,1,0,1,0,0,0,0,0
180,5.1693873218805,0.2497368548310765,CA,2023-02-09,0,0,1,1,1,1,0,0,0,0,1,0
181,3.81871960928345,0.2584880509306005,CA,2023-02-10,0,1,0,1,1,1,0,0,0,0,0,1
182,5.45723386204297,0.2864976935127595,CA,2023-02-11,0,0,1,0,1,1,0,0,1,0,1,0
183,8.84315092941875,0.1944544441955515,CA,2023-02-12,1,0,0,0,1,1,0,0,0,0,0,1
184,12.536042327419,0.1628322741638435,CA,2023-02-13,1,0,0,0,1,1,0,0,0,0,0,0
185,6.18369933214393,0.158491780088095,CA,2023-02-14,0,0,1,0,1,0,0,0,0,0,1,0
186,5.48937808908789,0.2203659163539725,CA,2023-02-15,1,1,0,1,0,1,0,0,0,0,0,0
187,6.04850081175305,0.2234788290983175,CA,2023-02-16,1,0,1,0,1,1,0,0,0,0,0,0
188,2.78747153250537,0.21747172087745,CA,2023-02-17,1,1,0,1,1,0,0,0,0,0,0,1
189,1.69068747256372,0.204584252184407,CA,2023-02-18,1,1,1,1,1,0,0,0,0,0,1,0
190,2.33403481236066,0.1656717682309585,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,0,1
191,2.63833335508085,0.144123993571451,CA,2023-02-20,1,1,0,0,1,1,1,0,1,0,1,0
192,2.24414956644295,0.1821059838896105,CA,2023-02-21,1,1,1,1,1,1,0,0,0,0,0,0
193,3.50221509022568,0.1697942858795325,CA,2023-02-22,1,0,1,1,1,0,0,1,0,0,0,0
194,6.94206251873459,0.1865068124501765,CA,2023-02-23,1,1,1,0,0,0,0,0,1,0,0,0
195,6.93646512405185,0.1201962086489,CA,2023-02-24,1,0,1,0,1,0,0,0,0,0,0,0
196,6.30901495744346,0.2393131323273065,CA,2023-02-25,1,1,1,0,1,0,0,0,0,0,0,0
197,1.26319358097194,0.14601393064398,CA,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,0
198,8.45339879357876,0.1912961663418575,CA,2023-02-27,1,0,0,0,1,1,1,0,0,0,1,0
199,6.79429952278362,0.1713189561996205,CA,2023-02-28,1,0,0,0,1,0,0,0,1,0,0,0
200,6.72618197416906,0.156619720416284,CA,2023-03-01,0,0,1,0,1,0,0,0,0,0,0,0
201,5.01972252508593,0.1397238282184025,CA,2023-03-02,0,1,0,1,1,0,0,0,1,0,0,0
202,6.50175146723287,0.154845119499331,CA,2023-03-03,1,0,1,0,1,0,0,0,0,0,0,1
203,5.72535758729177,0.1321153289684085,CA,2023-03-04,1,0,1,1,1,0,1,0,0,0,1,0
204,3.5485575648408,0.058182106305351,CA,2023-03-05,1,0,1,0,1,1,1,0,1,0,0,0
205,4.07888096830507,0.167702815066633,CA,2023-03-06,1,0,1,0,1,1,1,0,0,0,1,1
206,6.58038410068963,0.1790130253170975,CA,2023-03-07,1,0,1,0,1,0,1,0,0,0,1,0
207,14.0230001794074,0.181438617341404,CA,2023-03-08,1,1,0,0,0,0,0,0,0,0,0,0
208,4.88888760575523,0.091393745689041,CA,2023-03-09,1,0,0,1,1,0,0,0,0,1,1,0
209,6.83238162327951,0.1289005358981695,CA,2023-03-10,1,1,0,0,1,0,0,0,0,0,0,0
210,2.30757755029581,0.0876571382119835,CA,2023-03-11,1,1,0,1,1,0,0,1,1,0,0,0
211,0.38628259972223,0.2906086682311795,CO,2023-01-29,1,1,1,1,1,1,1,0,1,1,1,0
212,2.02286229846349,0.1275544617553245,CO,2023-01-30,1,0,1,0,1,1,1,0,1,0,1,1
213,3.39298989905309,0.0806051628456735,CO,2023-01-31,1,0,1,0,1,1,1,0,0,0,0,1
214,1.28612617980189,0.16109933289855,CO,2023-02-01,1,1,1,0,1,1,0,0,0,0,0,1
215,2.16040523886903,0.3539360815993695,CO,2023-02-02,1,1,1,0,1,0,1,0,1,1,1,0
216,1.01629188752932,0.181658921460409,CO,2023-02-03,1,1,0,1,1,1,1,0,0,1,1,1
217,1.08231392953363,0.329629488569718,CO,2023-02-04,1,0,1,1,1,1,1,0,0,0,1,1
218,0.580411670323944,0.04577409644958695,CO,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
219,0.728517960343377,0.19098982037832,CO,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
220,0.904165179993905,0.1930238882361755,CO,2023-02-07,1,1,1,1,1,1,1,0,1,0,1,1
221,1.79968551270905,0.270584588947917,CO,2023-02-08,1,1,1,0,0,1,1,1,1,0,0,1
222,0.0443946526733294,0.02897797726553305,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
223,0.335785150550608,0.1400456696759275,CO,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
224,0.420399779548819,0.1986722030081415,CO,2023-02-11,1,1,1,1,1,1,0,0,1,1,1,1
225,0.336639083105353,0.02070648301202505,CO,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
226,1.27125014426036,0.1849477471973005,CO,2023-02-13,0,1,0,1,1,1,0,0,0,1,1,1
227,0.409417062252751,0.099683478935145,CO,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
228,0.373360466891209,0.141696365610473,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
229,0.945755755088462,0.109366116317883,CO,2023-02-16,1,1,1,1,0,1,1,0,1,0,0,1
230,0.916459422144583,0.1951905400038565,CO,2023-02-17,0,1,1,1,1,1,0,0,1,0,1,1
231,0.378805093923385,0.1103181603892645,CO,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
232,0.59371609062632,0.2110267913234245,CO,2023-02-19,1,1,1,1,1,1,1,1,0,0,1,1
233,0.787977343073153,0.144624060470124,CO,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
234,0.619705766154806,0.059650183414399,CO,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
235,0.894978987369636,0.15647856824319,CO,2023-02-22,1,1,0,1,1,1,1,0,0,0,1,1
236,0.298738989220835,0.00698542888868105,CO,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
237,0.537861517486529,0.0064388808836062,CO,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
238,0.151162317116967,0.00595731937295765,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
239,0.150621005648264,0.00553350844142465,CO,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
240,0.507836155632723,0.062446679992512,CO,2023-02-27,1,1,1,1,1,1,1,0,1,1,0,1
241,1.33057935960021,0.1602614051315455,CO,2023-02-28,1,1,0,1,1,1,0,0,0,0,1,1
242,1.069681051001,0.00454955056927579,CO,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
243,0.364878316224596,0.004301489615986675,CO,2023-03-02,1,1,1,1,1,1,1,1,0,0,1,1
244,0.194497193646466,0.004087049783245465,CO,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
245,1.07797568934433,0.3119788003561125,CO,2023-03-04,1,1,1,1,1,0,1,0,1,1,1,0
246,0.243590965570539,0.00374759950158543,CO,2023-03-05,1,1,1,1,1,1,1,0,1,0,0,1
247,1.29489425115663,0.2297862627537785,CO,2023-03-06,1,1,1,0,1,0,1,0,1,0,1,0
248,0.529244295599439,0.071499564162886,CO,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
249,0.528519854987891,0.0839009838689645,CO,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
250,0.18270745451092,0.003371011937376,CO,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
251,0.138425691926196,0.00333281617113807,CO,2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
252,0.0149648826175248,0.00331601505796647,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
253,1.3951912267377,0.238393260112305,CT,2023-01-29,1,0,1,0,1,1,1,0,1,0,1,1
254,1.15662296919844,0.0618285922865545,CT,2023-01-30,1,1,1,1,0,1,0,0,1,0,0,0
255,0.524780809310796,0.144491553494772,CT,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
256,0.0772324335487102,0.00837249713309415,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1
257,0.641925320931379,0.173075411653269,CT,2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
258,0.371330899603802,0.071262657344651,CT,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
259,0.494055378636749,0.1115714698289375,CT,2023-02-04,1,1,1,1,1,1,1,1,1,0,0,1
