...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
26,1.61255009466307,0.232009404007411,AK,2023-02-02,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
27,0.853666854025665,0.3546879999911755,AK,2023-02-03,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
28,1.8704268947545999,0.351562041209916,AK,2023-02-04,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
29,0.67037269870643,0.065190493378427,AK,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
30,2.76881457654271,0.0985975976235115,AK,2023-02-06,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
31,1.01095136270589,0.264583200832718,AK,2023-02-07,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
32,1.16547833818354,0.2794935451944155,AK,2023-02-08,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
33,0.51789897271539,0.3369886730692915,AK,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
34,1.50185176358556,0.04721290315684405,AK,2023-02-10,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
35,0.83616125478763,0.144505082552257,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
36,0.756506854829476,0.04225187214867655,AK,2023-02-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
37,2.07870690497144,0.309633669791984,AK,2023-02-13,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
38,1.03656106937383,0.248685724556001,AK,2023-02-14,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
39,1.04336168150987,0.292599293247709,AK,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
40,1.26434084528842,0.0354379415759145,AK,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
41,0.976826748677221,0.1277026590114985,AK,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
42,0.638921877887565,0.1982561789896375,AK,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
43,1.34133867851923,0.611371134457305,AL,2023-01-08,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
44,0.935798987041162,0.2957496636055665,AL,2023-01-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
45,0.962737826444143,0.2426696753486175,AL,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
46,0.517727177908429,0.314622664759643,AL,2023-01-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
47,0.990811133060651,0.4213872057825515,AL,2023-01-12,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
48,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1.08598183080221,0.2403359497363125,AL,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
54,0.174550680578324,0.151323484193832,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.177104311866208,0.1562280779238145,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
56,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.183533312577326,0.1721463182324575,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.187893417842597,0.177848423633064,AL,2023-01-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
60,0.649698817942844,0.374542654799851,AL,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
61,1.07485986214113,0.4736549040159255,AL,2023-01-26,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
62,1.37662286275343,0.291649024681191,AL,2023-01-27,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
63,0.938830665406855,0.64455926642204,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
64,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2.02513704598308,0.3271713395899355,AL,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
66,0.609288825049028,0.317984421706957,AL,2023-01-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
67,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,1.14399214486064,0.3568042698296595,AL,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
69,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.577121858745853,0.2823295510120605,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,0.240326672592394,0.261742884179366,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
72,0.412607829270075,0.267647066532633,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
73,0.236949954869798,0.278695401625125,AL,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
74,2.51101543495201,0.2485385794311565,AL,2023-02-08,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
75,0.88115670287166,0.616501847074375,AL,2023-02-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
76,0.552247171542913,0.2324021358655605,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
77,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.549264623421719,0.209263969804827,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
80,1.11529522193546,0.201866227687985,AL,2023-02-14,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
81,1.70630155139904,0.194641652988346,AL,2023-02-15,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
82,0.516721928861286,0.1876010194219755,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.88658094422026,0.3249266739138985,AR,2023-01-08,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
86,3.65528498832161,0.292250265664373,AR,2023-01-09,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
87,2.19233657959754,0.235559923551882,AR,2023-01-10,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
88,2.05956915324732,0.2418470923987175,AR,2023-01-11,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
89,2.32431169987246,0.297979016711409,AR,2023-01-12,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
90,1.72946833231159,0.280902068085985,AR,2023-01-13,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
91,1.31791601728066,0.505754668025025,AR,2023-01-14,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
92,1.65246097443286,0.76229199449552,AR,2023-01-15,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
93,3.4717377565082,0.530837129588345,AR,2023-01-16,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0
94,2.37025144393112,0.2548221852762015,AR,2023-01-17,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
95,1.4801099960365,0.286364438480691,AR,2023-01-18,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
96,1.32306596864628,0.2955319888062435,AR,2023-01-19,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
97,1.1380093783528,0.283671215060433,AR,2023-01-20,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
98,1.00949149255544,0.733263911134295,AR,2023-01-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
99,0.65809277826927,0.26601699519538,AR,2023-01-22,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
100,1.49164706466975,0.2171908318948355,AR,2023-01-23,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
101,4.72425544111118,0.3784714545059755,AR,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
102,2.66598743128504,0.3313550205641305,AR,2023-01-25,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
103,1.74274249318643,0.2339661925535525,AR,2023-01-26,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
104,1.10408545048511,0.2278307217629895,AR,2023-01-27,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
105,0.0673606323664953,0.03673793331739645,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.708214637265448,0.3663486273051335,AR,2023-01-29,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
107,14.462546553223,0.56367167637477,AR,2023-01-30,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
108,0.682289625696648,0.3602658597335135,AR,2023-01-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
109,2.87377772421116,0.51594784880773,AR,2023-02-01,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
110,0.533666211683377,0.2500782163708005,AR,2023-02-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
111,0.997847987997174,0.2483237632406305,AR,2023-02-03,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
112,0.0908116166193108,0.04671963287266905,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.834851320373089,0.6368493407637,AR,2023-02-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
114,5.88358179091227,0.53980877804555,AR,2023-02-06,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
115,2.78550766600953,0.52328655273475,AR,2023-02-07,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
116,0.714277559248172,0.2990873755965025,AR,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
117,0.909419426780423,0.2741900357588245,AR,2023-02-09,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
118,5.27991729519034,0.492662049152864,AR,2023-02-10,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
119,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.154650164325017,0.067561469318441,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,2.46674207685501,0.55302200524274,AR,2023-02-13,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
122,4.66356588088161,0.56564859012759,AR,2023-02-14,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
123,2.57615226816211,0.4067343528507255,AR,2023-02-15,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
124,3.0491937193206202,0.417144021690947,AR,2023-02-16,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
125,3.13446205447011,0.520407966556495,AR,2023-02-17,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
126,0.444407536127666,0.2994964616541965,AR,2023-02-18,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
127,0.957748200869667,0.255132136256581,AZ,2023-01-08,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
128,3.55495978435824,0.3091767255925365,AZ,2023-01-09,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
129,3.23481161377176,0.2283996261494355,AZ,2023-01-10,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
130,1.79929637131957,0.2964493543021615,AZ,2023-01-11,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1
131,1.37826332435371,0.3252476115572035,AZ,2023-01-12,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
132,1.10336856055896,0.347237321926841,AZ,2023-01-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
133,1.18309290150679,0.3367200469483425,AZ,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
134,1.95991157399614,0.3330356419919615,AZ,2023-01-15,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
135,3.80277863706139,0.328542788595311,AZ,2023-01-16,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
136,2.07222484351288,0.2793166933212105,AZ,2023-01-17,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
137,0.978296557236143,0.3300301932545755,AZ,2023-01-18,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
138,3.0503222788848,0.34171144190275,AZ,2023-01-19,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
139,1.43630399450671,0.26338943548121,AZ,2023-01-20,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
140,0.641431063217355,0.261312490186237,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.338109980361167,0.247717903470889,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,2.7521789551778,0.3162180286359825,AZ,2023-01-23,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
143,2.97265264573803,0.398637504055433,AZ,2023-01-24,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
144,1.33658224509759,0.3260756580804645,AZ,2023-01-25,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
145,2.79478675438978,0.3665236008964785,AZ,2023-01-26,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
146,0.994848173462851,0.310092086688266,AZ,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
147,1.00992583060894,0.35351378165043,AZ,2023-01-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
148,3.47173235223508,0.3725050880956965,AZ,2023-01-29,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
149,2.18987426345223,0.2609910839105835,AZ,2023-01-30,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
150,3.41596698527388,0.244175386140199,AZ,2023-01-31,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0
151,10.4948930610862,0.3723090817669955,AZ,2023-02-01,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1
152,1.24966020251686,0.171412280278311,AZ,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
153,2.23302754377019,0.303090076467611,AZ,2023-02-03,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
154,0.94311535405619,0.2638451260989255,AZ,2023-02-04,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
155,2.66941839822007,0.24623511592869,AZ,2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
156,2.37148163083324,0.2406294005923785,AZ,2023-02-06,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
157,1.75056649189762,0.2465056342381885,AZ,2023-02-07,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
158,1.73806626084201,0.090990699846244,AZ,2023-02-08,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
159,0.817297414261471,0.1612608134346645,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
160,1.83905793959787,0.3252066448449115,AZ,2023-02-10,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
161,0.983405812529035,0.175642648273912,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
162,7.05326213202603,0.2918072024282605,AZ,2023-02-12,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
163,10.0770956830822,0.2410609556164565,AZ,2023-02-13,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
164,1.08117155332681,0.126332191154065,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
165,1.93765512182102,0.232727927815246,AZ,2023-02-15,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
166,1.61226308050305,0.1899288142425905,AZ,2023-02-16,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
167,2.1306581601529,0.181748760544397,AZ,2023-02-17,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
168,2.145618576172,0.200064201503107,AZ,2023-02-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
169,8.59047718987179,0.267393826777415,CA,2023-01-08,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
170,10.0937631962759,0.24993746857126,CA,2023-01-09,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
171,8.93533343783256,0.3022094292759665,CA,2023-01-10,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
172,13.8928567981043,0.3183903998837545,CA,2023-01-11,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
173,5.01741782956655,0.281708107877577,CA,2023-01-12,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
174,4.3436331836053,0.3036680245864385,CA,2023-01-13,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
175,3.22351502932872,0.2899188757034405,CA,2023-01-14,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
176,7.17854261926912,0.326361264817548,CA,2023-01-15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
177,6.93115362137846,0.313531645382296,CA,2023-01-16,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
178,4.48244617454013,0.313997416505159,CA,2023-01-17,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
179,4.50927147675858,0.292844927978809,CA,2023-01-18,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
180,2.64146813903887,0.3375727387315795,CA,2023-01-19,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
181,3.41548371387143,0.310678804538288,CA,2023-01-20,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
182,13.9838159710525,0.280458964342362,CA,2023-01-21,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
183,4.66524702328408,0.3081453450202255,CA,2023-01-22,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
184,5.49955309941538,0.313552888689531,CA,2023-01-23,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
185,11.2407663291193,0.2776004331610955,CA,2023-01-24,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1
186,6.87962574068713,0.320591733776752,CA,2023-01-25,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
187,4.57240580562937,0.3068169165162655,CA,2023-01-26,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
188,4.72879885561922,0.3308126670591515,CA,2023-01-27,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
189,3.64406900989264,0.3098848806859685,CA,2023-01-28,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
190,3.06417224880194,0.307517994778434,CA,2023-01-29,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
191,6.90016641715706,0.311673253866462,CA,2023-01-30,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
192,3.85833365500664,0.295077380388358,CA,2023-01-31,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
193,4.91695893636485,0.2858373845571375,CA,2023-02-01,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
194,5.18074251133287,0.303170124874442,CA,2023-02-02,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
195,4.35977764150455,0.2758924120129005,CA,2023-02-03,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
196,4.78010445673802,0.296691914252654,CA,2023-02-04,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
197,12.3432928741965,0.296441297359975,CA,2023-02-05,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
198,7.86240984646566,0.2481075857123935,CA,2023-02-06,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
199,11.5989271176505,0.3052497214648385,CA,2023-02-07,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
200,7.45962950689853,0.244990535435428,CA,2023-02-08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
201,13.4903729391898,0.2548443738116705,CA,2023-02-09,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
202,6.55551841377006,0.261002876763825,CA,2023-02-10,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
203,8.23698491892766,0.2971097746838985,CA,2023-02-11,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
204,8.11013971442194,0.1923646395433475,CA,2023-02-12,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
205,8.82735871541756,0.1581130135723415,CA,2023-02-13,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
206,5.36824573561946,0.155298353386706,CA,2023-02-14,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
207,16.0724177520981,0.224390908195015,CA,2023-02-15,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
208,18.9413184057648,0.22873461753219201,CA,2023-02-16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,5.98098790480104,0.2221203089784995,CA,2023-02-17,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
210,4.44765142059009,0.208819945683666,CA,2023-02-18,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
211,1.11090895783294,0.2285603701815405,CO,2023-01-08,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
212,0.992241184147057,0.3431612637692765,CO,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.844190694785906,0.3554845432306,CO,2023-01-10,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
214,1.87020156881882,0.399908360319091,CO,2023-01-11,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
215,0.521361824714987,0.3251065588296605,CO,2023-01-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
216,0.865801426567344,0.617367367932355,CO,2023-01-13,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
217,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,1.24456071294844,0.422502828310795,CO,2023-01-15,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
219,0.807747859302277,0.299517517266067,CO,2023-01-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
220,2.57478252308165,0.391221711099516,CO,2023-01-17,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
221,0.63402705456989,0.2843425346333535,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
222,0.84360277881775,0.346924283331087,CO,2023-01-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
223,2.40260683133301,0.1785767981274085,CO,2023-01-20,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
