...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
107,3.40981335314254,0.1254895941104865,AR,2022-12-26,1,1,1,0,1,1,1,1,1,0,0,0,1,1
108,0.992578544245544,0.3025916362603345,AR,2022-12-27,1,1,1,1,1,0,1,1,0,0,1,1,0,1
109,0.815706132547716,0.272815933700367,AR,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
110,5.26827084238603,0.380449644451224,AR,2022-12-29,1,0,1,0,1,1,1,1,0,0,0,1,0,1
111,2.16071878131404,0.217448338455237,AR,2022-12-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0
112,0.706676248733766,0.2944522496178735,AR,2022-12-31,1,1,1,1,1,1,1,1,0,0,0,0,1,1
113,0.0940140042369948,0.072551814632834,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.998523575502835,0.1374700577952245,AR,2023-01-02,1,1,1,1,1,1,1,1,0,0,0,1,0,1
115,1.74316470311414,0.2371443224878855,AR,2023-01-03,1,0,1,1,1,1,1,0,0,0,0,1,0,0
116,3.02439039762952,0.216615130246732,AR,2023-01-04,1,1,0,1,1,1,0,1,0,0,1,1,0,0
117,3.57567480258302,0.335345286657196,AR,2023-01-05,0,1,1,1,1,1,0,0,1,0,0,1,0,0
118,1.20865276285293,0.2879986063873475,AR,2023-01-06,1,1,0,1,1,1,1,1,0,0,0,1,0,1
119,0.589600161143673,0.181817400632531,AR,2023-01-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
120,0.957300283659089,0.0788222600115,AR,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,1,0,1
121,3.76085924698277,0.3236803803070255,AR,2023-01-09,0,1,1,0,1,0,1,0,0,0,0,0,0,0
122,2.70282604003165,0.22993626902594,AR,2023-01-10,1,1,1,1,0,1,1,1,0,0,0,0,0,0
123,2.6029860541838,0.2437187123072525,AR,2023-01-11,0,1,1,1,1,1,1,0,0,0,0,0,0,0
124,2.31628093685474,0.291618202614011,AR,2023-01-12,0,1,1,1,1,1,1,0,0,0,0,1,0,1
125,1.74828035016244,0.280565052721605,AR,2023-01-13,1,1,1,1,1,1,0,1,1,1,0,1,0,0
126,1.25931244207144,0.467299611457406,AR,2023-01-14,1,0,1,1,0,1,1,1,0,1,0,0,0,1
127,1.93789522241171,0.2857114324284825,AZ,2022-12-04,1,1,0,1,1,1,1,1,0,0,0,0,1,1
128,5.38544839748407,0.3031301964032735,AZ,2022-12-05,1,0,1,0,1,1,1,0,0,0,0,0,1,0
129,3.0655812741542,0.28525690001676,AZ,2022-12-06,1,0,0,1,1,1,1,0,0,0,0,0,0,1
130,2.94904895604666,0.257800542017979,AZ,2022-12-07,1,1,0,1,1,0,1,0,0,1,0,0,1,0
131,3.68227659919227,0.2498595721647345,AZ,2022-12-08,1,0,1,0,1,1,1,1,0,1,0,0,1,0
132,2.36400372359715,0.2650276272980075,AZ,2022-12-09,0,1,0,1,0,0,1,0,0,1,1,0,1,1
133,1.86232152647367,0.2947824520871295,AZ,2022-12-10,1,1,1,1,0,1,1,1,0,1,1,0,1,1
134,5.31770116501072,0.2232696921329405,AZ,2022-12-11,1,0,1,0,1,1,0,1,0,0,0,0,1,0
135,3.44109346117467,0.2875336754038435,AZ,2022-12-12,1,1,0,1,0,1,0,1,0,0,0,0,1,0
136,2.60576700490604,0.2737756855420245,AZ,2022-12-13,1,1,0,1,1,1,0,1,0,0,0,1,1,0
137,2.97392811732743,0.240338758161012,AZ,2022-12-14,1,1,1,0,1,1,1,1,0,0,0,0,0,1
138,1.97380051664084,0.2599589374241185,AZ,2022-12-15,1,1,1,1,1,0,1,1,0,0,1,0,0,0
139,2.16294458305312,0.23693319618113,AZ,2022-12-16,1,1,0,1,1,1,1,1,0,0,0,1,0,1
140,1.45300479192367,0.2920087796176835,AZ,2022-12-17,1,1,0,1,1,1,1,1,0,0,0,0,1,1
141,1.76196207365152,0.218663297990228,AZ,2022-12-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0
142,2.96891039869775,0.243139101911365,AZ,2022-12-19,1,1,1,1,1,1,1,1,0,0,0,0,0,0
143,3.17435509617001,0.28276791414942,AZ,2022-12-20,1,0,0,1,1,1,1,1,0,0,0,0,0,0
144,2.73511371598995,0.275297758826252,AZ,2022-12-21,1,0,0,1,1,1,1,0,0,0,0,0,0,0
145,3.44752224857533,0.2145518761568615,AZ,2022-12-22,1,0,0,0,1,0,1,1,0,0,0,0,1,1
146,1.72348016179988,0.2450889184783005,AZ,2022-12-23,1,1,0,1,0,1,0,1,0,0,0,0,0,1
147,0.628093951263265,0.2306013759389435,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
148,0.109689175642312,0.08033930630178,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,2.33930558983432,0.241768986666265,AZ,2022-12-26,1,1,1,1,0,1,1,1,0,0,0,0,0,0
150,4.96504656910402,0.207380216431186,AZ,2022-12-27,1,1,0,0,1,1,1,1,0,0,0,0,0,1
151,2.29809164677644,0.2854626802321655,AZ,2022-12-28,1,1,0,1,1,0,1,1,0,1,0,0,0,0
152,2.10226367439426,0.28385284956976,AZ,2022-12-29,1,1,0,1,1,0,0,1,1,0,1,1,0,0
153,2.87135184529087,0.2736380685201075,AZ,2022-12-30,1,0,1,1,0,1,1,1,0,0,0,0,0,0
154,1.1898960499833,0.241432568490888,AZ,2022-12-31,1,1,1,1,1,1,1,1,0,0,1,0,0,1
155,1.15771397571503,0.079005495248655,AZ,2023-01-01,1,1,1,0,1,1,1,1,0,1,0,1,1,1
156,3.90650970774371,0.273512879908615,AZ,2023-01-02,1,1,0,1,0,1,1,1,0,0,0,1,0,0
157,2.69679893789224,0.2488241921777415,AZ,2023-01-03,1,1,1,1,1,1,1,1,0,0,0,0,0,0
158,2.87934783117586,0.2452973714371115,AZ,2023-01-04,1,1,1,1,1,1,1,1,0,0,0,0,0,0
159,1.91604503744587,0.241316165117401,AZ,2023-01-05,1,1,1,1,0,1,1,1,0,1,0,0,1,1
160,3.5900771987551,0.2057969242653965,AZ,2023-01-06,1,1,0,0,0,1,1,1,0,1,0,0,1,1
161,0.93645818134143,0.169148759704603,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,1.4107161755055,0.2584486133093105,AZ,2023-01-08,1,1,1,1,1,1,1,1,0,0,0,1,0,1
163,7.02436138705401,0.31735088483442,AZ,2023-01-09,1,1,0,1,0,1,1,1,0,0,0,0,0,0
164,3.41661795350074,0.2252513982115285,AZ,2023-01-10,1,1,1,1,1,1,1,0,0,1,0,0,0,0
165,2.43319391595626,0.2924062689447985,AZ,2023-01-11,1,1,1,1,1,1,1,1,0,1,0,0,0,1
166,2.01724031411122,0.338308638806837,AZ,2023-01-12,1,1,1,1,1,1,1,1,0,0,0,1,0,1
167,1.72539310806429,0.369106559012893,AZ,2023-01-13,1,1,1,1,1,1,1,1,0,1,0,0,0,1
168,1.68407903471479,0.37182976053224,AZ,2023-01-14,1,1,1,1,0,1,1,1,0,1,0,0,0,1
169,4.76500854541737,0.272022354080069,CA,2022-12-04,1,1,1,1,0,1,1,0,0,0,0,0,0,0
170,7.29298469843414,0.257811793705707,CA,2022-12-05,0,1,1,1,0,1,0,0,0,0,0,0,0,0
171,8.00276877944337,0.2451105538785135,CA,2022-12-06,1,0,1,0,1,0,1,0,0,0,0,0,0,0
172,10.6053794697793,0.260728238142393,CA,2022-12-07,1,1,0,1,0,0,0,0,0,0,0,0,1,0
173,13.233509687106,0.2357257926598955,CA,2022-12-08,0,1,0,0,1,1,0,0,0,0,0,0,0,0
174,17.9907176277943,0.2210905758852905,CA,2022-12-09,1,0,0,0,1,1,1,0,0,0,0,0,0,0
175,17.1196232388342,0.270726651657963,CA,2022-12-10,1,0,0,0,1,0,1,0,0,0,0,0,0,0
176,5.33578591254657,0.241638245866987,CA,2022-12-11,0,0,1,1,1,0,1,0,0,0,0,1,0,0
177,12.4543865651098,0.2289196422179195,CA,2022-12-12,1,0,0,0,1,0,1,0,0,0,0,1,0,0
178,6.44858412812155,0.2435094080034385,CA,2022-12-13,0,0,1,1,0,0,0,1,0,0,0,1,0,0
179,12.1430436276083,0.2775467228383245,CA,2022-12-14,0,1,1,0,1,0,1,0,0,0,0,0,0,0
180,12.1311940534993,0.225036478080579,CA,2022-12-15,1,0,1,0,1,1,1,0,0,0,0,0,0,0
181,4.72928919046513,0.233225573980373,CA,2022-12-16,1,1,0,1,1,1,1,0,0,0,0,1,0,0
182,7.01111100429887,0.2501844264512115,CA,2022-12-17,1,0,0,1,1,0,1,1,0,0,0,0,0,0
183,13.9392701964172,0.199386959521619,CA,2022-12-18,0,1,0,0,1,0,0,1,0,0,0,1,0,0
184,13.1793697822152,0.221812766441653,CA,2022-12-19,0,0,0,0,1,0,1,0,0,0,0,0,0,0
185,25.2244392042869,0.182750064829567,CA,2022-12-20,1,0,0,0,1,0,1,0,0,0,0,0,0,1
186,12.5326190961646,0.222275493358273,CA,2022-12-21,1,1,0,0,1,0,0,0,0,0,0,0,0,0
187,14.6130630742676,0.2439738934791275,CA,2022-12-22,0,1,1,1,1,0,0,0,0,0,0,0,0,0
188,36.478928851775,0.2189281265561355,CA,2022-12-23,1,1,0,0,0,0,1,0,0,0,0,0,0,0
189,15.7367123025315,0.243930797564235,CA,2022-12-24,1,0,0,0,0,0,0,1,0,0,0,0,0,0
190,0.616541620821682,0.0776942175804855,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,53.8428253028364,0.2407864146750535,CA,2022-12-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192,61.4234810042935,0.2398787940356385,CA,2022-12-27,1,1,1,0,0,0,0,1,0,0,0,0,0,0
193,77.8340634989559,0.2356141633117675,CA,2022-12-28,1,1,1,0,0,0,0,0,0,0,0,0,0,0
194,56.7826071726657,0.2524077000185855,CA,2022-12-29,1,1,1,0,0,0,0,0,0,0,0,0,0,0
195,66.5646622535276,0.2847577190172375,CA,2022-12-30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
196,23.4109002404055,0.3041411634745305,CA,2022-12-31,1,1,0,0,0,0,0,1,0,0,0,1,0,0
197,2.90188582074803,0.2414245624626895,CA,2023-01-01,1,1,1,0,1,0,1,1,1,0,0,1,1,1
198,101.824410218323,0.309740515644778,CA,2023-01-02,1,0,1,0,0,0,0,1,0,0,0,0,0,0
199,66.4157807419944,0.356355383359682,CA,2023-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0
200,60.8299388240764,0.3537029868739485,CA,2023-01-04,0,1,1,0,0,0,0,0,0,0,0,0,0,0
201,76.1051148098625,0.371142237460639,CA,2023-01-05,1,1,0,0,0,0,0,1,0,0,0,0,0,0
202,65.5299690272199,0.378561816210019,CA,2023-01-06,1,0,1,0,0,0,0,1,0,0,0,0,0,0
203,55.8423574696536,0.4419958553726295,CA,2023-01-07,0,0,1,0,0,0,0,0,1,1,0,0,0,0
204,60.0770520230249,0.405796615077875,CA,2023-01-08,1,1,0,0,1,0,0,1,0,0,0,0,0,0
205,124.062138192068,0.459223528261851,CA,2023-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0
206,105.928442590902,0.473515252895203,CA,2023-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,113.708115849775,0.501867161260105,CA,2023-01-11,1,0,1,0,0,0,0,1,0,0,0,0,0,0
208,115.659296565254,0.531532929671715,CA,2023-01-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0
209,97.1962452433526,0.539530680794645,CA,2023-01-13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
210,74.1837560499943,0.554792901547025,CA,2023-01-14,1,0,0,0,0,0,0,1,0,0,0,0,0,0
211,1.14014271931859,0.3086066978681325,CO,2022-12-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
212,1.55290809817721,0.2997359163861015,CO,2022-12-05,1,1,1,1,1,1,0,1,1,1,0,1,1,0
213,1.63077401104489,0.2038738836977685,CO,2022-12-06,1,1,1,0,1,1,1,1,0,0,0,1,1,1
214,0.937053472482258,0.224992878505926,CO,2022-12-07,1,1,1,1,1,1,1,1,0,0,0,0,1,1
215,0.965543743234754,0.329991067374282,CO,2022-12-08,1,1,1,1,1,1,0,1,1,0,1,1,1,0
216,1.65787871910275,0.377332945996073,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
217,1.13694453358144,0.262849234889724,CO,2022-12-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1
218,2.38859983068548,0.33424084117195,CO,2022-12-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
219,1.83355685235703,0.2508169498967025,CO,2022-12-12,1,0,1,1,1,0,0,1,0,0,0,0,0,0
220,2.61852524076534,0.2137590938638375,CO,2022-12-13,1,0,0,0,1,1,1,1,0,0,0,1,1,1
221,0.787713069643436,0.2645478454323795,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,1,1,1,1
222,0.648551770295106,0.2253076390343175,CO,2022-12-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
223,6.82725355432822,0.443441243087018,CO,2022-12-16,1,0,1,0,1,1,1,0,0,1,0,1,1,1
224,0.497512939945113,0.251003003751433,CO,2022-12-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1
225,0.653300272764128,0.2894901574542735,CO,2022-12-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,1.68399989956491,0.3046637178999515,CO,2022-12-19,1,1,1,1,0,0,0,1,0,1,0,0,0,0
227,1.67728024578655,0.3530504711049835,CO,2022-12-20,1,1,1,1,1,0,0,1,0,0,1,1,0,0
228,0.658844822388091,0.225172902098557,CO,2022-12-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
229,0.32974737348676,0.2881735581154135,CO,2022-12-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,2.97429160957455,0.0999945936770685,CO,2022-12-23,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,0.877024669710186,0.4089136368062865,CO,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.3953647882711,0.4173902760637295,CO,2022-12-26,1,1,0,1,1,0,1,1,0,1,0,1,0,1
234,1.06872981665818,0.25824435916139,CO,2022-12-27,1,1,0,1,1,1,1,1,0,0,0,1,1,1
235,0.836099855146954,0.1082788461136035,CO,2022-12-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1
236,0.833253715942164,0.325010773139516,CO,2022-12-29,1,1,0,1,1,1,1,1,1,0,0,1,0,0
237,3.23615341443496,0.319016650611686,CO,2022-12-30,1,0,1,0,1,1,1,1,0,0,0,0,1,1
238,1.0051967119798,0.321425960806581,CO,2022-12-31,1,1,1,1,1,1,0,1,0,0,0,1,1,0
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.7798400464568,0.2421577655848525,CO,2023-01-02,1,0,1,0,0,0,1,0,0,1,1,0,0,1
