...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
34,NA,NA,AK,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0446272342199504,0.02266313523116475,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.0456753220320291,0.02410642523322375,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,1.66034849699619,0.7949189828971,AL,2023-04-06,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
48,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.186133061597913,0.02673936054613885,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.82538057018057,0.393760360072889,AL,2023-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
52,0.993980921453577,0.769690825380915,AL,2023-04-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
53,0.0687543963945383,0.03118386626638585,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.0738858703016123,0.0338292426440151,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0836635024491308,0.03526137906912135,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0828313509051504,0.03834858498746385,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0907921994586286,0.04000493678764375,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
60,0.0972803284363394,0.0417371333306306,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
61,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.142027459740927,0.0583611678502755,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.727813420884097,0.392140440861272,AL,2023-05-03,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
75,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0136028333673907,0.003064717747015035,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.00326615450372128,0.002947530651635455,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.146724134467777,0.002841186343954745,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0675496935285253,0.002744925869156265,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.00295867619235411,0.002658098517034525,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,1.22926708466068,0.4630320922624745,AR,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
91,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.0105587840488357,0.00244916061633106,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.0216490789539871,0.00239545160103524,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.00253301205413788,0.00234929388365394,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.0103668707384903,0.002310555361423195,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.28451160166921,0.4722583001834165,AR,2023-04-16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
100,0.00709573914867351,0.00222929987298022,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.00194805090134784,0.0023191643668928,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.014322119403143,0.00237006367416965,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.00196888226690992,0.002436001471698925,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00222099411712384,0.00252025577196649,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0181099309435331,0.004015575325273475,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.30963715047963,0.886797087256245,AR,2023-05-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
116,0.00321785910944863,0.00755440421187025,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.29028420355355,0.806258374039805,AR,2023-05-08,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
122,0.0187225121182856,0.02714770496475695,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,2.44180461859071,0.5598875202608,AR,2023-05-10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
124,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.638565636203023,0.1493660278608795,AZ,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
128,1.1430482397333,0.0546741025391395,AZ,2023-04-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
129,1.46935330949246,0.1704515994204575,AZ,2023-04-04,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
130,1.10572257951889,0.0838562826257375,AZ,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
131,0.183773572624507,0.0108655791266621,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
132,0.458839832857881,0.01141789726109865,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
133,0.515179393327581,0.0928936363637165,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
134,1.3464170887906,0.1385545826096925,AZ,2023-04-09,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
135,1.27639428280975,0.137026197261548,AZ,2023-04-10,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
136,1.74647556758512,0.208565569608137,AZ,2023-04-11,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
137,0.0780645446662704,0.0153602674260067,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
138,0.471182415385923,0.01645268982999855,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
139,0.88767843702802,0.287158010209385,AZ,2023-04-14,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
140,0.656597051262846,0.01904476043356065,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
141,1.19654979133747,0.2487516014776935,AZ,2023-04-16,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0
142,1.37201599660587,0.1087929423074665,AZ,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
143,0.833556811509581,0.1707350423464605,AZ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
144,3.14321269193629,0.0576897416503945,AZ,2023-04-19,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
145,1.89034547745488,0.2306508915809965,AZ,2023-04-20,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
146,1.11322162492884,0.78420347848517,AZ,2023-04-21,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
147,0.27957160550769,0.03453819205360545,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
148,3.49964105321983,0.0943139082711685,AZ,2023-04-23,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1
149,3.1895451359406,0.068165047715755,AZ,2023-04-24,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
150,1.765739377825,0.138138860144423,AZ,2023-04-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
151,3.8801807921699,0.113687014716289,AZ,2023-04-26,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
152,1.55083987886056,0.0975732860189025,AZ,2023-04-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
153,1.5464824152593,0.061683237392869,AZ,2023-04-28,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
154,0.915243896714416,0.068072176250154,AZ,2023-04-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
155,0.860940844832174,0.1912718918093705,AZ,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
156,4.46090314037309,0.141609519697709,AZ,2023-05-01,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
157,2.18985305551078,0.2061084118912855,AZ,2023-05-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
158,3.71404975278857,0.1693679360308115,AZ,2023-05-03,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
159,3.32075368953764,0.151982306790533,AZ,2023-05-04,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
160,1.0194156848384,0.24382554447528,AZ,2023-05-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
161,1.99748625639828,0.131621599074235,AZ,2023-05-06,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
162,3.13384658651733,0.314547607120677,AZ,2023-05-07,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
163,2.16611928146151,0.2655032387679195,AZ,2023-05-08,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
164,10.3293856519664,0.2051124581981135,AZ,2023-05-09,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
165,6.23070754285788,0.21925041860445799,AZ,2023-05-10,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
166,0.554514606722664,0.1967910039606845,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,2.18653459453848,0.2813195353224565,AZ,2023-05-12,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1
168,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2.52143959731124,0.1658417914460595,CA,2023-04-02,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
170,3.44103730592518,0.155436523089001,CA,2023-04-03,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
171,3.46089206120674,0.083301752221089,CA,2023-04-04,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
172,3.30026965971574,0.16190427416154551,CA,2023-04-05,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
173,5.9231746283639,0.2004853565015665,CA,2023-04-06,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
174,2.16097182631135,0.1443856499511165,CA,2023-04-07,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
175,3.65139141372722,0.1328032087130495,CA,2023-04-08,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
176,0.876693337164561,0.07222800182775,CA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
177,5.40463205884289,0.188755100350082,CA,2023-04-10,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
178,4.78464319662642,0.108078371599819,CA,2023-04-11,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0
179,5.14982022912909,0.2101828200897915,CA,2023-04-12,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
180,2.68501407326193,0.144301282990754,CA,2023-04-13,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
181,7.68545254165964,0.0821204969901355,CA,2023-04-14,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
182,3.83979758142028,0.1496328055270565,CA,2023-04-15,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
183,2.08232831434392,0.146507704107645,CA,2023-04-16,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
184,4.02804806697445,0.1484959483478255,CA,2023-04-17,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
185,3.16950947562332,0.1293376755601565,CA,2023-04-18,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0
186,2.33786263169009,0.2109794531392325,CA,2023-04-19,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0
187,1.99553763789762,0.205504733471541,CA,2023-04-20,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
188,6.20252650688465,0.083010293204343,CA,2023-04-21,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
189,4.60967881128925,0.3172889377303345,CA,2023-04-22,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
190,1.99679737127735,0.2692877682683875,CA,2023-04-23,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
191,3.31860610854872,0.1633278536862985,CA,2023-04-24,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
192,3.635012449648,0.2393441129748105,CA,2023-04-25,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
193,6.85839346192722,0.143848018506897,CA,2023-04-26,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
194,5.63484517232247,0.17142099058821,CA,2023-04-27,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
195,5.22213392855281,0.182486341154512,CA,2023-04-28,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
196,4.05661549520354,0.2779512868406015,CA,2023-04-29,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
197,3.25986965415409,0.1892690720715975,CA,2023-04-30,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
198,3.53659115457602,0.247665271621584,CA,2023-05-01,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
199,5.31227666442093,0.277043683812855,CA,2023-05-02,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1
200,5.97167220300867,0.1970883393608295,CA,2023-05-03,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
201,1.78528825778901,0.2320207857251845,CA,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
