...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
86,1.59408419686073,0.230387859353744,AR,2022-10-24,1,1,1,1,0,1,1,0,1,0,1,0,1,1
87,1.7995913792913,0.2474615180992055,AR,2022-10-25,0,1,1,1,1,1,1,0,0,0,0,0,1,1
88,0.403283049011724,0.196393963573891,AR,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,0.447432483436443,0.144119346510643,AR,2022-10-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
90,0.360539053986334,0.04086731563774815,AR,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.553570049820657,0.04221857671408495,AR,2022-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
92,1.10909821762813,0.3798359496895355,AR,2022-10-30,0,1,1,1,1,1,1,0,1,0,1,1,1,1
93,1.40270030584474,0.2708431406079415,AR,2022-10-31,1,1,1,1,1,1,1,1,0,0,1,0,1,1
94,1.52421369752995,0.367875219858929,AR,2022-11-01,1,1,0,1,0,1,1,1,0,0,1,0,1,1
95,1.98680179117399,0.1775673875512845,AR,2022-11-02,1,0,1,1,0,1,1,1,0,0,1,0,1,1
96,1.75450063100537,0.147474447569056,AR,2022-11-03,1,0,0,0,1,1,1,0,0,0,1,1,1,1
97,1.45377166903274,0.3716751172054845,AR,2022-11-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
98,1.03773818402026,0.2843535213966885,AR,2022-11-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
99,1.40838621990042,0.652995232633975,AR,2022-11-06,1,1,0,1,0,1,1,0,0,0,1,0,1,1
100,0.46933424602922,0.0570521890692045,AR,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,0.986709431491816,0.279018247943913,AR,2022-11-08,1,1,1,0,1,1,1,1,0,0,0,1,1,1
102,0.637478001569235,0.180866354850692,AR,2022-11-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
103,1.53643103770335,0.063299569215115,AR,2022-11-10,1,1,0,1,1,1,1,1,0,0,0,1,1,1
104,0.286246352254864,0.0655609377751425,AR,2022-11-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
105,0.0967805170937145,0.0679201349947285,AR,2022-11-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
106,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.90619111769383,0.4526622641100195,AR,2022-11-14,1,1,0,1,0,1,1,1,0,0,1,0,1,1
108,0.911056787665226,0.426503455409687,AR,2022-11-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
109,0.114728966086135,0.07845011255447,AR,2022-11-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
110,2.47018886229558,0.2821039685250475,AR,2022-11-17,1,0,1,1,0,1,1,1,0,0,0,0,1,1
111,0.583176124306828,0.2060935743679695,AR,2022-11-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
112,0.889799881491368,0.409073609948423,AR,2022-11-19,1,1,1,1,1,1,0,1,0,1,1,1,1,0
113,1.24232530242283,0.4170532870615585,AR,2022-11-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
114,1.01777919370268,0.223294900718834,AR,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,0,1,1
115,5.5522631888645,0.52826298183063,AR,2022-11-22,1,1,0,0,0,1,1,0,1,0,1,0,1,1
116,3.4940186480562,0.471718632838213,AR,2022-11-23,1,1,0,1,0,1,0,1,0,0,0,0,1,0
117,1.04865600789111,0.4559030473517965,AR,2022-11-24,1,1,1,1,1,1,0,1,0,1,1,1,1,0
118,3.89635053911175,0.53896764966265,AR,2022-11-25,1,1,0,1,0,1,1,1,1,0,0,0,1,1
119,2.31061533092957,0.70361387998932,AR,2022-11-26,1,1,0,0,1,1,0,1,1,0,0,0,1,0
120,0.727292160524344,0.3881966180510835,AR,2022-11-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
121,3.06786910037346,0.273754291420944,AR,2022-11-28,1,0,1,1,1,0,1,1,0,0,1,0,0,1
122,1.79311307436448,0.254159611936022,AR,2022-11-29,1,1,1,1,1,1,1,0,0,0,1,0,1,1
123,3.23650576349456,0.3861341897663725,AR,2022-11-30,1,1,0,1,0,1,1,0,1,0,1,0,1,1
124,2.43698020993968,0.35077918405843,AR,2022-12-01,1,0,1,1,1,0,1,1,0,1,0,0,0,1
125,4.27094673889072,0.4630972424299505,AR,2022-12-02,1,1,0,1,0,1,1,1,0,0,0,0,1,1
126,0.862303979119144,0.4315528538960965,AR,2022-12-03,1,1,1,0,1,1,1,1,0,0,0,0,1,1
127,0.980634907042626,0.132615075022233,AZ,2022-10-23,1,1,0,1,1,1,1,1,1,0,0,0,1,1
128,1.61701714863611,0.252176041216449,AZ,2022-10-24,1,1,1,1,0,1,1,1,1,0,0,0,1,1
129,2.013270013026,0.275978770098293,AZ,2022-10-25,0,1,1,0,1,1,1,0,0,1,1,0,0,1
130,1.4466401778908,0.236720409679747,AZ,2022-10-26,1,1,1,1,1,1,1,1,0,0,0,0,0,1
131,3.13212319426718,0.334625241638589,AZ,2022-10-27,1,0,0,1,0,1,1,1,0,0,0,0,1,1
132,1.67969138167743,0.2081015278667165,AZ,2022-10-28,1,1,0,1,1,1,1,1,0,0,0,0,0,1
133,2.98556378217006,0.3600259684406385,AZ,2022-10-29,1,0,0,1,1,1,1,1,0,0,0,0,1,1
134,2.53181107255866,0.330226514250482,AZ,2022-10-30,0,0,1,1,0,1,1,0,0,0,1,0,1,1
135,2.723762488776,0.2956043997956255,AZ,2022-10-31,1,1,0,0,1,1,1,1,0,0,0,0,0,1
136,1.53214797939154,0.254444397711668,AZ,2022-11-01,1,1,1,1,1,1,1,0,1,0,0,0,1,1
137,2.51364561733276,0.272112410088193,AZ,2022-11-02,1,1,1,0,1,1,1,1,1,0,0,0,0,1
138,7.62091633422729,0.387164474910603,AZ,2022-11-03,1,0,0,1,0,0,1,1,0,0,0,0,0,1
139,2.26717084443111,0.256136568984316,AZ,2022-11-04,1,1,1,0,1,1,1,1,0,0,0,0,0,1
140,3.78288495924264,0.3157384680711815,AZ,2022-11-05,1,1,1,0,0,0,1,1,0,0,0,0,0,1
141,3.90676004314918,0.250716160539949,AZ,2022-11-06,1,1,0,1,0,0,1,1,1,0,0,0,0,1
142,3.22196238222269,0.277986460251029,AZ,2022-11-07,1,0,1,1,1,1,1,0,0,0,0,0,0,1
143,3.20380285399068,0.3020467134288785,AZ,2022-11-08,1,0,1,1,1,1,1,0,0,1,0,0,1,1
144,6.3328735857422,0.321490843428971,AZ,2022-11-09,0,1,0,1,0,0,0,0,0,0,1,0,0,0
145,4.88623685129008,0.322799659640128,AZ,2022-11-10,1,1,0,0,0,1,1,0,0,0,0,0,1,1
146,8.15624668167408,0.3421424617080305,AZ,2022-11-11,1,0,1,0,0,0,1,1,0,0,0,0,0,1
147,3.06863317502209,0.258246728903158,AZ,2022-11-12,1,1,0,1,1,1,1,1,0,0,0,0,0,1
148,4.62854077651091,0.337913946379028,AZ,2022-11-13,1,1,0,1,0,1,0,1,0,0,1,0,0,0
149,5.20467889337084,0.2898756005218595,AZ,2022-11-14,1,1,1,0,0,1,1,1,0,0,0,0,1,1
150,3.33433402771422,0.288966761953799,AZ,2022-11-15,1,1,1,1,1,1,1,0,0,0,0,0,1,1
151,4.00420947353021,0.313136789823211,AZ,2022-11-16,1,0,0,1,1,1,1,1,0,0,1,0,0,1
152,4.1424489670472,0.2859504680966465,AZ,2022-11-17,1,1,1,0,1,0,1,0,0,0,0,0,0,1
153,3.24179021861224,0.289522577109203,AZ,2022-11-18,1,1,1,0,1,0,1,1,0,1,0,0,0,1
154,3.84476598997543,0.277691612317564,AZ,2022-11-19,1,1,1,1,0,1,1,0,0,1,0,0,1,1
155,2.1386429752531,0.286382962266445,AZ,2022-11-20,1,1,1,1,1,1,1,1,0,0,0,0,0,1
156,9.34135476731416,0.2966477871929905,AZ,2022-11-21,1,1,1,1,0,1,1,0,0,0,0,0,0,1
157,8.24137817027433,0.298127566688723,AZ,2022-11-22,1,0,0,1,0,0,1,0,0,0,0,0,0,1
158,3.61011480910627,0.2756794747436115,AZ,2022-11-23,1,1,1,1,1,1,1,1,1,0,0,0,0,1
159,1.25134218776487,0.333725791908664,AZ,2022-11-24,0,1,1,1,1,1,1,0,0,0,0,1,1,1
160,6.73729342202851,0.289715507506986,AZ,2022-11-25,1,1,1,0,0,0,1,0,0,0,1,0,0,1
161,3.78474486274395,0.3077806431547515,AZ,2022-11-26,1,1,1,0,1,1,0,0,1,0,0,0,0,0
162,5.90651937742849,0.2950362323242715,AZ,2022-11-27,1,1,1,1,1,0,1,1,0,0,0,0,0,1
163,15.0707947554938,0.3067032615922755,AZ,2022-11-28,1,0,0,1,0,0,1,0,0,0,0,0,0,1
164,5.56882646638132,0.31169135495389,AZ,2022-11-29,1,1,1,1,1,0,0,0,0,0,0,0,0,1
165,3.98809055301237,0.2941577175011405,AZ,2022-11-30,1,1,1,1,1,1,1,0,0,0,1,0,0,0
166,4.65153337568426,0.3182255922951335,AZ,2022-12-01,1,1,1,1,1,0,0,0,0,1,0,0,0,0
167,4.86792446637269,0.3278421784259505,AZ,2022-12-02,1,1,1,1,1,0,0,0,0,0,0,0,0,1
168,4.72404022615183,0.3290880313741875,AZ,2022-12-03,1,1,0,1,1,1,1,0,0,0,0,0,0,1
169,4.02121923634647,0.251510246424797,CA,2022-10-23,0,1,1,1,0,1,0,0,0,0,0,0,0,0
170,7.79400529965666,0.28389698171046,CA,2022-10-24,1,1,0,0,0,0,1,0,1,0,0,0,0,1
171,7.67917346895049,0.279254406760883,CA,2022-10-25,0,1,0,1,0,1,1,0,0,0,0,0,1,0
172,4.08501087710439,0.2775962937204655,CA,2022-10-26,1,1,0,1,1,1,1,1,0,0,0,0,1,1
173,3.75029425955421,0.2761437439654335,CA,2022-10-27,1,1,1,1,1,1,1,1,0,0,0,0,1,0
174,8.46185168077233,0.22616815565409,CA,2022-10-28,1,1,0,0,1,1,1,0,0,0,0,0,0,0
175,6.86388515765224,0.2629707603846415,CA,2022-10-29,1,1,0,1,0,1,1,0,0,0,0,0,0,1
176,8.99614431406892,0.2913840191062935,CA,2022-10-30,1,0,1,1,0,1,0,0,0,0,1,0,0,0
177,4.70702498459912,0.289090980623727,CA,2022-10-31,0,1,1,1,1,0,0,0,0,0,0,0,0,0
178,3.40488815658505,0.294530279330135,CA,2022-11-01,1,1,1,1,1,1,1,0,1,0,0,0,0,0
179,2.87664797831693,0.292377557183149,CA,2022-11-02,1,1,1,1,1,1,1,0,0,0,0,0,0,1
180,4.05999045745021,0.301041376999799,CA,2022-11-03,0,0,1,1,1,1,1,0,0,0,0,0,1,0
181,10.0254568494901,0.279869592554928,CA,2022-11-04,0,1,0,0,1,1,1,0,0,0,0,1,0,0
182,4.57949077037779,0.305359775564001,CA,2022-11-05,1,1,1,0,1,1,1,1,0,0,0,0,1,1
183,3.90136504155189,0.3109187043371445,CA,2022-11-06,1,1,1,1,1,0,1,0,0,0,0,0,0,1
184,4.69287250336477,0.3066146820130365,CA,2022-11-07,1,1,1,1,1,1,1,0,0,0,0,0,0,1
185,5.93893034124421,0.3098650235708285,CA,2022-11-08,1,1,1,0,1,0,0,0,0,0,0,0,1,0
186,9.1451544637609,0.2956043881237685,CA,2022-11-09,0,0,0,0,1,0,0,0,0,0,0,1,0,0
187,6.72249028224766,0.3133115289370065,CA,2022-11-10,1,1,0,1,1,1,1,1,0,0,1,0,0,1
188,6.96059438881508,0.3161870257773875,CA,2022-11-11,0,1,1,1,1,0,0,0,0,0,1,0,0,0
189,6.51117541812598,0.3191047482119675,CA,2022-11-12,1,1,1,1,1,0,1,1,0,0,0,0,0,0
190,16.2527531498068,0.311422821838494,CA,2022-11-13,0,0,0,1,0,1,1,0,0,0,0,0,1,1
191,5.66581867210279,0.3107964680515515,CA,2022-11-14,1,1,1,1,1,1,1,0,0,1,0,0,0,0
192,10.5493600529423,0.3104989470565645,CA,2022-11-15,1,1,0,1,0,0,1,0,0,0,0,0,0,0
193,21.6448623960814,0.3141994540959265,CA,2022-11-16,0,0,0,1,0,0,1,0,0,0,0,0,0,0
194,21.6206886372579,0.310263014394593,CA,2022-11-17,0,0,0,0,0,1,0,0,0,1,0,0,1,0
195,21.725575015631,0.309103957135619,CA,2022-11-18,1,0,0,0,0,0,1,0,0,0,0,0,0,1
196,19.3942650794031,0.3147445306076915,CA,2022-11-19,0,1,0,1,0,1,1,0,0,0,0,0,0,0
197,14.3081247429722,0.2892974709333625,CA,2022-11-20,0,1,0,0,1,1,0,0,1,0,0,0,0,0
198,18.0041133627162,0.312541430641649,CA,2022-11-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0
199,15.5912640161425,0.293469996390186,CA,2022-11-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,14.4945051736658,0.2977834567043145,CA,2022-11-23,0,1,0,0,1,0,1,0,1,0,0,0,0,0
201,1.40426635435568,0.2695830864973345,CA,2022-11-24,1,1,1,1,1,1,1,1,0,0,0,0,0,1
202,14.7681952039368,0.275200922047378,CA,2022-11-25,1,1,1,0,1,0,0,0,0,0,0,0,0,0
203,19.0875233127075,0.2727252939312565,CA,2022-11-26,1,0,1,0,1,1,0,0,0,0,0,0,0,0
204,33.0978043741633,0.301456314145994,CA,2022-11-27,1,1,0,0,0,0,0,0,0,0,0,0,0,0
205,22.8099588452422,0.2745270108470935,CA,2022-11-28,1,1,0,0,1,0,0,0,0,0,0,0,0,0
206,14.4505881616858,0.269439155833813,CA,2022-11-29,1,1,1,0,1,0,0,0,0,0,0,0,0,0
207,14.9233772764119,0.263164905757031,CA,2022-11-30,0,0,0,0,1,0,1,0,0,0,0,0,0,0
208,19.6084299793731,0.269948312943291,CA,2022-12-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
209,33.8911673374627,0.2893412905651535,CA,2022-12-02,1,0,0,1,0,0,0,0,0,0,0,0,0,0
210,34.7349514720728,0.287665075070027,CA,2022-12-03,1,1,0,1,0,1,0,0,1,0,0,0,0,0
211,0.129409733231883,0.090180693266736,CO,2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
212,1.38593387784533,0.255878204307866,CO,2022-10-24,1,1,1,1,1,1,0,1,0,0,0,0,1,0
213,1.98133601018049,0.2797462241364435,CO,2022-10-25,1,0,1,0,0,1,1,1,0,0,0,0,1,1
214,1.46528000973993,0.2085997551701,CO,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,0,1,1
215,2.00401204032129,0.3198703659293455,CO,2022-10-27,0,0,1,1,1,1,1,0,0,0,1,0,1,1
216,1.17663692609362,0.269859933367627,CO,2022-10-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
217,0.880091283041626,0.2736714798598945,CO,2022-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
218,0.951268898321479,0.2089373465451125,CO,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.7729865663978,0.308429863351033,CO,2022-10-31,1,1,0,1,0,1,1,1,0,0,1,0,1,1
220,1.13104025948008,0.2994325408245975,CO,2022-11-01,1,1,1,1,1,1,1,1,0,0,1,0,0,1
221,1.89423134273579,0.342515866225468,CO,2022-11-02,1,1,0,0,1,1,1,1,0,0,1,0,1,1
222,2.05461969222882,0.2556989983922455,CO,2022-11-03,1,1,0,1,1,1,1,1,0,0,1,0,1,1
223,1.33088536728045,0.296225160022941,CO,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1
224,2.53988262672856,0.404437451562454,CO,2022-11-05,1,0,1,1,0,1,0,1,0,1,0,0,0,0
225,2.08437530324211,0.320606311364149,CO,2022-11-06,1,1,0,1,1,1,1,1,1,0,1,0,1,1
226,2.02930146590779,0.2674566361485895,CO,2022-11-07,1,0,1,1,1,1,1,1,0,0,0,1,0,1
227,1.57577069220077,0.2992255381305385,CO,2022-11-08,1,1,1,1,1,1,1,0,0,0,1,0,0,1
228,1.91988313011165,0.2542775546181445,CO,2022-11-09,1,1,1,1,1,1,1,1,0,0,0,0,0,1
229,2.62480074176443,0.309902319228586,CO,2022-11-10,1,1,1,1,0,0,0,1,0,0,0,0,0,0
230,1.59474957722277,0.345345211366532,CO,2022-11-11,1,0,1,1,1,1,1,1,0,1,0,0,1,1
231,2.23468737387498,0.289265896704586,CO,2022-11-12,1,0,0,1,0,1,1,1,0,0,1,0,1,1
232,1.37086383630536,0.365499793957167,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,0,1,1,1
233,1.81941295997543,0.2963830174307475,CO,2022-11-14,1,0,1,1,1,1,1,1,0,0,0,0,1,1
234,2.11171693642989,0.3292894936155765,CO,2022-11-15,0,0,1,1,1,1,1,0,0,1,0,1,1,1
235,2.01106135200332,0.3215381323057985,CO,2022-11-16,1,0,1,1,1,1,0,1,1,0,1,1,1,0
236,2.2549913554904,0.2599898384416525,CO,2022-11-17,1,1,0,1,1,1,1,1,1,0,0,0,1,1
237,4.18722811548864,0.351120528530221,CO,2022-11-18,1,1,0,1,0,1,1,1,0,1,1,0,1,1
238,0.75337809529838,0.227286701715922,CO,2022-11-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
239,1.22581110954898,0.133255340255401,CO,2022-11-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1
