"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"42",NA,NA,"AK",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.68161770805006,0.717229564769714,"AL",2023-05-19,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"56",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.104997649421976,0.328589760072703,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.33345460064377,0.391184988192922,"AL",2023-05-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"68",NA,NA,"AL",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.837875828187714,1.05441694820956,"AL",2023-06-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"75",0.143489459587065,0.45748520677961,"AL",2023-06-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"76",NA,NA,"AL",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1.13547257829189,1.59501588306974,"AR",2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"87",0.0970774878613169,0.0401229926519529,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",1.918179911891,1.06521655650609,"AR",2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,0
"89",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.463020426719148,0.109648829927658,"AR",2023-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"102",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.128900828473077,0.139601521845695,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.910465529445781,1.25073676408127,"AR",2023-05-29,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"108",0.88686968727831,1.23157925011804,"AR",2023-05-30,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"109",0.197296877379926,0.210087225077002,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.323374850836664,0.362147179926992,"AR",2023-06-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"117",0.343647192130486,0.388630769522377,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",0.354991292078827,0.415969076832344,"AR",2023-06-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"119",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.899780341189465,0.501319550609776,"AR",2023-06-12,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"122",0.830124042801587,1.0616668564225,"AR",2023-06-13,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"123",0.839675358359947,1.05935057831069,"AR",2023-06-14,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"124",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.831570231733003,1.05789709379834,"AR",2023-06-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"126",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.72330885293583,0.625102376108712,"AZ",2023-05-07,1,0,1,1,0,0,1,1,0,1,0,0,0,1
"128",6.62141865170554,0.620001707513691,"AZ",2023-05-08,1,0,1,0,1,1,1,0,0,1,0,0,1,1
"129",2.71714013758345,0.200458631052311,"AZ",2023-05-09,1,0,1,0,1,1,1,1,0,1,1,0,1,0
"130",1.33092727840287,0.281637125438477,"AZ",2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"131",0.133461369448404,0.0485048227774681,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.907489730655953,0.277950363588415,"AZ",2023-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"133",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",1.7918364096149,0.826924539315572,"AZ",2023-05-14,1,0,1,1,0,1,1,1,0,1,0,0,1,1
"135",1.70130336413592,0.425299428180518,"AZ",2023-05-15,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"136",1.15600506278949,0.38461812962746,"AZ",2023-05-16,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"137",1.11334620921764,0.360748440217001,"AZ",2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,0,1
"138",1.54295373352925,0.567865788434551,"AZ",2023-05-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"139",0.957261248169391,1.40076404271728,"AZ",2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"140",1.92352069684011,1.39424192724522,"AZ",2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"141",0.860158721763918,0.385229670362317,"AZ",2023-05-21,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"142",1.50361381277277,0.409904214367312,"AZ",2023-05-22,1,1,1,1,0,0,1,1,1,1,0,0,0,1
"143",0.869605799261545,0.32421533454302,"AZ",2023-05-23,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"144",1.68568080633402,0.577042759213464,"AZ",2023-05-24,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"145",0.337589238621894,0.0668554164350308,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",1.01460065825641,0.583590457492195,"AZ",2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"147",0.349575099133927,0.0695797537640448,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",2.77066739487462,0.630066139405583,"AZ",2023-05-28,0,0,1,1,0,1,1,0,0,1,0,0,1,0
"149",1.52060652479852,0.603140127767528,"AZ",2023-05-29,0,1,1,1,1,0,0,0,0,1,0,0,0,0
"150",2.35594350244537,0.77758608330524,"AZ",2023-05-30,1,0,1,1,1,0,1,1,0,1,0,0,0,1
"151",1.71791292818143,0.412152656495144,"AZ",2023-05-31,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"152",2.37292715996251,1.01054945338667,"AZ",2023-06-01,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"153",0.866924674541285,0.580346110920875,"AZ",2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"154",0.71231730404602,0.431182559647735,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"155",0.82556885319639,0.371881829600689,"AZ",2023-06-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"156",0.691685721612412,0.463462790903674,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157",1.60357961120835,0.865995686726499,"AZ",2023-06-06,1,0,1,0,1,0,1,1,0,1,0,0,0,1
"158",1.16869494881171,0.573173043173724,"AZ",2023-06-07,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"159",2.2340893460583,0.815927722180297,"AZ",2023-06-08,1,0,1,1,0,0,0,1,1,1,0,0,1,0
"160",1.72423984353859,0.882686166560094,"AZ",2023-06-09,0,0,1,1,1,0,1,0,0,1,0,0,0,1
"161",1.18874593681843,0.982882056496005,"AZ",2023-06-10,1,0,0,1,1,1,1,1,0,0,0,1,1,1
"162",0.787360540944685,0.415917380752602,"AZ",2023-06-11,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"163",2.18133859308441,0.801146513691036,"AZ",2023-06-12,1,0,1,1,0,1,1,0,0,1,0,1,0,1
"164",3.42802813352756,1.07181828373131,"AZ",2023-06-13,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"165",3.0321088501516,0.657075874587421,"AZ",2023-06-14,1,1,1,0,0,1,1,1,0,1,0,0,1,0
"166",1.58800034100082,1.54287827619525,"AZ",2023-06-15,1,0,1,1,1,0,0,1,0,1,1,1,0,0
"167",0.798502465949661,0.461595677299424,"AZ",2023-06-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"168",0.788602012634577,0.79288180364819,"AZ",2023-06-17,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"169",1.08564740499276,0.539479126084016,"CA",2023-05-07,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"170",8.34889048632467,0.717646934470463,"CA",2023-05-08,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"171",5.32350399157816,0.387674966820033,"CA",2023-05-09,1,0,1,1,0,1,1,0,0,1,0,0,0,0
"172",2.56523200487484,0.568827349395981,"CA",2023-05-10,1,1,1,1,1,0,1,0,0,1,0,0,0,0
"173",3.48030952536407,0.575772410498488,"CA",2023-05-11,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"174",1.65430708752243,0.445420126141809,"CA",2023-05-12,1,1,0,1,1,1,1,1,0,0,0,0,1,1
"175",1.38645635601011,0.800080205707714,"CA",2023-05-13,1,0,1,0,1,0,1,1,0,1,0,1,1,1
"176",4.60795406482579,1.0882135179641,"CA",2023-05-14,1,0,0,1,1,0,0,1,0,0,0,1,0,0
"177",5.13586019069443,0.72497610171651,"CA",2023-05-15,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"178",1.74630741985953,0.473464052087429,"CA",2023-05-16,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"179",1.53488412181113,0.632243366639061,"CA",2023-05-17,1,1,1,1,1,0,1,0,0,1,0,1,1,0
"180",1.72944968203477,0.650847069777918,"CA",2023-05-18,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"181",1.90530427885777,0.470751618919093,"CA",2023-05-19,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"182",1.13143510990695,0.215805147864736,"CA",2023-05-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"183",1.06739828639266,0.909614137554114,"CA",2023-05-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"184",1.89155625940352,0.584949176525624,"CA",2023-05-22,1,1,0,1,0,1,1,0,0,1,0,0,1,1
"185",1.2708701868088,0.56193310302616,"CA",2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"186",1.66800344687818,0.569728063858262,"CA",2023-05-24,1,1,0,0,1,1,1,0,0,0,0,0,0,1
"187",1.98547438197298,0.544791244199389,"CA",2023-05-25,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"188",1.86786672147217,0.659209672105944,"CA",2023-05-26,0,1,1,1,1,1,1,0,0,0,0,0,1,0
"189",1.32139633746497,0.653208302943587,"CA",2023-05-27,1,1,1,0,1,1,1,1,0,1,0,0,0,1
"190",1.4357920201194,0.830859221921059,"CA",2023-05-28,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"191",1.63068414539079,0.93949158645648,"CA",2023-05-29,0,0,1,1,1,1,1,0,0,1,0,0,0,1
"192",2.42654532165648,0.583335513642729,"CA",2023-05-30,1,0,1,1,1,1,1,0,0,1,0,0,0,1
"193",1.72315886224803,0.640153702323186,"CA",2023-05-31,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"194",2.55993765689401,0.654698611153312,"CA",2023-06-01,0,1,1,0,1,1,1,0,1,0,0,0,1,0
"195",1.61236544771153,0.758052186781923,"CA",2023-06-02,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"196",1.74483415721926,0.646821786498604,"CA",2023-06-03,0,1,1,0,1,1,1,0,0,1,0,0,1,1
"197",2.20960267133955,0.869756641261805,"CA",2023-06-04,1,0,1,1,1,0,1,1,0,1,1,0,0,1
"198",1.44745149154333,0.578563411775816,"CA",2023-06-05,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"199",1.99774879702041,0.810820292069237,"CA",2023-06-06,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"200",2.22423361410061,0.826355395385813,"CA",2023-06-07,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"201",0.905240788634084,0.702756034631971,"CA",2023-06-08,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"202",3.29510124040096,0.934683442413298,"CA",2023-06-09,0,0,1,1,1,1,0,0,0,0,0,0,0,1
"203",1.20857292859166,1.17796793674505,"CA",2023-06-10,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"204",0.712103734623242,0.658787728320728,"CA",2023-06-11,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"205",2.04626458752253,0.778431052375017,"CA",2023-06-12,1,1,1,0,1,1,0,0,0,1,0,0,0,0
"206",1.8396613049482,0.654510474576988,"CA",2023-06-13,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"207",2.65022790305596,0.780682214944541,"CA",2023-06-14,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"208",1.505372755405,0.709938007368412,"CA",2023-06-15,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"209",1.91517400263184,0.806422003098615,"CA",2023-06-16,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"210",1.262582295189,0.957903769213553,"CA",2023-06-17,0,1,1,1,1,1,0,1,0,1,0,0,1,0
"211",0.54954805491439,0.643425452086185,"CO",2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.964390326988814,1.32487424799322,"CO",2023-05-08,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"213",0.532535421552116,0.632753047856071,"CO",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"214",2.52938594080614,1.22701773148117,"CO",2023-05-10,1,0,1,0,1,0,0,1,0,1,0,0,0,0
"215",0.325819596080965,0.182659142945557,"CO",2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"216",NA,NA,"CO",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",0.621751554983714,0.200860682593504,"CO",2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"218",0.120404982926547,0.210393967583243,"CO",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"219",1.09108218214032,0.389634146163805,"CO",2023-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"220",0.707657919415241,0.727610132288343,"CO",2023-05-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"221",0.138615924099481,0.240683217166968,"CO",2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"222",0.964059242808427,0.825667614207232,"CO",2023-05-18,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"223",0.986924066458124,1.34601603210321,"CO",2023-05-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"224",NA,NA,"CO",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",0.163884413201244,0.284790029314178,"CO",2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",1.66036857851472,0.933892913943493,"CO",2023-05-22,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"227",0.486573373516426,0.308284610805195,"CO",2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"228",NA,NA,"CO",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
