...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23B_95_CI,other_95_CI
82,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.12161608553939,0.82146898814142,AR,2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
86,0.0550410356040316,0.00859374745923915,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.956379309042164,0.2292300410368195,AR,2023-03-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
88,0.0427247553163715,0.00665485062845065,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.0391723538841628,0.0058472078618358,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
90,0.68962820808414,0.1780400203229275,AR,2023-03-17,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
91,1.05011726914238,0.4411910353961605,AR,2023-03-18,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
92,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0518474883339186,0.00345137095883687,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.454595246868644,0.003018236346596215,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
95,1.19498677862986,0.002637161665942225,AR,2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
96,0.0198130694786046,0.002302263697864905,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0171006314601,0.002008274466604405,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.24461204125437,0.4748797791510995,AR,2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
100,0.00297568918179078,0.001327129314547515,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,2.16836715216644,0.3135218262327195,AR,2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
102,0.27406145394715,0.00100374288416502,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
103,0.00868037916079203,8.7229636998055e-4,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0.00220579132198173,7.5778673442947e-4,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.00191939893505751,6.5813308593416e-4,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.0067448209697637,5.7149248438224e-4,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00159531775532745,4.96234940333975e-4,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.0711730464151052,4.3092088633518e-4,AR,2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
109,0.027661765883953,3.74280873145465e-4,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.00133081739229264,3.2519726556285e-4,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
111,1.30961325484936,0.48829643583422,AR,2023-04-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
112,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.00281884252188114,2.1405027255226e-4,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.00704852524978009,1.86507401805105e-4,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,8.7142425769813e-4,1.626857326364e-4,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.00286832361041245,1.4208342083082e-4,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1.3307495917274,0.4942752143039815,AR,2023-04-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
121,0.00260298742451912,7.395548063644e-5,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,8.416692043344e-4,4.55627443638832e-5,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.00470877031832193,4.063042530064985e-5,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,1.23877058855668,0.076117389810172,AZ,2023-03-12,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
128,2.29540398229302,0.1505410762397445,AZ,2023-03-13,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0
129,0.735590639934083,0.081333486432893,AZ,2023-03-14,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
130,0.855681532176859,0.1155011752685705,AZ,2023-03-15,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
131,0.844730414161274,0.0126602826846661,AZ,2023-03-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
132,1.79730915761839,0.568498361551535,AZ,2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
133,2.08973412035428,0.54455485204503,AZ,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
134,1.31313799041082,0.168500728984397,AZ,2023-03-19,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
135,1.84586147158923,0.0920588464164185,AZ,2023-03-20,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
136,0.981756153962396,0.166288431943256,AZ,2023-03-21,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
137,0.685524896798097,0.0983415329284605,AZ,2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
138,0.504801623321729,0.1130916297659065,AZ,2023-03-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
139,0.370052203673209,0.0147161908257363,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.0178415344130122,0.015309799361039,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.711217491870651,0.103783613429338,AZ,2023-03-26,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
142,1.57818481322088,0.114158436382396,AZ,2023-03-27,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
143,3.28691920351112,0.055063803149241,AZ,2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
144,1.20502374194421,0.01887463852903405,AZ,2023-03-29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
145,1.23993246846929,0.2158674603946175,AZ,2023-03-30,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
146,0.0797454811361243,0.02162745567607185,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0.77255890875728,0.2722347771016185,AZ,2023-04-01,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
148,0.641665117462239,0.1485123850292885,AZ,2023-04-02,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
149,1.78901157149548,0.06850717984154,AZ,2023-04-03,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0
150,1.26758698982309,0.168798409117272,AZ,2023-04-04,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
151,1.78562146795806,0.096844127003442,AZ,2023-04-05,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1
152,0.352608201992929,0.0365177630808573,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
153,0.812375735813172,0.04037433614051775,AZ,2023-04-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
154,0.86024523422661,0.107786019871684,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
155,2.14753772973098,0.1505782278430345,AZ,2023-04-09,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
156,2.07909247815622,0.14893543595835,AZ,2023-04-10,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
157,1.5927435589619,0.2091075688008375,AZ,2023-04-11,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
158,0.208401647961335,0.0680078281342275,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,0.990109229685581,0.0754147915063045,AZ,2023-04-13,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
160,0.698614151152291,0.2747755250703895,AZ,2023-04-14,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
161,1.39355679820665,0.092233507933663,AZ,2023-04-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
162,1.28544790263659,0.268666325138697,AZ,2023-04-16,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
163,3.84328221193067,0.1609518709812115,AZ,2023-04-17,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
164,1.88520006155899,0.2060053009976635,AZ,2023-04-18,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
165,6.29320975583429,0.15499987037598,AZ,2023-04-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
166,2.92122005202142,0.253399558635588,AZ,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
167,0.96251602729785,0.642597632497165,AZ,2023-04-21,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
168,0.813650449527605,0.171996020324655,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
169,3.71198071821585,0.146557411611401,CA,2023-03-12,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0
170,4.63563447120137,0.165470705058301,CA,2023-03-13,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
171,2.12312225265449,0.1311865842596205,CA,2023-03-14,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
172,3.12455379205559,0.1299479158465965,CA,2023-03-15,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
173,2.73761815400351,0.0986036186803665,CA,2023-03-16,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
174,4.06021585420991,0.150482688741322,CA,2023-03-17,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
175,1.49464288643789,0.130954604352287,CA,2023-03-18,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
176,3.17996568089794,0.168095046332719,CA,2023-03-19,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
177,4.97012830436166,0.064701386086868,CA,2023-03-20,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
178,3.103201140869,0.091428690775307,CA,2023-03-21,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
179,1.75252817671934,0.1221957587167605,CA,2023-03-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
180,2.49453795737926,0.1352674402241775,CA,2023-03-23,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
181,2.45352861220179,0.132548372394999,CA,2023-03-24,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0
182,6.04203005795995,0.227667332741009,CA,2023-03-25,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
183,3.49404266939398,0.170871745957472,CA,2023-03-26,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
184,3.93729727118041,0.099582086418993,CA,2023-03-27,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
185,4.00194080000646,0.057558189997274,CA,2023-03-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
186,4.61680279187797,0.195918360855803,CA,2023-03-29,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
187,3.8878454801089,0.075450499908613,CA,2023-03-30,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
188,2.1415654272432,0.1200038549698055,CA,2023-03-31,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
189,4.16849058094196,0.193830591602111,CA,2023-04-01,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
190,2.46303562210005,0.165717595566758,CA,2023-04-02,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
191,3.55961872200383,0.156443319064029,CA,2023-04-03,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
192,4.97077091082607,0.0886228275851005,CA,2023-04-04,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
193,3.03818103042442,0.1623857815422655,CA,2023-04-05,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
194,4.1098348416023,0.197687880646562,CA,2023-04-06,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
195,2.61681945705193,0.1464897120998505,CA,2023-04-07,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
196,4.78085995237559,0.137506695936198,CA,2023-04-08,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
197,1.21960453903329,0.084062107170286,CA,2023-04-09,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
198,3.38155128243025,0.18810314028173,CA,2023-04-10,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
199,8.12974001708476,0.1197566825219855,CA,2023-04-11,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
200,3.2100345447152,0.207693135772854,CA,2023-04-12,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
201,6.38538613123145,0.15679093630629,CA,2023-04-13,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
202,11.9440706847828,0.1096304358247935,CA,2023-04-14,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
203,6.24687199850509,0.1712113522693725,CA,2023-04-15,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
204,3.79928800776596,0.1639663146685415,CA,2023-04-16,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0
205,9.6001846328115,0.1753836871273435,CA,2023-04-17,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
206,6.93159366579301,0.1663487393929465,CA,2023-04-18,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
207,4.17860372067393,0.227421822266145,CA,2023-04-19,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
208,4.91542684606645,0.229443964428964,CA,2023-04-20,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
209,10.6289920680769,0.160193237642869,CA,2023-04-21,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
210,3.90460838464572,0.314184816679551,CA,2023-04-22,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
211,0.0180933505517969,0.00332308062867987,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.0195605288393712,0.003386872584603925,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.0962385336360301,0.0034859497231872,CO,2023-03-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
214,0.52218298232337,0.003626267791864305,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
215,0.38566584715130803,0.00381587239482566,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.841211633121986,0.1818492818456605,CO,2023-03-17,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
217,1.14296939146337,0.4475228938338855,CO,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
218,0.7759908223853,0.1519646344532755,CO,2023-03-19,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
