...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
15,0.607271601252094,0.2575041746663175,AK,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
16,1.47423280043366,0.265281496989469,AK,2023-01-30,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
17,1.02456878159035,0.2543447126969575,AK,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
18,0.766604352582586,0.2345512976140945,AK,2023-02-01,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
19,1.99525233787583,0.24709025195292,AK,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
20,0.872566211910125,0.355457505354527,AK,2023-02-03,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
21,1.21991562578847,0.2626691075964325,AK,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
22,1.13788080457717,0.210788208037806,AK,2023-02-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
23,4.88225664465967,0.2129338134218,AK,2023-02-06,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
24,1.31265315892369,0.301596924821676,AK,2023-02-07,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
25,1.3667738377772,0.2892928554034555,AK,2023-02-08,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
26,0.37330665638039,0.258835448951895,AK,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
27,2.69506846687473,0.1868167587090995,AK,2023-02-10,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28,1.39130328511175,0.2084495155594335,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
29,1.39477917423737,0.1788372212464515,AK,2023-02-12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
30,1.83191739194016,0.276155310479577,AK,2023-02-13,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
31,1.0296374958273,0.231679505275121,AK,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
32,0.8606773278254,0.243510904422907,AK,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
33,2.42656320514662,0.1652738868131875,AK,2023-02-16,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
34,1.62928437713798,0.19123996977954,AK,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
35,0.770385053692191,0.2118396578541645,AK,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
36,0.42943619804021,0.264771649526435,AK,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
37,3.56314255132248,0.183960664287997,AK,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
38,1.92293615985536,0.180459453869008,AK,2023-02-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
39,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1.2323082726618,0.147438496712955,AK,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.89864412439036,0.430232162788124,AK,2023-02-24,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
42,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1.37972223999657,0.2463896625475095,AL,2023-01-18,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
47,0.230031622130148,0.156191831454519,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.238782521094564,0.1635818200353095,AL,2023-01-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
49,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.27563381525745,0.187845358184709,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.29253380874919,0.1965632252247595,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
53,0.447427797768103,0.3262460617134745,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
54,0.903235865739088,0.4600894045374145,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
55,0.787899843103886,0.270563001536285,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
56,0.934576810002395,0.669036802349375,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
57,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.38927356835617,0.2669827522559965,AL,2023-01-30,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
59,0.346184008421855,0.2563024290584405,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.73994644870331,0.344907676812466,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
62,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.298018157234486,0.2178970363109425,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.470972586826661,0.3127324172141475,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
65,0.320403623610402,0.2618319242576395,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
66,0.490420993160271,0.3319428347340735,AL,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
67,1.36785794482821,0.1862592284412015,AL,2023-02-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
68,0.954537996043313,0.65845751794823,AL,2023-02-09,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
69,0.222162923737376,0.1727763347046375,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.201408576038529,0.1551518258663025,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.475291375359217,0.1499099960833825,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.75447400804027,0.1449597602406115,AL,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,0.179901484885942,0.140286516850225,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.160846625909271,0.1240833115278215,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.156782374122189,0.1205884362939655,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.662628901855133,0.4548166661862715,AL,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,0.145355471972267,0.114179316930714,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,0.928260326065699,0.4148729437731925,AL,2023-02-24,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
84,1.02411778416255,0.716195005051605,AL,2023-02-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
85,3.78260311454426,0.4791727180558695,AR,2023-01-15,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
86,6.65120952702398,0.59584233889877,AR,2023-01-16,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
87,3.62906698061217,0.244353557472113,AR,2023-01-17,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
88,3.77066021262935,0.336441010679258,AR,2023-01-18,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
89,2.65152210710411,0.2796274631200225,AR,2023-01-19,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
90,2.96009398475165,0.4212245412385955,AR,2023-01-20,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
91,1.44102377036309,0.520039872740075,AR,2023-01-21,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
92,1.31077570677075,0.2147607999525015,AR,2023-01-22,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
93,3.69538905480922,0.2541366073938305,AR,2023-01-23,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
94,4.9524784284507,0.3637088175104715,AR,2023-01-24,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
95,3.20268502869004,0.340352472297728,AR,2023-01-25,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1
96,2.72703633089281,0.2475420037883645,AR,2023-01-26,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
97,3.45821957790012,0.394468665216812,AR,2023-01-27,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
98,0.69367645053134,0.273080759816317,AR,2023-01-28,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
99,1.5703479458377,0.3909464900759,AR,2023-01-29,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
100,15.1672815152744,0.54665285137865,AR,2023-01-30,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
101,0.651733620602948,0.1786561272395245,AR,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
102,3.26604656516292,0.53960896115492,AR,2023-02-01,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
103,0.667535358206201,0.272906868943511,AR,2023-02-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
104,1.24433244387934,0.272871044544259,AR,2023-02-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
105,1.69759755593454,0.508038786902765,AR,2023-02-04,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
106,0.969466561726747,0.74263880864986,AR,2023-02-05,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
107,7.14862250374495,0.60353207640532,AR,2023-02-06,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
108,5.11802748701115,0.60306427940628,AR,2023-02-07,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
109,1.40183687731751,0.3797923991860725,AR,2023-02-08,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
110,1.23869523981773,0.31922920432262,AR,2023-02-09,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
111,6.20166701994505,0.512795538925675,AR,2023-02-10,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
112,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0839896625296874,0.04134144169735445,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
114,2.6732240105972,0.557429369880465,AR,2023-02-13,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
115,5.9938443820332,0.63682079393534,AR,2023-02-14,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
116,3.80507599661767,0.533052613591685,AR,2023-02-15,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
117,4.64779854066279,0.55601259209487,AR,2023-02-16,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
118,4.34806408939511,0.72374801817354,AR,2023-02-17,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
119,0.600452752703774,0.3843263876875745,AR,2023-02-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
120,1.5938415263146,0.717980216481975,AR,2023-02-19,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
121,1.92342658801943,0.481647764881427,AR,2023-02-20,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
122,8.77632166506892,0.598083514128895,AR,2023-02-21,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
123,2.70587991144259,0.438979694215335,AR,2023-02-22,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
124,3.88604658739271,0.541899046466045,AR,2023-02-23,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
125,3.77117687573926,0.539336349726615,AR,2023-02-24,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
126,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.8465486271477,0.333532129497202,AZ,2023-01-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
128,3.762238289349,0.327904284125974,AZ,2023-01-16,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1
129,2.35102368317135,0.280341176381778,AZ,2023-01-17,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
130,0.941392864497533,0.3301277488456175,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
131,2.76648632158786,0.339173572798422,AZ,2023-01-19,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
132,1.4718100818927,0.2632685145825295,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
133,0.635580088654054,0.2596764766841375,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
134,0.323846957760486,0.232780667217515,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
135,2.31938536831915,0.3130950792821905,AZ,2023-01-23,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
136,3.0370390132226,0.4035702339189655,AZ,2023-01-24,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0
137,1.3058551630007,0.327219202051364,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
138,3.08061682877899,0.3821213967468345,AZ,2023-01-26,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1
139,0.940055278970493,0.3092906161686705,AZ,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
140,1.05007626045709,0.3648303790087,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
141,3.79548759361597,0.3961887005655845,AZ,2023-01-29,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
142,2.10259551303545,0.2621775901654645,AZ,2023-01-30,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
143,2.94124488890735,0.2314712951429525,AZ,2023-01-31,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
144,12.1065344168813,0.391365444762025,AZ,2023-02-01,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
145,1.02781001083911,0.155958248231253,AZ,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
146,2.40769612512268,0.312056084664538,AZ,2023-02-03,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
147,1.05302597673958,0.287856912040445,AZ,2023-02-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
148,3.38083115555636,0.258818765597051,AZ,2023-02-05,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
149,2.71680738047635,0.248835719355342,AZ,2023-02-06,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
150,2.00832791414528,0.256909443205726,AZ,2023-02-07,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
151,1.43051507802233,0.0706705817338125,AZ,2023-02-08,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
152,0.913340629466787,0.1672298133140755,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
153,2.11527986253392,0.357571031541589,AZ,2023-02-10,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
154,1.16034104033646,0.1878637419722185,AZ,2023-02-11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
155,8.47941400850604,0.3126075147552045,AZ,2023-02-12,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
156,13.2858285230567,0.2640719661504675,AZ,2023-02-13,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
157,1.06585134071747,0.123129165797282,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
158,2.17497214016136,0.243938369404988,AZ,2023-02-15,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
159,1.81178147497056,0.1956179676626085,AZ,2023-02-16,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0
160,2.5274865413362,0.190461136786883,AZ,2023-02-17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
161,2.68095248293969,0.2232231593127415,AZ,2023-02-18,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
162,4.53801523393227,0.307949382776704,AZ,2023-02-19,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
163,10.046242649004,0.181109623374294,AZ,2023-02-20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
164,2.6414385701527,0.17100545619146101,AZ,2023-02-21,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
165,3.64071718628001,0.281229187273155,AZ,2023-02-22,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
166,0.801173601259751,0.093122724831914,AZ,2023-02-23,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
167,1.70468066286238,0.187378109687278,AZ,2023-02-24,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
168,1.9689729820512,0.313784646623691,AZ,2023-02-25,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
169,8.40626295393317,0.327336063905257,CA,2023-01-15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,8.89334321237058,0.314361859403922,CA,2023-01-16,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
171,5.72607028953293,0.3145173710753665,CA,2023-01-17,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
172,3.39620802571928,0.291871206710562,CA,2023-01-18,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
173,2.74222010339421,0.3384882266778115,CA,2023-01-19,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
174,3.21556182034443,0.3106683344264025,CA,2023-01-20,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
175,10.6179321048515,0.276632334455783,CA,2023-01-21,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
176,3.02772282022586,0.3061549064514085,CA,2023-01-22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
177,3.51505430275647,0.3122519524949495,CA,2023-01-23,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
178,8.26449791589909,0.2726095092374525,CA,2023-01-24,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
179,4.48674183455995,0.3173277960216335,CA,2023-01-25,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
180,3.23371107223481,0.305602490458741,CA,2023-01-26,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
181,3.88711145397239,0.328730382656405,CA,2023-01-27,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
182,4.43738649265003,0.311381849878296,CA,2023-01-28,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
183,4.96787728386992,0.311818991816574,CA,2023-01-29,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
184,4.42839851004673,0.301566668133396,CA,2023-01-30,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
185,2.5029996344637,0.2911767781324675,CA,2023-01-31,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1
186,3.01973411572818,0.282933935889914,CA,2023-02-01,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
187,7.73764701935615,0.305385493092529,CA,2023-02-02,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1
188,7.56089263794965,0.2818609525820055,CA,2023-02-03,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
189,3.39657637456956,0.2947566896786925,CA,2023-02-04,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
190,4.85175001940308,0.2891292416821655,CA,2023-02-05,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
191,7.50276075587021,0.250245215819611,CA,2023-02-06,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
192,5.56438935913693,0.2949328653327635,CA,2023-02-07,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
193,7.90089542097839,0.247720059777147,CA,2023-02-08,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
194,7.18415044294298,0.250637285810067,CA,2023-02-09,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
195,4.70054876778673,0.2596811609332535,CA,2023-02-10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
196,3.75837951438341,0.2801216657481815,CA,2023-02-11,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
197,13.1021208021578,0.2033099886474695,CA,2023-02-12,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
198,16.0601110927022,0.17583948669938201,CA,2023-02-13,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
199,8.6873220452302,0.170410176026835,CA,2023-02-14,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
200,7.76652584861208,0.2215223210283055,CA,2023-02-15,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
201,8.33513646301196,0.22388373614907,CA,2023-02-16,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
202,3.02531253046042,0.2178990177479755,CA,2023-02-17,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
203,2.4481418946597,0.2067457725033375,CA,2023-02-18,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
204,3.02964738501587,0.1746368390365965,CA,2023-02-19,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
205,5.53733023311593,0.155250862881112,CA,2023-02-20,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
206,3.66063736211293,0.185395737648793,CA,2023-02-21,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
207,7.02675060601712,0.177284266879743,CA,2023-02-22,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
208,9.17933416107001,0.1898397641042405,CA,2023-02-23,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
209,14.3818761785377,0.1354246807658865,CA,2023-02-24,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
210,3.73391671362289,0.2324067481198985,CA,2023-02-25,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
211,1.23518677835541,0.371743461081395,CO,2023-01-15,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
212,0.818480271566882,0.327088113004149,CO,2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
213,2.49326497579076,0.3577158430594105,CO,2023-01-17,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
214,0.601200006429554,0.2695047749295805,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
215,0.799263958414398,0.2904762122525715,CO,2023-01-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
216,2.5667477243246,0.2470978789519585,CO,2023-01-20,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
217,0.361253124042328,0.275145730620574,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
218,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.848831020995774,0.20704537060856049,CO,2023-01-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
220,1.62883187724522,0.4368367682298925,CO,2023-01-24,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1
221,0.985075955741811,0.254620327633992,CO,2023-01-25,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
222,1.54887669152037,0.389540374637863,CO,2023-01-26,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
223,1.35030861345843,0.243032507630243,CO,2023-01-27,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
