...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
82,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.274615256371359,0.213165054434956,AL,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.63264522599211,0.473239144271713,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
87,0.927758792298753,0.332888960839472,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
88,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1.4679541955989,0.3293891576882845,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
90,0.956838538036948,0.269663053824997,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
91,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.866319886814009,0.453857581873227,AR,2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
96,1.22414233459477,0.284778450606365,AR,2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
97,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.472861424799845,0.36852104944795,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,1.69976519832329,0.3701652802889105,AR,2024-01-03,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
103,1.71628983921033,0.432657749111299,AR,2024-01-04,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1
104,0.479844457806763,0.3737339294959885,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.801586500250432,0.57415786118206,AR,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
110,1.07875089786132,0.386013800563722,AR,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
111,0.912960283787682,0.4814996280219065,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
112,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.471349701211189,0.402605619861563,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
119,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.465250565806257,0.4075514165329635,AR,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
122,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.00109245203472,0.410123932254291,AR,2024-01-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
124,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.18418977574916,0.2700914215108965,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
128,4.3341353480943,0.4086387410782435,AZ,2023-12-18,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
129,3.73218992848145,0.371130720550657,AZ,2023-12-19,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
130,0.936414543706526,0.3392740660381845,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
131,1.91362439198528,0.403146836915772,AZ,2023-12-21,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1
132,0.960153146253458,0.3845860807368095,AZ,2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
133,1.33760491999915,0.365287246520974,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
134,2.06240569043439,0.325452262130793,AZ,2023-12-24,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
135,1.8949952795938,0.3361046839711655,AZ,2023-12-25,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
136,3.69688785071765,0.3058800842735315,AZ,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1
137,1.79976125172713,0.3201208141642985,AZ,2023-12-27,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1
138,0.969851819307001,0.31216345223977,AZ,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
139,0.706285501306431,0.3400994004854715,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
140,0.507697432952992,0.1154738939630135,AZ,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
141,0.987002838724638,0.169108855732546,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
142,2.36860411584972,0.3024444735697215,AZ,2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
143,2.73696615713681,0.302880999997438,AZ,2024-01-02,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
144,0.980937382054072,0.321233178533721,AZ,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
145,0.821555797140766,0.229015214917916,AZ,2024-01-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
146,0.395796473845546,0.2382736887374035,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
147,0.933819856089701,0.1244081662192045,AZ,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
148,1.18115987288642,0.04886981087560935,AZ,2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
149,1.28317506428263,0.1650154871313755,AZ,2024-01-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
150,1.30917215075297,0.184934649380847,AZ,2024-01-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
151,0.183890057376185,0.0343274301675645,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,2.03661820898945,0.3401760614876195,AZ,2024-01-11,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
153,0.922325014091683,0.2239689426095485,AZ,2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
154,0.818053657393145,0.156295646273271,AZ,2024-01-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
155,2.25829765083692,0.2535378663067245,AZ,2024-01-14,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
156,2.34784686505535,0.174847470331561,AZ,2024-01-15,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0
157,0.0960231645735037,0.01683190839908325,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,1.62753799013678,0.181411592982114,AZ,2024-01-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
159,0.868308222131576,0.225015971772409,AZ,2024-01-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
160,0.208224391848552,0.0119432396470634,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,0.678891219474076,0.212114820256578,AZ,2024-01-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
162,2.93835795691663,0.208498292822483,AZ,2024-01-21,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
163,1.11425069295654,0.0576274354067795,AZ,2024-01-22,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
164,0.993968541997504,0.074575901538803,AZ,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
165,2.84109601252841,0.353169020927112,AZ,2024-01-24,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1
166,0.0691160840523062,0.00642195507326955,AZ,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.17119930017172,0.4568805880912885,AZ,2024-01-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
168,1.54185574778583,0.1329400575131655,AZ,2024-01-27,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
169,0.722615947089355,0.2645773590564645,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
170,1.99365703506667,0.316256182907004,CA,2023-12-18,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
171,1.63068253304765,0.3175686215595735,CA,2023-12-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
172,1.92939347891139,0.3447112649731365,CA,2023-12-20,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
173,6.18930449472918,0.332204166300636,CA,2023-12-21,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
174,2.03230532412868,0.26205895192074,CA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
175,0.621254554407523,0.2757794844477135,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
176,1.70524679666539,0.2310413641165255,CA,2023-12-24,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
177,0.851032820802862,0.4068702370134415,CA,2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
178,1.86239134715024,0.2834779044439775,CA,2023-12-26,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
179,3.35082277808445,0.380542800166531,CA,2023-12-27,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
180,1.82290261764106,0.236639962636545,CA,2023-12-28,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
181,2.25144154400377,0.224501806484122,CA,2023-12-29,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
182,1.19898936832079,0.332837123180379,CA,2023-12-30,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
183,0.314377106860091,0.0691948171017855,CA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184,0.375745644313568,0.2365031511259665,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185,1.64311571424378,0.279312695012188,CA,2024-01-02,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1
186,1.79620433179996,0.249614686503944,CA,2024-01-03,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0
