...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
80,1.89481485249523,0.1890944394986825,AL,2022-08-30,1,0,1,0,0,1,1,0
81,2.4942239753163302,0.2504458553784915,AL,2022-08-31,0,0,1,1,0,0,1,1
82,0.490276412740595,0.073178892010688,AL,2022-09-01,1,1,1,1,0,0,1,1
83,0.463950148169398,0.0865595155983325,AL,2022-09-02,1,1,1,1,0,0,1,1
84,1.87118222682593,0.237464111310586,AL,2022-09-03,0,0,1,1,0,0,1,1
85,1.16353110609489,0.197984416011483,AR,2022-07-24,1,1,1,0,1,0,1,0
86,1.07306752992675,0.1300540432113915,AR,2022-07-25,1,1,1,1,1,0,0,0
87,1.55095538375779,0.137377078661717,AR,2022-07-26,1,1,1,0,0,0,1,0
88,1.35103383746373,0.101453728305484,AR,2022-07-27,1,1,1,1,0,0,1,1
89,1.02144825204537,0.0909740574056655,AR,2022-07-28,1,1,1,1,0,0,1,1
90,1.58949547748003,0.155319056274451,AR,2022-07-29,1,1,1,0,0,0,0,0
91,2.00298441499387,0.2351881823577385,AR,2022-07-30,1,0,1,0,0,0,0,0
92,0.726535784950611,0.0875370809670005,AR,2022-07-31,1,1,1,1,0,0,0,1
93,3.38978462250924,0.078502960811635,AR,2022-08-01,0,0,1,1,0,0,0,0
94,3.37464023786548,0.0601527961771945,AR,2022-08-02,0,0,1,1,0,0,0,0
95,4.97895940510936,0.0601665308726805,AR,2022-08-03,0,0,1,1,0,0,1,0
96,2.25372191128594,0.1600870568898485,AR,2022-08-04,0,1,1,1,0,0,0,1
97,0.996863287497597,0.11340693762710401,AR,2022-08-05,1,1,1,0,0,0,1,0
98,2.23424666686166,0.3253943454716695,AR,2022-08-06,0,0,1,1,0,0,1,1
99,1.3465645891947,0.0744411560784865,AR,2022-08-07,1,0,1,1,0,0,0,1
100,1.9596852408734,0.1829835990819405,AR,2022-08-08,1,0,0,1,0,0,0,0
101,0.996432625855837,0.1056414281872415,AR,2022-08-09,1,1,1,1,0,0,1,0
102,1.7298953957778,0.1507970618376165,AR,2022-08-10,1,1,0,1,0,1,0,0
103,1.77733996567023,0.1432714037415485,AR,2022-08-11,1,1,1,0,0,0,0,0
104,0.836508397916631,0.09579448040786,AR,2022-08-12,1,1,1,1,0,0,1,1
105,1.48276146336594,0.192280101206293,AR,2022-08-13,0,1,1,1,0,0,1,1
106,0.346603034932075,0.03565810710384915,AR,2022-08-14,1,1,1,1,0,0,1,0
107,1.4499565217135,0.1374672121889555,AR,2022-08-15,1,1,1,1,0,0,0,1
108,4.40889473911003,0.0415875629347363,AR,2022-08-16,0,0,1,1,0,0,1,1
109,2.31547952980638,0.0700923341534525,AR,2022-08-17,0,0,1,1,1,1,1,1
110,2.13853445681765,0.088764888734975,AR,2022-08-18,0,0,1,1,0,0,1,0
111,1.17905952822678,0.236530407675946,AR,2022-08-19,1,1,1,0,0,0,1,1
112,2.14852325385105,0.0578935930666955,AR,2022-08-20,0,0,1,1,0,0,1,1
113,0.963268989140229,0.1867350380147905,AR,2022-08-21,1,1,1,0,0,0,1,0
114,1.48445989451295,0.1806416166380665,AR,2022-08-22,1,1,1,1,0,0,1,0
115,6.4947491911119,0.0937295767177775,AR,2022-08-23,0,0,1,1,0,0,1,1
116,3.39954001729828,0.149298911939653,AR,2022-08-24,0,1,1,0,0,0,1,0
117,1.8325307663677,0.1615273133149265,AR,2022-08-25,1,1,1,1,0,0,1,1
118,2.62193652255406,0.127191212508422,AR,2022-08-26,0,0,1,1,0,0,1,1
119,3.17470124267182,0.1227422532660365,AR,2022-08-27,0,0,1,1,0,0,1,0
120,1.14426747573819,0.2074515513118715,AR,2022-08-28,1,1,1,1,0,0,1,1
121,4.32446622622611,0.171822035066049,AR,2022-08-29,1,1,1,1,0,0,1,0
122,6.04285839892422,0.1710464197315245,AR,2022-08-30,0,0,1,1,0,0,0,0
123,3.56094375992703,0.2075093693008855,AR,2022-08-31,1,1,1,0,0,0,1,0
124,3.23491396950283,0.198686623685245,AR,2022-09-01,1,1,1,1,0,0,1,1
125,1.17235486262978,0.2528614592802005,AR,2022-09-02,1,1,1,0,0,0,1,0
126,1.65215099204859,0.1963925586566665,AR,2022-09-03,0,0,1,1,0,0,1,1
127,0.928173619144256,0.1481969666944355,AZ,2022-07-24,1,1,1,1,0,0,0,1
128,2.11907327711501,0.1273229317446725,AZ,2022-07-25,1,1,0,1,0,0,0,1
129,1.35780406502891,0.1199453941340745,AZ,2022-07-26,1,1,1,1,0,0,0,0
130,1.82455852598863,0.134706368374748,AZ,2022-07-27,1,1,1,1,0,0,0,0
131,1.61238783285506,0.0776222461982305,AZ,2022-07-28,0,0,1,1,1,0,1,0
132,4.46313548589486,0.179877257197457,AZ,2022-07-29,0,0,1,1,0,0,0,0
133,1.19433452331302,0.1367377138219125,AZ,2022-07-30,1,1,0,1,0,0,0,0
134,2.38736231334483,0.059665321544002,AZ,2022-07-31,0,0,1,1,0,0,1,1
135,5.02466775296311,0.2445330396131545,AZ,2022-08-01,1,0,0,1,0,0,0,1
136,2.40694941835337,0.1186623877396065,AZ,2022-08-02,1,1,1,1,0,0,0,0
137,4.52841183823304,0.23268797810718,AZ,2022-08-03,0,0,1,0,0,0,0,0
138,0.96390562397059,0.1045269384764855,AZ,2022-08-04,1,1,1,1,0,0,1,0
139,1.74913083595219,0.0950798187063705,AZ,2022-08-05,1,0,1,1,0,0,0,1
140,1.72776740494049,0.1070122331613445,AZ,2022-08-06,1,1,1,1,0,0,1,0
141,2.36742572463581,0.1410793565468175,AZ,2022-08-07,0,1,0,0,0,0,0,0
142,5.44604669191207,0.0638834202694435,AZ,2022-08-08,0,0,1,1,0,0,1,0
143,10.3098359955446,0.0850305698177835,AZ,2022-08-09,0,0,1,0,0,0,0,0
144,1.88277764594051,0.1247148377058095,AZ,2022-08-10,1,1,1,1,0,0,1,0
145,2.72903033608648,0.110970087509663,AZ,2022-08-11,0,0,1,1,0,0,1,0
146,4.73469889758225,0.0946989848370145,AZ,2022-08-12,0,0,1,1,1,1,0,0
147,3.51488916159978,0.0784744530087405,AZ,2022-08-13,0,0,0,1,0,0,0,1
148,2.97741796348803,0.0997287309047005,AZ,2022-08-14,0,0,1,1,1,0,1,0
149,8.83444185251525,0.1352670356236705,AZ,2022-08-15,0,0,1,0,0,0,1,0
150,12.3822785132023,0.0797194853833935,AZ,2022-08-16,0,0,1,1,0,0,1,0
151,8.65245560453284,0.1128557944954055,AZ,2022-08-17,0,0,1,1,0,0,1,1
152,2.0105397117748,0.1550591429328135,AZ,2022-08-18,1,1,1,1,1,1,1,1
153,3.7871771270164,0.128413644818902,AZ,2022-08-19,0,0,1,1,0,0,1,1
154,3.23222971250934,0.114687972790557,AZ,2022-08-20,0,0,1,1,0,0,1,1
155,2.88423840788628,0.192645351691314,AZ,2022-08-21,0,1,1,0,0,0,1,0
156,13.2791047100268,0.1570864350693475,AZ,2022-08-22,0,0,1,1,0,0,1,0
157,12.5498964519465,0.1436443164601695,AZ,2022-08-23,0,0,1,1,0,0,1,1
158,5.51445871065627,0.1934679020768225,AZ,2022-08-24,0,0,1,1,0,0,1,1
159,3.26730573958986,0.18344426309941,AZ,2022-08-25,0,0,1,1,0,0,1,1
160,10.2998412180879,0.219971544165458,AZ,2022-08-26,0,0,1,0,0,0,1,0
161,10.1519697274209,0.2204443406099875,AZ,2022-08-27,0,0,1,1,0,0,1,1
162,18.0000935990309,0.2437688106192085,AZ,2022-08-28,0,0,1,1,0,0,1,1
163,32.6027143197162,0.268663622226393,AZ,2022-08-29,0,0,1,1,0,0,1,0
164,17.1500986579543,0.2914407286464895,AZ,2022-08-30,0,0,1,1,0,0,1,1
165,17.4274461003213,0.3554614412367425,AZ,2022-08-31,0,0,1,0,0,0,1,0
166,13.5779421809817,0.365448473822923,AZ,2022-09-01,0,0,1,0,0,0,1,0
167,15.1098751840129,0.418306993619179,AZ,2022-09-02,0,0,1,0,0,0,1,0
168,10.8699596411747,0.4553323113861715,AZ,2022-09-03,0,0,1,1,0,0,1,1
169,6.75829776130466,0.1499002641981285,CA,2022-07-24,0,0,1,1,1,0,0,0
170,14.8388420108374,0.150543002933031,CA,2022-07-25,0,0,1,0,0,0,0,0
171,10.0327104902337,0.1214387442426705,CA,2022-07-26,0,0,1,0,0,0,0,0
172,9.56189170772406,0.1484291365005725,CA,2022-07-27,0,0,1,1,0,0,1,0
173,8.05131758185885,0.0903956351298555,CA,2022-07-28,0,0,1,1,0,0,0,0
174,2.63139457653988,0.122760297911187,CA,2022-07-29,1,1,1,1,0,0,0,1
175,2.72472274610622,0.108800701019883,CA,2022-07-30,1,1,1,1,0,0,0,0
176,3.98805050673649,0.114272253077753,CA,2022-07-31,1,1,1,1,0,0,0,0
177,13.2159277724577,0.094109337675466,CA,2022-08-01,0,0,0,1,0,0,1,1
178,8.43753489166938,0.098369991676703,CA,2022-08-02,0,0,0,0,0,0,0,0
179,9.34744394723695,0.1358122324845205,CA,2022-08-03,0,0,0,0,0,0,0,0
180,7.18640649631148,0.120586138178171,CA,2022-08-04,0,0,0,1,0,0,0,0
181,2.31421955097611,0.1211133866909215,CA,2022-08-05,1,1,0,1,0,0,0,1
182,3.81726601641738,0.1214907980808965,CA,2022-08-06,0,0,1,1,0,0,1,0
183,6.43228021868987,0.071698774094194,CA,2022-08-07,0,0,0,1,0,0,0,0
184,10.2513717285622,0.138502971996837,CA,2022-08-08,0,0,1,1,0,0,0,1
185,2.47068435393972,0.0959632964027625,CA,2022-08-09,1,1,1,1,0,0,0,0
186,4.1158340456097,0.091727023883501,CA,2022-08-10,1,1,0,1,0,0,0,1
187,4.48081206929811,0.1019090262314835,CA,2022-08-11,0,1,0,0,0,0,0,1
188,5.09229935637588,0.08836679530469,CA,2022-08-12,1,0,1,1,0,0,0,0
189,4.729052223695,0.097857912854396,CA,2022-08-13,0,1,0,0,0,0,0,0
190,7.5443471512814,0.0781167758469225,CA,2022-08-14,0,0,1,0,0,0,0,1
191,6.75631820023027,0.089586037701189,CA,2022-08-15,0,0,1,1,0,0,1,0
192,9.92981399579842,0.0803401878046525,CA,2022-08-16,0,0,1,1,0,0,0,0
193,5.44989596901796,0.095357879219248,CA,2022-08-17,0,1,0,0,0,0,0,0
194,10.5141614645124,0.0662177094904295,CA,2022-08-18,0,0,1,1,0,0,1,1
195,6.73720357329897,0.0775922102713015,CA,2022-08-19,0,0,1,1,0,0,1,0
196,10.5829752213262,0.0701378329700295,CA,2022-08-20,0,0,1,1,0,0,0,0
197,5.66217052991353,0.0985380720816235,CA,2022-08-21,0,1,0,0,0,0,0,0
198,29.5586006595176,0.0693120444467355,CA,2022-08-22,0,0,0,0,0,0,0,0
199,9.9654159306479,0.081552541029434,CA,2022-08-23,0,0,1,1,0,0,0,0
200,20.0857262087263,0.0701997563108345,CA,2022-08-24,0,0,1,0,0,0,0,0
201,14.9009191201074,0.04844225506837595,CA,2022-08-25,0,0,1,1,0,0,0,1
202,9.17834552325501,0.080671634849598,CA,2022-08-26,0,0,1,0,0,0,0,0
203,3.88580496972621,0.108980582573813,CA,2022-08-27,1,1,1,0,0,0,0,0
204,19.507255911387,0.0773163811560675,CA,2022-08-28,0,0,1,1,0,0,0,0
205,31.430928997797,0.073318123337629,CA,2022-08-29,0,0,1,0,0,0,0,0
206,13.7725706498731,0.087258846387832,CA,2022-08-30,0,0,1,0,0,0,1,0
207,7.3587264866922,0.102650379935918,CA,2022-08-31,0,0,1,0,0,0,0,0
208,12.0280806477766,0.0758142741919235,CA,2022-09-01,0,0,1,1,0,0,1,0
209,7.66231275397942,0.0976219451576835,CA,2022-09-02,0,0,1,0,0,0,0,0
210,8.07708990834251,0.0839292264563695,CA,2022-09-03,0,0,1,1,0,0,0,1
211,0.550543572973756,0.131822872240016,CO,2022-07-24,1,1,1,1,1,1,1,1
212,2.07694284652096,0.155150444791709,CO,2022-07-25,0,1,1,1,0,1,0,1
213,0.770028225029563,0.0870006210494245,CO,2022-07-26,1,1,1,1,0,0,1,1
214,0.787611285067704,0.108794110706226,CO,2022-07-27,1,1,1,1,0,1,0,1
215,1.44613420062191,0.1720013105687915,CO,2022-07-28,1,0,1,1,0,0,0,0
216,1.38284866756995,0.0454802127434231,CO,2022-07-29,1,0,1,1,0,0,1,1
217,0.634112377690626,0.06024559373815,CO,2022-07-30,1,1,1,1,0,0,1,1
218,0.800266617460824,0.139272464680293,CO,2022-07-31,1,1,0,1,1,0,0,1
219,2.58208496082678,0.1855345126360415,CO,2022-08-01,0,0,1,1,0,0,1,1
220,0.969369804020521,0.0942625587898885,CO,2022-08-02,1,1,1,0,1,0,1,0
221,0.52311407582766,0.056319128156076,CO,2022-08-03,1,1,1,1,0,0,0,1
222,1.03632915321287,0.1419779575075075,CO,2022-08-04,1,1,0,1,1,0,0,1
223,0.309768148829372,0.0827943366865055,CO,2022-08-05,1,1,1,1,1,1,1,1
224,0.321132841094013,0.076466656366186,CO,2022-08-06,1,1,1,1,0,0,1,1
225,0.388154253234628,0.111715111201504,CO,2022-08-07,1,1,1,1,0,0,1,1
226,0.908446477909246,0.10769419985704,CO,2022-08-08,1,1,1,1,0,0,1,1
227,0.708857043622964,0.1121821387794335,CO,2022-08-09,1,1,1,1,0,0,1,1
228,6.21020330754267,0.192586981282479,CO,2022-08-10,1,0,0,1,1,0,0,1
229,1.28303658932187,0.0465949682480096,CO,2022-08-11,0,1,0,1,0,0,0,1
230,2.07638368581639,0.1648417554550675,CO,2022-08-12,0,0,0,1,0,0,0,1
231,0.363388276578873,0.0833995603169095,CO,2022-08-13,1,1,1,1,1,1,1,1
232,0.178881337876703,0.00384937503934799,CO,2022-08-14,1,1,1,1,1,1,1,1
233,0.340161693648484,0.0664726299730795,CO,2022-08-15,1,1,1,1,1,1,1,1
234,0.526512509953777,0.00340770000250401,CO,2022-08-16,1,1,1,1,1,1,1,1
235,0.496969549813098,0.1017551345838045,CO,2022-08-17,1,1,1,1,0,0,1,1
236,0.892187695837457,0.101934531306172,CO,2022-08-18,1,1,1,1,0,0,1,1
237,2.47226597614691,0.2090011395830025,CO,2022-08-19,0,0,1,1,0,0,1,1
238,1.60445816170994,0.2329294425601275,CO,2022-08-20,1,0,1,0,0,0,1,0
239,0.945166318723617,0.0971963156408455,CO,2022-08-21,1,1,1,1,0,0,1,1
240,7.03304110338424,0.2768876359456185,CO,2022-08-22,0,0,1,1,0,0,1,1
241,0.0765825635930476,0.002290288805456665,CO,2022-08-23,1,1,1,1,1,1,1,1
242,0.289178869344499,0.002173937046856785,CO,2022-08-24,1,1,1,1,1,1,1,1
243,1.42832478390772,0.141943100573523,CO,2022-08-25,0,0,1,1,0,0,1,1
244,1.20413597114246,0.109191129278584,CO,2022-08-26,0,0,1,1,0,0,1,1
245,0.577580715497445,0.0849200096407325,CO,2022-08-27,1,1,1,1,0,0,1,1
246,0.0438663878359918,0.001790432477978015,CO,2022-08-28,1,1,1,1,1,1,1,1
247,0.53605178046962,0.0722758783042165,CO,2022-08-29,1,1,1,1,0,0,1,1
248,0.201795295595564,0.00164062735703846,CO,2022-08-30,1,1,1,1,1,1,1,1
249,0.145064040588028,0.001574651073272825,CO,2022-08-31,1,1,1,1,1,1,1,1
250,0.0121193143973075,0.00151411278134499,CO,2022-09-01,1,1,1,1,1,1,1,1
251,0.722707110385388,0.104090495737807,CO,2022-09-02,1,1,1,1,0,0,1,1
252,0.0913510349941297,0.001407975077707885,CO,2022-09-03,1,1,1,1,1,1,1,1
253,1.3161452036842,0.1085552099326705,CT,2022-07-24,1,1,1,1,0,0,1,1
254,1.52819249626308,0.1655214348514105,CT,2022-07-25,1,1,1,1,0,0,0,0
255,2.6192376165814,0.183583090529391,CT,2022-07-26,1,0,1,0,0,0,1,0
256,1.28779779270394,0.142931215348048,CT,2022-07-27,1,1,0,1,1,0,0,1
257,1.74715230042438,0.1637659067508245,CT,2022-07-28,0,1,1,1,0,0,1,1
258,1.42404820025815,0.1723184742855295,CT,2022-07-29,1,1,0,1,0,0,1,1
259,1.04940922771488,0.1008153043099355,CT,2022-07-30,1,1,1,0,0,0,1,1
260,0.836381573510256,0.1305293069399565,CT,2022-07-31,1,1,1,0,0,0,1,0
261,3.44044282625881,0.0171368334935761,CT,2022-08-01,0,0,1,1,0,0,0,1
262,0.98542722182501,0.095212617860683,CT,2022-08-02,1,1,1,1,0,0,0,1
263,1.91143164010643,0.0687954413381805,CT,2022-08-03,1,0,1,1,1,0,0,0
264,1.07417060971565,0.120079332309938,CT,2022-08-04,1,1,1,1,0,0,1,1
265,1.02455223226819,0.117246321859827,CT,2022-08-05,1,1,1,1,0,0,1,1
266,2.6968808191321,0.16108350047288,CT,2022-08-06,0,0,1,1,0,0,0,1
267,2.38748879109267,0.165034325564128,CT,2022-08-07,0,0,1,1,0,0,1,0
268,0.951090588244275,0.105775857259737,CT,2022-08-08,1,1,1,1,0,1,0,1
269,0.795041853256055,0.1126286050878235,CT,2022-08-09,1,1,1,1,1,0,0,1
270,1.27313163444562,0.084039750428447,CT,2022-08-10,1,1,0,1,0,0,0,0
271,1.07905294559183,0.104987053422822,CT,2022-08-11,1,1,1,1,0,0,0,1
272,0.851274695926318,0.119083831533284,CT,2022-08-12,1,1,1,1,1,0,1,0
273,1.6446045307584,0.0817068436332135,CT,2022-08-13,0,1,1,1,0,0,0,0
274,1.63825359318335,0.170709391290956,CT,2022-08-14,0,0,1,1,0,0,1,0
275,0.550648438257371,0.0924168161379105,CT,2022-08-15,1,1,1,1,0,0,1,0
276,1.52573473377993,0.136129050466716,CT,2022-08-16,1,1,1,1,0,0,0,0
277,0.990609924120138,0.117395168581332,CT,2022-08-17,1,1,1,1,0,0,1,1
278,0.891792365898179,0.089337254943701,CT,2022-08-18,1,1,1,1,0,0,1,0
279,3.39444619167583,0.1819364837853295,CT,2022-08-19,0,0,1,0,0,0,1,0
280,2.72568516904538,0.2127330528809375,CT,2022-08-20,0,0,1,1,0,0,1,1
281,0.874837829427669,0.1070644382432055,CT,2022-08-21,1,1,1,1,0,0,1,1
282,3.3614911669511,0.073995111242384,CT,2022-08-22,0,0,1,1,0,0,1,0
283,1.44951802100553,0.096510690481002,CT,2022-08-23,1,1,1,0,0,0,1,1
284,1.03246291273842,0.212932939538561,CT,2022-08-24,0,1,1,1,0,0,1,1
285,1.09417086900231,0.1212484733998955,CT,2022-08-25,1,1,1,0,0,1,1,0
286,2.43487786786039,0.096947308857485,CT,2022-08-26,0,1,1,1,0,0,1,0
287,1.2571463886613,0.13604174118783,CT,2022-08-27,1,1,1,0,0,0,1,0
288,3.15050972977751,0.067347063191679,CT,2022-08-28,0,0,1,1,0,0,1,1
289,1.70314715111121,0.127420215060413,CT,2022-08-29,1,1,1,1,0,0,1,0
290,2.04510790775883,0.182495479342181,CT,2022-08-30,1,1,1,0,1,0,1,0
291,1.26997006684458,0.1497600662787625,CT,2022-08-31,1,1,1,1,0,0,1,0
292,1.14466940628933,0.164677967003097,CT,2022-09-01,1,1,1,1,0,0,1,1
293,1.10542654081115,0.1487856064968235,CT,2022-09-02,1,1,1,1,0,0,1,0
294,1.36398824454548,0.1625015345555075,CT,2022-09-03,1,1,1,1,0,0,0,0
295,1.29579526113279,0.1836754446567545,DC,2022-07-24,0,1,1,0,1,0,0,1
296,0.395166985029899,0.02431190652673035,DC,2022-07-25,1,1,1,1,0,0,1,1
297,0.379198001242483,0.02296679155811045,DC,2022-07-26,1,1,1,1,0,0,1,1
298,1.41700988752306,0.236363897274644,DC,2022-07-27,0,1,1,1,0,0,1,1
299,0.422612379627858,0.100863491947188,DC,2022-07-28,1,1,1,1,0,0,1,1
300,0.608930900032921,0.165370727079719,DC,2022-07-29,1,1,1,1,1,1,1,1
301,0.328447893440447,0.1236427061745205,DC,2022-07-30,1,1,1,1,0,0,1,1
302,0.888341125480455,0.0176799387540083,DC,2022-07-31,1,1,1,1,0,0,1,1
303,0.614913252246626,0.1663012801825195,DC,2022-08-01,1,1,1,1,0,0,1,1
304,2.69523873143032,0.2512849370067795,DC,2022-08-02,0,0,1,1,0,0,1,1
305,3.24582322848589,0.3942259032923905,DC,2022-08-03,0,0,1,1,0,0,1,1
306,0.588517557300672,0.0147848642688224,DC,2022-08-04,1,1,1,1,1,1,1,1
307,1.78054187939182,0.52541517559539,DC,2022-08-05,0,0,1,1,0,0,1,1
308,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
309,0.331753569367012,0.110045893736887,DC,2022-08-07,1,1,1,1,1,1,1,1
