"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI"
"21",NA,NA,"AK",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.0724701718320347,0.369873679028233,"AK",2022-10-24,1,1,1,1,1,1,1,1,0,1,0,1
"24",NA,NA,"AK",2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.913712266828002,0.622138822035831,"AK",2022-10-30,1,1,1,1,0,1,1,1,0,1,0,1
"30",NA,NA,"AK",2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.303832427016072,0.537696292746231,"AK",2022-11-02,1,1,1,1,1,1,1,1,0,1,0,1
"33",NA,NA,"AK",2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.228217037917815,0.0487168288402085,"AL",2022-10-02,1,1,1,1,1,1,1,0,0,1,1,1
"44",0.0339930129411638,0.0484465880969953,"AL",2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.114470461674106,0.0479468510133616,"AL",2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
"47",NA,NA,"AL",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.109181850166402,0.0473317670541816,"AL",2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
"50",0.225153481053734,0.0471726956871661,"AL",2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
"51",0.107900314942713,0.0470414611193181,"AL",2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.22046072552992,0.0469413701967115,"AL",2022-10-11,1,1,1,1,1,1,1,0,0,1,1,1
"53",2.13855121715343,0.815985850768393,"AL",2022-10-12,1,1,0,1,0,1,1,1,1,0,0,1
"54",0.396452818971898,0.326806344258839,"AL",2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
"55",0.346281436566318,0.0468657467730681,"AL",2022-10-14,1,1,1,1,1,1,1,1,0,1,0,1
"56",0.0307499242569189,0.0469298574717146,"AL",2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
"57",0.864458032776418,0.371731600582646,"AL",2022-10-16,1,1,1,0,1,1,1,1,0,0,1,1
"58",1.02482354334679,0.857393751026854,"AL",2022-10-17,1,1,1,0,1,1,1,1,0,0,1,1
"59",0.0313535671721393,0.0474635432739968,"AL",2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
"60",0.110570170998678,0.0477764874864895,"AL",2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
"61",0.030712164753141,0.0481693625164346,"AL",2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
"62",0.0348523315210402,0.048650881842632,"AL",2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1
"63",0.0332657536107723,0.0492307669073198,"AL",2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
"64",0.114236188250445,0.0499198817194372,"AL",2022-10-23,1,1,1,1,1,1,1,1,0,1,0,1
"65",0.0321883350091238,0.0507303825372899,"AL",2022-10-24,1,1,1,1,1,1,1,1,0,1,0,1
"66",0.11049983099448,0.0516758824010505,"AL",2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1
"67",1.22168922900494,0.777623069992956,"AL",2022-10-26,1,1,0,1,0,1,1,0,1,1,0,1
"68",2.25189919866406,1.62116908373423,"AL",2022-10-27,1,1,0,0,1,1,1,1,0,0,1,1
"69",NA,NA,"AL",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.880817961155267,0.790232949186859,"AL",2022-10-29,1,1,1,1,0,1,1,1,0,1,0,1
"71",0.795300261651268,0.746881668767835,"AL",2022-10-30,1,0,1,1,1,1,1,0,0,1,1,1
"72",0.633571850259496,0.347843817555389,"AL",2022-10-31,1,1,1,1,1,1,1,1,0,0,1,1
"73",0.989313022567262,0.619251698621117,"AL",2022-11-01,1,1,1,1,1,1,1,0,0,1,1,1
"74",0.719892294473823,0.531417251914903,"AL",2022-11-02,1,1,1,1,0,1,1,1,1,0,0,1
"75",2.76177506624922,0.976640236603699,"AL",2022-11-03,1,0,0,1,0,1,1,0,0,0,0,1
"76",1.03794019443115,1.42402558033431,"AL",2022-11-04,1,1,0,1,0,1,1,1,0,1,0,1
"77",1.09888403084593,1.53962742665069,"AL",2022-11-05,1,1,0,0,1,1,1,1,0,0,1,1
"78",1.02826902427273,1.38178440257839,"AL",2022-11-06,1,1,0,1,0,1,1,0,1,1,0,1
"79",1.37440823755726,0.595250745749291,"AL",2022-11-07,1,1,1,1,0,1,1,1,0,1,0,1
"80",0.159164002915911,0.0916094107820645,"AL",2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
"81",1.06001607771162,0.720283637887391,"AL",2022-11-09,1,1,1,1,1,1,1,0,0,1,1,1
"82",2.021011593163,0.609662583040669,"AL",2022-11-10,1,1,1,1,0,1,1,1,1,0,0,1
"83",0.964886588688717,1.256395093294,"AL",2022-11-11,1,1,1,1,0,1,1,1,0,1,0,1
"84",0.629098625898696,0.4892135057284,"AL",2022-11-12,1,1,1,1,0,1,1,1,0,1,0,1
"85",0.286168786217398,0.0228481409169346,"AR",2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
"86",1.39463974742585,0.361256788585589,"AR",2022-10-03,1,0,0,1,1,1,1,0,0,1,1,1
"87",0.99802801869557,0.392365733468967,"AR",2022-10-04,1,1,1,1,0,1,1,1,0,1,0,1
"88",2.30843467184845,0.0222958209328042,"AR",2022-10-05,1,0,0,1,1,1,1,0,0,1,1,1
"89",0.283340444636672,0.0221256555898513,"AR",2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
"90",1.84451581661713,0.386108517710397,"AR",2022-10-07,1,1,0,1,1,0,1,0,0,1,1,0
"91",0.419617392380311,0.286875491550789,"AR",2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
"92",0.117702551888742,0.0216833186599469,"AR",2022-10-09,1,1,1,1,1,1,1,0,0,1,1,1
"93",0.436934376642812,0.0215661076823701,"AR",2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.558424635894104,0.198768410068677,"AR",2022-10-11,1,1,1,1,1,1,1,0,0,1,1,1
"95",0.512739304187802,0.340842784091077,"AR",2022-10-12,1,1,1,1,1,1,1,0,0,1,1,1
"96",0.436081063001836,0.287784142044066,"AR",2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
"97",0.621110968569939,0.421289140888554,"AR",2022-10-14,1,1,1,1,1,1,1,0,0,1,1,1
"98",0.750018281578236,0.554963694194724,"AR",2022-10-15,1,0,1,1,1,1,1,1,1,1,1,1
"99",0.619692315882094,0.421805677608237,"AR",2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
"100",1.71298325508828,0.514638704228286,"AR",2022-10-17,1,0,0,1,0,1,1,0,0,1,0,1
"101",0.979499224428432,0.180727793682476,"AR",2022-10-18,1,1,1,0,1,1,1,0,0,0,1,1
"102",0.938112895941195,0.823007743441998,"AR",2022-10-19,1,0,0,1,1,1,1,0,0,1,1,1
"103",0.642616957051912,0.422569866659213,"AR",2022-10-20,1,1,1,1,1,1,1,0,0,1,1,1
"104",1.80729054569116,0.881203644554056,"AR",2022-10-21,0,1,0,0,1,1,0,1,0,0,1,1
"105",0.400936109857046,0.0228392867656975,"AR",2022-10-22,1,1,1,1,1,1,1,0,0,1,1,1
"106",0.0957606423798946,0.0233477723900346,"AR",2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1
"107",3.55849647052761,0.493441491153157,"AR",2022-10-24,1,0,0,1,0,1,1,0,0,1,0,1
"108",3.44848332491173,0.518346331618438,"AR",2022-10-25,0,1,0,1,0,1,0,1,0,1,0,1
"109",0.674050229832175,0.422911935867704,"AR",2022-10-26,1,1,1,1,1,1,1,0,0,1,1,1
"110",0.519239154587781,0.290791884154012,"AR",2022-10-27,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.0938228080345675,0.0278037503954968,"AR",2022-10-28,1,1,1,1,1,1,1,1,0,1,0,1
"112",0.155581558663787,0.029217070706074,"AR",2022-10-29,1,1,1,1,1,1,0,1,0,1,1,1
"113",1.65227180722541,0.822412307772594,"AR",2022-10-30,0,1,0,1,1,1,0,0,0,1,0,1
"114",3.34477748711634,0.597148640378631,"AR",2022-10-31,1,0,0,1,0,1,1,0,0,1,0,1
"115",2.51648893825473,0.824679279712929,"AR",2022-11-01,1,1,0,1,0,1,1,0,0,1,0,1
"116",3.03935363037502,0.372771460908765,"AR",2022-11-02,1,0,0,1,1,1,1,0,0,1,1,1
"117",1.1990631143211,0.268923548553035,"AR",2022-11-03,1,1,1,0,0,1,1,1,0,0,0,1
"118",2.10547947524755,0.809415456515644,"AR",2022-11-04,1,1,0,1,0,1,1,1,0,1,0,1
"119",1.75203268026408,0.650153140354803,"AR",2022-11-05,1,0,0,1,1,1,1,0,0,1,1,1
"120",1.96203672809433,1.53706375374694,"AR",2022-11-06,1,0,0,1,0,1,1,0,0,1,0,1
"121",0.0975800532866019,0.057717182846542,"AR",2022-11-07,1,1,1,1,1,1,1,0,0,1,1,1
"122",2.49410512275698,0.598846467432036,"AR",2022-11-08,1,0,0,0,0,1,1,0,0,0,1,1
"123",0.83143261099916,0.34660264674773,"AR",2022-11-09,1,1,1,1,0,1,1,1,0,1,0,1
"124",0.346221937890522,0.0780398875007965,"AR",2022-11-10,1,1,1,1,1,1,1,1,0,1,0,0
"125",0.0516356976337458,0.0866309445096649,"AR",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
"126",0.0156520065560688,0.0962361752202794,"AR",2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
"127",2.57466629382015,0.556689370614449,"AZ",2022-10-02,1,1,0,1,0,1,0,0,0,1,1,1
"128",1.76059598065697,0.342875205090141,"AZ",2022-10-03,1,1,1,0,1,1,1,0,1,1,0,0
"129",1.33863786597106,0.360268312731785,"AZ",2022-10-04,1,0,1,1,1,1,1,0,0,1,0,1
"130",1.67280710094491,0.171090741297556,"AZ",2022-10-05,1,1,0,1,0,1,1,1,0,1,0,1
"131",1.21067000699239,0.231584447276923,"AZ",2022-10-06,1,1,1,1,0,1,1,0,0,1,0,1
"132",0.951448579985011,0.268986821557192,"AZ",2022-10-07,1,1,1,1,1,1,1,0,0,1,0,1
"133",1.96360436672784,0.635384054319491,"AZ",2022-10-08,1,0,0,1,1,1,1,1,1,0,0,1
"134",0.44466960072179,0.252139408704993,"AZ",2022-10-09,1,1,1,1,1,1,1,1,0,1,0,1
"135",2.56215781734048,0.310115685657636,"AZ",2022-10-10,1,0,1,1,1,1,1,0,0,0,0,0
"136",1.99486370813926,0.156854052180719,"AZ",2022-10-11,1,1,0,1,0,1,1,1,0,1,0,1
"137",1.07179741850704,0.369723237528314,"AZ",2022-10-12,1,1,1,1,1,1,1,1,0,1,0,1
"138",1.37665565414489,0.424138918821075,"AZ",2022-10-13,1,1,1,1,0,1,1,0,0,0,0,1
"139",0.714101121897915,0.341415503475777,"AZ",2022-10-14,1,1,1,1,1,1,1,0,0,1,1,1
"140",0.984909621754081,0.214132343224749,"AZ",2022-10-15,1,1,0,1,1,1,1,1,0,1,0,1
"141",0.708551994657479,0.307893158620338,"AZ",2022-10-16,1,1,1,1,1,1,1,1,0,1,0,1
"142",5.90074338784973,0.261587720090277,"AZ",2022-10-17,1,1,0,1,0,1,1,1,0,0,0,1
"143",1.19148917755825,0.426618856256315,"AZ",2022-10-18,1,1,1,1,1,1,1,0,0,1,0,1
"144",2.51036315096092,0.526944852107984,"AZ",2022-10-19,1,1,1,1,0,0,1,0,1,0,0,0
"145",1.48673014081532,0.484236143310342,"AZ",2022-10-20,1,1,1,1,1,1,1,0,0,0,0,1
"146",1.59205980088731,0.318498094827388,"AZ",2022-10-21,1,1,0,1,1,1,1,1,0,1,0,1
"147",0.352231630563602,0.554717220976383,"AZ",2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
"148",1.35605444253858,0.331193666653928,"AZ",2022-10-23,1,1,0,1,1,1,1,1,1,1,1,1
"149",1.21873009253868,0.497133569339455,"AZ",2022-10-24,1,1,1,1,1,1,0,1,0,0,0,1
"150",3.66475339677953,0.584407616123094,"AZ",2022-10-25,0,1,1,0,0,1,0,0,0,0,0,0
"151",2.71921421885607,0.510049355180526,"AZ",2022-10-26,1,1,1,0,1,1,0,0,0,0,0,1
"152",1.97610688517419,0.628067418669103,"AZ",2022-10-27,1,0,1,1,1,1,1,0,0,0,0,1
"153",3.61322473436218,0.512432608424604,"AZ",2022-10-28,1,1,0,1,0,1,1,1,1,0,0,1
"154",2.59682172084694,0.704988763158592,"AZ",2022-10-29,1,0,1,0,1,1,1,0,0,0,1,1
"155",3.59682947354596,0.781838219233219,"AZ",2022-10-30,0,0,1,1,0,1,0,0,0,1,0,1
"156",5.70469665014199,0.644826762706755,"AZ",2022-10-31,1,0,1,0,0,1,1,0,0,0,0,0
"157",5.58551940114063,0.639789370937412,"AZ",2022-11-01,1,1,0,0,0,1,1,0,0,0,0,1
"158",9.16497887803536,0.691033935941486,"AZ",2022-11-02,1,1,0,0,0,0,1,0,0,0,0,0
"159",5.54038420610463,0.743548681686913,"AZ",2022-11-03,1,0,1,0,1,0,1,0,0,0,0,0
"160",5.24568966409555,0.612265714813632,"AZ",2022-11-04,1,1,0,1,0,0,1,0,0,1,0,0
"161",8.87421807398033,0.842546646861601,"AZ",2022-11-05,1,1,0,0,0,0,1,0,0,0,0,0
"162",9.4947738038003,0.844791709560435,"AZ",2022-11-06,1,1,0,1,0,0,1,1,0,0,0,0
"163",19.0521448817343,0.71434093041601,"AZ",2022-11-07,0,1,0,0,0,1,0,1,0,0,0,1
"164",10.5906438081741,0.732280295972241,"AZ",2022-11-08,1,0,0,0,0,0,1,0,0,0,0,0
"165",10.146873292121,0.720525558244767,"AZ",2022-11-09,0,1,1,0,0,0,0,0,0,0,0,0
"166",9.42429299051306,0.745059355499678,"AZ",2022-11-10,1,0,1,0,0,0,1,0,0,0,0,0
"167",20.7088136125011,1.06408437072769,"AZ",2022-11-11,1,0,0,0,0,0,1,0,0,0,0,0
"168",13.1493395319517,0.851592706190908,"AZ",2022-11-12,1,1,0,1,0,0,1,0,0,0,0,0
"169",2.57343822768406,0.286302112387787,"CA",2022-10-02,0,1,1,1,1,1,1,0,0,1,0,1
"170",5.39401290192521,0.264656755440324,"CA",2022-10-03,0,0,1,1,0,1,0,0,0,1,0,0
"171",4.40104019523399,0.271994964267272,"CA",2022-10-04,0,0,1,0,1,0,0,0,1,0,1,0
"172",2.83684790416588,0.270813816008219,"CA",2022-10-05,1,0,1,1,0,1,0,0,0,0,0,1
"173",4.9050633872036,0.338447505685605,"CA",2022-10-06,1,0,1,1,0,1,0,0,0,1,0,1
"174",2.1717892570359,0.322719044794119,"CA",2022-10-07,0,1,1,1,1,1,1,0,0,0,0,0
"175",2.1352683387447,0.288906976707873,"CA",2022-10-08,1,1,1,1,1,1,0,0,0,0,0,1
"176",2.55024956004403,0.308501748317125,"CA",2022-10-09,1,1,1,0,0,1,1,0,0,0,0,0
"177",7.11263497461827,0.272801186242422,"CA",2022-10-10,1,1,0,0,1,1,0,0,0,0,0,0
"178",2.97696941280202,0.369088143878545,"CA",2022-10-11,1,1,1,1,0,1,1,0,0,0,0,1
"179",5.56968527090021,0.414544932154607,"CA",2022-10-12,1,0,0,1,0,1,1,0,0,1,0,1
"180",5.14416115196689,0.410603605386069,"CA",2022-10-13,0,1,1,0,0,1,0,0,0,0,0,0
"181",7.66403752796272,0.404915870529036,"CA",2022-10-14,0,0,1,1,0,0,0,0,0,0,0,0
"182",3.98761508723868,0.368745753344066,"CA",2022-10-15,1,0,0,0,1,1,0,0,0,0,0,1
"183",3.09902454119815,0.384329036919512,"CA",2022-10-16,1,1,1,0,1,1,0,0,0,0,0,0
"184",4.20339322541544,0.420231640327002,"CA",2022-10-17,0,1,1,1,1,1,0,0,0,0,0,1
"185",4.89873113750981,0.503934826512221,"CA",2022-10-18,1,1,0,0,0,1,0,0,1,0,0,1
"186",5.80380026164541,0.516624848369595,"CA",2022-10-19,1,1,0,1,0,1,0,0,1,0,0,0
"187",3.47744758533507,0.450335802576544,"CA",2022-10-20,1,1,0,1,1,1,1,0,0,0,1,0
"188",6.68217294807679,0.397808124134091,"CA",2022-10-21,0,0,0,1,1,1,1,0,0,0,0,1
"189",4.77536218283876,0.488966736756954,"CA",2022-10-22,0,0,1,1,0,1,0,0,0,0,0,0
"190",5.15025545034103,0.509214460253223,"CA",2022-10-23,0,1,0,1,0,0,0,0,0,0,0,0
"191",4.61063090184655,0.563637868336449,"CA",2022-10-24,1,0,1,1,1,0,0,0,0,0,0,0
"192",5.95786560450117,0.550759415194781,"CA",2022-10-25,0,1,1,1,0,1,0,1,0,0,0,0
"193",5.88917601142539,0.556879406384054,"CA",2022-10-26,1,1,0,1,1,1,0,0,0,0,0,1
"194",8.33506417468632,0.557842052190846,"CA",2022-10-27,0,0,0,1,1,1,0,0,0,0,0,0
"195",18.6747297427587,0.490176287641724,"CA",2022-10-28,0,0,0,0,0,1,0,0,0,0,0,0
"196",23.1044258133961,0.558743706628664,"CA",2022-10-29,0,0,0,1,0,0,0,0,0,0,0,0
"197",22.5129281844743,0.614445307584558,"CA",2022-10-30,0,0,0,1,0,0,0,0,0,0,0,0
"198",26.693455399083,0.601529935037588,"CA",2022-10-31,0,0,0,0,1,0,0,0,0,0,0,0
"199",23.0413263563091,0.61542912161287,"CA",2022-11-01,0,1,0,0,0,0,0,0,0,0,0,0
"200",19.2874934519793,0.624559591654324,"CA",2022-11-02,0,1,0,1,0,0,0,0,0,0,0,0
"201",27.5239290770292,0.638746320410837,"CA",2022-11-03,0,0,0,0,0,0,0,0,0,0,0,0
"202",45.0395778362216,0.637371757584399,"CA",2022-11-04,0,0,0,0,0,0,0,0,0,0,0,0
"203",25.3120243811873,0.676922939396829,"CA",2022-11-05,0,1,0,1,0,1,0,0,0,0,0,1
"204",28.5900363278096,0.673404005249617,"CA",2022-11-06,0,1,0,0,0,0,0,0,0,0,0,0
"205",61.9832342102094,0.6874589621268,"CA",2022-11-07,0,1,0,0,0,0,0,0,0,0,0,0
"206",56.5906157515479,0.70518517457579,"CA",2022-11-08,0,1,0,0,0,0,0,0,0,0,0,0
"207",53.7972700388526,0.695306256215101,"CA",2022-11-09,0,0,0,0,0,0,0,0,0,0,0,0
"208",39.4182153020231,0.689131917854206,"CA",2022-11-10,0,1,0,1,1,0,0,0,0,0,0,0
"209",41.0327337447833,0.708179555711299,"CA",2022-11-11,0,1,0,0,0,0,0,0,0,0,0,0
"210",48.8969200813114,0.724399689968436,"CA",2022-11-12,0,1,0,1,0,0,0,0,0,0,0,0
"211",0.311104180809259,0.0432606958965173,"CO",2022-10-02,1,1,1,1,1,1,1,1,0,0,1,1
"212",0.947593715475303,0.160602494410777,"CO",2022-10-03,1,1,1,1,1,1,1,1,0,1,0,1
"213",0.49860068633224,0.0503507111085869,"CO",2022-10-04,1,1,1,1,1,1,1,0,0,1,1,1
"214",0.665166917225978,0.21592289894735,"CO",2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
"215",0.626351323131977,0.23869455411278,"CO",2022-10-06,1,1,1,1,1,1,1,0,1,1,0,1
"216",1.11497982120168,0.544419969856512,"CO",2022-10-07,1,1,1,0,1,1,1,0,0,0,0,1
"217",0.581192076488967,0.420704786647824,"CO",2022-10-08,1,1,1,1,1,1,1,1,0,1,0,1
"218",1.27705808230355,0.966750343279828,"CO",2022-10-09,1,0,0,1,1,1,1,0,0,1,0,1
"219",1.43678709326126,0.474721011208526,"CO",2022-10-10,1,1,1,1,1,1,1,0,0,1,0,1
"220",2.10004443177932,0.517992727926852,"CO",2022-10-11,1,1,0,0,1,1,1,0,0,0,1,1
"221",1.06721921825759,0.30433437052302,"CO",2022-10-12,1,1,1,0,1,1,1,1,0,0,1,1
"222",0.80693469713257,0.503420645317818,"CO",2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
"223",0.96107654691853,0.495976786064527,"CO",2022-10-14,0,1,1,1,1,1,0,1,0,1,0,1
"224",0.955853807655318,0.547128665836093,"CO",2022-10-15,1,1,1,1,0,1,1,1,0,0,0,1
"225",1.10336520459866,0.363800685129979,"CO",2022-10-16,0,1,1,1,1,1,0,1,0,1,1,1
"226",2.01004212520555,0.140286564780042,"CO",2022-10-17,1,1,0,1,0,1,1,1,0,1,0,1
"227",0.835746775147547,0.403932250259859,"CO",2022-10-18,1,1,1,1,1,1,1,0,0,1,0,1
"228",0.984965149611156,0.40861611044932,"CO",2022-10-19,1,1,1,1,1,1,1,0,0,1,0,1
"229",1.61887012453537,0.606571969971621,"CO",2022-10-20,1,1,1,0,1,1,1,0,1,0,0,1
"230",0.9470213251237,0.709819294203818,"CO",2022-10-21,1,1,1,0,1,1,1,1,0,0,1,1
"231",0.349479690788623,0.457964615797451,"CO",2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
"232",0.133461737931104,0.217309087051007,"CO",2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1
"233",1.61646609401125,0.522058885087518,"CO",2022-10-24,1,1,1,0,1,0,1,1,0,0,0,0
"234",2.12479650759681,0.568291404415888,"CO",2022-10-25,1,1,1,0,1,1,1,0,1,0,0,1
"235",1.70200240436154,0.426370016277997,"CO",2022-10-26,1,0,1,1,1,1,0,0,0,1,0,1
"236",1.74955980033031,0.640136617284522,"CO",2022-10-27,0,0,1,1,1,1,0,0,1,1,0,1
"237",1.28002263010592,0.554619080324331,"CO",2022-10-28,1,1,1,0,1,1,1,0,0,0,0,1
"238",0.940061662231093,0.536082496720032,"CO",2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1
"239",1.07015368348717,0.437377953414917,"CO",2022-10-30,1,1,1,1,1,1,1,1,0,1,0,1
"240",1.77093617588675,0.600376217467578,"CO",2022-10-31,1,1,1,1,0,1,1,0,1,1,0,1
"241",1.58577930536124,0.599187299707352,"CO",2022-11-01,1,1,1,1,1,1,1,0,0,1,0,1
"242",2.10723081040464,0.679848284257476,"CO",2022-11-02,1,1,1,0,1,1,1,0,0,0,0,1
"243",2.28580991880511,0.532419188740399,"CO",2022-11-03,1,1,1,1,1,1,1,0,0,0,0,1
"244",1.76470186829123,0.598801772909978,"CO",2022-11-04,1,1,1,1,1,1,1,0,0,0,0,1
"245",2.2412901530613,0.81483339442495,"CO",2022-11-05,1,1,1,0,0,0,1,0,0,0,0,0
"246",2.37674678221924,0.629725827028113,"CO",2022-11-06,1,1,1,1,1,1,0,0,0,0,0,1
"247",3.51573375974178,0.541344562320727,"CO",2022-11-07,1,0,1,1,1,1,1,1,0,0,0,1
"248",2.81633501333258,0.598474343874259,"CO",2022-11-08,1,1,1,1,1,1,0,0,0,1,0,1
"249",3.03851156675463,0.518084673018778,"CO",2022-11-09,1,0,1,1,1,1,1,1,0,1,0,1
"250",2.97488538350261,0.630456582725161,"CO",2022-11-10,1,1,1,1,1,0,1,0,0,1,0,0
"251",1.57321017560645,0.689712319089551,"CO",2022-11-11,1,1,1,0,1,1,1,0,0,0,0,1
