...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.320780646251363,0.0171591414312545,AK,2022-08-21,1,1,1,1,1,1
2,1.49785532280657,0.264090292058563,AK,2022-08-22,0,0,1,1,1,1
3,0.0146517191714243,0.01777167000808265,AK,2022-08-23,1,1,1,1,1,1
4,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
5,0.0572149209532632,0.0184790977501065,AK,2022-08-25,1,1,1,0,0,1
6,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
7,0.0593862038169786,0.01928749041575585,AK,2022-08-27,1,1,1,1,1,1
8,0.0595525535930227,0.0197318092137498,AK,2022-08-28,1,1,1,0,0,1
9,0.11803255318754,0.0202042606884003,AK,2022-08-29,1,1,1,0,0,1
10,0.0634586513540983,0.02070600278552865,AK,2022-08-30,1,1,1,1,1,1
11,0.495955829728391,0.1636212466212005,AK,2022-08-31,1,1,1,1,1,1
12,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
13,0.020124598371266,0.02240012264634855,AK,2022-09-02,1,1,1,0,0,1
14,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
15,0.0240232316041513,0.02370211725702905,AK,2022-09-04,1,1,1,1,1,1
16,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
17,0.148410724790939,0.02515875727408175,AK,2022-09-06,1,1,1,1,0,0
18,0.0265187245685639,0.0259502423318478,AK,2022-09-07,1,1,1,1,1,1
19,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
25,0.0357746816157334,0.0329135335298107,AK,2022-09-14,1,1,1,0,0,1
26,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
27,0.128824544947427,0.03545862989626795,AK,2022-09-16,1,1,1,0,0,1
28,0.0474532713466366,0.036843765147442,AK,2022-09-17,1,1,1,0,0,1
29,0.13216958211612,0.0383104136621296,AK,2022-09-18,1,1,1,0,0,1
30,0.371169066654419,0.039863857826925,AK,2022-09-19,1,1,1,0,0,1
31,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
32,0.0551796574337927,0.0432541605207293,AK,2022-09-21,1,1,1,1,0,0
33,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
34,0.0678819256546877,0.04706477254488315,AK,2022-09-23,1,1,1,0,0,1
35,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA
37,0.64317232395679,0.0536951975064525,AK,2022-09-26,1,1,1,0,0,1
38,NA,NA,AK,2022-09-27,NA,NA,NA,NA,NA,NA
39,0.0903583329176342,0.0588211572419185,AK,2022-09-28,1,1,1,0,0,1
40,NA,NA,AK,2022-09-29,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-09-30,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-01,NA,NA,NA,NA,NA,NA
43,1.36438495840928,0.02737831394710155,AL,2022-08-21,0,0,1,0,0,1
44,0.709291129033036,0.122953683820464,AL,2022-08-22,1,1,1,1,1,1
45,3.93165104801623,0.2512712896359385,AL,2022-08-23,0,0,1,0,0,0
46,0.98939141395877,0.0713521819025625,AL,2022-08-24,1,1,1,0,0,1
47,0.873941351186962,0.074393093063412,AL,2022-08-25,1,1,1,0,0,1
48,0.940077580952243,0.162519008961955,AL,2022-08-26,1,1,0,0,0,0
49,0.578397851123273,0.1183239779430215,AL,2022-08-27,1,1,1,0,0,1
50,0.418652301120193,0.122720799766344,AL,2022-08-28,1,1,1,0,0,1
51,3.51239281655831,0.0600344371827555,AL,2022-08-29,0,0,1,0,0,0
52,1.08899426814604,0.169322339458475,AL,2022-08-30,1,1,0,0,0,0
53,1.71434955975888,0.2076682399114605,AL,2022-08-31,0,0,1,1,1,1
54,0.643594370204423,0.0773083376244405,AL,2022-09-01,1,1,1,0,0,1
55,0.441771854418285,0.086870070830323,AL,2022-09-02,1,1,1,1,1,1
56,1.18759511229271,0.196448792461883,AL,2022-09-03,0,0,1,0,0,1
57,1.1115717640354,0.02410159756486925,AL,2022-09-04,0,0,1,1,1,1
58,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA
59,0.626074996284111,0.162041111066909,AL,2022-09-06,1,1,1,0,0,1
60,0.360967113024533,0.0930217753792895,AL,2022-09-07,1,1,1,0,0,1
61,1.56407120349262,0.1863931962627585,AL,2022-09-08,0,0,1,0,0,1
62,0.320007716341709,0.1390295641037265,AL,2022-09-09,1,1,1,0,0,1
63,0.798579363180316,0.3688180618461485,AL,2022-09-10,0,1,1,0,0,1
64,0.386970126555591,0.161975304219561,AL,2022-09-11,1,1,1,0,0,1
65,0.768911120100514,0.1772282248937255,AL,2022-09-12,1,1,1,0,0,1
66,0.387788128948839,0.086950771179401,AL,2022-09-13,1,1,1,1,1,1
67,0.911515930498872,0.1961388445105275,AL,2022-09-14,1,1,1,0,0,1
68,0.601873190479922,0.0248885805387747,AL,2022-09-15,1,1,1,1,1,1
69,0.497939037963915,0.1958714518503395,AL,2022-09-16,1,1,1,1,1,1
70,0.496983529704424,0.1957121770040765,AL,2022-09-17,1,1,1,1,1,1
71,0.0245173861102189,0.0257218956549683,AL,2022-09-18,1,1,1,1,1,1
72,0.641627628610706,0.251766261684683,AL,2022-09-19,1,1,1,1,1,1
73,0.241429840240189,0.0264577652918215,AL,2022-09-20,1,1,1,1,1,1
74,0.332984016906679,0.1228963636700785,AL,2022-09-21,1,1,1,0,0,1
75,0.425973394040103,0.161199744651023,AL,2022-09-22,1,1,1,1,1,1
76,2.12108481484979,0.27766589358395,AL,2022-09-23,0,0,1,0,0,1
77,0.148991272505914,0.028433068741822,AL,2022-09-24,1,1,1,1,1,1
78,0.515868350992322,0.1938335352783995,AL,2022-09-25,1,1,1,0,0,1
79,0.514845544958341,0.193527630152542,AL,2022-09-26,1,1,1,1,1,1
80,0.656087373758424,0.2474649978466755,AL,2022-09-27,1,1,1,0,0,1
81,0.325201755069247,0.031220904836919552,AL,2022-09-28,1,1,1,0,0,1
82,0.645218567221036,0.2460177948392045,AL,2022-09-29,1,1,1,0,0,1
83,0.0811304037176623,0.03298844673496095,AL,2022-09-30,1,1,1,1,1,1
84,1.41782829561509,0.286511507937018,AL,2022-10-01,0,0,1,0,0,1
85,1.03260009426485,0.182954194725028,AR,2022-08-21,1,1,1,0,0,0
86,2.64670895592608,0.182401969638508,AR,2022-08-22,0,0,1,0,0,1
87,3.73780574315495,0.0474870933430768,AR,2022-08-23,0,0,1,0,0,0
88,1.31002735771465,0.110040059921657,AR,2022-08-24,1,1,1,0,1,0
89,0.785106305479817,0.1227699332303065,AR,2022-08-25,1,1,1,0,0,0
90,1.09732134823283,0.0727015490005055,AR,2022-08-26,1,1,1,1,1,1
