...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
70,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1.3697199424021,0.237673441856973,AL,2023-01-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1
75,0.275523124752537,0.1881350199527525,AL,2023-01-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
76,0.294134769201281,0.1982338264160925,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.352862377409648,0.2320533582134905,AL,2023-01-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
80,0.362372468630232,0.2442981732325355,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.414841927268743,0.4048677380738345,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,0.854292196053189,0.4607890387073285,AL,2023-01-26,0,1,1,1,1,1,1,0,0,0,1,0,1,1
83,1.04835331499316,0.345448071913335,AL,2023-01-27,1,1,1,1,1,1,1,0,1,0,1,0,1,1
84,0.890098662099152,0.621783703863525,AL,2023-01-28,1,1,1,1,1,1,0,1,1,0,1,1,1,0
85,0.586502416629951,0.2539068075923845,AR,2022-12-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
86,2.35430731847728,0.23822526709315,AR,2022-12-19,1,0,1,1,0,1,1,0,0,1,1,0,1,1
87,1.90316613284798,0.3187342234003445,AR,2022-12-20,1,1,1,1,1,0,1,0,1,0,1,0,0,1
88,1.63681688362376,0.2381677410568385,AR,2022-12-21,1,1,1,1,1,1,1,0,0,0,1,1,1,1
89,1.23322351818776,0.291820881426143,AR,2022-12-22,0,1,1,1,1,1,1,0,1,0,1,0,0,1
90,1.73716902525698,0.3865247420300085,AR,2022-12-23,0,1,0,1,1,1,1,0,1,0,1,1,1,1
91,1.81462993502226,0.061439957484145,AR,2022-12-24,0,1,0,1,1,1,1,0,1,0,1,0,1,1
92,0.665403219441596,0.2116229995733505,AR,2022-12-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
93,3.60998557228626,0.1137270782610075,AR,2022-12-26,1,0,0,1,1,1,1,0,0,0,1,1,1,1
94,1.08334705689172,0.318834264418706,AR,2022-12-27,1,1,1,1,0,1,1,1,1,0,1,0,1,1
95,0.737974963016022,0.279060192454913,AR,2022-12-28,1,1,1,1,1,1,1,0,0,0,1,1,1,1
96,5.46411347451462,0.4145878903791605,AR,2022-12-29,0,1,0,1,1,1,1,0,0,0,1,0,1,0
97,2.4536970322683,0.217094152417377,AR,2022-12-30,1,0,1,1,0,1,1,0,0,0,1,0,1,1
98,0.615693669266581,0.2990069174013515,AR,2022-12-31,1,1,1,1,1,1,1,0,0,1,1,0,1,0
99,0.0979893444191351,0.04604399490931685,AR,2023-01-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,0.986656279088017,0.1244851736200365,AR,2023-01-02,1,1,1,1,1,1,1,1,0,0,1,0,1,1
101,1.77679542626388,0.242168523796048,AR,2023-01-03,0,1,1,1,1,1,1,1,0,0,1,1,1,0
102,3.20437094106787,0.216600798336912,AR,2023-01-04,1,0,1,1,1,0,1,0,0,0,1,0,0,1
103,3.59743809802377,0.341010434036092,AR,2023-01-05,1,1,0,1,1,0,0,0,0,0,0,0,0,0
104,0.995678036419869,0.286369848088227,AR,2023-01-06,1,0,1,1,1,1,1,0,0,1,1,1,1,1
105,0.570106618866506,0.174424352147045,AR,2023-01-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1
106,0.91394833888246,0.0417371135447683,AR,2023-01-08,1,1,0,1,1,1,1,0,1,0,1,1,1,1
107,4.45929247891928,0.353805326941738,AR,2023-01-09,1,0,0,1,0,1,1,0,0,1,1,0,1,1
108,2.80492512418214,0.226552957186892,AR,2023-01-10,1,1,1,0,0,1,1,0,0,0,0,0,1,1
109,2.74829209694724,0.24492785669576,AR,2023-01-11,1,0,1,1,0,1,0,1,0,0,1,0,1,0
110,2.14627885879731,0.2942767401819735,AR,2023-01-12,1,1,1,1,0,1,0,0,0,0,1,0,1,0
111,1.86677718096287,0.282440357986859,AR,2023-01-13,1,1,1,1,1,0,1,1,0,0,1,0,0,1
112,1.29817243753489,0.515053453251825,AR,2023-01-14,1,1,0,0,1,1,1,0,0,1,0,1,0,1
113,1.61126793705969,0.740813538594215,AR,2023-01-15,1,1,0,0,0,1,1,1,1,0,0,0,1,1
114,3.17657630189628,0.51607755737803,AR,2023-01-16,0,1,0,1,0,1,1,1,1,0,1,0,1,1
115,2.73210148032456,0.2532152030051065,AR,2023-01-17,1,0,1,1,0,1,1,0,0,0,1,1,1,1
116,1.68811147569731,0.285507051826737,AR,2023-01-18,1,1,1,1,0,1,1,0,0,0,1,0,1,1
117,1.42748139312139,0.289094399472234,AR,2023-01-19,1,1,1,1,0,1,1,1,1,0,1,0,1,1
118,1.28416635821752,0.2908802111959235,AR,2023-01-20,1,1,1,1,1,0,0,1,0,0,1,0,0,0
119,0.945622694780278,0.64549687397806,AR,2023-01-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1
120,0.705008579587729,0.251839783532541,AR,2023-01-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1
121,2.6857656276294,0.2227069987787235,AR,2023-01-23,1,0,1,1,0,0,1,0,1,0,1,0,0,1
122,4.23140591047911,0.3380452181148925,AR,2023-01-24,1,1,1,1,0,1,1,0,1,0,1,0,1,1
123,2.59019561472343,0.306239653861168,AR,2023-01-25,1,1,1,1,0,1,1,0,0,1,1,1,1,1
124,2.32389555641573,0.2319718433254155,AR,2023-01-26,1,1,1,1,0,0,1,0,1,0,1,0,0,1
125,1.3538816291988,0.21982345724479,AR,2023-01-27,1,1,1,1,0,1,1,0,0,0,1,0,1,1
126,0.113998934899687,0.0866759338770115,AR,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
127,1.61889310254587,0.2174346918635265,AZ,2022-12-18,1,1,1,1,1,1,1,0,1,0,1,1,0,1
128,2.40293449930997,0.2425588209471755,AZ,2022-12-19,1,1,1,1,1,1,1,0,0,0,1,1,1,0
129,3.1584323280556,0.284178424154158,AZ,2022-12-20,0,0,1,1,1,1,1,0,0,0,0,0,1,1
130,2.62704979445341,0.2764563813105875,AZ,2022-12-21,0,0,1,1,1,1,1,0,0,0,0,0,1,0
131,2.96532693168389,0.2094745592440075,AZ,2022-12-22,0,0,0,1,0,1,1,0,0,0,0,0,1,1
132,1.52146565989807,0.2433231544659825,AZ,2022-12-23,1,1,1,0,1,1,0,0,0,0,0,0,1,0
133,0.659809264374023,0.2304754258595585,AZ,2022-12-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0
134,0.095365794414349,0.0688576814711295,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,1.85956649881981,0.240151835933133,AZ,2022-12-26,1,1,1,0,1,1,1,0,0,0,0,1,1,0
136,3.74056821142181,0.204544211667351,AZ,2022-12-27,1,1,0,1,1,1,1,0,0,0,1,1,0,0
137,2.18159519865794,0.2868141615922975,AZ,2022-12-28,0,1,1,1,1,1,1,0,0,0,0,0,1,1
138,1.98404332295576,0.2847846079534295,AZ,2022-12-29,0,1,1,1,1,1,0,0,0,0,1,0,1,0
139,2.79524068372755,0.2712218665345755,AZ,2022-12-30,0,0,1,0,1,1,1,0,0,0,0,0,1,0
140,0.967074760484337,0.2376952223107445,AZ,2022-12-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1
141,1.03379384015408,0.0642236914818225,AZ,2023-01-01,1,1,0,1,1,1,1,1,0,0,1,0,1,0
142,2.85580985117079,0.273331895164014,AZ,2023-01-02,1,1,1,0,1,1,1,0,1,1,0,0,0,1
143,2.04191078892423,0.248055558398965,AZ,2023-01-03,1,1,1,1,1,1,1,0,1,1,0,0,1,0
144,1.61167938854783,0.240218272289524,AZ,2023-01-04,1,1,1,1,1,0,1,1,1,1,0,0,0,0
145,1.76902781082225,0.241690982038497,AZ,2023-01-05,1,1,1,0,0,1,1,0,0,1,0,0,1,1
146,3.71125288461743,0.204979477512598,AZ,2023-01-06,1,1,0,0,0,1,1,1,0,0,0,0,1,1
147,0.920445724465191,0.1688288744781995,AZ,2023-01-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1
148,0.973420703332959,0.2551616420847515,AZ,2023-01-08,1,1,1,1,1,1,1,0,0,0,1,0,1,0
149,4.8429486445798,0.3140505607775225,AZ,2023-01-09,1,1,1,0,1,1,1,1,1,0,0,0,1,1
150,2.8974690066063,0.221050482287195,AZ,2023-01-10,1,1,0,1,1,1,0,0,1,0,0,0,1,0
151,2.38504270776874,0.2978552229405465,AZ,2023-01-11,1,1,1,0,1,1,1,0,1,0,0,0,1,1
152,1.31776814308928,0.327433383172228,AZ,2023-01-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1
153,1.25769171729218,0.357697564294351,AZ,2023-01-13,1,1,1,0,1,1,1,0,1,1,0,0,1,1
154,1.18004673909824,0.345241260198326,AZ,2023-01-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
155,2.32814437865947,0.3390446959685395,AZ,2023-01-15,1,1,1,0,1,1,1,0,0,0,0,0,1,1
156,4.82083382011941,0.331562845273257,AZ,2023-01-16,0,1,1,0,0,1,1,0,0,0,0,0,1,1
157,2.54104885001464,0.274709149397629,AZ,2023-01-17,1,1,1,1,1,1,1,0,0,0,0,0,1,1
158,1.55977062272734,0.333225379784304,AZ,2023-01-18,1,1,1,1,1,1,1,0,0,0,0,0,1,1
159,3.53232090978142,0.3536402983724675,AZ,2023-01-19,1,1,1,0,1,1,1,0,1,0,0,0,1,1
160,1.48766620982595,0.2619904411824765,AZ,2023-01-20,1,1,1,1,1,1,1,1,0,0,1,0,1,1
161,0.669143033971113,0.262119090171958,AZ,2023-01-21,1,1,1,1,1,1,1,0,1,0,0,1,1,1
162,0.340123650779308,0.266311648384498,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,4.55018406596131,0.3236096337331105,AZ,2023-01-23,0,1,1,0,1,1,0,0,0,0,0,0,1,0
164,3.37545363342725,0.405487786298864,AZ,2023-01-24,0,1,1,0,1,1,0,0,0,0,0,0,1,0
165,1.89327442587034,0.33143531693627,AZ,2023-01-25,1,1,1,0,1,1,1,1,1,0,0,0,1,1
166,2.64793066165316,0.362772120072914,AZ,2023-01-26,1,1,1,0,0,0,1,1,1,0,0,0,0,1
167,1.63296572437976,0.316231916563642,AZ,2023-01-27,0,1,1,0,1,1,1,0,1,0,0,0,1,1
168,1.16421963349719,0.35776217349686,AZ,2023-01-28,1,1,1,0,1,1,1,1,1,0,0,0,1,1
169,9.31653107603518,0.197748520756551,CA,2022-12-18,1,0,0,0,0,0,1,0,0,0,0,0,0,0
170,5.9052984007752,0.220419035091256,CA,2022-12-19,1,0,1,1,0,0,1,0,0,0,0,0,0,0
171,17.6538387213155,0.1789669827802575,CA,2022-12-20,0,0,0,1,1,1,1,0,0,0,0,0,1,0
172,6.60032163313518,0.2210477211324475,CA,2022-12-21,1,0,1,1,0,1,1,0,0,0,0,1,0,1
173,10.8547310830826,0.2433375004833365,CA,2022-12-22,0,1,0,0,1,1,0,0,0,0,0,0,0,0
174,13.4755084250393,0.2155022120282945,CA,2022-12-23,1,0,0,0,1,0,1,0,0,0,0,1,0,1
175,8.2803380239847,0.240768387905285,CA,2022-12-24,0,0,1,1,1,0,0,0,0,0,0,0,0,0
176,0.407840637029596,0.0486583986839423,CA,2022-12-25,1,1,1,1,1,1,1,1,1,0,0,1,0,1
177,11.7446828274334,0.231359405438467,CA,2022-12-26,0,1,1,0,1,0,0,0,0,0,0,0,0,0
178,7.02349781342803,0.2254164220836295,CA,2022-12-27,1,1,1,1,0,1,1,0,0,0,0,0,0,0
179,9.53946848311606,0.2170001855090935,CA,2022-12-28,1,0,0,0,1,1,1,0,0,0,0,0,0,0
180,5.0559862678131,0.2302279306740085,CA,2022-12-29,1,1,1,0,1,1,0,0,1,0,0,0,1,0
181,15.3044290684945,0.254509139484658,CA,2022-12-30,0,0,0,1,0,1,0,0,0,1,1,0,0,1
182,7.13537739174141,0.2722715583273955,CA,2022-12-31,1,0,0,1,1,1,1,0,0,0,0,0,1,0
183,1.22850227981827,0.1991828659032625,CA,2023-01-01,1,1,1,1,1,1,1,0,0,0,0,0,1,1
184,13.079204524696,0.227005121480108,CA,2023-01-02,0,1,1,1,0,0,1,0,0,0,0,0,0,0
185,20.8919303684534,0.2985253602652615,CA,2023-01-03,0,0,0,0,1,1,1,0,0,0,0,0,0,0
186,7.22022926994485,0.2627563713686045,CA,2023-01-04,1,1,0,0,1,1,0,0,0,0,0,0,0,0
187,6.97185507101899,0.2630199575293625,CA,2023-01-05,0,1,0,0,1,1,0,0,1,0,0,0,0,0
188,14.194096668153,0.284797377951252,CA,2023-01-06,1,0,0,0,0,1,1,0,0,0,0,0,1,0
189,6.44799327868148,0.2619938463821245,CA,2023-01-07,1,0,1,0,0,0,0,0,0,0,0,0,0,0
190,9.44795100691016,0.269246288116366,CA,2023-01-08,1,1,0,0,0,0,1,0,0,0,0,0,0,0
191,4.94986125462433,0.248446939715158,CA,2023-01-09,1,0,1,1,1,1,1,0,0,0,1,0,1,0
192,17.1524219878864,0.3073213054456535,CA,2023-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0
193,23.3737556569712,0.3253954037195195,CA,2023-01-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,8.07183266515288,0.2831525819032255,CA,2023-01-12,0,0,1,0,1,1,1,0,0,0,0,1,0,0
195,10.1992489557533,0.3082496739458905,CA,2023-01-13,0,1,0,0,1,0,1,0,0,0,0,0,0,0
196,5.66202541421409,0.292551524504487,CA,2023-01-14,0,1,1,1,1,1,0,0,0,0,0,0,0,0
197,13.1107952757586,0.3347115679059325,CA,2023-01-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0
198,13.7924082297847,0.322048834214802,CA,2023-01-16,1,0,0,0,1,1,0,0,0,0,0,0,0,0
199,11.7011004102373,0.32105993820822,CA,2023-01-17,0,1,0,0,1,1,1,0,0,0,0,0,0,0
200,4.73184000836781,0.29249880475145,CA,2023-01-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0
201,4.19039737055042,0.347674092528693,CA,2023-01-19,0,1,0,1,1,1,0,0,0,0,0,0,1,0
202,6.30981472625896,0.3169628995440525,CA,2023-01-20,0,1,1,1,1,1,1,0,0,0,0,0,0,0
203,7.05200403317935,0.270393729450613,CA,2023-01-21,1,1,1,1,1,1,1,0,0,0,0,1,0,0
204,5.19462934258176,0.3075037054204565,CA,2023-01-22,0,1,1,1,1,1,1,0,0,0,0,0,1,0
205,8.87793494752523,0.31656689415260453,CA,2023-01-23,0,1,1,1,1,0,1,0,0,0,0,0,1,0
206,6.85181703825296,0.26701814940164,CA,2023-01-24,1,1,1,1,1,1,1,0,0,0,0,0,0,1
207,8.01764993703223,0.31908030190878,CA,2023-01-25,0,0,1,0,1,1,0,0,0,0,0,0,0,0
208,7.67050744899903,0.3118504670275325,CA,2023-01-26,1,1,1,1,1,1,0,0,1,0,0,0,0,0
209,8.021436786829,0.3361704235362845,CA,2023-01-27,0,0,1,1,1,1,0,0,0,0,1,0,0,0
210,8.62027048618869,0.325023669757216,CA,2023-01-28,0,0,1,0,1,1,0,0,0,0,1,0,0,0
211,0.908476960039656,0.313258258008055,CO,2022-12-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
212,1.25731629366908,0.2972872472666165,CO,2022-12-19,1,1,1,0,1,1,1,0,1,0,0,0,0,0
213,1.34651073789527,0.340383127184422,CO,2022-12-20,1,1,1,1,1,1,0,1,0,0,1,1,1,0
214,0.927037424259783,0.235545570599458,CO,2022-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1
215,0.470975357719667,0.3193397921856895,CO,2022-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,2.28690593973051,0.069907819321543,CO,2022-12-23,0,1,0,1,1,1,1,1,1,0,1,1,1,0
217,0.838239761711226,0.391591881928925,CO,2022-12-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1
218,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.13427474103102,0.381152159737082,CO,2022-12-26,1,0,1,1,0,1,1,0,0,1,1,0,1,1
220,0.843719884679709,0.2304383439291535,CO,2022-12-27,1,0,1,1,1,1,1,0,0,0,1,1,1,1
221,0.563353470560527,0.0711655793953815,CO,2022-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1
222,1.1783818727845,0.349062008507477,CO,2022-12-29,1,0,1,1,1,1,1,0,0,0,0,1,1,1
223,5.44826334619967,0.389218571617495,CO,2022-12-30,0,1,0,1,1,1,1,0,1,0,0,0,1,1
224,0.854323369320367,0.2929627564848105,CO,2022-12-31,1,1,1,1,1,0,1,1,1,1,1,0,0,1
225,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.52891076477361,0.1962238455802555,CO,2023-01-02,0,1,1,0,1,1,1,0,0,0,0,0,1,1
227,1.80016775438316,0.286815087162261,CO,2023-01-03,0,1,1,1,1,1,0,0,0,0,0,0,0,0
228,1.29306711974006,0.3798437596955615,CO,2023-01-04,1,1,1,0,1,0,1,1,1,0,0,1,0,1
229,1.3050549800038,0.263931252387171,CO,2023-01-05,1,1,1,1,0,1,1,0,1,1,1,0,1,1
230,0.649813615412106,0.096237744111398,CO,2023-01-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
231,0.819935800612249,0.392788391435668,CO,2023-01-07,1,0,1,1,1,1,1,1,0,0,1,1,1,1
232,0.754429992099364,0.1879255166750335,CO,2023-01-08,1,1,1,1,1,1,1,0,1,0,1,0,1,1
233,1.55200499520004,0.353563579809761,CO,2023-01-09,1,0,1,1,1,1,1,1,0,0,1,0,1,1
234,1.23558049926858,0.368545134284096,CO,2023-01-10,1,1,1,0,1,1,1,0,1,0,0,0,1,1
235,2.90811617140361,0.441363008505875,CO,2023-01-11,1,0,0,1,0,1,0,1,0,0,1,0,1,0
236,0.601841807846314,0.324898922922448,CO,2023-01-12,1,1,1,1,1,1,1,0,1,0,1,0,1,1
237,0.944982183286921,0.667538511103485,CO,2023-01-13,1,0,1,1,1,1,1,1,0,0,1,1,1,1
238,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.912003043715028,0.346927178411794,CO,2023-01-15,1,0,1,1,1,1,1,1,0,0,1,1,1,1
240,1.62782190433212,0.3547578987034145,CO,2023-01-16,1,1,0,1,0,1,1,1,1,0,1,0,1,1
241,1.77451315161213,0.3488053958080945,CO,2023-01-17,1,1,1,0,1,1,1,0,1,1,0,0,1,1
