...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
32,0.588745593213259,0.400156704294465,AK,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
33,1.89874612489958,0.314726524028838,AK,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
34,0.946218959273599,0.4077840399571705,AK,2023-02-03,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
35,1.54751866874543,0.2544089091345905,AK,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
36,0.824788510149429,0.392253098849713,AK,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
37,3.37744683576299,0.3734193797761725,AK,2023-02-06,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
38,1.18340238558162,0.399066561265694,AK,2023-02-07,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
39,1.3978085142342,0.3667269267719485,AK,2023-02-08,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
40,0.47778689381145,0.269354347776762,AK,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
41,1.80523899760691,0.383942826464689,AK,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
42,1.04997998519447,0.344345426814791,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
43,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.76773310600317,0.234729548250905,AL,2023-01-02,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
45,1.92615500548444,0.242929624763178,AL,2023-01-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
46,1.69115161789349,0.344310587349209,AL,2023-01-04,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1
47,1.4625673970244,0.248514805687323,AL,2023-01-05,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
48,1.53629953648249,0.3869547045605775,AL,2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
49,1.69510638527679,0.419249327655232,AL,2023-01-07,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
50,1.30617191544186,0.618492184734805,AL,2023-01-08,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
51,0.889470151959584,0.2952891380910265,AL,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,1.0574712789009,0.2441992275678945,AL,2023-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
53,0.41819971270587,0.292859018227737,AL,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.872081874311892,0.408050528704314,AL,2023-01-12,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
55,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1.63631441592755,0.28871519824053,AL,2023-01-18,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
61,0.301034052499955,0.2194632067219345,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
62,0.314526710545847,0.2306267839545875,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
63,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.376244984449387,0.263411952159247,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,0.392076270896235,0.273743728722144,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
67,0.339753664207082,0.244831043246209,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
68,0.834707090008826,0.421173526657269,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
69,0.705424365546879,0.257447508301475,AL,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
70,0.953230032336268,0.665504658701415,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
71,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.993060181473492,0.208114601643903,AL,2023-01-30,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
73,0.238961758527135,0.202902551260942,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
74,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.771139231536436,0.3386143311706135,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
76,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.194504357139741,0.1876605886875035,AL,2023-02-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
78,0.605118931523323,0.356308395065409,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,0.443860271233448,0.2713372963173495,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.639345940295061,0.362831024623796,AL,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
81,0.907063873357749,0.1796979163316665,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,0.961383949351041,0.640572008048305,AL,2023-02-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
83,0.151093233373813,0.177880786104466,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0672095377924002,0.03994715576440035,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.70455741659056,0.1185196206982875,AR,2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
87,1.98958762891535,0.241503685222198,AR,2023-01-03,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
88,2.46587438320703,0.214134271832754,AR,2023-01-04,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0
89,3.89379189967009,0.345475901152316,AR,2023-01-05,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
90,1.40003800826053,0.297679564353236,AR,2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0
91,0.487994262450647,0.167717631145984,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
92,0.594154433732462,0.0269184061216875,AR,2023-01-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
93,5.6803702237223,0.368826729816198,AR,2023-01-09,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
94,2.52272704049925,0.229716802289383,AR,2023-01-10,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
95,2.62966222192995,0.2492112821006865,AR,2023-01-11,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
96,2.85493942576699,0.309266822059935,AR,2023-01-12,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
97,1.90354486185141,0.2912216419757585,AR,2023-01-13,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
98,1.51885838897512,0.54400857112455,AR,2023-01-14,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
99,1.82535324022442,0.839561993447525,AR,2023-01-15,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
100,4.01471162262667,0.58816523485306,AR,2023-01-16,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
101,3.2866048238134,0.271786343281744,AR,2023-01-17,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
102,2.15138540911033,0.3082168302176365,AR,2023-01-18,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1
103,1.82165549978772,0.3216781334064055,AR,2023-01-19,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
104,1.28737947742505,0.295730931165493,AR,2023-01-20,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
105,1.15024979479408,0.856320407683775,AR,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
106,0.846234629996475,0.2952866459823645,AR,2023-01-22,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
107,2.44486335242711,0.2303415389760935,AR,2023-01-23,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0
108,5.77384582590843,0.438637413355623,AR,2023-01-24,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
109,3.9456218126513,0.3729330354293775,AR,2023-01-25,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
110,2.43874627975733,0.2567268472062105,AR,2023-01-26,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
111,1.5290667628137,0.257037255907887,AR,2023-01-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
112,0.0278871034506309,0.01043480808627535,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.965733910424188,0.4434661055653755,AR,2023-01-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
114,18.1779496403702,0.668723325334,AR,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
115,0.950574376569537,0.4449896980213745,AR,2023-01-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
116,3.9715199700448,0.62729715833752,AR,2023-02-01,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
117,0.831430428471997,0.3005137325161595,AR,2023-02-02,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
118,1.57402174328571,0.3008104578822545,AR,2023-02-03,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
119,0.0293177925985939,0.00861853013316875,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
120,1.11853007353166,0.886970620597475,AR,2023-02-05,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
121,8.31879319060343,0.72087056561615,AR,2023-02-06,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
122,4.37061325265398,0.65948499335663,AR,2023-02-07,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
123,1.21134987235904,0.352808673989177,AR,2023-02-08,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
124,1.60273926621949,0.360585777417756,AR,2023-02-09,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
125,8.04178678538141,0.621181027281535,AR,2023-02-10,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
126,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.09323320678637,0.0646323785099965,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
128,2.05804228301789,0.2719949539388195,AZ,2023-01-02,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
129,1.91299724331289,0.2478168556251765,AZ,2023-01-03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
130,1.81534558047154,0.2408429098486925,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
131,1.52418361663435,0.239339874832088,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
132,3.53997564492461,0.2008364944184905,AZ,2023-01-06,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
133,0.90416236122592,0.1668662872317065,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
134,0.958418250541646,0.2547813530014125,AZ,2023-01-08,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
135,3.82039079752754,0.31142660251709,AZ,2023-01-09,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
136,3.07893109190012,0.2217970753393745,AZ,2023-01-10,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
137,1.82224167834367,0.296201112889757,AZ,2023-01-11,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
138,1.3711933279048,0.32848349779458,AZ,2023-01-12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
139,1.14731691461981,0.353022587904191,AZ,2023-01-13,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
140,1.20111139096366,0.3405295694994585,AZ,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
141,2.04725612498738,0.3357466596473245,AZ,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
142,3.83577309526432,0.330473144456887,AZ,2023-01-16,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
143,2.0607846074777,0.276347965352069,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
144,1.0734822162153,0.331559964881043,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
145,3.12530404573382,0.3444919848741825,AZ,2023-01-19,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
146,1.38629187850937,0.258831391515917,AZ,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
147,0.641885495689343,0.256191636952116,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
148,0.334121601134044,0.236897779075351,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,3.05517189569856,0.316655254594108,AZ,2023-01-23,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
150,3.01425132264665,0.410519876999669,AZ,2023-01-24,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
151,1.48326930925289,0.331036423656574,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
152,2.76921629231319,0.3787280694666525,AZ,2023-01-26,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
153,1.14837526291907,0.313690022415342,AZ,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
154,1.04233809889453,0.3666615097067645,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
155,3.25928721414269,0.390480222148337,AZ,2023-01-29,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
156,2.91547292383868,0.262487137187235,AZ,2023-01-30,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
157,3.7122463887258,0.2388384930303585,AZ,2023-01-31,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
158,10.2115347269364,0.3895715984640615,AZ,2023-02-01,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
159,1.34437088383693,0.16313678004559,AZ,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
160,2.32826746212215,0.310510568960507,AZ,2023-02-03,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
161,0.942969319690468,0.274258899506818,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
162,2.92701712921741,0.252733848867392,AZ,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
163,2.68791737363532,0.2462661761973345,AZ,2023-02-06,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
164,1.91512793031975,0.2525163039744915,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
165,1.75963687356612,0.0804756623574045,AZ,2023-02-08,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
166,0.900959905612198,0.1614894853036735,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
167,1.81237615522959,0.339744707031212,AZ,2023-02-10,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
168,1.02487034434612,0.1782753819920835,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
169,1.32518350476695,0.200891052435422,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
170,14.4378272610276,0.2275804730743635,CA,2023-01-02,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
171,15.529236791612,0.296022138447479,CA,2023-01-03,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
172,5.22641368753253,0.261953240625699,CA,2023-01-04,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
173,5.33176402627114,0.2623395727710875,CA,2023-01-05,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
174,10.2248708987025,0.2818743482749885,CA,2023-01-06,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
175,6.2034071019876,0.26247071941907,CA,2023-01-07,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
176,8.28269467463092,0.2672072048790535,CA,2023-01-08,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
177,9.22060831369602,0.249941511745604,CA,2023-01-09,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
178,8.84518585773322,0.3019500526799375,CA,2023-01-10,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
179,13.6560651057559,0.3178911815062835,CA,2023-01-11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,6.46756396353785,0.2821734193549965,CA,2023-01-12,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
181,4.36982727666959,0.3035775324533145,CA,2023-01-13,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
182,4.22923928090074,0.290621515056276,CA,2023-01-14,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
183,6.10174233412115,0.3257937498078705,CA,2023-01-15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,4.51597863494378,0.312572379762918,CA,2023-01-16,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
185,6.17642195008958,0.3146515490434615,CA,2023-01-17,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
186,7.99463518350088,0.2969411859138825,CA,2023-01-18,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
187,3.0454878769082,0.3387969290492705,CA,2023-01-19,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0
188,5.7762635119289,0.31384028550563,CA,2023-01-20,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
189,21.8998561111367,0.2926845773817475,CA,2023-01-21,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
190,10.6728767446406,0.317738223235851,CA,2023-01-22,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
191,15.2623489155843,0.322911449697866,CA,2023-01-23,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
192,18.9757730449,0.2954945491476465,CA,2023-01-24,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
193,17.4040783395927,0.3379903138350145,CA,2023-01-25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
194,13.7081639209047,0.319863082089163,CA,2023-01-26,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
195,13.6009922369983,0.3480432463170525,CA,2023-01-27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
196,10.1162720961767,0.321367887877777,CA,2023-01-28,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
197,6.19734271156763,0.314630076134555,CA,2023-01-29,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
198,15.289647939762,0.349861750542733,CA,2023-01-30,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
199,10.2344216256644,0.321531834925558,CA,2023-01-31,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
200,13.8359587996771,0.31132757680659,CA,2023-02-01,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
201,21.5492859229528,0.322190241739354,CA,2023-02-02,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
202,12.1425509143345,0.2888536565221255,CA,2023-02-03,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
203,19.6055501068001,0.325078341597607,CA,2023-02-04,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
204,41.7388943355294,0.334342906495331,CA,2023-02-05,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
205,24.8500957427971,0.27041783323462,CA,2023-02-06,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
206,34.7497926078804,0.347227766697063,CA,2023-02-07,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
207,29.0397333291572,0.2678493226786485,CA,2023-02-08,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
208,40.9860010915407,0.2870923365643035,CA,2023-02-09,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
209,26.9472743096134,0.2899628649222115,CA,2023-02-10,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
210,20.866820349519,0.3453230433705955,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.8254782592076,0.210932610145148,CO,2023-01-02,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1
213,1.85048037975528,0.2795299545880495,CO,2023-01-03,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
214,1.18740290840107,0.3679797151206615,CO,2023-01-04,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1
215,1.22479773374431,0.270581076097182,CO,2023-01-05,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
216,0.837502645690836,0.123637234618083,CO,2023-01-06,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
217,0.780093933362819,0.39149044287262,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
218,0.899453166984512,0.2076936848816885,CO,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
219,1.13210757073658,0.3497092311076165,CO,2023-01-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
220,0.952619408065227,0.3601839582386485,CO,2023-01-10,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
221,2.34533414300903,0.427566600480573,CO,2023-01-11,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1
222,0.511411955582577,0.3185601525961615,CO,2023-01-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
223,0.893609107852018,0.63887030679213,CO,2023-01-13,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
224,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
