"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"31",NA,NA,"AK",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.226934635844637,0.232368489103537,"AK",2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0.936753327100933,1.33115598166417,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"34",0.574202596683575,1.01443601377835,"AK",2022-12-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"35",NA,NA,"AK",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.795562892833145,0.761190684891065,"AK",2023-01-03,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"39",0.558617252012628,0.231441675491605,"AK",2023-01-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"40",0.246918746267584,0.232905850131266,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"41",0.238831650864618,0.234752873397554,"AK",2023-01-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"42",NA,NA,"AK",2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.833562857342797,0.4051744973897,"AL",2022-11-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"45",0.725574130171432,0.601372923831527,"AL",2022-11-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"46",1.09313198817146,0.527489246201743,"AL",2022-11-30,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"47",0.77237274379243,0.534402599059043,"AL",2022-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"48",0.542309808063476,0.536601782413223,"AL",2022-12-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"49",NA,NA,"AL",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.679156760844271,0.503685926006459,"AL",2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51",0.854446215785777,0.542422444980304,"AL",2022-12-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"52",1.07070332581405,0.686185244675398,"AL",2022-12-06,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"53",0.29300404803036,0.453927230380178,"AL",2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",0.906157351467195,0.546718189198524,"AL",2022-12-08,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"55",1.10325298414022,0.548597680644097,"AL",2022-12-09,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"56",1.16634425125905,0.346466881827995,"AL",2022-12-10,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"57",1.45158790689738,0.972750001274649,"AL",2022-12-11,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"58",1.2301398631515,0.823383302463696,"AL",2022-12-12,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
"59",0.172222771938596,0.266291007192772,"AL",2022-12-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"60",0.664905306873437,0.549610728072845,"AL",2022-12-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"61",0.818521478357854,0.509408106041736,"AL",2022-12-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"62",0.965654299819727,0.651969932737066,"AL",2022-12-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"63",0.450067967795934,0.276418333945593,"AL",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"64",0.447222462944984,0.280662761522488,"AL",2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",0.424436523326523,0.415791715651911,"AL",2022-12-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"66",2.67479484902434,0.539611176326145,"AL",2022-12-20,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"67",2.65788496313905,0.902620115383876,"AL",2022-12-21,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
"68",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.180855414360815,0.321938330746564,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1.59121615353941,0.604398143443003,"AL",2022-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"73",2.07057467444323,0.544141368955881,"AL",2022-12-27,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"74",1.61303221947726,0.713081316535901,"AL",2022-12-28,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
"75",3.16111291677537,0.691023292544623,"AL",2022-12-29,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
"76",1.3808198440629,0.717166602126909,"AL",2022-12-30,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"77",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",3.84729694649079,0.608481400736222,"AL",2023-01-02,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
"80",2.1049360195573,0.550762149675444,"AL",2023-01-03,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
"81",2.67321590306873,0.813447495624534,"AL",2023-01-04,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"82",2.64209359768053,0.74902561201578,"AL",2023-01-05,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"83",1.68195218836577,0.89698482354404,"AL",2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"84",1.5450531832956,0.818616657843713,"AL",2023-01-07,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
"85",0.737634009395997,0.769615421508608,"AR",2022-11-27,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"86",4.62386972459543,0.57657692041203,"AR",2022-11-28,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"87",2.71310683741177,0.553083700919726,"AR",2022-11-29,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"88",1.51253609999889,0.619710138266517,"AR",2022-11-30,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"89",1.63884698505218,0.639261173528977,"AR",2022-12-01,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1
"90",2.08895358235897,0.50048488332755,"AR",2022-12-02,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
"91",0.668709957565768,0.762052317594746,"AR",2022-12-03,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"92",0.32161414876144,0.548918293555419,"AR",2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"93",2.30195985208248,0.658953923900824,"AR",2022-12-05,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
"94",3.25804044036278,0.713346686089885,"AR",2022-12-06,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"95",1.73347286016832,0.556066449667451,"AR",2022-12-07,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"96",2.78556447161815,0.710796437714923,"AR",2022-12-08,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"97",1.10754158064377,0.517884524436291,"AR",2022-12-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"98",0.710055710724221,0.521133800669112,"AR",2022-12-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"99",0.575016456346686,0.511549590130789,"AR",2022-12-11,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"100",4.73285185256744,0.670922228899652,"AR",2022-12-12,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"101",1.12578439922022,0.56604096414596,"AR",2022-12-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
"102",3.35204765316643,0.598413337009972,"AR",2022-12-14,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"103",1.32128294685618,0.347443223089173,"AR",2022-12-15,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
"104",3.17576459447704,0.911196630273204,"AR",2022-12-16,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
"105",0.891721186596347,0.532633585635712,"AR",2022-12-17,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"106",0.517525244744707,0.506603092783516,"AR",2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"107",3.09855126776461,0.485693780126264,"AR",2022-12-19,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0
"108",3.02805446923535,0.658194332690448,"AR",2022-12-20,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
"109",1.65622799313732,0.477918790919263,"AR",2022-12-21,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"110",1.80053936108977,0.625622789107585,"AR",2022-12-22,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"111",2.21136848439167,0.846693185621796,"AR",2022-12-23,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"112",1.53256469051009,0.0918875215963062,"AR",2022-12-24,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"113",0.477641094131662,0.405302777256753,"AR",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"114",3.3224211530029,0.215873715180945,"AR",2022-12-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"115",1.49784538704757,0.674453362838225,"AR",2022-12-27,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"116",1.12382035664118,0.581924478195362,"AR",2022-12-28,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"117",6.6541238090247,0.902625006782904,"AR",2022-12-29,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"118",2.47052711790711,0.438793677532126,"AR",2022-12-30,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0
"119",0.724031038902806,0.619585950971456,"AR",2022-12-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"120",0.0900055573197429,0.0652017579365318,"AR",2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121",1.23336279342341,0.245606364120175,"AR",2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"122",3.39107021222793,0.5070271199023,"AR",2023-01-03,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"123",5.50161243109311,0.446870923419863,"AR",2023-01-04,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"124",3.83513173794175,0.704200358903104,"AR",2023-01-05,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"125",0.949667577883506,0.588428591261002,"AR",2023-01-06,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"126",0.897687606028367,0.359793423548799,"AR",2023-01-07,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"127",2.3539603347259,0.54600422659433,"AZ",2022-11-27,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"128",6.44795715042699,0.542592741998696,"AZ",2022-11-28,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"129",3.9891298657035,0.605667534581994,"AZ",2022-11-29,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
"130",2.71078003422304,0.566944034307016,"AZ",2022-11-30,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"131",7.16200327973632,0.658921476236279,"AZ",2022-12-01,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1
"132",4.36159182922738,0.643623205813401,"AZ",2022-12-02,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
"133",2.23753027899187,0.552734840917389,"AZ",2022-12-03,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
"134",1.94205823005851,0.570903460112468,"AZ",2022-12-04,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"135",5.28684574659084,0.60590217379353,"AZ",2022-12-05,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
"136",3.05239523574288,0.570534257202943,"AZ",2022-12-06,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"137",3.06561483426911,0.515952375536373,"AZ",2022-12-07,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0
"138",3.71603413427944,0.501916736360834,"AZ",2022-12-08,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
"139",2.39052225268861,0.530078304179138,"AZ",2022-12-09,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
"140",1.84812298357096,0.590710030237669,"AZ",2022-12-10,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"141",5.40449509235742,0.449598959435177,"AZ",2022-12-11,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
"142",3.45298891143832,0.576414805843282,"AZ",2022-12-12,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"143",2.78853392692686,0.547553203307027,"AZ",2022-12-13,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
"144",3.07861663210835,0.482446239199127,"AZ",2022-12-14,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"145",2.0329089023609,0.521083172880879,"AZ",2022-12-15,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
"146",2.21871042959229,0.476445004219554,"AZ",2022-12-16,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"147",1.4673789299692,0.583499735675946,"AZ",2022-12-17,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"148",1.83928807805584,0.439475923023377,"AZ",2022-12-18,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
"149",3.21957464016822,0.488282261936744,"AZ",2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"150",3.08026884544455,0.563303475387572,"AZ",2022-12-20,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"151",2.61751778166169,0.549201598046571,"AZ",2022-12-21,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
"152",3.45145953675856,0.440312702938108,"AZ",2022-12-22,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1
"153",1.7338073120477,0.49621236990384,"AZ",2022-12-23,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0
"154",0.655012713016213,0.462856002362503,"AZ",2022-12-24,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"155",0.114731681376341,0.177790386778707,"AZ",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",2.41211143064611,0.489681480619496,"AZ",2022-12-26,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"157",5.18112573592304,0.42049984157827,"AZ",2022-12-27,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"158",2.23263535358935,0.572984002482613,"AZ",2022-12-28,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
"159",2.09433438508888,0.568967862780663,"AZ",2022-12-29,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
"160",2.91846717213556,0.56223853210906,"AZ",2022-12-30,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
"161",1.20441381510235,0.496774010591122,"AZ",2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"162",1.18765321464258,0.180073718563085,"AZ",2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"163",3.77617907815678,0.556122710185083,"AZ",2023-01-02,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1
"164",2.74729046513907,0.506401480319372,"AZ",2023-01-03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"165",2.99613209118123,0.508873145528262,"AZ",2023-01-04,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"166",1.77868166696816,0.490861732956911,"AZ",2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"167",3.36175209323398,0.42096505671732,"AZ",2023-01-06,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"168",0.896226761782789,0.340276163019891,"AZ",2023-01-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"169",12.7389794850583,0.597396011831357,"CA",2022-11-27,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"170",7.63336555232972,0.545372818049203,"CA",2022-11-28,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"171",8.06041311849593,0.537324552280787,"CA",2022-11-29,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
"172",5.49868636342025,0.520344244991453,"CA",2022-11-30,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"173",5.30469942901388,0.534347529941171,"CA",2022-12-01,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"174",12.9199858464422,0.574844102729055,"CA",2022-12-02,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"175",15.9424254465944,0.569511272672815,"CA",2022-12-03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"176",4.25061776144414,0.543906686478795,"CA",2022-12-04,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"177",7.58614309773542,0.516136957944155,"CA",2022-12-05,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"178",8.89241867507704,0.490629335070834,"CA",2022-12-06,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
"179",12.6037985297334,0.522128409675131,"CA",2022-12-07,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"180",13.282253422315,0.471355951943128,"CA",2022-12-08,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"181",18.6065261089214,0.442579589217068,"CA",2022-12-09,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"182",16.9908120477881,0.541740297122313,"CA",2022-12-10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"183",5.95806373885467,0.483608130966152,"CA",2022-12-11,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
"184",12.951898342507,0.458454326308649,"CA",2022-12-12,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"185",8.32406968771171,0.48798190630331,"CA",2022-12-13,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"186",13.5639610034712,0.555852286816206,"CA",2022-12-14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"187",12.504539917221,0.450568757701946,"CA",2022-12-15,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"188",4.13275621356704,0.466420688850581,"CA",2022-12-16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"189",6.70356964440813,0.500070337889518,"CA",2022-12-17,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"190",10.6356624750294,0.397334962132749,"CA",2022-12-18,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
"191",9.0157696786065,0.442391307535285,"CA",2022-12-19,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"192",19.853188851797,0.361959619948388,"CA",2022-12-20,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
"193",8.27560331831277,0.442943130243707,"CA",2022-12-21,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
"194",9.00961125899349,0.486175769220128,"CA",2022-12-22,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"195",16.7440071968397,0.432436452141332,"CA",2022-12-23,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"196",11.2541396979258,0.484444764912523,"CA",2022-12-24,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
"197",0.47025708231096,0.114943326116134,"CA",2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"198",20.7536773146413,0.465644825769453,"CA",2022-12-26,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"199",12.673578822016,0.452531413540651,"CA",2022-12-27,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"200",19.3397229479018,0.436913703973585,"CA",2022-12-28,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"201",12.915811520049,0.46298736405741,"CA",2022-12-29,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"202",16.6322304806345,0.509816026091445,"CA",2022-12-30,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"203",7.72640732695108,0.543521333412739,"CA",2022-12-31,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"204",1.49590276820098,0.407907093497289,"CA",2023-01-01,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"205",15.7707236003143,0.461983892520534,"CA",2023-01-02,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
"206",19.1090664938638,0.590444848754948,"CA",2023-01-03,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"207",12.6866509041356,0.528877724244579,"CA",2023-01-04,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"208",15.5946966543527,0.5312215161223,"CA",2023-01-05,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"209",16.2322056202803,0.560879828495546,"CA",2023-01-06,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"210",10.2519589078259,0.541918798756623,"CA",2023-01-07,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"211",1.21722349129436,0.513276824198823,"CO",2022-11-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"212",1.71361051650588,0.553647711837662,"CO",2022-11-28,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"213",1.34898503706344,0.65444129203678,"CO",2022-11-29,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"214",2.79104376068316,0.640656260253484,"CO",2022-11-30,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1
"215",4.4943172643976,0.500969490977769,"CO",2022-12-01,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"216",2.13754786023471,0.628732732661669,"CO",2022-12-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
