...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
215,0.729361056014431,0.3796659361349895,CO,2024-07-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
216,0.607090345408379,0.448044719223655,CO,2024-07-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
217,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.853470705066562,0.4458789935666085,CO,2024-07-15,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
220,1.46097862566717,0.52995272241918,CO,2024-07-16,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
221,0.899983385173251,0.472939085062933,CO,2024-07-17,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
222,1.16507967821394,0.396022928443761,CO,2024-07-18,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
223,0.593843421115094,0.4183366396172865,CO,2024-07-19,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
224,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1.04858136468253,0.3815754851157295,CO,2024-07-23,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
228,0.68935951257205,0.3726309423233475,CO,2024-07-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
229,0.868785111367008,0.423938172957783,CO,2024-07-25,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
230,0.557631492905544,0.4124633106272425,CO,2024-07-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
231,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.791862702091891,0.442269914655966,CO,2024-07-29,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
234,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.528581962417398,0.340658799550238,CO,2024-07-31,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
236,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.541098445407801,0.4007903162546185,CO,2024-08-02,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.535339244528161,0.395170000682072,CO,2024-08-06,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
242,1.55494254456301,0.4162749884653125,CO,2024-08-07,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
243,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.17338062987397,0.3848231974044445,CO,2024-08-14,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
250,0.684578207763563,0.3765149581509965,CO,2024-08-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
251,1.07424763978328,0.371225308513823,CO,2024-08-16,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
252,NA,NA,CO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1.38723612998856,0.4325637224912625,CT,2024-07-09,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
256,0.789138685531027,0.434572392538345,CT,2024-07-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
257,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.600901110421187,0.442310694641904,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.591362027811166,0.44099323190123,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
261,0.702599710857455,0.50034166161357,CT,2024-07-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
262,1.2909255850129,0.421097711154394,CT,2024-07-16,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
263,1.26154007614359,0.388206858102639,CT,2024-07-17,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
264,0.691926570393276,0.494970423296329,CT,2024-07-18,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
265,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.847094247508739,0.4333147071683155,CT,2024-07-20,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
267,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.50937220328429,0.3921977354069225,CT,2024-07-23,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
270,0.765662856956417,0.4257822627558325,CT,2024-07-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
271,0.399143690208483,0.2788222415846525,CT,2024-07-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
272,0.676596834805104,0.48452039910308,CT,2024-07-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.897128353782992,0.3574331651472295,CT,2024-07-29,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
276,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.576773029014081,0.42823863327545453,CT,2024-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
278,1.33953445219803,0.415796647849832,CT,2024-08-01,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
279,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.588747033546018,0.3509090999186925,CT,2024-08-03,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
281,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.21735644925203,0.413944975818034,CT,2024-08-05,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
283,0.725965215168796,0.3964693919179145,CT,2024-08-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
284,0.81443785263594,0.4077737209256135,CT,2024-08-07,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
285,1.8177327996596,0.430893448823662,CT,2024-08-08,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
286,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.431130584713684,0.29619453603843,CT,2024-08-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
289,NA,NA,CT,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.01372703484108,0.298759107908092,CT,2024-08-13,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
291,0.558201491667836,0.4120210204448105,CT,2024-08-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
292,0.85611144023309,0.4084753780815325,CT,2024-08-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
293,NA,NA,CT,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.551049805781156,0.332356363333705,DC,2024-07-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,0.909580720069948,0.33259435009673,DC,2024-07-12,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
301,0.744161128000366,0.53994324078891,DC,2024-07-13,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
302,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.644641555953242,0.379342006478319,DC,2024-07-15,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
304,1.40569712860998,0.42756873088474,DC,2024-07-16,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
305,0.620931451355702,0.4190043649922985,DC,2024-07-17,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
306,0.292168135582683,0.2216770667060625,DC,2024-07-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
307,0.797352542442842,0.325426954223107,DC,2024-07-19,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
308,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.810968930247108,0.55702785262294,DC,2024-07-23,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
312,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1.31144248581074,0.510800981248,DC,2024-07-25,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
314,0.290286170883708,0.2209963991557645,DC,2024-07-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
315,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.988132008551115,0.4869162427462535,DC,2024-07-28,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
317,1.54652923361207,0.4682393267179055,DC,2024-07-29,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
318,1.64292034432234,0.558566285512135,DC,2024-07-30,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
319,0.616452806731137,0.424088008795586,DC,2024-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
320,1.13833698291163,0.3844210508486575,DC,2024-08-01,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
321,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.978320182906021,0.4857608172116895,DC,2024-08-05,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
325,0.899671839888255,0.4084037339513935,DC,2024-08-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
326,1.06639216700172,0.466053552757566,DC,2024-08-07,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
327,0.294571902664922,0.2187515325610945,DC,2024-08-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
328,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,1.4080843776163,0.46049636384187,DC,2024-08-10,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
330,0.298659899110046,0.218549120165748,DC,2024-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.700047140125152,0.523896539903485,DC,2024-08-12,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
332,0.685562408342676,0.3476464725254615,DC,2024-08-13,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
333,1.17995169931899,0.478343096834283,DC,2024-08-14,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
334,NA,NA,DC,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.680717692715248,0.289509632680528,DC,2024-08-16,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
336,NA,NA,DC,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.52473954226007,0.405293214981861,DE,2024-07-07,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
338,1.40332613523208,0.405014106327539,DE,2024-07-08,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
339,1.13359751848709,0.3985651715987795,DE,2024-07-09,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
340,0.791075760779179,0.4327431998538645,DE,2024-07-10,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
341,0.664737288715221,0.3687901620989325,DE,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
342,1.39777935040228,0.372257016734424,DE,2024-07-12,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
343,1.3531322734239,0.4002863478867495,DE,2024-07-13,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
344,0.939419476679401,0.406138577120536,DE,2024-07-14,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
345,0.808555370646163,0.403361565435094,DE,2024-07-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
346,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.830655785008472,0.3980947349976325,DE,2024-07-18,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
349,0.620422758924715,0.4191039603479255,DE,2024-07-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
350,2.35156981900084,0.4151000035930685,DE,2024-07-20,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
351,1.41562179788363,0.3906585422029675,DE,2024-07-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
352,1.67982043224233,0.3996644443759845,DE,2024-07-22,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
353,2.47499673117605,0.4015715518601,DE,2024-07-23,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
354,1.79768792762546,0.3884865988075825,DE,2024-07-24,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
355,0.976404057032265,0.400894011837926,DE,2024-07-25,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
356,1.29067739458884,0.4028315776990895,DE,2024-07-26,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
357,1.09941743126443,0.404366315281462,DE,2024-07-27,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
358,2.46247187577275,0.4028113331825185,DE,2024-07-28,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
359,1.5436277886571,0.409597847695886,DE,2024-07-29,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
360,1.35117908196468,0.390189229684289,DE,2024-07-30,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
361,1.27674621789695,0.399337536777249,DE,2024-07-31,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
362,1.67550758483677,0.401077889705699,DE,2024-08-01,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
363,1.43191554268638,0.3892303317219955,DE,2024-08-02,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
364,1.04445259419054,0.3975814738917025,DE,2024-08-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
365,1.74259406213327,0.4000857499794665,DE,2024-08-04,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
366,3.35510121344518,0.4190770571458245,DE,2024-08-05,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
367,4.32716446552956,0.417245312276653,DE,2024-08-06,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
368,1.82546961048604,0.4019767091350635,DE,2024-08-07,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
369,3.51226331843591,0.433419714794427,DE,2024-08-08,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
370,2.39527266584877,0.419403662347604,DE,2024-08-09,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
371,0.645941674057901,0.3862263785346655,DE,2024-08-10,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
372,1.98175833260793,0.3849472325679675,DE,2024-08-11,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
373,1.30719762582514,0.4191624549493365,DE,2024-08-12,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
374,2.52407123745068,0.395666664209582,DE,2024-08-13,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
375,2.95014228795829,0.4011984190034905,DE,2024-08-14,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
376,2.8290495483362,0.3978900548178765,DE,2024-08-15,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
377,2.24950911083876,0.395042842236009,DE,2024-08-16,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1
378,2.82451342861795,0.3971557593248615,DE,2024-08-17,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
379,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,4.28461684487268,0.398194882350214,FL,2024-07-08,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
381,3.95571342794718,0.3912440941353795,FL,2024-07-09,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
382,2.6717397548272,0.3811127965245745,FL,2024-07-10,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
383,2.3883577271186,0.3869097877287775,FL,2024-07-11,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
384,2.75023727918638,0.395884823547552,FL,2024-07-12,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
385,2.92755966428762,0.4353476505977475,FL,2024-07-13,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
386,2.1882075972498,0.4306386907973915,FL,2024-07-14,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
387,3.29147523958231,0.3967049924374225,FL,2024-07-15,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
388,2.03381654556684,0.394261267617332,FL,2024-07-16,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
389,2.31924955706873,0.4041514318511545,FL,2024-07-17,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
390,4.78157165068613,0.4121388896423005,FL,2024-07-18,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1
391,5.26721345737359,0.4244041212242665,FL,2024-07-19,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1
392,1.02796612339657,0.371291052719175,FL,2024-07-20,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
393,2.22573586194151,0.427683739545098,FL,2024-07-21,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
394,5.2375470574936704,0.419004688948978,FL,2024-07-22,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
395,5.62824549684794,0.402756198757493,FL,2024-07-23,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
396,4.27087608031349,0.401986516691763,FL,2024-07-24,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
397,1.53179247977759,0.4046612110503845,FL,2024-07-25,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
398,3.6691169945209,0.395306579679614,FL,2024-07-26,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
399,3.11224890446611,0.4040259718905285,FL,2024-07-27,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
400,1.52897908001916,0.409507578957345,FL,2024-07-28,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
401,5.54869387031373,0.3979293918176715,FL,2024-07-29,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
402,1.94821881601198,0.39605128541625,FL,2024-07-30,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
403,2.75855995461994,0.401119928493959,FL,2024-07-31,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
404,5.27369387985257,0.3927263428918295,FL,2024-08-01,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
405,3.12660784110182,0.3956072046277585,FL,2024-08-02,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
406,2.33185423520742,0.4225767517834985,FL,2024-08-03,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
407,0.623219520813514,0.384575011031518,FL,2024-08-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
408,2.69021127438991,0.401506681831165,FL,2024-08-05,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
409,2.14273979332312,0.3979213553178695,FL,2024-08-06,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
410,2.13895200869802,0.4134371678347305,FL,2024-08-07,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
411,1.58762413116865,0.401317119065069,FL,2024-08-08,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
412,1.82049700153127,0.402148395792836,FL,2024-08-09,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
413,1.57454056593185,0.399033126096818,FL,2024-08-10,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
414,0.783540982811244,0.3917952773939165,FL,2024-08-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
415,1.48474423283823,0.406782818973853,FL,2024-08-12,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
416,2.05539864838657,0.404926783802941,FL,2024-08-13,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
417,4.23127500235091,0.4208936999521855,FL,2024-08-14,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
418,3.65441835555282,0.393727191101907,FL,2024-08-15,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
419,3.01459888510959,0.4071194816702905,FL,2024-08-16,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
420,1.08930798670617,0.502206128069555,FL,2024-08-17,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
421,0.491098339187819,0.315620905203497,GA,2024-07-07,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
422,1.01234306334005,0.3393910142373645,GA,2024-07-08,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
423,1.44415660121197,0.357360537460389,GA,2024-07-09,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
424,1.67598552165949,0.404608171070601,GA,2024-07-10,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
425,2.41522372584481,0.4433428858611885,GA,2024-07-11,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1
426,0.841860981946913,0.4269201733102565,GA,2024-07-12,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
427,1.81087900095926,0.4268756657725015,GA,2024-07-13,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
428,1.44456584016044,0.403422254053969,GA,2024-07-14,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
429,1.26790933264223,0.4105264908239365,GA,2024-07-15,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
430,2.04408883474702,0.428261726418145,GA,2024-07-16,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
431,5.40503753699298,0.4751928161108035,GA,2024-07-17,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
432,0.501563187329052,0.3203144334252475,GA,2024-07-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
433,0.75752798909175,0.398733092580502,GA,2024-07-19,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
434,1.44789629512983,0.3201168473739775,GA,2024-07-20,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
435,1.57002693431882,0.3928992341921615,GA,2024-07-21,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
436,1.62368081341325,0.435249669025553,GA,2024-07-22,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
437,4.84659497006776,0.486007937376828,GA,2024-07-23,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
