...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
99,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.788172931120337,0.385936731415563,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
103,1.44843573520678,0.36684132777145,AR,2023-12-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
104,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.279004112480138,0.1358709016833595,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
109,1.1049361872525,0.1326976737803,AR,2024-01-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
110,1.27809354633617,0.3310173044836535,AR,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
111,0.279928824305898,0.1268509078120055,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
112,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.863100547397437,0.665683278057895,AR,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
117,0.665443108333131,0.1127456423352375,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
118,0.814516187367858,0.390236196973826,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
119,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.292684026571784,0.0996652544455355,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.06983872111875,0.451996928538247,AZ,2023-12-10,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
128,1.6601753936407,0.394582441937958,AZ,2023-12-11,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
129,3.48539753755906,0.4684347945824065,AZ,2023-12-12,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
130,2.60610122324622,0.4078579676026305,AZ,2023-12-13,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
131,1.67062346964539,0.344533664879361,AZ,2023-12-14,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
132,0.921338374438577,0.3532004277133635,AZ,2023-12-15,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
133,3.42748859973629,0.439005444328504,AZ,2023-12-16,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
134,1.81803998266288,0.24795635970908,AZ,2023-12-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
135,6.0356438408783,0.418267499034581,AZ,2023-12-18,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
136,8.62911371189671,0.466721200884594,AZ,2023-12-19,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
137,2.33269461729961,0.4044693888131755,AZ,2023-12-20,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1
138,1.53195070030811,0.3825068081937555,AZ,2023-12-21,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
139,1.46024518733894,0.4235280396484085,AZ,2023-12-22,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
140,0.804702391595665,0.304476726864344,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
141,5.28393209235879,0.445328078988263,AZ,2023-12-24,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
142,4.96999704464967,0.514241219069035,AZ,2023-12-25,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
143,16.2059412068317,0.476228375028575,AZ,2023-12-26,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
144,7.01829412464224,0.4724075440867565,AZ,2023-12-27,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
145,2.4606677645643,0.4002315023089425,AZ,2023-12-28,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
146,1.42621434229254,0.4538241323255185,AZ,2023-12-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
147,1.54387112109284,0.55288962554022,AZ,2023-12-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
148,3.81607761104045,0.4882537461793695,AZ,2023-12-31,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
149,15.5761689873912,0.4832590909106005,AZ,2024-01-01,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1
150,24.045848194588,0.4819000984157665,AZ,2024-01-02,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
151,3.63184195133834,0.466188780508369,AZ,2024-01-03,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
152,2.55831201563843,0.561278600672085,AZ,2024-01-04,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
153,1.31991585832648,0.4307631652990545,AZ,2024-01-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
154,5.68132311125791,0.52245376415703,AZ,2024-01-06,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
155,5.12634838181985,0.579321272043115,AZ,2024-01-07,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
156,11.104069391598,0.528512441475045,AZ,2024-01-08,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
157,15.5993132462162,0.527454006318275,AZ,2024-01-09,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
158,1.59578559452144,0.587935432076975,AZ,2024-01-10,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
159,3.56650887354601,0.4430476930083225,AZ,2024-01-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
160,3.68600349353288,0.4656014062209885,AZ,2024-01-12,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
161,4.37048919450052,0.583961102149845,AZ,2024-01-13,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
162,8.78125415639434,0.486605328815014,AZ,2024-01-14,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0
163,30.7643629536772,0.57297899285099,AZ,2024-01-15,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
164,1.61240738335209,0.601284578365565,AZ,2024-01-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
165,16.7087378434175,0.54424830478208,AZ,2024-01-17,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
166,2.6560297313472,0.583258968589715,AZ,2024-01-18,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
167,3.39791779199912,0.605754417012255,AZ,2024-01-19,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
168,2.23073842670481,0.493814331641403,AZ,2024-01-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
169,2.05045174051377,0.389346925779511,CA,2023-12-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
170,2.70433663139576,0.3435096298843125,CA,2023-12-11,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
171,2.54024648573993,0.3457001040071095,CA,2023-12-12,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
172,6.19510269827533,0.353628077291323,CA,2023-12-13,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
173,3.0691378061248,0.372974463204937,CA,2023-12-14,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
174,1.64967430714888,0.381489838995292,CA,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
175,2.41125511995191,0.310662607255533,CA,2023-12-16,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
176,0.756987689693764,0.265062774000253,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
177,2.31164020260249,0.3176617301110865,CA,2023-12-18,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
178,1.80948585874363,0.3193044482911175,CA,2023-12-19,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1
179,2.22085875500715,0.3467032931816285,CA,2023-12-20,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
180,6.99654186641688,0.3359690278280395,CA,2023-12-21,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
181,2.3080588825168,0.2626593783270355,CA,2023-12-22,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
182,0.578912568743522,0.274184585602578,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
183,1.86487048056403,0.235331675093424,CA,2023-12-24,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
184,0.856046605514355,0.40628162464882,CA,2023-12-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
185,2.17480975136959,0.2841510606175675,CA,2023-12-26,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
186,3.13383397193625,0.382819440954,CA,2023-12-27,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
