"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.295934531493079,0.0239659697588627,"AK",2022-09-26,1,1,1,1,1,1,1,1,1,1
"3",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.0217429960795598,0.0259311023268358,"AK",2022-09-28,1,1,1,1,1,1,1,1,1,1
"5",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.0291129013490255,0.0305506192942474,"AK",2022-10-02,1,1,1,1,1,1,1,1,1,1
"9",0.820675906265375,0.794358524715861,"AK",2022-10-03,0,1,1,1,1,1,1,1,1,1
"10",1.13218972192462,1.64965308599257,"AK",2022-10-04,1,0,1,0,1,1,0,1,0,1
"11",1.05429571572208,1.54126466353688,"AK",2022-10-05,0,0,1,1,1,0,0,1,1,1
"12",NA,NA,"AK",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.0378175272365985,0.0378571974694495,"AK",2022-10-07,1,1,1,1,1,1,1,1,1,1
"14",NA,NA,"AK",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1.0443545104766,0.553204806662069,"AK",2022-10-10,1,1,0,1,1,1,1,0,0,1
"17",0.0449593340042309,0.0452580020715147,"AK",2022-10-11,1,1,1,1,1,1,1,1,1,1
"18",NA,NA,"AK",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,"AK",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.20211587899293,0.0629947776369658,"AK",2022-10-18,1,1,1,1,1,1,1,1,1,1
"25",0.0829338955508218,0.0661946850581879,"AK",2022-10-19,1,1,1,1,1,1,0,0,1,1
"26",NA,NA,"AK",2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.103568445212653,0.0856695260664122,"AK",2022-10-24,1,1,1,1,1,1,1,1,1,1
"31",NA,NA,"AK",2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.883163372962754,1.32520094435483,"AK",2022-10-30,1,1,1,0,1,1,0,1,0,1
"37",NA,NA,"AK",2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.415899852894471,0.142048014833813,"AK",2022-11-02,1,1,1,1,1,1,1,1,1,1
"40",NA,NA,"AK",2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.346500218459837,0.399848332842362,"AL",2022-09-25,1,1,1,1,1,1,1,1,1,1
"44",0.344088505497536,0.400094286538149,"AL",2022-09-26,1,1,1,1,1,0,0,1,1,1
"45",0.469947023582913,0.521016824591,"AL",2022-09-27,1,1,1,1,1,0,0,1,1,1
"46",0.595750053670491,0.0380165284291166,"AL",2022-09-28,1,1,1,1,1,1,0,1,1,0
"47",0.455762933198899,0.521804370752317,"AL",2022-09-29,1,1,1,1,1,0,0,1,1,1
"48",0.144838203231201,0.0375135923963422,"AL",2022-09-30,1,1,1,1,1,1,1,1,1,1
"49",1.04477547292377,0.619584969303636,"AL",2022-10-01,0,0,1,1,1,0,0,1,1,1
"50",0.27628408717944,0.037061090893183,"AL",2022-10-02,1,1,1,1,1,1,1,1,1,1
"51",0.0437579171693657,0.0368550867181827,"AL",2022-10-03,1,1,1,1,1,1,1,1,1,1
"52",NA,NA,"AL",2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.153799635283138,0.0364866453266753,"AL",2022-10-05,1,1,1,1,1,0,0,1,1,1
"54",NA,NA,"AL",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",0.167545658330944,0.0360536331939614,"AL",2022-10-08,1,1,1,1,1,1,1,1,1,1
"57",0.303230882493611,0.0359444458526772,"AL",2022-10-09,1,1,1,1,1,1,1,1,1,1
"58",0.152733361566711,0.0358543565206823,"AL",2022-10-10,1,1,1,1,1,1,1,1,1,1
"59",0.311818341107531,0.0357843750185227,"AL",2022-10-11,1,1,1,1,1,1,1,1,1,1
"60",2.08658401086236,0.846639901248719,"AL",2022-10-12,1,0,1,0,1,1,0,1,0,1
"61",0.315089937251332,0.329394868988231,"AL",2022-10-13,1,1,1,1,1,0,0,1,1,1
"62",0.4932696175873,0.0357062467634383,"AL",2022-10-14,1,1,1,1,1,1,1,1,1,1
"63",0.0586094788729838,0.0357282587094666,"AL",2022-10-15,1,1,1,1,1,1,1,1,1,1
"64",1.02945158760177,0.37392020311758,"AL",2022-10-16,1,1,0,1,1,1,0,0,1,1
"65",1.03804123145546,0.880686918064453,"AL",2022-10-17,1,1,0,1,1,1,0,0,1,1
"66",0.0607166570795951,0.0359582700493331,"AL",2022-10-18,1,1,1,1,1,1,1,1,1,1
"67",0.199566250012525,0.0360950137854202,"AL",2022-10-19,1,1,1,1,1,1,1,1,1,1
"68",0.0635252145020233,0.0362648084293596,"AL",2022-10-20,1,1,1,1,1,1,1,1,1,1
"69",0.066471544610191,0.0364696728124318,"AL",2022-10-21,1,1,1,1,1,1,1,1,1,1
"70",0.070876027894483,0.0367117866530997,"AL",2022-10-22,1,1,1,1,1,1,1,1,1,1
"71",0.209271937208851,0.0369935080860709,"AL",2022-10-23,1,1,1,1,1,1,1,1,1,1
"72",0.066300311631223,0.0373173936047258,"AL",2022-10-24,1,1,1,1,1,0,0,1,1,1
"73",0.222649492134741,0.037686220748605,"AL",2022-10-25,1,1,1,1,1,1,1,1,1,1
"74",1.09804557816791,0.820969655977049,"AL",2022-10-26,1,1,1,0,1,1,0,1,0,1
"75",2.2128603621975,1.70775800765639,"AL",2022-10-27,1,0,0,1,1,1,0,0,1,1
"76",NA,NA,"AL",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0.957675072168058,0.874400989746037,"AL",2022-10-29,1,1,1,0,1,1,0,1,0,1
"78",0.524413584610576,0.759357718222904,"AL",2022-10-30,1,1,1,1,1,0,0,1,1,1
"79",1.00346094233728,0.373408820558603,"AL",2022-10-31,1,1,1,0,1,1,0,1,0,1
"80",0.95591128279592,0.659003014794384,"AL",2022-11-01,1,1,1,0,1,0,0,1,0,1
"81",0.900113305592095,0.59366738814081,"AL",2022-11-02,1,1,1,0,1,1,0,1,0,1
"82",2.32212338295158,1.06519237692564,"AL",2022-11-03,1,0,1,0,1,0,0,1,0,1
"83",1.06614391205879,1.68713847857744,"AL",2022-11-04,1,1,1,0,1,1,0,1,0,1
"84",1.09552818689709,1.6722278676181,"AL",2022-11-05,1,1,0,1,1,1,0,0,1,1
"85",0.0613973392570105,0.025286622693773,"AR",2022-09-25,1,1,1,1,1,1,1,1,1,1
"86",1.36954051722004,0.12679979540515,"AR",2022-09-26,0,1,1,1,0,0,0,1,1,0
"87",0.459707712327961,0.13643413556863,"AR",2022-09-27,1,1,1,1,1,1,1,1,1,1
"88",0.52490908874005,0.189284469364065,"AR",2022-09-28,1,1,1,1,1,0,0,1,1,1
"89",1.2078434690904,0.024640554102757,"AR",2022-09-29,1,0,1,1,1,0,0,1,1,1
"90",1.28588807386303,0.472153533013277,"AR",2022-09-30,0,0,1,1,1,0,0,1,1,1
"91",0.0609179028660403,0.024295351624025,"AR",2022-10-01,1,1,1,1,1,1,1,1,1,1
"92",0.267448888699784,0.0241183331595264,"AR",2022-10-02,1,1,1,1,1,1,1,1,1,1
"93",1.52372712354562,0.361245331534296,"AR",2022-10-03,0,0,1,1,1,0,0,1,1,1
"94",1.0003708311451,0.388544290059809,"AR",2022-10-04,1,1,1,0,1,0,0,1,0,1
"95",2.17051415003624,0.0235750141236587,"AR",2022-10-05,0,0,1,1,1,0,0,1,0,1
"96",0.250100377799982,0.0233916956698756,"AR",2022-10-06,1,1,1,1,1,0,0,1,1,1
"97",1.81407142262025,0.383413686931985,"AR",2022-10-07,1,0,1,1,0,0,0,1,1,0
"98",0.450138904847916,0.287643382761135,"AR",2022-10-08,1,1,1,1,1,0,0,1,1,1
"99",0.100834827711287,0.022845093943201,"AR",2022-10-09,1,1,1,1,1,1,0,1,0,1
"100",0.396105593401397,0.0226669576759179,"AR",2022-10-10,1,1,1,1,1,1,1,1,1,1
"101",0.598335333068021,0.19989885397116,"AR",2022-10-11,1,1,1,1,1,0,0,0,1,1
"102",0.553745264387631,0.34227006041243,"AR",2022-10-12,1,1,1,1,1,0,0,1,1,1
"103",0.486163834427567,0.289300955734666,"AR",2022-10-13,1,1,1,1,1,0,0,1,1,1
"104",0.659378501749193,0.423499943928624,"AR",2022-10-14,1,1,1,1,1,1,0,0,1,1
"105",0.802776416666084,0.55823551348492,"AR",2022-10-15,0,1,1,1,1,0,1,1,0,1
"106",0.683054420226615,0.424793715991343,"AR",2022-10-16,1,1,1,1,1,1,1,1,1,1
"107",1.79825921410005,0.512495747015014,"AR",2022-10-17,0,0,1,0,1,0,0,1,0,1
"108",0.925074770186302,0.179254042803639,"AR",2022-10-18,1,1,0,1,1,0,1,0,1,1
"109",0.965890116009083,0.832219374239476,"AR",2022-10-19,0,0,1,1,1,1,1,1,1,1
"110",0.702585463615641,0.427494751452721,"AR",2022-10-20,1,1,1,1,1,0,1,1,0,1
"111",1.83269270552488,0.886616437632133,"AR",2022-10-21,1,0,0,1,0,1,0,0,1,0
"112",0.346574194936905,0.0212444996069773,"AR",2022-10-22,1,1,1,1,1,1,1,1,1,1
"113",0.0854952500088696,0.0212430303446665,"AR",2022-10-23,1,1,1,1,1,1,1,1,1,1
"114",3.75132675907962,0.491723994969945,"AR",2022-10-24,0,0,1,0,1,0,0,1,0,1
"115",3.63995008954091,0.52301504065993,"AR",2022-10-25,1,0,1,0,0,0,0,1,0,0
