...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
55,0.024036836325334,0.0228986942359996,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.983417958784244,0.4102404073368635,AL,2023-03-20,1,1,1,1,1,0,1,1,0,1,1,0
59,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.0233850111528713,0.0212437403280723,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.0245281765421269,0.0208425260368913,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
63,0.983446808992424,0.412291181146866,AL,2023-03-25,1,1,1,1,1,0,1,1,0,1,1,0
64,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0883769606471035,0.0204970275331671,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0375696721589326,0.02093512226752975,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0403614428651599,0.02143379203131675,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
75,2.1612577229614,0.804541447469225,AL,2023-04-06,1,1,0,1,1,0,1,1,0,1,1,0
76,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.129300305425228,0.02257864664933495,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.932225073205649,0.422762005275345,AL,2023-04-10,1,0,1,1,1,1,1,0,0,1,1,1
80,1.00559779492864,0.73828410223961,AL,2023-04-11,0,1,0,1,1,1,0,1,0,1,1,1
81,0.0571607301934769,0.0250387054653824,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.0585710688094784,0.02677770009251735,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
84,0.0639287886017442,0.02780084367421715,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
85,0.132114394175334,0.0240102850513464,AR,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
86,1.0959405452521,0.02143798240322645,AR,2023-03-06,1,1,0,1,1,1,1,1,1,1,1,1
87,0.752505312734364,0.0191209741279256,AR,2023-03-07,1,1,1,1,1,1,0,1,0,1,0,1
88,0.649062182683845,0.189552291813523,AR,2023-03-08,1,1,1,1,1,1,0,0,0,1,1,0
89,0.265371078007829,0.01516785858212895,AR,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,0
90,0.238526590524683,0.01349190639141005,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
91,1.10567423932085,0.446794384494938,AR,2023-03-11,1,1,1,0,1,1,1,1,0,0,1,1
92,1.14638142575123,0.822413060402175,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
93,0.0524829251925769,0.0094525445480273,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
94,0.809109588742225,0.2212244073863345,AR,2023-03-14,1,1,1,1,1,0,1,1,1,1,1,1
95,0.0441513329462238,0.0074302517039189,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
96,0.0380335076078906,0.0065808517764063,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
97,0.704116035667322,0.178519419032407,AR,2023-03-17,0,1,1,1,1,1,0,1,0,1,1,1
98,1.05548282719552,0.44122245640723,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
99,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0562915342301524,0.00402067943274798,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
101,0.464118363212233,0.003548117396988705,AR,2023-03-21,1,1,1,1,1,1,1,0,0,1,1,0
102,1.23825069842873,0.00312871204978344,AR,2023-03-22,1,1,0,1,1,1,0,0,0,1,1,0
103,0.0200910381661589,0.002756786403749365,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0158467357095763,0.00242725761846867,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,1.20441502693993,0.4652062485179355,AR,2023-03-26,1,1,0,1,1,0,1,1,0,1,1,0
107,0.00321913190374307,0.00164983620380855,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
108,2.21109859778667,0.3131289560386955,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,1,0
109,0.283322144794006,0.00127171268209151,AR,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,0
110,0.00889827697020562,0.001115805464415415,AR,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,0
111,0.00204270421555378,9.78737117206885e-4,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
112,0.00189991107270696,8.5836950692028e-4,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
113,0.00617816016787742,7.5278383831693e-4,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
114,0.00141680157691948,6.60260073066605e-4,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
115,0.0641537190472363,5.7925860775306e-4,AR,2023-04-04,1,1,1,1,1,1,0,1,0,1,1,1
116,0.0283854659179449,5.0840380255702e-4,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
117,0.00127898646499137,4.46469030047695e-4,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
118,1.287904778545,0.4831845235198585,AR,2023-04-07,1,1,0,1,1,0,1,1,0,1,1,0
119,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.00345895034430585,3.0387374827019e-4,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
121,0.00641318451973312,2.67875617023055e-4,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
122,8.8826754119538e-4,2.3645545176495e-4,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
123,0.00285213245347429,2.0902683337708e-4,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.18975172631737,0.079188455434343,AZ,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
128,1.35099807350785,0.116730638861137,AZ,2023-03-06,1,1,1,1,1,1,0,0,0,1,1,1
129,2.19346113544358,0.06067649070496,AZ,2023-03-07,1,1,0,1,1,1,0,0,0,1,1,1
130,0.621442762062662,0.2085480808482925,AZ,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
131,0.317653219273855,0.01483487754690455,AZ,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
132,0.232617313523493,0.01455776750104705,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
133,1.03146280077997,0.170515617282204,AZ,2023-03-11,0,1,1,1,1,1,0,1,0,1,1,1
134,1.4000336451519,0.0767741625728585,AZ,2023-03-12,1,1,1,0,1,1,1,1,0,1,1,0
135,2.60090833528075,0.149578026077253,AZ,2023-03-13,1,0,1,1,1,0,1,0,0,1,1,0
136,0.782814040229572,0.0820278910579135,AZ,2023-03-14,1,1,1,1,1,1,0,0,0,0,1,0
137,0.943466386588218,0.115826616898148,AZ,2023-03-15,1,1,1,0,1,1,1,0,0,0,1,1
138,0.950641081606147,0.0141143458506683,AZ,2023-03-16,1,1,0,1,1,1,0,1,0,1,1,1
139,1.74488630163866,0.56496531891887,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
140,2.01177095389844,0.53626719044253,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,0,1
141,1.00905731652936,0.1672754090428275,AZ,2023-03-19,1,1,1,1,1,1,0,0,0,1,1,0
142,2.29372402637098,0.0925311891406125,AZ,2023-03-20,1,0,1,1,1,1,0,1,0,1,1,1
143,0.923452841340054,0.1657855318434715,AZ,2023-03-21,1,1,1,0,1,1,0,1,1,0,1,1
144,0.815942147221492,0.099328173255045,AZ,2023-03-22,1,1,1,1,1,1,0,0,0,1,1,1
145,0.508373022753607,0.1133373611170955,AZ,2023-03-23,1,1,1,1,1,1,0,1,1,0,1,1
146,0.484786533781929,0.0190688417092008,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
147,0.0271681314214428,0.0207938543502377,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
148,0.872414596229474,0.106857906629847,AZ,2023-03-26,1,1,1,1,1,1,0,0,0,1,1,0
149,2.01052671038474,0.1162151550188065,AZ,2023-03-27,1,0,1,1,1,1,0,0,1,0,1,0
150,4.40582825272628,0.064629633835296,AZ,2023-03-28,0,1,0,1,1,1,0,0,0,0,1,0
151,1.63258550546071,0.03420056536434215,AZ,2023-03-29,1,1,0,1,1,1,0,0,0,1,0,0
152,0.992065463721739,0.2113482789751805,AZ,2023-03-30,1,1,1,1,1,1,1,1,0,0,1,1
153,0.132831871840028,0.04650339118646085,AZ,2023-03-31,1,1,1,1,1,1,0,1,0,1,1,1
154,0.662822136952473,0.2673890076141185,AZ,2023-04-01,0,1,1,1,1,1,1,1,1,1,1,1
155,0.705670212484729,0.152583001521489,AZ,2023-04-02,1,1,1,0,1,1,1,1,1,1,1,1
156,2.53757023981428,0.1056871260177035,AZ,2023-04-03,1,1,0,1,0,1,1,1,1,1,0,0
157,1.45511799064895,0.1822840599037815,AZ,2023-04-04,1,1,1,1,1,1,1,0,1,0,1,1
158,2.75923142149159,0.138796675504575,AZ,2023-04-05,1,1,0,1,1,1,0,1,0,1,1,1
159,0.569374514542222,0.094297170086614,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
160,1.25861938123534,0.101225017007619,AZ,2023-04-07,1,1,0,1,1,1,0,1,0,1,0,0
161,1.38819415506047,0.146347260388432,AZ,2023-04-08,1,1,0,1,1,1,1,1,1,0,0,1
162,3.43699798486966,0.1867764822740785,AZ,2023-04-09,0,1,0,1,0,1,0,1,0,0,0,0
163,3.53955321324122,0.1825212441245125,AZ,2023-04-10,0,1,0,1,1,1,0,1,0,0,1,0
164,2.28748681279487,0.234270927912476,AZ,2023-04-11,0,1,1,1,1,1,0,1,0,0,0,1
165,0.362937421825928,0.131826315690079,AZ,2023-04-12,1,1,1,1,1,1,1,1,0,1,1,0
166,1.54104504903874,0.1380643845427875,AZ,2023-04-13,1,1,0,1,1,1,0,1,0,1,1,1
167,0.652615791862676,0.2850928322505895,AZ,2023-04-14,1,1,1,1,1,1,0,1,0,1,1,1
168,2.05660040127343,0.1514893099521155,AZ,2023-04-15,1,1,0,1,1,1,0,0,0,1,1,0
169,5.28042722235052,0.061293940678538,CA,2023-03-05,0,1,0,1,1,1,0,0,0,1,1,1
170,3.50743862548003,0.164424683718696,CA,2023-03-06,0,1,1,1,1,1,0,1,0,1,1,0
171,3.97894822806383,0.1754013435704395,CA,2023-03-07,0,1,0,1,1,1,0,0,0,0,0,0
172,8.05255553988283,0.177850831176768,CA,2023-03-08,1,0,0,0,1,0,0,0,0,0,0,0
173,6.07903223261787,0.092310360252853,CA,2023-03-09,0,0,0,1,1,1,0,0,0,1,0,0
174,2.77065078550714,0.1273509521170015,CA,2023-03-10,1,0,1,0,1,1,0,0,0,0,1,0
175,3.17531546695663,0.0884973799981915,CA,2023-03-11,1,0,0,1,1,1,0,0,0,1,0,0
176,3.1684875341132,0.1461505373224005,CA,2023-03-12,1,1,1,0,1,1,1,1,0,0,0,0
177,4.07259069236602,0.1650923949048005,CA,2023-03-13,1,0,0,0,1,1,0,0,0,0,0,1
178,1.819635341982,0.1311015399653505,CA,2023-03-14,1,1,1,1,1,1,0,1,0,0,1,1
179,3.08133128699507,0.129928526812715,CA,2023-03-15,0,0,1,0,1,1,0,0,0,0,1,0
180,3.37098349475446,0.098620123612658,CA,2023-03-16,0,1,0,1,1,1,0,0,0,0,0,1
181,3.22295141024979,0.149796826159823,CA,2023-03-17,1,0,1,0,1,1,0,0,0,0,1,0
182,1.44794440709371,0.1308498095835105,CA,2023-03-18,1,1,1,1,1,1,0,1,1,0,0,1
183,2.70238039908391,0.1673560615831585,CA,2023-03-19,0,1,0,1,1,1,0,0,0,0,1,0
184,6.29811049661613,0.065933721386765,CA,2023-03-20,0,1,0,0,1,1,0,0,0,0,1,0
185,4.80674277591559,0.093054233095172,CA,2023-03-21,0,1,0,0,0,1,0,0,1,0,0,0
186,2.70122861139669,0.122600103630659,CA,2023-03-22,1,1,1,1,0,1,0,0,1,0,0,0
187,2.35135075575804,0.1350236012078405,CA,2023-03-23,1,0,1,1,1,1,1,0,1,0,0,1
188,3.17848414075442,0.1327499718222735,CA,2023-03-24,0,1,1,1,1,0,0,1,0,0,1,0
189,5.93964999336799,0.227635524551135,CA,2023-03-25,1,0,0,0,0,0,0,1,0,0,0,0
190,4.63630750051311,0.1721335004540325,CA,2023-03-26,1,1,1,0,0,0,0,0,0,0,0,0
191,8.12750350201655,0.1055169794900125,CA,2023-03-27,0,1,0,0,0,1,0,1,0,0,0,0
192,7.60315609247743,0.067998446884128,CA,2023-03-28,1,1,0,0,1,1,1,0,0,0,0,1
193,5.60546240771577,0.198065525238428,CA,2023-03-29,1,1,1,0,0,1,0,0,0,0,0,1
194,9.60030212879972,0.089862469225203,CA,2023-03-30,1,1,0,0,1,1,0,1,0,0,0,1
195,8.49383388518621,0.1348875833303675,CA,2023-03-31,1,1,0,0,0,1,0,0,0,0,0,1
196,2.64667814676578,0.1903648603498295,CA,2023-04-01,0,0,1,1,1,0,0,0,0,0,1,0
197,6.01157515957838,0.17694916875534,CA,2023-04-02,0,0,0,0,1,0,0,0,0,0,0,0
198,13.6769413622558,0.1810248277685385,CA,2023-04-03,0,0,0,0,0,0,0,0,0,0,0,0
199,17.1144264051325,0.136029515263682,CA,2023-04-04,1,1,0,0,1,1,1,1,0,0,1,1
200,16.2113981557742,0.1961985179227495,CA,2023-04-05,0,1,0,0,0,0,0,1,0,0,0,0
201,12.6526524314051,0.2263756089917415,CA,2023-04-06,0,0,0,0,0,0,1,0,0,0,0,0
202,18.7594222567961,0.2057652112274925,CA,2023-04-07,0,1,0,0,0,0,0,1,0,0,0,0
203,20.988863774183,0.238939422167811,CA,2023-04-08,0,1,0,0,0,1,1,0,0,0,0,0
204,5.06688825084494,0.2085808166134435,CA,2023-04-09,1,1,0,0,1,1,1,1,0,0,1,1
205,33.5982387431243,0.284085037150664,CA,2023-04-10,1,1,0,0,0,0,0,0,0,0,0,0
206,45.1543631789473,0.284149241701037,CA,2023-04-11,1,1,0,0,1,1,0,1,0,0,1,0
207,34.0589692256704,0.348815095755608,CA,2023-04-12,1,1,0,0,0,0,0,0,0,0,0,0
208,44.5650730576835,0.3791971058885435,CA,2023-04-13,1,1,0,0,0,0,0,0,0,0,0,0
209,48.8800722700032,0.406608109536487,CA,2023-04-14,1,1,0,0,0,0,0,0,0,0,0,0
210,31.7487341659308,0.489861894402791,CA,2023-04-15,0,0,0,0,0,1,0,0,0,0,0,0
211,0.0856072321987237,0.001675837044780795,CO,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
212,1.6590335889505,0.2353215914713295,CO,2023-03-06,0,1,0,1,1,0,1,1,0,1,1,0
213,0.547423426881217,0.072669597114084,CO,2023-03-07,1,1,1,1,1,1,1,1,0,1,1,0
214,0.642003926288826,0.08574249679768,CO,2023-03-08,1,1,1,1,1,1,1,1,0,1,1,0
215,0.0475734285772115,0.001272136071241335,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0337726095386419,0.001200878010250945,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
217,0.00218083045440924,0.0011392500817267,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
218,0.00719955763775804,0.00108642357643183,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
219,0.00618254998798384,0.00104171106269135,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0351471177865481,0.001004555594852615,CO,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
221,0.20561320468356,9.74522619775035e-4,CO,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
222,0.132967952388243,9.5129452222033e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
223,1.05056522137818,0.1889248372803555,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
224,1.25203041868434,0.4710336843543055,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
225,1.00958997286215,0.1576334613267815,CO,2023-03-19,0,1,0,1,1,1,1,1,1,1,1,1
226,0.135367350931221,9.2409173047901e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,0,1,0,1
227,1.08524919480203,0.121517789676196,CO,2023-03-21,1,1,0,1,0,1,1,1,0,1,0,1
228,5.37604136732252,0.534255894143065,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
229,1.09625509654228,0.1216190800927555,CO,2023-03-23,1,1,1,0,1,1,0,1,1,0,1,1
230,0.0381404196941801,0.001011377278601755,CO,2023-03-24,1,1,1,1,1,1,0,1,0,1,1,1
231,0.00118366847049265,0.001055372592103875,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
232,1.1848023524999,0.1937355792283635,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
233,0.0405729855898125,0.00117787365088928,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
234,0.026570738824933,0.001259780081749885,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0379341683490732,0.00135835321150586,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
236,0.0267780201174239,0.00147633550119838,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00140603941156645,0.001784323809811985,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.15125385344882,0.1603588390615895,CO,2023-04-03,1,1,0,0,1,1,1,1,0,0,1,1
241,0.00503402698886227,0.00249665132617546,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00143995225288982,0.002825513383959905,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0447949155682662,0.00321312894009861,CO,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00208641755645406,0.004202541120536705,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00163098422130906,0.00482512811897864,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00200360121059391,0.0055474005124118,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
248,1.12542320906337,0.1894387181810925,CO,2023-04-11,1,0,0,1,1,1,1,0,0,1,1,1
249,0.0188975345580822,0.00733165862175305,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
250,0.0324638761276551,0.00841001260658385,CO,2023-04-13,1,1,1,1,1,1,0,0,0,1,1,1
251,0.839530042852767,0.110145501316495,CO,2023-04-14,0,1,1,1,1,1,0,1,0,1,1,1
252,0.00346473837134778,0.0109570985170734,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0837226787834611,0.0083505602094539,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
254,0.28265405293204,0.00865198497697945,CT,2023-03-06,1,1,1,1,1,1,1,1,0,0,1,0
255,1.12925262840764,0.2200496775478695,CT,2023-03-07,1,1,0,1,1,0,0,1,0,1,1,0
256,0.705336573142381,0.1309355866024955,CT,2023-03-08,1,1,1,1,1,0,0,1,0,1,1,1
257,0.476567994349151,0.0098707744709812,CT,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
