...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
45,0.473930197862989,0.1602268528612105,AL,2022-09-06,1,1,1,1,1,0,0,1,1,1
46,0.457334415510793,0.097546495714586,AL,2022-09-07,1,1,1,1,1,0,0,1,1,1
47,1.09894603539212,0.182169825822176,AL,2022-09-08,1,1,1,1,1,0,0,1,1,1
48,0.273563506843079,0.1394321835168185,AL,2022-09-09,1,1,1,1,1,0,0,1,1,1
49,0.695789843870635,0.3453453998978205,AL,2022-09-10,1,1,1,1,1,0,0,1,1,1
50,0.300633505955052,0.1600645786791985,AL,2022-09-11,1,1,1,1,1,0,0,1,1,1
51,0.535492560675997,0.173604205078266,AL,2022-09-12,1,1,1,1,1,0,0,1,1,1
52,0.600978284511284,0.093882004402597,AL,2022-09-13,1,1,1,1,1,0,0,1,1,1
53,0.617200663083873,0.19011786465136,AL,2022-09-14,1,1,1,1,1,1,1,1,1,1
54,0.884688187430904,0.0405232855619631,AL,2022-09-15,1,1,1,1,1,0,0,1,1,1
55,0.36055408944407,0.189659089528578,AL,2022-09-16,1,1,1,1,1,1,1,1,1,1
56,0.351276109504637,0.189426280230422,AL,2022-09-17,1,1,1,1,1,0,0,1,1,1
57,0.0427410976213615,0.04371228323139305,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1
58,0.45478670057961,0.236971158740083,AL,2022-09-19,1,1,1,1,1,0,0,1,1,1
59,0.440141595644751,0.04626054047357615,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1
60,0.316529197685464,0.1281596408457165,AL,2022-09-21,1,1,1,1,1,0,0,1,1,1
61,0.287394862000028,0.160491227903183,AL,2022-09-22,1,1,1,1,1,0,0,1,1,1
62,1.48095218060702,0.2567658139176165,AL,2022-09-23,0,0,1,1,1,0,0,1,0,1
63,0.295189291904098,0.052585259873201,AL,2022-09-24,1,1,1,1,1,0,0,1,1,1
64,0.314320079760475,0.1877966084832175,AL,2022-09-25,1,1,1,1,1,0,0,1,1,1
65,0.327293887305192,0.187673105981305,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1
66,0.405189425279951,0.2305653664850645,AL,2022-09-27,1,1,1,1,1,1,1,1,1,1
67,0.69573328580068206,0.060945423538443,AL,2022-09-28,1,1,1,1,1,1,1,1,1,1
68,0.401206979218483,0.2288937718805085,AL,2022-09-29,1,1,1,1,1,0,0,1,1,1
69,0.182107376626373,0.066068195103021,AL,2022-09-30,1,1,1,1,1,0,0,1,1,1
70,0.904087455904606,0.2589456448618165,AL,2022-10-01,1,1,1,1,1,0,0,1,1,1
71,0.359125571633873,0.0719315377098565,AL,2022-10-02,1,1,1,1,1,0,0,1,1,1
72,0.0645809532150279,0.075169896135362,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.21557893270835,0.0823213974079885,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.231778084557748,0.0949275052161825,AL,2022-10-08,1,1,1,1,1,0,0,1,1,1
78,0.444947159069455,0.099682255479558,AL,2022-10-09,1,1,1,1,1,0,0,1,1,1
79,0.267058962224322,0.1047344957527585,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1
80,0.493946379921821,0.1100963107810845,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1
81,2.01567813126069,0.385132099257342,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
82,0.362361370977961,0.1822294007827995,AL,2022-10-13,1,1,1,1,1,0,0,1,0,1
83,0.764708688345673,0.128148798692661,AL,2022-10-14,1,1,1,1,1,0,0,1,1,1
84,0.107280359854102,0.1348531824155945,AL,2022-10-15,1,1,1,1,1,0,0,1,1,1
85,0.569772479068527,0.1412801635820735,AR,2022-09-04,1,1,1,1,1,1,1,1,1,1
86,0.789139258890326,0.138514199089089,AR,2022-09-05,1,1,1,1,0,1,0,1,1,0
87,1.54538857001553,0.117940877146613,AR,2022-09-06,1,1,1,0,1,0,0,1,0,0
88,3.50678868832653,0.1817527597209405,AR,2022-09-07,0,0,1,1,1,0,0,1,1,0
89,3.15818247325217,0.212850250102726,AR,2022-09-08,0,0,1,1,1,0,0,1,1,1
90,1.44377179996323,0.174700798786897,AR,2022-09-09,0,1,1,1,1,0,0,1,1,1
91,0.493882357549779,0.123357262287579,AR,2022-09-10,1,1,1,1,1,0,0,1,1,1
92,0.720101667447591,0.065482736954292,AR,2022-09-11,1,1,1,1,1,1,0,1,1,0
93,2.02553244140843,0.154868486558615,AR,2022-09-12,0,1,1,1,1,0,0,1,1,1
94,0.960288115409797,0.1039960504040425,AR,2022-09-13,1,1,1,1,1,0,0,1,1,0
95,2.36681134829175,0.051451525378579,AR,2022-09-14,0,0,1,1,1,0,0,1,1,1
96,0.761397546825247,0.1416879744872765,AR,2022-09-15,1,1,1,1,1,0,0,1,1,1
97,0.788016295302859,0.133106078146591,AR,2022-09-16,1,1,1,1,1,0,0,1,1,0
98,0.978295746932031,0.295730570796706,AR,2022-09-17,1,1,1,1,0,1,0,1,1,0
99,0.78741628859824,0.18433059982115,AR,2022-09-18,1,1,1,1,1,1,1,1,1,1
100,1.54273426285351,0.117426804574632,AR,2022-09-19,0,1,0,1,1,0,0,0,1,0
101,0.945980401155721,0.0810696425345955,AR,2022-09-20,1,1,1,1,1,0,0,1,1,0
102,1.63423462698136,0.1181427342765375,AR,2022-09-21,1,1,1,1,0,0,1,1,1,0
103,0.795205976334448,0.0656084702499105,AR,2022-09-22,1,1,1,1,1,1,1,1,1,1
104,0.475528927296446,0.2062629979720835,AR,2022-09-23,1,1,1,1,1,1,1,1,1,1
105,0.0280283692580435,0.01453134985657415,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1
106,0.0909136800656056,0.0145548423349886,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1
107,1.68828713045195,0.0637059229414025,AR,2022-09-26,0,1,1,1,1,0,1,1,1,0
108,0.731609980247214,0.0695813343848285,AR,2022-09-27,1,1,1,1,1,1,0,1,0,1
109,0.712921280010196,0.095718602661703,AR,2022-09-28,1,1,1,1,1,1,0,1,0,0
110,1.6293708629195,0.0148015589935595,AR,2022-09-29,0,0,1,1,1,1,0,1,1,0
111,1.01218855748069,0.234970423085683,AR,2022-09-30,0,1,1,1,1,0,1,1,1,0
112,0.0983391716920188,0.015048691257659,AR,2022-10-01,1,1,1,1,1,0,0,1,1,1
113,0.404882893583392,0.01521305722096305,AR,2022-10-02,1,1,1,1,1,0,0,1,1,1
114,1.07831731277878,0.180510384453876,AR,2022-10-03,1,1,1,1,1,0,0,1,1,1
115,0.876125622369741,0.1913094243371335,AR,2022-10-04,1,1,1,0,1,1,1,1,1,1
116,2.97092458343326,0.0159134791543292,AR,2022-10-05,0,0,1,1,1,0,0,1,1,1
117,0.421772713773736,0.01623097458263345,AR,2022-10-06,1,1,1,1,1,0,0,1,1,0
118,1.52682917915351,0.187487763337201,AR,2022-10-07,1,1,1,1,0,0,0,1,1,0
119,0.373629586124854,0.1450328253782635,AR,2022-10-08,1,1,1,1,1,1,0,1,0,1
120,0.196585679539417,0.0175148091124666,AR,2022-10-09,1,1,1,1,1,0,0,1,1,1
121,0.683254832234075,0.01807710691511745,AR,2022-10-10,1,1,1,1,1,0,0,1,1,1
122,0.826509166758998,0.103614371448594,AR,2022-10-11,1,1,1,1,1,0,0,1,0,1
123,0.42293557243853,0.1718854552131465,AR,2022-10-12,1,1,1,1,1,0,1,1,1,0
124,0.402668899869849,0.1469496220349215,AR,2022-10-13,1,1,1,1,1,0,1,1,0,1
125,0.500075721130825,0.2105892946636795,AR,2022-10-14,1,1,1,1,1,0,0,1,1,1
126,0.587914284061065,0.273804772807994,AR,2022-10-15,1,1,1,1,1,0,0,1,1,1
127,0.439046545990151,0.0678730170946435,AZ,2022-09-04,1,1,1,1,1,0,0,1,1,1
128,1.04322918287028,0.1263240906131325,AZ,2022-09-05,1,1,0,1,1,0,0,0,1,1
129,1.66745867115277,0.1552480512871405,AZ,2022-09-06,1,0,0,1,0,1,0,0,1,0
130,0.78312274436727,0.0560450917501915,AZ,2022-09-07,1,1,1,1,1,1,1,1,1,1
131,1.56419142890017,0.205555319194182,AZ,2022-09-08,0,0,1,1,1,0,0,1,0,0
132,3.07137889125294,0.226242852689383,AZ,2022-09-09,0,0,1,1,1,0,0,1,1,1
133,0.971734758214712,0.146988720297154,AZ,2022-09-10,1,1,1,1,0,0,0,1,1,0
134,0.669738901770247,0.0623571412608785,AZ,2022-09-11,1,1,1,1,1,0,0,1,1,1
135,1.87642602017006,0.1046896815026305,AZ,2022-09-12,1,1,0,1,1,1,0,0,1,1
136,1.00130809230261,0.1107073152665235,AZ,2022-09-13,1,1,1,0,1,0,1,1,0,1
137,1.76811192290537,0.1912041378248925,AZ,2022-09-14,0,0,1,1,1,0,0,1,1,1
138,0.464182260111588,0.11576620125836,AZ,2022-09-15,1,1,1,1,1,0,0,1,1,1
139,1.42237020647847,0.0186571777251705,AZ,2022-09-16,0,0,1,1,1,0,0,1,0,1
140,0.961380113263441,0.123897315237359,AZ,2022-09-17,1,1,1,0,1,0,1,1,0,1
141,1.21135776001056,0.096744443395899,AZ,2022-09-18,0,1,1,0,1,0,1,1,0,1
142,1.35063919935076,0.1277595549204595,AZ,2022-09-19,1,1,1,0,1,0,0,0,1,1
143,1.61471264318125,0.077896591431159,AZ,2022-09-20,0,1,1,0,1,1,0,1,0,1
144,1.49043145537993,0.187160947531579,AZ,2022-09-21,1,0,0,1,1,0,0,0,0,1
145,1.29893923652231,0.109330370276314,AZ,2022-09-22,1,1,1,0,1,1,0,1,0,1
146,3.01239582648681,0.02634861961152885,AZ,2022-09-23,0,0,1,1,1,0,0,1,1,0
147,0.613859634094674,0.02782731415500325,AZ,2022-09-24,1,1,1,1,1,0,0,1,1,1
148,0.80587771675081,0.0989096281012565,AZ,2022-09-25,1,1,1,1,1,0,1,0,1,1
149,4.7165397054874,0.0934194814043185,AZ,2022-09-26,0,0,1,1,1,0,0,0,0,0
150,3.91129734538127,0.1157473422867615,AZ,2022-09-27,0,1,0,1,1,1,0,0,0,1
151,1.36929388038371,0.119667125296396,AZ,2022-09-28,1,1,0,1,1,0,0,0,1,1
152,1.529595094087,0.157342494979641,AZ,2022-09-29,0,1,0,1,0,0,0,0,1,0
153,1.67191667583567,0.0397634474925324,AZ,2022-09-30,0,0,1,1,1,0,0,1,1,1
154,1.16218556231748,0.0848449612961095,AZ,2022-10-01,1,1,1,1,1,0,0,1,1,1
155,2.74839280216494,0.272802265710636,AZ,2022-10-02,1,0,1,0,1,0,0,1,0,0
156,4.27265310242697,0.179209010512822,AZ,2022-10-03,0,1,0,0,1,0,0,0,0,1
157,0.996095399710588,0.17767721278776,AZ,2022-10-04,1,1,1,0,1,1,0,1,0,1
158,2.14675968618073,0.1025706864015685,AZ,2022-10-05,1,0,1,1,1,0,1,1,0,1
159,1.03939770203622,0.1252337000781925,AZ,2022-10-06,1,1,1,1,1,0,0,0,1,1
160,1.53649046268112,0.14994275950534,AZ,2022-10-07,1,1,1,0,1,0,0,1,1,1
161,1.87908031185094,0.303533471588286,AZ,2022-10-08,1,0,1,0,1,0,0,1,0,1
162,1.21758063891703,0.170998241523918,AZ,2022-10-09,1,1,1,0,1,1,0,1,0,1
163,11.3551717954886,0.1950709657331655,AZ,2022-10-10,0,1,1,0,1,0,0,1,0,0
164,2.34626139155288,0.11570752862419,AZ,2022-10-11,0,0,1,1,1,0,0,1,1,1
165,3.39651315183074,0.2301752802803635,AZ,2022-10-12,0,1,1,0,1,0,0,0,0,1
166,4.47315182076023,0.2591126896386905,AZ,2022-10-13,0,1,1,0,1,1,0,1,0,1
167,2.14677639347148,0.2160606300572365,AZ,2022-10-14,0,1,1,0,1,0,1,1,0,1
168,1.9883291125649,0.180669847127512,AZ,2022-10-15,0,0,1,0,1,0,0,1,0,1
169,4.03368848331542,0.0845748393009785,CA,2022-09-04,0,1,1,1,1,0,0,0,0,0
170,0.864949417632297,0.0751692289032935,CA,2022-09-05,1,1,1,1,1,0,0,0,0,0
171,4.64331865734594,0.0702566078123035,CA,2022-09-06,0,1,1,1,0,0,0,1,1,0
172,5.32304920452024,0.1037591063508245,CA,2022-09-07,0,0,1,1,1,0,0,1,0,0
173,4.05486482192368,0.102032316507079,CA,2022-09-08,0,0,1,1,1,0,0,0,1,0
174,1.8540838659222,0.083414476436766,CA,2022-09-09,1,1,0,1,1,0,0,0,0,0
175,2.20803657165536,0.075181762905513,CA,2022-09-10,1,1,1,0,1,0,0,1,0,0
176,6.56882074593219,0.1050317777031835,CA,2022-09-11,0,0,1,0,1,0,0,0,0,0
177,4.67630436583596,0.0776932061508945,CA,2022-09-12,0,1,1,1,0,0,0,1,0,0
178,4.53112823079186,0.091401583203233,CA,2022-09-13,0,1,1,1,0,0,0,0,1,0
179,1.87426282809768,0.0893757967633485,CA,2022-09-14,1,1,1,0,1,0,0,0,0,0
180,2.40655862190012,0.0926616774150275,CA,2022-09-15,0,1,1,1,1,0,1,0,1,0
181,3.14438067952999,0.0809237819684985,CA,2022-09-16,0,1,0,1,1,1,1,0,1,0
182,5.72991160936125,0.1076363552563415,CA,2022-09-17,0,0,1,1,0,0,0,0,1,0
183,5.16868061432752,0.093135071176549,CA,2022-09-18,0,1,0,0,1,0,0,0,0,0
184,3.68459683579634,0.0867290782142965,CA,2022-09-19,1,1,1,0,1,1,0,1,0,1
185,2.41189027510228,0.0703461483584735,CA,2022-09-20,1,0,1,1,1,0,0,0,0,0
186,3.54307000786152,0.11466223100922,CA,2022-09-21,1,0,1,0,1,0,0,0,0,0
187,2.32413543132568,0.0776380168649535,CA,2022-09-22,0,1,1,0,1,0,0,0,0,1
188,4.49592238028292,0.070952581207765,CA,2022-09-23,0,0,1,1,1,0,0,0,0,0
189,6.03776569900222,0.119912986143679,CA,2022-09-24,0,0,0,0,1,0,0,0,0,0
190,2.94263922317753,0.116278760768784,CA,2022-09-25,1,0,1,1,1,0,0,0,0,1
191,9.44574132579224,0.0918388164141365,CA,2022-09-26,0,1,1,0,0,0,0,0,0,0
192,6.34583976403301,0.1286592550884475,CA,2022-09-27,1,0,1,0,0,0,0,0,0,0
193,1.67387784439628,0.0954130675706585,CA,2022-09-28,1,1,1,1,1,0,0,1,1,0
194,5.80856102504279,0.123341432866743,CA,2022-09-29,0,1,0,0,1,0,0,0,0,0
195,6.45466356217271,0.1518700862219055,CA,2022-09-30,1,0,1,0,0,0,0,0,0,0
196,4.61692589532817,0.12132476252791,CA,2022-10-01,1,1,1,0,0,0,0,1,0,0
197,5.67113549396309,0.144956830740775,CA,2022-10-02,1,0,1,0,0,0,0,0,0,0
198,4.66048119417221,0.1322857618180215,CA,2022-10-03,1,1,1,1,0,0,0,0,0,0
199,6.4425002328078,0.137894629911698,CA,2022-10-04,0,1,1,0,0,0,0,0,0,0
200,2.97401406596967,0.135636665816082,CA,2022-10-05,1,1,1,0,1,1,0,0,1,0
201,4.58979675134688,0.1697159859897705,CA,2022-10-06,0,0,1,1,1,0,0,1,1,0
202,6.73622935895082,0.164885917611941,CA,2022-10-07,1,0,1,0,0,0,0,0,0,0
203,2.80679281567128,0.1456128045544045,CA,2022-10-08,0,1,1,0,0,0,0,0,0,0
204,2.3681356620833,0.1545265632730015,CA,2022-10-09,1,1,1,0,1,0,0,0,0,0
205,10.6653518831227,0.1375531345536115,CA,2022-10-10,0,1,0,0,0,0,0,0,0,0
206,11.1763930356528,0.1923456262571645,CA,2022-10-11,1,0,0,0,0,0,0,0,0,0
207,16.4549260127721,0.216977323149551,CA,2022-10-12,1,0,0,0,1,0,0,0,0,0
208,11.7765101377252,0.210855811111552,CA,2022-10-13,1,0,1,0,0,0,0,0,0,0
209,22.0948111097465,0.2152371322578545,CA,2022-10-14,0,0,1,0,0,0,0,0,0,0
210,8.51130766807597,0.189430506546519,CA,2022-10-15,0,1,1,0,0,0,1,0,0,0
211,1.79370636178504,0.1940697076619185,CO,2022-09-04,0,0,1,1,1,0,0,1,1,1
212,0.781809562906684,0.2754297866505335,CO,2022-09-05,0,1,1,1,1,0,0,1,1,1
213,2.8403757916242,0.1725094553243375,CO,2022-09-06,0,0,1,0,1,0,0,1,0,1
214,1.52348481227231,0.01092058784788175,CO,2022-09-07,0,0,1,1,1,0,0,1,1,1
215,0.463344957778342,0.01101620863555175,CO,2022-09-08,1,1,1,1,1,1,1,1,1,1
216,1.00539216453005,0.01112398594707175,CO,2022-09-09,1,0,1,1,1,0,0,1,1,1
217,0.297403851218974,0.0112440915280416,CO,2022-09-10,1,1,1,1,1,0,0,1,1,1
218,1.43613356348614,0.2888625972627035,CO,2022-09-11,1,0,0,1,1,1,1,0,1,0
219,1.20780160103687,0.1426600622501715,CO,2022-09-12,0,1,1,1,1,0,0,1,1,1
220,0.327376668142375,0.0989428565077605,CO,2022-09-13,1,1,1,1,1,0,0,1,1,1
221,1.00261030672108,0.0848191187689875,CO,2022-09-14,1,1,1,1,0,0,0,1,1,0
222,0.570774713111736,0.0120393868606805,CO,2022-09-15,1,1,1,1,1,0,0,1,1,1
223,1.24710853411744,0.0122402991428218,CO,2022-09-16,0,0,1,1,1,0,0,1,1,1
224,0.321905289090326,0.0832112597169625,CO,2022-09-17,1,1,1,1,1,1,1,1,1,1
225,0.636100461004902,0.20674588363001,CO,2022-09-18,1,1,1,1,1,0,0,1,1,1
226,1.03192925930212,0.04518884436782025,CO,2022-09-19,1,1,1,1,1,0,0,1,1,1
227,2.30397713949987,0.218283134068745,CO,2022-09-20,1,0,1,0,1,1,0,1,0,1
228,1.1904353979587,0.1638629541356265,CO,2022-09-21,1,1,1,0,1,0,0,1,0,0
229,0.948477806998824,0.167109603566693,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
230,1.07368837212558,0.080636150607569,CO,2022-09-23,1,1,1,0,1,0,0,1,1,1
231,0.763544578193425,0.2680836645573665,CO,2022-09-24,0,1,1,1,1,0,0,1,1,1
232,0.422284425761963,0.1411353111812825,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
233,0.860356257717542,0.1161441200116675,CO,2022-09-26,1,1,1,0,1,1,1,1,0,0
234,0.83587454566995,0.01568446958152315,CO,2022-09-27,1,1,1,1,1,0,0,1,1,1
235,1.28284213906793,0.0161460222965185,CO,2022-09-28,1,0,1,1,1,0,0,1,1,1
236,0.920920051347901,0.053808068726182,CO,2022-09-29,1,1,1,1,1,1,1,1,1,1
237,0.366574360128236,0.122777021656826,CO,2022-09-30,1,1,1,1,1,0,0,1,1,1
238,0.205285215915831,0.017740152409299,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
239,0.214016028448758,0.01835073599799425,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
240,0.503345974392074,0.074814697126553,CO,2022-10-03,1,1,1,1,1,0,0,1,1,1
241,0.328924762688754,0.01971013216299955,CO,2022-10-04,1,1,1,1,1,0,0,1,1,1
242,0.372618475104291,0.099917443084355,CO,2022-10-05,1,1,1,1,1,1,1,1,1,1
243,0.370627808105032,0.10995496162313,CO,2022-10-06,1,1,1,1,1,1,1,1,1,1
244,1.67916154138539,0.2856419463727395,CO,2022-10-07,1,0,0,0,1,0,0,0,0,1
245,0.518934997253415,0.1973875107566345,CO,2022-10-08,1,1,1,1,1,1,1,1,1,1
246,1.61800216148599,0.530697946288315,CO,2022-10-09,1,0,1,0,1,0,0,1,0,1
247,3.11052918988123,0.2516160266870285,CO,2022-10-10,1,0,1,0,1,1,0,1,0,1
248,3.26386451402077,0.267756334255301,CO,2022-10-11,1,0,0,0,1,0,0,0,0,1
249,0.94216791704736,0.143972111695015,CO,2022-10-12,1,1,0,1,1,0,0,0,1,1
250,1.89813274880128,0.2834290336139265,CO,2022-10-13,1,0,1,0,1,1,0,1,0,1
251,1.47405226911607,0.25803817478512,CO,2022-10-14,1,1,1,0,0,1,0,1,0,1
252,1.91370598803494,0.3545303516325395,CO,2022-10-15,1,0,1,0,1,0,0,1,0,1
253,0.971235585592659,0.1670904614081555,CT,2022-09-04,1,1,1,1,1,0,0,1,1,1
254,2.06613137584881,0.2698571216648495,CT,2022-09-05,0,0,1,1,1,0,0,1,1,0
255,1.1889564077258299,0.1689023234726665,CT,2022-09-06,1,1,1,1,1,0,0,1,1,1
256,0.864797722964818,0.152667027122161,CT,2022-09-07,1,1,1,1,1,0,0,1,1,1
257,1.0108934208598,0.127585169946576,CT,2022-09-08,1,1,1,1,1,0,0,0,1,1
258,1.25167404255452,0.181247277839049,CT,2022-09-09,1,1,1,1,1,0,0,1,1,1
259,2.02667148677693,0.2396023558097235,CT,2022-09-10,1,0,1,1,0,0,0,0,1,0
260,0.974391266040604,0.167588780514929,CT,2022-09-11,1,1,1,1,1,0,0,1,1,1
261,1.16575215729377,0.183763877319965,CT,2022-09-12,1,1,1,1,1,0,0,1,1,1
262,1.74340317076568,0.2297842204541145,CT,2022-09-13,1,0,1,1,1,1,0,0,1,1
263,1.30030682846782,0.1646297758944145,CT,2022-09-14,1,1,1,0,1,0,0,1,0,1
264,4.99916401087007,0.1462483156266825,CT,2022-09-15,0,0,0,0,1,0,0,0,0,1
265,1.72903878090689,0.1936099314708515,CT,2022-09-16,1,1,1,1,1,0,0,1,0,0
266,2.82920542620388,0.1508617083637295,CT,2022-09-17,0,0,1,1,1,0,0,1,1,1
267,1.53704340507318,0.195704192724184,CT,2022-09-18,1,1,1,1,1,0,0,0,0,1
268,4.47870692619691,0.1327383303417805,CT,2022-09-19,0,0,1,1,1,0,0,1,1,1
269,2.27263439673678,0.171882337914977,CT,2022-09-20,1,0,1,1,1,0,0,1,0,1
270,2.14628690804999,0.2547788896849875,CT,2022-09-21,0,1,1,1,1,0,0,0,1,1
271,3.50841446498071,0.161620930552581,CT,2022-09-22,0,0,1,0,1,0,0,1,0,1
272,7.62899291242397,0.1420103999275115,CT,2022-09-23,0,0,1,1,1,0,0,0,0,1
273,1.60529200959582,0.2247201215635435,CT,2022-09-24,1,1,1,1,1,0,0,0,0,1
274,3.50342526182312,0.187794052952239,CT,2022-09-25,0,0,1,1,1,0,0,1,0,1
275,9.73711407229534,0.146357780193587,CT,2022-09-26,0,0,1,1,1,0,0,1,1,1
276,6.20345121654822,0.1754973034760475,CT,2022-09-27,0,0,1,1,1,0,0,0,0,1
277,1.61038788709828,0.2106535842361935,CT,2022-09-28,1,1,1,1,1,0,0,1,1,1
278,7.89378213744525,0.180118718962398,CT,2022-09-29,0,0,1,1,1,0,0,0,0,0
279,10.4658957509816,0.1821353908384365,CT,2022-09-30,0,0,1,1,1,0,0,0,0,1
280,5.85475055370508,0.2465938711141275,CT,2022-10-01,0,0,1,0,1,0,0,0,0,1
281,6.04475224317203,0.220115807178302,CT,2022-10-02,0,0,1,1,1,0,0,1,0,1
282,13.9533665256983,0.2618289537296535,CT,2022-10-03,0,0,1,0,1,0,0,1,0,0
