...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
18,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1.3906573790891,0.0461785969343992,AK,2023-02-23,1,1,1,0,1,1,1,1,0,1,0,1,1,1
20,0.905402306479829,0.4209211077155315,AK,2023-02-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
21,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.249963194533026,0.0372024625015233,AK,2023-02-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1
24,NA,NA,AK,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.234589957718557,0.02969474202429125,AK,2023-03-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
30,NA,NA,AK,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.53596476103378,0.0278042452215721,AK,2023-03-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
33,0.232653036680642,0.02737905031636435,AK,2023-03-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1
34,NA,NA,AK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.227012912575951,0.0264918641529132,AK,2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
38,NA,NA,AK,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.223191905521472,0.02644625325509945,AK,2023-03-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
40,0.223454015860696,0.02650372853952695,AK,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
41,NA,NA,AK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.229209370083361,0.0267562369093922,AK,2023-03-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
43,0.642049407517726,0.489355562783023,AL,2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
44,0.378572893286846,0.29876634403354,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.705039115990711,0.532145629989545,AL,2023-02-07,1,0,1,1,1,1,1,1,1,1,1,1,1,1
46,0.936079574650762,0.0699747924450685,AL,2023-02-08,1,1,1,0,1,1,1,1,0,1,0,1,1,1
47,1.02563250589441,0.74804202696351,AL,2023-02-09,1,1,1,1,0,1,1,1,1,1,0,0,1,1
48,0.105217531361852,0.0559055617775225,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0828386624077909,0.0393587160973206,AL,2023-02-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
52,0.244878802842375,0.03491624770846085,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.393085527519757,0.0309465225850934,AL,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.0654986788021914,0.02741076345333395,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0485640088052642,0.0168648939118213,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0448652039456358,0.01495656740605835,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.985631758164435,0.79393173310677,AL,2023-02-22,1,0,1,0,1,1,1,1,0,1,0,1,1,1
61,0.0416882438911654,0.01180408683900765,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,1.00787547642918,0.4465809005255885,AL,2023-02-24,1,1,1,1,1,1,0,1,1,1,0,1,1,0
63,1.13064224700757,0.86883804614938,AL,2023-02-25,1,1,1,0,1,0,1,1,1,1,0,1,0,1
64,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.029968203562769,0.0074986172150377,AL,2023-02-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1
66,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.0884895133550544,0.00545237625888465,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,0.852911075803836,0.441129862436219,AL,2023-03-03,1,0,1,1,1,1,1,1,0,1,0,1,1,1
70,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.0812393694096291,0.0040452780223658,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.0263592861185719,0.003351854567111945,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.0801974817447347,0.003060658877641105,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,0.982178914960041,0.313513393238048,AL,2023-03-09,1,1,0,1,1,1,1,1,1,0,0,1,1,1
76,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0311780915475375,0.001847651087215915,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.0767974929026798,0.001709779484896675,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,0.028838006511007,0.00158528479694777,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,0.0317068235715929,0.00147285606025171,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.406062291487611,0.2947675719503115,AR,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,2.47788844865596,0.326001470159962,AR,2023-02-06,1,0,1,0,1,1,1,0,0,1,0,0,1,0
87,2.03618988664993,0.4129936107033865,AR,2023-02-07,1,0,1,1,0,1,1,1,0,1,0,0,1,0
88,0.733169919218805,0.31796296389786,AR,2023-02-08,1,1,1,1,1,1,1,0,0,1,0,1,1,0
89,0.821867437576981,0.270754878690522,AR,2023-02-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
90,3.96560232088165,0.3995899743945335,AR,2023-02-10,0,1,1,0,1,1,1,0,0,1,0,1,1,1
91,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.495948715569003,0.3511358020209195,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,2.27324263539683,0.46481764243863,AR,2023-02-13,0,1,1,0,1,1,1,0,0,1,0,0,1,1
94,2.65570709927252,0.3583540465243,AR,2023-02-14,0,0,1,1,1,1,1,0,0,1,0,1,1,0
95,0.829823296263853,0.221382468188609,AR,2023-02-15,1,1,1,1,1,1,1,1,0,1,0,0,1,0
96,0.99018007344867,0.207891315882612,AR,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
97,1.55033252037867,0.1216899777604715,AR,2023-02-17,1,0,1,0,1,1,1,1,1,1,0,0,1,1
98,0.398398559065853,0.292413733874734,AR,2023-02-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
99,0.403199339486791,0.100493535364651,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,0.867745276265992,0.326029605447508,AR,2023-02-20,1,1,1,1,1,1,1,1,0,1,0,1,1,0
101,2.37018989181036,0.277882635033944,AR,2023-02-21,0,1,1,1,0,1,1,0,0,1,0,0,1,1
102,1.82705201306946,0.327729705868246,AR,2023-02-22,1,0,1,0,1,1,1,0,0,1,0,0,1,1
103,0.729076578561732,0.1950387579971125,AR,2023-02-23,1,1,1,1,1,1,1,0,0,1,1,1,1,0
104,0.748272802773973,0.19505845620561,AR,2023-02-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
105,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.478970539962405,0.2454408552080255,AR,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,4.79015389101175,0.357737660681267,AR,2023-02-27,1,0,1,0,1,1,1,1,0,1,0,0,1,1
108,1.8373640036313,0.413107313836014,AR,2023-02-28,1,1,1,0,1,1,0,1,1,1,0,1,1,0
109,0.625350391363085,0.0344930993748628,AR,2023-03-01,1,1,1,1,1,1,1,0,1,1,0,1,1,1
110,0.140254080085837,0.0309113930630311,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.041996302031357,0.0277280229888985,AR,2023-03-03,1,1,1,1,1,1,1,0,1,1,0,1,1,1
112,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.748515170235624,0.02019728394623985,AR,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0.35244285523456,0.01824711567428505,AR,2023-03-07,1,1,1,1,1,1,1,0,0,1,0,1,1,1
116,0.647796989989813,0.1729356377023985,AR,2023-03-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
117,0.131089276649065,0.01500925155415965,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.124241869214918,0.0136713587760509,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,1.23893927095857,0.8734927519056,AR,2023-03-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
120,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0140920441467021,0.0105323103937966,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,0.975939418701956,0.2283132736978495,AR,2023-03-14,1,1,1,1,0,1,1,1,1,1,0,0,1,1
123,0.0436211500056485,0.00900466362636085,AR,2023-03-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
124,0.0385111396735742,0.008371203107943,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
125,0.848983017804215,0.179368651108951,AR,2023-03-17,1,0,1,1,1,1,1,1,0,1,1,0,1,1
126,1.10942224188809,0.4391605210732385,AR,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
127,1.10965270527854,0.2435740858286765,AZ,2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
128,1.29547451971824,0.241102931208566,AZ,2023-02-06,1,1,1,1,1,1,1,0,0,0,0,1,1,1
129,1.03093374541935,0.245923371081824,AZ,2023-02-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1
130,3.95105313612216,0.1216832733589585,AZ,2023-02-08,1,0,1,0,1,1,1,0,0,1,0,0,1,1
131,0.806388179939003,0.169451250747752,AZ,2023-02-09,1,1,1,1,1,1,1,0,0,1,0,1,1,1
132,0.950200218827245,0.3018025077912585,AZ,2023-02-10,0,1,1,1,1,1,1,0,0,1,0,1,1,1
133,0.651675102319719,0.178055952213297,AZ,2023-02-11,1,1,1,1,1,1,1,0,0,0,0,1,1,1
134,3.18529888548312,0.2783277942568805,AZ,2023-02-12,1,1,0,0,1,1,1,0,0,0,0,0,1,1
135,3.01117457084223,0.2311504967647895,AZ,2023-02-13,0,0,1,1,1,1,1,0,0,0,0,0,1,1
136,1.85263419138021,0.1407275587787845,AZ,2023-02-14,1,0,1,0,1,1,0,1,1,0,1,1,1,0
137,1.27441036097449,0.229287160041564,AZ,2023-02-15,1,1,0,1,1,1,1,1,0,0,0,1,1,0
138,1.30407090983859,0.194044952620171,AZ,2023-02-16,1,1,1,1,1,0,1,0,0,1,0,1,0,1
139,1.31626933112492,0.183387188997196,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,0,0,1,1,1
140,0.91319653745261,0.192622929354495,AZ,2023-02-18,1,1,1,1,1,1,1,1,0,0,0,1,1,1
141,2.16610227218099,0.2793173048009605,AZ,2023-02-19,1,0,0,1,0,1,0,0,0,1,0,0,1,0
142,3.32707291323538,0.1694977727768075,AZ,2023-02-20,1,1,0,1,1,1,0,0,0,0,0,1,1,1
143,0.997958747657851,0.1560384579659365,AZ,2023-02-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
144,1.04589034786776,0.237353042931568,AZ,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
145,0.892594890184264,0.102476948295689,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.79760668239152,0.1748637140475475,AZ,2023-02-24,1,1,1,1,1,1,1,0,1,0,0,0,1,1
147,1.17784056259242,0.2856627423664415,AZ,2023-02-25,1,1,1,1,1,1,0,0,0,0,1,1,1,0
148,1.59609589667566,0.158042586226545,AZ,2023-02-26,1,1,1,1,1,1,0,0,0,0,0,1,1,0
149,6.81835831318712,0.1163842630955195,AZ,2023-02-27,1,0,1,0,1,1,1,0,0,0,0,1,1,0
150,4.28087350426693,0.0939403547455525,AZ,2023-02-28,1,0,1,0,1,1,1,0,0,1,0,1,1,0
151,2.07206550049717,0.1886193674404905,AZ,2023-03-01,1,0,1,1,0,1,1,0,1,1,0,0,1,1
152,1.48907433086209,0.2079195568496285,AZ,2023-03-02,1,1,1,1,0,0,1,1,0,1,0,0,0,1
153,2.24349391817855,0.34763104062114,AZ,2023-03-03,1,1,0,0,1,1,1,1,1,0,0,1,1,1
154,2.53750652402025,0.37667597291745,AZ,2023-03-04,1,0,0,0,1,1,0,1,0,0,0,0,1,0
155,3.21547351153263,0.0945221485078875,AZ,2023-03-05,1,0,1,0,1,1,1,0,0,0,0,0,1,1
156,6.1599054794416,0.12700829915153,AZ,2023-03-06,1,0,1,0,1,0,1,0,0,0,0,1,0,1
157,5.64470636013737,0.0811659142240075,AZ,2023-03-07,1,0,1,0,1,1,1,1,0,0,0,1,1,1
158,0.448277168819469,0.1960868362759985,AZ,2023-03-08,1,1,1,1,1,1,1,0,0,0,0,1,1,1
159,0.859843336806539,0.04716458908100635,AZ,2023-03-09,1,1,1,0,1,1,1,1,1,1,1,1,1,1
160,0.674792418354239,0.04924701255727645,AZ,2023-03-10,1,1,1,1,1,1,1,0,1,0,0,1,1,1
161,1.01852167214563,0.167590023594917,AZ,2023-03-11,1,1,1,1,1,1,1,1,0,0,0,0,1,1
162,4.55183797173136,0.1037831907666625,AZ,2023-03-12,1,0,0,0,1,0,1,0,0,0,0,0,0,0
163,5.42538713399044,0.163780818210306,AZ,2023-03-13,1,0,0,0,0,1,0,1,0,0,0,0,1,0
164,2.15977524605066,0.1139195381953825,AZ,2023-03-14,1,0,1,0,1,1,1,0,1,0,0,0,1,1
165,3.76070056467297,0.1417306903557075,AZ,2023-03-15,1,0,1,0,1,0,1,0,0,1,0,1,0,1
166,2.84450309444534,0.0695988217234675,AZ,2023-03-16,1,0,1,0,1,1,1,0,0,0,0,0,1,1
167,1.17224173117928,0.4914986591552135,AZ,2023-03-17,1,1,1,1,1,0,1,1,0,0,1,1,0,1
168,1.22936713163333,0.4059938252130915,AZ,2023-03-18,1,0,1,1,1,1,1,1,0,0,0,1,1,1
169,6.96052208644211,0.2902956286502345,CA,2023-02-05,1,0,1,0,0,1,0,0,0,0,1,0,0,0
170,4.83496614123043,0.2476059960892875,CA,2023-02-06,1,1,1,0,0,1,0,0,0,0,0,0,1,0
171,7.71624291216342,0.2962081745271655,CA,2023-02-07,1,0,1,0,1,1,0,1,0,0,0,1,1,0
172,4.62600137397621,0.2448924169110475,CA,2023-02-08,1,1,1,0,1,1,0,0,0,0,0,0,1,0
173,5.71252229072106,0.2497861241071645,CA,2023-02-09,0,0,1,1,1,0,1,0,0,0,0,0,0,0
174,3.44982521762532,0.2582335036671155,CA,2023-02-10,1,1,0,1,1,1,1,0,0,0,0,0,0,0
175,5.43117725464697,0.2840251463889345,CA,2023-02-11,0,0,1,0,1,1,1,0,0,0,0,0,1,1
176,9.30711547932812,0.1966123332508045,CA,2023-02-12,1,0,0,0,1,1,1,1,0,0,0,0,0,0
177,12.8022538338244,0.166153440891365,CA,2023-02-13,1,0,0,0,1,1,1,0,0,0,0,0,0,1
178,6.51072449891436,0.161459731851369,CA,2023-02-14,0,0,1,0,1,1,0,0,0,1,0,0,1,1
179,5.22079332846517,0.219812622782399,CA,2023-02-15,1,1,0,1,0,1,1,0,0,0,0,0,0,0
180,5.57826184655594,0.2226824999281845,CA,2023-02-16,1,0,1,1,1,1,1,0,0,0,0,0,0,0
181,2.45215898449281,0.216621489748313,CA,2023-02-17,0,1,1,1,1,1,1,1,0,0,0,1,0,0
182,1.66025291786406,0.204022344851968,CA,2023-02-18,1,1,1,1,1,1,1,0,0,1,0,0,1,0
183,2.34697666894354,0.1672126081836335,CA,2023-02-19,1,1,0,1,1,1,1,0,1,0,0,1,1,1
184,3.097561299253,0.1463295879710325,CA,2023-02-20,1,1,0,0,1,1,1,1,0,1,0,1,0,0
185,2.22113415554412,0.181694696265837,CA,2023-02-21,1,1,1,1,1,1,1,0,0,0,0,0,1,1
186,3.24604328800024,0.17060464491427,CA,2023-02-22,1,0,1,1,1,1,1,0,0,0,0,0,0,0
187,5.28971964968162,0.185858864790669,CA,2023-02-23,1,1,0,1,0,1,0,0,0,0,0,0,0,0
188,8.14518673035569,0.123157142805426,CA,2023-02-24,1,0,1,0,1,1,1,0,0,0,0,0,0,0
189,5.03632031997672,0.235016155839057,CA,2023-02-25,1,1,1,0,1,0,0,0,0,1,0,0,0,0
190,1.3346603699982,0.146132376909452,CA,2023-02-26,1,1,1,1,1,1,1,1,0,0,0,1,1,0
191,8.04667538585977,0.187747435509484,CA,2023-02-27,1,0,0,0,1,1,1,1,0,0,0,1,0,0
192,6.12098972553168,0.169490506043657,CA,2023-02-28,0,0,0,1,1,0,1,0,0,0,0,0,0,0
193,5.1265492676288,0.1557484474836675,CA,2023-03-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0
194,4.50702257354115,0.1399936001424,CA,2023-03-02,0,1,0,1,1,0,1,0,0,0,0,0,0,0
195,5.64920214173579,0.1537237859222795,CA,2023-03-03,1,0,0,1,1,1,0,0,0,0,0,1,0,0
196,4.207294154968,0.1331147754127515,CA,2023-03-04,1,0,1,1,1,0,0,0,0,0,0,1,1,1
197,4.57210170251515,0.064907007681769,CA,2023-03-05,1,0,0,0,1,1,1,0,0,0,0,0,0,0
198,3.76919434442612,0.1641035956227455,CA,2023-03-06,1,0,1,1,1,1,1,1,0,0,0,1,0,1
199,4.70639073306073,0.174814245314389,CA,2023-03-07,1,0,1,0,1,0,0,0,0,0,0,0,0,1
200,8.82524355784982,0.176906038024633,CA,2023-03-08,0,1,1,0,0,0,0,0,0,1,0,0,0,0
201,5.43965048841802,0.096092808089116,CA,2023-03-09,1,0,0,1,1,0,1,0,0,0,0,0,0,0
202,4.80542615019084,0.1294439356235805,CA,2023-03-10,1,1,0,1,1,0,1,0,0,0,0,0,0,0
203,3.37212452350483,0.0930783677565555,CA,2023-03-11,1,1,0,1,1,1,1,0,0,0,0,0,0,0
204,4.94574139751555,0.1479030807551065,CA,2023-03-12,1,1,0,1,1,0,0,0,0,0,0,1,0,1
205,4.94196348826154,0.164130091449758,CA,2023-03-13,1,1,1,0,1,0,1,0,0,0,0,1,0,1
206,3.88688895323227,0.1343372669874075,CA,2023-03-14,1,0,0,1,1,1,0,0,0,0,0,0,0,0
207,3.85052340376132,0.134273283491391,CA,2023-03-15,1,0,1,1,1,1,1,1,0,0,0,0,0,1
208,3.9313955712054,0.106515929352427,CA,2023-03-16,1,1,0,1,1,1,0,1,0,0,0,1,0,0
209,4.16606447433349,0.1506971503663625,CA,2023-03-17,1,1,1,1,1,0,1,0,0,0,0,0,0,1
210,2.75502622241456,0.1375979519144865,CA,2023-03-18,1,1,1,1,1,1,0,1,0,0,0,0,0,0
211,0.624663006324751,0.0620571017491315,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.749171363052414,0.1925732371596185,CO,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.824570548930571,0.1900015104213315,CO,2023-02-07,1,1,1,1,1,1,1,1,0,0,1,1,1,0
214,1.68364304259298,0.266278382536828,CO,2023-02-08,1,1,1,1,0,1,1,1,0,1,0,0,0,1
215,0.049931482611306,0.04486033293286735,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.343747180459635,0.1414633078784135,CO,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
217,0.400984623896421,0.1920838005553245,CO,2023-02-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
218,0.390570612751154,0.0358856693594237,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.29207311761944,0.189208291058026,CO,2023-02-13,0,1,0,1,1,1,1,0,0,0,1,1,1,0
220,0.445908708260275,0.1037767653014605,CO,2023-02-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
221,0.348839337627519,0.139880195317344,CO,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
222,1.05876356547512,0.1145134825238325,CO,2023-02-16,1,1,1,1,0,1,1,1,0,1,0,0,1,0
223,0.820868633264682,0.1907656998139305,CO,2023-02-17,0,1,1,1,1,1,1,0,1,1,0,1,1,1
224,0.367489457289229,0.111103036719065,CO,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.515285339967056,0.198042790648825,CO,2023-02-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,0.67964460740631,0.140002750353227,CO,2023-02-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
227,0.82933979237754,0.066146749781915,CO,2023-02-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.877877434924141,0.159377060014085,CO,2023-02-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1
229,0.431807044532981,0.02042184870424995,CO,2023-02-23,1,1,1,1,1,1,1,0,0,0,0,1,1,1
230,0.747645450271952,0.019933634713614,CO,2023-02-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
231,0.217947450482749,0.01956698203287475,CO,2023-02-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
232,0.217804876136831,0.01932101867473445,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0
233,0.66273458227855,0.0677820990584625,CO,2023-02-27,1,1,1,1,1,1,1,0,0,1,0,1,1,1
234,1.05454328866968,0.154175580386368,CO,2023-02-28,1,1,0,1,1,1,1,1,0,0,0,1,1,0
235,1.6466797097929,0.0193290817698134,CO,2023-03-01,1,1,1,0,1,1,1,1,0,0,0,1,1,1
236,0.566897633184996,0.019598767381797,CO,2023-03-02,1,1,1,1,1,1,1,1,0,0,0,1,1,1
237,0.305320885504067,0.020016972523175,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,0.995619110386685,0.2943532734119925,CO,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1,1,0
239,0.404878317489998,0.02135007448395215,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1
