...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
25,0.00555636022310835,0.0097535494021194,AK,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.0643190512066448,0.0109535849938699,AK,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.00646608137832308,0.01241341561321695,AK,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.00733979665683017,0.01419309811910645,AK,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.0064311078766373,0.01636302197689275,AK,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,1.18166314779237,0.4304209006264575,AK,2023-04-17,1,1,0,1,1,1,0,1,1,0,1,1,1,0
31,0.028059969537801,0.02219226734388585,AK,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,NA,NA,AK,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.00972310005561575,0.03052116333027895,AK,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,NA,NA,AK,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.06956612090875,0.4281307645699645,AL,2023-03-20,1,1,0,1,1,1,0,1,1,0,1,1,1,0
45,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.0162123886754882,0.01347340895374235,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.0151769722177015,0.0133371527235691,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,1.07456602909443,0.428771637308659,AL,2023-03-25,1,1,0,1,1,1,0,0,1,1,1,1,1,0
50,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0526185567868936,0.01335371303483285,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0164999831440512,0.0145128675227659,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.0170386853730115,0.015195204233033,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,1.94812811497918,0.835619890253215,AL,2023-04-06,1,1,0,0,1,1,0,1,1,0,0,1,1,0
62,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.0669228876368625,0.0166110535481362,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1.02582773366214,0.416154142267824,AL,2023-04-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
66,1.15030281366988,0.779430270312835,AL,2023-04-11,0,1,0,1,1,1,1,1,1,1,1,1,1,1
67,0.0244203710390395,0.01946345607833685,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.0229867261847835,0.02143374313391675,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,0.0255209544580254,0.02258527383099,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0291260959505244,0.02526791422090885,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.0299796021184257,0.02681729062366235,AL,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
74,0.0321657217244156,0.02851646370158795,AL,2023-04-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0
75,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.0527200147548451,0.0478101719518461,AL,2023-04-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
83,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0617675347759345,0.0069185362880845,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.5156933640498,0.0062777276881406,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,1.35818312413003,0.0057016457138124,AR,2023-03-22,1,1,0,1,1,1,1,1,1,0,1,1,1,0
89,0.0203083264021337,0.00518346526902695,AR,2023-03-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
90,0.0215389675179453,0.004717004645569335,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,1.23381102018941,0.462082502475338,AR,2023-03-26,1,1,0,0,1,1,1,1,1,0,0,1,1,1
93,0.00394279912250983,0.00357495196533152,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,2.11034080138546,0.3028180242053425,AR,2023-03-28,0,1,0,1,1,1,1,0,1,0,1,1,1,1
95,0.341963706146021,0.002984208584086025,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,0.0106758465959403,0.00272929579562092,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,0.00232920973950809,0.00249751590055463,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.0021308804304328,0.002286412373519135,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,0.00851558884321696,0.0020938256614215,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,0.00193673719339388,0.001917860709629295,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,0.0800288364090025,0.00175685656794958,AR,2023-04-04,1,1,1,1,1,1,1,0,1,0,1,1,0,1
102,0.0353246041679113,0.001609358187876875,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,0.00144426560442798,0.001474090484636005,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,1.29912664373344,0.476528117778886,AR,2023-04-07,1,1,0,0,1,1,1,1,1,0,0,1,1,1
105,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.00464862563792015,0.00113113974150542,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00970801759116413,0.00103486392826614,AR,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
108,9.7179099444064e-4,9.46395121829365e-4,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,0.00410545545609584,8.65120322819795e-4,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,1.31358170717538,0.484854421794887,AR,2023-04-16,1,1,0,1,0,1,1,1,1,0,1,0,1,1
114,0.00360612360105558,5.48964852545915e-4,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.00132387360354318,3.80164952533805e-4,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,0.00611152059202677,3.4691464183052e-4,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.00126071482572403,3.16700909800975e-4,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,0.00129549033724813,2.8928155329162e-4,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.5837783997875,0.170845662201368,AZ,2023-03-19,1,1,0,0,1,1,1,0,0,0,0,1,1,1
128,1.63046250500172,0.0909453921532695,AZ,2023-03-20,0,1,1,1,1,1,1,0,0,0,1,0,1,0
129,1.17611061933294,0.1689766154949255,AZ,2023-03-21,1,1,1,1,0,1,1,1,0,0,1,0,1,0
130,0.664819112005706,0.0977094758550635,AZ,2023-03-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
131,0.539556098480821,0.1131151827885525,AZ,2023-03-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
132,0.263272025742343,0.00777408248654615,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.0105556475763731,0.0077340426814627,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.692987867324323,0.1028428443198085,AZ,2023-03-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
135,1.32104487843907,0.1126004790571265,AZ,2023-03-27,1,1,1,1,0,1,1,0,0,0,1,1,1,0
136,2.15082513561305,0.0482495818890377,AZ,2023-03-28,0,1,0,1,1,1,1,0,0,0,1,0,1,1
137,0.829469441826762,0.0077843324243869,AZ,2023-03-29,1,1,0,1,1,1,1,0,1,0,1,0,1,1
138,1.55560534526913,0.2236081608720035,AZ,2023-03-30,1,1,0,0,0,1,1,0,1,0,0,0,1,1
139,0.0436751778358029,0.00794395429487505,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.897063604976504,0.289835236051711,AZ,2023-04-01,0,1,1,1,1,1,1,0,1,0,1,1,1,1
141,0.725591032710427,0.1507403392832775,AZ,2023-04-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1
142,1.15660446308231,0.054505855166595,AZ,2023-04-03,1,1,1,1,1,0,1,0,0,0,1,0,0,1
143,1.55550515822597,0.170939818975118,AZ,2023-04-04,1,1,1,1,0,1,1,0,1,0,1,1,1,0
144,1.02282995736458,0.083374987498154,AZ,2023-04-05,1,1,1,1,1,0,1,0,0,0,1,0,0,1
145,0.166854252279745,0.00910238425785145,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.398547607366008,0.0094224106872267,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0.621581090751531,0.0930229499463455,AZ,2023-04-08,1,1,1,1,1,1,1,0,1,0,0,0,1,1
148,1.74356873182465,0.140311377449889,AZ,2023-04-09,1,1,1,1,1,0,1,1,1,0,1,0,0,1
149,1.70512263894001,0.138604305247229,AZ,2023-04-10,1,1,1,1,0,0,1,1,1,0,1,1,0,1
150,1.93417705287457,0.210885572890947,AZ,2023-04-11,1,1,0,0,1,1,1,1,1,0,0,1,0,0
151,0.0701941173420645,0.0118387935841658,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,0.424600210138274,0.0125339695402837,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
153,0.82647614279892,0.2860161821602535,AZ,2023-04-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
154,0.596278681917912,0.0142096382914004,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
155,1.23666676562151,0.25416432077156,AZ,2023-04-16,1,1,1,1,1,0,0,1,1,0,0,0,0,0
156,1.44553178141224,0.1070659249702935,AZ,2023-04-17,1,1,1,1,1,1,1,0,0,0,1,0,1,1
157,1.14551048214692,0.17355350911619,AZ,2023-04-18,1,1,1,1,1,0,1,0,1,0,1,0,0,0
158,2.74300263716869,0.051782520297068,AZ,2023-04-19,1,1,0,1,1,1,1,1,1,0,1,0,1,0
159,2.3304194487627,0.235558091556423,AZ,2023-04-20,1,1,1,0,0,1,1,1,0,0,0,0,0,0
160,1.13530348076098,0.83233826214735,AZ,2023-04-21,1,1,0,1,1,0,1,1,1,0,1,1,0,1
161,0.27510944479951,0.02451427668289035,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
162,3.18755386377043,0.087958986805154,AZ,2023-04-23,1,1,0,1,0,0,1,1,1,0,1,0,0,1
163,2.87049646474174,0.0586008527132985,AZ,2023-04-24,1,1,0,1,1,1,1,1,1,0,1,0,1,1
164,2.18512687356449,0.1338169549891095,AZ,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,1,0
165,3.84509494144658,0.105976099941186,AZ,2023-04-26,0,1,0,1,1,1,1,0,0,0,0,0,0,1
166,1.56861114187943,0.086425295706481,AZ,2023-04-27,1,1,0,1,1,1,1,1,1,0,1,0,1,1
167,1.44062885126794,0.0424086704014742,AZ,2023-04-28,1,1,0,1,1,1,1,1,1,0,1,0,1,1
168,0.866470598836204,0.04653203488685405,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,0,0,0,1,1
169,3.12033708818242,0.1682554257282475,CA,2023-03-19,0,1,0,1,1,1,1,0,0,0,0,1,0,1
170,4.9786118171107,0.0643975731427085,CA,2023-03-20,0,1,0,1,1,1,1,0,0,0,1,0,0,1
171,3.14567196083191,0.091289591749179,CA,2023-03-21,0,1,0,1,0,0,1,0,0,0,1,1,0,0
172,1.84062582236468,0.122134694920877,CA,2023-03-22,1,1,1,1,1,1,1,0,1,0,0,0,0,0
173,2.33358780404157,0.1351917800998505,CA,2023-03-23,1,1,1,1,0,1,1,1,0,0,0,0,0,1
174,2.23109760291803,0.1323082870897815,CA,2023-03-24,1,1,1,1,1,0,0,0,0,0,1,0,0,0
175,6.00910115566076,0.2284550248671595,CA,2023-03-25,1,0,0,1,1,0,1,1,0,0,1,0,0,1
176,3.29366524641455,0.170936855833813,CA,2023-03-26,1,1,0,0,1,0,0,1,1,0,0,0,0,0
177,3.73121315219572,0.098957792300027,CA,2023-03-27,0,1,0,1,0,1,1,0,0,1,1,0,0,0
178,4.02199767386164,0.056694292542507,CA,2023-03-28,1,1,0,1,0,1,1,0,0,0,1,1,0,0
179,4.49300339908991,0.196655884736865,CA,2023-03-29,1,1,0,1,1,0,1,0,0,0,0,0,0,0
180,4.0536324145977,0.074467984226828,CA,2023-03-30,1,1,0,1,1,1,1,1,0,0,1,0,1,0
181,2.10201361766475,0.1196097832555515,CA,2023-03-31,1,1,1,1,0,1,1,1,0,0,0,0,0,1
182,4.1820039884405,0.193762730758128,CA,2023-04-01,0,0,0,0,0,1,1,0,1,0,0,0,0,1
183,2.23082380309833,0.165177555065197,CA,2023-04-02,0,1,1,0,1,1,1,0,0,0,0,0,1,0
184,3.06820197727731,0.1557400683197465,CA,2023-04-03,1,0,1,0,1,1,1,0,0,0,0,0,0,0
185,5.03646586302164,0.0867443318699895,CA,2023-04-04,1,1,0,1,0,1,1,0,0,0,1,0,1,0
186,2.60621568179179,0.161682851357644,CA,2023-04-05,0,1,1,0,1,1,1,0,0,0,1,0,1,0
187,4.08482384455431,0.1975308480462275,CA,2023-04-06,0,0,0,1,0,1,1,0,0,0,1,0,0,0
188,2.70549823689727,0.1451119034124935,CA,2023-04-07,0,1,1,1,1,1,1,0,1,0,0,0,0,0
189,4.70562837002779,0.1367107979030915,CA,2023-04-08,0,1,0,1,0,0,1,1,0,0,1,0,0,0
190,1.23065111684342,0.07999093000423,CA,2023-04-09,1,1,0,1,1,1,1,1,1,0,1,0,0,1
191,3.17673355966353,0.187028416649708,CA,2023-04-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0
192,8.56441923510336,0.115827435153111,CA,2023-04-11,1,1,0,1,0,0,1,0,1,0,0,0,0,1
193,2.88136407195277,0.207664059621799,CA,2023-04-12,1,1,1,1,1,0,1,0,0,0,0,0,0,1
194,6.50463787287909,0.1536580780294735,CA,2023-04-13,0,1,0,1,0,1,0,0,0,0,0,0,0,0
195,12.2661427144572,0.1035651623665595,CA,2023-04-14,0,0,0,1,0,1,1,1,1,0,0,0,0,0
196,6.18725523863015,0.1682490936877885,CA,2023-04-15,1,1,0,1,0,1,1,0,0,0,0,0,0,0
197,3.73517871404402,0.1577044958836065,CA,2023-04-16,1,1,0,1,1,0,1,1,0,0,0,0,0,0
198,9.69814950024053,0.170281032098889,CA,2023-04-17,0,1,0,1,0,1,0,0,0,0,0,0,1,0
199,7.04490393209995,0.1593890717986705,CA,2023-04-18,1,1,0,1,0,1,0,0,1,0,1,0,1,1
200,4.56867038556922,0.2238984627953325,CA,2023-04-19,1,1,1,1,1,1,0,0,1,0,1,0,0,0
201,4.51878555921503,0.2268984493180105,CA,2023-04-20,1,1,0,1,0,1,0,0,0,0,0,0,0,0
202,10.8864724482315,0.1508967103658245,CA,2023-04-21,1,1,0,1,0,0,1,0,0,0,0,0,0,0
203,3.49772999686285,0.3185119555703535,CA,2023-04-22,0,1,1,1,0,1,0,0,0,1,1,0,0,0
204,2.11887897298005,0.2950551583610025,CA,2023-04-23,1,1,1,1,1,0,1,1,0,0,1,0,0,1
205,6.64233890973479,0.2491310131472825,CA,2023-04-24,1,1,0,1,0,0,1,1,1,0,0,0,0,1
206,9.4383525304345,0.282108171188891,CA,2023-04-25,1,0,0,0,0,1,0,0,0,0,0,1,0,0
207,19.0309520485576,0.238364207359172,CA,2023-04-26,1,1,0,0,0,1,1,0,0,0,0,0,0,1
208,19.0132744361482,0.2713058378333935,CA,2023-04-27,1,1,0,0,0,1,1,1,0,0,0,0,0,1
209,15.5112342439525,0.3023654819781965,CA,2023-04-28,1,1,0,1,0,1,0,1,0,0,0,0,0,0
210,9.73218020723538,0.3510158873729135,CA,2023-04-29,1,1,0,1,0,0,0,0,0,0,0,0,0,0
211,0.776290878186555,0.150315085049424,CO,2023-03-19,0,1,1,1,1,1,1,0,1,1,0,1,1,1
212,0.513937658299608,0.00671043379275535,CO,2023-03-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
213,0.85554811420382,0.117781177741167,CO,2023-03-21,1,1,1,1,1,0,1,1,1,0,1,0,0,1
214,4.41466031556481,0.4836573998566395,CO,2023-03-22,0,0,0,1,0,1,1,0,0,0,1,0,1,1
215,0.565386992033167,0.113410743999721,CO,2023-03-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1
216,0.22832054759695,0.00873402264014735,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,0.0114807270935735,0.0094325540825622,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.644236311655141,0.1740084534493195,CO,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
219,0.312394990943113,0.0111318592322052,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.257973374699612,0.01215859451908775,CO,2023-03-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
221,0.382341070171102,0.01332344705538685,CO,2023-03-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
222,0.330490827928543,0.014643716887550451,CO,2023-03-30,1,1,1,1,1,1,1,1,1,0,1,0,1,0
223,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0321866520971814,0.01782943151771825,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.394407839256597,0.1423818203232475,CO,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1
227,0.160597771217129,0.0243196730042165,CO,2023-04-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
228,0.0575613203417638,0.0270460616286951,CO,2023-04-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
229,0.966967409095832,0.03010315285977995,CO,2023-04-06,1,1,0,1,1,1,1,1,1,0,1,0,1,1
230,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.0993544706451159,0.0373346238125138,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.116756722078177,0.04157179606753605,CO,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
233,0.139690669859203,0.04626367189608745,CO,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
234,1.31073629550424,0.19465661241676,CO,2023-04-11,1,0,1,1,1,1,1,1,0,0,1,0,1,1
235,0.790597691526133,0.0571195006929445,CO,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
236,1.26226723278152,0.063328149997459,CO,2023-04-13,1,1,0,1,1,1,1,1,1,0,1,0,1,1
