...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
21,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1.43713427124365,0.295332563915407,AK,2022-10-10,1,0,0,1,1,1,1,0,1,0
24,0.0148644451707254,0.0076202412737413,AK,2022-10-11,1,1,1,1,1,1,1,1,1,1
25,NA,NA,AK,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.0593546089823088,0.0109936990234634,AK,2022-10-18,1,1,1,1,1,1,1,1,1,1
32,0.0192918387096857,0.01166524837886065,AK,2022-10-19,1,1,1,1,1,0,0,1,1,1
33,NA,NA,AK,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.0245674068336129,0.0159740017787509,AK,2022-10-24,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.0442398670105732,0.0352335723130998,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1
44,0.425327016666926,0.2431625880773585,AL,2022-09-19,1,1,1,1,1,1,1,1,1,1
45,0.47490743925888,0.03604201062065975,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1
46,0.330712340335618,0.124783337396567,AL,2022-09-21,1,1,1,1,1,0,0,1,1,1
47,0.269116046862236,0.160080746994946,AL,2022-09-22,1,1,1,1,1,1,1,1,1,1
48,1.3797206539539,0.267329722582254,AL,2022-09-23,0,0,1,1,1,0,0,1,1,1
49,0.330391656891985,0.0380101088730062,AL,2022-09-24,1,1,1,1,1,0,0,1,1,1
50,0.306518598796159,0.1903966260881375,AL,2022-09-25,1,1,1,1,1,0,0,1,1,1
51,0.300790306654569,0.190233760290802,AL,2022-09-26,1,1,1,1,1,0,0,1,1,1
52,0.393290194243956,0.240143937969366,AL,2022-09-27,1,1,1,1,1,0,0,1,1,1
53,0.723477878541879,0.04052287845784365,AL,2022-09-28,1,1,1,1,1,0,0,1,1,1
54,0.388074229522032,0.2392193326144515,AL,2022-09-29,1,1,1,1,1,0,0,1,1,1
55,0.195341313294486,0.0420174269615177,AL,2022-09-30,1,1,1,1,1,1,1,1,1,1
56,0.887924139680297,0.2773088132528545,AL,2022-10-01,1,1,1,1,1,0,0,1,1,1
57,0.364189210082013,0.04369177350497285,AL,2022-10-02,1,1,1,1,1,0,0,1,1,1
58,0.0671726268447319,0.04460181428107385,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.212002761172023,0.04657928261690885,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.227269808515159,0.0499762609008814,AL,2022-10-08,1,1,1,1,1,0,0,1,1,1
64,0.431997044699154,0.0512338694456965,AL,2022-10-09,1,1,1,1,1,1,1,1,1,1
65,0.23409325303182,0.0525586017268175,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1
66,0.445478908030509,0.0539531913197255,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1
67,2.00925991161286,0.3964169736615235,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
68,0.343479395548583,0.161515852495065,AL,2022-10-13,1,1,1,1,1,0,0,1,1,1
69,0.690445744200135,0.0585834248911105,AL,2022-10-14,1,1,1,1,1,0,0,1,1,1
70,0.0946040424482945,0.0602846131688525,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1
71,1.1578065944924,0.2108051749704975,AL,2022-10-16,1,1,0,1,1,0,1,0,1,1
72,1.0195450010269,0.4338824681518285,AL,2022-10-17,1,1,0,1,1,1,0,0,1,1
73,0.103409233070238,0.0658970036354145,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1
74,0.302257558546026,0.0679450026685955,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1
75,0.117967996003833,0.0700849284643835,AL,2022-10-20,1,1,1,1,1,0,0,1,1,1
76,0.109798338815097,0.07231841730012,AL,2022-10-21,1,1,1,1,1,1,1,1,1,1
77,0.122292208528382,0.074646812881205,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1
78,0.33559837359246403,0.0770711278459345,AL,2022-10-23,1,1,1,1,1,0,0,1,1,1
79,0.130665059921675,0.079592005879264,AL,2022-10-24,1,1,1,1,1,0,0,1,1,1
80,0.36425716302101,0.082209685369828,AL,2022-10-25,1,1,1,1,1,1,1,1,1,1
81,1.00734182165647,0.364862926178166,AL,2022-10-26,1,1,1,0,1,0,0,1,0,1
82,2.11466833274237,0.78346350438956,AL,2022-10-27,1,0,0,1,1,0,0,0,1,1
83,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.976988987082117,0.4375692550332365,AL,2022-10-29,1,1,1,0,1,1,0,1,0,1
85,0.908669719240099,0.18387652458698,AR,2022-09-18,0,1,1,1,1,0,0,1,1,1
86,1.31974015410586,0.1175722359055625,AR,2022-09-19,1,1,0,1,1,0,1,0,1,1
87,0.686859972980976,0.080867415178647,AR,2022-09-20,1,1,1,1,1,0,1,1,1,0
88,1.40793048435447,0.1184466077526425,AR,2022-09-21,1,1,1,1,0,0,1,1,1,0
89,0.557837266159553,0.0653906249186215,AR,2022-09-22,1,1,1,1,1,0,1,0,1,1
90,0.570890706478105,0.205429748398961,AR,2022-09-23,1,1,1,1,1,1,1,1,1,1
91,0.0187327152396781,0.0144121269924946,AR,2022-09-24,1,1,1,1,1,0,0,1,1,1
92,0.0646782162511364,0.0143604255358648,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1
93,1.2884512229015,0.0641066739681745,AR,2022-09-26,0,1,1,1,0,1,1,1,1,1
94,0.477070077107054,0.069000199039608,AR,2022-09-27,1,1,1,1,1,1,1,1,1,1
95,0.566003917353674,0.094957289162637,AR,2022-09-28,1,1,1,1,1,0,0,1,1,1
96,1.18025551877132,0.0141097150921575,AR,2022-09-29,1,0,1,1,1,0,0,1,1,1
97,1.31405775256653,0.233794496724438,AR,2022-09-30,0,0,1,1,1,0,0,1,1,1
98,0.0557482391482009,0.0139604875004619,AR,2022-10-01,1,1,1,1,1,0,0,1,1,1
99,0.266897759691977,0.01388087881459465,AR,2022-10-02,1,1,1,1,1,1,1,1,1,1
100,1.60781427263282,0.179254367644403,AR,2022-10-03,0,0,1,1,1,0,0,1,1,1
101,1.03437295202768,0.1937454862250645,AR,2022-10-04,1,1,1,0,1,0,0,1,0,1
102,1.96694093917849,0.0136269806228231,AR,2022-10-05,0,0,1,1,1,0,0,1,1,1
103,0.238726709136543,0.01353899301544485,AR,2022-10-06,1,1,1,1,1,0,0,1,1,1
104,1.75935417415788,0.1895469476905175,AR,2022-10-07,1,0,1,1,0,1,0,1,1,0
105,0.502086651041575,0.1430010881324745,AR,2022-10-08,1,1,1,1,1,1,1,1,1,1
106,0.0957731297666597,0.01327342375654815,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1
107,0.36674438361625,0.01318671936403235,AR,2022-10-10,1,1,1,1,1,0,0,1,1,0
108,0.718168162779857,0.099941804385857,AR,2022-10-11,1,1,1,1,1,0,0,1,1,1
109,0.627201779363495,0.169584294678234,AR,2022-10-12,1,1,1,1,1,1,1,1,1,1
110,0.560240424351144,0.1436234745811655,AR,2022-10-13,1,1,1,1,1,0,0,1,1,1
111,0.71943402480551,0.2092058537573725,AR,2022-10-14,0,1,1,1,1,0,1,0,1,1
112,0.861095007092834,0.275000731110467,AR,2022-10-15,0,1,1,1,1,0,0,1,1,1
113,0.745051487146331,0.2097003786151045,AR,2022-10-16,0,1,1,1,1,0,0,1,1,1
114,1.9584953411316,0.2544647429723705,AR,2022-10-17,0,0,1,0,1,1,0,1,0,1
115,0.84418607576186,0.0902481174568865,AR,2022-10-18,1,1,0,1,1,1,1,1,1,1
116,1.00865457298535,0.408296029267929,AR,2022-10-19,0,0,1,1,1,0,1,1,1,0
117,0.784724856383279,0.2107132587193695,AR,2022-10-20,0,1,1,1,1,0,1,0,1,1
118,1.80310079733079,0.43455269511595,AR,2022-10-21,1,0,0,1,0,0,0,0,1,0
119,0.279391329548042,0.0126067592492858,AR,2022-10-22,1,1,1,1,1,1,0,1,0,1
120,0.0705179266678719,0.0126335902270046,AR,2022-10-23,1,1,1,1,1,0,0,1,1,1
121,3.9606350407108,0.2452177607425625,AR,2022-10-24,0,0,1,0,1,0,0,1,0,0
122,3.66024211641683,0.2584938512239455,AR,2022-10-25,1,0,1,0,0,0,0,1,0,0
123,0.822734407805893,0.2122219710724205,AR,2022-10-26,0,1,1,1,1,0,0,1,1,1
124,0.685664933030212,0.145959759597389,AR,2022-10-27,0,1,1,1,1,0,0,1,1,1
125,0.0729123985629812,0.01309124321616125,AR,2022-10-28,1,1,1,1,1,1,0,1,1,0
126,0.113627532547026,0.0132639983469951,AR,2022-10-29,1,1,1,1,1,0,0,0,1,1
127,0.970442099279955,0.0907888737387275,AZ,2022-09-18,1,1,1,0,1,1,0,1,0,1
128,1.11949189878769,0.127301471056689,AZ,2022-09-19,1,1,1,1,1,0,0,1,1,0
129,1.17046107009806,0.070017024815279,AZ,2022-09-20,0,1,1,0,1,0,0,0,0,1
130,2.09206235465585,0.19320574836226,AZ,2022-09-21,0,0,0,1,1,0,0,0,1,1
131,0.77490424677746494,0.1055451362370005,AZ,2022-09-22,1,1,1,1,1,0,0,1,0,1
132,2.18615594696002,0.01393236801647145,AZ,2022-09-23,0,0,1,1,1,0,0,0,1,1
133,0.414139720223829,0.0142721859179286,AZ,2022-09-24,1,1,1,1,1,1,0,0,1,1
134,0.617336997330214,0.0950892498973655,AZ,2022-09-25,1,1,1,1,1,1,0,0,0,1
135,2.24200335437414,0.0847628444129965,AZ,2022-09-26,0,0,1,1,0,0,0,0,0,0
136,2.69578006176834,0.1075253983661795,AZ,2022-09-27,0,1,0,1,1,0,0,0,0,1
137,0.893553298595472,0.1143236004634035,AZ,2022-09-28,1,1,0,1,1,0,0,0,0,1
138,1.20777050735287,0.1525068461714,AZ,2022-09-29,1,1,0,1,0,0,0,0,0,0
139,1.04768942723964,0.016919463203882,AZ,2022-09-30,1,0,1,1,1,1,0,0,1,1
140,0.654462288905353,0.070858927749525,AZ,2022-10-01,1,1,1,1,1,0,1,0,1,1
141,2.90749805211258,0.2776104832086015,AZ,2022-10-02,1,0,1,0,1,0,0,1,0,1
142,2.65326972189017,0.1719592272935615,AZ,2022-10-03,1,0,0,0,1,0,0,0,0,1
143,1.22044248154545,0.1773174976971235,AZ,2022-10-04,1,1,1,1,1,0,0,0,0,1
144,1.05847747527696,0.0839878299360915,AZ,2022-10-05,1,1,1,1,1,0,0,1,1,1
145,0.750931122315952,0.112194209988875,AZ,2022-10-06,1,1,1,1,1,1,0,1,0,1
146,0.712399719290649,0.1328529099187205,AZ,2022-10-07,1,1,1,1,1,0,0,0,0,1
147,2.31162316914804,0.318797227699898,AZ,2022-10-08,0,0,1,0,1,0,0,0,0,1
148,0.681825331363435,0.131464379660472,AZ,2022-10-09,1,1,1,1,1,0,1,1,0,1
149,5.5297555357519,0.159739155811663,AZ,2022-10-10,0,1,1,0,1,0,0,0,0,1
150,1.06266676695495,0.0708571975062575,AZ,2022-10-11,1,1,1,1,1,1,0,0,1,1
151,2.03709724316131,0.1926437969200655,AZ,2022-10-12,0,1,1,0,1,1,0,0,0,1
152,3.29083186287895,0.2226890373684255,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
153,1.03218847873163,0.1705402298863095,AZ,2022-10-14,1,1,1,0,1,0,1,0,0,1
154,0.778316726826059,0.1024373740321655,AZ,2022-10-15,1,1,1,1,1,0,0,0,0,1
155,1.15263799713914,0.158173805567942,AZ,2022-10-16,1,1,1,0,1,0,0,0,0,1
156,3.03228659749666,0.120955855307329,AZ,2022-10-17,0,1,1,1,1,0,0,0,0,1
157,4.30648281934305,0.224928645428246,AZ,2022-10-18,1,0,1,0,1,1,0,0,0,1
158,6.99117399191478,0.28942576529445,AZ,2022-10-19,0,0,1,0,0,0,0,0,0,0
159,4.85715076968783,0.264251292392465,AZ,2022-10-20,0,0,1,0,1,0,0,1,0,1
160,1.12934042332745,0.142425479751735,AZ,2022-10-21,1,1,1,1,1,0,1,0,0,1
161,0.792206559855349,0.338923422972784,AZ,2022-10-22,1,1,1,0,1,0,1,1,0,1
162,0.673054954035248,0.129556020900723,AZ,2022-10-23,1,1,1,1,1,1,1,0,0,1
163,4.47286877299863,0.263771778710034,AZ,2022-10-24,1,0,1,0,1,0,0,0,0,1
164,5.26471103021622,0.279364378498324,AZ,2022-10-25,1,0,0,0,1,1,0,0,0,0
165,4.48563176440866,0.2438150369952005,AZ,2022-10-26,0,1,1,0,1,0,1,0,0,1
166,6.20767400039184,0.33952116419192,AZ,2022-10-27,1,0,1,0,1,0,0,1,0,1
167,2.3892322355889,0.212847331029611,AZ,2022-10-28,1,1,1,0,1,0,0,0,0,0
168,5.10650504383704,0.354650292323378,AZ,2022-10-29,0,0,1,0,1,0,0,0,0,1
169,4.37447455070635,0.0929440117421,CA,2022-09-18,0,1,0,1,1,0,0,0,0,0
170,2.62500021339992,0.086646688147163,CA,2022-09-19,1,1,1,1,1,0,0,0,0,0
171,2.83102383471951,0.0704951140758145,CA,2022-09-20,1,0,1,0,0,0,0,1,0,0
172,3.5227927171723,0.1147308598141565,CA,2022-09-21,0,0,1,1,1,0,0,0,1,0
173,1.89144573906204,0.0774323977296645,CA,2022-09-22,1,1,1,1,1,0,1,1,0,0
174,4.61657150793886,0.0709447453436075,CA,2022-09-23,1,0,1,0,1,0,0,0,0,0
175,4.45719676934899,0.119444135875172,CA,2022-09-24,1,0,0,0,1,1,0,0,0,0
176,3.46315761058472,0.1164604161481045,CA,2022-09-25,0,1,1,1,1,0,0,0,0,0
177,6.8409874743893,0.091350716628626,CA,2022-09-26,0,1,1,1,0,0,0,0,0,0
178,4.28429964531506,0.128034962288136,CA,2022-09-27,1,0,1,0,1,0,0,0,0,0
179,1.85313677796761,0.095536769678765,CA,2022-09-28,1,1,1,1,1,0,0,1,0,0
180,3.88227249475621,0.1225761071722995,CA,2022-09-29,1,1,0,0,0,0,0,0,0,0
181,5.87424155504989,0.1515825328215305,CA,2022-09-30,0,0,1,1,0,0,0,0,0,0
182,2.19262214342661,0.1207503533768855,CA,2022-10-01,1,1,1,1,1,0,0,0,1,0
183,3.23695418583169,0.1438963057562565,CA,2022-10-02,1,0,1,0,0,0,0,1,0,0
184,5.10230372012021,0.1323450114589355,CA,2022-10-03,0,1,1,0,0,0,0,1,0,0
185,4.96370334633268,0.1358891502594825,CA,2022-10-04,0,1,0,1,0,0,0,0,0,0
186,2.4747373708474,0.135422877534781,CA,2022-10-05,0,1,1,1,1,0,0,0,0,0
187,4.99511731136996,0.170351742868757,CA,2022-10-06,0,0,1,1,1,0,0,1,0,0
188,3.50854072449592,0.162673178804461,CA,2022-10-07,1,1,1,0,0,1,0,0,1,0
189,1.81559724683089,0.1440714224990165,CA,2022-10-08,1,1,1,1,0,0,0,0,1,0
190,1.88052423385436,0.153866785145253,CA,2022-10-09,1,1,1,1,1,0,0,0,0,0
191,5.49545300579591,0.13553409327926,CA,2022-10-10,1,1,0,1,1,0,1,0,0,0
192,5.64377987768412,0.1880262145695355,CA,2022-10-11,1,0,0,0,1,0,0,0,0,0
193,9.79550837553196,0.2126745524740825,CA,2022-10-12,0,0,0,0,1,0,0,0,0,0
194,6.36447802913141,0.207931957887699,CA,2022-10-13,1,0,1,1,0,0,0,0,0,0
195,11.7357358348291,0.2077654803073825,CA,2022-10-14,0,0,1,0,0,0,0,0,0,0
196,3.5518017855566,0.184635630654429,CA,2022-10-15,0,1,1,1,1,0,0,0,0,0
197,4.43111238108726,0.1950758297900835,CA,2022-10-16,1,1,0,0,0,0,0,0,0,0
198,5.59069144251022,0.213158523559733,CA,2022-10-17,1,1,1,0,1,0,0,0,0,1
199,11.2061105915163,0.265120627188441,CA,2022-10-18,1,0,1,0,1,0,0,1,0,0
200,16.0780919938018,0.27219182332545,CA,2022-10-19,1,0,1,0,1,0,0,0,0,0
201,4.98484540969853,0.2295249169274225,CA,2022-10-20,1,1,0,0,1,0,0,0,0,0
202,5.20814380092868,0.19589605408552,CA,2022-10-21,0,1,0,1,1,0,0,0,0,1
203,8.47144749558182,0.259797463051823,CA,2022-10-22,0,1,1,0,1,0,1,0,0,0
204,4.95745916875184,0.253726885536646,CA,2022-10-23,1,1,1,1,0,0,0,0,0,0
205,14.0333490155331,0.3000494689309285,CA,2022-10-24,0,0,1,0,0,0,0,1,0,0
206,12.4033486861791,0.306458750904313,CA,2022-10-25,1,1,0,0,1,1,0,0,0,0
207,12.7539059107948,0.293809391167235,CA,2022-10-26,1,1,0,0,1,0,0,0,0,0
208,13.4282461685184,0.292582033017775,CA,2022-10-27,0,1,1,0,1,0,0,0,0,0
209,13.0017237217768,0.231762836902032,CA,2022-10-28,0,0,0,1,1,0,0,0,0,1
210,14.3458664849954,0.2687417241390095,CA,2022-10-29,0,1,0,1,1,0,0,0,0,0
211,0.6061288582237,0.209708467586031,CO,2022-09-18,1,1,1,1,1,0,0,1,1,1
212,1.31474343739736,0.04444125318315015,CO,2022-09-19,1,0,1,1,1,0,1,1,0,1
213,1.88840561323815,0.216749938920053,CO,2022-09-20,1,0,1,0,1,1,0,1,0,1
214,0.922443516166803,0.1634356697166075,CO,2022-09-21,1,1,1,1,1,0,0,1,0,1
215,0.917764560736041,0.169553644326076,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
216,0.930827942239908,0.0771743683700675,CO,2022-09-23,1,1,1,1,1,0,0,1,0,1
217,0.721243138386622,0.273495504095247,CO,2022-09-24,0,1,1,1,1,1,1,1,1,1
218,0.420858570161126,0.1432401666141745,CO,2022-09-25,1,1,1,1,1,1,1,1,1,1
219,0.622704970964598,0.113984995227341,CO,2022-09-26,1,1,1,1,1,0,1,1,0,1
220,1.01075214386051,0.01429027094524635,CO,2022-09-27,1,0,1,1,1,0,0,1,1,1
221,1.57514829997522,0.0147480179876384,CO,2022-09-28,1,0,1,1,1,1,0,1,0,1
222,1.25786183116233,0.0536024310806945,CO,2022-09-29,1,0,1,1,1,0,0,0,1,1
223,0.400117014808283,0.124926524133566,CO,2022-09-30,1,1,1,1,1,0,0,1,1,1
224,0.267730567915021,0.01626441238444325,CO,2022-10-01,1,1,1,1,1,0,0,1,1,1
225,0.272095407213409,0.01682030578370575,CO,2022-10-02,1,1,1,1,1,0,0,1,1,1
226,0.706723279318048,0.0754213563370575,CO,2022-10-03,1,1,1,1,1,1,1,1,1,1
227,0.391262103253497,0.01801473122137025,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
228,0.469990063345833,0.101635923202399,CO,2022-10-05,1,1,1,1,1,0,0,1,1,1
229,0.45588009246498,0.1121903617993395,CO,2022-10-06,1,1,1,1,1,0,0,1,1,1
230,1.36445528412004,0.2804445902252555,CO,2022-10-07,1,0,0,1,1,1,0,0,0,1
231,0.538251246166049,0.2044122335248905,CO,2022-10-08,1,1,1,1,1,0,0,1,1,1
232,1.45912480519172,0.52002434763168,CO,2022-10-09,1,0,1,0,1,0,0,1,0,1
233,2.17163428760784,0.245221382709697,CO,2022-10-10,1,0,1,0,1,0,0,1,0,1
234,2.58631799866217,0.2643525691563155,CO,2022-10-11,1,0,0,1,1,0,0,0,0,1
235,0.954490968769746,0.140314517884652,CO,2022-10-12,1,1,0,1,1,0,0,0,0,1
236,1.3442688741269,0.269316631099961,CO,2022-10-13,1,1,1,0,1,1,0,1,0,1
237,1.14766801533422,0.251119789768383,CO,2022-10-14,1,1,1,1,0,0,1,1,1,0
238,1.47629481199797,0.319970365875604,CO,2022-10-15,1,1,1,0,1,1,0,1,0,1
239,0.935871634549438,0.161617647510954,CO,2022-10-16,1,1,1,1,0,1,0,1,1,0
240,1.24081144232202,0.0298405642467597,CO,2022-10-17,1,0,1,1,1,0,0,1,0,1
241,1.51342563111912,0.207120590389316,CO,2022-10-18,1,1,1,0,1,0,0,1,0,1
242,1.79868384661804,0.2248445424336875,CO,2022-10-19,1,1,1,0,1,1,0,1,0,1
243,1.91242476856774,0.315860049804739,CO,2022-10-20,1,1,0,1,1,0,0,0,0,1
244,1.29939691276898,0.401398647078318,CO,2022-10-21,1,0,0,1,1,0,0,0,0,1
245,0.651154368792527,0.26479911861349,CO,2022-10-22,1,1,1,0,1,1,0,1,0,1
246,0.0621543607146848,0.03974271769914645,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1
247,2.09526694173397,0.259318887767435,CO,2022-10-24,1,1,0,1,0,0,0,0,0,0
248,2.83698858035224,0.2831273434379855,CO,2022-10-25,1,1,0,1,1,0,0,0,0,1
249,2.84211243795676,0.2254544542318695,CO,2022-10-26,0,1,1,0,1,0,0,1,0,1
250,2.38736779490746,0.3265308645761325,CO,2022-10-27,1,0,1,1,0,0,0,1,1,0
251,1.39242849543688,0.2654811746831275,CO,2022-10-28,1,1,0,1,1,0,1,1,0,1
252,1.99071261494744,0.360449651333736,CO,2022-10-29,1,1,1,0,1,0,0,1,0,1
253,1.35953158469116,0.1957027711526335,CT,2022-09-18,1,1,1,1,1,0,0,1,0,1
254,2.09077035297819,0.120486151535627,CT,2022-09-19,1,0,1,1,1,1,0,1,1,0
255,1.30477150554617,0.169198085902705,CT,2022-09-20,1,1,1,1,1,1,0,0,0,1
256,4.65469952102032,0.2749843284188105,CT,2022-09-21,0,0,1,1,1,0,0,0,0,1
257,1.55845224091286,0.143149975388505,CT,2022-09-22,1,1,1,1,1,0,1,1,0,1
258,4.01291688861282,0.112199408459127,CT,2022-09-23,0,0,1,1,1,0,0,0,0,0
259,1.40063798823914,0.2250105497671855,CT,2022-09-24,1,1,1,1,1,0,0,0,1,1
260,1.09978398938024,0.170612222305718,CT,2022-09-25,1,1,1,1,1,1,0,1,0,1
261,4.80204648951454,0.10415620714277,CT,2022-09-26,0,0,1,1,1,0,0,1,0,0
262,2.65565804746629,0.1341069343174355,CT,2022-09-27,0,0,1,1,1,0,0,0,0,0
263,1.26828830229742,0.2100279048294395,CT,2022-09-28,1,1,1,1,1,0,0,1,0,1
264,3.78141227467459,0.1172995273983875,CT,2022-09-29,0,0,1,1,1,0,0,1,0,1
265,5.46231862627564,0.1073620358017895,CT,2022-09-30,0,0,1,1,1,0,0,0,0,1
266,1.95527094073695,0.2106333032142205,CT,2022-10-01,1,1,1,0,1,0,0,0,0,0
267,1.78586237314095,0.16426632793324,CT,2022-10-02,1,0,1,1,1,0,0,0,0,1
268,5.0512137787068,0.1944643794263605,CT,2022-10-03,0,0,1,0,1,0,0,1,0,0
269,4.29437327751281,0.1117007706969565,CT,2022-10-04,0,0,1,1,1,0,0,0,0,1
270,1.51849386420792,0.1668710226380785,CT,2022-10-05,1,1,1,1,1,1,0,1,0,1
271,1.31952608741491,0.2173317918819815,CT,2022-10-06,1,1,1,1,1,0,0,1,0,1
272,4.65763469525309,0.1513298749857845,CT,2022-10-07,0,0,1,1,1,0,0,1,0,1
273,1.65406291997086,0.146870970953636,CT,2022-10-08,0,0,1,1,1,0,0,1,1,1
274,3.4953580937419,0.115289413071777,CT,2022-10-09,0,0,1,1,1,0,0,0,0,1
275,5.91364919795398,0.19274009177306,CT,2022-10-10,0,0,1,0,1,0,0,0,0,1
276,1.29398145618114,0.2324994736102595,CT,2022-10-11,1,1,1,1,1,1,0,0,0,1
277,3.66981082127587,0.3426671315962745,CT,2022-10-12,0,1,1,0,1,0,0,1,0,1
278,2.06300369133513,0.3976524219821735,CT,2022-10-13,1,0,1,0,1,0,0,1,0,1
279,5.20020207006882,0.3937507996225135,CT,2022-10-14,0,0,0,0,1,0,0,0,0,1
280,1.6485939473977,0.237247013074335,CT,2022-10-15,0,1,0,1,1,0,0,1,1,1
281,1.37478455163123,0.254243557298908,CT,2022-10-16,1,1,1,1,1,0,0,1,0,1
282,0.754895898053911,0.290775089520639,CT,2022-10-17,1,1,1,0,1,0,1,1,0,1
