...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22B_50_CI,X22C_50_CI,X22D_50_CI,X22E_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22B_95_CI,X22C_95_CI,X22D_95_CI,X22E_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
164,3.08161103434057,0.201223717421063,AZ,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
165,2.77831553086769,0.1448916999678025,AZ,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
166,2.29070841856448,0.0984631028210285,AZ,2023-05-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
167,1.16577334469854,0.235389374090773,AZ,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
168,1.36738637080687,0.0542833079291155,AZ,2023-05-06,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
169,3.42403777822898,0.170306669391602,CA,2023-03-26,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1
170,3.18737347941468,0.097640102294667,CA,2023-03-27,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
171,3.79365282783907,0.0556315657727345,CA,2023-03-28,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1
172,5.23495941326673,0.197024531345011,CA,2023-03-29,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0
173,3.56253300678471,0.0732205185423125,CA,2023-03-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
174,1.90773742651782,0.118901332277069,CA,2023-03-31,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
175,4.49768948713883,0.193767414814039,CA,2023-04-01,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
176,2.75743030095399,0.1641188606070195,CA,2023-04-02,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
177,3.21767401249972,0.1543582815236185,CA,2023-04-03,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
178,4.46295233731907,0.084238030839599,CA,2023-04-04,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
179,2.29395353196391,0.160951020803634,CA,2023-04-05,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
180,4.62858367659857,0.1979685700393945,CA,2023-04-06,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
181,2.09634542396693,0.1438001912561095,CA,2023-04-07,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
182,4.22276309153531,0.1338637485176805,CA,2023-04-08,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
183,1.14763605067241,0.0753992775995985,CA,2023-04-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
184,2.79882159176515,0.186675295228537,CA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
185,7.94113671100881,0.110705834091773,CA,2023-04-11,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
186,2.75389283233061,0.2076233242218175,CA,2023-04-12,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
187,5.70277770996915,0.1465662069303075,CA,2023-04-13,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
188,11.6242679197131,0.0905348012433905,CA,2023-04-14,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1
