...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.527199798462794,0.01050044619774,AK,2022-08-07,1,1,1,0,0,0
2,0.57517918882583,0.0943565798310415,AK,2022-08-08,1,1,1,0,0,1
3,0.899523330977667,0.087553350387448,AK,2022-08-09,1,1,1,0,0,0
4,1.98782906003086,0.0098255446627877,AK,2022-08-10,0,0,1,0,0,1
5,0.3676926563512,0.143780304087664,AK,2022-08-11,1,1,1,1,0,0
6,0.534828325833332,0.00943787028327765,AK,2022-08-12,1,1,1,0,0,0
7,0.70155028971268,0.1562621615354905,AK,2022-08-13,1,1,1,1,0,0
8,0.439065884469166,0.1711295370989395,AK,2022-08-14,1,1,1,1,1,1
9,0.791983953183514,0.0089337847911994,AK,2022-08-15,1,1,1,0,0,1
10,0.348088110132591,0.0991524434404955,AK,2022-08-16,1,1,1,0,0,1
11,1.05678059816668,0.0898585703453435,AK,2022-08-17,1,1,0,0,0,0
12,0.170171854979249,0.00850749376562605,AK,2022-08-18,1,1,1,0,0,1
13,0.402845089977939,0.0901321932075875,AK,2022-08-19,1,1,1,1,1,1
14,0.77751484986816,0.417659199744852,AK,2022-08-20,0,1,1,0,0,1
15,0.536248096989795,0.0081454012160513,AK,2022-08-21,1,1,1,0,0,1
16,1.09559859132671,0.2817678351481525,AK,2022-08-22,0,1,1,1,1,1
17,0.0317482883278709,0.00793426068929895,AK,2022-08-23,1,1,1,1,1,1
18,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
19,0.11641050609122,0.00774418186009995,AK,2022-08-25,1,1,1,0,0,1
20,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
21,0.134904280312028,0.00757287119688265,AK,2022-08-27,1,1,1,0,0,1
22,0.140441294004009,0.00749361848094015,AK,2022-08-28,1,1,1,0,0,1
23,0.273943720469446,0.0074183276639299,AK,2022-08-29,1,1,1,0,0,1
24,0.157029122276067,0.0073467868791849,AK,2022-08-30,1,1,1,0,0,1
25,0.391664995732238,0.173210637487166,AK,2022-08-31,1,1,1,0,0,1
26,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
27,0.069793942389176,0.0071527364493999,AK,2022-09-02,1,1,1,0,0,1
28,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
29,0.0807446788303735,0.00703878116058765,AK,2022-09-04,1,1,1,1,1,1
30,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
31,0.415196278108555,0.00693572293428035,AK,2022-09-06,1,1,1,0,0,1
32,0.0982912507561574,0.0068879399792808,AK,2022-09-07,1,1,1,0,0,1
33,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
39,0.157420736006372,0.006612698755142,AK,2022-09-14,1,1,1,0,0,1
40,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
41,0.406935045624801,0.006550219302528,AK,2022-09-16,1,1,1,0,0,1
42,0.186126188330985,0.0065212682409629,AK,2022-09-17,1,1,1,0,0,1
43,1.20679050122033,0.1285086350974735,AL,2022-08-07,1,1,1,0,1,0
44,0.943288817502786,0.152298605032515,AL,2022-08-08,1,1,1,0,0,0
45,2.27724131084873,0.04908618735228905,AL,2022-08-09,0,0,1,0,0,1
46,0.742805996358902,0.17028926847763,AL,2022-08-10,1,1,1,0,1,0
47,1.58853606825474,0.1115794261280915,AL,2022-08-11,0,0,1,0,0,1
48,2.48613073022939,0.227427950375809,AL,2022-08-12,0,0,1,0,0,1
49,2.1798268417176,0.1062520825578335,AL,2022-08-13,0,0,1,1,1,1
50,3.45491395750983,0.079657303693745,AL,2022-08-14,0,0,1,0,0,1
51,0.93682384584254,0.187906096573057,AL,2022-08-15,1,1,1,0,0,1
52,0.832111022338891,0.14864837678159,AL,2022-08-16,1,1,1,0,0,0
53,1.24161667138441,0.1763741680213365,AL,2022-08-17,1,1,0,0,0,0
54,2.18317348727893,0.2387086414815985,AL,2022-08-18,0,0,1,1,1,1
55,1.17739594273081,0.230578799135521,AL,2022-08-19,1,1,1,1,1,1
56,2.6381643050902,0.060208900087358,AL,2022-08-20,0,0,1,0,0,1
57,2.40508038635005,0.061930881880981,AL,2022-08-21,0,0,1,0,0,1
58,2.68616345439591,0.134500097526118,AL,2022-08-22,0,0,1,0,0,0
59,1.36855536599569,0.228130926055592,AL,2022-08-23,1,1,1,0,0,1
60,2.73730780687139,0.099927839073612,AL,2022-08-24,0,0,1,0,0,1
61,2.55473613785452,0.1039424493994815,AL,2022-08-25,0,0,1,0,0,1
62,1.94379216835137,0.1757661896597205,AL,2022-08-26,0,1,0,0,0,0
63,2.78062934984775,0.13707511574125,AL,2022-08-27,0,0,1,0,0,0
64,1.74340910907203,0.141457501668325,AL,2022-08-28,0,0,1,0,0,1
65,9.98590074782197,0.103958918376773,AL,2022-08-29,0,0,1,0,0,1
66,2.40766564632053,0.1830196205100445,AL,2022-08-30,0,1,0,0,0,0
67,0.905466914399741,0.1965987382002205,AL,2022-08-31,1,1,1,1,1,1
68,2.85850805773295,0.1233350469550085,AL,2022-09-01,0,0,1,0,0,1
69,2.27747555521691,0.1318789181037165,AL,2022-09-02,0,0,1,0,0,1
70,0.994336020351591,0.192441902586685,AL,2022-09-03,1,1,1,0,0,1
71,3.38631568366342,0.1076948255424095,AL,2022-09-04,0,0,1,0,0,1
72,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA
73,1.36126474752912,0.181064163755294,AL,2022-09-06,1,1,1,0,0,1
74,2.40211620582858,0.154637597654588,AL,2022-09-07,0,0,1,1,1,1
75,2.16946071415747,0.1964381321281445,AL,2022-09-08,1,1,1,0,0,1
76,1.09315946430219,0.1817708002918965,AL,2022-09-09,1,1,1,0,0,1
77,0.271034137135639,0.2634187685464815,AL,2022-09-10,1,1,1,0,0,1
78,0.872413300694281,0.198037395745312,AL,2022-09-11,1,1,1,0,0,1
