...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
61,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1.82266787069908,0.3391165714520855,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
67,1.01349540267277,0.363653249001304,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.42958896681083,0.356761233009816,AL,2023-10-19,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
69,2.25801669795823,0.368714359491983,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1
70,0.457055240563144,0.3641042318791445,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
71,1.13178166125145,0.3755723092607555,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1
72,1.39824420336494,0.351605597516987,AL,2023-10-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
73,0.785431500250808,0.54029229326193,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
74,1.63434819808746,0.3645169303872865,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
75,0.810360968895706,0.400800331090247,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
76,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.7897566178806,0.53902650185552,AL,2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.437804074604645,0.364541123081323,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.437373686989729,0.3644583508206545,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
82,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.413879041147233,0.3034172129703625,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
84,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.284403070740806,0.213160470753527,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.520536260886608,0.372968661697214,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,0.91858299598562,0.463757425433274,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
90,1.2356365851656,0.2413985533860075,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
91,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2.12141598072618,0.201777155671469,AR,2023-10-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
94,1.15357095379874,0.199818065212174,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,1.37289341781618,0.369594737810383,AR,2023-10-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
96,1.84334029654243,0.2703793774925355,AR,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
97,0.265016366517957,0.193861215781969,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
98,0.252117154900668,0.191853810404678,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
99,0.252450301189356,0.1898379617762645,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1.0808960318397,0.1878151888668935,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
101,1.08328172418468,0.185787042123429,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,1.06858187180675,0.2279438972763365,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
103,1.65374272210182,0.3904120924069025,AR,2023-10-12,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
104,1.34659343272259,0.25357106644979,AR,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
105,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.00926172738331,0.227632294736884,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
108,0.827401186713882,0.576904916185855,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
109,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.39806398119691,0.1675629691206115,AR,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
111,0.218065536905081,0.1655731198299785,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,0.208591691968178,0.1635969756816735,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.43045616743178,0.395776069826438,AR,2023-10-23,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
115,0.644491711882182,0.44244814035219,AR,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
116,1.22668996714268,0.574243380810365,AR,2023-10-25,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
117,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.437454537607707,0.301953539106324,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
119,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.85418728254793,0.595268119445995,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
122,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.946366132666434,0.656825100186745,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
124,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.857728430884671,0.60093943863751,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
126,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.93996399982455,0.3708666202262005,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
128,2.96703841879478,0.393341159826329,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
129,2.95834760879428,0.3897868609190245,AZ,2023-09-26,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
130,1.94893668958893,0.356133936966704,AZ,2023-09-27,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
131,0.863625823785386,0.351618844908832,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
132,0.765607688295267,0.394926489150945,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
133,1.26700368445059,0.370347290427786,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
134,5.40026986496919,0.379638413269568,AZ,2023-10-01,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
135,6.84369957236532,0.40950684708138,AZ,2023-10-02,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
136,1.47378290715838,0.339083346395351,AZ,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
137,2.24919937382285,0.4480560058685665,AZ,2023-10-04,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
138,1.78229844125008,0.356844142005873,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
139,1.67921777215833,0.3896398405679685,AZ,2023-10-06,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1
140,1.33240338911282,0.522838711472095,AZ,2023-10-07,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
141,2.46001117316918,0.3573243541662555,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
142,3.94280439264199,0.360767904551113,AZ,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
143,3.32729242169552,0.368792852865966,AZ,2023-10-10,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
144,1.33269826237178,0.3559608963762075,AZ,2023-10-11,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
145,0.498039460748334,0.354264548646588,AZ,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
146,1.20297248684261,0.579854059146695,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
147,1.16652219230378,0.3441126443235055,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
148,1.92389884252367,0.4060481881374615,AZ,2023-10-15,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
149,4.55171155139213,0.3584215467712605,AZ,2023-10-16,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
150,2.6352640190461,0.3934191773040055,AZ,2023-10-17,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0
151,2.6339197391336,0.420709278923163,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
152,2.03167536659489,0.3761368938018245,AZ,2023-10-19,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
153,1.63116910405507,0.3205173793399065,AZ,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
154,2.89491829359084,0.347881212140317,AZ,2023-10-21,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
155,3.53214988879061,0.357018847585949,AZ,2023-10-22,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
156,4.82162226642297,0.38334753069786,AZ,2023-10-23,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
157,3.81450136492633,0.329330016787012,AZ,2023-10-24,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
158,1.90705935230914,0.34878239724412,AZ,2023-10-25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
159,0.416262971624142,0.2910057708766715,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
160,1.0038360812752,0.322545905787351,AZ,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,2.07422557355824,0.4721699992910845,AZ,2023-10-28,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1
162,4.35138898438132,0.37010519394102,AZ,2023-10-29,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
163,6.04131462685773,0.3875069901122955,AZ,2023-10-30,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
164,2.95137297262918,0.3717608044744395,AZ,2023-10-31,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1
165,1.51285126498696,0.333918928036353,AZ,2023-11-01,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
166,4.07220328595531,0.394498903858177,AZ,2023-11-02,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1
167,2.29449764294306,0.43070003877019303,AZ,2023-11-03,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
168,0.793638329138159,0.379105862918232,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
169,1.86015659701642,0.3601250082674445,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
170,2.82879335586796,0.3385931447778745,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
171,3.47779174760588,0.34142390877466,CA,2023-09-26,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
172,2.51855437861433,0.380235932533197,CA,2023-09-27,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
173,2.94938429549677,0.36678570551273,CA,2023-09-28,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
174,1.88699515014306,0.412075973725645,CA,2023-09-29,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
175,0.995380703824726,0.367023781532812,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
176,1.22491670689105,0.404067507973148,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
177,3.39228743120347,0.337613808160513,CA,2023-10-02,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
178,3.04449633624372,0.3492899793834795,CA,2023-10-03,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
179,4.88486712730828,0.3439602002040285,CA,2023-10-04,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
180,4.85068002092433,0.4295128717821425,CA,2023-10-05,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
181,2.29189588258783,0.40764594782089,CA,2023-10-06,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
182,1.90413948659266,0.250166269838152,CA,2023-10-07,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
183,0.753626520996767,0.3026969258888635,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
184,1.91173742637018,0.3409453302064445,CA,2023-10-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
185,2.73067312931274,0.3860277136142035,CA,2023-10-10,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
186,3.11578441241139,0.3766202351189625,CA,2023-10-11,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
187,1.68573440609568,0.3343219956281425,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
