...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
35,1.25588820047694,0.1520316376313425,AK,2022-08-13,1,0,0,1,1,1,0,0,1,1
36,0.723256807285704,0.165576002485167,AK,2022-08-14,1,1,1,1,1,1,0,0,1,1
37,0.287800585186752,0.0160068510359608,AK,2022-08-15,1,1,1,1,1,1,1,1,1,1
38,0.551316389715614,0.0990629766197115,AK,2022-08-16,1,1,1,1,1,1,1,1,1,1
39,0.964407489776905,0.0951116004121105,AK,2022-08-17,1,1,1,0,1,1,0,1,0,1
40,0.0528894788730513,0.0167922696128945,AK,2022-08-18,1,1,1,1,1,1,0,0,1,1
41,0.574016931399795,0.0909798555557585,AK,2022-08-19,1,1,1,1,1,1,0,0,1,1
42,1.05599579803719,0.3851757350093075,AK,2022-08-20,1,0,0,1,1,1,0,0,1,1
43,0.423878489439368,0.2426858993420505,AL,2022-07-10,1,1,1,1,1,1,0,1,0,1
44,1.75913671164141,0.2114126668419025,AL,2022-07-11,1,1,1,0,1,0,1,0,0,1
45,1.11679665156521,0.310267432684037,AL,2022-07-12,1,1,1,0,1,0,0,0,0,1
46,1.12731952002297,0.1979965438864065,AL,2022-07-13,1,1,1,1,1,1,0,0,0,1
47,1.38735790043074,0.30982139222183,AL,2022-07-14,1,0,0,1,1,1,0,0,1,1
48,1.99209602990939,0.384831846034943,AL,2022-07-15,1,0,0,1,1,1,0,0,1,1
49,0.63779540800708,0.231457290152813,AL,2022-07-16,1,1,1,1,1,1,1,1,1,1
50,0.871686549241384,0.234078606892702,AL,2022-07-17,1,1,1,1,1,0,0,0,1,1
51,0.605766008214654,0.188481763479024,AL,2022-07-18,1,1,1,1,1,1,1,1,1,1
52,3.0860091032662,0.1468743369096595,AL,2022-07-19,1,0,0,1,0,1,0,0,0,0
53,1.4942353381404,0.2274224289741525,AL,2022-07-20,1,1,1,1,1,1,0,0,0,1
54,2.16579981595045,0.119244506453314,AL,2022-07-21,1,0,0,1,0,1,0,0,1,0
55,2.14529065064851,0.216927405017585,AL,2022-07-22,0,1,0,0,1,1,0,0,1,1
56,1.17329537870948,0.1580149199780245,AL,2022-07-23,1,1,1,1,0,1,0,0,1,0
57,0.773706308097091,0.150251109964584,AL,2022-07-24,1,1,1,1,1,1,1,0,0,1
58,0.507969809041299,0.1496990283486905,AL,2022-07-25,1,1,1,1,1,1,0,0,1,1
59,0.770960143361387,0.1608614377774095,AL,2022-07-26,1,1,1,0,1,1,0,0,0,1
60,0.538404861031261,0.2519841561712195,AL,2022-07-27,1,1,1,1,1,0,1,0,1,1
61,1.28235762931795,0.0937559894719115,AL,2022-07-28,1,1,1,1,1,0,0,0,0,1
62,1.13697506702689,0.110499642638126,AL,2022-07-29,1,1,1,1,1,1,0,0,0,1
63,4.10187249995548,0.2461551941370435,AL,2022-07-30,1,0,0,1,1,1,1,1,1,1
64,1.42789073120751,0.215297059273762,AL,2022-07-31,1,0,0,1,1,1,1,1,1,1
65,0.907265661246885,0.123539582512667,AL,2022-08-01,1,1,1,0,1,1,0,0,0,1
66,2.16696440026053,0.191398253149931,AL,2022-08-02,1,0,0,0,1,1,0,1,0,1
67,0.491533947612709,0.109506632650956,AL,2022-08-03,1,1,1,1,1,1,0,0,1,1
68,3.29026836756121,0.2500627190066235,AL,2022-08-04,1,0,0,1,1,1,1,1,1,1
69,5.58489661990409,0.394013140758509,AL,2022-08-05,1,0,0,1,1,1,0,0,1,1
70,1.14908741209894,0.155147414018409,AL,2022-08-06,1,1,1,0,1,1,0,0,0,1
71,0.426949508811683,0.14193970865222,AL,2022-08-07,1,1,1,1,1,1,1,1,1,1
72,2.50713399743028,0.175128877345556,AL,2022-08-08,1,0,0,1,1,1,0,0,1,1
73,0.734781629010717,0.01069008691512225,AL,2022-08-09,1,1,1,1,1,1,0,0,1,1
74,2.89597521800124,0.184151998218432,AL,2022-08-10,1,0,0,1,1,1,0,0,1,1
75,0.572242740698858,0.171051917857858,AL,2022-08-11,1,1,1,1,1,1,1,1,1,1
76,6.68123000830324,0.3451857807288965,AL,2022-08-12,1,0,0,1,1,1,0,0,1,1
77,0.382237307180585,0.090181772324809,AL,2022-08-13,1,1,1,1,1,1,0,0,1,1
78,0.369710141394794,0.071051028797149,AL,2022-08-14,1,1,1,1,1,1,0,0,1,1
79,6.06744726317102,0.262435029345305,AL,2022-08-15,1,0,0,1,1,1,0,0,1,1
80,1.81408544859277,0.1555470351916175,AL,2022-08-16,1,0,0,1,1,1,0,0,1,1
81,1.86278122582964,0.1810509966932805,AL,2022-08-17,0,1,0,1,1,0,0,0,1,1
82,7.77125271157472,0.3050574716227335,AL,2022-08-18,1,0,0,1,1,0,0,1,1,1
83,4.80956055910389,0.294402089067612,AL,2022-08-19,1,0,0,1,1,1,0,0,1,1
84,0.323196391617855,0.003757508324964365,AL,2022-08-20,1,1,1,1,1,1,0,0,1,1
85,1.3809691035527,0.2074434710076055,AR,2022-07-10,1,1,1,0,1,0,0,1,1,1
86,2.54579951999714,0.124700436140775,AR,2022-07-11,1,0,1,1,1,0,0,0,0,0
87,1.57010193806697,0.1441229682088865,AR,2022-07-12,1,1,1,1,1,1,0,0,0,0
88,1.56510446747357,0.152601311000705,AR,2022-07-13,1,1,1,1,1,0,1,0,0,1
89,1.60897116097487,0.1715136333740635,AR,2022-07-14,1,1,1,0,1,0,0,0,0,1
90,3.43208182541312,0.197998348760653,AR,2022-07-15,1,0,0,0,1,0,0,0,0,1
91,0.808172269880634,0.10933841927638,AR,2022-07-16,1,1,1,1,1,1,0,0,0,1
92,0.209864142678388,0.01970499972302455,AR,2022-07-17,1,1,1,1,1,1,0,0,1,1
93,2.71207847535049,0.1513820193598495,AR,2022-07-18,1,0,1,0,1,1,0,0,0,1
94,1.24180476853741,0.103548557989638,AR,2022-07-19,1,1,1,1,1,1,0,0,1,1
95,0.859895803410786,0.147823455301078,AR,2022-07-20,1,1,1,1,1,1,0,0,1,1
96,2.09874184827989,0.0843192231929545,AR,2022-07-21,1,1,0,1,1,1,0,0,0,1
97,1.31686194048283,0.1198912723615125,AR,2022-07-22,1,1,1,1,0,0,0,0,1,0
98,0.54636333493681,0.0227769187266819,AR,2022-07-23,1,1,1,1,1,1,0,0,0,1
99,0.897532331635047,0.1939519114852165,AR,2022-07-24,0,1,1,1,1,0,0,0,0,1
100,2.65156673216935,0.131751297547973,AR,2022-07-25,1,0,1,1,1,1,0,0,0,1
101,2.22209069873285,0.138083862198908,AR,2022-07-26,0,1,1,1,1,0,0,0,0,1
102,3.38315935607425,0.105763500050786,AR,2022-07-27,1,0,0,1,1,0,0,0,0,1
103,2.39561306300855,0.096020261272651,AR,2022-07-28,1,0,0,1,1,1,0,0,0,1
104,2.59901363837204,0.1600411161901105,AR,2022-07-29,1,0,1,1,0,0,0,0,0,1
105,1.30485545993033,0.2273483783339745,AR,2022-07-30,0,1,1,0,1,0,0,0,0,1
106,2.2816142974374,0.0972370685192925,AR,2022-07-31,1,0,0,1,1,1,0,0,1,1
107,11.8293000320972,0.093600727844299,AR,2022-08-01,1,0,0,1,1,0,0,0,0,1
108,9.94189447973191,0.080613765055544,AR,2022-08-02,1,0,0,1,1,1,0,0,1,0
109,14.6321613624179,0.083993889290794,AR,2022-08-03,1,0,0,1,1,1,0,0,1,1
110,2.29038397815778,0.1590079665853605,AR,2022-08-04,1,1,1,1,1,1,0,0,1,1
111,2.11698292168887,0.1470904655873175,AR,2022-08-05,1,0,1,1,0,0,0,0,1,0
112,0.823493177374577,0.2705874078255805,AR,2022-08-06,1,1,1,1,1,1,0,0,1,1
113,6.3402558498543,0.112198867251849,AR,2022-08-07,1,0,0,1,1,1,0,0,0,1
114,5.28453932622949,0.2007812488165055,AR,2022-08-08,0,0,0,0,1,0,0,0,0,1
115,7.4880773840834,0.1422737142345675,AR,2022-08-09,1,0,0,1,1,1,0,0,1,1
116,10.492420073095,0.18750906110945,AR,2022-08-10,1,0,0,0,0,1,0,0,0,0
117,5.96669459814883,0.2005068844568085,AR,2022-08-11,0,0,0,1,1,0,0,0,1,1
118,5.93868468528331,0.1601291868249015,AR,2022-08-12,1,0,0,1,1,1,0,0,1,1
119,2.38146055296946,0.2051291475508285,AR,2022-08-13,1,0,0,1,1,1,0,0,1,1
120,1.66854186694552,0.1607464847364035,AR,2022-08-14,1,0,0,1,1,1,0,0,1,1
121,16.3362570973476,0.2092531055078255,AR,2022-08-15,1,0,0,0,1,1,0,0,0,1
122,15.1942469911972,0.1914939025957565,AR,2022-08-16,1,0,0,1,1,1,0,0,1,1
123,11.6335645391108,0.211610636036682,AR,2022-08-17,1,0,0,1,1,1,0,0,1,1
124,13.8936174290036,0.2282188721183335,AR,2022-08-18,1,0,0,1,1,1,0,0,1,1
125,3.02957548067242,0.2954793748609895,AR,2022-08-19,0,0,0,1,1,0,0,0,1,1
126,8.96070103262776,0.2586285232021645,AR,2022-08-20,1,0,0,1,1,1,0,0,1,1
127,1.55909216443889,0.2447210515691235,AZ,2022-07-10,0,1,1,1,1,0,0,0,0,1
128,3.51452715903435,0.2284995620248365,AZ,2022-07-11,0,0,0,1,1,0,1,0,0,1
129,4.61956756171153,0.142391383109155,AZ,2022-07-12,1,0,0,1,1,0,0,0,1,1
130,3.7994214778952,0.312265738819671,AZ,2022-07-13,1,0,0,0,1,1,0,0,0,1
131,0.881526159009289,0.1507057841503175,AZ,2022-07-14,1,1,1,1,1,1,0,0,0,1
132,0.610141129269939,0.0953107736677185,AZ,2022-07-15,1,1,1,1,1,1,1,1,1,1
133,0.86661430878692,0.104184198152393,AZ,2022-07-16,1,1,1,1,1,1,1,1,1,1
134,2.33613025279621,0.177356455087805,AZ,2022-07-17,1,0,1,1,1,0,0,0,1,1
135,2.99390292262673,0.195946732393701,AZ,2022-07-18,1,1,0,0,1,0,1,0,0,1
136,1.24888207511499,0.121444140139969,AZ,2022-07-19,1,1,1,1,1,0,0,0,0,1
137,1.65025006368039,0.0133589038002992,AZ,2022-07-20,1,0,0,1,1,1,0,0,0,1
138,0.0193947086041428,0.012203132631233,AZ,2022-07-21,1,1,1,1,1,1,0,0,1,1
139,0.367764974873162,0.0999516248782785,AZ,2022-07-22,1,1,1,1,1,1,1,0,0,1
140,1.51452066789105,0.1586594261011245,AZ,2022-07-23,1,1,0,1,0,0,0,0,0,0
141,1.61429628726756,0.1513018971805935,AZ,2022-07-24,1,0,0,1,1,1,0,0,0,1
142,3.66874138211172,0.1281750400366695,AZ,2022-07-25,1,1,0,0,1,0,1,1,0,1
143,2.26076150442315,0.120981710939712,AZ,2022-07-26,1,0,1,1,1,1,0,0,1,1
144,4.99125582757784,0.1378222786716375,AZ,2022-07-27,1,0,0,1,1,0,0,0,0,1
145,0.898870803672145,0.073464029704945,AZ,2022-07-28,1,1,1,1,1,0,1,1,0,1
146,8.61533285432391,0.188873679012475,AZ,2022-07-29,1,0,0,0,1,1,0,0,0,1
147,2.615863344441,0.139799722182177,AZ,2022-07-30,1,0,0,0,1,1,0,0,0,1
148,0.795180551314339,0.0545234353726335,AZ,2022-07-31,1,1,1,1,1,1,0,0,1,1
149,7.81261700420947,0.2588005237425925,AZ,2022-08-01,1,0,0,0,0,1,0,0,0,0
150,5.09330843725447,0.120065589676127,AZ,2022-08-02,1,0,0,0,0,0,0,0,0,1
151,8.0293825615128,0.2503819780806125,AZ,2022-08-03,1,0,0,0,0,0,0,0,1,0
152,1.42197766203811,0.1058334228200285,AZ,2022-08-04,1,0,1,1,1,1,0,0,0,1
153,1.52755442551611,0.094367370858339,AZ,2022-08-05,1,0,1,1,1,0,0,1,0,1
154,1.63633660430577,0.106272443578938,AZ,2022-08-06,1,1,1,1,0,0,0,0,1,0
155,2.51165353373956,0.1405748075740235,AZ,2022-08-07,1,1,0,0,0,1,0,0,0,0
156,0.899994420080819,0.053701195619772,AZ,2022-08-08,1,1,1,1,1,1,0,0,0,1
157,3.2302291795818,0.0727182484244075,AZ,2022-08-09,1,0,1,0,0,1,0,0,0,0
158,5.31790196326719,0.129216486487888,AZ,2022-08-10,1,0,0,1,1,1,0,0,0,1
159,2.9874426032361,0.110258379537678,AZ,2022-08-11,1,0,0,1,1,1,0,0,1,1
160,1.16892516594889,0.082722820822235,AZ,2022-08-12,1,1,1,0,1,1,0,0,0,1
161,1.14698242666487,0.051471721165371,AZ,2022-08-13,1,1,1,0,1,1,0,1,0,1
162,0.98156348135454,0.087904939748392,AZ,2022-08-14,1,1,1,1,1,1,0,0,1,1
163,4.05691031400783,0.124213927660155,AZ,2022-08-15,1,1,0,1,0,1,0,0,1,0
164,1.26576543726112,0.0469259067050383,AZ,2022-08-16,1,1,1,1,1,0,0,0,1,1
165,1.46794964235669,0.0871130933400265,AZ,2022-08-17,1,1,1,1,0,0,0,0,1,0
166,3.74040684634072,0.1589331547385165,AZ,2022-08-18,1,0,0,1,1,0,0,0,1,1
167,1.19082144037482,0.103130540729112,AZ,2022-08-19,1,1,1,1,1,1,0,0,1,1
168,0.399380437039389,0.0625929910742915,AZ,2022-08-20,1,1,1,1,1,1,1,1,1,1
169,7.31346749282038,0.226934491416776,CA,2022-07-10,1,1,0,0,0,0,0,0,0,0
170,7.27934520325508,0.2097919101421765,CA,2022-07-11,1,1,1,1,1,0,0,0,0,0
171,15.4296297608822,0.199914380862105,CA,2022-07-12,1,0,1,0,1,0,0,0,0,1
172,5.49544393265744,0.1935828896971825,CA,2022-07-13,1,1,1,1,1,0,0,0,0,0
173,5.59440868441534,0.192821812498006,CA,2022-07-14,0,1,1,1,1,0,0,0,0,1
174,4.1058545723998,0.179497049255817,CA,2022-07-15,1,1,1,1,0,0,0,1,0,0
175,8.09417763614411,0.1562297620859625,CA,2022-07-16,0,1,0,0,0,1,0,0,0,0
176,5.85005244320414,0.177518856651793,CA,2022-07-17,1,0,1,1,1,0,0,1,0,0
177,10.9923485540461,0.152160124211457,CA,2022-07-18,0,0,0,1,1,0,0,0,0,1
178,6.64410147442338,0.1589363402663215,CA,2022-07-19,1,1,1,0,1,0,0,0,0,1
179,10.2576679901593,0.1466006293912195,CA,2022-07-20,0,0,0,1,1,0,0,0,1,0
180,6.16939692801949,0.1428562671752275,CA,2022-07-21,1,1,1,0,0,0,0,0,0,0
181,5.23616635399025,0.1403758068848245,CA,2022-07-22,0,1,1,0,0,0,0,0,0,0
182,11.3897489506527,0.178244899679225,CA,2022-07-23,0,0,0,0,1,0,0,0,1,1
183,6.11787873379258,0.14991006692779,CA,2022-07-24,1,0,0,1,1,0,0,0,0,0
184,13.6968910278318,0.150629603936433,CA,2022-07-25,0,0,0,1,0,1,0,0,0,0
185,11.318677477193,0.1214803024234655,CA,2022-07-26,1,0,0,1,0,0,0,0,0,0
186,8.72832091236652,0.148462209369998,CA,2022-07-27,1,0,0,1,1,0,0,0,0,0
187,8.28289076382055,0.090404229916669,CA,2022-07-28,1,0,0,1,0,1,0,0,0,0
188,2.69175864764702,0.1228454629909535,CA,2022-07-29,1,1,1,1,1,0,0,0,1,0
189,2.80072262700449,0.108839444427387,CA,2022-07-30,1,1,1,1,1,0,0,0,0,1
190,5.70336021748507,0.114302758255366,CA,2022-07-31,1,1,1,1,0,0,0,0,0,0
191,13.8617781546217,0.094015986561076,CA,2022-08-01,1,0,0,1,0,1,0,0,1,0
192,8.99426803021316,0.098390281848342,CA,2022-08-02,0,0,0,0,0,0,0,0,0,0
193,8.57484785995092,0.1360269025792265,CA,2022-08-03,0,0,0,0,1,1,0,0,1,0
194,6.65120354059774,0.12071591229477,CA,2022-08-04,1,0,1,0,1,0,0,0,0,0
195,2.32546812518365,0.121072714992546,CA,2022-08-05,1,1,1,0,1,0,1,0,0,1
196,3.40755326888794,0.1216217410756145,CA,2022-08-06,1,0,1,1,1,0,0,0,0,1
197,6.85582181765715,0.071556938500994,CA,2022-08-07,1,0,0,0,0,0,0,0,0,0
198,9.09813028956899,0.1388440601585165,CA,2022-08-08,1,0,0,1,0,0,0,0,0,0
199,2.91508639975295,0.095872962898526,CA,2022-08-09,1,1,1,1,1,0,0,0,1,0
200,4.79724593030989,0.091690840642049,CA,2022-08-10,0,1,1,0,1,0,0,0,0,0
201,5.77482755311579,0.10176848130204,CA,2022-08-11,1,0,1,0,0,0,0,0,0,0
202,5.8939401714481,0.0881537042816475,CA,2022-08-12,1,1,0,1,1,0,0,0,0,0
203,5.64759521768597,0.0976170024009015,CA,2022-08-13,1,0,1,1,0,1,0,0,0,0
204,8.19569002754659,0.077649234296269,CA,2022-08-14,1,0,0,1,0,1,0,0,0,0
205,8.05195399590662,0.089222029320703,CA,2022-08-15,1,0,1,1,0,0,0,0,0,0
206,10.3502452760157,0.0797684888575205,CA,2022-08-16,1,0,0,1,1,0,0,0,0,0
207,6.37423514249316,0.094886981120719,CA,2022-08-17,0,0,1,1,0,0,0,0,0,0
208,10.5984574997006,0.065110318913103,CA,2022-08-18,1,0,0,1,1,0,0,0,0,0
209,7.36017366932636,0.076673992758742,CA,2022-08-19,1,0,0,1,0,0,0,0,0,0
210,10.5753661090083,0.068673021970959,CA,2022-08-20,1,0,0,1,1,0,0,0,0,0
211,1.07913765696484,0.4575990153967555,CO,2022-07-10,1,1,0,1,1,1,1,0,0,1
212,1.84809178173627,0.297765950607163,CO,2022-07-11,1,1,0,0,1,1,0,0,0,1
213,1.62700147877761,0.1813928451747335,CO,2022-07-12,1,0,1,1,1,0,0,0,0,1
214,1.5827724434938,0.2085120954123615,CO,2022-07-13,1,0,1,1,1,1,0,0,1,1
215,0.602345092091972,0.1897893809943355,CO,2022-07-14,1,1,1,1,1,1,0,0,0,1
216,0.608839788224122,0.202007242063083,CO,2022-07-15,1,1,1,1,1,1,0,0,0,1
217,1.69499997159743,0.425322821426414,CO,2022-07-16,1,0,0,1,1,1,0,0,0,1
218,0.843310859576042,0.2419622432384685,CO,2022-07-17,1,0,1,1,1,1,0,1,0,1
219,0.643860255515596,0.191721963563348,CO,2022-07-18,1,1,1,1,1,1,0,0,1,1
220,0.906224019133531,0.095638609185025,CO,2022-07-19,1,1,1,1,1,1,0,0,1,1
221,0.869221259541893,0.04058396261514715,CO,2022-07-20,1,1,0,1,1,1,0,0,1,1
222,3.27874754811902,0.1057237986961605,CO,2022-07-21,1,0,0,0,1,1,1,0,0,1
223,1.11241057145071,0.1479861437759995,CO,2022-07-22,1,1,1,1,1,1,1,0,0,1
224,2.59549913700945,0.04078475368995085,CO,2022-07-23,1,0,0,1,1,1,1,1,1,1
225,0.575543858898614,0.133000222829498,CO,2022-07-24,1,1,1,1,1,0,0,0,1,1
226,1.27322658494011,0.1510891419496375,CO,2022-07-25,1,1,1,1,1,1,1,0,0,1
227,1.45902007306134,0.0986373308237845,CO,2022-07-26,1,1,0,1,1,1,0,0,0,1
228,1.39633646118048,0.122742840026087,CO,2022-07-27,1,0,1,1,1,1,0,0,0,1
229,0.925372391497456,0.16774736398683401,CO,2022-07-28,1,1,1,1,1,1,0,0,1,1
230,2.91478384142025,0.0706677212522795,CO,2022-07-29,1,0,0,1,1,0,0,0,1,1
231,1.55259342653773,0.082597014109714,CO,2022-07-30,1,0,0,1,1,1,0,0,1,1
232,1.69222121094268,0.1122102853411835,CO,2022-07-31,1,0,1,0,1,1,0,0,0,1
233,1.01857032138785,0.170316743861557,CO,2022-08-01,1,1,1,1,1,1,0,0,0,1
234,2.09055622297063,0.1179994227723495,CO,2022-08-02,1,0,1,1,0,1,0,0,0,0
235,1.78456308176115,0.086410165232211,CO,2022-08-03,1,0,0,1,1,1,0,0,1,1
236,1.24863638403056,0.1517996451461805,CO,2022-08-04,1,1,1,0,1,0,0,0,0,1
237,0.813031633885776,0.1068561051796545,CO,2022-08-05,1,1,1,1,1,1,0,0,1,1
238,1.0179101151115,0.105147250089588,CO,2022-08-06,1,1,1,1,1,1,0,0,1,1
239,0.4785588855168,0.1275608167946305,CO,2022-08-07,1,1,1,1,1,1,0,0,1,1
240,1.60529604537746,0.1272770570572435,CO,2022-08-08,1,1,1,1,1,1,0,0,1,1
241,1.03799348733539,0.1319120875785875,CO,2022-08-09,1,1,1,1,1,1,0,0,1,1
242,6.41574560998652,0.2182704910998985,CO,2022-08-10,1,0,1,0,1,1,0,0,0,1
243,4.00293994273754,0.117375051078212,CO,2022-08-11,1,0,0,0,1,1,0,0,0,1
244,1.50930816336875,0.1766384635280515,CO,2022-08-12,1,1,1,0,1,1,0,0,0,1
245,1.07430589744727,0.131492521695193,CO,2022-08-13,1,1,1,1,1,1,0,0,1,1
246,1.07144330272142,0.1039883193944255,CO,2022-08-14,1,1,1,1,1,1,0,0,1,1
247,1.77307369347823,0.135054922036827,CO,2022-08-15,1,0,0,1,1,1,0,0,1,1
248,2.75780057179496,0.1191942741896425,CO,2022-08-16,1,0,0,1,1,1,0,0,1,1
249,0.909591749620849,0.159455088103396,CO,2022-08-17,1,1,1,1,1,1,0,0,1,1
250,1.93637140950472,0.1659008666000045,CO,2022-08-18,1,1,1,1,1,1,0,0,1,1
251,0.87418891744373,0.2008466704113205,CO,2022-08-19,1,1,1,1,1,1,0,0,1,1
252,1.15349559155973,0.258478686891931,CO,2022-08-20,1,1,1,1,0,1,1,0,1,0
253,1.94464906735288,0.1941655851408155,CT,2022-07-10,0,1,1,1,1,0,0,0,0,1
254,2.83967462172359,0.248944527380171,CT,2022-07-11,0,1,1,1,1,0,1,0,0,1
255,1.97313123302183,0.1772604279190235,CT,2022-07-12,1,1,1,1,1,0,0,0,0,1
256,4.64188084906172,0.146171330669784,CT,2022-07-13,0,0,0,0,1,0,0,1,0,1
257,2.52363104437829,0.2435390904896105,CT,2022-07-14,1,0,0,1,1,0,0,0,0,1
258,1.39332788629385,0.144406048149172,CT,2022-07-15,1,1,1,1,1,1,0,0,1,1
259,1.90681525756416,0.1165412342979545,CT,2022-07-16,1,1,0,0,1,0,0,0,0,1
260,3.42379186163864,0.2346729430436505,CT,2022-07-17,0,0,0,1,1,1,0,0,1,1
261,4.16380150801077,0.195651313540435,CT,2022-07-18,1,0,1,0,1,0,0,0,0,1
262,2.98060557498235,0.1221075777368045,CT,2022-07-19,0,0,0,0,1,0,0,0,0,1
263,3.08389385943482,0.2362934180760805,CT,2022-07-20,1,0,0,1,1,1,0,0,0,1
264,1.44483916441348,0.1792113804762195,CT,2022-07-21,1,1,1,1,1,0,0,0,1,1
265,2.47358857655599,0.2298668320647715,CT,2022-07-22,0,1,0,0,1,1,0,0,0,0
266,2.45500157862274,0.2359270126509555,CT,2022-07-23,1,0,0,1,1,1,0,0,1,1
267,2.07861023142523,0.110602672178774,CT,2022-07-24,1,1,0,1,1,0,0,0,1,1
268,1.15734012763063,0.164464451861295,CT,2022-07-25,1,1,1,1,1,1,0,0,1,1
269,1.95466839873136,0.1825621167185115,CT,2022-07-26,0,1,1,0,1,0,1,0,0,1
270,1.59005582241762,0.1462746280854345,CT,2022-07-27,1,0,1,0,1,0,0,0,0,1
271,1.09212956144537,0.1615599107585985,CT,2022-07-28,1,1,1,1,1,0,1,0,0,1
272,1.28266611690133,0.1718871010297245,CT,2022-07-29,1,1,1,0,1,1,0,0,0,1
273,1.50610946517228,0.106535086741337,CT,2022-07-30,0,0,1,1,1,0,0,1,1,1
274,0.997925469376351,0.134364874539371,CT,2022-07-31,0,1,1,1,1,0,0,0,0,1
275,4.89339047367566,0.03156617834743955,CT,2022-08-01,1,0,0,1,1,0,0,0,1,1
276,2.07860811117391,0.1001493084183805,CT,2022-08-02,1,1,0,1,1,1,0,0,0,1
277,4.02960462493345,0.0783249208586405,CT,2022-08-03,1,0,0,1,1,1,0,0,0,1
278,1.32796085197276,0.1223784405095505,CT,2022-08-04,1,1,1,1,1,0,0,0,1,1
279,1.44858899336116,0.120593389078118,CT,2022-08-05,1,1,1,1,1,1,0,0,1,1
280,1.23553951745255,0.156884875492169,CT,2022-08-06,1,1,1,1,1,1,0,0,1,1
281,1.11417075290526,0.1602346781010545,CT,2022-08-07,1,1,1,1,1,1,0,0,1,1
282,3.00037925556215,0.1168104672674625,CT,2022-08-08,1,0,0,1,1,0,0,0,0,1
283,1.62644731812821,0.12091948913017,CT,2022-08-09,1,1,1,1,1,0,0,0,1,1
