...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
32,0.0572450880437712,0.00699494237543105,AK,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
33,0.0533724339112924,0.00680203344962525,AK,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
34,NA,NA,AK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.0581102331890755,0.0064796702575398,AK,2023-03-18,1,1,1,1,1,1,1,1,0,0,1,1
36,NA,NA,AK,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.0572463042665011,0.00623441147875635,AK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.917258039661742,0.8736286550393,AK,2023-03-24,1,0,1,0,1,1,1,0,0,1,1,1
42,NA,NA,AK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.116091575000433,0.1001879842624875,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
45,0.341699834828356,0.097536010939094,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
46,0.562516670928218,0.09519994474503,AL,2023-02-15,1,1,1,1,1,1,0,0,1,0,1,1
47,0.108613227828375,0.0931717917119305,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0928014575359488,0.088044987791559,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0891843376511652,0.087504419223552,AL,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
53,0.83073175870573,0.52551948932545,AL,2023-02-22,1,0,1,1,1,1,1,0,1,0,1,1
54,0.0821306222415862,0.0873365409481695,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
55,0.866250866991341,0.393752625366685,AL,2023-02-24,1,1,1,1,1,0,1,0,1,1,1,0
56,1.01978341760897,0.65907749855793,AL,2023-02-25,1,1,1,1,0,1,1,0,1,1,0,1
57,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0784082000145227,0.090937814297078,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.241840922757113,0.097597394813399,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
62,0.607585474775624,0.3113199789006505,AL,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
63,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.247693555427064,0.1083046616472565,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
65,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.0892919451562769,0.1179819337096915,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
67,0.274763407766557,0.123626888736386,AL,2023-03-08,1,1,1,1,1,1,1,1,1,0,1,0
68,0.835692063387094,0.3129707516540555,AL,2023-03-09,1,1,0,1,1,1,1,1,0,0,1,1
69,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.121523159162749,0.168353008804696,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
74,0.332202998977965,0.177343217252102,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
75,0.136497220051837,0.1866473040299375,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
76,0.14563569838267101,0.196207530880352,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.858647333228283,0.432412613803338,AL,2023-03-20,1,1,1,1,1,0,1,1,1,0,1,0
80,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.191706109330339,0.245838753005901,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.207642372845732,0.265585364246075,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
84,0.880245137675812,0.459627351575676,AL,2023-03-25,1,1,1,1,1,0,1,1,1,0,1,0
85,0.608071965000768,0.421628489290713,AR,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
86,2.17497721450592,0.4444851683008215,AR,2023-02-13,0,1,1,0,1,1,0,0,1,0,1,1
87,2.18305853841324,0.3344076429643715,AR,2023-02-14,0,1,1,1,1,1,0,0,1,1,1,1
88,0.88782722752819,0.226473992437918,AR,2023-02-15,1,1,1,1,1,1,0,0,1,0,1,1
89,1.00222199011483,0.2110790047824125,AR,2023-02-16,1,1,1,1,1,1,0,0,1,0,1,1
90,1.32953203225429,0.103714609119394,AR,2023-02-17,1,1,1,0,1,1,0,1,1,0,1,1
91,0.511121897501111,0.3201678893206095,AR,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
92,0.330201759597458,0.086396666759025,AR,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
93,1.06773365121099,0.335715542621368,AR,2023-02-20,1,0,1,1,1,1,0,0,1,0,1,1
94,2.43456819970613,0.279915841771134,AR,2023-02-21,0,1,1,1,1,0,0,0,1,0,1,0
95,2.43907566213238,0.3452340396904495,AR,2023-02-22,1,0,1,0,1,1,1,0,1,0,1,1
96,0.971887765766694,0.205421145345718,AR,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
97,0.998088603039251,0.2059224338470225,AR,2023-02-24,1,0,1,1,1,1,1,0,1,0,1,1
98,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.615956050637551,0.2617551940185185,AR,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
100,5.82629125924938,0.3723273570796115,AR,2023-02-27,1,0,1,0,1,1,1,0,1,0,1,0
101,1.84713253481414,0.410517186630474,AR,2023-02-28,1,1,1,0,1,0,1,1,1,0,1,0
102,0.541876556334353,0.0341917001707469,AR,2023-03-01,1,1,1,1,1,1,0,1,1,0,1,1
103,0.117461200515241,0.03136174873755675,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0332773643025302,0.0288333829896552,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.673785892076905,0.02277671012811415,AR,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
108,0.329571687452276,0.0211840924376239,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
109,0.54226179213562,0.1658862979895175,AR,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
110,0.135712598962106,0.01851051557057145,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
111,0.127909932396991,0.0173939342954403,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
112,1.24566331904862,0.86958741858639,AR,2023-03-11,1,1,1,0,0,1,1,1,1,0,0,1
113,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.016519216456911,0.0147482890021919,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
115,0.975696515155943,0.228147935437307,AR,2023-03-14,1,1,1,1,1,0,1,1,1,0,1,0
116,0.0481620130374749,0.01345440328804555,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
117,0.045356301767041,0.0129200705225235,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
118,0.943559994851569,0.184784706566609,AR,2023-03-17,1,0,1,1,1,1,1,0,1,0,1,1
119,1.13504185750392,0.4449358097987175,AR,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
120,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0736918362996151,0.0113717790377035,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
122,0.499969625164728,0.0111050834705062,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
123,1.16724318280913,0.0108779546162727,AR,2023-03-22,1,1,1,1,1,1,0,1,1,0,1,1
124,0.0399648890650156,0.0106869811105049,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
125,0.039585494736072,0.01052915726730035,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.57081692496553,0.2802987238290235,AZ,2023-02-12,1,1,0,0,1,1,0,0,0,0,1,0
128,3.84919372775778,0.2336754497931005,AZ,2023-02-13,0,0,1,0,1,1,1,0,0,0,1,1
129,1.56195742343152,0.133350016927021,AZ,2023-02-14,1,1,1,0,1,0,1,0,1,0,1,1
130,1.30675054735232,0.22729924139522,AZ,2023-02-15,1,1,0,1,1,1,1,0,0,0,1,1
131,1.18119927445471,0.190067954626673,AZ,2023-02-16,1,1,1,1,0,1,1,0,0,0,0,1
132,1.19346135155711,0.180445389254733,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,0,1,0
133,1.03638155783257,0.1957886448362595,AZ,2023-02-18,1,0,1,1,1,1,1,0,0,1,1,1
134,2.51159741112895,0.279781181006218,AZ,2023-02-19,1,1,0,0,1,0,0,0,0,0,1,0
135,2.25183081287445,0.1681860084380155,AZ,2023-02-20,1,1,0,1,1,1,0,0,0,0,1,0
136,0.927997849529403,0.155810936209811,AZ,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
137,1.44049667034965,0.243715853205223,AZ,2023-02-22,1,0,1,1,1,1,1,0,0,0,1,1
138,0.610264983334062,0.09598470840381,AZ,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
139,0.714404147642134,0.174090482381565,AZ,2023-02-24,0,1,1,1,1,1,0,0,1,1,1,1
140,1.25515045102122,0.2861876704022295,AZ,2023-02-25,1,1,0,1,1,0,1,0,0,0,1,0
141,1.01762335279666,0.1549947122809,AZ,2023-02-26,1,1,1,1,1,1,0,0,1,0,1,0
142,4.4132207742049,0.1073820814473995,AZ,2023-02-27,1,0,0,0,1,1,0,0,0,0,1,1
143,2.39569492766046,0.0844392544569545,AZ,2023-02-28,1,1,1,0,1,1,1,0,1,0,1,1
144,1.82241145490924,0.1862912730240315,AZ,2023-03-01,1,1,1,1,1,0,0,0,0,0,1,0
145,1.38933883080885,0.206196996103123,AZ,2023-03-02,1,1,1,1,0,0,1,0,0,1,0,0
146,2.86732432849584,0.3613724042159195,AZ,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
147,3.67201116541511,0.3997104474297695,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
148,1.59556793192212,0.082022247211304,AZ,2023-03-05,1,1,1,0,1,1,1,0,0,0,1,1
149,2.2981703389477,0.118384894285097,AZ,2023-03-06,1,1,1,1,0,1,1,0,0,0,0,1
150,2.91542855095379,0.0649893263746205,AZ,2023-03-07,1,0,1,0,1,1,0,0,0,0,1,0
151,0.56409854220865,0.203370381286142,AZ,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
152,0.429311017152946,0.0228293299021593,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
153,0.301514196782998,0.02331166662124265,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
154,0.92165913283571,0.1672747083435915,AZ,2023-03-11,1,0,1,1,1,1,1,0,1,0,1,1
155,2.08377991386373,0.0832150925674925,AZ,2023-03-12,1,1,1,0,0,1,1,0,1,0,0,0
156,2.95906974335348,0.1513521907205115,AZ,2023-03-13,1,1,0,1,1,0,0,0,1,1,1,0
157,1.04500733550688,0.0886240338168215,AZ,2023-03-14,1,1,1,1,1,1,1,1,1,0,1,0
158,1.49549819260194,0.1208104890407175,AZ,2023-03-15,1,1,1,1,0,1,1,0,0,1,0,0
159,1.37788005800097,0.0291893666620298,AZ,2023-03-16,1,1,1,0,1,1,1,0,1,0,1,1
160,1.59610627257969,0.53350526944489,AZ,2023-03-17,1,1,0,0,0,1,1,1,0,0,0,1
161,1.76113631586566,0.482367276405904,AZ,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
162,1.19494460122881,0.167364542435421,AZ,2023-03-19,1,1,1,1,1,1,1,1,0,0,1,1
163,4.32882700363475,0.103455190672149,AZ,2023-03-20,0,1,0,0,0,1,0,0,1,0,0,1
164,1.21001625097294,0.169760028757541,AZ,2023-03-21,1,1,1,1,0,1,1,0,0,1,0,1
165,1.61907771609411,0.1111740261502435,AZ,2023-03-22,1,1,1,1,1,1,1,0,0,0,1,1
166,0.759995755735241,0.1234600936220045,AZ,2023-03-23,1,1,1,1,1,1,1,0,1,0,1,1
167,0.855646403943043,0.050178085586577,AZ,2023-03-24,1,1,1,0,1,1,1,0,1,0,1,1
168,0.0684282504696365,0.054512358248077,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
169,9.07475638592345,0.195830558040278,CA,2023-02-12,1,0,0,0,1,0,0,0,0,0,1,0
170,12.7149734361435,0.164806225402665,CA,2023-02-13,1,0,0,0,1,1,0,0,1,0,1,0
171,6.31634742252191,0.1603194337237185,CA,2023-02-14,0,0,1,0,1,0,0,1,0,0,1,0
172,6.03293876264479,0.2201046882277715,CA,2023-02-15,1,1,0,1,1,0,1,0,0,0,0,0
173,5.7742067293605,0.2226999946931175,CA,2023-02-16,0,0,1,0,1,1,0,0,0,0,1,0
174,2.46725908321162,0.2169013000446455,CA,2023-02-17,1,1,0,1,1,1,0,0,0,0,1,1
175,1.45198904168373,0.203852466003078,CA,2023-02-18,1,1,1,1,1,1,1,0,0,0,1,0
176,2.51978296259761,0.167449138882617,CA,2023-02-19,1,1,0,1,1,1,0,1,0,0,1,0
177,2.83666177029796,0.1448435911906315,CA,2023-02-20,1,1,1,0,1,1,0,1,0,0,1,0
178,2.04555502771745,0.181590716981531,CA,2023-02-21,1,1,1,1,1,1,1,0,0,0,0,0
179,3.22409465093842,0.169900805570296,CA,2023-02-22,1,0,1,1,1,1,0,0,0,1,0,0
180,5.31231941732566,0.185334861673929,CA,2023-02-23,1,1,1,0,1,0,0,0,1,0,0,0
181,8.04881149865852,0.1215630342499865,CA,2023-02-24,1,0,1,0,1,1,0,0,1,0,0,0
182,5.23783367790884,0.236148556715584,CA,2023-02-25,1,1,1,0,0,0,0,0,0,0,0,0
183,1.32805299296842,0.145914693309115,CA,2023-02-26,1,1,1,1,1,1,1,0,0,1,1,0
184,8.0855618728363,0.1885698518259785,CA,2023-02-27,1,0,1,0,1,1,1,0,0,0,1,0
185,5.86923666040469,0.169663627935215,CA,2023-02-28,1,0,0,0,0,1,0,0,0,0,0,0
186,4.14966406260806,0.1556328785129595,CA,2023-03-01,0,0,1,1,0,1,1,0,0,1,0,0
187,3.2830011401007,0.1391161154822055,CA,2023-03-02,0,1,1,1,0,1,0,0,1,0,0,1
188,4.97553908530535,0.153511839464708,CA,2023-03-03,1,0,1,0,0,1,0,0,0,0,1,0
189,4.22370861086061,0.1320881789994805,CA,2023-03-04,1,0,1,1,0,1,1,0,1,1,0,0
190,4.44497860002757,0.0601972518416195,CA,2023-03-05,1,0,1,0,1,1,1,1,0,1,1,0
191,3.7753930601823,0.1648926171330295,CA,2023-03-06,1,0,1,0,1,1,1,0,0,0,1,0
192,5.10847746573494,0.176317934722748,CA,2023-03-07,1,0,1,0,1,0,1,0,0,0,0,0
193,11.0114110465384,0.1788135853131665,CA,2023-03-08,1,1,0,0,0,0,0,0,0,0,0,0
194,4.58430935875828,0.091829091945849,CA,2023-03-09,1,0,0,0,1,1,0,0,0,0,0,1
195,3.74733849398074,0.1274704270132305,CA,2023-03-10,1,1,0,1,0,1,1,0,0,0,0,0
196,2.22411266963366,0.087857405950242,CA,2023-03-11,1,1,1,1,1,1,1,0,0,0,0,1
197,4.60190620793563,0.1468610956981605,CA,2023-03-12,1,1,1,0,0,0,0,0,0,0,0,0
198,5.74523741824628,0.1659217867329935,CA,2023-03-13,1,1,0,0,0,1,1,0,0,0,0,0
199,2.84607880669291,0.131326914750829,CA,2023-03-14,1,1,1,1,1,1,0,0,0,0,0,0
200,3.45693700831873,0.131265377633668,CA,2023-03-15,1,0,1,1,1,1,0,0,1,0,1,0
201,2.47481227718547,0.0981374172647055,CA,2023-03-16,1,1,1,1,1,0,1,0,0,0,0,1
202,4.80426483398119,0.1503231435686725,CA,2023-03-17,1,1,0,0,0,1,1,0,0,0,0,1
203,2.21087205129074,0.130894325740197,CA,2023-03-18,1,1,1,1,1,0,1,0,0,0,0,1
204,3.69436535218284,0.168447323845612,CA,2023-03-19,1,0,1,0,1,1,0,0,0,0,0,0
205,3.49441931808053,0.064817057029853,CA,2023-03-20,1,0,1,0,1,1,1,0,0,1,0,0
206,2.98294871446144,0.0922783905665525,CA,2023-03-21,1,1,1,1,1,0,1,0,0,0,1,0
207,3.210886101346,0.122467553693128,CA,2023-03-22,1,1,1,1,1,0,1,0,1,0,0,0
208,3.59202178166458,0.134982815788636,CA,2023-03-23,1,1,1,1,1,0,1,0,0,0,0,0
209,3.0461232994457,0.133271597306972,CA,2023-03-24,0,1,1,1,1,1,0,1,0,0,0,0
210,7.35805488184721,0.2291141207502075,CA,2023-03-25,1,1,0,0,1,0,1,0,0,0,0,0
211,0.285361370731662,0.01797461059104565,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
212,1.23747421453449,0.1830636056456765,CO,2023-02-13,0,1,0,1,1,1,0,1,0,0,1,1
213,0.372144705072837,0.0998130968869565,CO,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
214,0.427995404534994,0.142770291495307,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
215,0.776980447518964,0.108886318252581,CO,2023-02-16,1,1,1,1,1,0,1,1,1,0,1,0
216,1.01193708513533,0.195393972849169,CO,2023-02-17,0,1,1,1,1,1,0,0,1,0,1,1
217,0.391703911655473,0.110811643661732,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
218,0.679299843003054,0.2123725214961765,CO,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
219,0.93344538830546,0.145279222931627,CO,2023-02-20,1,0,1,1,1,1,0,0,1,1,1,1
220,0.463675311911751,0.059805952399686,CO,2023-02-21,1,1,1,1,1,1,0,1,1,0,1,1
221,0.88701824800048,0.154831674940439,CO,2023-02-22,1,1,0,1,1,1,1,0,0,1,1,1
222,0.234688441369713,0.00715158551138205,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
223,0.436630314553097,0.0067015079372878,CO,2023-02-24,1,1,1,1,1,1,1,1,0,0,1,1
224,0.104620948124243,0.0063031168012337,CO,2023-02-25,1,1,1,1,1,1,1,1,1,0,1,0
225,0.0992598209765652,0.0059512175916379,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
226,0.396618691505699,0.0626771763803915,CO,2023-02-27,1,1,1,1,1,1,1,1,0,0,1,1
227,1.52929757821431,0.1594045766441905,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,1,0
228,0.861480770642722,0.00513218883338935,CO,2023-03-01,1,1,1,1,1,1,1,0,0,0,1,1
229,0.248395481964372,0.004926740951024065,CO,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
230,0.114345860780033,0.00475060675066542,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
231,1.12709561994373,0.308607023911428,CO,2023-03-04,1,1,1,0,1,0,1,1,0,1,1,0
232,0.14979148788472,0.00447844522699663,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
233,1.47533873678202,0.227782326377279,CO,2023-03-06,1,1,1,0,1,0,0,1,1,1,1,0
234,0.427852438383665,0.071529428795697,CO,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
235,0.470480097282656,0.0837691502380565,CO,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
236,0.104180250410056,0.00421943651584123,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
237,0.0747762188060991,0.004210619352328935,CO,2023-03-10,1,1,1,1,1,1,1,1,1,0,1,0
238,0.00549259333547915,0.00422425503755295,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
239,0.0201153791996166,0.004260967543001135,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
240,0.0236326673618492,0.00432174694051336,CO,2023-03-13,1,1,1,1,1,1,1,1,0,0,1,1
241,0.108227593218787,0.00440798219717666,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
242,0.511807714078148,0.00452150388534202,CO,2023-03-15,1,1,1,1,1,1,0,1,1,0,1,1
243,0.38665211767995,0.00466463809408564,CO,2023-03-16,1,1,1,1,1,1,1,0,1,0,1,1
244,0.774233039800312,0.178001972539901,CO,2023-03-17,1,0,1,1,1,1,1,0,1,0,1,1
245,1.07184802582433,0.4364545015417745,CO,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
246,0.665895844214033,0.1485228484461225,CO,2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1
247,0.475306224614619,0.0056013144786606,CO,2023-03-20,1,1,1,1,1,1,1,0,0,0,1,1
248,0.905664457609015,0.118964865407455,CO,2023-03-21,1,1,1,1,1,0,1,0,1,1,1,0
249,4.37317953175901,0.500348831014125,CO,2023-03-22,1,1,0,0,0,1,1,1,0,0,0,1
250,0.860600817223442,0.119272441503699,CO,2023-03-23,1,1,1,1,0,1,1,0,1,1,0,1
251,0.22198151521113,0.00738599564607205,CO,2023-03-24,1,1,1,1,1,1,1,0,1,0,1,1
252,0.0147986983798782,0.00802819399818,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
253,0.00629168056295221,0.004016157284784135,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
254,0.431309396820151,0.003723433661236575,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
255,0.00625575953894845,0.003451273011311095,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
256,1.0365103661802,0.2341954948603965,CT,2023-02-15,0,1,1,1,1,1,0,0,1,1,1,1
257,0.426754862893723,0.055669454744241,CT,2023-02-16,1,1,1,1,1,1,0,0,1,0,1,1
258,0.833650108387915,0.106002993530338,CT,2023-02-17,1,1,1,1,1,0,1,0,1,1,1,0
259,0.0951462706746399,0.00254043830177128,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
